strategy_id,family_id,asset,source_state_id,signal_timestamp,decision_timestamp,entry_timestamp,entry_price,direction,execution_object,exit_timestamp,exit_price,exit_reason,invalidation_reason,holding_hours,gross_bps,entry_cost_bps,exit_cost_bps,funding_bps,net_bps,gross_R,net_R,MAE,MFE,control_id
ALPHA1_C001,FAM_A,BTC,,2026-01-28T14:00:00+00:00,2026-01-28T14:00:00+00:00,2026-01-28T15:00:00+00:00,89583.0,LONG,perp,2026-01-28T22:00:00+00:00,89357.0,TIME_EXIT,,8,-25.228,2.5,2.5,-0.791,-31.019,-0.2523,-0.3102,-0.0057,0.0062,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-28T22:00:00+00:00,2026-01-28T22:00:00+00:00,2026-01-28T23:00:00+00:00,89357.0,LONG,perp,2026-01-29T06:00:00+00:00,88298.0,TIME_EXIT,,8,-118.5134,2.5,2.5,-0.6345,-124.1479,-1.1851,-1.2415,-0.0168,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-29T06:00:00+00:00,2026-01-29T06:00:00+00:00,2026-01-29T07:00:00+00:00,88298.0,LONG,perp,2026-01-29T14:00:00+00:00,86981.0,TIME_EXIT,,8,-149.154,2.5,2.5,-0.7834,-154.9374,-1.4915,-1.5494,-0.0149,0.0003,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-29T14:00:00+00:00,2026-01-29T14:00:00+00:00,2026-01-29T15:00:00+00:00,86981.0,LONG,perp,2026-01-29T22:00:00+00:00,84538.0,TIME_EXIT,,8,-280.8659,2.5,2.5,-0.875,-286.7409,-2.8087,-2.8674,-0.0406,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-29T22:00:00+00:00,2026-01-29T22:00:00+00:00,2026-01-29T23:00:00+00:00,84538.0,LONG,perp,2026-01-30T06:00:00+00:00,82554.0,TIME_EXIT,,8,-234.6874,2.5,2.5,-0.3869,-240.0742,-2.3469,-2.4007,-0.0286,0.0012,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-30T06:00:00+00:00,2026-01-30T06:00:00+00:00,2026-01-30T07:00:00+00:00,82554.0,LONG,perp,2026-01-30T14:00:00+00:00,83053.0,TIME_EXIT,,8,60.4453,2.5,2.5,0.1377,55.583,0.6045,0.5558,-0.0029,0.0068,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-30T14:00:00+00:00,2026-01-30T14:00:00+00:00,2026-01-30T15:00:00+00:00,83053.0,LONG,perp,2026-01-30T22:00:00+00:00,84213.0,TIME_EXIT,,8,139.6698,2.5,2.5,-0.7254,133.9444,1.3967,1.3394,-0.0025,0.0149,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-30T22:00:00+00:00,2026-01-30T22:00:00+00:00,2026-01-30T23:00:00+00:00,84213.0,LONG,perp,2026-01-31T06:00:00+00:00,83736.0,TIME_EXIT,,8,-56.6421,2.5,2.5,-0.875,-62.5171,-0.5664,-0.6252,-0.0057,0.0003,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-31T06:00:00+00:00,2026-01-31T06:00:00+00:00,2026-01-31T07:00:00+00:00,83736.0,LONG,perp,2026-01-31T14:00:00+00:00,81450.0,TIME_EXIT,,8,-273.0009,2.5,2.5,-0.7768,-278.7777,-2.73,-2.7878,-0.0273,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-31T14:00:00+00:00,2026-01-31T14:00:00+00:00,2026-01-31T15:00:00+00:00,81450.0,LONG,perp,2026-01-31T22:00:00+00:00,78139.0,TIME_EXIT,,8,-406.5071,2.5,2.5,-0.6324,-412.1394,-4.0651,-4.1214,-0.0457,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-01-31T22:00:00+00:00,2026-01-31T22:00:00+00:00,2026-01-31T23:00:00+00:00,78139.0,LONG,perp,2026-02-01T06:00:00+00:00,78271.0,TIME_EXIT,,8,16.893,2.5,2.5,-0.875,11.018,0.1689,0.1102,0.0,0.0104,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-01T06:00:00+00:00,2026-02-01T06:00:00+00:00,2026-02-01T07:00:00+00:00,78271.0,LONG,perp,2026-02-01T14:00:00+00:00,78166.0,TIME_EXIT,,8,-13.4149,2.5,2.5,-0.804,-19.2189,-0.1341,-0.1922,-0.0014,0.0094,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-01T14:00:00+00:00,2026-02-01T14:00:00+00:00,2026-02-01T15:00:00+00:00,78166.0,LONG,perp,2026-02-01T22:00:00+00:00,77218.0,TIME_EXIT,,8,-121.2804,2.5,2.5,-0.4067,-126.687,-1.2128,-1.2669,-0.0215,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-01T22:00:00+00:00,2026-02-01T22:00:00+00:00,2026-02-01T23:00:00+00:00,77218.0,LONG,perp,2026-02-02T06:00:00+00:00,76491.0,TIME_EXIT,,8,-94.149,2.5,2.5,0.1841,-98.9649,-0.9415,-0.9896,-0.0227,0.0054,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-02T06:00:00+00:00,2026-02-02T06:00:00+00:00,2026-02-02T07:00:00+00:00,76491.0,LONG,perp,2026-02-02T14:00:00+00:00,77796.0,TIME_EXIT,,8,170.6083,2.5,2.5,0.4958,166.1041,1.7061,1.661,0.0,0.0221,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-02T14:00:00+00:00,2026-02-02T14:00:00+00:00,2026-02-02T15:00:00+00:00,77796.0,LONG,perp,2026-02-02T22:00:00+00:00,78763.0,TIME_EXIT,,8,124.2994,2.5,2.5,1.4495,120.7489,1.243,1.2075,0.0,0.0145,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-02T22:00:00+00:00,2026-02-02T22:00:00+00:00,2026-02-02T23:00:00+00:00,78763.0,LONG,perp,2026-02-03T06:00:00+00:00,78550.0,TIME_EXIT,,8,-27.0432,2.5,2.5,0.7319,-31.3113,-0.2704,-0.3131,-0.0128,0.0034,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-03T06:00:00+00:00,2026-02-03T06:00:00+00:00,2026-02-03T07:00:00+00:00,78550.0,LONG,perp,2026-02-03T14:00:00+00:00,77165.0,TIME_EXIT,,8,-176.3208,2.5,2.5,0.0672,-181.2536,-1.7632,-1.8125,-0.0176,0.0025,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-03T14:00:00+00:00,2026-02-03T14:00:00+00:00,2026-02-03T15:00:00+00:00,77165.0,LONG,perp,2026-02-03T22:00:00+00:00,75684.0,TIME_EXIT,,8,-191.9264,2.5,2.5,-0.5414,-197.4678,-1.9193,-1.9747,-0.0524,0.0121,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-03T22:00:00+00:00,2026-02-03T22:00:00+00:00,2026-02-03T23:00:00+00:00,75684.0,LONG,perp,2026-02-04T06:00:00+00:00,76617.0,TIME_EXIT,,8,123.2757,2.5,2.5,-0.769,117.5067,1.2328,1.1751,0.0,0.0131,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-04T06:00:00+00:00,2026-02-04T06:00:00+00:00,2026-02-04T07:00:00+00:00,76617.0,LONG,perp,2026-02-04T14:00:00+00:00,74342.0,TIME_EXIT,,8,-296.9315,2.5,2.5,-0.7613,-302.6928,-2.9693,-3.0269,-0.0297,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-04T14:00:00+00:00,2026-02-04T14:00:00+00:00,2026-02-04T15:00:00+00:00,74342.0,LONG,perp,2026-02-04T22:00:00+00:00,72535.0,TIME_EXIT,,8,-243.0658,2.5,2.5,-0.875,-248.9408,-2.4307,-2.4894,-0.0243,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-04T22:00:00+00:00,2026-02-04T22:00:00+00:00,2026-02-04T23:00:00+00:00,72535.0,LONG,perp,2026-02-05T06:00:00+00:00,70938.0,TIME_EXIT,,8,-220.1696,2.5,2.5,-0.7846,-225.9542,-2.2017,-2.2595,-0.0251,0.0084,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-05T06:00:00+00:00,2026-02-05T06:00:00+00:00,2026-02-05T07:00:00+00:00,70938.0,LONG,perp,2026-02-05T14:00:00+00:00,69393.0,TIME_EXIT,,8,-217.7958,2.5,2.5,-0.875,-223.6708,-2.178,-2.2367,-0.0218,0.0087,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-05T14:00:00+00:00,2026-02-05T14:00:00+00:00,2026-02-05T15:00:00+00:00,69393.0,LONG,perp,2026-02-05T22:00:00+00:00,63904.0,TIME_EXIT,,8,-791.002,2.5,2.5,-0.875,-796.877,-7.91,-7.9688,-0.089,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-05T22:00:00+00:00,2026-02-05T22:00:00+00:00,2026-02-05T23:00:00+00:00,63904.0,LONG,perp,2026-02-06T06:00:00+00:00,64935.0,TIME_EXIT,,8,161.3358,2.5,2.5,-0.4637,155.8721,1.6134,1.5587,-0.0158,0.0387,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-06T06:00:00+00:00,2026-02-06T06:00:00+00:00,2026-02-06T07:00:00+00:00,64935.0,LONG,perp,2026-02-06T14:00:00+00:00,68146.0,TIME_EXIT,,8,494.4945,2.5,2.5,0.4004,489.8949,4.9449,4.8989,-0.0022,0.0491,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-06T14:00:00+00:00,2026-02-06T14:00:00+00:00,2026-02-06T15:00:00+00:00,68146.0,LONG,perp,2026-02-06T22:00:00+00:00,71308.0,TIME_EXIT,,8,464.0038,2.5,2.5,2.8396,461.8433,4.64,4.6184,0.0,0.0464,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-06T22:00:00+00:00,2026-02-06T22:00:00+00:00,2026-02-06T23:00:00+00:00,71308.0,LONG,perp,2026-02-07T06:00:00+00:00,68724.0,TIME_EXIT,,8,-362.3717,2.5,2.5,2.004,-365.3676,-3.6237,-3.6537,-0.0365,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-07T06:00:00+00:00,2026-02-07T06:00:00+00:00,2026-02-07T07:00:00+00:00,68724.0,LONG,perp,2026-02-07T14:00:00+00:00,68611.0,TIME_EXIT,,8,-16.4426,2.5,2.5,1.655,-19.7876,-0.1644,-0.1979,-0.0116,0.0048,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-07T14:00:00+00:00,2026-02-07T14:00:00+00:00,2026-02-07T15:00:00+00:00,68611.0,LONG,perp,2026-02-07T22:00:00+00:00,69344.0,TIME_EXIT,,8,106.8342,2.5,2.5,0.3488,102.183,1.0683,1.0218,0.0,0.0145,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-07T22:00:00+00:00,2026-02-07T22:00:00+00:00,2026-02-07T23:00:00+00:00,69344.0,LONG,perp,2026-02-08T06:00:00+00:00,69316.0,TIME_EXIT,,8,-4.0378,2.5,2.5,0.794,-8.2439,-0.0404,-0.0824,-0.0042,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-08T06:00:00+00:00,2026-02-08T06:00:00+00:00,2026-02-08T07:00:00+00:00,69316.0,LONG,perp,2026-02-08T14:00:00+00:00,71219.0,TIME_EXIT,,8,274.5398,2.5,2.5,0.3458,269.8856,2.7454,2.6989,0.0,0.0313,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-08T14:00:00+00:00,2026-02-08T14:00:00+00:00,2026-02-08T15:00:00+00:00,71219.0,LONG,perp,2026-02-08T22:00:00+00:00,71024.0,TIME_EXIT,,8,-27.3803,2.5,2.5,-0.3856,-32.7659,-0.2738,-0.3277,-0.0119,0.0023,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-08T22:00:00+00:00,2026-02-08T22:00:00+00:00,2026-02-08T23:00:00+00:00,71024.0,LONG,perp,2026-02-09T06:00:00+00:00,70631.0,TIME_EXIT,,8,-55.3334,2.5,2.5,-0.3293,-60.6627,-0.5533,-0.6066,-0.0102,0.0034,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-09T06:00:00+00:00,2026-02-09T06:00:00+00:00,2026-02-09T07:00:00+00:00,70631.0,LONG,perp,2026-02-09T14:00:00+00:00,69239.0,TIME_EXIT,,8,-197.0806,2.5,2.5,-0.1688,-202.2494,-1.9708,-2.0225,-0.0295,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-09T14:00:00+00:00,2026-02-09T14:00:00+00:00,2026-02-09T15:00:00+00:00,69239.0,LONG,perp,2026-02-09T22:00:00+00:00,70325.0,TIME_EXIT,,8,156.848,2.5,2.5,0.3004,152.1484,1.5685,1.5215,0.0,0.0243,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-09T22:00:00+00:00,2026-02-09T22:00:00+00:00,2026-02-09T23:00:00+00:00,70325.0,LONG,perp,2026-02-10T06:00:00+00:00,68884.0,TIME_EXIT,,8,-204.9058,2.5,2.5,0.2011,-209.7047,-2.0491,-2.097,-0.0205,0.0017,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-10T06:00:00+00:00,2026-02-10T06:00:00+00:00,2026-02-10T07:00:00+00:00,68884.0,LONG,perp,2026-02-10T14:00:00+00:00,68419.0,TIME_EXIT,,8,-67.5048,2.5,2.5,-0.1882,-72.693,-0.675,-0.7269,-0.0068,0.0034,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-10T14:00:00+00:00,2026-02-10T14:00:00+00:00,2026-02-10T15:00:00+00:00,68419.0,LONG,perp,2026-02-10T22:00:00+00:00,68663.0,TIME_EXIT,,8,35.6626,2.5,2.5,-0.6214,30.0412,0.3566,0.3004,0.0,0.0216,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-10T22:00:00+00:00,2026-02-10T22:00:00+00:00,2026-02-10T23:00:00+00:00,68663.0,LONG,perp,2026-02-11T06:00:00+00:00,66771.0,TIME_EXIT,,8,-275.5487,2.5,2.5,-0.1158,-280.6645,-2.7555,-2.8066,-0.0275,0.0072,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-11T06:00:00+00:00,2026-02-11T06:00:00+00:00,2026-02-11T07:00:00+00:00,66771.0,LONG,perp,2026-02-11T14:00:00+00:00,66562.0,TIME_EXIT,,8,-31.301,2.5,2.5,-0.2222,-36.5232,-0.313,-0.3652,-0.0041,0.0099,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-11T14:00:00+00:00,2026-02-11T14:00:00+00:00,2026-02-11T15:00:00+00:00,66562.0,LONG,perp,2026-02-11T22:00:00+00:00,67397.0,TIME_EXIT,,8,125.447,2.5,2.5,-0.1364,120.3105,1.2545,1.2031,-0.0084,0.0182,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-11T22:00:00+00:00,2026-02-11T22:00:00+00:00,2026-02-11T23:00:00+00:00,67397.0,LONG,perp,2026-02-12T06:00:00+00:00,67080.0,TIME_EXIT,,8,-47.0347,2.5,2.5,0.9722,-51.0625,-0.4703,-0.5106,-0.0062,0.0037,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-12T06:00:00+00:00,2026-02-12T06:00:00+00:00,2026-02-12T07:00:00+00:00,67080.0,LONG,perp,2026-02-12T14:00:00+00:00,67556.0,TIME_EXIT,,8,70.96,2.5,2.5,0.0516,66.0117,0.7096,0.6601,0.0,0.0189,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-12T14:00:00+00:00,2026-02-12T14:00:00+00:00,2026-02-12T15:00:00+00:00,67556.0,LONG,perp,2026-02-12T22:00:00+00:00,66270.0,TIME_EXIT,,8,-190.3606,2.5,2.5,-0.8311,-196.1916,-1.9036,-1.9619,-0.0322,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-12T22:00:00+00:00,2026-02-12T22:00:00+00:00,2026-02-12T23:00:00+00:00,66270.0,LONG,perp,2026-02-13T06:00:00+00:00,66330.0,TIME_EXIT,,8,9.0539,2.5,2.5,-0.5573,3.4966,0.0905,0.035,-0.0059,0.0056,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-13T06:00:00+00:00,2026-02-13T06:00:00+00:00,2026-02-13T07:00:00+00:00,66330.0,LONG,perp,2026-02-13T14:00:00+00:00,67694.0,TIME_EXIT,,8,205.6385,2.5,2.5,-0.0292,200.6093,2.0564,2.0061,-0.0023,0.0205,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-13T14:00:00+00:00,2026-02-13T14:00:00+00:00,2026-02-13T15:00:00+00:00,67694.0,LONG,perp,2026-02-13T22:00:00+00:00,68977.0,TIME_EXIT,,8,189.5294,2.5,2.5,-0.7275,183.8018,1.8953,1.838,0.0,0.0208,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-13T22:00:00+00:00,2026-02-13T22:00:00+00:00,2026-02-13T23:00:00+00:00,68977.0,LONG,perp,2026-02-14T06:00:00+00:00,68907.0,TIME_EXIT,,8,-10.1483,2.5,2.5,-0.8253,-15.9736,-0.1015,-0.1597,-0.0033,0.0009,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-14T06:00:00+00:00,2026-02-14T06:00:00+00:00,2026-02-14T07:00:00+00:00,68907.0,LONG,perp,2026-02-14T14:00:00+00:00,69681.0,TIME_EXIT,,8,112.3253,2.5,2.5,-0.875,106.4503,1.1233,1.0645,0.0,0.0229,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-14T14:00:00+00:00,2026-02-14T14:00:00+00:00,2026-02-14T15:00:00+00:00,69681.0,LONG,perp,2026-02-14T22:00:00+00:00,69932.0,TIME_EXIT,,8,36.0213,2.5,2.5,-0.8667,30.1546,0.3602,0.3015,0.0,0.0045,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-14T22:00:00+00:00,2026-02-14T22:00:00+00:00,2026-02-14T23:00:00+00:00,69932.0,LONG,perp,2026-02-15T06:00:00+00:00,70379.0,TIME_EXIT,,8,63.9192,2.5,2.5,-0.7089,58.2103,0.6392,0.5821,-0.0068,0.0064,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-15T06:00:00+00:00,2026-02-15T06:00:00+00:00,2026-02-15T07:00:00+00:00,70379.0,LONG,perp,2026-02-15T14:00:00+00:00,69128.0,TIME_EXIT,,8,-177.7519,2.5,2.5,-0.7805,-183.5324,-1.7775,-1.8353,-0.021,0.0058,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-15T14:00:00+00:00,2026-02-15T14:00:00+00:00,2026-02-15T15:00:00+00:00,69128.0,LONG,perp,2026-02-15T22:00:00+00:00,68974.0,TIME_EXIT,,8,-22.2775,2.5,2.5,-0.459,-27.7365,-0.2228,-0.2774,-0.0125,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-15T22:00:00+00:00,2026-02-15T22:00:00+00:00,2026-02-15T23:00:00+00:00,68974.0,LONG,perp,2026-02-16T06:00:00+00:00,68422.0,TIME_EXIT,,8,-80.0302,2.5,2.5,-0.6692,-85.6994,-0.8003,-0.857,-0.0099,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-16T06:00:00+00:00,2026-02-16T06:00:00+00:00,2026-02-16T07:00:00+00:00,68422.0,LONG,perp,2026-02-16T14:00:00+00:00,68394.0,TIME_EXIT,,8,-4.0923,2.5,2.5,-0.364,-9.4562,-0.0409,-0.0946,-0.0009,0.019,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-16T14:00:00+00:00,2026-02-16T14:00:00+00:00,2026-02-16T15:00:00+00:00,68394.0,LONG,perp,2026-02-16T22:00:00+00:00,68556.0,TIME_EXIT,,8,23.6863,2.5,2.5,-0.2046,18.4817,0.2369,0.1848,-0.013,0.0064,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-16T22:00:00+00:00,2026-02-16T22:00:00+00:00,2026-02-16T23:00:00+00:00,68556.0,LONG,perp,2026-02-17T06:00:00+00:00,68376.0,TIME_EXIT,,8,-26.2559,2.5,2.5,-0.4984,-31.7543,-0.2626,-0.3175,-0.0051,0.0046,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-17T06:00:00+00:00,2026-02-17T06:00:00+00:00,2026-02-17T07:00:00+00:00,68376.0,LONG,perp,2026-02-17T14:00:00+00:00,66839.0,TIME_EXIT,,8,-224.7865,2.5,2.5,-0.2173,-230.0038,-2.2479,-2.3,-0.0225,0.0,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-17T14:00:00+00:00,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,66839.0,LONG,perp,2026-02-17T22:00:00+00:00,67514.0,TIME_EXIT,,8,100.9889,2.5,2.5,-0.7919,95.197,1.0099,0.952,0.0,0.0185,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-17T22:00:00+00:00,2026-02-17T22:00:00+00:00,2026-02-17T23:00:00+00:00,67514.0,LONG,perp,2026-02-18T06:00:00+00:00,67813.0,TIME_EXIT,,8,44.2871,2.5,2.5,-0.875,38.4121,0.4429,0.3841,-0.0055,0.0044,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-18T06:00:00+00:00,2026-02-18T06:00:00+00:00,2026-02-18T07:00:00+00:00,67813.0,LONG,perp,2026-02-18T14:00:00+00:00,67195.0,TIME_EXIT,,8,-91.133,2.5,2.5,-0.5145,-96.6475,-0.9113,-0.9665,-0.0091,0.0047,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-18T14:00:00+00:00,2026-02-18T14:00:00+00:00,2026-02-18T15:00:00+00:00,67195.0,LONG,perp,2026-02-18T22:00:00+00:00,66365.0,TIME_EXIT,,8,-123.5211,2.5,2.5,-0.2003,-128.7214,-1.2352,-1.2872,-0.0157,0.0071,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-18T22:00:00+00:00,2026-02-18T22:00:00+00:00,2026-02-18T23:00:00+00:00,66365.0,LONG,perp,2026-02-19T06:00:00+00:00,67115.0,TIME_EXIT,,8,113.0114,2.5,2.5,-0.3936,107.6178,1.1301,1.0762,0.0,0.0113,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-19T06:00:00+00:00,2026-02-19T06:00:00+00:00,2026-02-19T07:00:00+00:00,67115.0,LONG,perp,2026-02-19T14:00:00+00:00,66407.0,TIME_EXIT,,8,-105.4906,2.5,2.5,-0.7507,-111.2413,-1.0549,-1.1124,-0.0181,0.0011,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T15:00:00+00:00,66407.0,LONG,perp,2026-02-19T22:00:00+00:00,66895.0,TIME_EXIT,,8,73.4862,2.5,2.5,-0.875,67.6112,0.7349,0.6761,-0.0019,0.0105,ALPHA1_C001
ALPHA1_C001,FAM_A,BTC,,2026-02-19T22:00:00+00:00,2026-02-19T22:00:00+00:00,2026-02-19T23:00:00+00:00,66895.0,LONG,perp,2026-02-20T06:00:00+00:00,67828.0,TIME_EXIT,,8,139.4723,2.5,2.5,-0.875,133.5973,1.3947,1.336,0.0,0.0139,ALPHA1_C001
