lag_d,variable,n_cont,n_gb,med_cont,med_gb,diff,ranksum_p,p_fdr
-14,vol_med,41299,34233,0.04679112746276312,0.047727806084814806,-0.0009366786220516843,1.0491686155994604e-10,1.5331690371224205e-10
-14,chain_tvl_med_chg7,41963,34920,0.014099969557081149,0.010168090401752594,0.003931879155328555,6.979460875003946e-38,1.5680727076000054e-37
-14,stablecoin_change_7d,41963,34920,0.005985981188197487,0.005224184898251494,0.0007617962899459929,6.902399527287802e-16,1.1541717242350095e-15
-14,stablecoin_change_30d,41963,34920,0.02498546355550535,0.0232702788431558,0.001715184712349549,3.3868143846058174e-10,4.893131263878093e-10
-14,dex_volume_change_7d,41963,34920,0.04439300972723359,0.018747751729838447,0.025645257997395143,2.1215347547121776e-11,3.154468585723646e-11
-14,total_mcap_chg30,41899,34855,0.04386487264972727,0.03671191011250596,0.007152962537221308,2.9902079193563656e-41,6.900479813899305e-41
-14,eth_share,41963,34920,0.15005167735952232,0.1571751222285638,-0.007123444869041484,6.72277635919598e-27,1.303656252163479e-26
-14,n_stablecoins_in_top500,41963,34920,23.0,24.0,-1.0,2.0494436714545523e-11,3.056187931116438e-11
-14,mkt_ret_1d,41963,34920,0.002773610470519094,0.0023355776301854972,0.00043803284033359664,0.041564611495117046,0.046794595722979455
-10,top500_breadth_30d,42239,35092,0.416,0.388,0.02799999999999997,8.612871773075555e-35,1.9098106975080579e-34
-10,top500_breadth_7d,42239,35092,0.484,0.464,0.019999999999999962,1.82489197996654e-09,2.59246492975748e-09
-10,breadth_vel,42239,35092,0.001999999999999988,0.0,0.001999999999999988,3.0475497262288747e-12,4.6814769890865246e-12
-10,breadth_accel,42239,35092,0.0,1.1102230246251565e-16,-1.1102230246251565e-16,0.8909787746335684,0.8944865650848817
-10,top500_dispersion_30d,40754,33915,0.3591972439953616,0.335913350452128,0.023283893543233625,7.167158593961253e-25,1.343842236367735e-24
-10,top500_dispersion_7d,41433,34451,0.16031395030428067,0.15115290247564922,0.009161047828631447,9.776128289037632e-29,1.9552256578075265e-28
-10,top3_share,42239,35092,0.7212402563217405,0.7183764837931278,0.002863772528612696,3.4909909162888526e-73,1.227865770556769e-72
-10,top3_share_chg7,42239,35092,7.599217308740247e-05,-0.00013886074126545633,0.0002148529143528588,0.0016160583425696472,0.0019484391364314893
-10,btc_return_30d,40754,33915,0.05139613842322133,0.035306746383203524,0.016089392040017803,1.844483687230279e-67,5.991634907563326e-67
-10,btc_dominance,42239,35092,0.5298185222840625,0.5100901558037032,0.01972836648035925,8.605118371206228e-59,2.4113243787446024e-58
-10,btc_dom_chg30,42239,35092,0.0026043713853726724,0.0016865673360663136,0.0009178040493063588,1.217003037946893e-13,1.933556228513755e-13
-10,eth_btc_relative_return_30d,40754,33915,-0.016409011037955112,-0.013721907066682526,-0.0026871039712725864,3.925737975464214e-10,5.65572420193997e-10
-10,eth_btc_relative_return_7d,41433,34451,-0.002824630450145804,-0.002177145910803646,-0.000647484539342158,0.0002456436492966458,0.0003040734493720615
-10,med_ret30_11_50,40754,33915,0.0005542369609737863,-0.00020947533726872747,0.0007637122982425137,4.8283138295300164e-42,1.1453209549117714e-41
-10,med_ret30_51_200,40754,33915,-0.004523441279964957,-0.013560034879889438,0.00903659359992448,1.5024665419431806e-42,3.5806445625748695e-42
-10,med_ret30_201_500,40754,33915,-0.0035579698359746725,-0.015051549146058829,0.011493579310084157,1.0488030336344306e-48,2.6220075840860764e-48
-10,rb_spread,41433,34451,1.0,1.0,0.0,0.0006344849471989016,0.0007759887843439804
-10,pos_ret_share,42239,35092,0.478,0.458,0.019999999999999962,0.0016988770112527625,0.0020434605559879926
-10,pos_vel7_share,42239,35092,0.354,0.358,-0.0040000000000000036,0.00011525568275354976,0.0001444235828115734
-10,leadership_width,42239,35092,0.0,0.0,0.0,0.027993196479458235,0.03193854631884497
-10,rank_depth_rel,40754,33915,-0.029521941226036963,-0.03017541048382455,0.0006534692577875867,5.3059242941202245e-05,6.698072747528006e-05
-10,vol_med,41542,34384,0.047070217590440055,0.04775739776776444,-0.0006871801773243869,1.5734383572217465e-08,2.186521967801337e-08
-10,chain_tvl_med_chg7,42239,35092,0.013293185040013977,0.010519893983240602,0.002773291056773375,4.696422997439867e-22,8.433717354557507e-22
-10,stablecoin_change_7d,42239,35092,0.005927386229910736,0.0050057168366033356,0.0009216693933074005,3.489994823304974e-21,6.223417342257121e-21
-10,stablecoin_change_30d,42239,35092,0.02506364205137368,0.022917581312578594,0.002146060738795086,2.611684815135932e-12,4.03624016884644e-12
-10,dex_volume_change_7d,42239,35092,0.018174779302910338,0.014273763665794359,0.0039010156371159788,1.907154416369949e-08,2.643067261817049e-08
-10,total_mcap_chg30,42239,35092,0.05714074958235282,0.04518286082811418,0.011957888754238644,2.253255615048836e-63,6.84024025996968e-63
-10,eth_share,42239,35092,0.15159369089028882,0.15686568214613045,-0.005271991255841629,1.0186217773868564e-25,1.9456820466939954e-25
-10,n_stablecoins_in_top500,42239,35092,23.0,24.0,-1.0,2.546724267749666e-13,4.0087326436800304e-13
-10,mkt_ret_1d,42239,35092,0.0030192722258439606,0.0020594376272941427,0.0009598345985498179,4.3907277557851475e-07,5.892818830132698e-07
-7,top500_breadth_30d,42327,35003,0.424,0.37,0.05399999999999999,7.658662615648043e-61,2.206733296034182e-60
-7,top500_breadth_7d,42327,35003,0.488,0.446,0.04199999999999998,1.2148193581267876e-34,2.6590466637109944e-34
-7,breadth_vel,42327,35003,0.0040000000000000036,0.0,0.0040000000000000036,2.731743790972361e-25,5.159960494058904e-25
-7,breadth_accel,42327,35003,0.0,0.0,0.0,0.0071532105180107716,0.008348140421477102
-7,top500_dispersion_30d,40970,33868,0.3591972439953616,0.33027794113975883,0.02891930285560279,5.03563984283368e-34,1.0975112477970841e-33
-7,top500_dispersion_7d,41234,34180,0.16141193710281504,0.15437925139910116,0.007032685703713876,1.10350654238771e-22,2.0099583450633289e-22
-7,top3_share,42327,35003,0.7212402563217405,0.7185411048643546,0.002699151457385862,1.0139253248585931e-74,3.616097312432745e-74
-7,top3_share_chg7,42327,35003,-0.0002893147034399579,-0.00033953207503933935,5.0217371599381444e-05,0.06550509754617077,0.07246767841333426
-7,btc_return_30d,40970,33868,0.058981441069063,0.034393359740593654,0.024588081328469347,2.0346352395119184e-98,9.264856894206057e-98
-7,btc_dominance,42327,35003,0.5309601929873569,0.5082749718187194,0.02268522116863747,7.577756716761686e-60,2.1590256567309835e-59
-7,btc_dom_chg30,42327,35003,0.0025683012821451356,0.0012504138216755667,0.001317887460469569,1.2240804164611557e-15,2.033488639723744e-15
-7,eth_btc_relative_return_30d,40970,33868,-0.014775973890200023,-0.012015777728548116,-0.0027601961616519066,1.3252608019829757e-12,2.054355650490327e-12
-7,eth_btc_relative_return_7d,41234,34180,-0.002478173278816387,-0.003993865600392499,0.001515692321576112,0.3193924824216565,0.3358560124433914
-7,med_ret30_11_50,40970,33868,0.003406547050611941,-0.00013121402111887503,0.003537761071730816,7.313965388079827e-66,2.288418618356265e-65
-7,med_ret30_51_200,40970,33868,-0.0009535398237634496,-0.020370224655706537,0.019416684831943087,5.327807618373957e-66,1.6772727687473569e-65
-7,med_ret30_201_500,40970,33868,-0.0011135787237424033,-0.020739619210375038,0.019626040486632634,1.4326423490802048e-77,5.333194146210982e-77
-7,rb_spread,41234,34180,1.0,1.0,0.0,7.049026124558896e-10,1.009832394248606e-09
-7,pos_ret_share,42327,35003,0.474,0.462,0.011999999999999955,0.043960531003562994,0.049274441344653024
-7,pos_vel7_share,42327,35003,0.356,0.358,-0.0020000000000000018,0.14297039433871334,0.15524749159749973
-7,leadership_width,42327,35003,0.0,0.0,0.0,0.8454695542586824,0.8538405399444119
-7,rank_depth_rel,40970,33868,-0.029706711827804766,-0.03060384217100215,0.0008971303431973832,0.00021670466487756941,0.00026890359875318833
-7,vol_med,41542,34303,0.047261591340828975,0.047926766612288334,-0.000665175271459359,6.0853006127697375e-09,8.50274880140429e-09
-7,chain_tvl_med_chg7,42327,35003,0.014242522241942557,0.01087987821645453,0.0033626440254880263,4.874402863053619e-27,9.524695249645002e-27
-7,stablecoin_change_7d,42327,35003,0.005908226375708869,0.005031132704669483,0.0008770936710393862,7.441034687821142e-19,1.313123768439025e-18
-7,stablecoin_change_30d,42327,35003,0.02636174757370946,0.02345918663505242,0.0029025609386570395,8.264876943926723e-18,1.4192212934015584e-17
-7,dex_volume_change_7d,42327,35003,0.02160924294783606,0.02024114555164158,0.0013680973961944787,0.07110281251311536,0.07849011770928319
-7,total_mcap_chg30,42327,35003,0.06816140592506303,0.04016180501776856,0.027999600907294475,3.824993763396454e-92,1.667304973788198e-91
-7,eth_share,42327,35003,0.1514721451161436,0.15512527723205055,-0.003653132115906954,1.8414040560859135e-26,3.5305115361045707e-26
-7,n_stablecoins_in_top500,42327,35003,23.0,24.0,-1.0,9.165142173612098e-16,1.5275236956020164e-15
-7,mkt_ret_1d,42327,35003,0.0028304545321175207,0.0026785406883431963,0.00015191384377432433,0.0010944607162331,0.0013258312714462732
-5,top500_breadth_30d,42482,35313,0.43,0.382,0.04799999999999999,5.546297657623985e-68,1.8249108421859566e-67
-5,top500_breadth_7d,42482,35313,0.482,0.438,0.043999999999999984,5.546035468315647e-34,1.2036076973791405e-33
-5,breadth_vel,42482,35313,0.0,-0.0020000000000000018,0.0020000000000000018,1.479349026904956e-17,2.5317718245688842e-17
-5,breadth_accel,42482,35313,-0.004000000000000017,0.0,-0.004000000000000017,0.010990875763465248,0.012711640939253893
-5,top500_dispersion_30d,41124,34142,0.35782071970790325,0.3302211683836153,0.02759955132428793,8.081123985233102e-42,1.9080431631800378e-41
-5,top500_dispersion_7d,41335,34492,0.16175313989893414,0.1521178397127348,0.009635300186199347,1.1536839978950907e-38,2.626691245207573e-38
-5,top3_share,42482,35313,0.7210815255565912,0.7183867348511002,0.002694790705491057,5.2475166557637186e-86,2.1409867955515973e-85
-5,top3_share_chg7,42482,35313,-0.00025097309363214526,-0.00035429512614704173,0.00010332203251489647,0.0320014253622838,0.03618786460036527
-5,btc_return_30d,41124,34142,0.0643418126659765,0.039566461445707635,0.02477535122026886,8.84809204803436e-107,4.2571008910353994e-106
-5,btc_dominance,42482,35313,0.5295757502448719,0.5096053222345569,0.01997042801031501,1.562958608167397e-62,4.688875824502191e-62
-5,btc_dom_chg30,42482,35313,0.0025293162049170315,0.0013874215994519323,0.0011418946054650991,6.3690706702185624e-15,1.0478148521972474e-14
-5,eth_btc_relative_return_30d,41124,34142,-0.01263247926946165,-0.010362734737016988,-0.002269744532444662,1.9714660273337928e-07,2.659914481323371e-07
-5,eth_btc_relative_return_7d,41335,34492,-0.004628318427417177,-0.004081678195312355,-0.0005466402321048225,0.5838240462186398,0.605183462543712
-5,med_ret30_11_50,41124,34142,0.00904444917032543,-0.00016112909681717524,0.009205578267142606,2.3044351718730544e-80,8.903499527691345e-80
-5,med_ret30_51_200,41124,34142,0.001150493658169549,-0.015503094237830473,0.01665358789600002,9.870126185917014e-76,3.595545967726912e-75
-5,med_ret30_201_500,41124,34142,-0.00041915888656363087,-0.0163866097006386,0.015967450814074968,2.9471534168807495e-87,1.212135679523534e-86
-5,rb_spread,41335,34492,1.0,1.0,0.0,1.9926901284506788e-11,2.980269693577262e-11
-5,pos_ret_share,42482,35313,0.472,0.454,0.01799999999999996,7.107667374245047e-07,9.489294138389984e-07
-5,pos_vel7_share,42482,35313,0.356,0.358,-0.0020000000000000018,0.057138612205995074,0.06362596555689408
-5,leadership_width,42482,35313,0.0,0.0,0.0,0.48308134539733016,0.5048596027718
-5,rank_depth_rel,41124,34142,-0.03155285992007817,-0.03090423130535358,-0.000648628614724589,0.00018511642312382483,0.00023082976966540503
-5,vol_med,41714,34604,0.047455421191931135,0.048115159265205404,-0.0006597380732742686,8.735455085076272e-08,1.197602713276586e-07
-5,chain_tvl_med_chg7,42482,35313,0.016229141617662313,0.008131765563286653,0.00809737605437566,7.797308699824258e-60,2.2092374649502064e-59
-5,stablecoin_change_7d,42482,35313,0.006166471641648075,0.004877677995343888,0.0012887936463041871,8.9935470338806e-35,1.9855883061814315e-34
-5,stablecoin_change_30d,42482,35313,0.02692125000686385,0.02358105822210077,0.00334019178476308,8.552400569955667e-24,1.5860815602463237e-23
-5,dex_volume_change_7d,42482,35313,0.03515843862103907,0.02160924294783606,0.013549195673203007,8.335354616546283e-10,1.1874387861560348e-09
-5,total_mcap_chg30,42482,35313,0.07402017658528481,0.04151122383867856,0.03250895274660626,1.5193320503122361e-103,7.174623570918893e-103
-5,eth_share,42482,35313,0.15005167735952232,0.1562282018710164,-0.006176524511494086,1.204616510089076e-25,2.283845428049921e-25
-5,n_stablecoins_in_top500,42482,35313,23.0,24.0,-1.0,8.607288736160835e-15,1.4114846480520982e-14
-5,mkt_ret_1d,42482,35313,0.0026335916717757013,0.0018071313894647738,0.0008264602823109275,2.1281935670743317e-07,2.863796092896858e-07
-3,top500_breadth_30d,42620,35398,0.462,0.392,0.07,5.981154184979292e-83,2.401880814440503e-82
-3,top500_breadth_7d,42620,35398,0.488,0.434,0.05399999999999999,1.875520638127059e-47,4.620847949008696e-47
-3,breadth_vel,42620,35398,0.0020000000000000018,0.0,0.0020000000000000018,5.272232856318309e-18,9.114707649906229e-18
-3,breadth_accel,42620,35398,0.002000000000000113,0.005999999999999978,-0.003999999999999865,0.05699331634767488,0.06360304450178159
-3,top500_dispersion_30d,41304,34206,0.3609211498232078,0.3357909185952657,0.025130231227942057,9.71286000309127e-45,2.358837429322166e-44
-3,top500_dispersion_7d,41602,34588,0.1647982383166231,0.15467586388623986,0.010122374430383246,6.535553836277902e-33,1.3830425130712573e-32
-3,top3_share,42620,35398,0.7208078294680127,0.7183755560105904,0.0024322734574222515,2.711630135081961e-83,1.0975645784855556e-82
-3,top3_share_chg7,42620,35398,-9.208660766901744e-05,-0.00031324690066236727,0.00022116029299334983,0.01431923300368123,0.016484895783019024
-3,btc_return_30d,41304,34206,0.0700946399250395,0.03857987434818533,0.031514765576854176,1.1962817101370653e-126,6.855097440111274e-126
-3,btc_dominance,42620,35398,0.529344393849109,0.5108886479559109,0.018455745893198094,1.1702310856210623e-61,3.391010532197396e-61
-3,btc_dom_chg30,42620,35398,0.0024597438055716236,0.0009657986185648282,0.0014939451870067955,3.865172281008375e-12,5.91963322316598e-12
-3,eth_btc_relative_return_30d,41304,34206,-0.010817197023188951,-0.01056442708844696,-0.00025276993474199205,0.00010766386406978079,0.0001352427849152419
-3,eth_btc_relative_return_7d,41602,34588,-0.0031594784234553197,-0.0058168174254698,0.0026573390020144805,0.1503427818453133,0.16279154722103986
-3,med_ret30_11_50,41304,34206,0.015341843949931433,-0.0001240250879648297,0.015465869037896263,1.1032089150366914e-102,5.06879771773615e-102
-3,med_ret30_51_200,41304,34206,0.009708994684633099,-0.01255679065590154,0.02226578534053464,1.0264194317903028e-92,4.512706122526331e-92
-3,med_ret30_201_500,41304,34206,0.0010416073430143946,-0.013273599919139067,0.014315207262153462,2.4925736143351736e-109,1.2106786126770843e-108
-3,rb_spread,41602,34588,1.0,1.0,0.0,0.8433310511643924,0.853370706535397
-3,pos_ret_share,42620,35398,0.49,0.466,0.023999999999999966,1.9283642032086624e-16,3.267328051948232e-16
-3,pos_vel7_share,42620,35398,0.356,0.358,-0.0020000000000000018,0.02879417151017774,0.03270607454385445
-3,leadership_width,42620,35398,0.0,0.0,0.0,0.19576489253246943,0.21018967408749348
-3,rank_depth_rel,41304,34206,-0.029210725392164294,-0.028567347519397934,-0.0006433778727663597,4.198719655180637e-05,5.337490510336629e-05
-3,vol_med,41806,34645,0.04752105776444553,0.047926766612288334,-0.0004057088478428006,1.0346154843672348e-06,1.3705296026682851e-06
-3,chain_tvl_med_chg7,42620,35398,0.015257609696213592,0.009873117310787993,0.005384492385425599,3.5288520392061057e-50,8.95380368156773e-50
-3,stablecoin_change_7d,42620,35398,0.006764570459554475,0.005177727711686675,0.0015868427478678004,4.349016834606875e-38,9.814153033847373e-38
-3,stablecoin_change_30d,42620,35398,0.02692125000686385,0.02345918663505242,0.00346206337181143,1.7754246027233395e-23,3.268832301042972e-23
-3,dex_volume_change_7d,42620,35398,0.04471538230330574,0.03490544688829966,0.009809935415006077,1.7568859277115474e-10,2.5600337803796833e-10
-3,total_mcap_chg30,42620,35398,0.07825771190066888,0.04759762221724273,0.03066008968342615,2.6946655774245437e-116,1.388161055036886e-115
-3,eth_share,42620,35398,0.14962377752214426,0.1546716161274333,-0.00504783860528904,5.89907971455419e-23,1.0822052713750493e-22
-3,n_stablecoins_in_top500,42620,35398,23.0,24.0,-1.0,1.4997042762804528e-14,2.4280926377873997e-14
-3,mkt_ret_1d,42620,35398,0.0039566915930941944,0.0024196179888437094,0.001537073604250485,8.388814599684623e-34,1.812837053321677e-33
-2,top500_breadth_30d,42642,35343,0.456,0.376,0.08000000000000002,7.215762273419228e-103,3.345489781312551e-102
-2,top500_breadth_7d,42642,35343,0.498,0.434,0.064,1.6086856412401532e-62,4.7978343686109834e-62
-2,breadth_vel,42642,35343,0.0020000000000000018,-0.0020000000000000018,0.0040000000000000036,1.1525201139740235e-25,2.1932285750998207e-25
-2,breadth_accel,42642,35343,-0.0019999999999998908,0.0,-0.0019999999999998908,0.12775840319587886,0.1395220249034223
-2,top500_dispersion_30d,41350,34222,0.3636322017708356,0.3439398222479333,0.019692379522902315,2.4539554455220565e-41,5.688714896437495e-41
-2,top500_dispersion_7d,41645,34575,0.16707578931612954,0.1558509093464795,0.011224879969650048,2.374281753486049e-31,4.902363134728279e-31
-2,top3_share,42642,35343,0.7210815255565912,0.71858019058756,0.002501334969031266,5.738165764680345e-79,2.1677515111014634e-78
-2,top3_share_chg7,42642,35343,1.3621325318569077e-05,1.3621325318569077e-05,0.0,0.5618549972333955,0.58478785426333
-2,btc_return_30d,41350,34222,0.0648799610383175,0.03250669764162151,0.032373263396695995,7.927456536483771e-142,5.0537535420084045e-141
-2,btc_dominance,42642,35343,0.5298185222840625,0.5107503232247186,0.01906819905934387,1.0891808851869936e-64,3.3462786231648595e-64
-2,btc_dom_chg30,42642,35343,0.002399390836400783,0.001094781992894811,0.0013046088435059722,2.339759113662189e-13,3.7058296520736534e-13
-2,eth_btc_relative_return_30d,41350,34222,-0.010189650504144776,-0.008680436589475926,-0.00150921391466885,0.004094364692848846,0.00485610696128584
-2,eth_btc_relative_return_7d,41645,34575,-0.006084471946138148,-0.006756771005654749,0.0006722990595166012,0.030825227730684916,0.03493525809477624
-2,med_ret30_11_50,41350,34222,0.015341843949931433,-0.00027012419843441826,0.015611968148365851,1.7914040441855498e-120,9.516833984735734e-120
-2,med_ret30_51_200,41350,34222,0.009624287936847442,-0.019104979566782032,0.028729267503629474,1.295820358285343e-110,6.416197890539076e-110
-2,med_ret30_201_500,41350,34222,0.0004929903745911624,-0.01806871453027306,0.018561704904864224,1.5109496756100606e-122,8.197705686820542e-122
-2,rb_spread,41645,34575,1.0,1.0,0.0,0.00037852432396722125,0.00046405626255596836
-2,pos_ret_share,42642,35343,0.484,0.476,0.008000000000000007,2.2181775504815004e-06,2.9156457493442405e-06
-2,pos_vel7_share,42642,35343,0.358,0.36,-0.0020000000000000018,9.539115561593152e-06,1.2254279436807323e-05
-2,leadership_width,42642,35343,0.0,0.0,0.0,0.8424888243040933,0.853370706535397
-2,rank_depth_rel,41350,34222,-0.030653571148781977,-0.02999170995177547,-0.000661861197006508,0.0002844935215731826,0.00035131161259642404
-2,vol_med,41836,34599,0.047455421191931135,0.04814747639846742,-0.000692055206536285,4.856220038335719e-08,6.711848833472132e-08
-2,chain_tvl_med_chg7,42642,35343,0.015725334482356246,0.009559658851044706,0.00616567563131154,1.7127632819982234e-56,4.671172587267882e-56
-2,stablecoin_change_7d,42642,35343,0.006816254011344336,0.005177727711686675,0.001638526299657661,7.973946852427295e-49,2.003306844698483e-48
-2,stablecoin_change_30d,42642,35343,0.026945637563457026,0.023170510163750935,0.003775127399706091,4.083684457806436e-24,7.601018516355046e-24
-2,dex_volume_change_7d,42642,35343,0.05399661134233402,0.037752350073508856,0.016244261268825166,2.984955754435357e-12,4.599176540066562e-12
-2,total_mcap_chg30,42642,35343,0.07757072800559084,0.04097969437036042,0.03659103363523042,5.90347190247778e-132,3.460655942831802e-131
-2,eth_share,42642,35343,0.1494499051543467,0.15512527723205055,-0.005675372077703855,4.764380175592408e-19,8.436923227611556e-19
-2,n_stablecoins_in_top500,42642,35343,23.0,24.0,-1.0,5.23218901062388e-16,8.806654770357026e-16
-2,mkt_ret_1d,42642,35343,0.004150261525423472,0.002773610470519094,0.001376651054904378,9.053482794754567e-14,1.442898820414009e-13
-1,top500_breadth_30d,42288,35093,0.462,0.368,0.09400000000000003,7.636449197406604e-125,4.187730205029428e-124
-1,top500_breadth_7d,42288,35093,0.51,0.45,0.06,3.5443373952215996e-65,1.1022024826603754e-64
-1,breadth_vel,42288,35093,0.0020000000000000018,-0.0020000000000000018,0.0040000000000000036,1.2614406001170987e-41,2.964676064791338e-41
-1,breadth_accel,42288,35093,0.0,-5.551115123125783e-17,5.551115123125783e-17,0.0010077758291078113,0.0012237277924880567
-1,top500_dispersion_30d,40924,33860,0.3609211498232078,0.3447421797776553,0.016178970045552465,1.2467948628980285e-40,2.864258468819795e-40
-1,top500_dispersion_7d,41282,34266,0.16826134071497487,0.15775900858545075,0.010502332129524117,8.6149562379886e-27,1.664252909611434e-26
-1,top3_share,42288,35093,0.7209133198881225,0.7181086785923897,0.002804641295732768,3.716700245307795e-89,1.5410708334203053e-88
-1,top3_share_chg7,42288,35093,0.00010221111580965836,-0.00033209227662867047,0.00043430339243832883,9.219401146563439e-06,1.1873471173604429e-05
-1,btc_return_30d,40924,33860,0.07470386053929867,0.030683208743403245,0.04402065179589543,4.9788489779407004e-170,3.680018809782257e-169
-1,btc_dominance,42288,35093,0.5322446476915237,0.5111382400296572,0.021106407661866444,1.59117196474769e-66,5.071860637633261e-66
-1,btc_dom_chg30,42288,35093,0.002399630366468064,0.0006776205051468587,0.0017220098613212054,1.2443972955461785e-14,2.0211548430845574e-14
-1,eth_btc_relative_return_30d,40924,33860,-0.009297453590375149,-0.010241508376169106,0.0009440547857939574,0.07483360262610797,0.08243010224474095
-1,eth_btc_relative_return_7d,41282,34266,-0.005760781460672382,-0.0060092695125315565,0.0002484880518591748,0.00784821442077152,0.009138331859802454
-1,med_ret30_11_50,40924,33860,0.0180974143835525,-0.0005595708616367157,0.018656985245189217,2.085318749578896e-138,1.29696653937224e-137
-1,med_ret30_51_200,40924,33860,0.011136427694805606,-0.02063903261840272,0.031775460313208326,1.7122920462103823e-129,9.923510722355625e-129
-1,med_ret30_201_500,40924,33860,0.001583337040476973,-0.0183656173118239,0.019948954352300874,2.502295434901986e-143,1.6361162458974523e-142
-1,rb_spread,41282,34266,1.0,1.0,0.0,0.14307121774671544,0.15524749159749973
-1,pos_ret_share,42288,35093,0.498,0.456,0.04199999999999998,5.4963301834888354e-33,1.1679701639913775e-32
-1,pos_vel7_share,42288,35093,0.358,0.362,-0.0040000000000000036,0.008808313901071332,0.010232893142474667
-1,leadership_width,42288,35093,0.0,0.0,0.0,0.005963921773280482,0.007040740982345014
-1,rank_depth_rel,40924,33860,-0.031316694356669283,-0.03135860228767534,4.190793100605772e-05,0.000979162611899641,0.0011918208402597063
-1,vol_med,41460,34342,0.047706623968776646,0.04855967170691008,-0.000853047738133432,2.3184965675538546e-10,3.3591853677626873e-10
-1,chain_tvl_med_chg7,42288,35093,0.016887284649941048,0.007536411393779474,0.009350873256161574,9.73929745613287e-70,3.2464324853776234e-69
-1,stablecoin_change_7d,42288,35093,0.006821328183505004,0.005507021956507874,0.0013143062269971306,2.3432531817290157e-44,5.663787311288143e-44
-1,stablecoin_change_30d,42288,35093,0.026239533092607736,0.023513754337328052,0.002725778755279684,6.164143125012847e-25,1.1600416951131189e-24
-1,dex_volume_change_7d,42288,35093,0.06333944402238245,0.0559813093904864,0.007358134631896052,8.028907212392373e-06,1.0392747914518046e-05
-1,total_mcap_chg30,42288,35093,0.07985215817748026,0.03989743800260381,0.039954720174876446,1.2562558405252155e-153,8.898478870386944e-153
-1,eth_share,42288,35093,0.1484188647990479,0.15420367281686786,-0.00578480801781997,4.562380511914061e-17,7.756046870253903e-17
-1,n_stablecoins_in_top500,42288,35093,23.0,24.0,-1.0,1.2663464051440067e-18,2.219369988396713e-18
-1,mkt_ret_1d,42288,35093,0.003955442308330508,0.0019116830461419806,0.002043759262188527,3.894474897603005e-38,8.827476434566811e-38
0,top500_breadth_30d,43585,36085,0.504,0.404,0.09999999999999998,2.9044137400200213e-122,1.5592115867475905e-121
0,top500_breadth_7d,43585,36085,0.57,0.506,0.06399999999999995,6.487302691377541e-54,1.7231897773971594e-53
0,breadth_vel,43585,36085,0.010000000000000009,0.0040000000000000036,0.006000000000000005,2.5834167018805264e-31,5.291335413490235e-31
