group,n_events,n_dates,top500_breadth_30d_med,top500_breadth_7d_med,breadth_vel_med,breadth_accel_med,top500_dispersion_30d_med,top500_dispersion_7d_med,top3_share_med,top3_share_chg7_med,btc_return_30d_med,btc_dominance_med,btc_dom_chg30_med,eth_btc_relative_return_30d_med,eth_btc_relative_return_7d_med,med_ret30_11_50_med,med_ret30_51_200_med,med_ret30_201_500_med,rb_spread_med,pos_ret_share_med,pos_vel7_share_med,leadership_width_med,rank_depth_rel_med,vol_med_med,chain_tvl_med_chg7_med,stablecoin_change_7d_med,stablecoin_change_30d_med,dex_volume_change_7d_med,total_mcap_chg30_med,eth_share_med,n_stablecoins_in_top500_med,mkt_ret_1d_med,BREADTH_EXPANDING_pct,BREADTH_CONTRACTING_pct,BTC_UP_pct,BTC_DOWN_pct,VOL_HIGH_pct,VOL_LOW_pct,CONC_RISING_pct,CONC_FALLING_pct,ETH_STRONG_pct,ETH_WEAK_pct,RISK_ON_pct,RISK_OFF_pct,SC_INFLOW_pct,SC_OUTFLOW_pct,state_mode
ALL,100445,2110,0.446,0.536,0.006000000000000005,0.008000000000000007,0.35686729431415026,0.16775588389477328,0.719105873959443,-0.00039601575076564366,0.06331615341990338,0.5147385947221038,0.0014507491872508549,-0.0053649820494982015,0.0005957687434902104,0.011039169391769632,0.0035213740625275047,-0.00041915888656363087,1.0,0.64,0.358,0.0,-0.034017878059941165,0.04826689771106133,0.0131175074420109,0.0061409793223354825,0.02358105822210077,0.06393623831941797,0.07241778029538803,0.15374346043883014,23.0,0.012346105163776497,0.455931106575738,0.544068893424262,0.630882572552143,0.34009657026233264,0.34216735526905273,0.36396037632535216,0.48211459007416996,0.5178854099258301,0.46596644930061226,0.5050126935138634,0.6702075762855294,0.3297924237144706,0.7146896311414207,0.2853103688585793,BTC_CONCENTRATION
CONTINUATION,43585,2101,0.504,0.57,0.010000000000000009,0.006000000000000005,0.37636735348260547,0.17207473482768532,0.7206456903141558,-0.0002893147034399579,0.0926635751019591,0.5270789063765421,0.0021479303339219102,-0.0049360242597118464,0.0006483223804198968,0.03615585910648711,0.02834507216676896,0.012817865631109315,1.0,0.648,0.358,0.0,-0.034474803264105125,0.04823033055337807,0.019695343669527188,0.007024220916688861,0.02692125000686385,0.08029917384757224,0.10226353635364172,0.1494499051543467,23.0,0.012757245709896397,0.5021222897785935,0.4978777102214064,0.6730297120569003,0.2968223012504302,0.3469312836985201,0.3385109556039922,0.48931972008718594,0.5106802799128141,0.46701846965699206,0.5028335436503384,0.7174027761844671,0.28259722381553287,0.7388321670299415,0.2611678329700585,BTC_CONCENTRATION
GIVEBACK,36085,2102,0.404,0.506,0.0040000000000000036,0.008000000000000007,0.35221165524936543,0.16274388871172082,0.7181086785923897,-0.0004117552010315384,0.04989782799347364,0.5085451050904929,0.0009256344608230549,-0.008515755136642156,-0.0005383328960395506,0.0007530094306613666,-0.007953301675867108,-0.008587762832419632,1.0,0.648,0.36,0.0,-0.03408294267363521,0.04902833222012289,0.00872788924947443,0.005633491001613589,0.023385220062502654,0.05751863631394749,0.0571912140259061,0.1563071549017515,23.0,0.012658007369608643,0.4216433421089095,0.5783566578910905,0.5959817098517389,0.3724262158791742,0.3492309824026604,0.3640847997783012,0.48058750173202164,0.5194124982679784,0.45456560897880005,0.5138423167521131,0.6350561175003464,0.3649438824996536,0.7058888734931412,0.29411112650685883,MIXED_NO_CLEAR_ROUTE
FAILURE,20775,2074,0.414,0.508,0.0040000000000000036,0.01200000000000001,0.332933439957368,0.15759014689697523,0.7183755560105904,-0.0007724870409950846,0.045917666414051705,0.5146817146531113,0.0004020168931040402,-0.0016039004368788579,0.0010793285953332177,0.0010356867860357166,-0.007472850453148938,-0.006710007781884297,1.0,0.616,0.358,0.0,-0.03241258888663051,0.04712970645996234,0.008710122108257723,0.004642853657154555,0.01936195859265144,0.053374754736616126,0.054986192140779044,0.15407167250329126,24.0,0.010541585502158203,0.4185800240673887,0.5814199759326113,0.6030806257521059,0.3747292418772563,0.31990373044524667,0.41713598074608904,0.4696510228640193,0.5303489771359807,0.48356197352587243,0.4942478941034898,0.6322503008423586,0.3677496991576414,0.6793261131167269,0.32067388688327314,MIXED_NO_CLEAR_ROUTE
