group,n_events,n_dates,top500_breadth_30d_med,top500_breadth_7d_med,breadth_vel_med,breadth_accel_med,top500_dispersion_30d_med,top500_dispersion_7d_med,top3_share_med,top3_share_chg7_med,btc_return_30d_med,btc_dominance_med,btc_dom_chg30_med,eth_btc_relative_return_30d_med,eth_btc_relative_return_7d_med,med_ret30_11_50_med,med_ret30_51_200_med,med_ret30_201_500_med,rb_spread_med,pos_ret_share_med,pos_vel7_share_med,leadership_width_med,rank_depth_rel_med,vol_med_med,chain_tvl_med_chg7_med,stablecoin_change_7d_med,stablecoin_change_30d_med,dex_volume_change_7d_med,total_mcap_chg30_med,eth_share_med,n_stablecoins_in_top500_med,mkt_ret_1d_med,BREADTH_EXPANDING_pct,BREADTH_CONTRACTING_pct,BTC_UP_pct,BTC_DOWN_pct,VOL_HIGH_pct,VOL_LOW_pct,CONC_RISING_pct,CONC_FALLING_pct,ETH_STRONG_pct,ETH_WEAK_pct,RISK_ON_pct,RISK_OFF_pct,SC_INFLOW_pct,SC_OUTFLOW_pct,state_mode
ALL,1023,812,0.33,0.49,0.0,0.00799999999999998,0.31128121618182997,0.15322021276951334,0.7117520375361833,-0.00013242776999500272,0.017460377781133185,0.5033204145672363,0.0004409852717175422,-0.009193497839089293,0.0013645416555221335,-0.006879208287481453,-0.03551937075061429,-0.03532024172987225,1.0,0.606,0.358,0.0,-0.032752536689805545,0.05148831838177875,0.009277742868315064,0.0069572450315325,0.03184701903069742,-0.011924296565080317,0.025956344500970507,0.15686568214613045,23.0,0.009401716896661787,0.3421309872922776,0.6578690127077224,0.5317693059628543,0.41837732160312807,0.3411534701857282,0.375366568914956,0.49071358748778104,0.509286412512219,0.4389051808406647,0.5112414467253177,0.5786901270772239,0.42130987292277616,0.7771260997067448,0.22287390029325513,MIXED_NO_CLEAR_ROUTE
REVERSAL,385,350,0.356,0.506,0.001999999999999988,0.0,0.34407674925289794,0.1606063745905351,0.7158046143147607,-0.0006216515383185017,0.03119782684766137,0.526498250239662,0.000616154359411536,-0.00886180667248837,0.003633313705476482,-0.0002104070152798565,-0.02225171874341786,-0.02615383299804902,1.0,0.61,0.36,0.0,-0.03296186310644156,0.052764772977670835,0.014003680267382523,0.008143075196813454,0.03780067594901282,0.00814147395006004,0.05258970714103861,0.14622155052027597,23.0,0.010013304211127309,0.37922077922077924,0.6207792207792208,0.548051948051948,0.37922077922077924,0.37402597402597404,0.35064935064935066,0.4753246753246753,0.5246753246753246,0.41818181818181815,0.509090909090909,0.6311688311688312,0.36883116883116884,0.8025974025974026,0.1974025974025974,MIXED_NO_CLEAR_ROUTE
PARTIAL_RECOVERY,186,178,0.299,0.476,0.006000000000000005,0.04100000000000001,0.2929281437166019,0.14674250241078735,0.7034278400024144,0.0006352170736805829,0.013970386316379257,0.4822285765250555,0.0015935321062068297,-0.01591632811611543,-0.0032198371497778044,-0.027172381386534078,-0.06602357108332899,-0.05905310751308951,0.5,0.631,0.364,0.0,-0.029521941226036963,0.05079473314102043,-0.0030050736879155826,0.006280087848247851,0.026779354309671488,-0.026488067733660525,0.015900992052832796,0.1643208414950471,24.0,0.009446640407501055,0.3225806451612903,0.6774193548387096,0.5053763440860215,0.4731182795698925,0.3333333333333333,0.3870967741935484,0.543010752688172,0.45698924731182794,0.41935483870967744,0.5591397849462365,0.543010752688172,0.45698924731182794,0.7419354838709677,0.25806451612903225,MIXED_NO_CLEAR_ROUTE
CONTINUATION,452,405,0.321,0.488,0.0,0.0050000000000000044,0.30845589906715204,0.1500801768310781,0.7108705814883032,-0.00013400265819596413,0.012133975524391216,0.5034554682466356,-0.00020553228105230081,-0.0039343610453905775,0.0009098214001663774,-0.014810482248933998,-0.03792163444652075,-0.04137931034482767,1.0,0.601,0.358,0.0,-0.03429983099719386,0.05130062033813611,0.009815727900897686,0.006496084785438061,0.031162255229137736,-0.02309740352851919,0.020072892396028275,0.15978168698859035,23.0,0.007513218209527559,0.3185840707964602,0.6814159292035398,0.5287610619469026,0.42920353982300885,0.3163716814159292,0.3915929203539823,0.4823008849557522,0.5176991150442478,0.4646017699115044,0.49336283185840707,0.5486725663716814,0.45132743362831856,0.7699115044247787,0.23008849557522124,MIXED_NO_CLEAR_ROUTE
