historical_date,btc_return_1d,btc_return_30d,eth_return_1d,top500_breadth_30d,mkt_ret_1d,vol_med,top3_share,stablecoin_change_30d,top3_share_chg7,vol_p70,vol_p30,BTC_UP,BTC_DOWN,VOL_HIGH,VOL_LOW,BREADTH_EXPANDING,BREADTH_CONTRACTING,SC_INFLOW,SC_OUTFLOW,CONC_RISING,CONC_FALLING
2020-06-14 23:59:59,-0.009338982178594635,,-0.020066848651614677,0.0,-0.012006759004222784,,0.7646960406108948,0.08199951238759118,-0.0015073635516968942,,,False,False,False,False,False,True,True,False,False,True
2020-06-15 23:59:59,0.006808942048591282,,-0.01787924267737817,0.0,0.004073560019463334,,0.7648482230501379,0.06915207241886101,-0.0022738699594208045,,,False,False,False,False,False,True,True,False,False,True
2020-06-16 23:59:59,0.009239777902303459,,0.019515912552323877,0.0,0.00964288543229495,,0.7652231713152615,0.06407245688287988,-0.0010931769287478854,,,False,False,False,False,False,True,True,False,False,True
2020-06-17 23:59:59,-0.006056705853641597,,-0.0059206435960682535,0.0,-0.0026044291544413557,,0.763712958164394,0.06298297418082321,-0.0012846046102298336,,,False,False,False,False,False,True,True,False,False,True
2020-06-18 23:59:59,-0.007216567658465456,,-0.003978559392314285,0.0,-0.00601337869235453,,0.7638581513504735,0.05862760040330928,-0.005772182300309514,,,False,False,False,False,False,True,True,False,False,True
2020-06-19 23:59:59,-0.013155954612737109,,-0.021382369583005878,0.0,-0.014226730850889505,,0.762880745625336,0.06434460427075739,-0.0046413952062517305,,,False,False,False,False,False,True,True,False,False,True
2020-06-20 23:59:59,0.004771959157824135,,0.009403817392368508,0.0,0.006859057298068862,,0.7618379107003057,0.07254089315639778,-0.0013671024350346839,,,False,False,False,False,False,True,True,False,False,True
2020-06-21 23:59:59,-0.0030765108821257936,,-0.0012405940988853281,0.0,-0.001680358969150001,,0.7618875978205626,0.07826593130299431,-0.0028084427903322107,,,False,False,False,False,False,True,True,False,False,True
2020-06-22 23:59:59,0.03709174873731014,,0.05914399430694339,0.0,0.035960829104979185,,0.7633451795021777,0.08506351984433524,-0.001503043547960159,,,False,False,False,False,False,True,True,False,False,True
2020-06-23 23:59:59,-0.0019753136925326764,,0.006633942138679627,0.0,0.0014396410484261853,,0.7617244615750319,0.08953442836860681,-0.0034987097402295886,,,False,False,False,False,False,True,True,False,False,True
2020-06-24 23:59:59,-0.03282027306629165,,-0.034282005032988394,0.0,-0.030794956288201027,,0.7609992776465697,0.09346529805659487,-0.0027136805178242795,,,False,False,False,False,False,True,True,False,False,True
2020-06-25 23:59:59,-0.005239354425742859,,-0.01199451099984905,0.0,-0.005623580124882852,0.04733429382172371,0.7606911472149633,0.08171637738223847,-0.0031670041355101874,,,False,False,False,False,False,True,True,False,False,True
2020-06-26 23:59:59,-0.010998110673815065,,-0.014065357357951225,0.0,-0.009236435723082815,0.04753291241413085,0.7600364973606599,0.07885240389063819,-0.002844248264676108,,,False,False,False,False,False,True,True,False,False,True
2020-06-27 23:59:59,-0.012826334604437495,,-0.029208475554136082,0.0,-0.018328408418526683,0.049880250647956516,0.7638873571108568,0.07832231011607504,0.002049446410551048,,,False,False,False,False,False,True,True,False,True,False
2020-06-28 23:59:59,0.010855388649293474,,0.010707682015098863,0.0,0.01139584634474027,0.04977720602642878,0.7637383596844897,0.07881793968049466,0.001850761863927075,,,False,False,False,False,False,True,True,False,True,False
2020-06-29 23:59:59,0.00516999493659287,,0.012636938328712821,0.0,0.007650852030871491,0.049235235852226195,0.7621472181203005,0.08105533452569924,-0.0011979613818772217,,,False,False,False,False,False,True,True,False,False,True
2020-06-30 23:59:59,-0.005751485306746962,,-0.00823800012325171,0.0,-0.004949842894178338,0.04974050570250907,0.7619550369148778,0.08191291388497524,0.00023057533984582879,,,False,False,False,False,False,True,True,False,True,False
2020-07-01 23:59:59,0.009885342002701414,-0.092349537910698,0.021202414360401933,0.43,0.012234014845502877,0.0499819816978746,0.7614245436978477,0.07307926678763654,0.0004252660512780171,,,False,True,False,False,False,True,True,False,True,False
2020-07-02 23:59:59,-0.011368848540732057,-0.0426445274276267,-0.007447512642341447,0.476,-0.007492413499358958,0.050373481558639535,0.7593541625719813,0.07855684688770159,-0.001336984642982042,,,False,True,False,False,False,True,True,False,False,True
2020-07-03 23:59:59,-0.003957538100257785,-0.0589655686405649,-0.017459784126982347,0.416,-0.0053566956920090315,0.05014608219196495,0.7586701244325611,0.07922412562527903,-0.0013663729280988246,,,False,True,False,False,False,True,True,False,False,True
2020-07-04 23:59:59,0.004972216173507293,-0.06817400464874446,0.016358742940568494,0.416,0.008892095475359582,0.05006996511990347,0.7570650940001074,0.07121837103202733,-0.006822263110749405,,,False,True,False,False,False,True,True,False,False,True
2020-07-05 23:59:59,-0.00641063875115544,-0.06120613655031726,-0.006153089783517696,0.392,-0.006473065786098983,0.05005830203224221,0.758954893591379,0.0736655705784981,-0.004783466093110644,,,False,True,False,False,False,True,True,False,False,True
2020-07-06 23:59:59,0.03323052549825767,-0.02881849463926134,0.06081589534979304,0.472,0.04196233520759257,0.05018363991019954,0.7544739605263076,0.07550385416998262,-0.007673257593992955,,,False,True,False,False,False,True,True,False,False,True
2020-07-07 23:59:59,-0.013140375133371518,-0.051909270872544266,-0.010081133371435014,0.426,-0.007155827071656319,0.05013701319691308,0.7511136615806308,0.07702297337287556,-0.010841375334247005,,,False,True,False,False,False,True,True,False,False,True
2020-07-08 23:59:59,0.019028350680851513,-0.03511812599643371,0.03176605771008578,0.476,0.02951663484593,0.049895831055120736,0.7447782671936966,0.07629597278295286,-0.01664627650415118,,,False,True,False,False,False,True,True,False,False,True
2020-07-09 23:59:59,-0.015948225102739855,-0.052853014886452,-0.014813505097760471,0.448,-0.013615229096248214,0.04889428687177274,0.7436387815243616,0.07655991859273059,-0.015715381047619714,,,False,True,False,False,False,True,True,False,False,True
2020-07-10 23:59:59,9.053283956905744e-05,-0.05990688218930462,-0.008357403993390133,0.436,-0.0029207502759723003,0.04927374979835177,0.7454832243041508,0.0769182650231437,-0.013186900128410284,,,False,True,False,False,False,True,True,False,False,True
2020-07-11 23:59:59,-0.004145095060752113,-0.008735988224247704,-0.006335698793306532,0.642,0.0011563640023360008,0.04506747702562669,0.7416734883729773,0.08037607494445798,-0.015391605627130045,,,False,True,False,False,True,False,True,False,False,True
2020-07-12 23:59:59,0.003912572360644129,-0.021553349447421488,0.011164865381822153,0.562,0.006284682884766141,0.043716799585347924,0.740831340587763,0.07662180669853225,-0.01812355300361601,,,False,True,False,False,True,False,True,False,False,True
2020-07-13 23:59:59,-0.0035450865758772654,-0.024449256204102432,-0.010436925233993533,0.492,-0.004514403706715008,0.04359226360012941,0.7397175189189279,0.07943902088230792,-0.014756441607379656,,,False,True,False,False,False,True,True,False,False,True
2020-07-14 23:59:59,-4.3320575294214514e-05,-0.015295378714184293,0.002532962131777561,0.54,0.002878252770762585,0.04342420009701307,0.7389607206766218,0.07254550812510252,-0.01215294090400898,,,False,True,False,False,True,False,True,False,False,True
2020-07-15 23:59:59,-0.005450057930125207,-0.02728523441294517,-0.0074433042269833605,0.58,-0.000347008361924246,0.04316926230269037,0.7364852924551902,0.07347850867525119,-0.00829297473850632,,,False,True,False,False,True,False,True,False,False,True
2020-07-16 23:59:59,-0.006593122719872668,-0.04254513256051318,-0.020059446318831387,0.484,-0.009640369735858884,0.04229727118635668,0.7379662378304477,0.07208776108964288,-0.005672543693913901,,,False,True,False,False,False,True,True,False,False,True
2020-07-17 23:59:59,0.0020985434209097598,-0.03468926879133549,-0.0037142360909621086,0.498,0.005981465929754525,0.04282672965464308,0.7355368432049202,0.07466149857042437,-0.009946381099230628,,,False,True,False,False,False,True,True,False,False,True
2020-07-18 23:59:59,0.0008356833014853127,-0.02685984294798438,0.011645330914853647,0.536,0.0053724594455252786,0.04304445876708385,0.73323188260946,0.07099305703619718,-0.008441605763517268,,,False,True,False,False,True,False,True,False,False,True
2020-07-19 23:59:59,0.0029235604808834914,-0.011003617319763959,0.01275552047918449,0.582,0.0039403277190083056,0.0432779547984207,0.7344901450695686,0.06979349327821449,-0.0063411955181944535,,,False,True,False,False,True,False,True,False,False,True
2020-07-20 23:59:59,-0.002349877852541815,-0.018013636834235514,-0.009788168259655783,0.574,-0.006949115225807909,0.04358344061994521,0.7361923170289935,0.06876175503804505,-0.0035252018899344373,,,False,True,False,False,True,False,True,False,False,True
2020-07-21 23:59:59,0.022986779250405487,0.007659141236251221,0.03753310135938803,0.59,0.02438038442862462,0.04462794049441236,0.7356479385740937,0.06657776704515905,-0.0033127821025280557,,,True,False,False,False,True,False,True,False,False,True
2020-07-22 23:59:59,0.016050957565014956,-0.012784513425373567,0.07009287857951674,0.584,0.021912565139070812,0.04503280076459537,0.7375228063481146,0.05936773430983422,0.001037513892924391,,,False,True,False,False,True,False,True,False,True,False
2020-07-23 23:59:59,0.005848444705821354,-0.00504549097428586,0.04766910055778628,0.588,0.010569315135959906,0.04622003764582652,0.7383382713159109,0.06062913020343075,0.000372033485463219,,,False,True,False,False,True,False,True,False,True,False
2020-07-24 23:59:59,-0.0046111046579534465,0.023973768344479396,0.016478124794760518,0.63,-0.003806930583074482,0.045466094388617095,0.7407855104915796,0.06691084427471194,0.005248667286659403,,,True,False,False,False,True,False,True,False,True,False
2020-07-25 23:59:59,0.014702987260335032,0.04450175651606414,0.08896841247502629,0.658,0.0298109192425663,0.04630560449290041,0.7372133641151342,0.08045259032212226,0.003981481505674123,,,True,False,False,False,True,False,True,False,True,False
2020-07-26 23:59:59,0.023566298961344767,0.08100581881008262,0.018374359010964847,0.664,0.015349108385980382,0.0456442368476842,0.7420729680256315,0.0916108919661014,0.00758282295606294,,,True,False,False,False,True,False,True,False,True,False
2020-07-27 23:59:59,0.1096100778180551,0.21507997303694903,0.03833594020305653,0.672,0.07725822627628956,0.04580336830966304,0.755145940012598,0.0952605407146192,0.01895362298360459,,,True,False,False,False,True,False,True,False,True,False
2020-07-28 23:59:59,-0.007101378249104506,0.19349537440519948,-0.015106136926979263,0.688,0.00031124595803888177,0.046443043513916364,0.7502704601664977,0.09999620409664467,0.014622521592403959,,,True,False,False,False,True,False,True,False,True,False
2020-07-29 23:59:59,0.01719491591970823,0.207773245455102,0.004843192659150786,0.7,0.012292658172686263,0.04553841093364503,0.7545935913099225,0.08867408167231661,0.017070784961807917,,,True,False,False,False,True,False,True,False,True,False
2020-07-30 23:59:59,0.0009680821095738867,0.2159359066273625,0.05152801561203213,0.708,0.009562574533686913,0.04554761560143454,0.754805398451184,0.11484805182000635,0.016467127135273096,,,True,False,False,False,True,False,True,False,True,False
2020-07-31 23:59:59,0.01910251438431332,0.22703369207907542,0.032780807928882716,0.682,0.02014156224558356,0.04613487703936851,0.7574769824164738,0.1319109942582528,0.016691471924894175,,,True,False,False,False,True,False,True,False,True,False
2020-08-01 23:59:59,0.038515268540270764,0.28894706823322514,0.11472879933510627,0.694,0.05238225874550471,0.04618166737154251,0.7593637442564163,0.13728308067375883,0.022150380141282122,,,True,False,False,False,True,False,True,False,True,False
2020-08-02 23:59:59,-0.060034295699337825,0.21637990863091194,-0.03771552031571934,0.67,-0.05238665938411727,0.04768294616820734,0.758195845661744,0.13754109480644594,0.01612287763611253,,,True,False,False,False,True,False,True,False,True,False
2020-08-03 23:59:59,0.017436367474583436,0.23146604034357932,0.04214905390864021,0.682,0.026191995079463713,0.04851055403208625,0.7572818950237183,0.15228178368289313,0.002135955011120294,,,True,False,False,False,True,False,True,False,True,False
2020-08-04 23:59:59,-0.0035972436752352843,0.2349529944407034,0.009268331437115807,0.7,6.79498178718424e-05,0.048411247835110104,0.7548259175815044,0.15898845319196142,0.004555457415006736,,,True,False,False,False,True,False,True,False,True,False
2020-08-05 23:59:59,0.04828976300814114,0.2529523179197075,0.030048314517116204,0.684,0.037599686120601744,0.04852931825360853,0.7598025867560065,0.15712471764111702,0.005208995446083997,,,True,False,False,False,True,False,True,False,True,False
2020-08-06 23:59:59,0.002787976721473129,0.2731755238086562,-0.01650593767750319,0.694,0.0034397756286057304,0.04864439405532334,0.7570047905962178,0.16141382925833936,0.0021993921450338405,,,True,False,False,False,True,False,True,False,True,False
2020-08-07 23:59:59,-0.015136160849954616,0.23049033272948893,-0.03911541815692565,0.644,-0.017661361103201472,0.04867294654346474,0.7554742878359056,0.16700137237489932,-0.0020026945805681207,,,True,False,False,False,True,False,True,False,False,True
2020-08-08 23:59:59,0.01315118370342705,0.26687717957793833,0.038139738450952976,0.68,0.022287970827478545,0.04952568833347277,0.7521195417502818,0.17158214002635597,-0.007244202506134445,,,True,False,False,False,True,False,True,False,False,True
2020-08-09 23:59:59,-0.00666208652258804,0.25832321462038266,-0.007276682716581773,0.706,-0.0010705446233914974,0.05036521010218384,0.7483306247251466,0.18250372943322057,-0.009865220936597474,,,True,False,False,False,True,False,True,False,False,True
2020-08-10 23:59:59,0.017332690979961818,0.28546170300823537,0.012188354021860803,0.706,0.018990765480118188,0.05186456708486067,0.7469962698502451,0.19070230862077509,-0.0102856251734732,,,True,False,False,False,True,False,True,False,False,True
2020-08-11 23:59:59,-0.03936531953561151,0.23004644658929108,-0.03916137412242837,0.666,-0.039683090230962934,0.05271347632687795,0.7468380305738681,0.19529343446594538,-0.007987887007636307,,,True,False,False,False,True,False,True,False,False,True
2020-08-12 23:59:59,0.015284913563965885,0.2532906239717869,0.027971975319134756,0.72,0.04169266015865926,0.05302585123093911,0.7401523585042667,0.19313387047211994,-0.019650228251739787,,,True,False,False,False,True,False,True,False,False,True
2020-08-13 23:59:59,0.017194988196933103,0.2748961706938633,0.09645854113284313,0.728,0.030022251172235562,0.05595709089184573,0.7428751255368102,0.2071816114074274,-0.014129665059407603,,,True,False,False,False,True,False,True,False,False,True
2020-08-14 23:59:59,-0.001295535659114333,0.280221780108058,0.020189441752021642,0.714,0.0031124369224923643,0.05575594249711824,0.7424469564024618,0.21161886581969358,-0.013027331433443812,,,True,False,False,False,True,False,True,False,False,True
2020-08-15 23:59:59,0.008227463265779278,0.29932134284185374,-0.00924310239949222,0.734,0.009620638514059775,0.05613886042696659,0.7395079629391652,0.22417907250820623,-0.01261157881111663,,,True,False,False,False,True,False,True,False,False,True
2020-08-16 23:59:59,0.0022843571274033803,0.2995622689625681,0.0009961430079645783,0.726,0.008804593393411485,0.05677409825029085,0.7354595335905755,0.24682513941386164,-0.012871091134571078,,,True,False,False,False,True,False,True,False,False,True
2020-08-17 23:59:59,0.03040475932180997,0.3379570386188018,-0.009809794844050646,0.716,0.01862104690256655,0.05743458174652382,0.7392750639273641,0.24397227169796332,-0.007721205922881058,,,True,False,False,False,True,False,True,False,False,True
2020-08-18 23:59:59,-0.021475439166211308,0.3054073861832409,-0.013647287940520725,0.712,-0.020098169636154458,0.057726290306638554,0.7384185561641236,0.24807460361017464,-0.008419474409744554,,,True,False,False,False,True,False,True,False,False,True
2020-08-19 23:59:59,-0.019426663523993803,0.2830627167917339,-0.04061075039999773,0.67,-0.025796764753053297,0.05738587247586269,0.7401270264611244,0.25661387364867827,-2.533204314236759e-05,,,True,False,False,False,True,False,True,False,False,True
2020-08-20 23:59:59,0.010213057718788221,0.2670415069537073,0.024543411697381723,0.686,0.02186130714992296,0.05819737036454746,0.735121069599829,0.27090053506087575,-0.007754055936981197,,,True,False,False,False,True,False,True,False,False,True
2020-08-21 23:59:59,-0.024067488820788796,0.2170127791750045,-0.06558797911681458,0.648,-0.03441578665465595,0.058178746153611065,0.7374057850076396,0.276077439503442,-0.005041171394822186,,,True,False,False,False,True,False,True,False,False,True
2020-08-22 23:59:59,0.007706413786890964,0.2192608038420163,0.01724064922525903,0.672,0.01597978064769802,0.058269461001879214,0.7352296338065474,0.28186537501710607,-0.004278329132617831,,,True,False,False,False,True,False,True,False,False,True
2020-08-23 23:59:59,-0.0014533317082554564,0.22312878830820448,-0.011243674238428536,0.674,-0.0018405497765744952,0.05835061321861395,0.7351280886982704,0.27987959264005613,-0.00033144489230507723,0.05013973389542864,0.04616763027189031,True,False,True,False,True,False,True,False,False,True
2020-08-24 23:59:59,0.009408424923232905,0.21674669256461487,0.04282159185366674,0.682,0.01769044477041253,0.05861805648428191,0.7328677073253119,0.27736378779222814,-0.006407356602052161,0.05014608219196495,0.04618166737154251,True,False,True,False,True,False,True,False,False,True
2020-08-25 23:59:59,-0.03469000254461674,0.1474955241250584,-0.059153514093921666,0.638,-0.039455184467532656,0.05924044785612638,0.7337349235685192,0.26757134200545174,-0.004683632595604337,0.05017237259472917,0.04619317845382771,True,False,True,False,True,False,True,False,False,True
2020-08-26 23:59:59,0.010753735286570087,0.04526392686945635,0.006419464776670436,0.658,0.012261336884800248,0.058440532413486665,0.733045278144641,0.26759584594899266,-0.007081748316483338,0.05025626798699326,0.04620468953611292,True,False,True,False,True,False,True,False,False,True
2020-08-27 23:59:59,-0.014359439214239544,0.03762307699850309,-0.009919348294333163,0.598,-0.017996960965745958,0.05933688860953551,0.7349878122990391,0.26055023706021285,-0.00013325730078994624,0.050366037247829405,0.04621620061839812,True,False,True,False,True,False,True,False,False,True
2020-08-28 23:59:59,0.01934955563891938,0.039820987998923085,0.034607696412696676,0.616,0.026011924133973317,0.060976324858596886,0.7325185619674358,0.2710540667179697,-0.004887223040203836,0.050371827267348394,0.0462371510152413,True,False,True,False,True,False,True,False,False,True
2020-08-29 23:59:59,-0.003087235557579837,0.0356082618404403,0.010222439819071338,0.612,0.00792343871695439,0.06001511670392595,0.7279564125230711,0.25449369246188436,-0.007273221283476294,0.0511190243217501,0.04626282106936347,True,False,True,False,True,False,True,False,False,True
2020-08-30 23:59:59,0.017784239030348203,0.03426863522910595,0.07119959447526658,0.642,0.02840253968363866,0.06058362055187036,0.7282162773024378,0.2465713040551658,-0.006911811395832634,0.05203434893326412,0.04628849112348563,True,False,True,False,True,False,True,False,False,True
2020-08-31 23:59:59,-0.0026201301590211834,-0.00669855510611439,0.015602461451869498,0.596,0.0018000340168351624,0.06105854738609399,0.7230836035404369,0.2544017615628882,-0.009784103784875042,0.052628585402676224,0.04631934839500201,False,True,True,False,True,False,True,False,False,True
2020-09-01 23:59:59,0.024797765725068643,0.08294706579330158,0.09647008240742871,0.69,0.03704649538140994,0.061311267022320294,0.7238436310358768,0.25251932501034036,-0.009891292532642426,0.05290090126931464,0.04636058010130679,True,False,True,False,True,False,True,False,False,True
2020-09-02 23:59:59,-0.04648477475820301,0.014910168709532323,-0.07758362431080446,0.544,-0.049808917175887056,0.06169147255757915,0.7152890691567573,0.1791808425836936,-0.01775620898788377,0.05384487861079284,0.046401811807611576,True,False,True,False,True,False,True,False,False,True
2020-09-03 23:59:59,-0.10239474263793102,-0.08572241756527677,-0.12355357670195333,0.344,-0.1004867401921102,0.07020600611898274,0.7221454130607818,0.18047553983613196,-0.012842399238257252,0.05575594249711824,0.046443043513916364,False,True,True,False,False,True,True,False,False,True
2020-09-04 23:59:59,0.026013614136151997,-0.10515080869846405,0.006661651681154401,0.344,0.02277755395072672,0.07099385218127542,0.7212754732580342,0.19648604818671056,-0.011243088709401605,0.05589674637342748,0.04671041860625857,False,True,True,False,False,True,True,False,False,True
2020-09-05 23:59:59,-0.03255828761660018,-0.13669244740245545,-0.13646431514878865,0.264,-0.05826702691353013,0.07192720450975439,0.7311573114310802,0.19670818507891497,0.00320089890800912,0.05602979870589408,0.04697779369860077,False,True,True,False,False,True,True,False,True,False
2020-09-06 23:59:59,0.010893726329989084,-0.11387528496596999,0.053994459017234764,0.314,0.030449272729170647,0.0754780980313242,0.7236353897588619,0.20215220807203194,-0.0045808875435758845,0.05620238420929902,0.047245168790942975,False,True,True,False,False,True,True,False,False,True
2020-09-07 23:59:59,0.008677916668184738,-0.1177877044948954,-0.001949192081034945,0.268,0.0035896036860332205,0.07253071073546442,0.7255492239485166,0.19903518999071368,0.0024656204080797384,0.056647050685626,0.047374017540205135,False,True,True,False,False,True,True,False,True,False
2020-09-08 23:59:59,-0.022956326698093,-0.13225909316707518,-0.04273466272446591,0.218,-0.02322701367291995,0.07159157415802131,0.7254286042133966,0.18766145621514196,0.0015849731775198217,0.05707998536307677,0.047433603117927284,False,True,True,False,False,True,True,False,True,False
2020-09-09 23:59:59,0.010939244189766884,-0.13771242752337864,0.040011315551252036,0.236,0.021022908151821833,0.07287420856661563,0.7213394778154084,0.19825558051547598,0.006050408658651141,0.05739561432999491,0.047493188695649426,False,True,True,False,False,True,True,False,True,False
2020-09-10 23:59:59,0.011793317547010851,-0.09179126948246585,0.0483947758253378,0.274,0.018753655489160595,0.07306095630861831,0.720839825844904,0.19038451236149978,-0.0013055872158778126,0.057429710819457705,0.0475479157895385,False,True,True,False,False,True,True,False,False,True
2020-09-11 23:59:59,0.003645193329340213,-0.10220341625687224,0.01791265289138022,0.224,0.007745046272312391,0.07317905388894749,0.7200305849199357,0.21242863288986147,-0.0012448883380985487,0.05760960688259266,0.04759292591576145,False,True,True,False,False,True,True,False,False,True
2020-09-12 23:59:59,0.003966566301895735,-0.1138790852519872,0.0333271093244667,0.218,0.01410307095573416,0.07275112908676393,0.7167024065086935,0.20606420985547635,-0.014454904922386658,0.057862027060730306,0.047637936041984394,False,True,True,False,False,True,True,False,False,True
2020-09-13 23:59:59,-0.011340056593678427,-0.12279129141160983,-0.055821403422712024,0.184,-0.02112326964903809,0.07259630031738884,0.7190379716789156,0.20658707531753806,-0.004597418079946292,0.058178746153611065,0.04768294616820734,False,True,True,False,False,True,True,False,False,True
2020-09-14 23:59:59,0.034588345782691876,-0.09985599501032993,0.03200172294879566,0.208,0.029080984621718833,0.07189350641353348,0.7218999907813122,0.20007366814192595,-0.0036492331672044465,0.05819178310126654,0.04790143666827817,False,True,True,False,False,True,True,False,False,True
2020-09-15 23:59:59,0.010871203127146511,-0.09214421352489288,-0.03294641477565241,0.174,-0.0061118467844052116,0.07207331269788991,0.7279945463702717,0.19666025016096267,0.0025659421568751117,0.058226206619480164,0.048119927168348994,False,True,True,False,False,True,True,False,True,False
2020-09-16 23:59:59,0.01648186655928119,-0.10441121699569744,0.0026671285360186925,0.174,0.009175628021279247,0.07133693066845465,0.7301364528272124,0.1392974027911118,0.008796975011803987,0.05827757622355269,0.04833841766841983,False,True,True,False,False,True,True,False,True,False
2020-09-17 23:59:59,-0.0023612939297606994,-0.08691710927918406,0.06343944400080148,0.156,0.009914870814249908,0.07220889431090266,0.7280982491956207,0.21136359340650568,0.007258423350716692,0.058334382775267,0.04843110907450533,False,True,True,False,False,True,True,False,True,False
2020-09-18 23:59:59,-0.0004022389950223415,-0.06920208899764047,-0.011965161293853832,0.2,-0.0015200739780366422,0.07136976905767667,0.7292208822833341,0.21551970115771169,0.009190297363398492,0.058395572816050303,0.04846090093359817,False,True,True,False,False,True,True,False,True,False
2020-09-19 23:59:59,0.013683521174316482,-0.06600444656970539,0.0030695901706285778,0.172,0.010013304211127309,0.07107192362399209,0.7303264928085076,0.20941453978944136,0.013624086299814042,0.05847603722764571,0.04849069279269102,False,True,True,False,False,True,True,False,True,False
2020-09-20 23:59:59,-0.014067975058271287,-0.05643462357101092,-0.03758726109478194,0.178,-0.018240873667102517,0.07047845914439423,0.7322805104255834,0.21581613934878408,0.013242538746667809,0.05860030407720238,0.048512430454238475,False,True,True,False,False,True,True,False,True,False
2020-09-21 23:59:59,-0.04351799825638725,-0.1043985751452946,-0.07887489344984477,0.142,-0.05184235720597269,0.0715196921656022,0.7374457333050773,0.22582657422208685,0.015545742523765171,0.05899149130738859,0.04851805972069516,False,True,True,False,False,True,True,False,True,False
2020-09-22 23:59:59,0.007283388634827581,-0.09656256763929771,0.007949675151255775,0.128,0.009492791063137844,0.07127589606198365,0.7355532319235039,0.2206207646532523,0.007558685553232136,0.05926938008214912,0.04852368898715185,False,True,True,False,False,True,True,False,True,False
2020-09-23 23:59:59,-0.027734016125606553,-0.129805673942204,-0.06788571931388121,0.114,-0.03585256999515231,0.07072783440264098,0.7204856575603731,0.21633938253869744,-0.009650795266839318,0.05933688860953551,0.04852931825360853,False,True,True,False,False,True,True,False,False,True
2020-09-24 23:59:59,0.05015327061639985,-0.05332233169618039,0.08794093066936881,0.144,0.05657370756835868,0.07157268789427666,0.7158046143147607,0.2131946938010263,-0.012293634880859994,0.059811648275608816,0.048563840994122975,False,True,True,False,False,True,True,False,False,True
2020-09-25 23:59:59,-0.006259166330655819,-0.06925671162653158,0.008093929853352222,0.136,0.00565707506200658,0.07330600166997965,0.7127690747009477,0.21605454711393524,-0.016451807582386402,0.06024251824310371,0.04859836373463741,False,True,True,False,False,True,True,False,False,True
2020-09-26 23:59:59,0.005424848103441571,-0.050574350765180354,0.009383880918127696,0.158,0.023346464731475166,0.07259724416675171,0.711595440888797,0.21834785327138206,-0.018731051919710584,0.06062289098254301,0.048632886475151856,False,True,True,False,False,True,True,False,False,True
2020-09-27 23:59:59,0.00228317629316388,-0.06647003463613244,0.005486560373850979,0.134,0.00245058370305334,0.07232206301128137,0.7114344611642907,0.21780028464428014,-0.020846049261292743,0.06089778399725158,0.048650104552951615,False,True,True,False,False,True,True,False,False,True
