btc_dominance,btc_return_14d,btc_return_1d,btc_return_30d,btc_return_3d,btc_return_60d,btc_return_7d,btc_return_90d,eth_btc_relative_return_14d,eth_btc_relative_return_1d,eth_btc_relative_return_30d,eth_btc_relative_return_3d,eth_btc_relative_return_60d,eth_btc_relative_return_7d,eth_btc_relative_return_90d,eth_return_14d,eth_return_1d,eth_return_30d,eth_return_3d,eth_return_60d,eth_return_7d,eth_return_90d,eth_share,historical_date,n_stablecoins_in_top500,stablecoin_mcap_share,top500_breadth_30d,top500_breadth_7d,top500_dispersion_30d,top500_dispersion_7d,total_alt_share,total_mcap,pos_ret_share,pos_vel7_share,med_ret30_11_50,med_ret30_51_200,med_ret30_201_500,stablecoin_total_mcap,stablecoin_change_30d,total_mcap_chg30,btc_dom_chg30,big_alt_rel30,mid_rel30,small_rel30,eth_rel30,state
0.646715198377098,,,,,,,,,,,,,,,,,,,,,,0.09496762146827152,2020-06-01 23:59:59,7,0.03463077451087935,0.0,0.0,,,0.353284801622902,289143360492.6867,0.0,0.0,,,,10554004111.0,0.1462364766878479,,,,,,,MIXED_NO_CLEAR_ROUTE
0.637830376839564,,-0.06269766333837123,,,,,,,0.023130761240329867,,,,,,,-0.03956690209804137,,,,,,0.09598186535491411,2020-06-02 23:59:59,7,0.03772989227766049,0.0,0.0,,,0.362169623160436,274802243031.69147,0.206,0.0,,,,10586824965.0,0.14719641268422978,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6364554016503277,,0.013317547198181012,,,,,,,0.01602352883132574,,,,,,,0.029341076029506752,,,,,,0.09729682153006912,2020-06-03 23:59:59,7,0.037299346105723115,0.0,0.0,,,0.36354459834967234,279076319668.3095,0.724,0.0,,,,10671128095.0,0.1529657900546708,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6383873157161619,,0.014903493460039607,,-0.03605998211424433,,,,,-0.01389168162477783,,0.02567351113815808,,,,,0.0010118118352617778,,-0.010386470976086248,,,,0.09626305160453735,2020-06-04 23:59:59,7,0.036946906010907214,0.0,0.0,,,0.3616126842838381,282393069390.4687,0.626,0.0,,,,10695185238.0,0.15867854893433098,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6367031092858675,,-0.01378520720832721,,0.014242542474309783,,,,,0.0006753468052591582,,0.002631861311718886,,,,,-0.013109860403068052,,0.01687440378602867,,,,0.09608085976693533,2020-06-05 23:59:59,7,0.03736963707970132,0.0,0.0,,,0.3632968907141325,279253898012.6954,0.382,0.0,,,,10737882005.0,0.15280993356827222,,,,,,,MIXED_NO_CLEAR_ROUTE
0.636086440035969,,-0.0012263706500887928,,-0.00031465162220345455,,,,,0.004166933219963198,,-0.00889171316214521,,,,,0.0029405625698744053,,-0.009206364784348664,,,,0.09639359545810938,2020-06-06 23:59:59,7,0.03723432050419093,0.0,0.0,,,0.36391355996403096,279200509091.3782,0.454,0.0,,,,10738031561.0,0.14414504531945682,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6367765078699289,,0.010894618640302944,,-0.004263414678588706,,,,,0.002480826169384942,,0.007294476780087544,,,,,0.013375444809687886,,0.003031062101498838,,,,0.09674158452442624,2020-06-07 23:59:59,7,0.03702138649301972,0.0,0.0,,,0.3632234921300711,281951754630.4925,0.542,0.0,,,,10761958070.0,0.12697555951567963,,,,,,,MIXED_NO_CLEAR_ROUTE
0.63732447249788,,0.0012949336376342213,,0.010962323225441661,,-0.03892674153967546,,,0.0033657189470874815,,0.010129894622846969,,0.036166075479038495,,,0.004660652584721703,,0.02109221784828863,,-0.0027606660606369626,,0.09715681699709056,2020-06-08 23:59:59,7,0.03693696293195926,0.0,0.548,,0.2308521150294508,0.36267552750211995,282089554523.1867,0.546,0.428,,,,10787742244.0,0.12082969155718137,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6373387640086271,,0.0024776888938464747,,0.014711585852989595,,0.02790152260849066,,,-0.008155271232906824,,-0.0023934878550875283,,0.004525855909854881,,,-0.00567758233906035,,0.012318097997902067,,0.03242737851834554,,0.09637524017404128,2020-06-09 23:59:59,7,0.036906923131316195,0.0,0.714,,0.24671300934423387,0.3626612359913729,282797513199.10516,0.534,0.39,,,,10823151728.0,0.10588584849184834,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6362782534790069,,0.007594582997832333,,0.011399089833724396,,0.022096191760685224,,,0.0027499307453207056,,-0.00210876045618158,,-0.008722333459188158,,,0.010344513743153039,,0.009290329377542816,,0.013373858301497066,,0.09648375977960849,2020-06-10 23:59:59,7,0.03649042203086933,0.0,0.654,,0.22876997169460128,0.3637217465209931,285436072104.2536,0.572,0.262,,,,10829666746.0,0.08841530064228298,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6392564633988599,,-0.055552979478890596,,-0.046022480628158724,,-0.04885961156427965,,,-0.008066321334858184,,-0.013281791045038904,,-0.0031958080079446116,,,-0.06361930081374878,,-0.05930427167319763,,-0.05205541957222426,,0.09611320251866914,2020-06-11 23:59:59,7,0.03876105835501834,0.0,0.29,,0.18130614274414658,0.3607435366011401,268340083933.4856,0.098,0.336,,,,10890764535.0,0.09307768689026208,,,,,,,MIXED_NO_CLEAR_ROUTE
0.637287056117508,,0.017063529614332884,,-0.03214230723114664,,-0.01910799990856782,,,0.007927726958131043,,0.0018528151147459981,,0.003650116268713366,,,0.024991256572463927,,-0.03028949211640064,,-0.015457883639854453,,0.09657046824930104,2020-06-12 23:59:59,7,0.03806963945892851,0.0,0.442,,0.21463402920935762,0.362712943882492,273777562633.18964,0.842,0.294,,,,10905210278.0,0.07792855997087145,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6331888929258436,,-0.0005871261264959182,,-0.04000135118552961,,-0.01848020015408014,,,0.006547854512503171,,0.0055043806622030456,,0.005987078889331032,,,0.005960728386007252,,-0.034496970523326564,,-0.012493121264749107,,0.09658473385115768,2020-06-13 23:59:59,7,0.03780881948462319,0.0,0.52,,0.1839693109917543,0.36681110707415643,275402524702.15857,0.63,0.292,,,,10968146982.0,0.08199951238759118,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6349359193670783,,-0.009338982178594635,,0.006973623588725664,,-0.03812584813728803,,,-0.010727866473020042,,0.0034363807329240714,,-0.00695588083733234,,,-0.020066848651614677,,0.010410004321649735,,-0.04508172897462037,,0.09580866580433695,2020-06-14 23:59:59,7,0.03840105335305738,0.0,0.396,,0.16856497318190494,0.36506408063292173,272095552507.74707,0.284,0.302,,,,10974580616.0,0.06915207241886101,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6372983247400281,-0.07047774359323,0.006808942048591282,,-0.0031792320577631594,,-0.03282892513740354,,0.0013950399953338577,-0.024688184725969453,,-0.028671398581663676,,-0.03367671225584823,,-0.06908270359789614,-0.01787924267737817,,-0.031850630639426836,,-0.06650563739325177,,0.09381418919390347,2020-06-15 23:59:59,7,0.03815452465062954,0.0,0.35,,0.21990403128980543,0.3627016752599719,272945339755.4189,0.318,0.256,,,,10981821533.0,0.06407245688287988,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6371195427657396,0.0008625807468565228,0.009239777902303459,,0.006622184630533656,,-0.02630499251817231,,-0.012678188699784543,0.010276134650020419,,-0.025427134030255094,,-0.01654837169110257,,-0.01181560795292802,0.019515912552323877,,-0.018804949399721438,,-0.04285336420927488,,0.09474942360316949,2020-06-16 23:59:59,7,0.03772831142610361,0.0,0.348,,0.20636113575427384,0.36288045723426043,275558904728.22687,0.676,0.286,,,,10993052761.0,0.06298297418082321,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6356768890283161,-0.018273537998057976,-0.006056705853641597,,0.009957343787246442,,-0.03949699654902472,,-0.027393901755017103,0.0001360622575733439,,-0.014597871495366177,,-0.018765112317223775,,-0.04566743975307508,-0.0059206435960682535,,-0.004640527708119735,,-0.058262108866248496,,0.09455484612191074,2020-06-17 23:59:59,7,0.0378763657470374,0.0,0.346,,0.20017183180796935,0.3643231109716839,274524382706.25595,0.472,0.396,,,,11046065654.0,0.05862760040330928,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6352874343426681,-0.03967049788741872,-0.007216567658465456,,-0.004112025223500293,,0.009661153903866682,,-0.010754601759263238,0.003238008266151171,,0.013559558149428108,,-0.007941306605613763,,-0.05042509964668196,-0.003978559392314285,,0.009447532925927815,,0.001719847298252919,,0.09481274219298015,2020-06-18 23:59:59,7,0.03818757826515787,0.0,0.686,,0.22942732665541582,0.3647125656573319,272721730823.12842,0.424,0.364,,,,11076394900.0,0.06434460427075739,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6349853763684725,-0.039057761355536624,-0.013155954612737109,,-0.02621147194209683,,-0.02033838735060456,,-0.019327056161484668,-0.00822641497026877,,-0.004835380255462374,,-0.023262524346162494,,-0.05838481751702129,-0.021382369583005878,,-0.031046852197559205,,-0.04360091169676705,,0.09398469193233552,2020-06-19 23:59:59,7,0.03837393685436918,0.0,0.434,,0.21329198809042407,0.3650146236315275,269274903164.37106,0.314,0.372,,,,11128934632.0,0.07254089315639778,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6337439149920447,-0.03328663534223231,0.004771959157824135,,-0.015602386067229523,,-0.015085212942700155,,-0.019030126802172975,0.004631858234544373,,-0.0005073440409661956,,-0.02524224374363726,,-0.05231676214440528,0.009403817392368508,,-0.01610973010819572,,-0.040327456686337415,,0.09424057367209998,2020-06-20 23:59:59,7,0.03829327308622634,0.0,0.422,,0.21468988041546153,0.36625608500795526,271102308970.8751,0.574,0.4,,,,11221972787.0,0.07826593130299431,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6334796878351026,-0.04664715520221807,-0.0030765108821257936,,-0.011497299419517493,,-0.008859066488509093,,-0.019338159055270365,0.0018359167832404655,,-0.001907812794245456,,-0.013031377874255123,,-0.06598531425748844,-0.0012405940988853281,,-0.013405112213762949,,-0.021890444362764216,,0.09438163529373349,2020-06-21 23:59:59,7,0.03848944617083939,0.0,0.486,,0.18297971064725324,0.36652031216489744,270394486781.42856,0.432,0.458,,,,11269431397.0,0.08506351984433524,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6341233177677651,-0.012564294734728088,0.03709174873731014,,0.03883485862678948,,0.02095247772536446,,-0.002768850388873201,0.022052245569633255,,0.028942808292483857,,0.033865734702564154,,-0.015333145123601288,0.05914399430694339,,0.06777766691927334,,0.054818212427928614,,0.09649353722568887,2020-06-22 23:59:59,7,0.037749021584986116,0.0,0.65,,0.18142417093817798,0.3658766822322349,280152759658.762,0.672,0.512,,,,11291371486.0,0.08953442836860681,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6318911642442998,-0.01695048087946016,-0.0019753136925326764,,0.03185884563823871,,0.009607229745282053,,0.013809306761348061,0.008609255831212304,,0.03298876406797424,,0.0318829543145045,,-0.0031411741181121,0.006633942138679627,,0.06484760970621295,,0.04149018405978655,,0.09698999635086017,2020-06-23 23:59:59,7,0.037882848606703476,0.0,0.622,,0.14688271292660113,0.3681088357557002,280602201949.1633,0.522,0.472,,,,11339256517.0,0.09346529805659487,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6305602562276158,-0.0563808286498475,-0.03282027306629165,,0.0010727678225288528,,-0.017578114842078718,,0.009208793270791826,-0.0014617319666967443,,0.028547071064588758,,0.029354293321890768,,-0.04717203537905568,-0.034282005032988394,,0.02961983888711761,,0.01177617847981205,,0.096646720650548,2020-06-24 23:59:59,7,0.03898439232960553,0.0,0.4,,0.1495527584118556,0.3694397437723842,271978418535.1837,0.148,0.342,,,,11296008399.0,0.08171637738223847,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6307023907517723,-0.006111305692299673,-0.005239354425742859,,-0.03978814410740694,,-0.015621537517990003,,0.011470835140572788,-0.006755156574106191,,0.00025249821969119957,,0.019254970717738296,,0.005359529448273115,-0.01199451099984905,,-0.03953564588771574,,0.0036334331997482927,,0.09601924822053139,2020-06-25 23:59:59,7,0.03918512525113973,0.0,0.364,,0.13698073135051436,0.36929760924822774,270505220854.47433,0.338,0.292,,,,11311637151.0,0.07885240389063819,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6301223295539635,-0.033533532735182336,-0.010998110673815065,,-0.048469088330133525,,-0.013469084849505042,,0.0005845022312185311,-0.00306724668413616,,-0.010816477055994422,,0.024606570573901698,,-0.032949030503963805,-0.014065357357951225,,-0.05928556538612795,,0.011137485724396656,,0.09563972639337763,2020-06-26 23:59:59,17,0.041801631382747555,0.0,0.366,,0.18571280692286551,0.3698776704460365,267791442562.29562,0.252,0.34,,,,11296196966.0,0.07832231011607504,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6341159997664328,-0.04536926638342731,-0.012826334604437495,,-0.02879864863554371,,-0.030747891938153304,,-0.02138865129378309,-0.016382140949698587,,-0.025544746841698718,,0.0032067674420714898,,-0.0667579176772104,-0.029208475554136082,,-0.05434339547724243,,-0.027541124496081815,,0.09465568158540122,2020-06-27 23:59:59,16,0.04277379422711774,0.0,0.246,,0.1848666057968678,0.36588400023356715,262704034541.95142,0.212,0.386,,,,11332058794.0,0.07881793968049466,,,,,,,MIXED_NO_CLEAR_ROUTE
0.6343563547397886,-0.02590936366034724,0.010855388649293474,,-0.013085083474031589,,-0.017202697008417478,,-0.011540343510471618,-0.00014770663419461094,,-0.01952920320700191,,0.0012952122912093245,,-0.03744970717081886,0.010707682015098863,,-0.0326142866810335,,-0.015907484717208153,,0.09468453202150316,2020-06-28 23:59:59,16,0.04228159462672247,0.0,0.266,,0.16906772639531595,0.3656436452602114,265468777728.23563,0.682,0.378,,,,11374659438.0,0.08105533452569924,,,,,,,MIXED_NO_CLEAR_ROUTE
0.632610737764311,-0.02749504985022655,0.00516999493659287,,0.003048904510309036,,-0.047453264116200544,,0.019953435695908572,0.007466943392119951,,-0.009463260442509114,,-0.011665763074949043,,-0.007541614154317977,0.012636938328712821,,-0.006414355932200078,,-0.05911902719114959,,0.09513233331322575,2020-06-29 23:59:59,16,0.04190668251407866,0.0,0.252,,0.33681235096718376,0.367389262235689,267590556309.70215,0.576,0.37,,,,11380691760.0,0.08191291388497524,,,,,,,MIXED_NO_CLEAR_ROUTE
