episode_id,variant,boundary,direction,known_pos,state_A_at_h,state_B_at_h,abs_disp_A_at_h,abs_disp_B_at_h,mean_abs_disp_A_win,mean_abs_disp_B_win,persist_dur,stage
RK-B-d+1-b1-e3482-k3484,RKEY_B,1.0,1,3484,10.0,9.0,10.712803190813927,9.304351497551597,6.864459538813375,5.5342748867920655,0.0,development
RK-B-d+1-b1-e3634-k3636,RKEY_B,1.0,1,3636,8.0,5.0,8.182874626484193,5.655428634242554,4.1720510742730195,1.7714621647202191,0.0,development
RK-B-d+1-b1-e3675-k3679,RKEY_B,1.0,1,3679,9.0,8.0,9.488812297967327,8.429988544278679,4.951314586538956,4.117158789479198,0.0,development
RK-B-d+1-b1-e3809-k3813,RKEY_B,1.0,1,3813,1.0,0.0,1.0811142967299938,0.8154244160341559,0.7262619037475425,1.2035309272361288,1.0,development
RK-B-d+1-b1-e3966-k3967,RKEY_B,1.0,1,3967,4.0,6.0,4.281757964721642,6.2013767230307,2.5349722559843304,4.454591014293563,647.0,development
RK-B-d+1-b1-e4009-k4013,RKEY_B,1.0,1,4013,5.0,2.0,5.190575544949135,2.6746880211260513,1.892214844926264,3.018192396487042,1.0,development
RK-B-d+1-b1-e4212-k4213,RKEY_B,1.0,1,4213,2.0,1.0,2.3023849771972653,1.0594919330732027,2.238457924522232,0.9955648803982333,0.0,development
RK-B-d+1-b1-e4234-k4235,RKEY_B,1.0,1,4235,1.0,3.0,1.9964492749188256,3.2558372512353593,2.7336025740426155,3.992990550359116,23.0,development
RK-B-d+1-b1-e4237-k4238,RKEY_B,1.0,1,4238,3.0,1.0,3.893014578186058,1.147845362283302,3.5986562210036297,0.8534870051008769,0.0,development
RK-B-d+1-b1-e4356-k4359,RKEY_B,1.0,1,4359,0.0,1.0,0.09504909413590051,1.2121804342615285,0.5780963798407742,1.505110141787126,2.0,development
RK-B-d+1-b1-e4480-k4481,RKEY_B,1.0,1,4481,1.0,4.0,1.458543676764041,4.576037609241272,1.0018904827755948,4.119384415252874,13.0,development
RK-B-d+1-b1-e4562-k4564,RKEY_B,1.0,1,4564,2.0,3.0,2.612613199878849,3.839755947327581,1.5554347680292782,2.373529932994852,1.0,development
RK-B-d+1-b1-e4715-k4716,RKEY_B,1.0,1,4716,9.0,10.0,9.386160834379636,10.514231599471033,8.654742374885936,9.782813139977138,118.0,development
RK-B-d+1-b1-e4730-k4734,RKEY_B,1.0,1,4734,1.0,3.0,1.4506824559540543,3.0875977229934546,0.7293189308102271,2.193397893420054,3.0,development
RK-B-d+1-b1-e4738-k4739,RKEY_B,1.0,1,4739,3.0,1.0,3.3165227193996913,1.963562871639388,1.3279096662010748,0.9446434165831302,1.0,development
RK-B-d+1-b1-e4806-k4809,RKEY_B,1.0,1,4809,4.0,3.0,4.315259884537966,3.104025940239277,3.37790113309171,2.974156484991985,0.0,development
RK-B-d+1-b1-e4957-k4960,RKEY_B,1.0,1,4960,0.0,2.0,0.09699297583086414,2.092552403877603,0.33943151584805964,2.3349909438947205,18.0,development
RK-B-d+1-b1-e5045-k5046,RKEY_B,1.0,1,5046,2.0,3.0,2.389905116593784,3.4928789015760704,1.613868097419335,1.1985068330118267,0.0,development
RK-B-d+1-b1-e5049-k5052,RKEY_B,1.0,1,5052,0.0,1.0,0.14099769698417514,1.9427622196183645,0.25853757011088435,1.7588590726794877,0.0,development
RK-B-d+1-b1-e5090-k5093,RKEY_B,1.0,1,5093,7.0,5.0,7.560589984069774,5.318542137571164,1.9936369536791518,3.470548293756489,4.0,development
RK-B-d+1-b1-e5115-k5119,RKEY_B,1.0,1,5119,11.0,10.0,11.23544011954754,10.223365447153967,4.972997543505321,4.003868970167143,0.0,development
RK-B-d+1-b1-e5239-k5243,RKEY_B,1.0,1,5243,2.0,1.0,2.3457307731101142,1.9487170693994678,2.3100808310567014,1.9843670114528476,0.0,development
RK-B-d+1-b1-e5385-k5387,RKEY_B,1.0,1,5387,2.0,0.0,2.3063208904612242,0.08048623242536655,1.5281579679578705,1.9038387002386845,2.0,development
RK-B-d+1-b1-e5410-k5412,RKEY_B,1.0,1,5412,0.0,3.0,0.23880241581659345,3.166283524740071,0.3515439969861887,3.0998987357417516,1.0,development
RK-B-d+1-b1-e5433-k5435,RKEY_B,1.0,1,5435,2.0,6.0,2.2188903713677335,6.224315498571235,1.6881494811202131,4.332951728932958,0.0,development
RK-B-d+1-b1-e5620-k5624,RKEY_B,1.0,1,5624,1.0,1.0,1.5926492864192805,1.4074347655454273,2.092910235124928,1.1487600685847557,0.0,development
RK-B-d+1-b1-e5647-k5650,RKEY_B,1.0,1,5650,5.0,3.0,5.382781135386699,3.760387734951805,3.364728550462092,1.7423351500271533,0.0,development
RK-B-d+1-b1-e5749-k5750,RKEY_B,1.0,1,5750,0.0,2.0,0.4790000689371957,2.753624287727376,1.2109210515478535,2.021703305116787,0.0,development
RK-B-d+1-b1-e5914-k5915,RKEY_B,1.0,1,5915,1.0,3.0,1.0446608471279892,3.0574794646812675,1.0833447079055003,4.837264737338787,5.0,development
RK-B-d+1-b1-e6011-k6012,RKEY_B,1.0,1,6012,1.0,0.0,1.3030127945064167,0.124805907532774,1.3954824524769134,0.21727556550327287,0.0,development
RK-B-d+1-b1-e6104-k6106,RKEY_B,1.0,1,6106,2.0,1.0,2.680612847090291,1.2919110567743919,1.6892067687545225,1.128873842165071,0.0,development
RK-B-d+1-b1-e6211-k6212,RKEY_B,1.0,1,6212,1.0,3.0,1.6021430045535816,3.6106321873091085,0.989792298793657,2.8114026496293953,0.0,development
RK-B-d+1-b1-e6217-k6221,RKEY_B,1.0,1,6221,2.0,0.0,2.367435066457366,0.8187780064508955,1.6980681912247837,0.6656982461914676,0.0,development
RK-B-d+1-b1-e6273-k6275,RKEY_B,1.0,1,6275,1.0,3.0,1.0007425644017445,3.683867674126148,3.1457572478638762,5.828882357588174,1914.0,development
RK-B-d+1-b1-e6310-k6314,RKEY_B,1.0,1,6314,1.0,2.0,1.492783553562501,2.726431253894837,1.1520315468864255,2.0285951558991653,1.0,development
RK-B-d+1-b1-e6317-k6318,RKEY_B,1.0,1,6318,3.0,0.0,3.251013502639813,0.9623412809118002,1.5479591237791812,1.4596522304653279,0.0,development
RK-B-d+1-b1-e6325-k6329,RKEY_B,1.0,1,6329,2.0,1.0,2.981505328742701,1.5205094454850137,2.1141783028505343,1.6271796750980831,2.0,development
RK-B-d+1-b1-e6404-k6408,RKEY_B,1.0,1,6408,0.0,1.0,0.06203044750089577,1.3339069136893325,0.8737645984744463,0.6256473955072358,0.0,development
RK-B-d+1-b1-e6413-k6415,RKEY_B,1.0,1,6415,9.0,11.0,9.45850804302902,11.797004928620725,6.5257698217567,8.823786882469799,0.0,development
RK-B-d+1-b1-e6418-k6419,RKEY_B,1.0,1,6419,0.0,1.0,0.49752146725779556,1.3756583078911713,0.7912315618832603,1.785926902625681,2.0,development
RK-B-d+1-b1-e6443-k6445,RKEY_B,1.0,1,6445,0.0,1.0,0.7693442270734748,1.5216896933380621,0.7276154415765497,1.5634184788351924,0.0,development
RK-B-d+1-b1-e6510-k6511,RKEY_B,1.0,1,6511,1.0,1.0,1.132184285848913,1.844894005766791,0.664413537588711,2.416997699742684,1.0,development
RK-B-d+1-b1-e6754-k6755,RKEY_B,1.0,1,6755,3.0,2.0,3.168398726657707,2.05447981700787,4.007553535899629,3.264940929466322,1.0,development
RK-B-d+1-b1-e6802-k6803,RKEY_B,1.0,1,6803,1.0,5.0,1.5864622265986719,5.0821108986895265,1.5851762962416533,5.080824968332471,1247.0,development
RK-B-d+1-b1-e6823-k6827,RKEY_B,1.0,1,6827,2.0,0.0,2.9246440077496203,0.8711964107846846,2.0429214958755186,0.7742558675156376,0.0,development
RK-B-d+1-b1-e6948-k6949,RKEY_B,1.0,1,6949,0.0,1.0,0.10789726599307994,1.1331182572141612,0.6700323177181798,1.0117905041179538,0.0,development
RK-B-d+1-b1-e6970-k6972,RKEY_B,1.0,1,6972,6.0,9.0,6.226180995544246,9.271406090119449,3.2792220669623275,5.859259190808719,0.0,development
RK-B-d+1-b1-e6975-k6977,RKEY_B,1.0,1,6977,0.0,1.0,0.8708898542589917,1.7789063307870825,0.6276321699441759,2.0221640151019993,0.0,development
RK-B-d+1-b1-e6988-k6991,RKEY_B,1.0,1,6991,1.0,3.0,1.9800683943806856,3.6001180353955013,0.9962070246783942,2.519585576371647,3.0,development
RK-B-d+1-b1-e6995-k6996,RKEY_B,1.0,1,6996,3.0,1.0,3.0852891305837837,1.5683931886016673,2.19955218888816,1.1012930474022622,0.0,development
RK-B-d+1-b1-e7054-k7058,RKEY_B,1.0,1,7058,0.0,0.0,0.7175973056227772,0.7934214155183708,0.6858942411579855,1.844419288541988,4.0,development
RK-B-d+1-b1-e7067-k7069,RKEY_B,1.0,1,7069,3.0,6.0,3.2664781081219747,6.319236689836476,2.164025610553472,5.216784192268123,216.0,development
RK-B-d+1-b1-e7090-k7091,RKEY_B,1.0,1,7091,4.0,6.0,4.040464934726785,6.126750411585982,2.4129567420123403,4.499242218871693,163.0,development
RK-B-d+1-b1-e7116-k7118,RKEY_B,1.0,1,7118,0.0,2.0,0.8167663073550628,2.674553792574572,1.4647656715634827,3.322553156783046,15.0,development
RK-B-d+1-b1-e7164-k7168,RKEY_B,1.0,1,7168,0.0,0.0,0.2193810204808751,0.9605302265774144,0.15882403123885344,1.0279418007729546,0.0,development
RK-B-d+1-b1-e7356-k7357,RKEY_B,1.0,1,7357,1.0,1.0,1.0301397442267142,1.3121226311290284,1.5746920523473495,1.0310741757967945,0.0,development
RK-B-d+1-b1-e7498-k7500,RKEY_B,1.0,1,7500,3.0,4.0,3.4960233749517458,4.688778733163378,2.3673444204852783,3.560099778696957,310.0,development
RK-B-d+1-b1-e7503-k7507,RKEY_B,1.0,1,7507,1.0,0.0,1.2411612087627586,0.015141644790049126,0.5297084600111476,0.7013583188916109,0.0,development
RK-B-d+1-b1-e7532-k7534,RKEY_B,1.0,1,7534,3.0,4.0,3.0188190330514524,4.748487512235874,2.1009452188098763,3.0781661002229193,0.0,development
RK-B-d+1-b1-e7537-k7539,RKEY_B,1.0,1,7539,0.0,1.0,0.15498520450764858,1.3643482357051455,0.3564267897796581,1.4159516749785988,0.0,development
RK-B-d+1-b1-e7561-k7563,RKEY_B,1.0,1,7563,3.0,2.0,3.4918832373283206,2.043512981536497,2.729594355697752,1.5197773488162551,0.0,development
RK-B-d+1-b1-e7693-k7694,RKEY_B,1.0,1,7694,1.0,3.0,1.776768700553713,3.369688134942964,1.5346132512527306,3.1275326856421533,18.0,development
RK-B-d+1-b1-e8217-k8220,RKEY_B,1.0,1,8220,0.0,2.0,0.5480776478522315,2.2994421412583,0.9162769324103048,2.667641425816511,12.0,development
RK-B-d+1-b1-e8238-k8239,RKEY_B,1.0,1,8239,6.0,4.0,6.569603494773819,4.795159749010718,4.409633642698378,3.0665832975060012,0.0,development
RK-B-d+1-b1-e8304-k8307,RKEY_B,1.0,1,8307,2.0,4.0,2.4602514796700823,4.256247128695607,1.7013838919714255,2.2943556946439263,1.0,development
RK-B-d+1-b1-e8311-k8314,RKEY_B,1.0,1,8314,0.0,0.0,0.6778887170273469,0.8797323188349033,0.49068628923303637,1.3421881935223585,0.0,development
RK-B-d+1-b1-e8331-k8335,RKEY_B,1.0,1,8335,1.0,0.0,1.71122999641672,0.22091050323244996,3.313592210974923,1.455088545736432,0.0,development
RK-B-d+1-b1-e8409-k8410,RKEY_B,1.0,1,8410,0.0,1.0,0.6108617092885469,1.745838788085162,1.3348474860309694,2.4698245648272796,7.0,development
RK-B-d+1-b1-e8787-k8791,RKEY_B,1.0,1,8791,0.0,3.0,0.8742251011148303,3.0136676652658334,0.5944816175435707,3.4361135355054273,0.0,development
RK-B-d+1-b1-e8932-k8935,RKEY_B,1.0,1,8935,2.0,5.0,2.08344652354055,5.190046651352567,0.663598152154544,3.7701982799666545,25.0,development
RK-B-d+1-b1-e8955-k8959,RKEY_B,1.0,1,8959,6.0,3.0,6.072421469384495,3.9909179722013874,5.408978362314684,3.3274748651314856,0.0,development
RK-B-d+1-b1-e9272-k9274,RKEY_B,1.0,1,9274,0.0,2.0,0.22016975235820752,2.3429972358737206,0.9043968150907916,1.2918205858773517,0.0,development
RK-B-d+1-b1-e9290-k9293,RKEY_B,1.0,1,9293,2.0,0.0,2.222974515273969,0.2301349328715107,1.4711709083965445,0.6836123708736125,0.0,development
RK-B-d+1-b1-e9314-k9317,RKEY_B,1.0,1,9317,8.0,6.0,8.08208264655096,6.702970624707222,7.197258639849937,6.277850625287386,1.0,development
RK-C-d+1-b1-e1939-k1939,RKEY_C,1.0,1,1939,0.0,2.0,0.3607625362890709,2.41080247152557,0.4526672087587999,2.5027071439952846,14.0,development
RK-C-d+1-b1-e2151-k2151,RKEY_C,1.0,1,2151,1.0,4.0,1.7454656982005619,4.766789555314242,1.37140854460541,4.392732401719118,37.0,development
RK-C-d+1-b1-e2829-k2829,RKEY_C,1.0,1,2829,0.0,4.0,0.38660082376224536,4.029072126458889,0.3490035327142911,3.502189012963978,0.0,development
RK-C-d+1-b1-e4717-k4717,RKEY_C,1.0,1,4717,1.0,5.0,1.507609264271461,5.442856940354155,1.0870106602378995,5.022258336320488,45.0,development
RK-C-d+1-b1-e5915-k5915,RKEY_C,1.0,1,5915,1.0,3.0,1.0446608471279892,3.0574794646812675,1.0833447079055003,4.837264737338787,5.0,development
RK-C-d+1-b1-e6212-k6212,RKEY_C,1.0,1,6212,1.0,3.0,1.6021430045535816,3.6106321873091085,0.989792298793657,2.8114026496293953,0.0,development
RK-C-d+1-b1-e6511-k6511,RKEY_C,1.0,1,6511,1.0,1.0,1.132184285848913,1.844894005766791,0.664413537588711,2.416997699742684,1.0,development
RK-C-d+1-b1-e6803-k6803,RKEY_C,1.0,1,6803,1.0,5.0,1.5864622265986719,5.0821108986895265,1.5851762962416533,5.080824968332471,1247.0,development
RK-C-d+1-b1-e7091-k7091,RKEY_C,1.0,1,7091,4.0,6.0,4.040464934726785,6.126750411585982,2.4129567420123403,4.499242218871693,163.0,development
RK-A-d+1-b2-e111-k111,RKEY_A,2.0,1,111,7.0,10.0,7.7380095375511075,10.092318468479807,6.123355308446844,8.477664239375533,623.0,development
RK-A-d+1-b2-e113-k113,RKEY_A,2.0,1,113,1.0,5.0,1.7693728556133017,5.111177755265963,1.8493925318643585,5.191197431516918,14.0,development
RK-A-d+1-b2-e138-k138,RKEY_A,2.0,1,138,1.0,3.0,1.3646776929362308,3.4485251382615894,1.0132097145638619,3.0740719184647882,0.0,development
RK-A-d+1-b2-e208-k208,RKEY_A,2.0,1,208,4.0,6.0,4.529080765545024,6.586933535034371,2.265252765826166,4.252672374724633,1.0,development
RK-A-d+1-b2-e1023-k1023,RKEY_A,2.0,1,1023,0.0,2.0,0.16680917295633024,2.6250022096234624,0.574215294895256,3.011223401953881,4.0,development
RK-A-d+1-b2-e1338-k1338,RKEY_A,2.0,1,1338,0.0,2.0,0.24305874975115002,2.4613584203121937,0.8486508303850026,1.8557663396783521,0.0,development
RK-A-d+1-b2-e1387-k1387,RKEY_A,2.0,1,1387,11.0,9.0,11.720646273198623,9.439128330445557,8.844055220376482,6.8551704746831446,0.0,development
RK-A-d+1-b2-e1937-k1937,RKEY_A,2.0,1,1937,5.0,7.0,5.056053913238676,7.434672813176809,4.471875560452922,6.850494460391129,19.0,development
RK-A-d+1-b2-e1939-k1939,RKEY_A,2.0,1,1939,0.0,2.0,0.3607625362890709,2.41080247152557,0.4526672087587999,2.5027071439952846,14.0,development
RK-A-d+1-b2-e2075-k2075,RKEY_A,2.0,1,2075,5.0,2.0,5.116977874233812,2.2597138921351374,3.1202610660916097,3.234508579827145,3.0,development
RK-A-d+1-b2-e2319-k2319,RKEY_A,2.0,1,2319,5.0,10.0,5.77224625119353,10.05309728115464,4.382356730724808,8.663207760685909,362.0,development
RK-A-d+1-b2-e2562-k2562,RKEY_A,2.0,1,2562,1.0,1.0,1.3524456618717842,1.5069955001733972,1.9154963708739132,0.9439447911710707,0.0,development
RK-A-d+1-b2-e3053-k3053,RKEY_A,2.0,1,3053,9.0,11.0,9.522957022337016,11.81835806265715,7.944048569270027,10.239449609590025,29.0,development
RK-A-d+1-b2-e3055-k3055,RKEY_A,2.0,1,3055,0.0,4.0,0.20433652647613446,4.297649569275724,0.3865967574354337,4.355678396457672,4.0,development
RK-A-d+1-b2-e3636-k3636,RKEY_A,2.0,1,3636,8.0,5.0,8.182874626484193,5.655428634242554,4.1720510742730195,1.7714621647202191,0.0,development
RK-A-d+1-b2-e3971-k3971,RKEY_A,2.0,1,3971,2.0,0.0,2.1243495596874027,0.3126861813025595,1.2305633649829038,1.4478106320966557,1.0,development
RK-A-d+1-b2-e4013-k4013,RKEY_A,2.0,1,4013,5.0,2.0,5.190575544949135,2.6746880211260513,1.892214844926264,3.018192396487042,1.0,development
RK-A-d+1-b2-e4237-k4237,RKEY_A,2.0,1,4237,1.0,1.0,1.0381646032409455,1.7070046126621266,0.8402930887781302,2.250708935026037,1.0,development
RK-A-d+1-b2-e4717-k4717,RKEY_A,2.0,1,4717,1.0,5.0,1.507609264271461,5.442856940354155,1.0870106602378995,5.022258336320488,45.0,development
RK-A-d+1-b2-e5093-k5093,RKEY_A,2.0,1,5093,7.0,5.0,7.560589984069774,5.318542137571164,1.9936369536791518,3.470548293756489,4.0,development
RK-A-d+1-b2-e5243-k5243,RKEY_A,2.0,1,5243,2.0,1.0,2.3457307731101142,1.9487170693994678,2.3100808310567014,1.9843670114528476,0.0,development
RK-A-d+1-b2-e5387-k5387,RKEY_A,2.0,1,5387,2.0,0.0,2.3063208904612242,0.08048623242536655,1.5281579679578705,1.9038387002386845,2.0,development
RK-A-d+1-b2-e5412-k5412,RKEY_A,2.0,1,5412,0.0,3.0,0.23880241581659345,3.166283524740071,0.3515439969861887,3.0998987357417516,1.0,development
RK-A-d+1-b2-e5435-k5435,RKEY_A,2.0,1,5435,2.0,6.0,2.2188903713677335,6.224315498571235,1.6881494811202131,4.332951728932958,0.0,development
RK-A-d+1-b2-e5624-k5624,RKEY_A,2.0,1,5624,1.0,1.0,1.5926492864192805,1.4074347655454273,2.092910235124928,1.1487600685847557,0.0,development
RK-A-d+1-b2-e5723-k5723,RKEY_A,2.0,1,5723,4.0,1.0,4.426271262373706,1.1936469057091983,3.412221339588742,0.9272502567828892,0.0,development
RK-A-d+1-b2-e5915-k5915,RKEY_A,2.0,1,5915,1.0,3.0,1.0446608471279892,3.0574794646812675,1.0833447079055003,4.837264737338787,5.0,development
RK-A-d+1-b2-e6212-k6212,RKEY_A,2.0,1,6212,1.0,3.0,1.6021430045535816,3.6106321873091085,0.989792298793657,2.8114026496293953,0.0,development
RK-A-d+1-b2-e6275-k6275,RKEY_A,2.0,1,6275,1.0,3.0,1.0007425644017445,3.683867674126148,3.1457572478638762,5.828882357588174,1914.0,development
RK-A-d+1-b2-e6318-k6318,RKEY_A,2.0,1,6318,3.0,0.0,3.251013502639813,0.9623412809118002,1.5479591237791812,1.4596522304653279,0.0,development
RK-A-d+1-b2-e6415-k6415,RKEY_A,2.0,1,6415,9.0,11.0,9.45850804302902,11.797004928620725,6.5257698217567,8.823786882469799,0.0,development
RK-A-d+1-b2-e6419-k6419,RKEY_A,2.0,1,6419,2.0,1.0,2.999568924339247,1.3756583078911713,2.5893003296047388,1.785926902625681,0.0,development
RK-A-d+1-b2-e6445-k6445,RKEY_A,2.0,1,6445,0.0,1.0,0.7693442270734748,1.5216896933380621,0.7276154415765497,1.5634184788351924,0.0,development
RK-A-d+1-b2-e6511-k6511,RKEY_A,2.0,1,6511,1.0,1.0,1.132184285848913,1.844894005766791,0.664413537588711,2.416997699742684,1.0,development
RK-A-d+1-b2-e6827-k6827,RKEY_A,2.0,1,6827,2.0,0.0,2.9246440077496203,0.8711964107846846,2.0429214958755186,0.7742558675156376,0.0,development
RK-A-d+1-b2-e6972-k6972,RKEY_A,2.0,1,6972,6.0,9.0,6.226180995544246,9.271406090119449,3.2792220669623275,5.859259190808719,0.0,development
RK-A-d+1-b2-e6977-k6977,RKEY_A,2.0,1,6977,0.0,1.0,0.8708898542589917,1.7789063307870825,0.6276321699441759,2.0221640151019993,0.0,development
RK-A-d+1-b2-e7069-k7069,RKEY_A,2.0,1,7069,3.0,6.0,3.2664781081219747,6.319236689836476,2.164025610553472,5.216784192268123,216.0,development
RK-A-d+1-b2-e7091-k7091,RKEY_A,2.0,1,7091,4.0,6.0,4.040464934726785,6.126750411585982,2.4129567420123403,4.499242218871693,163.0,development
RK-A-d+1-b2-e8791-k8791,RKEY_A,2.0,1,8791,0.0,3.0,0.8742251011148303,3.0136676652658334,0.5944816175435707,3.4361135355054273,0.0,development
RK-A-d+1-b2-e8935-k8935,RKEY_A,2.0,1,8935,2.0,5.0,2.08344652354055,5.190046651352567,0.663598152154544,3.7701982799666545,25.0,development
RK-A-d+1-b2-e8959-k8959,RKEY_A,2.0,1,8959,6.0,3.0,6.072421469384495,3.9909179722013874,5.408978362314684,3.3274748651314856,0.0,development
RK-A-d+1-b2-e9274-k9274,RKEY_A,2.0,1,9274,0.0,2.0,0.22016975235820752,2.3429972358737206,0.9043968150907916,1.2918205858773517,0.0,development
RK-B-d+1-b2-e108-k111,RKEY_B,2.0,1,111,7.0,10.0,7.7380095375511075,10.092318468479807,6.123355308446844,8.477664239375533,623.0,development
RK-B-d+1-b2-e135-k138,RKEY_B,2.0,1,138,1.0,3.0,1.3646776929362308,3.4485251382615894,1.0132097145638619,3.0740719184647882,0.0,development
RK-B-d+1-b2-e182-k183,RKEY_B,2.0,1,183,7.0,9.0,7.290144874898564,9.310829080481067,5.937352494092999,7.958036699675489,212.0,development
RK-B-d+1-b2-e204-k208,RKEY_B,2.0,1,208,4.0,6.0,4.529080765545024,6.586933535034371,2.265252765826166,4.252672374724633,1.0,development
RK-B-d+1-b2-e1019-k1023,RKEY_B,2.0,1,1023,0.0,2.0,0.16680917295633024,2.6250022096234624,0.574215294895256,3.011223401953881,4.0,development
RK-B-d+1-b2-e1336-k1338,RKEY_B,2.0,1,1338,0.0,2.0,0.24305874975115002,2.4613584203121937,0.8486508303850026,1.8557663396783521,0.0,development
RK-B-d+1-b2-e1383-k1387,RKEY_B,2.0,1,1387,11.0,9.0,11.720646273198623,9.439128330445557,8.844055220376482,6.8551704746831446,0.0,development
RK-B-d+1-b2-e1933-k1937,RKEY_B,2.0,1,1937,5.0,7.0,5.056053913238676,7.434672813176809,4.471875560452922,6.850494460391129,19.0,development
RK-B-d+1-b2-e2072-k2075,RKEY_B,2.0,1,2075,5.0,2.0,5.116977874233812,2.2597138921351374,3.1202610660916097,3.234508579827145,3.0,development
RK-B-d+1-b2-e2150-k2151,RKEY_B,2.0,1,2151,1.0,4.0,1.7454656982005619,4.766789555314242,1.37140854460541,4.392732401719118,37.0,development
RK-B-d+1-b2-e2315-k2319,RKEY_B,2.0,1,2319,5.0,10.0,5.77224625119353,10.05309728115464,4.382356730724808,8.663207760685909,362.0,development
RK-B-d+1-b2-e2558-k2562,RKEY_B,2.0,1,2562,1.0,1.0,1.3524456618717842,1.5069955001733972,1.9154963708739132,0.9439447911710707,0.0,development
RK-B-d+1-b2-e2828-k2829,RKEY_B,2.0,1,2829,0.0,4.0,0.38660082376224536,4.029072126458889,0.3490035327142911,3.502189012963978,0.0,development
RK-B-d+1-b2-e3049-k3053,RKEY_B,2.0,1,3053,9.0,11.0,9.522957022337016,11.81835806265715,7.944048569270027,10.239449609590025,29.0,development
RK-B-d+1-b2-e3634-k3636,RKEY_B,2.0,1,3636,8.0,5.0,8.182874626484193,5.655428634242554,4.1720510742730195,1.7714621647202191,0.0,development
RK-B-d+1-b2-e3967-k3971,RKEY_B,2.0,1,3971,2.0,0.0,2.1243495596874027,0.3126861813025595,1.2305633649829038,1.4478106320966557,1.0,development
RK-B-d+1-b2-e4009-k4013,RKEY_B,2.0,1,4013,5.0,2.0,5.190575544949135,2.6746880211260513,1.892214844926264,3.018192396487042,1.0,development
RK-B-d+1-b2-e4233-k4237,RKEY_B,2.0,1,4237,1.0,1.0,1.0381646032409455,1.7070046126621266,0.8402930887781302,2.250708935026037,1.0,development
RK-B-d+1-b2-e4480-k4481,RKEY_B,2.0,1,4481,1.0,4.0,1.458543676764041,4.576037609241272,1.0018904827755948,4.119384415252874,13.0,development
RK-B-d+1-b2-e4713-k4717,RKEY_B,2.0,1,4717,1.0,5.0,1.507609264271461,5.442856940354155,1.0870106602378995,5.022258336320488,45.0,development
RK-B-d+1-b2-e5089-k5093,RKEY_B,2.0,1,5093,7.0,5.0,7.560589984069774,5.318542137571164,1.9936369536791518,3.470548293756489,4.0,development
RK-B-d+1-b2-e5239-k5243,RKEY_B,2.0,1,5243,2.0,1.0,2.3457307731101142,1.9487170693994678,2.3100808310567014,1.9843670114528476,0.0,development
RK-B-d+1-b2-e5383-k5387,RKEY_B,2.0,1,5387,2.0,0.0,2.3063208904612242,0.08048623242536655,1.5281579679578705,1.9038387002386845,2.0,development
RK-B-d+1-b2-e5410-k5412,RKEY_B,2.0,1,5412,0.0,3.0,0.23880241581659345,3.166283524740071,0.3515439969861887,3.0998987357417516,1.0,development
RK-B-d+1-b2-e5431-k5435,RKEY_B,2.0,1,5435,2.0,6.0,2.2188903713677335,6.224315498571235,1.6881494811202131,4.332951728932958,0.0,development
RK-B-d+1-b2-e5620-k5624,RKEY_B,2.0,1,5624,1.0,1.0,1.5926492864192805,1.4074347655454273,2.092910235124928,1.1487600685847557,0.0,development
RK-B-d+1-b2-e5719-k5723,RKEY_B,2.0,1,5723,4.0,1.0,4.426271262373706,1.1936469057091983,3.412221339588742,0.9272502567828892,0.0,development
RK-B-d+1-b2-e5913-k5915,RKEY_B,2.0,1,5915,1.0,3.0,1.0446608471279892,3.0574794646812675,1.0833447079055003,4.837264737338787,5.0,development
RK-B-d+1-b2-e6208-k6212,RKEY_B,2.0,1,6212,1.0,3.0,1.6021430045535816,3.6106321873091085,0.989792298793657,2.8114026496293953,0.0,development
RK-B-d+1-b2-e6272-k6275,RKEY_B,2.0,1,6275,1.0,3.0,1.0007425644017445,3.683867674126148,3.1457572478638762,5.828882357588174,1914.0,development
RK-B-d+1-b2-e6314-k6318,RKEY_B,2.0,1,6318,3.0,0.0,3.251013502639813,0.9623412809118002,1.5479591237791812,1.4596522304653279,0.0,development
RK-B-d+1-b2-e6411-k6415,RKEY_B,2.0,1,6415,9.0,11.0,9.45850804302902,11.797004928620725,6.5257698217567,8.823786882469799,0.0,development
RK-B-d+1-b2-e6441-k6445,RKEY_B,2.0,1,6445,0.0,1.0,0.7693442270734748,1.5216896933380621,0.7276154415765497,1.5634184788351924,0.0,development
RK-B-d+1-b2-e6509-k6511,RKEY_B,2.0,1,6511,1.0,1.0,1.132184285848913,1.844894005766791,0.664413537588711,2.416997699742684,1.0,development
RK-B-d+1-b2-e6802-k6803,RKEY_B,2.0,1,6803,1.0,5.0,1.5864622265986719,5.0821108986895265,1.5851762962416533,5.080824968332471,1247.0,development
RK-B-d+1-b2-e6823-k6827,RKEY_B,2.0,1,6827,2.0,0.0,2.9246440077496203,0.8711964107846846,2.0429214958755186,0.7742558675156376,0.0,development
RK-B-d+1-b2-e6970-k6972,RKEY_B,2.0,1,6972,6.0,9.0,6.226180995544246,9.271406090119449,3.2792220669623275,5.859259190808719,0.0,development
RK-B-d+1-b2-e7065-k7069,RKEY_B,2.0,1,7069,3.0,6.0,3.2664781081219747,6.319236689836476,2.164025610553472,5.216784192268123,216.0,development
RK-B-d+1-b2-e7087-k7091,RKEY_B,2.0,1,7091,4.0,6.0,4.040464934726785,6.126750411585982,2.4129567420123403,4.499242218871693,163.0,development
