loner_class,n,med_top500_breadth_30d,med_top500_dispersion_30d,med_btc_return_7d,med_btc_return_30d,med_eth_btc_relative_return_7d,med_vol_med,med_top3_share,med_rank_depth_rel,p_cell_HH,p_cell_LL,med_state_age,q_top500_breadth_30d,q_top500_dispersion_30d,q_btc_return_7d,q_btc_return_30d,q_eth_btc_relative_return_7d,q_vol_med,q_top3_share,q_rank_depth_rel,verdict
TRUE_LONER,2010,0.314,0.30645321698184336,0.009773897493793426,0.013753863999329319,-0.002824630450145804,0.04935528116144846,0.714791025844747,-0.027904912825267636,0.35074626865671643,0.36766169154228856,7.0,0.18431881034473319,0.1371966496623071,0.3756176029202048,0.07227034047042502,0.9868367491649997,0.3756176029202048,0.005920897389402327,0.9868367491649997,DISTINCT_GEOMETRY
FALSE_LONER,452,0.379,0.34168332546577107,0.013267549201127271,0.03621426140124928,-0.004086908678453904,0.05006996511990347,0.7193108526424832,-0.03151623927334013,0.4247787610619469,0.3252212389380531,9.0,0.18431881034473319,0.1371966496623071,0.3756176029202048,0.07227034047042502,0.9868367491649997,0.3756176029202048,0.005920897389402327,0.9868367491649997,DISTINCT_GEOMETRY
