cell,n_test,logloss_markov,logloss_semi,brier_markov,brier_semi,overall_logloss_markov,overall_logloss_semi,overall_brier_markov,overall_brier_semi,loglik_ratio,verdict
HIGH_BREADTH_HIGH_DISP,84,0.8694686336693989,0.9330028459180804,0.2188511451253206,0.2176457113509224,0.7047234014738832,0.7407458875833828,0.19587821739358013,0.1951308126059758,-15.81387140207027,MARKOV_SUFFICIENT
HIGH_BREADTH_LOW_DISP,107,0.7238638543828823,0.7086941437500708,0.22760079555109294,0.22477809228371895,0.7047234014738832,0.7407458875833828,0.19587821739358013,0.1951308126059758,-15.81387140207027,MARKOV_SUFFICIENT
LOW_BREADTH_HIGH_DISP,85,0.8115044216557904,0.9778077613623415,0.23770924007463062,0.22509345658477672,0.7047234014738832,0.7407458875833828,0.19587821739358013,0.1951308126059758,-15.81387140207027,MARKOV_SUFFICIENT
LOW_BREADTH_LOW_DISP,163,0.5515760721416851,0.539087561318587,0.14140166082787842,0.14844163985571754,0.7047234014738832,0.7407458875833828,0.19587821739358013,0.1951308126059758,-15.81387140207027,MARKOV_SUFFICIENT
