family,pair,delay_h,hold_h,split,n_trades,win_rate,expectancy_bps,gross_expectancy_bps,cost_expectancy_bps,profit_factor,sharpe_annualized,sortino_annualized,trades_per_year,max_drawdown,calmar,mean_mfe_bps,mean_mae_bps,turnover,cost_drag,total_return_bps
JPY_LIQUIDATION_CHF_STRENGTH,USDCHF,0,48,inner_sel,211,0.5071090047393365,0.7545385761394842,0.875203465609409,0.1206648894699249,1.0372762650550014,0.16479094756192,0.1698366732190106,142.60801850424056,1.752013888458686,61.41689397389743,38.43766712245056,-35.00730970419923,211,0.0029262099376232,159.20763956543138
JPY_LIQUIDATION_CHF_STRENGTH,USDCHF,0,48,inner_val,68,0.6470588235294118,34.55878373671773,34.65035175515852,0.0915680184407894,3.9275569349448176,6.081867752283167,9.786190593789543,144.15671100362758,0.2552591720242256,19516.950400897134,63.43819999455427,-28.227595017275743,68,0.0015733714762779,2349.997294096806
JPY_LIQUIDATION_CHF_STRENGTH,USDCHF,0,48,RELATIONSHIP_CONFIRMED_OOS,121,0.4545454545454545,1.173211990099578,1.2991910491712968,0.1259790590717192,1.051220018337138,0.220508011773915,0.2529621128699014,137.64417337139892,3.442496336891204,46.90950367502855,39.91856823949302,-37.80103624800713,121,0.002680836059349,141.95865080204862
