split,policy,n_trades,expectancy_bps,win_rate,cumulative_return_bps,max_drawdown_ratio,calmar,trades_per_year,annualized_return_decimal
inner_sel,P0,461,8.628783865477343,0.6464208242950108,3977.869361985054,0.02065221034800618,13.02908606667354,311.8393394552049,0.26907942609121843
inner_val,P0,149,8.976133878764664,0.6308724832214765,1337.4439479359346,0.01767768435009927,15.689873186422808,308.99787083037614,0.27736062568266867
RELATIONSHIP_CONFIRMED_OOS,P0,280,8.211712914161357,0.5892857142857143,2299.2796159651793,0.02109875541940228,12.270939102233429,315.28323699421964,0.2589015428844029
