policy,n_raw_events,n_positions,total_return_bps,expectancy_per_raw_event_bps,expectancy_per_position_bps,win_rate_per_position,profit_factor,cumulative_return_bps,max_drawdown_ratio,calmar,sharpe_annualized
P0,610,610,5315.31330992099,8.713628376919656,8.713628376919656,0.6426229508196721,2.1166312478836167,5315.313309920991,0.02065221034800618,13.092666621155004,4.990025507034124
P1,610,471,4442.866275564986,7.28338733699178,9.432837103110373,0.6581740976645435,2.2900032827373495,4442.866275564986,0.015169591953797188,14.903255789982449,4.848983730389588
P2,610,307,5315.31330992099,8.713628376919656,17.313724136550455,0.6807817589576547,2.771321377977038,5315.31330992099,0.01931738947788564,13.997362603573073,4.63843575270832
P3,610,471,4442.866275564986,7.28338733699178,9.432837103110373,0.6581740976645435,2.2900032827373495,4442.866275564986,0.015169591953797188,14.903255789982449,4.848983730389588
