entry_time,exit_time,direction,result,pnl_gross_pips,pnl_costs_pips,pnl_net_pips,log_pnl_net_pips,pnl_basis,pnl_rot_ga,pnl_rot_an,attrib_eps,r_ga,r_an,delta_b,residual_A_pct,residual_B_pct,pnl_B_net,sB_ga,sB_gn,sB_an,q_ga,q_gn,q_an,mfe_pips,mae_pips
2022-10-11 13:55:00,2022-10-11 17:00:00,SHORT,TIMEOUT,50.81576337242845,10.2,40.61576337242845,40.615763372426855,34.14059221507464,1.283670073054558,15.415850241338175,-0.024349157038926705,-0.0005949531154136756,-0.001665635308195513,-0.0032603259495688486,40.88791931556381,0.02565552803826532,38.40794489327962,1.0447579189150646,0.9772362076218937,0.9780058734630417,0.23846041748045643,0.17633019468195274,0.5852093878375909,57.800716907468455,-5.874603677043028
2022-10-13 15:55:00,2022-10-13 17:00:00,LONG,TIMEOUT,5.846738601281878,10.2,-4.3532613987181215,-4.3532613987181215,7.708447385372558,0.7530416765496908,-2.5768903425543357,-0.0378601180860354,-0.00363004968041001,-0.00011644311095400497,0.0014549892182251917,78.5884116891742,0.03453217356869098,22.49574537783202,1.0473738063308273,0.9768310794381168,0.975795114231056,0.0938689536581938,0.08725587668814483,0.8188751696536615,23.84674482571235,0.0
2022-10-17 14:55:00,2022-10-17 17:00:00,SHORT,TIMEOUT,-3.3036048575946717,10.2,-13.50360485759467,-13.50360485759467,-5.483530007243603,0.23480174532687206,1.9392085382853224,0.005914866036736743,-0.0005476921000933098,-0.0001342600260691674,0.0006331878031929916,57.24090358161883,0.02358340726178465,-24.202827131087883,1.048538742761763,0.9753768775101919,0.9760843797280454,0.16756092036864564,0.14316833393911232,0.6892707456922421,6.790988105068984,-14.398510172135303
2022-10-18 09:15:00,2022-10-18 12:45:00,SHORT,TP_HIT,67.9941497783144,10.2,57.79414977831439,57.79414977831313,49.459763351741344,7.825596088235393,10.77328611714441,-0.06449577880675861,-0.002348986897114849,-0.0016573146295447171,-0.0043423811857175865,34.621761064373736,0.03301469934466339,58.66474308787947,1.0525783813876348,0.9732155888160124,0.9742060297963524,0.27282777640827094,0.19047730647399588,0.5366949171177332,67.9941497783144,-9.211953030876709
2022-10-19 08:15:00,2022-10-19 10:50:00,LONG,TP_HIT,26.72233060253772,10.2,16.52233060253772,16.52233060253772,33.5448400273811,-4.999560219938322,-1.8630815059068564,0.04013230100179754,-0.0018635174532125051,0.0022487038794719244,0.0022525536044382677,17.420861970165895,0.027346734769367886,14.92775748973224,1.053994518054803,0.9734129419941391,0.972592539951058,0.3265509920130461,0.2496201941426475,0.42382881384430643,26.72233060253772,-0.48720971143474756
2022-10-19 12:10:00,2022-10-19 13:30:00,SHORT,TP_HIT,41.322904693267844,10.199999999999998,31.12290469326785,31.12290469326585,20.015571166404726,0.3241432956752205,21.011233569995152,-0.02804333880725096,-0.0004252009977958978,-0.001569972351708021,-0.0022477151844009363,54.410984443082754,0.020905384953279205,19.611466275654024,1.0534505905418423,0.9729611239547797,0.9735882855033782,0.1802465571416586,0.14994211093468132,0.66981133192366,41.322904693267844,-9.833215900364019
2022-10-19 14:30:00,2022-10-19 17:00:00,LONG,TIMEOUT,13.577920513829843,10.2,3.377920513829844,3.3779205138300448,10.973904907897717,-0.009397411078145413,2.6108804633131744,0.002532553697097484,-2.7948184068634454e-05,0.0005876636021123801,0.0008370694622568953,32.34670528289433,0.03186511368174494,0.9481478462882809,1.0540575656932702,0.9734491938585911,0.9724932404481388,0.2505268826469774,0.22033831686126581,0.5291348004917568,14.155205089919313,-0.03040749902720119
2022-10-20 11:20:00,2022-10-20 13:35:00,LONG,TP_HIT,39.69447736954665,10.2,29.494477369546647,29.494477369546647,29.113988489840906,0.23130260950990922,10.4058369510949,-0.05665068089906811,-0.004804517397339303,0.001328795737276473,0.0024995285515440196,42.07335766788431,0.029264064898965048,28.602003446300078,1.0542679218312225,0.9733050000578733,0.9724270781109043,0.2164994194280854,0.19618589365457717,0.5873146869173375,39.69447736954665,0.0
2022-10-21 15:10:00,2022-10-21 15:55:00,LONG,TP_HIT,31.034935274935844,10.2,20.834935274935845,20.834935274935845,32.1706538101656,-0.7172826682625023,-0.4146106648112438,-0.003825202156008345,-0.0003533400486008703,0.0011379442370955688,0.0021712230348781697,18.556057394441556,0.02496612917920471,22.092974054421433,1.0537098260933466,0.9735195788910149,0.9727705950156389,0.3149001265335506,0.2497696497610169,0.43533022370543245,31.034935274935844,-9.877235102384194
2022-10-24 09:10:00,2022-10-24 13:25:00,SHORT,TP_HIT,20.47887445741072,10.2,10.27887445741072,10.27887445740406,28.322707330778506,-0.249009902437635,-7.686910860789023,0.0920878898588704,0.0008396096030789869,0.0009844431692102864,-0.0024419549751798914,41.29980773695881,0.03707333004520641,45.66079894656052,1.0554463455939072,0.9717207272523682,0.9728329271537244,0.22055871937208804,0.1949073992389232,0.5845338813889888,20.47887445741072,-56.029271002981105
2022-10-25 08:00:00,2022-10-25 11:20:00,SHORT,TP_HIT,38.315896554794534,10.200000000000001,28.11589655479453,28.11589655479453,35.76387405032473,-0.09946077061543933,2.610776638691472,0.04070663639377159,0.0002014267736564214,-0.00045037742388761084,-0.002868887382434751,35.04620419371673,0.0380522604993494,41.36931025168333,1.0531644300484762,0.9728470010682717,0.9739885688832521,0.24173450018957252,0.21004013262037835,0.5482253671900491,38.315896554794534,-24.80548623067819
2022-10-26 09:05:00,2022-10-26 10:40:00,SHORT,TP_HIT,34.12470577309948,10.2,23.92470577309948,23.92470577310114,30.318765104782237,-0.8318017596399835,4.608490384288948,0.02925204366827927,0.0009113197154281408,-0.0007973303295934083,-0.0024409443032952782,33.52173480742431,0.041726240390144165,30.989192096125702,1.0494484929096732,0.9746498599393112,0.9759016471510156,0.24860462697130284,0.20808901247722703,0.5433063605514701,34.12470577309948,-3.7925290896192116
2022-10-26 11:20:00,2022-10-26 17:00:00,LONG,TIMEOUT,-21.418850902594517,10.2,-31.618850902594517,-31.61885090259452,-1.504057965048592,-0.01597832897098157,-19.925752749564975,0.02693814099002978,0.0006599368266131607,-0.0015792404983459784,-0.00015740269202403623,53.49165675598264,0.013328424989555998,-0.16053789159651188,1.0486849633314794,0.9758574447091037,0.9754575919594171,0.17774320582081607,0.1595955116261135,0.6626612825530706,9.224038275416417,-36.50392555706132
2022-10-27 09:10:00,2022-10-27 12:35:00,SHORT,TP_HIT,48.936285077982724,10.2,38.73628507798273,38.73628507798273,41.206908960478124,-0.6049789876577718,8.328334120264444,0.006020984897929793,0.0025722336125217223,-0.002044797066070894,-0.0030891857064164474,31.04084624410432,0.019294655895235602,33.426243960279265,1.0521130887469363,0.9736540357881032,0.9742328754649603,0.25334177671523445,0.22437220135094416,0.5222860219338215,48.936285077982724,-7.285711947857962
2022-11-02 08:40:00,2022-11-02 10:50:00,LONG,TP_HIT,37.12475773990069,10.2,26.924757739900688,26.92475773989888,37.32505510480093,0.004295446368748659,-0.16549197769151236,-0.039100833577485616,-5.578349310660612e-06,0.00012824623294270193,0.0023420848586478277,20.944888008531397,0.03427997702087349,33.20472128630797,1.06283487889938,0.9690967602056229,0.9680683608949967,0.2820156040351874,0.27073497987378126,0.44724941609103125,37.12475773990069,-2.928380460168018
2022-11-03 14:40:00,2022-11-03 17:00:00,LONG,TIMEOUT,-3.339001370070961,10.2,-13.53900137007096,-13.53900137007096,9.045781161783244,-10.947673107950134,-1.379193755742889,-0.05791566816118232,-0.00856914813533336,-0.00022032700288342373,0.0007639929860210337,36.54461172948654,0.03605434443314515,5.019748302374319,1.0641525350520724,0.968464547640461,0.9673829173074666,0.2443294260922534,0.2018572080986457,0.5538133658091009,0.0,-23.420916425633777
2022-11-04 10:20:00,2022-11-04 11:25:00,SHORT,TP_HIT,66.4525230161521,10.2,56.2525230161521,56.2525230161521,59.427201187819925,-2.9580487637585837,10.104023880382169,-0.12065328829140753,-0.0015166008418742106,-0.003654603229521111,-0.004155038660078242,33.75876106940546,0.02944750726406875,37.97958030623458,1.0632611655254718,0.9679277046283031,0.9688111298462252,0.23282150934980927,0.24704533146443342,0.5201331591857572,66.4525230161521,0.0
2022-11-04 11:40:00,2022-11-04 13:55:00,SHORT,TP_HIT,30.723527152353153,10.2,20.523527152353154,20.52352715235592,26.76282232852582,4.91707101722495,-0.8746173710285389,-0.08174882236907877,-0.004200531667174907,-0.00045701333446293145,-0.001719892697767969,14.687898168091623,0.03254092241301576,18.624787948059552,1.063010211569059,0.9680067803792756,0.9689830080516659,0.3154885193361223,0.26881624949148075,0.415695231172397,30.723527152353153,-33.03531303110911
2022-11-04 15:55:00,2022-11-04 17:00:00,LONG,TIMEOUT,2.7988582281230356,10.2,-7.401141771876963,-7.401141771877732,2.949476276837313,0.4622158307033458,-0.6127463952445922,-8.748417303072742e-05,0.0001943190267302031,-3.6621987845592165e-05,0.00044479911086255097,61.13150367988063,0.0335628329701243,-1.6439664972988464,1.0624272846860254,0.9692898001515393,0.9682829151624356,0.17165894629634318,0.11536419436979484,0.712976859333862,7.168873989186322,-4.502511026131312
2022-11-09 08:05:00,2022-11-09 10:30:00,SHORT,TP_HIT,35.67414023545926,10.2,25.474140235459263,25.47414023545738,38.809027945853344,-0.11181903715645278,-3.0199712059489627,-0.003097467288668554,-0.00010137189979622374,-0.0012588945286021653,-0.0023538391760760113,17.93953820751909,0.04072732397714662,23.787624263888976,1.061628185212401,0.9685749975341424,0.9697968172534568,0.28879178104850406,0.2830693547397413,0.4281388642117545,35.67414023545926,0.0
2022-11-09 12:45:00,2022-11-09 17:00:00,LONG,TIMEOUT,-41.009827928467026,10.200000000000001,-51.20982792846703,-51.20982792846702,-15.579427948469826,-0.6217452148943183,-24.856254142660095,0.04759937755721211,-0.0007472614913662281,-0.002330630553424414,-0.0015701257313900097,48.31519116950985,0.01575829325104472,-20.60452541452553,1.0609604713714362,0.9697561387130476,0.9692833899155162,0.2028630465615829,0.17065524468864796,0.6264817087497692,0.0,-50.48975926754133
2022-11-10 09:50:00,2022-11-10 11:25:00,SHORT,TP_HIT,36.10564997099917,10.2,25.905649970999168,25.905649970999168,29.959628818536714,0.04788428996417042,6.1148395808601075,-0.01670271836182735,0.000669873452746641,-0.0016741151913621675,-0.0022360323972097085,31.944970301057303,0.024640426837829743,18.02017455935102,1.0629622922664632,0.968149247464201,0.9688884602693358,0.2501526759007095,0.2303263337859761,0.5195209903133143,36.10564997099917,-1.6382289638790413
2022-11-10 11:30:00,2022-11-10 16:45:00,SHORT,TP_HIT,18.70464072281226,10.2,8.504640722812262,8.504640722810699,21.87151409748692,-1.2118306753722954,-2.0161038320151183,0.06106113271275504,0.0006587003573893242,0.0009856803360812588,-0.0016076546929068014,24.261547976221507,0.0283733837539768,28.104819949070396,1.0623663745373384,0.9683912119750213,0.9692424134876407,0.28993000020742266,0.23372726001518115,0.4763427397773962,19.506305188034613,-28.882274301145312
2022-11-11 10:55:00,2022-11-11 17:00:00,LONG,TIMEOUT,-82.06026669420903,10.2,-92.26026669420904,-92.26026669420752,-33.57796550538569,-4.248814704545706,-44.4085416631727,0.1750551788950645,-0.002535747148806347,-0.004700361180331852,-0.003264302377829667,42.575319068464204,0.018552146167072348,-32.68347531022003,1.0577770274742209,0.9713897684553958,0.9708332040703838,0.22590704083802424,0.17628453136608546,0.5978084277958903,16.8787241159224,-90.75779042416342
2022-11-15 08:10:00,2022-11-15 10:10:00,SHORT,TP_HIT,47.27207191989522,10.199999999999998,37.07207191989522,37.07207191989736,46.40237917168673,3.7534845138437727,-2.822829358583306,-0.060962407051981415,-0.002371209173143335,-0.0019398118181944625,-0.0030482141186952555,15.40078772828743,0.033224691700495246,31.010069207037198,1.0600311721093818,0.9694860435698016,0.9704827843208165,0.3189321973220966,0.26352996269751455,0.41753783998038885,47.27207191989522,0.0
2022-11-16 14:45:00,2022-11-16 17:00:00,LONG,TIMEOUT,12.505913199260332,10.2,2.305913199260333,2.3059131992632,15.731317022700656,-0.17652621042612204,-3.025906765131529,-0.02297084788267334,-0.00019363730654061966,-0.0006024481483501686,0.0012639040136942087,32.80543712081359,0.03177594537256412,18.32071192522515,1.060218369365069,0.970367454498054,0.9694141761368771,0.2535689528059535,0.2150586843220025,0.531372362872044,20.981295178638337,-0.1281893312315514
2022-11-18 15:55:00,2022-11-18 17:00:00,SHORT,TIMEOUT,-5.075321115635562,10.2,-15.275321115635561,-15.27532111563109,-3.063848402132947,-0.9316223449002862,-1.0719279661166121,-0.007922402485716518,0.002918311930314291,8.29588662766177e-05,0.0003431583592074239,56.84110181132963,0.005684837558395106,-16.920972897185397,1.0679066354481386,0.9661319548393066,0.9659614097125548,0.17391788200117642,0.15471490381284567,0.6713672141859779,0.7465347075776918,-27.310878426948115
2022-11-24 08:00:00,2022-11-24 12:00:00,LONG,TP_HIT,37.624343804004944,10.2,27.424343804004945,27.424343804008043,34.79228235891473,-0.30340000074444445,3.0968471491788168,0.038614296655843816,0.0022429165073428016,0.0009466973039360184,0.002579343670232964,32.91815121732422,0.03285532174897021,31.34870466864874,1.0721840713373298,0.9644007941575696,0.9634151345051005,0.24862763953039957,0.2326082386928178,0.5187641217767827,37.624343804004944,-7.554657253229362
2022-11-28 11:40:00,2022-11-28 17:00:00,SHORT,TIMEOUT,6.426271911457494,10.2,-3.773728088542505,-3.773728088543834,15.838816658425428,-0.18374657000341507,-9.17996456959308,-0.0488336073714386,-0.002668391700840282,0.0010294793691740715,-0.0014534351911920235,48.22030615455505,0.026481625873892023,27.265631287416785,1.0733743998255019,0.9629155756991408,0.9637100244753576,0.1999760693987338,0.18713431049954052,0.6128896201017257,19.78444720311383,-19.8661830690995
2022-11-29 11:45:00,2022-11-29 13:55:00,SHORT,TP_HIT,38.98347632778466,10.200000000000001,28.783476327784655,28.783476327784644,26.68922880812471,-1.28278703611241,13.60833567108921,-0.031301115316850314,-0.0015192842665944222,-0.0014443644530901744,-0.002459567993735895,50.69954972688454,0.030590974661831583,24.537402179834938,1.0714614039317758,0.9638104334141844,0.9647281626540394,0.18685984435221945,0.18792079449757854,0.625219361150202,38.98347632778466,-2.8662028036903386
2022-11-30 08:00:00,2022-11-30 12:45:00,SHORT,TP_HIT,38.602885565320115,10.2,28.402885565320116,28.40288556532216,37.607710755880525,1.9775137410354842,-0.9299551581678963,-0.05238377342799794,-0.0025583550920043217,-0.0004358894764611603,-0.0023913464815561863,15.976894396584008,0.028890784527457747,32.19067792832551,1.072911782940177,0.9631107467619997,0.9639774702978234,0.3074963468891129,0.27237556445888855,0.4201280886519985,40.93957986742863,-0.4035520759253033
2022-12-01 08:00:00,2022-12-01 13:30:00,LONG,TP_HIT,42.6208922075254,10.2,32.4208922075254,32.420892207529164,44.678857542166114,-8.413080999262483,5.932149007481359,0.4229666571404138,0.007366257121611049,-0.002578621306627956,0.0027531322458207164,20.12407050060317,0.06556972955514273,66.65094106568242,1.0746094014897785,0.9636788451984379,0.9617117533117836,0.2835992853986391,0.28320730297237723,0.4331934116289837,42.6208922075254,-35.4549714331418
2022-12-05 12:20:00,2022-12-05 15:35:00,SHORT,TP_HIT,38.53140458261147,10.2,28.331404582611473,28.331404582614883,34.66916811582063,-1.6351117691878556,5.587023907864468,-0.08967567188577164,0.0016633495925809593,-0.0031403104060753174,-0.002514968141449199,27.522846120086626,0.023823241078618773,8.50010128344957,1.0812837232633392,0.9590007897521511,0.9597154869845097,0.2731671862843958,0.23980732311350159,0.48702549060210254,38.53140458261147,-15.863775133950549
2022-12-07 14:55:00,2022-12-07 17:00:00,SHORT,TIMEOUT,-7.203918946152864,10.2,-17.403918946152864,-17.403918946151578,4.596894847393905,-1.3559452088560198,-10.38476875204703,-0.06009983264371943,-0.0036074519726360505,0.0011814913684110942,-0.00042322703889019486,51.09149196976642,0.04640086651256925,12.444658084319002,1.0870580049168628,0.9557749845438803,0.9571670105392573,0.1918616368333428,0.1886370715084251,0.619501291658232,19.40708305087982,-12.920974331722952
2022-12-13 11:10:00,2022-12-13 11:40:00,SHORT,TP_HIT,27.56100056116141,10.200000000000001,17.36100056116141,17.361000561161397,37.966667476644226,1.754215274165191,-12.167457531270099,0.00757534162209339,0.0011579500066987514,-0.0013694039567219024,-0.001952760891240031,5.685256669172375,0.027231802202043465,12.868146155192601,1.0850752753922532,0.9570538852708428,0.957870839336904,0.3297034761070303,0.3381732057594632,0.3321233181335065,27.56100056116141,-11.113059941671724
2022-12-15 12:05:00,2022-12-15 16:55:00,LONG,TP_HIT,46.233517295207726,10.200000000000003,36.03351729520772,36.03351729520445,46.42202499069362,0.7713074416147248,-0.9212455507058964,-0.038569586394721966,0.001130359036747934,-0.00021774014220194834,0.0036470117819373954,36.216976735081154,0.06277489443066164,60.558275958674955,1.0846467723814759,0.9586182372257221,0.9567349903928022,0.24543647905989896,0.21943152561277035,0.5351319953273307,46.233517295207726,-18.373024320317878
2022-12-16 11:05:00,2022-12-16 16:55:00,LONG,TP_HIT,8.483649224893693,10.2,-1.7163507751063065,-1.71635077510512,21.167851640012607,-1.5927101595029622,-11.170749322985015,0.07925706736906513,0.0037610152875096957,-0.0010961934592117395,0.0020898808745748385,55.915377698092406,0.04947965238520369,42.82693457576424,1.089473489998401,0.9560054497865775,0.9545210602150214,0.1782180724828194,0.1765181671748972,0.6452637603422835,34.960950420140485,-18.0897067201063
2022-12-21 13:15:00,2022-12-21 14:05:00,SHORT,TP_HIT,45.96894390288414,10.2,35.768943902884146,35.768943902885326,29.691227493353935,3.185466235410874,13.125766598444464,-0.03351642432512847,-0.0013634095072244776,-0.0015198141622520043,-0.0028936241936629303,43.23730631681912,0.0722626604265364,32.265051225823306,1.081679284080154,0.9580764180535248,0.9602442978663209,0.23162739630856533,0.17786572297880832,0.5905068807126265,45.96894390288414,-3.7292466728513
2022-12-22 13:15:00,2022-12-22 17:00:00,LONG,TIMEOUT,-4.413378473204915,10.2,-14.613378473204914,-14.613378473204914,1.7957832366490298,-0.0757671010649794,-6.155452961088805,0.022058352299840323,0.0023473338442916215,-0.0006839657159465575,0.00016772319803085023,49.25889358339013,0.032374528423129156,0.5867369212784936,1.078155227036608,0.9614080044080431,0.9604367685553492,0.1986236038025966,0.1861276722235562,0.6152487239738472,13.557118937113907,-32.53293041071759
2022-12-27 08:00:00,2022-12-27 10:35:00,LONG,TP_HIT,64.84213534935363,10.2,54.64213534935362,54.64213534935176,74.33336096334257,0.13060492995429396,-9.671712682371984,0.04988213842875666,-0.003060595987602666,0.0037832656836443187,0.004621757803209475,17.50284179067842,0.04707035759648481,41.65230052141692,1.0772203612825582,0.962095874722668,0.9606837639947735,0.2987141253333637,0.2792874224616157,0.42199845220502064,64.84213534935363,-11.372736006365026
2022-12-30 11:10:00,2022-12-30 13:35:00,LONG,TP_HIT,70.44173840940076,10.2,60.24173840940075,60.24173840940075,35.83758797750991,0.03694768534335376,34.46366241353553,0.10354033301194931,0.0004684250563247849,0.0031463742316428446,0.003683230965544418,53.857711686961686,0.036528787284578756,32.37452462752921,1.0769263458532685,0.9620847588826342,0.9609888952640969,0.18456899912460925,0.17072123309981443,0.6447097677755763,70.44173840940076,-26.487167529405017
2023-01-06 11:40:00,2023-01-06 15:10:00,LONG,TP_HIT,49.80425014486749,10.199999999999998,39.60425014486749,39.604250144867486,48.89019181786475,1.4894004456642818,-0.5770026235357091,0.0016605048741666906,0.0011357184639274286,0.0008125652576840389,0.0032937456090266215,17.63286353940331,0.04113884994813577,44.498409783750915,1.0683567582870914,0.9664387036056763,0.9652045381072323,0.3059613396492875,0.2588550124783397,0.4351836478723728,49.80425014486749,-9.468164822528438
2023-01-09 12:05:00,2023-01-09 16:40:00,SHORT,TP_HIT,23.36790790201253,10.2,13.16790790201253,13.167907902010782,22.661099662842787,0.018267188318225026,0.6709184928440979,0.01762255800741741,-1.138861366423177e-05,-0.00013815144182990061,-0.0018559041560065326,31.654650929147476,0.02619281821282793,22.842661216169983,1.0681642335333914,0.9655249909601118,0.9663107755064966,0.2622073239591475,0.21387652113391764,0.5239161549069348,23.36790790201253,-13.28038365198369
2023-01-10 12:10:00,2023-01-10 17:00:00,SHORT,TIMEOUT,-6.7793135094288655,10.2,-16.979313509428863,-16.979313509428863,-5.093663381575423,0.13036911541507504,-1.8138425412450694,-0.002176702023447774,-9.069883458214495e-05,0.0005084095672018447,0.0003967220612543093,29.10730390116295,0.014961660954659894,-13.408402799074326,1.0705834476912734,0.9644838512400434,0.9649327010686832,0.26975557485886265,0.22457021164265475,0.5056742134984825,6.346920442476776,-15.92589572798476
2023-01-12 10:30:00,2023-01-12 15:15:00,SHORT,TP_HIT,36.4825126448892,10.199999999999998,26.282512644889202,26.28251264488693,31.40296335880443,6.69171884300086,-1.5388752234145862,-0.07329433350150794,-0.0032521278343154315,-0.0004131188234374247,-0.0019551874871718833,9.769214589990627,0.03689175260514488,23.537413528581613,1.066154669433816,0.9663692889940148,0.967476041572169,0.3428297844959219,0.2797390348020859,0.37743118070199216,36.4825126448892,-5.086056283320525
2023-01-12 15:25:00,2023-01-12 15:30:00,SHORT,TP_HIT,51.054807670004536,10.2,40.85480767000453,40.85480767000504,45.92481991834754,4.092168706127913,0.9665833978960012,0.0712356476330811,-0.0012257034363421712,-7.346863810827935e-05,-0.005774861064043624,50.67603896910035,0.06513886589266105,95.86704951328916,1.0673033398697338,0.9653712470767433,0.9673254130535232,0.21443639499864076,0.13940160765517787,0.6461619973461813,51.054807670004536,0.0
2023-01-20 08:55:00,2023-01-20 10:10:00,LONG,TP_HIT,26.382850164850048,10.2,16.18285016485005,16.182850164848343,24.3907320616003,1.0782524073150734,0.9513699655866781,-0.03750426965200404,-0.0017772101364661253,0.0005470028552723706,0.0017031454613916225,29.61948382017389,0.0256125481579772,16.022226223479525,1.0714978330774496,0.9646352716836448,0.9638668952389056,0.2560621868039143,0.24747473541721496,0.4964630777788708,26.382850164850048,0.0
2023-01-20 12:50:00,2023-01-20 17:00:00,LONG,TIMEOUT,6.783183500089511,10.2,-3.416816499910488,-3.416816499914125,8.781538363652764,-0.6683179614885475,-1.3223426936069873,-0.007694208467717623,-0.00024114966818576184,-0.0002042616413024892,0.0007861063407221119,35.26535846435305,0.031233516043999154,5.927392242137529,1.072075878993172,0.964430563244074,0.9634935577627539,0.26060298419737826,0.19337171557954566,0.5460253002230762,15.592490081621385,-10.8837311817852
2023-01-23 13:15:00,2023-01-23 16:30:00,SHORT,TP_HIT,36.8760257692235,10.200000000000001,26.6760257692235,26.6760257692235,35.6260470789653,0.8381732927770762,0.3222465922266794,0.08955880525444826,0.0029580883939887845,-0.0007566670103568613,-0.0024097157805898356,24.364952747501547,0.05182871573542469,26.70831391178994,1.0699807802130503,0.9642321791574434,0.9657870406295062,0.2737967182805933,0.25853204062224683,0.4676712410971598,36.8760257692235,-11.453857576654798
