label,trades,wins,losses,win_rate_pct,net_pips,expectancy_pips,profit_factor,avg_win_pips,avg_loss_pips,payoff_ratio,max_dd_pips,sharpe_ann,sortino_ann,total_R,R_per_trade,mfe_avg_pips,mae_avg_pips,mfe_mae_ratio,median_residual_pct,p95_residual_pct,max_residual_pct,alpha_retention_pct
TB-A canonical,405,286,119,70.61728395061728,3539.8208714698812,8.74029844807378,2.873422734019585,18.98361816309769,-15.878100194756787,1.195584983735422,-132.96268678784645,6.927559543245227,10.262494198799411,222.9373053483306,0.5504624823415569,24.098433181382863,-11.78523167653611,2.04479927444802,34.838054070033905,57.17601750590533,78.5884116891742,100.0
TB-C eps=2.5%,405,346,59,85.4320987654321,6989.074410786956,17.256973853794953,11.493769985257872,22.12455410036252,-11.288496744719911,1.9599203154052443,-36.73444130432836,14.485645222184262,34.57474274292631,619.1324291302144,1.5287220472350973,30.440869543586405,-9.159152768933076,,2.498067786048255,2.4996233686302816,2.4998978141831203,197.44147132181865
TB-C eps=5.0%,405,345,60,85.18518518518519,6745.427391205154,16.65537627458063,10.647904336363736,21.5785137554157,-11.652664240221043,1.8518094498023887,-39.85788571179887,14.214140503252533,33.02070593126505,578.8742601818242,1.4293191609427758,29.862915822227915,-9.205102467314864,,4.99782693699286,4.9995587325536635,4.999961182113642,190.5584388625906
TB-C eps=7.5%,405,342,63,84.44444444444444,6502.159703422659,16.054715317092985,9.800355144353288,21.17254874217114,-11.727808990474161,1.8053285792229743,-43.4149599390978,13.897360598720066,31.51870960981676,554.4223740942573,1.3689441335660673,29.297307882109614,-9.257391756804424,,7.497826984008695,7.499641579533411,7.499974771596827,183.68612253316343
TB-C eps=10.0%,405,338,67,83.4567901234568,6257.726570623739,15.451176717589478,8.972737614142401,20.836145386534636,-11.714784627238338,1.7786195862353282,-46.97258907537446,13.531435959063238,29.655416872021323,534.1734201475409,1.3189467164136814,28.7387273295818,-9.324865052842295,,9.997888082638207,9.99960575301903,9.999953640223378,176.78088236214253
TB-C eps=15.0%,405,335,70,82.71604938271605,5789.552846139828,14.295192212690933,7.531965198763728,19.92804328765414,-12.662023646061563,1.57384347436854,-56.44331073226567,12.720007404711938,26.75263781798573,457.237563913461,1.1289816392924963,27.690074305556095,-9.522748575264355,,14.997361097339681,14.999643160912084,14.999975145324532,163.5549666595351
TB-C eps=20.0%,405,325,80,80.24691358024691,5332.929997083941,13.167728387861583,6.324238375012197,19.49096141559745,-12.520405787315365,1.5567356000030026,-61.853669420699134,11.792994398596662,23.59289717365724,425.93907000097573,1.0517014074098168,26.722288609297063,-9.795297939406453,,19.997599296087483,19.99969219578352,19.999943471515863,150.65536338479995
TB-B exact-neutral,405,348,57,85.92592592592592,7233.99460152173,17.861715065485754,12.415090161204672,22.60838124889784,-11.117931106924857,2.0335061470938687,-35.429346968660866,14.736516328783935,36.24970565665001,650.6601391886663,1.6065682449102872,31.035169702756964,-9.125399598003481,,0.0204550331434461,0.04901669861130272,0.0722626604265364,204.36047088783548
