test,period,tier,frozen_centroid_pips,transported_size,transported_fraction,transported_actual_mean_pips,centroid_drift_pips,classification_agreement_with_late_independent,scale_drift_ratio
FROZEN_CENTROID_TRANSPORT,2023->2024,1,16.90030581039752,192,0.8533333333333334,15.996874999999987,-0.9034308103975324,0.8666666666666667,0.2874956568706838
FROZEN_CENTROID_TRANSPORT,2023->2024,2,33.45789473684221,32,0.14222222222222222,34.94687500000009,1.4889802631578775,0.8666666666666667,0.6584255077834524
FROZEN_CENTROID_TRANSPORT,2023->2024,3,218.39999999999858,1,0.0044444444444444444,218.39999999999858,0.0,0.8666666666666667,
