date,center,center_price,subsequent_up_excursion_pips,subsequent_down_excursion_pips,symmetry_abs_difference_pips,max_excursion_pips,AU_normalized_max_excursion
2023-01-03,ASIAN_CLOSE,1.06636,4.299999999999304,144.10000000000034,139.80000000000103,144.10000000000034,9.606666666666689
2023-01-03,ASIAN_MIDPOINT,1.066675,1.149999999998652,147.250000000001,146.10000000000235,147.250000000001,9.816666666666732
2023-01-03,CURRENT_RANGE_MIDPOINT_6AM,1.0617100000000002,50.79999999999751,97.60000000000213,46.800000000004616,97.60000000000213,6.506666666666808
2023-01-03,CURRENT_RANGE_MIDPOINT_9AM,1.06014,66.49999999999822,81.90000000000141,15.400000000003189,81.90000000000141,5.460000000000094
2023-01-03,CURRENT_RANGE_MIDPOINT_12PM,1.06014,66.49999999999822,81.90000000000141,15.400000000003189,81.90000000000141,5.460000000000094
2023-01-04,ASIAN_CLOSE,1.05692,66.39999999999979,9.600000000000719,56.79999999999907,66.39999999999979,4.4266666666666525
2023-01-04,ASIAN_MIDPOINT,1.055975,75.84999999999953,0.15000000000098268,75.69999999999854,75.84999999999953,5.056666666666635
2023-01-04,CURRENT_RANGE_MIDPOINT_6AM,1.0588199999999999,47.40000000000188,28.599999999998627,18.800000000003255,47.40000000000188,3.1600000000001254
2023-01-04,CURRENT_RANGE_MIDPOINT_9AM,1.0588199999999999,47.40000000000188,28.599999999998627,18.800000000003255,47.40000000000188,3.1600000000001254
2023-01-04,CURRENT_RANGE_MIDPOINT_12PM,1.0588199999999999,47.40000000000188,28.599999999998627,18.800000000003255,47.40000000000188,3.1600000000001254
2023-01-05,ASIAN_CLOSE,1.06107,18.199999999999328,95.69999999999855,77.49999999999923,95.69999999999855,6.379999999999904
2023-01-05,ASIAN_MIDPOINT,1.0615299999999999,13.600000000000279,100.29999999999761,86.69999999999733,100.29999999999761,6.6866666666665076
2023-01-05,CURRENT_RANGE_MIDPOINT_6AM,1.0610849999999998,18.050000000000566,95.84999999999732,77.79999999999676,95.84999999999732,6.389999999999821
2023-01-05,CURRENT_RANGE_MIDPOINT_9AM,1.0610849999999998,18.050000000000566,95.84999999999732,77.79999999999676,95.84999999999732,6.389999999999821
2023-01-05,CURRENT_RANGE_MIDPOINT_12PM,1.058355,45.349999999999554,68.54999999999833,23.19999999999878,68.54999999999833,4.569999999999889
