historical_date,cmc_id,rank,rank_band,ret_1d,sigma_t0,ret_3d,ret_14d,fwd1_cum,fwd2_cum,fwd3_cum,fwd5_cum,fwd7_cum,fwd10_cum,fwd14_cum,fwd21_cum,fwd30_cum,listing_age_days,volume_24h_usd,mkt_vol_30d,btc_ret_1d,eth_ret_1d,top500_breadth_30d,momentum_state,rank_vel_7d,rank_vel_14d,rank_vel_30d,z1,event_sign,event_sign_label,is_2s,is_3s,is_4s,cluster_n,participation,event_family,amp_level,raw_amp_level,rank_neighbor_n,rank_neighbor_median_ret,rank_neighbor_p10_ret,rank_neighbor_p90_ret,rank_neighbor_same_sign,rank_neighbor_tail_share,rank_neighbor_std,rank_context_isolation,absolute_isolation,behavioral_isolation,correlation_isolation,state_isolation,corr_neighbor_status,behavior_neighbor_status,state_neighbor_status,signed_fwd1,rev1,giveback1,recover1s1,new_extreme1,signed_fwd2,rev2,giveback2,recover1s2,new_extreme2,signed_fwd3,rev3,giveback3,recover1s3,new_extreme3,signed_fwd5,rev5,giveback5,recover1s5,new_extreme5,signed_fwd7,rev7,giveback7,recover1s7,new_extreme7,signed_fwd10,rev10,giveback10,recover1s10,new_extreme10,signed_fwd14,rev14,giveback14,recover1s14,new_extreme14,signed_fwd21,rev21,giveback21,recover1s21,new_extreme21,signed_fwd30,rev30,giveback30,recover1s30,new_extreme30
2024-06-03 23:59:59,258,723,501-750,-0.09857605097092592,0.03284678364799473,-0.10500383024192927,-0.1837860501067293,-0.04492370606763507,-0.04489590221264672,-0.07901466652407185,-0.08805720168291487,-0.092048349350903,-0.13461338564181968,-0.36664791349528114,-0.383634515273767,-0.4016232135780229,3706,5895175.09,0.04044784998097771,0.015544687796233303,-0.0038368502673501448,0.442,SHORT_COLD_MEDIUM_COLD,-44.0,-81.0,-96.0,3.001086865226267,-1.0,DOWN,True,True,False,1,ISOLATED,ISOLATED_DOWN,3s,nan,100,0.0004825749605615881,-0.05197292494619029,0.07031383368926997,0.46,0.0,0.05497513176168321,1.8018806459455894,0.54,1.8018806459455894,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,0.04492370606763507,False,0.0,True,False,0.04489590221264672,False,0.0,False,False,0.07901466652407185,False,0.0,True,False,0.08805720168291487,False,0.0,True,False,0.092048349350903,False,0.0,True,False,0.13461338564181968,False,0.0,True,True,0.36664791349528114,False,0.0,True,True,0.383634515273767,False,0.0,True,True,0.4016232135780229,False,0.0,True,True
2025-03-19 23:59:59,268,960,751-1000,-0.15347335095706394,0.06028187321857675,0.015505094040148019,-0.012194812548150944,-0.04447763213615419,-0.07260572167610269,-0.08101908267620805,-0.08083744648506874,-0.09723694604958721,-0.107181293934552,-0.11828345561742504,-0.2824415000847553,-0.4257221751094806,3988,169143.67,0.06199884187108534,0.04999756435287939,0.06478805327129389,0.098,SHORT_HOT_MEDIUM_COLD,-27.0,13.0,143.0,2.545928697347926,-1.0,DOWN,True,False,False,1,ISOLATED,ISOLATED_DOWN,2s,15pct,100,0.013448409948786821,-0.017627736897683353,0.07154041482088148,0.25,0.02,0.055796736465209835,2.991604374692014,0.75,2.991604374692014,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,0.04447763213615419,False,0.0,False,False,0.07260572167610269,False,0.0,False,False,0.08101908267620805,False,0.0,False,False,0.08083744648506874,False,0.0,False,False,0.09723694604958721,False,0.0,False,False,0.107181293934552,False,0.0,False,False,0.11828345561742504,False,0.0,False,False,0.2824415000847553,False,0.0,True,True,0.4257221751094806,False,0.0,True,True
2022-03-05 23:59:59,372,712,501-750,-0.2039776861508611,0.05428273857477659,-0.2363001745200698,-0.28375797915871037,-0.013254113345520957,0.01739279108554259,0.023609553874846756,0.05826140687936909,-0.00784697236283971,-0.04816497242792228,0.10560523539583166,0.13057051585006973,0.10134815198589642,2818,67554.52,0.055127387968254477,0.00671938174108222,0.018216394457237994,0.246,SHORT_COLD_MEDIUM_COLD,-67.0,-73.0,-45.0,3.7576896727469613,-1.0,DOWN,True,True,False,1,ISOLATED,ISOLATED_DOWN,3s,20pct+,98,0.007730085868922876,-0.029382031470102897,0.053729709831406486,0.34,0.0,0.04076757925389817,5.193042508020575,0.6599999999999999,5.193042508020575,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,0.013254113345520957,False,0.0,False,False,-0.01739279108554259,True,0.08526810659416419,False,False,-0.023609553874846756,True,0.11574576768845796,False,False,-0.05826140687936909,True,0.2856263740352422,False,False,0.00784697236283971,False,0.0,False,False,0.04816497242792228,False,0.0,False,False,-0.10560523539583166,True,0.517729352600492,False,False,-0.13057051585006973,True,0.6401215658143131,False,False,-0.10134815198589642,True,0.4968590138381103,False,False
2022-06-26 23:59:59,372,785,751-1000,-0.1429361859092586,0.06261787107895166,-0.16555934638175607,-0.09114023078427524,0.04239294168280594,0.045489556051096613,0.042196697438213304,0.22935742009874627,0.19169026038200232,0.2450726424944456,0.22421846486126673,0.2998850330724686,0.3232168299163306,2931,16574.51,0.06261011191991825,-0.022092637741049415,-0.0350761169042999,0.186,SHORT_COLD_MEDIUM_COLD,-78.0,-10.0,-64.0,2.28267399460192,-1.0,DOWN,True,False,False,1,ISOLATED,ISOLATED_DOWN,2s,10pct,99,-0.010449302350210465,-0.05743751633382632,0.03146444898516128,0.64,0.01,0.05325318638747929,2.4878677229295363,0.36,2.4878677229295363,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,-0.04239294168280594,True,0.2965864900699016,False,False,-0.045489556051096613,True,0.3182508037536075,False,False,-0.042196697438213304,True,0.2952135400128935,False,False,-0.22935742009874627,True,1.6046141055166478,False,False,-0.19169026038200232,True,1.341089795859634,False,False,-0.2450726424944456,True,1.7145598291675919,False,False,-0.22421846486126673,True,1.5686613115842425,False,False,-0.2998850330724686,True,2.098034386217967,False,False,-0.3232168299163306,True,2.261266647492057,False,False
2021-03-04 23:59:59,406,1264,1001-1500,-0.2114603634798865,0.07500740979637256,-0.19105698998704618,-0.27206617312706244,0.007713644700527711,-0.384012226173046,-0.4096431586788828,-0.08824232627955486,-0.6738915855840443,-0.42061431047224973,9.627039812842376,9.582769623618757,11.415573804456434,2445,94.04,0.0995899166604948,-0.03912041905248953,-0.02153680344451714,0.73,SHORT_COLD_MEDIUM_COLD,-5.0,-30.0,-116.0,2.81919298445249,-1.0,DOWN,True,False,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,100,-0.031171063928642495,-0.13784795038992942,0.20734701285511303,0.7,0.06,1.4986449942019782,0.12030153922285441,0.30000000000000004,0.12030153922285441,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,-0.007713644700527711,True,0.03647796955225328,False,False,0.384012226173046,False,0.0,True,True,0.4096431586788828,False,0.0,True,True,0.08824232627955486,False,0.0,False,False,0.6738915855840443,False,0.0,True,True,0.42061431047224973,False,0.0,True,True,-9.627039812842376,True,10.0,False,False,-9.582769623618757,True,10.0,False,False,-11.415573804456434,True,10.0,False,False
2021-03-06 23:59:59,406,1429,1001-1500,-0.3917258708735737,0.07964057327328307,-0.5166519030499018,-0.5836620399117074,-0.025630932505836812,0.5803263711438236,0.2957698998934911,-0.2898793594109983,0.6757100436784104,-0.20947311383673584,10.01910493306435,10.013996177629158,11.635101812830003,2447,,0.0976946590165549,-0.00030499992541555,0.07922032467505491,0.726,SHORT_COLD_MEDIUM_COLD,-167.0,-198.0,-259.0,4.918672163865319,-1.0,DOWN,True,True,True,1,ISOLATED,ISOLATED_DOWN,4s+,20pct+,100,0.0011756159336795413,-0.08098446136885867,0.13345668970140762,0.47,0.01,0.11413098963626625,3.4425486719775393,0.53,3.4425486719775393,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,0.025630932505836812,False,0.0,False,False,-0.5803263711438236,True,1.4814604147784745,False,False,-0.2957698998934911,True,0.7550430591523235,False,False,0.2898793594109983,False,0.0,True,False,-0.6757100436784104,True,1.7249563889449882,False,False,0.20947311383673584,False,0.0,False,False,-10.01910493306435,True,10.0,False,False,-10.013996177629158,True,10.0,False,False,-11.635101812830003,True,10.0,False,False
2021-04-11 23:59:59,470,617,501-750,-0.2237471784942684,0.09128477290045746,0.18431599481764935,0.5240750254533895,-0.11969077465443956,-0.17407087611535887,-0.21533907711478228,-0.19217633944636692,-0.15199336779411254,-0.08097122329465511,-0.1656057908129971,-0.015442278570242607,-0.0863323563704208,2459,52731910.09,0.08021895699225587,0.006885887690742276,0.01016639699935884,0.75,SHORT_HOT_MEDIUM_HOT,90.0,49.0,82.0,2.451089830044887,-1.0,DOWN,True,False,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,100,-0.0009869881668734815,-0.07736015275638099,0.08960549135348687,0.51,0.03,0.09365652995496583,2.3784800742898473,0.49,2.3784800742898473,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,0.11969077465443956,False,0.0,True,False,0.17407087611535887,False,0.0,True,False,0.21533907711478228,False,0.0,True,False,0.19217633944636692,False,0.0,False,False,0.15199336779411254,False,0.0,False,False,0.08097122329465511,False,0.0,False,False,0.1656057908129971,False,0.0,False,False,0.015442278570242607,False,0.0,False,False,0.0863323563704208,False,0.0,False,False
2021-07-03 23:59:59,506,1573,1501-2000,-0.3894042989173674,0.18277978219764926,-0.4091748380214243,-0.1341256992152304,0.017565631356815103,-0.02373729765401933,-0.012487913010659213,-0.05249381846646539,-0.031985814298954196,0.041167385772457266,-0.06048720854019507,0.05151486104042391,0.21414463167384667,2527,0.01,0.07824229903727364,0.02276008809882102,0.035382553366139824,0.086,SHORT_COLD_MEDIUM_COLD,-188.0,-12.0,-81.0,2.1304560834648787,-1.0,DOWN,True,False,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,99,0.024121235932935026,-0.04001181008883707,0.10131554492889855,0.23,0.03,0.09811827024751779,4.214562015849941,0.77,4.214562015849941,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,-0.017565631356815103,True,0.04510898160511211,False,False,0.02373729765401933,False,0.0,False,False,0.012487913010659213,False,0.0,False,False,0.05249381846646539,False,0.0,False,False,0.031985814298954196,False,0.0,False,False,-0.041167385772457266,True,0.10571887852011899,False,False,0.06048720854019507,False,0.0,False,False,-0.05151486104042391,True,0.1322914543667005,False,False,-0.21414463167384667,True,0.5499287816524304,False,False
2022-09-07 23:59:59,624,996,751-1000,-0.006785032202175856,0.002383359809541118,-0.012044587350220182,-0.024747124640069156,0.0005846704411305303,0.00025031336133740645,0.009236585870818326,0.0084273540545301,0.00023552613411659262,-0.0015388229057766711,-0.019619704753851774,-0.03462739704808482,-0.012939391996379057,2906,1656978.38,0.04215420591435445,0.024029310216174826,0.04364198354817739,0.1,SHORT_COLD_MEDIUM_COLD,-6.0,11.0,30.0,2.846835033054542,-1.0,DOWN,True,False,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,100,0.02262498384496958,-0.018757970473918226,0.1237711555250471,0.25,0.09,0.13323439720856986,0.22073891324689385,0.75,0.22073891324689385,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,-0.0005846704411305303,True,0.08617062140737305,False,False,-0.00025031336133740645,True,0.03689199312232222,False,False,-0.009236585870818326,True,1.361317912073622,False,False,-0.0084273540545301,True,1.2420507085917112,False,False,-0.00023552613411659262,True,0.0347126037281095,False,False,0.0015388229057766711,False,0.0,False,False,0.019619704753851774,False,0.0,True,True,0.03462739704808482,False,0.0,True,True,0.012939391996379057,False,0.0,False,True
2021-05-29 23:59:59,707,828,751-1000,-0.2910467658820901,0.09918945555132899,-0.3299745060249063,-0.5639955547378668,0.10556217966520287,-0.025709366008295875,0.1147084697727827,0.03171818511160085,0.04803088025314839,0.033170175318360196,0.08834782899993754,0.030005642328836624,-0.14313165098195002,2401,29535.09,0.12476508026875398,-0.03029722427175685,-0.05801551660114801,0.072,SHORT_COLD_MEDIUM_COLD,-38.0,-92.0,-80.0,2.9342510679623395,-1.0,DOWN,True,False,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,100,-0.05304483988031089,-0.12826251823787055,-5.586270598795565e-06,0.9,0.0,0.09091332397003182,2.6178992869913653,0.09999999999999998,2.6178992869913653,,,NOT_AVAILABLE_LF2_CACHE,DEFERRED_TO_MECH7_OR_REBUILDER,DEFERRED_TO_MECH7_OR_REBUILDER,-0.10556217966520287,True,0.3626983428084839,False,False,0.025709366008295875,False,0.0,False,False,-0.1147084697727827,True,0.3941238426928743,False,False,-0.03171818511160085,True,0.10897968584351365,False,False,-0.04803088025314839,True,0.1650280500715367,False,False,-0.033170175318360196,True,0.11396854116495565,False,False,-0.08834782899993754,True,0.30355200385813363,False,False,-0.030005642328836624,True,0.10309560471457915,False,False,0.14313165098195002,False,0.0,False,False
