asset_id,n_snapshots,median_membership_turnover,median_membership_entropy,state_change_rate,relational_state_survival,role_transition_entropy,class
2222,5,1.0,3.321928094887362,1.0,0.0,0.9709505944546686,BOTH_FAST
2273,6,0.7867647058823529,3.321928094887362,0.3333333333333333,0.8,0.9182958340544896,STATE_DEPENDENT
2299,7,0.8888888888888888,3.321928094887362,0.5714285714285714,0.5,0.863120568566631,STATE_DEPENDENT
2394,6,0.9444444444444444,3.321928094887362,1.0,0.0,1.4591479170272448,BOTH_FAST
2416,4,0.7083333333333334,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,BOTH_SLOW
2496,4,0.9736842105263158,3.321928094887362,1.0,0.0,1.5,BOTH_FAST
2499,4,0.8888888888888888,3.321928094887362,1.0,0.0,2.0,STATE_DEPENDENT
2502,14,0.8888888888888888,3.321928094887362,0.7142857142857143,0.3076923076923077,1.9852281360342516,STATE_DEPENDENT
2563,44,0.33333333333333337,3.4219280948873623,0.13636363636363635,0.8837209302325582,0.5758606232851498,BOTH_SLOW
2585,7,1.0,3.321928094887362,0.5714285714285714,0.5,0.9852281360342515,STATE_DEPENDENT
2634,22,0.75,3.321928094887362,0.4090909090909091,0.6190476190476191,1.3342094594480487,BOTH_SLOW
2665,5,1.0,3.321928094887362,0.4,0.75,0.9709505944546686,TOPOLOGY_FAST_ROLE_SLOW
2682,9,0.8235294117647058,3.321928094887362,0.2222222222222222,0.875,0.5032583347756457,STATE_DEPENDENT
2694,11,0.8235294117647058,3.321928094887362,0.45454545454545453,0.6,1.2776134368191154,STATE_DEPENDENT
2927,10,0.75,3.321928094887362,0.9,0.1111111111111111,2.4464393446710155,STATE_DEPENDENT
2933,4,1.0,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
2943,5,0.8235294117647058,3.321928094887362,0.6,0.5,0.7219280948873623,STATE_DEPENDENT
2982,5,0.9473684210526316,3.321928094887362,1.0,0.0,1.5219280948873621,BOTH_FAST
2989,10,0.8888888888888888,3.321928094887362,0.6,0.4444444444444444,2.1219280948873624,STATE_DEPENDENT
3085,6,0.8888888888888888,3.321928094887362,0.5,0.6,0.9182958340544896,STATE_DEPENDENT
3089,8,0.8562091503267973,3.8219280948873626,0.5,0.5714285714285714,0.8112781244591328,STATE_DEPENDENT
3139,4,0.8562091503267973,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
3155,12,0.75,3.321928094887362,0.25,0.8181818181818182,0.8166890883150209,BOTH_SLOW
3217,4,0.7867647058823529,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
3301,7,0.9473684210526316,3.321928094887362,0.5714285714285714,0.5,0.863120568566631,STATE_DEPENDENT
3306,26,0.5714285714285714,3.321928094887362,0.6538461538461539,0.36,2.4095349947050453,STATE_DEPENDENT
3316,6,1.0,3.321928094887362,0.6666666666666666,0.4,1.2516291673878228,STATE_DEPENDENT
3330,32,0.33333333333333337,3.321928094887362,0.4375,0.5806451612903226,1.4341407621868583,BOTH_SLOW
3437,6,0.8562091503267973,3.4219280948873623,0.3333333333333333,0.8,0.6500224216483541,STATE_DEPENDENT
3513,4,0.6057692307692308,3.4219280948873623,0.5,0.6666666666666666,0.8112781244591328,BOTH_SLOW
3602,9,0.75,3.321928094887362,0.2222222222222222,0.875,0.5032583347756457,BOTH_SLOW
3635,8,0.6666666666666667,3.321928094887362,0.25,0.8571428571428571,0.5435644431995964,BOTH_SLOW
3640,4,0.9736842105263158,3.321928094887362,1.0,0.0,1.0,BOTH_FAST
3662,4,0.75,3.4219280948873623,0.75,0.3333333333333333,1.5,STATE_DEPENDENT
3673,7,0.9473684210526316,3.321928094887362,0.5714285714285714,0.5,0.9852281360342515,STATE_DEPENDENT
3718,6,0.8854489164086687,3.321928094887362,0.16666666666666666,1.0,-0.0,STATE_DEPENDENT
3753,7,0.9473684210526316,3.321928094887362,0.2857142857142857,0.8333333333333334,0.5916727785823275,TOPOLOGY_FAST_ROLE_SLOW
3794,4,0.7450980392156863,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,BOTH_SLOW
3822,7,0.75,3.321928094887362,0.14285714285714285,1.0,-0.0,BOTH_SLOW
3840,5,0.9473684210526316,3.321928094887362,0.6,0.5,0.9709505944546686,STATE_DEPENDENT
3871,4,1.0,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
3873,4,1.0,3.321928094887362,0.75,0.3333333333333333,0.8112781244591328,BOTH_FAST
3897,15,0.5714285714285714,3.321928094887362,0.13333333333333333,0.9285714285714286,0.35335933502142136,BOTH_SLOW
3914,5,0.9473684210526316,3.321928094887362,0.4,0.75,0.9709505944546686,TOPOLOGY_FAST_ROLE_SLOW
3918,8,0.8888888888888888,3.571928094887362,0.25,0.8571428571428571,0.5435644431995964,STATE_DEPENDENT
3936,6,0.9473684210526316,3.321928094887362,0.3333333333333333,0.8,0.6500224216483541,TOPOLOGY_FAST_ROLE_SLOW
3957,12,0.5641025641025641,3.6002363762184926,0.25,0.8181818181818182,1.0408520829727552,BOTH_SLOW
3964,4,0.7867647058823529,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
3968,4,0.9473684210526316,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
3977,6,0.9473684210526316,3.321928094887362,0.5,0.6,0.9182958340544896,TOPOLOGY_FAST_ROLE_SLOW
3987,12,0.7450980392156863,3.321928094887362,0.6666666666666666,0.36363636363636365,1.7295739585136223,STATE_DEPENDENT
4030,6,0.75,3.321928094887362,0.6666666666666666,0.4,1.7924812503605778,STATE_DEPENDENT
4041,10,0.8486842105263158,3.321928094887362,0.6,0.4444444444444444,2.1219280948873624,STATE_DEPENDENT
4056,7,1.0,3.321928094887362,0.7142857142857143,0.3333333333333333,0.9852281360342515,BOTH_FAST
4064,9,0.8888888888888888,3.321928094887362,0.6666666666666666,0.375,1.7527152789797045,STATE_DEPENDENT
4066,4,0.75,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,BOTH_SLOW
4078,4,0.9181286549707602,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
4090,5,0.8235294117647058,3.321928094887362,0.6,0.5,0.7219280948873623,STATE_DEPENDENT
4120,4,0.9473684210526316,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
4157,9,0.75,3.321928094887362,0.3333333333333333,0.75,0.7642045065086203,BOTH_SLOW
4172,7,0.8888888888888888,3.321928094887362,0.2857142857142857,0.8333333333333334,0.9852281360342515,STATE_DEPENDENT
4195,6,0.8562091503267973,3.321928094887362,0.3333333333333333,0.8,0.9182958340544896,STATE_DEPENDENT
4256,5,0.75,3.321928094887362,0.4,0.75,0.7219280948873623,BOTH_SLOW
4268,5,1.0,3.321928094887362,0.6,0.5,1.3709505944546687,STATE_DEPENDENT
4269,6,0.8235294117647058,3.321928094887362,0.8333333333333334,0.2,1.7924812503605778,STATE_DEPENDENT
4558,5,0.8235294117647058,3.321928094887362,0.4,0.75,0.7219280948873623,STATE_DEPENDENT
4586,5,0.8888888888888888,3.321928094887362,0.4,0.75,0.7219280948873623,STATE_DEPENDENT
4642,7,0.46153846153846156,3.321928094887362,0.42857142857142855,0.6666666666666666,1.1488348542809166,BOTH_SLOW
4644,4,0.9444444444444444,3.321928094887362,0.75,0.3333333333333333,1.0,BOTH_FAST
4687,6,0.6607142857142857,3.3719280948873624,0.3333333333333333,0.8,0.6500224216483541,BOTH_SLOW
4705,22,0.46153846153846156,3.321928094887362,0.8636363636363636,0.14285714285714285,2.629219686524097,STATE_DEPENDENT
4779,11,0.5714285714285714,3.321928094887362,0.36363636363636365,0.7,1.0957952550009336,BOTH_SLOW
4846,4,0.8854489164086687,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
4847,8,0.8235294117647058,3.321928094887362,0.75,0.2857142857142857,2.0,STATE_DEPENDENT
4943,16,0.46153846153846156,3.4219280948873623,0.125,0.9333333333333333,0.3372900666170139,BOTH_SLOW
4950,4,0.9736842105263158,3.321928094887362,0.5,0.6666666666666666,1.0,TOPOLOGY_FAST_ROLE_SLOW
5015,10,0.8854489164086687,3.321928094887362,0.6,0.4444444444444444,0.9709505944546686,STATE_DEPENDENT
5034,4,0.9444444444444444,3.321928094887362,1.0,0.0,1.0,BOTH_FAST
5060,5,0.9473684210526316,3.321928094887362,0.8,0.25,0.9709505944546686,BOTH_FAST
5068,25,0.46153846153846156,3.471928094887362,0.24,0.7916666666666666,1.2415101887362598,BOTH_SLOW
5070,4,0.7777777777777778,3.721928094887362,1.0,0.0,2.0,STATE_DEPENDENT
5072,7,0.9473684210526316,3.321928094887362,0.5714285714285714,0.5,0.9852281360342515,STATE_DEPENDENT
5113,13,0.9473684210526316,3.321928094887362,0.23076923076923078,0.8333333333333334,0.8904916402194913,TOPOLOGY_FAST_ROLE_SLOW
5115,9,0.9473684210526316,3.321928094887362,0.5555555555555556,0.5,1.7527152789797045,STATE_DEPENDENT
5176,11,0.6666666666666667,3.321928094887362,0.7272727272727273,0.3,2.3685225277282065,STATE_DEPENDENT
5198,4,0.8888888888888888,3.721928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
5228,5,0.9473684210526316,3.321928094887362,0.8,0.25,1.3709505944546687,BOTH_FAST
5279,16,0.8888888888888888,3.571928094887362,0.25,0.8,0.8112781244591328,STATE_DEPENDENT
5280,8,0.9444444444444444,3.321928094887362,0.875,0.14285714285714285,1.0,BOTH_FAST
5329,6,0.6057692307692308,3.521928094887362,0.8333333333333334,0.2,2.2516291673878226,STATE_DEPENDENT
5446,8,0.7450980392156863,3.321928094887362,0.75,0.2857142857142857,2.1556390622295662,STATE_DEPENDENT
5468,4,0.8333333333333334,3.321928094887362,0.75,0.3333333333333333,1.5,STATE_DEPENDENT
5475,4,0.9473684210526316,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
5482,10,0.6666666666666667,3.321928094887362,0.8,0.2222222222222222,2.4464393446710155,STATE_DEPENDENT
5488,10,0.6666666666666667,3.4219280948873623,0.3,0.7777777777777778,0.9219280948873623,BOTH_SLOW
5514,6,0.9736842105263158,3.321928094887362,0.8333333333333334,0.2,1.0,BOTH_FAST
5524,8,0.7867647058823529,3.321928094887362,0.5,0.5714285714285714,1.4056390622295665,STATE_DEPENDENT
5567,8,0.7867647058823529,3.321928094887362,0.25,0.8571428571428571,0.5435644431995964,STATE_DEPENDENT
5604,5,0.8235294117647058,3.321928094887362,0.4,0.75,0.7219280948873623,STATE_DEPENDENT
5614,6,1.0,3.321928094887362,0.5,0.6,0.6500224216483541,TOPOLOGY_FAST_ROLE_SLOW
5616,4,0.9473684210526316,3.321928094887362,0.75,0.3333333333333333,1.5,BOTH_FAST
5632,4,0.7301587301587301,3.321928094887362,1.0,0.0,2.0,STATE_DEPENDENT
5665,13,0.75,3.321928094887362,0.38461538461538464,0.6666666666666666,0.6193821946787638,BOTH_SLOW
5692,7,0.8235294117647058,3.321928094887362,0.42857142857142855,0.6666666666666666,0.5916727785823275,STATE_DEPENDENT
5747,4,0.9473684210526316,3.321928094887362,1.0,0.0,2.0,BOTH_FAST
5829,4,0.9736842105263158,3.321928094887362,0.5,0.6666666666666666,1.0,TOPOLOGY_FAST_ROLE_SLOW
5899,6,0.9181286549707602,3.321928094887362,0.3333333333333333,0.8,0.6500224216483541,STATE_DEPENDENT
5957,4,1.0,3.321928094887362,0.75,0.3333333333333333,0.8112781244591328,BOTH_FAST
5964,8,0.5714285714285714,3.321928094887362,0.25,0.8571428571428571,0.5435644431995964,BOTH_SLOW
6536,4,1.0,3.321928094887362,0.75,0.3333333333333333,0.8112781244591328,BOTH_FAST
6538,4,0.7867647058823529,3.321928094887362,0.25,1.0,-0.0,STATE_DEPENDENT
6651,13,0.8888888888888888,3.321928094887362,0.3076923076923077,0.75,0.9612366047228759,STATE_DEPENDENT
6727,5,0.75,3.321928094887362,0.8,0.25,1.9219280948873623,STATE_DEPENDENT
6783,7,0.75,3.321928094887362,0.14285714285714285,1.0,-0.0,BOTH_SLOW
6843,4,1.0,3.321928094887362,0.75,0.3333333333333333,0.8112781244591328,BOTH_FAST
6892,6,0.8562091503267973,3.321928094887362,0.6666666666666666,0.4,1.7924812503605778,STATE_DEPENDENT
6941,4,0.9181286549707602,3.3719280948873624,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
6945,5,0.8235294117647058,3.321928094887362,0.4,0.75,0.7219280948873623,STATE_DEPENDENT
6952,12,0.75,3.321928094887362,0.4166666666666667,0.6363636363636364,1.207518749639422,BOTH_SLOW
7059,4,0.9181286549707602,3.9851612202118822,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
7080,4,0.7044534412955465,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,BOTH_SLOW
7129,14,0.8888888888888888,3.321928094887362,0.6428571428571429,0.38461538461538464,1.8352377453121174,STATE_DEPENDENT
7157,4,0.9473684210526316,3.321928094887362,0.75,0.3333333333333333,1.5,BOTH_FAST
7186,10,0.7867647058823529,3.321928094887362,0.6,0.4444444444444444,1.7709505944546688,STATE_DEPENDENT
7189,6,0.6425339366515836,3.321928094887362,0.6666666666666666,0.4,1.7924812503605778,STATE_DEPENDENT
7226,5,0.9473684210526316,3.321928094887362,0.8,0.25,0.9709505944546686,BOTH_FAST
7236,9,0.6666666666666667,3.321928094887362,0.3333333333333333,0.75,0.9864267287308424,BOTH_SLOW
7278,6,0.5714285714285714,3.321928094887362,0.16666666666666666,1.0,-0.0,BOTH_SLOW
7281,4,1.0,3.321928094887362,0.75,0.3333333333333333,0.8112781244591328,BOTH_FAST
7321,5,1.0,3.321928094887362,0.6,0.5,0.7219280948873623,STATE_DEPENDENT
7326,15,0.8888888888888888,3.321928094887362,0.26666666666666666,0.7857142857142857,0.8366407419411672,STATE_DEPENDENT
7429,4,0.9444444444444444,3.571928094887362,0.5,0.6666666666666666,1.0,TOPOLOGY_FAST_ROLE_SLOW
7440,5,0.8888888888888888,3.321928094887362,0.4,0.75,0.9709505944546686,STATE_DEPENDENT
7503,5,0.9473684210526316,3.321928094887362,0.8,0.25,1.9219280948873623,BOTH_FAST
7509,5,1.0,3.321928094887362,0.6,0.5,0.9709505944546686,STATE_DEPENDENT
7548,12,0.8562091503267973,3.321928094887362,0.6666666666666666,0.36363636363636365,1.6258145836939115,STATE_DEPENDENT
7653,4,0.8562091503267973,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
7824,5,0.9473684210526316,3.321928094887362,0.8,0.25,1.9219280948873623,BOTH_FAST
7882,4,1.0,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
7950,6,0.6607142857142857,3.321928094887362,0.3333333333333333,0.8,0.6500224216483541,BOTH_SLOW
7958,5,0.8888888888888888,3.321928094887362,0.6,0.5,1.3709505944546687,STATE_DEPENDENT
8000,6,0.7867647058823529,3.321928094887362,0.3333333333333333,0.8,0.9182958340544896,STATE_DEPENDENT
8026,4,0.6974789915966386,3.471928094887362,1.0,0.0,2.0,STATE_DEPENDENT
8104,5,0.75,3.321928094887362,0.4,0.75,0.7219280948873623,BOTH_SLOW
8119,6,0.7867647058823529,3.321928094887362,0.16666666666666666,1.0,-0.0,STATE_DEPENDENT
8202,5,1.0,3.321928094887362,0.4,0.75,0.9709505944546686,TOPOLOGY_FAST_ROLE_SLOW
8258,4,0.875,3.6219280948873624,0.5,0.6666666666666666,1.0,STATE_DEPENDENT
8384,4,1.0,3.321928094887362,0.75,0.3333333333333333,0.8112781244591328,BOTH_FAST
8420,6,0.8888888888888888,3.321928094887362,0.5,0.6,1.2516291673878228,STATE_DEPENDENT
8425,5,0.75,3.321928094887362,0.4,0.75,0.7219280948873623,BOTH_SLOW
8526,4,0.9736842105263158,3.321928094887362,0.5,0.6666666666666666,1.0,TOPOLOGY_FAST_ROLE_SLOW
8642,17,0.46153846153846156,3.521928094887362,0.5882352941176471,0.4375,1.8942738697712644,STATE_DEPENDENT
8677,6,0.9473684210526316,3.321928094887362,0.5,0.6,1.4591479170272448,TOPOLOGY_FAST_ROLE_SLOW
8757,7,0.9473684210526316,3.321928094887362,0.5714285714285714,0.5,0.9852281360342515,STATE_DEPENDENT
8771,9,0.8888888888888888,3.321928094887362,0.7777777777777778,0.25,1.836591668108979,STATE_DEPENDENT
8916,4,0.8562091503267973,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
9025,13,0.8888888888888888,3.321928094887362,0.3076923076923077,0.75,1.198183947911799,STATE_DEPENDENT
9258,4,0.8194444444444444,3.321928094887362,1.0,0.0,2.0,STATE_DEPENDENT
9417,4,1.0,3.321928094887362,0.75,0.3333333333333333,0.8112781244591328,BOTH_FAST
9566,15,0.6666666666666667,3.321928094887362,0.4666666666666667,0.5714285714285714,1.8716022614097982,BOTH_SLOW
9816,15,0.5714285714285714,3.4219280948873623,0.4,0.6428571428571429,1.6049355947431312,BOTH_SLOW
9891,9,0.46153846153846156,3.621928094887362,0.2222222222222222,0.875,0.5032583347756457,BOTH_SLOW
9903,5,0.8888888888888888,3.321928094887362,1.0,0.0,1.9219280948873623,STATE_DEPENDENT
10180,4,0.9473684210526316,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
10529,8,0.6974789915966386,3.321928094887362,0.75,0.2857142857142857,1.5487949406953985,STATE_DEPENDENT
10603,5,0.75,3.321928094887362,0.4,0.75,0.7219280948873623,BOTH_SLOW
10669,4,0.9473684210526316,3.321928094887362,1.0,0.0,2.0,BOTH_FAST
10791,4,0.9181286549707602,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
10897,4,0.9736842105263158,3.321928094887362,0.75,0.3333333333333333,1.0,BOTH_FAST
11092,12,0.6190476190476191,3.321928094887362,0.08333333333333333,1.0,-0.0,BOTH_SLOW
11221,7,0.6666666666666667,3.321928094887362,0.42857142857142855,0.6666666666666666,1.1488348542809166,BOTH_SLOW
11240,4,0.5645933014354068,3.3678428865900867,0.25,1.0,-0.0,BOTH_SLOW
11783,4,0.9736842105263158,3.321928094887362,1.0,0.0,1.5,BOTH_FAST
11865,4,0.8235294117647058,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
11948,4,0.8854489164086687,3.321928094887362,1.0,0.0,1.5,STATE_DEPENDENT
12064,4,0.9736842105263158,3.321928094887362,1.0,0.0,1.5,BOTH_FAST
12131,4,0.9473684210526316,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
12400,5,0.9473684210526316,3.321928094887362,1.0,0.0,1.9219280948873623,BOTH_FAST
13502,5,0.5714285714285714,3.321928094887362,0.8,0.25,1.9219280948873623,STATE_DEPENDENT
13524,4,0.9736842105263158,3.321928094887362,0.75,0.3333333333333333,1.0,BOTH_FAST
14519,4,0.9444444444444444,3.321928094887362,1.0,0.0,1.0,BOTH_FAST
14822,4,1.0,3.321928094887362,0.25,1.0,-0.0,TOPOLOGY_FAST_ROLE_SLOW
16086,8,0.6666666666666667,3.321928094887362,0.75,0.2857142857142857,2.0,STATE_DEPENDENT
16946,5,1.0,3.321928094887362,0.8,0.25,0.9709505944546686,BOTH_FAST
17520,13,0.8235294117647058,3.321928094887362,0.3076923076923077,0.75,0.6193821946787638,STATE_DEPENDENT
17591,4,0.9736842105263158,3.321928094887362,0.75,0.3333333333333333,1.5,BOTH_FAST
17704,4,0.6425339366515836,3.471928094887362,0.5,0.6666666666666666,0.8112781244591328,BOTH_SLOW
17799,6,0.8562091503267973,3.321928094887362,0.8333333333333334,0.2,1.7924812503605778,STATE_DEPENDENT
18679,10,0.9181286549707602,3.321928094887362,0.7,0.3333333333333333,1.9609640474436814,STATE_DEPENDENT
18852,8,0.39743589743589747,3.599747626002145,0.25,0.8571428571428571,0.5435644431995964,BOTH_SLOW
19091,7,1.0,3.321928094887362,0.42857142857142855,0.6666666666666666,0.9852281360342515,TOPOLOGY_FAST_ROLE_SLOW
19891,26,0.6190476190476191,3.321928094887362,0.19230769230769232,0.84,0.6988272185521962,BOTH_SLOW
20396,4,0.9473684210526316,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
20641,8,0.6607142857142857,3.321928094887362,0.75,0.2857142857142857,2.25,STATE_DEPENDENT
20672,5,0.8888888888888888,3.321928094887362,0.4,0.75,0.7219280948873623,STATE_DEPENDENT
20787,6,0.9473684210526316,3.321928094887362,0.6666666666666666,0.4,0.9182958340544896,STATE_DEPENDENT
20886,5,1.0,3.321928094887362,1.0,0.0,0.9709505944546686,BOTH_FAST
21330,4,0.8888888888888888,3.321928094887362,1.0,0.0,2.0,STATE_DEPENDENT
22059,4,0.9736842105263158,3.321928094887362,1.0,0.0,1.5,BOTH_FAST
22615,12,0.7867647058823529,3.3719280948873624,0.75,0.2727272727272727,2.292481250360578,STATE_DEPENDENT
23081,5,1.0,3.321928094887362,0.8,0.25,1.3709505944546687,BOTH_FAST
23095,4,0.6607142857142857,3.4219280948873623,0.5,0.6666666666666666,0.8112781244591328,BOTH_SLOW
23254,11,0.8888888888888888,3.321928094887362,0.09090909090909091,1.0,-0.0,STATE_DEPENDENT
23508,4,0.6425339366515836,3.321928094887362,1.0,0.0,2.0,STATE_DEPENDENT
23635,9,0.75,3.621928094887362,0.5555555555555556,0.5,0.9182958340544896,STATE_DEPENDENT
23951,7,0.9473684210526316,3.321928094887362,0.8571428571428571,0.16666666666666666,1.8423709931771088,BOTH_FAST
24165,4,1.0,3.321928094887362,0.75,0.3333333333333333,0.8112781244591328,BOTH_FAST
24225,4,0.7044534412955465,3.471928094887362,0.5,0.6666666666666666,0.8112781244591328,BOTH_SLOW
24877,5,0.9473684210526316,3.321928094887362,0.8,0.25,1.5219280948873621,BOTH_FAST
26081,16,0.6666666666666667,3.7848353867343176,0.625,0.4,1.1216407621868583,STATE_DEPENDENT
26914,6,0.9473684210526316,3.321928094887362,0.6666666666666666,0.4,1.4591479170272448,STATE_DEPENDENT
27075,8,0.75,3.321928094887362,0.625,0.42857142857142855,1.75,STATE_DEPENDENT
27765,10,0.7867647058823529,3.521928094887362,0.9,0.1111111111111111,2.521928094887362,STATE_DEPENDENT
27772,16,0.7777777777777778,3.6930058033288686,0.375,0.6666666666666666,0.8683927290103626,BOTH_SLOW
28111,5,0.8888888888888888,3.321928094887362,1.0,0.0,1.9219280948873623,STATE_DEPENDENT
28177,4,0.8235294117647058,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
28293,6,0.8854489164086687,3.321928094887362,1.0,0.0,2.2516291673878226,STATE_DEPENDENT
28348,4,0.8333333333333334,3.3719280948873624,1.0,0.0,1.5,STATE_DEPENDENT
28688,5,1.0,3.321928094887362,0.8,0.25,0.9709505944546686,BOTH_FAST
29256,18,0.7083333333333334,3.5596724699955358,0.3888888888888889,0.6470588235294118,2.169925001442312,BOTH_SLOW
29470,6,0.8235294117647058,3.4219280948873623,0.3333333333333333,0.8,0.6500224216483541,STATE_DEPENDENT
29599,4,0.9473684210526316,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,TOPOLOGY_FAST_ROLE_SLOW
30506,4,0.9736842105263158,3.321928094887362,0.5,0.6666666666666666,1.0,TOPOLOGY_FAST_ROLE_SLOW
30636,4,0.9444444444444444,3.721928094887362,0.75,0.3333333333333333,1.0,BOTH_FAST
32068,4,0.9117647058823529,3.521928094887362,0.75,0.3333333333333333,1.0,STATE_DEPENDENT
32307,5,0.75,3.321928094887362,0.4,0.75,0.7219280948873623,BOTH_SLOW
32826,5,1.0,3.821928094887362,1.0,0.0,1.3709505944546687,BOTH_FAST
32856,5,1.0,3.9219280948873627,1.0,0.0,0.9709505944546686,BOTH_FAST
33251,5,0.75,3.321928094887362,0.4,0.75,0.7219280948873623,BOTH_SLOW
33793,4,0.9736842105263158,3.321928094887362,0.75,0.3333333333333333,1.5,BOTH_FAST
34387,14,0.6666666666666667,3.6719280948873623,0.35714285714285715,0.6923076923076923,1.0892300788425848,BOTH_SLOW
34691,4,0.9181286549707602,3.321928094887362,1.0,0.0,1.5,STATE_DEPENDENT
35336,4,0.8486842105263158,3.321928094887362,0.5,0.6666666666666666,0.8112781244591328,STATE_DEPENDENT
35491,6,0.9736842105263158,3.321928094887362,0.8333333333333334,0.2,1.4591479170272448,BOTH_FAST
35697,7,0.8235294117647058,3.321928094887362,0.7142857142857143,0.3333333333333333,1.3787834934861753,STATE_DEPENDENT
35721,9,0.5714285714285714,3.521928094887362,0.7777777777777778,0.25,1.6577427265048887,STATE_DEPENDENT
