window,win_start,win_end,rank_band,state,n,p_abs_gt1s,p_abs_gt2s,p_abs_gt3s,p_up_gt2s,p_dn_gt2s,med_fwd7_sig
365D,2020-11-23,2021-11-23,1501-2000,SHMC,31934,0.20088307133462768,0.07684599486440784,0.047472912882820816,0.05827644516815933,0.01856954969624851,0.08997204636525338
365D,2021-02-21,2022-02-21,1501-2000,nonSHMC,129235,0.21040739737687159,0.08555731806399196,0.05164235694664758,0.05331373080047975,0.03224358726351221,0.03956609658934953
365D,2021-02-21,2022-02-21,1501-2000,SHMC,32528,0.18882193802262667,0.06760329562223315,0.040518937530742746,0.04386989670437777,0.023733398917855385,0.017066877482909713
365D,2021-05-22,2022-05-22,1501-2000,nonSHMC,126702,0.21033606415052644,0.0803065460687282,0.04544521791289798,0.044734889741282695,0.0355716563274455,-0.00015035645866687085
365D,2021-05-22,2022-05-22,1501-2000,SHMC,35485,0.1893476116669015,0.06777511624630125,0.03886149077074821,0.03657883612794138,0.03119628011835987,-0.03422976212464314
365D,2021-08-20,2022-08-20,1501-2000,nonSHMC,128293,0.21732284692072054,0.08166462706460992,0.04431262812468334,0.04323696538392586,0.03842766168068406,-0.010400695331963307
365D,2021-08-20,2022-08-20,1501-2000,SHMC,34592,0.19371530989824237,0.06987164662349676,0.0390263644773358,0.03480573543015726,0.0350659111933395,-0.049884642196843236
365D,2021-11-18,2022-11-18,1501-2000,nonSHMC,127713,0.21478627860906876,0.07790123166788032,0.039338203628448164,0.0368247555064872,0.04107647616139312,-0.038383098289784985
365D,2021-11-18,2022-11-18,1501-2000,SHMC,36172,0.1798905230565078,0.06314276235762468,0.033174831361273915,0.029691474068340152,0.03345128828928453,-0.059694613599670016
365D,2022-02-16,2023-02-16,1501-2000,nonSHMC,141447,0.21159162088980324,0.07502456750585025,0.03874949627775775,0.0418955509837607,0.03312901652208954,0.0
365D,2022-02-16,2023-02-16,1501-2000,SHMC,36391,0.17669203924047155,0.06298260558929406,0.03434915226292215,0.03393696243576708,0.029045643153526972,-0.02083573419330192
365D,2022-05-17,2023-05-17,1501-2000,nonSHMC,141615,0.20505596158599018,0.07153197048335275,0.037785545316527204,0.042792077110475585,0.028739893372877166,0.004916081357960894
365D,2022-05-17,2023-05-17,1501-2000,SHMC,36150,0.17200553250345782,0.05798063623789765,0.03214384508990318,0.03482710926694329,0.023153526970954356,-0.014181511883715017
365D,2022-08-15,2023-08-15,1501-2000,nonSHMC,138281,0.20890071665666288,0.07654703104547986,0.04315849610575567,0.04200143186699547,0.03454559917848439,-0.006184680631403014
365D,2022-08-15,2023-08-15,1501-2000,SHMC,35402,0.18089373481724197,0.061606688887633466,0.0348567877521044,0.035393480594316705,0.02621320829331676,-0.023493428248899762
365D,2022-11-13,2023-11-13,1501-2000,nonSHMC,135659,0.20948112546900685,0.07972194988906008,0.04656528501610656,0.049602311678546944,0.030119638210513125,0.0021077975856857844
365D,2022-11-13,2023-11-13,1501-2000,SHMC,34203,0.18732274946642108,0.06709937724760986,0.03873929187498173,0.0414875888079993,0.02561178843961056,-0.012704748371368032
365D,2023-02-11,2024-02-11,1501-2000,nonSHMC,131013,0.2223748788288185,0.09003686657049301,0.05431522062696068,0.05795608069428225,0.03208078587621076,0.0004212521559710428
365D,2023-02-11,2024-02-11,1501-2000,SHMC,32912,0.19491370928536703,0.07398517258142927,0.04302382109868741,0.04718643655809431,0.026798736023334952,-0.012534490980978422
365D,2023-05-12,2024-05-11,1501-2000,nonSHMC,129317,0.23069666014522452,0.09713340086763535,0.059690527927496,0.06531237192325835,0.031821028944376994,0.006872087579077824
365D,2023-05-12,2024-05-11,1501-2000,SHMC,32721,0.19516518443812841,0.07441704104397788,0.0442223648421503,0.04877601540295223,0.02564102564102564,-0.025633637091700086
365D,2023-08-10,2024-08-09,1501-2000,nonSHMC,131731,0.24090760716915532,0.09564187624780804,0.05540837008752685,0.06476076246289787,0.03088111378491016,0.0
365D,2023-08-10,2024-08-09,1501-2000,SHMC,32368,0.21555239742956006,0.0786888284725655,0.044179436480474545,0.04970958971824024,0.02897923875432526,-0.03871305113295178
365D,2023-11-08,2024-11-07,1501-2000,nonSHMC,131895,0.25592327229993556,0.10153531218014329,0.05941847681868153,0.06978278175821677,0.03175253042192653,0.0
365D,2023-11-08,2024-11-07,1501-2000,SHMC,32980,0.23138265615524561,0.08456640388114009,0.049120679199514856,0.05424499696785931,0.030321406913280776,-0.036702032960831174
365D,2024-02-06,2025-02-05,1501-2000,nonSHMC,134553,0.2611535974671691,0.09960387356654998,0.05755352909262521,0.06461394394773806,0.03498992961881192,-0.03399157945850899
365D,2024-02-06,2025-02-05,1501-2000,SHMC,33743,0.24502859852413833,0.08532139999407284,0.048810123581187206,0.05239605251459562,0.03292534747947722,-0.08932633129681081
365D,2024-05-06,2025-05-06,1501-2000,nonSHMC,132351,0.2645541023490567,0.09715831387749242,0.05470302453324871,0.06071733496535727,0.03644097891213516,-0.05633077066402213
365D,2024-05-06,2025-05-06,1501-2000,SHMC,34443,0.25224283598989633,0.08744882849925964,0.047731033882066023,0.053479662050344046,0.0339691664489156,-0.08450482295994068
365D,2024-08-04,2025-08-04,1501-2000,nonSHMC,133719,0.2648165182210456,0.09997831273042723,0.05799475018508963,0.06771662964874102,0.03226168308168622,-0.019563109683488723
365D,2024-08-04,2025-08-04,1501-2000,SHMC,33752,0.245259540175397,0.088883621711306,0.050248874140791655,0.061685233467646365,0.027198388243659635,-0.05363892884686991
365D,2024-11-02,2025-11-02,1501-2000,nonSHMC,132809,0.2700645287593461,0.10265117574863149,0.05958933506012394,0.06522148348380004,0.03742969226483145,-0.0521914929645164
365D,2024-11-02,2025-11-02,1501-2000,SHMC,33419,0.25712917801250784,0.0953050659804303,0.05401119123851701,0.061013196086058825,0.03429186989437147,-0.09559119341971531
365D,2025-01-31,2026-01-31,1501-2000,nonSHMC,132381,0.26113263988034535,0.0961467280047741,0.053202498848021994,0.0562542963114042,0.039892431693369895,-0.07594835494968032
365D,2025-01-31,2026-01-31,1501-2000,SHMC,34311,0.24878318906473143,0.08988371076331206,0.04945935705750342,0.053160793914488066,0.03672291684882399,-0.10519728989174686
365D,2025-05-01,2026-05-01,1501-2000,nonSHMC,133732,0.2518170669697604,0.09604283193252176,0.05303143600634104,0.05750306583315885,0.0385397660993629,-0.0607381841110793
365D,2025-05-01,2026-05-01,1501-2000,SHMC,33754,0.234668483735261,0.08576761272738045,0.048201694613971675,0.05187533329383184,0.03389227943354862,-0.0922326732798163
365D,2025-07-30,2026-07-30,1501-2000,nonSHMC,132553,0.25107692771947826,0.09564476096353912,0.05318627266074702,0.05337487646450854,0.042269884499030574,-0.08498134828081358
365D,2025-07-30,2026-07-30,1501-2000,SHMC,34729,0.23271617380287368,0.08347490569840767,0.04598462380143396,0.04753952028564024,0.035935385412767425,-0.11025346061654262
730D,2018-08-31,2020-08-30,501-750,nonSHMC,9989,0.23936329962959255,0.09370307338071879,0.047151867053759136,0.08018820702773051,0.013514866352988287,0.07678492490917119
730D,2018-08-31,2020-08-30,501-750,SHMC,1707,0.22671353251318102,0.08728763913298183,0.0421792618629174,0.07439953134153486,0.012888107791446984,0.027683394369634778
730D,2018-11-29,2020-11-28,501-750,nonSHMC,20256,0.22156398104265404,0.07884083728278041,0.03964257503949447,0.06008096366508689,0.018759873617693525,0.01724392387034037
730D,2018-11-29,2020-11-28,501-750,SHMC,4088,0.18909001956947163,0.06262230919765166,0.028864970645792562,0.04672211350293542,0.015900195694716242,-0.06425436895502293
730D,2019-02-27,2021-02-26,501-750,nonSHMC,36066,0.24249986136527477,0.08991848278156712,0.047080352686740976,0.07031553263461432,0.01960295014695281,0.05783634635036652
730D,2019-02-27,2021-02-26,501-750,SHMC,6110,0.1988543371522095,0.06726677577741408,0.03175122749590835,0.05057283142389525,0.01669394435351882,-0.011385025666871718
730D,2019-05-28,2021-05-27,501-750,nonSHMC,52063,0.23315982559591264,0.08149741659143729,0.04039336957148071,0.06083014808981426,0.020667268501623034,0.03289032862047936
730D,2019-05-28,2021-05-27,501-750,SHMC,8915,0.19001682557487382,0.05978687605159843,0.027369601794727985,0.0443073471676949,0.015479528883903533,-0.006965233884288295
730D,2019-08-26,2021-08-25,501-750,nonSHMC,68596,0.22037728147413843,0.0720158609831477,0.03495830660679923,0.05420141116100064,0.017814449822147065,0.027472233113275166
730D,2019-08-26,2021-08-25,501-750,SHMC,12714,0.17453201195532483,0.05018090294163914,0.022730847884222118,0.03578732106339468,0.014393581878244455,-0.00999419902806262
730D,2019-11-24,2021-11-23,501-750,nonSHMC,85228,0.2130168489228892,0.06732529215750692,0.03176186229877505,0.05048810250152532,0.0168371896559816,0.020496842777949883
730D,2019-11-24,2021-11-23,501-750,SHMC,15861,0.1728768677889162,0.04734884307420718,0.020301368135678708,0.03423491583128428,0.013113927242922893,-0.015669325621983924
730D,2020-02-22,2022-02-21,501-750,nonSHMC,96046,0.21539678903858567,0.06751973012931303,0.030985152947545967,0.04611332070049768,0.02140640942881536,-0.001533949200321739
730D,2020-02-22,2022-02-21,501-750,SHMC,18951,0.17323624083161837,0.04854625085747454,0.02084322727032874,0.02991926547411746,0.018626985383357077,-0.03454840336407289
730D,2020-05-22,2022-05-22,501-750,nonSHMC,112555,0.22095864244147306,0.07083647994313891,0.032597396828217315,0.042059437608280396,0.028777042334858515,-0.020724399795805978
730D,2020-05-22,2022-05-22,501-750,SHMC,23532,0.1805626381098079,0.054224035356110825,0.025454699983001868,0.02694203637599864,0.027281998980112188,-0.05516798736846619
730D,2020-08-20,2022-08-20,501-750,nonSHMC,122079,0.2149264001179564,0.0650726169119996,0.02862081111411463,0.03551798425609646,0.029554632655903145,-0.027130609103385047
730D,2020-08-20,2022-08-20,501-750,SHMC,25753,0.1762513105269289,0.05055721663495515,0.022832291383528134,0.022443987108298064,0.02811322952665709,-0.06525694462035823
730D,2020-11-18,2022-11-18,501-750,nonSHMC,128690,0.21522262802082523,0.06677286502447742,0.029598259383013442,0.03325044681016396,0.03352241821431347,-0.04099995601298387
730D,2020-11-18,2022-11-18,501-750,SHMC,28036,0.1706734198887145,0.04879440719075474,0.021864745327436153,0.021044371522328433,0.02775003566842631,-0.06354230283071177
730D,2021-02-16,2023-02-16,501-750,nonSHMC,131341,0.20846498808445194,0.06237199351306903,0.026374094913241105,0.030264730739068532,0.0321072627740005,-0.04303193192398573
730D,2021-02-16,2023-02-16,501-750,SHMC,29111,0.1665693380509086,0.04616811514547765,0.02061076568994538,0.019958091443097112,0.026210023702380545,-0.05961133341773776
730D,2021-05-17,2023-05-17,501-750,nonSHMC,132067,0.2056456192690074,0.05872019505251123,0.024684440473396078,0.026918155178810754,0.03180203987370047,-0.061323005064251736
730D,2021-05-17,2023-05-17,501-750,SHMC,30956,0.16352241891717276,0.0437718051427833,0.019382349140715856,0.018090192531334797,0.025681612611448506,-0.08139629833268647
730D,2021-08-15,2023-08-15,501-750,nonSHMC,131769,0.2117645273167437,0.06235153943643801,0.026083524956552754,0.026356730338698783,0.03599480909773922,-0.08102385266257807
730D,2021-08-15,2023-08-15,501-750,SHMC,30749,0.17558294578685485,0.049497544635597905,0.02078116361507691,0.020130735958892972,0.029366808676704933,-0.09568465789226809
730D,2021-11-13,2023-11-13,501-750,nonSHMC,130851,0.2205867742699712,0.06768767529480095,0.029690258385491896,0.030783104447042818,0.03690457084775814,-0.080311850338475
730D,2021-11-13,2023-11-13,501-750,SHMC,31451,0.18148866490731613,0.052971288671266416,0.023337890687100567,0.023560459126895805,0.029410829544370607,-0.0933180016288625
730D,2022-02-11,2024-02-11,501-750,nonSHMC,135580,0.21846142498893642,0.06727393420858534,0.030122436937601416,0.03476176427201652,0.032512169936568816,-0.05495885747473514
730D,2022-02-11,2024-02-11,501-750,SHMC,30895,0.1796730862599126,0.05159410907913902,0.022883961806117493,0.025764686842531154,0.025829422236607866,-0.08325944367475041
730D,2022-05-12,2024-05-11,501-750,nonSHMC,134995,0.21890440386680987,0.06697285084632765,0.02913441238564391,0.04005333530871514,0.026919515537612505,-0.029068905364075224
730D,2022-05-12,2024-05-11,501-750,SHMC,30505,0.1747254548434683,0.04618914931978364,0.018324864776266186,0.02655302409441075,0.01963612522537289,-0.0899181202688114
730D,2022-08-10,2024-08-09,501-750,nonSHMC,133928,0.22798817274953706,0.06901469446269637,0.029702526730780717,0.03957350218027597,0.029441192282420404,-0.06044764007087451
730D,2022-08-10,2024-08-09,501-750,SHMC,29911,0.18986326100765605,0.04984788205008191,0.019357427033532815,0.027581826084049348,0.022266055966032563,-0.09847565541082941
730D,2022-11-08,2024-11-07,501-750,nonSHMC,132402,0.2289013761121433,0.06697784021389405,0.02817933263847978,0.042824126523768526,0.024153713690125526,-0.036695697055567945
730D,2022-11-08,2024-11-07,501-750,SHMC,29522,0.19314409592846013,0.04999661269561683,0.019612492378565136,0.03018088205406138,0.01981573064155545,-0.0663195873056214
730D,2023-02-06,2025-02-05,501-750,nonSHMC,130783,0.2410328559522262,0.06987146647500057,0.028788145248235628,0.043293088551264305,0.026578377923736265,-0.06023451946352683
730D,2023-02-06,2025-02-05,501-750,SHMC,28496,0.20258983717012913,0.052779337450870295,0.020072992700729927,0.02993402582818641,0.022845311622683887,-0.10639300412556496
730D,2023-05-07,2025-05-06,501-750,nonSHMC,128521,0.24260626668015345,0.07121793325604375,0.02904583686712677,0.04449078360734821,0.026727149648695544,-0.05170980692939437
730D,2023-05-07,2025-05-06,501-750,SHMC,29194,0.20254161814071384,0.053230115777214496,0.01976433513735699,0.03021168733301363,0.023018428444200864,-0.08641125810153491
730D,2023-08-05,2025-08-04,501-750,nonSHMC,130032,0.24087147779008244,0.06756798326565769,0.027516303679094377,0.0445198105081826,0.02304817275747508,-0.047897636221512274
730D,2023-08-05,2025-08-04,501-750,SHMC,28654,0.19930899699867383,0.04934738605430306,0.018915334682766804,0.029245480561178195,0.02010190549312487,-0.08556567362867676
730D,2023-11-03,2025-11-02,501-750,nonSHMC,129717,0.23497305673119176,0.06423984520147706,0.025093087259187307,0.039647848778494726,0.024591996422982338,-0.06760266968614707
730D,2023-11-03,2025-11-02,501-750,SHMC,28790,0.1904480722473081,0.04668287599861063,0.01691559569294894,0.024522403612365403,0.022160472386245224,-0.09985993329925077
730D,2024-02-01,2026-01-31,501-750,nonSHMC,130149,0.2319802687688726,0.060661242114806876,0.022796948113316277,0.033146624253739945,0.02751461786106693,-0.0949953174825858
730D,2024-02-01,2026-01-31,501-750,SHMC,30268,0.19512356283864146,0.04767411127263116,0.016287828730011895,0.021640015858332234,0.02603409541429893,-0.1165139280112123
730D,2024-05-01,2026-05-01,501-750,nonSHMC,129611,0.21947982810100994,0.05579001782256136,0.021502804545910456,0.02873984461195423,0.027050173210607126,-0.10817021510201215
730D,2024-05-01,2026-05-01,501-750,SHMC,31135,0.18333065681708688,0.04429099084631444,0.015673679139232375,0.0199132808736149,0.024377709972699533,-0.10795617904232696
730D,2024-07-30,2026-07-30,501-750,nonSHMC,129738,0.21999722517689496,0.05828670088948496,0.02379410812560699,0.029698315065747893,0.02858838582373707,-0.10296350315441337
730D,2024-07-30,2026-07-30,501-750,SHMC,30841,0.17956616192730457,0.04523199636847054,0.017120067442689926,0.01984371453584514,0.0253882818326254,-0.1077481648676818
730D,2018-08-31,2020-08-30,751-1000,nonSHMC,11432,0.19742827151854445,0.06516794961511546,0.03175297410776767,0.05283414975507348,0.012333799860041987,0.0761606670619359
730D,2018-08-31,2020-08-30,751-1000,SHMC,1948,0.2068788501026694,0.06519507186858316,0.029260780287474333,0.05082135523613963,0.014373716632443531,0.05817233867288716
730D,2018-11-29,2020-11-28,751-1000,nonSHMC,24161,0.1918794751872853,0.06895409958197095,0.03683622366623898,0.04929431728819171,0.01965978229377923,0.03636401565649258
730D,2018-11-29,2020-11-28,751-1000,SHMC,5047,0.1763423816128393,0.055676639587873986,0.027541113532791758,0.03923122647117099,0.016445413116702993,-0.017467614512949856
730D,2019-02-27,2021-02-26,751-1000,nonSHMC,41373,0.21917675778889614,0.08290430957387668,0.04353080511444662,0.0637855606313296,0.019118748942547073,0.06613672274029248
730D,2019-02-27,2021-02-26,751-1000,SHMC,7911,0.1882189356592087,0.06724813550752118,0.03299203640500569,0.051068132979395775,0.016180002528125396,0.013181988326273967
730D,2019-05-28,2021-05-27,751-1000,nonSHMC,58347,0.22304488662656177,0.08032975131540611,0.04058477728075137,0.06125422043978268,0.019075530875623425,0.05131441948079643
730D,2019-05-28,2021-05-27,751-1000,SHMC,11599,0.18630916458315372,0.06233295973790844,0.030778515389257695,0.04767652383826192,0.014656435899646521,0.024580193822415764
730D,2019-08-26,2021-08-25,751-1000,nonSHMC,75732,0.21216922833148472,0.0719642951460413,0.03574446733217134,0.05512861141921513,0.016835683726826176,0.040908520242195455
730D,2019-08-26,2021-08-25,751-1000,SHMC,15683,0.17923866607154243,0.0551552636612893,0.0266530638270739,0.04176496843716126,0.013390295224128037,0.014653436277632029
730D,2019-11-24,2021-11-23,751-1000,nonSHMC,92919,0.21340091908005898,0.07100808230824697,0.03442783499607185,0.05463898664428158,0.01636909566396539,0.03484814142521946
730D,2019-11-24,2021-11-23,751-1000,SHMC,19326,0.18405257166511435,0.05484839076891235,0.025250957259650212,0.04232639966883991,0.012521991100072441,0.007985374269653376
730D,2020-02-22,2022-02-21,751-1000,nonSHMC,104442,0.21844660194174756,0.07144635299975106,0.03367419237471515,0.0512246031290094,0.020221749870741657,0.01096932158012603
730D,2020-02-22,2022-02-21,751-1000,SHMC,22824,0.1872590255871013,0.05590606379249912,0.02554328776726253,0.03820539782684893,0.017700665965650193,-0.0051491802211264615
730D,2020-05-22,2022-05-22,751-1000,nonSHMC,121607,0.22622053006817042,0.07490522749512775,0.03531869053590665,0.04803177448666606,0.026873453008461685,-0.00020713549491834933
730D,2020-05-22,2022-05-22,751-1000,SHMC,27526,0.19654145171837537,0.06110586354719175,0.02859115018527937,0.03632928867252779,0.024776574874663955,-0.026200737732535898
730D,2020-08-20,2022-08-20,751-1000,nonSHMC,130277,0.2254503864841837,0.07313647075078486,0.03329827981915457,0.045295792810703346,0.027840677940081517,-0.008644663255817598
730D,2020-08-20,2022-08-20,751-1000,SHMC,29916,0.19327450193876186,0.059499933146142533,0.027142666131835805,0.034095467308463696,0.025404465837678834,-0.0401478017299128
730D,2020-11-18,2022-11-18,751-1000,nonSHMC,134614,0.23044408456772697,0.07496991397625805,0.03350320174721797,0.04395530925460948,0.031014604721648565,-0.02611600919787895
730D,2020-11-18,2022-11-18,751-1000,SHMC,31302,0.19545076991885502,0.060251741102804936,0.02795348540029391,0.03360807616126765,0.026643664941537283,-0.049212533651130305
730D,2021-02-16,2023-02-16,751-1000,nonSHMC,135994,0.2241569481006515,0.07141491536391312,0.03167051487565628,0.040906216450725764,0.030508698913187346,-0.03357375738880769
730D,2021-02-16,2023-02-16,751-1000,SHMC,31882,0.19032683018631202,0.05598770466093721,0.026096229847562886,0.030205131422119065,0.025782573238818142,-0.05886449655287951
730D,2021-05-17,2023-05-17,751-1000,nonSHMC,135768,0.21871133109421956,0.06723233751694066,0.02907901714689765,0.036392964468799714,0.030839373048140946,-0.05367362087886346
730D,2021-05-17,2023-05-17,751-1000,SHMC,32870,0.18676604806814726,0.05305749923942805,0.024216610891390326,0.027045938545786432,0.02601156069364162,-0.08594190408463329
730D,2021-08-15,2023-08-15,751-1000,nonSHMC,134900,0.22501111934766493,0.07035581912527798,0.03066716085989622,0.03638991845811712,0.03396590066716086,-0.0690299276991885
730D,2021-08-15,2023-08-15,751-1000,SHMC,32405,0.19336522141644807,0.05752198734763154,0.025860206758216323,0.028205523838913747,0.02931646350871779,-0.10250783481858247
730D,2021-11-13,2023-11-13,751-1000,nonSHMC,133651,0.22906674847176603,0.07354976767850596,0.03280184959334386,0.03814412163021601,0.03540564604828995,-0.06852071334116334
730D,2021-11-13,2023-11-13,751-1000,SHMC,32561,0.19612419765977704,0.06007186511470778,0.02760971714627929,0.029575258745124535,0.030496606369583245,-0.1022171016294817
730D,2022-02-11,2024-02-11,751-1000,nonSHMC,138114,0.22813762543985402,0.07438782455073345,0.03392125345728891,0.04281969966838988,0.03156812488234357,-0.04566237307564555
730D,2022-02-11,2024-02-11,751-1000,SHMC,32107,0.19453701684990812,0.05914598062727754,0.026660852773538482,0.031893356588905845,0.027252624038371694,-0.09022871490706226
730D,2022-05-12,2024-05-11,751-1000,nonSHMC,137516,0.22627912388376625,0.0739404869251578,0.03355245935018471,0.04805986212513453,0.02588062480002327,-0.01856595956936084
730D,2022-05-12,2024-05-11,751-1000,SHMC,32022,0.18974455062144777,0.05421272874898507,0.02417088251826869,0.03328961339079383,0.020923115358191243,-0.09170809519769102
730D,2022-08-10,2024-08-09,751-1000,nonSHMC,136986,0.2341334150935132,0.0741316630896588,0.0335946739082826,0.046187201611843545,0.02794446147781525,-0.04722663151153589
730D,2022-08-10,2024-08-09,751-1000,SHMC,31406,0.20588422594408712,0.05661338597720181,0.02419919760555308,0.0321594599758008,0.024453926001401005,-0.10748390721623088
730D,2022-11-08,2024-11-07,751-1000,nonSHMC,135695,0.2360293304838056,0.07386418069936254,0.03302258742031763,0.0498470835329231,0.02401709716643944,-0.029551244113301005
730D,2022-11-08,2024-11-07,751-1000,SHMC,31246,0.20802662740830827,0.056135185303718874,0.022786916725340844,0.03440440376368175,0.021730781540037124,-0.08543416237054977
730D,2023-02-06,2025-02-05,751-1000,nonSHMC,135162,0.244403012681079,0.0743774137701425,0.03258312247525192,0.04974771015522114,0.024629703614921353,-0.05506391456824476
730D,2023-02-06,2025-02-05,751-1000,SHMC,30801,0.22009025680984384,0.05879679231193793,0.022791467809486706,0.03473913184636863,0.0240576604655693,-0.12453478460642106
730D,2023-05-07,2025-05-06,751-1000,nonSHMC,134037,0.24820758447294403,0.07621776076754926,0.03306549684042466,0.05167229943970695,0.024545461327842313,-0.04608260019995391
730D,2023-05-07,2025-05-06,751-1000,SHMC,31338,0.2272321143659455,0.06299061841853341,0.02431552747463144,0.03778160699470292,0.025209011423830495,-0.11717733574724054
730D,2023-08-05,2025-08-04,751-1000,nonSHMC,135391,0.2483547650877828,0.07478340510078219,0.03225472889630773,0.05266967523690644,0.022113729863875737,-0.04119115681652448
730D,2023-08-05,2025-08-04,751-1000,SHMC,30951,0.22945946819165777,0.061193499402281026,0.02374721333721043,0.03802785047332881,0.023165648928952214,-0.12298638564611059
730D,2023-11-03,2025-11-02,751-1000,nonSHMC,135638,0.2487356050664268,0.07367404414692048,0.03095002875300432,0.0505757973429275,0.023098246803992983,-0.05728413848034089
730D,2023-11-03,2025-11-02,751-1000,SHMC,31681,0.22884378649663836,0.06117231148006692,0.023326283892553895,0.03563650137306272,0.0255358101070042,-0.13767321440540342
730D,2024-02-01,2026-01-31,751-1000,nonSHMC,137078,0.24443017843855322,0.06906286931528036,0.027852755365558295,0.04328922219466289,0.025773647120617457,-0.08716353128469939
730D,2024-02-01,2026-01-31,751-1000,SHMC,33257,0.2328532339056439,0.059776889075984004,0.02303274498601798,0.03247436629882431,0.027302522777159697,-0.16062158058330994
730D,2024-05-01,2026-05-01,751-1000,nonSHMC,136480,0.2346204572098476,0.06433177022274326,0.025278429073856974,0.038870164126611956,0.025461606096131302,-0.09707345882820909
730D,2024-05-01,2026-05-01,751-1000,SHMC,34004,0.2209740030584637,0.05802258557816727,0.021879778849547112,0.031172803199623574,0.026849782378543702,-0.14477858352489809
730D,2024-07-30,2026-07-30,751-1000,nonSHMC,137219,0.2363885467755923,0.06757081745239361,0.027437891254126615,0.04011106333670993,0.027459754115683688,-0.09140087472161292
730D,2024-07-30,2026-07-30,751-1000,SHMC,34214,0.21882854971649032,0.058630969778453265,0.023703747004150347,0.031887531419886594,0.026743438358566667,-0.1420285230558089
730D,2018-08-31,2020-08-30,1001-1500,nonSHMC,24407,0.21190642028926127,0.08370549432539845,0.050641209489081004,0.07473265866349818,0.008972835661900274,0.09386032340529843
730D,2018-08-31,2020-08-30,1001-1500,SHMC,4230,0.18274231678486996,0.06193853427895981,0.026477541371158392,0.0524822695035461,0.009456264775413711,0.05947083924719723
730D,2018-11-29,2020-11-28,1001-1500,nonSHMC,50589,0.20577595920061673,0.08181620510387634,0.047045800470458005,0.06720828638636858,0.014607918717507759,0.061425850799730536
730D,2018-11-29,2020-11-28,1001-1500,SHMC,10677,0.17083450407417813,0.05628921981830102,0.028285098810527303,0.045986700384002994,0.010302519434298024,0.007437082244536101
730D,2019-02-27,2021-02-26,1001-1500,nonSHMC,85551,0.2191675141143879,0.08459281598111068,0.04695444822386646,0.07050765040735936,0.01408516557375133,0.09254780588394383
730D,2019-02-27,2021-02-26,1001-1500,SHMC,16928,0.18714555765595464,0.06645793950850662,0.03343572778827977,0.05600189035916824,0.010456049149338374,0.04798060541094357
730D,2019-05-28,2021-05-27,1001-1500,nonSHMC,120116,0.21606613606846714,0.08121316061140897,0.04386592960138533,0.06636917646275267,0.014843984148656298,0.07607349909865127
730D,2019-05-28,2021-05-27,1001-1500,SHMC,24362,0.1829488547738281,0.06473195960922748,0.033412691897216976,0.05430588621623841,0.010426073392989081,0.0534920597014506
730D,2019-08-26,2021-08-25,1001-1500,nonSHMC,154163,0.20520488054851035,0.07348715320796818,0.038718758716423524,0.06035819230295207,0.01312896090501612,0.060098248233934615
730D,2019-08-26,2021-08-25,1001-1500,SHMC,32974,0.1747740644143871,0.05850063686540911,0.02893188572814945,0.04940255959240614,0.009098077273002972,0.037941027133680756
730D,2019-11-24,2021-11-23,1001-1500,nonSHMC,188383,0.20478493282302543,0.07206595074927143,0.037317592351751486,0.05913484762425484,0.012931103125016588,0.051658144226599756
730D,2019-11-24,2021-11-23,1001-1500,SHMC,40796,0.1782037454652417,0.057775272085498576,0.02833611138346897,0.048289047945877045,0.009486224139621531,0.026063620741577642
730D,2020-02-22,2022-02-21,1001-1500,nonSHMC,210877,0.20839636375707166,0.07198983293578722,0.036694376342607304,0.05535454316971505,0.016635289766072165,0.028528778189898588
730D,2020-02-22,2022-02-21,1001-1500,SHMC,47970,0.18080050031269543,0.05684803001876173,0.027308734625807796,0.04398582447362935,0.012862205545132375,0.008158045201931592
730D,2020-05-22,2022-05-22,1001-1500,nonSHMC,245270,0.21286337505606068,0.07270355118848616,0.03640885554694826,0.05077669507073837,0.02192685611774779,0.009096560653767845
730D,2020-05-22,2022-05-22,1001-1500,SHMC,57586,0.18554857083318863,0.05942416559580454,0.0288090855416247,0.03973187927621297,0.01969228631959157,-0.008712989876301907
730D,2020-08-20,2022-08-20,1001-1500,nonSHMC,260960,0.21100551808706317,0.06982679337829552,0.03356069895769467,0.0460453709380748,0.023781422440220724,6.013719852979811e-05
730D,2020-08-20,2022-08-20,1001-1500,SHMC,62527,0.1854878692404881,0.05858269227693636,0.028099860860108433,0.03713595726646089,0.021446735010475476,-0.021714331643809055
730D,2020-11-18,2022-11-18,1001-1500,nonSHMC,268398,0.2149717956169569,0.0702538767054896,0.03311127504675892,0.042992123637284926,0.02726175306820468,-0.009500056895506467
730D,2020-11-18,2022-11-18,1001-1500,SHMC,65297,0.18624132808551694,0.05814968528416313,0.02755103603534619,0.03557590700951039,0.02257377827465274,-0.0295825532943905
730D,2021-02-16,2023-02-16,1001-1500,nonSHMC,270454,0.21125219076072085,0.0680522380885474,0.03180947591827076,0.04118999903865352,0.026862239049893884,-0.01808440037185391
730D,2021-02-16,2023-02-16,1001-1500,SHMC,66102,0.1810989077486309,0.05480923421379081,0.025732958155577742,0.032631387855132976,0.02217784635865783,-0.03946877363251276
730D,2021-05-17,2023-05-17,1001-1500,nonSHMC,269305,0.20909377842966154,0.06449564620040475,0.02937932827091959,0.03726629657822914,0.0272293496221756,-0.03871722905977501
