lens,value,rank_band,n,n_assets,p_ge1s,p_ge2s,p_ge3s,p_ge4s,med_z,p90_z,p95_z,p99_z,baseline_ge3s,zstat,pvalue,sig_bh5,lift_ge3s
sector,liquid-staking-derivatives,751-1000,359,2,0.17827298050139276,0.04178272980501393,0.022284122562674095,0.013927576601671309,0.40049656998112093,1.3915323328469436,1.8044944547655097,4.908611070199958,0.022520634041063928,-0.03,0.9759048643127695,False,-0.00023651147838983297
sector,logistics,751-1000,1702,10,0.25323149236192716,0.06521739130434782,0.025851938895417155,0.014688601645123384,0.5077220776463007,1.636728510063099,2.166052803480748,4.767179456019743,0.022520634041063928,0.926,0.35429188491578034,False,0.0033313048543532273
sector,manufacturing,751-1000,345,2,0.1826086956521739,0.057971014492753624,0.017391304347826087,0.008695652173913044,0.4518562559410057,1.4889086194416392,2.0752975216179563,3.3624298088676956,0.022520634041063928,-0.642,0.5207858067286681,False,-0.005129329693237841
sector,marketing,751-1000,2632,17,0.20554711246200608,0.05585106382978723,0.021656534954407294,0.012917933130699088,0.42690067162595235,1.4944343144901349,2.084805973533019,4.914452507555647,0.022520634041063928,-0.299,0.7651022110444324,False,-0.0008640990866566334
sector,marketplace,751-1000,16496,103,0.21326382153249274,0.06304558680892337,0.025763821532492726,0.013215324927255093,0.42175534921744834,1.590272983218471,2.2154823956336225,4.494147300208936,0.022520634041063928,2.807,0.0049930175668573785,True,0.0032431874914287985
sector,masternodes,751-1000,1371,10,0.19839533187454414,0.06345733041575492,0.02698760029175784,0.014587892049598834,0.39539209043232515,1.5750029781880874,2.2294573890002383,4.710400330716487,0.022520634041063928,1.115,0.2649467728537135,False,0.004466966250693913
sector,media,751-1000,5461,45,0.22981138985533786,0.06317524262955503,0.025819446987731184,0.01318439846182018,0.48584134840823895,1.596418207273076,2.187067741107925,4.366050137760531,0.022520634041063928,1.643,0.10037345512906601,False,0.0032988129466672567
sector,medium-of-exchange,751-1000,3602,29,0.21571349250416436,0.06607440310938367,0.02387562465297057,0.012215435868961688,0.41223552117693474,1.5861127562858643,2.242402044671797,4.284870751580057,0.022520634041063928,0.548,0.5836195730532509,False,0.0013549906119066438
sector,memes,751-1000,18208,372,0.20436072056239016,0.05953427065026362,0.024275043936731105,0.011258787346221441,0.3986301449377687,1.5411265001672674,2.1591912017725146,4.183249870125389,0.022520634041063928,1.596,0.11058300551200116,False,0.0017544098956671778
sector,metaverse,751-1000,823,10,0.2187120291616039,0.0583232077764277,0.020656136087484813,0.007290400972053463,0.4583418405262605,1.4509883580985887,2.169770984215241,3.823953415766695,0.022520634041063928,-0.361,0.7184655272744769,False,-0.0018644979535791147
sector,mineable,751-1000,33438,230,0.21152580895986603,0.05957294096536874,0.024552903881811115,0.013577367067408338,0.4212075622059094,1.569870619463021,2.1738808747919434,4.555290275585841,0.022520634041063928,2.505,0.012255190316374783,False,0.002032269840747187
sector,music,751-1000,431,3,0.2459396751740139,0.04408352668213457,0.018561484918793503,0.009280742459396751,0.526512897318827,1.5602513619041363,1.9498928561923465,3.6666721909557003,0.022520634041063928,-0.554,0.5795905227418234,False,-0.003959149122270425
sector,mvb,751-1000,412,2,0.220873786407767,0.07281553398058252,0.03155339805825243,0.014563106796116505,0.4508036042354375,1.7757472026700485,2.2168318787689274,4.141621690962267,0.022520634041063928,1.236,0.21655727466486685,False,0.0090327640171885
sector,olympus-pro,751-1000,311,2,0.18006430868167203,0.03858520900321544,0.01929260450160772,0.00964630225080386,0.4538421462264263,1.3149076124528238,1.7752895707633762,3.923168508374153,0.022520634041063928,-0.384,0.7012127384339155,False,-0.003228029539456209
sector,optimism,751-1000,1151,4,0.21372719374456994,0.06168549087749783,0.02519548218940052,0.010425716768027803,0.4536569622029726,1.5856772898320417,2.146075789529334,4.049569450089582,0.022520634041063928,0.612,0.5407789417577444,False,0.0026748481483365935
sector,oracles,751-1000,1050,11,0.20095238095238097,0.049523809523809526,0.02,0.011428571428571429,0.46518089732718637,1.4404645357488794,1.9834281598848573,4.164749797566385,0.022520634041063928,-0.551,0.5819738542352662,False,-0.0025206340410639273
sector,paal,751-1000,242,2,0.15289256198347106,0.05371900826446281,0.02066115702479339,0.01652892561983471,0.3123884194455044,1.2917179713922913,2.03610864224661,4.14133377007785,0.022520634041063928,-0.195,0.8454211428187999,False,-0.0018594770162705387
sector,payments,751-1000,1764,41,0.1865079365079365,0.05442176870748299,0.023809523809523808,0.015306122448979591,0.35698265670379425,1.4367688379489505,2.049246572098337,4.799761029718147,0.022520634041063928,0.365,0.71521923390782,False,0.0012888897684598805
sector,petrock-capital-portfolio,751-1000,239,1,0.17154811715481172,0.0502092050209205,0.02092050209205021,0.016736401673640166,0.37847658738092277,1.4445903168143388,1.9347764259539975,5.904450409647232,0.022520634041063928,-0.167,0.8675834385254935,False,-0.0016001319490137195
sector,platform,751-1000,25753,175,0.21527589018755097,0.06205102318176523,0.02586106473032268,0.012658719372500292,0.43852985516903586,1.5789753021538844,2.227124644117864,4.440768013876014,0.022520634041063928,3.613,0.0003026328215495718,True,0.0033404306892587526
sector,play-to-earn,751-1000,366,4,0.16666666666666666,0.060109289617486336,0.01639344262295082,0.00546448087431694,0.32447341973027444,1.5007743400864872,2.189778688670863,3.250996192023263,0.022520634041063928,-0.79,0.4294950546609092,False,-0.006127191418113107
sector,polkadot,751-1000,2283,15,0.23127463863337713,0.053438458169075775,0.02014892685063513,0.006570302233902759,0.4963656258512779,1.5262608072159543,2.0475329215447133,3.632780236217261,0.022520634041063928,-0.764,0.4449966401401475,False,-0.0023717071904287984
sector,polkastarter,751-1000,791,13,0.17825537294563842,0.061946902654867256,0.025284450063211124,0.01390644753476612,0.43639295499208847,1.5106718783881727,2.2201178719861696,4.348044057029814,0.022520634041063928,0.524,0.600344010538425,False,0.002763816022147196
sector,polygon,751-1000,1944,24,0.18467078189300412,0.06018518518518518,0.03137860082304527,0.020061728395061727,0.38074468575051656,1.4953952218921902,2.184007011155297,4.738348002075583,0.022520634041063928,2.632,0.00848048721323177,True,0.008857966781981343
sector,pos,751-1000,6330,35,0.22101105845181673,0.06571879936808847,0.02527646129541864,0.011848341232227487,0.45321963723787223,1.629235135865985,2.256682208112988,4.332563691792464,0.022520634041063928,1.478,0.13946671394519874,False,0.0027558272543547133
sector,posplus,751-1000,204,1,0.27450980392156865,0.049019607843137254,0.029411764705882353,0.014705882352941176,0.47208149300017,1.5692542619663647,1.9277290245780012,4.188776499824381,0.022520634041063928,0.663,0.5070881031061802,False,0.006891130664818425
sector,pow,751-1000,2291,31,0.21868179834133566,0.07071147970318638,0.02357049323439546,0.01178524661719773,0.3573447173020765,1.6731183684507958,2.308799309734455,4.378264794005802,0.022520634041063928,0.339,0.734844966779807,False,0.0010498591933315315
sector,prediction-markets,751-1000,734,3,0.14168937329700274,0.05313351498637602,0.02997275204359673,0.020435967302452316,0.3113942858839389,1.3824146986440902,2.018937194314251,6.5369620559368204,0.022520634041063928,1.361,0.17358745385760166,False,0.007452118002532801
sector,privacy,751-1000,2636,34,0.19954476479514416,0.05576631259484067,0.0204855842185129,0.011380880121396054,0.4113550186498449,1.4860939752322495,2.071452394107189,4.352828057043697,0.022520634041063928,-0.704,0.48130053498221015,False,-0.002035049822551028
sector,real-estate,751-1000,1568,13,0.22767857142857142,0.07015306122448979,0.026785714285714284,0.013392857142857142,0.4579156831127458,1.6137653414298405,2.265513244515187,4.922117940813883,0.022520634041063928,1.138,0.2549958970733882,False,0.0042650802446503565
sector,real-world-assets,751-1000,1567,11,0.2265475430759413,0.054243777919591576,0.017868538608806637,0.00574345883854499,0.4886233250405575,1.5115088392864044,2.0882271530214367,3.3712510752560743,0.022520634041063928,-1.241,0.21453478745007304,False,-0.004652095432257291
sector,retail,751-1000,409,3,0.17603911980440098,0.0488997555012225,0.014669926650366748,0.007334963325183374,0.43453969377480944,1.4817412478602756,1.9917243716263433,3.4740548831752505,0.022520634041063928,-1.07,0.2845721091408756,False,-0.00785070739069718
sector,scaling,751-1000,488,7,0.2192622950819672,0.04918032786885246,0.02663934426229508,0.006147540983606557,0.45693775638950807,1.5047129504594294,1.9346479594952524,3.567977064836278,0.022520634041063928,0.613,0.5397208639281178,False,0.004118710221231153
sector,seedify,751-1000,233,3,0.2317596566523605,0.07725321888412018,0.017167381974248927,0.004291845493562232,0.5009886627469883,1.8610928305044048,2.2891938457510608,3.6804105428883447,0.022520634041063928,-0.551,0.5818076356464481,False,-0.005353252066815001
sector,services,751-1000,6451,42,0.21640055805301503,0.06619128817237638,0.029452798015811504,0.01550147263990079,0.4312561440173743,1.5861318738058017,2.263699139078022,4.889374315326879,0.022520634041063928,3.753,0.00017497397633294554,True,0.006932163974747576
sector,smart-contracts,751-1000,616,19,0.21103896103896103,0.08441558441558442,0.03896103896103896,0.030844155844155844,0.34524461831223385,1.6203178336418884,2.6084730905849947,6.293877774653728,0.022520634041063928,2.75,0.005956525208615985,True,0.016440404919975032
sector,social-token,751-1000,241,3,0.1991701244813278,0.04979253112033195,0.02074688796680498,0.008298755186721992,0.458654821486622,1.3920738513040214,1.9941540039096366,3.229382620578542,0.022520634041063928,-0.186,0.8527658635428252,False,-0.0017737460742589493
sector,solana,751-1000,4774,87,0.20402178466694595,0.053414327607876,0.022413070800167575,0.011311269375785506,0.4343253316919288,1.5008575132265451,2.0865433524311414,4.114895341329497,0.022520634041063928,-0.05,0.9600497541741884,False,-0.00010756324089635297
sector,spartan-group,751-1000,308,3,0.2012987012987013,0.04220779220779221,0.01948051948051948,0.012987012987012988,0.42672545569266124,1.4599941901022755,1.8695171174948138,5.187037611167619,0.022520634041063928,-0.36,0.7191453430618816,False,-0.0030401145605444477
sector,sports,751-1000,10537,33,0.19977223118534687,0.0612128689380279,0.026667932048970295,0.012527284805921989,0.417478011285062,1.5437511590955244,2.2237216214101316,4.323377389557338,0.022520634041063928,2.869,0.004113498783451744,True,0.004147298007906367
sector,stablecoin,751-1000,5042,43,0.20844902816342722,0.06445854819516066,0.03113843712812376,0.018643395477984926,0.3706393449986415,1.5864163996632379,2.243008171030968,6.145379080143821,0.022520634041063928,4.124,3.718082210326559e-05,True,0.008617803087059832
sector,staking,751-1000,376,6,0.2074468085106383,0.07180851063829788,0.03723404255319149,0.02925531914893617,0.42353999864490627,1.7227792079593456,2.752212599785919,5.2026680556539615,0.022520634041063928,1.923,0.05448904470068684,False,0.01471340851212756
sector,store-of-value,751-1000,1072,11,0.2630597014925373,0.07555970149253731,0.03824626865671642,0.021455223880597014,0.47462157183182885,1.7603665609984813,2.555206631610251,6.579188933271676,0.022520634041063928,3.47,0.0005199632453711486,True,0.01572563461565249
sector,substrate,751-1000,1413,6,0.24416135881104034,0.06935598018400566,0.026185421089879687,0.014154281670205236,0.48687026117586113,1.6477781796793596,2.221175772915958,4.883114521181024,0.022520634041063928,0.928,0.3531551283289578,False,0.0036647870488157597
sector,sui,751-1000,302,4,0.18543046357615894,0.039735099337748346,0.009933774834437087,0.006622516556291391,0.4506996454299087,1.3723689115982551,1.80019859314636,2.584067359163147,0.022520634041063928,-1.474,0.14040917254546673,False,-0.012586859206626841
sector,tokenized-gold,751-1000,917,3,0.2639040348964013,0.06652126499454744,0.028353326063249727,0.013086150490730643,0.48686050173678297,1.674700355750893,2.3435807503515718,4.647864079353094,0.022520634041063928,1.19,0.2338712421563819,False,0.005832692022185799
sector,tokenized-stock,751-1000,1057,8,0.2251655629139073,0.07000946073793755,0.03122043519394513,0.01608325449385052,0.3609535958218444,1.7264646480459866,2.3253882825655983,5.752549207141691,0.022520634041063928,1.906,0.05660476835620726,False,0.0086998011528812
sector,transport,751-1000,203,4,0.21182266009852216,0.04926108374384237,0.034482758620689655,0.034482758620689655,0.43747948434840833,1.496084236425295,1.9463190491824693,6.351542244229041,0.022520634041063928,1.149,0.2506735819205844,False,0.011962124579625727
sector,trustswap-launchpad,751-1000,914,3,0.2286652078774617,0.05470459518599562,0.018599562363238512,0.006564551422319475,0.4948558838439725,1.667154306890014,2.0631816400884953,3.3479421699980447,0.022520634041063928,-0.799,0.42430428649722596,False,-0.0039210716778254155
sector,vr-ar,751-1000,2052,13,0.2290448343079922,0.060916179337231965,0.023391812865497075,0.012670565302144249,0.49322236228815935,1.5942351566613155,2.146892980574568,4.204912862912283,0.022520634041063928,0.266,0.7902532436525068,False,0.000871178824433147
sector,wallet,751-1000,1880,6,0.20159574468085106,0.047872340425531915,0.02127659574468085,0.010638297872340425,0.42789772969925743,1.4790866386289325,1.966735051512846,4.049705386136798,0.022520634041063928,-0.364,0.716191306367672,False,-0.0012440382963830772
sector,web3,751-1000,422,2,0.2796208530805687,0.06398104265402843,0.02132701421800948,0.011848341232227487,0.5104042430927764,1.6308484529519771,2.151710866631364,4.1764062997065095,0.022520634041063928,-0.165,0.868736228265428,False,-0.0011936198230544474
sector,xdc,751-1000,218,3,0.17889908256880735,0.05045871559633028,0.0045871559633027525,0.0,0.3652573636260772,1.4185078974919718,1.9211107108618437,2.7936409328465555,0.022520634041063928,-1.785,0.07432103328250536,False,-0.017933478077761175
sector,yield-farming,751-1000,1336,20,0.20958083832335328,0.06736526946107785,0.02844311377245509,0.014970059880239521,0.45803251452139093,1.5870159759609628,2.274904970859022,4.890429013284367,0.022520634041063928,1.459,0.14455825212263318,False,0.005922479731391161
sector,zero-knowledge-proofs,751-1000,1989,10,0.20915032679738563,0.048265460030165915,0.01809954751131222,0.007541478129713424,0.4844971599134844,1.435071458817719,1.9439211820932776,3.661148742593535,0.022520634041063928,-1.329,0.18387086818321086,False,-0.004421086529751709
sector,nan,751-1000,86824,1362,0.19745692435271353,0.06281673270063577,0.028310144660462545,0.015905740348290794,0.35988059430897823,1.5495391630982756,2.2499129991605944,5.1401555928653595,0.022520634041063928,11.498,1.3520060541387806e-30,True,0.005789510619398617
sector,adult,1001-1500,593,3,0.2411467116357504,0.045531197301854974,0.00505902192242833,0.0016863406408094434,0.47849883389992715,1.5870641569600346,1.9222096825559027,2.7111533202696805,0.023030417945931754,-2.918,0.0035279746787389072,True,-0.017971396023503422
sector,ai-big-data,1001-1500,39047,295,0.21384485363792352,0.05562527210797245,0.0207442313109842,0.010474556303941404,0.45175048619621166,1.5215526090486131,2.0856860854184993,4.0729319488617675,0.023030417945931754,-3.012,0.002597750918690841,True,-0.0022861866349475554
sector,algorand,1001-1500,1152,4,0.13975694444444445,0.052083333333333336,0.022569444444444444,0.019965277777777776,0.20137798215398067,1.275527136498393,2.060796789363211,6.460905092526117,0.023030417945931754,-0.104,0.9169262347189159,False,-0.00046097350148730995
sector,amm,1001-1500,804,4,0.21517412935323382,0.06965174129353234,0.03109452736318408,0.01616915422885572,0.4337864026300421,1.6568270840916322,2.3204913737561217,4.613312320748596,0.023030417945931754,1.524,0.127414020681784,False,0.008064109417252326
sector,animoca-brands-portfolio,1001-1500,249,1,0.17269076305220885,0.040160642570281124,0.012048192771084338,0.012048192771084338,0.3670617503564858,1.3163794040844063,1.8907983193061557,3.7273821818944928,0.023030417945931754,-1.155,0.2479634431860389,False,-0.010982225174847416
sector,aptos,1001-1500,479,2,0.24008350730688935,0.05010438413361169,0.010438413361169102,0.0020876826722338203,0.5506822637908334,1.5018185748950503,1.9941874051723305,3.0273473934470325,0.023030417945931754,-1.837,0.06617116035614039,False,-0.012592004584762652
sector,arbitrum,1001-1500,683,11,0.21522693997071743,0.07027818448023426,0.036603221083455345,0.017569546120058566,0.39001993766747206,1.6690287928492613,2.397745276667484,4.449193753028538,0.023030417945931754,2.365,0.018041386975892065,False,0.013572803137523591
sector,arbitrum-ecosytem,1001-1500,1384,14,0.1972543352601156,0.05563583815028902,0.02745664739884393,0.013728323699421965,0.37704507518605124,1.4933428678116594,2.0939734264382053,4.636776008613423,0.023030417945931754,1.098,0.27230583995470614,False,0.004426229452912177
sector,art,1001-1500,1374,14,0.19141193595342068,0.06550218340611354,0.036390101892285295,0.024017467248908297,0.366791337992581,1.5135527937802087,2.399849512621282,5.744255282804638,0.023030417945931754,3.301,0.0009620369306036589,True,0.013359683946353541
sector,asset-management,1001-1500,16421,72,0.19627306497777236,0.056269411119907436,0.02423725717069606,0.013762864624566105,0.39630362578587963,1.5024726202973304,2.1096345612435012,4.688669969298375,0.023030417945931754,1.031,0.302541797610938,False,0.0012068392247643056
sector,avalanche,1001-1500,2282,18,0.21560035056967572,0.06529360210341806,0.030236634531113058,0.017528483786152498,0.4432786362864567,1.6281879465880131,2.2513612748551886,5.176782442072065,0.023030417945931754,2.295,0.021735846916112203,False,0.007206216585181304
sector,base,1001-1500,1577,31,0.19340519974635384,0.054533925174381735,0.02092580849714648,0.011414077362079899,0.39238256143830536,1.4591451848982193,2.1041227806721037,4.086122763099989,0.023030417945931754,-0.557,0.5774040912532639,False,-0.002104609448785273
sector,binance-chain,1001-1500,2873,17,0.21893491124260356,0.05917159763313609,0.023320570831883047,0.01148625130525583,0.40801618698594994,1.5716337334536097,2.141103512358183,4.390089290087864,0.023030417945931754,0.104,0.9174217284939944,False,0.00029015288595129335
sector,binance-labs-portfolio,1001-1500,927,4,0.19633225458468176,0.04854368932038835,0.021574973031283712,0.008629989212513484,0.4161139470812997,1.4609313942822373,1.9668286180381735,3.762000161167428,0.023030417945931754,-0.295,0.7676708147231552,False,-0.0014554449146480415
sector,binance-launchpool,1001-1500,387,2,0.24289405684754523,0.06718346253229975,0.028423772609819122,0.007751937984496124,0.45370024727791536,1.682296303179877,2.3352797318487397,3.794224662225058,0.023030417945931754,0.707,0.4793604614724799,False,0.005393354663887368
sector,binance-smart-chain,1001-1500,8961,141,0.18837183350072537,0.05445820778930923,0.025108804820890524,0.014395714763977234,0.3990308901942881,1.4572155748816595,2.0847527748859,4.797286157924203,0.023030417945931754,1.312,0.1896431118511872,False,0.00207838687495877
sector,bnb-chain,1001-1500,19325,161,0.19813712807244502,0.05780077619663648,0.02520051746442432,0.013919793014230271,0.3930626693491843,1.505537451650659,2.156065467020402,4.77658654939272,0.023030417945931754,2.011,0.04430789997556045,False,0.0021700995184925666
sector,bounce-launchpad,1001-1500,953,2,0.23294858342077648,0.05456453305351522,0.022035676810073453,0.012591815320041973,0.47801496066896293,1.5388312438683984,2.046976734189958,4.14363079490757,0.023030417945931754,-0.205,0.8377891166795579,False,-0.0009947411358583007
sector,bullperks-launchpad,1001-1500,498,3,0.19678714859437751,0.07028112449799197,0.04618473895582329,0.028112449799196786,0.32060480743361097,1.6479279367104533,2.8481840340421005,7.232271878226673,0.023030417945931754,3.445,0.0005716283447968798,True,0.023154321009891538
sector,cardano,1001-1500,1500,4,0.25266666666666665,0.074,0.026,0.008,0.5218273881266595,1.6772966090680306,2.3220856019143863,3.7885643506499043,0.023030417945931754,0.767,0.4432346377325451,False,0.002969582054068245
sector,centralized-exchange,1001-1500,3568,19,0.20347533632286996,0.06025784753363229,0.02522421524663677,0.014013452914798207,0.4273976554150064,1.5340242481666624,2.1883253601114774,4.4671508521126,0.023030417945931754,0.874,0.382330795527695,False,0.0021937973007050172
sector,coinbase-ventures-portfolio,1001-1500,366,4,0.2185792349726776,0.07103825136612021,0.02185792349726776,0.00546448087431694,0.4981695182876059,1.572948806645905,2.2094571968319237,3.595453326065119,0.023030417945931754,-0.15,0.8811268611953992,False,-0.0011724944486639945
sector,collectibles-nfts,1001-1500,67233,268,0.20846905537459284,0.05913762586824922,0.023678848184671218,0.012508738268409859,0.43189551456454583,1.5451299900970072,2.1651823872622953,4.406673036120963,0.023030417945931754,1.121,0.2623346010358305,False,0.0006484302387394641
sector,commodities,1001-1500,812,5,0.22167487684729065,0.0665024630541872,0.023399014778325122,0.013546798029556651,0.3965128772248082,1.6496798196852995,2.3737774912498435,5.556360725328589,0.023030417945931754,0.07,0.9441756779942725,False,0.0003685968323933683
sector,communications-social-media,1001-1500,8774,51,0.21039434693412354,0.05630271255983588,0.022224754957829954,0.011853202644175975,0.43260773600410174,1.5639228631537505,2.1091394623391224,4.54866006821408,0.023030417945931754,-0.503,0.6148886895245049,False,-0.0008056629881018004
sector,content-creation,1001-1500,595,12,0.16974789915966387,0.04873949579831933,0.025210084033613446,0.015126050420168067,0.29170621380174844,1.3268444738452523,1.9361162795413456,4.5445301471759425,0.023030417945931754,0.354,0.7230004222261575,False,0.002179666087681692
sector,cosmos,1001-1500,7413,37,0.2154323485768245,0.060299473897207606,0.02239309321462296,0.0113314447592068,0.4418258850083578,1.5729460805212703,2.1529330467399554,4.286195645543853,0.023030417945931754,-0.366,0.7145000892837079,False,-0.0006373247313087929
sector,cronos,1001-1500,937,5,0.1376734258271078,0.052294557097118465,0.02454642475987193,0.013874066168623266,0.08484735596614762,1.305092923029929,2.0800586331396094,4.812757364050308,0.023030417945931754,0.309,0.7570393727764535,False,0.001516006813940176
sector,crowdfunding,1001-1500,1310,8,0.20610687022900764,0.06030534351145038,0.025954198473282442,0.01450381679389313,0.3849992808549963,1.6152572622244812,2.183046228722616,5.0628554757260735,0.023030417945931754,0.705,0.4805072486346158,False,0.0029237805273506882
sector,cybersecurity,1001-1500,3500,19,0.20514285714285715,0.05342857142857143,0.021142857142857144,0.009714285714285713,0.4492314849742203,1.4792042218456964,2.04070286236627,3.9263477703392224,0.023030417945931754,-0.744,0.456595978382211,False,-0.0018875608030746102
sector,dag,1001-1500,2572,9,0.20956454121306375,0.06842923794712286,0.0322706065318818,0.015163297045101089,0.3891115259647544,1.6035513129557564,2.3717803686749974,4.879317530158779,0.023030417945931754,3.124,0.0017835000877958918,True,0.009240188585950049
sector,dao,1001-1500,6567,24,0.20191868433074464,0.06182427287954926,0.02680067001675042,0.01492310035023603,0.3923590555070846,1.5723185730252258,2.2214766305491316,4.8248823969965935,0.023030417945931754,2.037,0.04166346947913418,False,0.003770252070818665
sector,dao-maker,1001-1500,374,8,0.18983957219251338,0.0481283422459893,0.02406417112299465,0.013368983957219251,0.48417808061533124,1.3769007332377714,1.950900158273696,4.330385258202135,0.023030417945931754,0.133,0.8939728558430493,False,0.0010337531770628974
sector,dapp,1001-1500,313,9,0.17252396166134185,0.03514376996805112,0.012779552715654952,0.012779552715654952,0.36402527161128356,1.3501256086531184,1.8314642818030937,4.414903356282908,0.023030417945931754,-1.209,0.22664684473889374,False,-0.010250865230276802
sector,decentralized-exchange,1001-1500,4990,33,0.17735470941883769,0.050100200400801605,0.02124248496993988,0.010420841683366733,0.38517787867785974,1.429698860997833,2.0002099015123767,4.061449827752457,0.023030417945931754,-0.842,0.39979014023597115,False,-0.0017879329759918731
sector,decentralized-exchange-dex-token,1001-1500,11503,64,0.2055985395114318,0.05798487351125793,0.02364600538989829,0.011475267321568287,0.413352771648369,1.5429065878239416,2.1640244036213394,4.205985140286449,0.023030417945931754,0.44,0.6598261393488171,False,0.0006155874439665344
sector,defi,1001-1500,81221,519,0.2117063321062287,0.05988599007645806,0.024230186774356385,0.012607576858201696,0.4255695680819766,1.5654460823732057,2.164633070187527,4.425291057163664,0.023030417945931754,2.28,0.022637137762117072,False,0.0011997688284246313
sector,derivatives,1001-1500,531,5,0.2768361581920904,0.054613935969868174,0.011299435028248588,0.005649717514124294,0.5990463527146022,1.6322847200625563,2.1333016856687426,2.995787837052108,0.023030417945931754,-1.802,0.07152226839235626,False,-0.011730982917683166
sector,distributed-computing,1001-1500,6217,37,0.21199935660286312,0.05919253659321216,0.024931639054206207,0.012546244169213447,0.43433585532144886,1.5657113303796302,2.176677031256434,4.41085466446476,0.023030417945931754,0.999,0.31760955659169454,False,0.0019012211082744535
sector,dpos,1001-1500,3126,12,0.19065898912348048,0.061420345489443376,0.024632117722328855,0.013435700575815739,0.3716618792751033,1.5415751909608169,2.196058776223139,4.456320779157549,0.023030417945931754,0.597,0.5504983497471828,False,0.001601699776397101
sector,duckstarter,1001-1500,782,9,0.20588235294117646,0.05754475703324808,0.030690537084398978,0.020460358056265986,0.39268684336775184,1.4405716631617063,2.201302414458021,4.624234884530123,0.023030417945931754,1.428,0.15327362856640023,False,0.007660119138467224
sector,dwf-labs-portfolio,1001-1500,2294,15,0.22013949433304272,0.07410636442894507,0.03225806451612903,0.018308631211857017,0.4409921209484913,1.647499352751626,2.408234546095433,5.00881897706438,0.023030417945931754,2.946,0.003214644624102718,True,0.009227646570197277
sector,e-commerce,1001-1500,547,5,0.20109689213893966,0.0603290676416819,0.025594149908592323,0.016453382084095063,0.37498201170902984,1.5122322026919324,2.1398690356779486,7.852573304587944,0.023030417945931754,0.4,0.6893498970729968,False,0.002563731962660569
sector,education,1001-1500,2265,13,0.2097130242825607,0.06136865342163356,0.023399558498896248,0.013686534216335542,0.41233403739579944,1.573510294876995,2.200366887272,4.325195502726186,0.023030417945931754,0.117,0.9067642415388022,False,0.0003691405529644941
sector,energy,1001-1500,2533,14,0.2364784840110541,0.06079747335175681,0.020134228187919462,0.010264508487958943,0.49404211353382155,1.6313632985037927,2.1791798672632097,4.245898405635643,0.023030417945931754,-0.972,0.33117646314567695,False,-0.0028961897580122922
sector,enterprise-solutions,1001-1500,851,11,0.19506462984723855,0.052878965922444184,0.01880141010575793,0.009400705052878966,0.33216848348215344,1.5527768689604813,2.0617959561833494,3.675345739532864,0.023030417945931754,-0.822,0.4108183171130473,False,-0.004229007840173823
sector,entertainment,1001-1500,805,15,0.18881987577639753,0.06832298136645963,0.034782608695652174,0.01987577639751553,0.4022379319247569,1.4881377435716876,2.2371034631588658,6.153584054447723,0.023030417945931754,2.223,0.026220674351514355,False,0.01175219074972042
sector,ethereum,1001-1500,44486,353,0.1952074810052601,0.0581531268264173,0.024502090545340107,0.012992851683675763,0.38039572916503744,1.5047824805568935,2.1556861545745742,4.514950530890722,0.023030417945931754,2.069,0.038514371628048175,False,0.001471672599408353
sector,etherlink,1001-1500,285,1,0.18947368421052632,0.05964912280701754,0.028070175438596492,0.010526315789473684,0.2981420089872951,1.5304705547117778,2.1497222128953317,3.987026795047419,0.023030417945931754,0.567,0.5705743898579168,False,0.005039757492664738
sector,events,1001-1500,1821,7,0.2097748489840747,0.05326743547501373,0.02086765513454146,0.009335529928610654,0.45602430470904143,1.547874946947878,2.048704935909834,3.966517183203244,0.023030417945931754,-0.615,0.5383701628173949,False,-0.002162762811390294
sector,exnetwork-capital-portfolio,1001-1500,1563,10,0.1836212412028151,0.0582213691618682,0.027511196417146513,0.013435700575815739,0.42692408622968897,1.5137106794772497,2.13541782684984,4.373845772932219,0.023030417945931754,1.181,0.23761176139734708,False,0.004480778471214759
sector,fan-token,1001-1500,5179,27,0.19733539293299865,0.058505502992855764,0.022398146360301217,0.010233635837034176,0.42699157831086115,1.496093912355904,2.1932356745673696,4.02618681759224,0.023030417945931754,-0.303,0.7616278345118837,False,-0.0006322715856305373
sector,fantom,1001-1500,1600,5,0.24625,0.075,0.024375,0.010625,0.4730528680516168,1.713149366765387,2.3323182592451475,4.0246825974243485,0.023030417945931754,0.359,0.7199279616094045,False,0.0013445820540682468
sector,fashion,1001-1500,221,2,0.17194570135746606,0.05429864253393665,0.01809954751131222,0.013574660633484163,0.3062354097799164,1.382932490880212,2.076149449814307,5.069851711078898,0.023030417945931754,-0.489,0.625065291998863,False,-0.004930870434619535
sector,ferrum-network,1001-1500,936,1,0.22435897435897437,0.05555555555555555,0.014957264957264958,0.005341880341880342,0.46740192945095577,1.5628254721022636,2.0750917862385947,3.119769482480274,0.023030417945931754,-1.647,0.09963906999452204,False,-0.008073152988666796
sector,filesharing,1001-1500,853,5,0.18522860492379836,0.06330597889800703,0.02579132473622509,0.015240328253223915,0.355685952240241,1.558416914843464,2.217909597130994,4.727844100077994,0.023030417945931754,0.538,0.590874112524886,False,0.0027609067902933347
