target,model,features,delta_logloss,delta_brier,delta_auc,cv_logloss,cv_brier,cv_auc,n
upper_propagation,M0_level,breadth level,0.0,0.0,0.0,0.4047973232184776,0.125008028264587,0.8988580542264752,125
upper_propagation,M+rank_comp,rank_comp:R1_25+rank_comp:R26_100+rank_comp:R101_250+rank_comp:R251_500,0.00445961112503479,0.0011863162167729535,-0.01563317384370011,0.4092569343435124,0.12619434448135997,0.8832248803827751,125
upper_propagation,M+age_comp,age_comp:YOUNG+age_comp:MID_AGE+age_comp:MATURE,0.0020888978839899153,0.0003319456881351601,-0.005515151515151584,0.4068862211024675,0.12533997395272217,0.8933429027113237,125
upper_propagation,M+liq_comp,liq_comp:LIQ_LO+liq_comp:LIQ_MID+liq_comp:LIQ_HI,0.0015373736005042105,-8.540837998693984e-05,-0.013154704944178697,0.4063346968189818,0.12492261988460007,0.8857033492822965,125
upper_propagation,M+move_comp,move_comp:share_strong_ge1s,-6.474132916745035e-05,-0.00012011701624556337,0.004545454545454519,0.40473258188931016,0.12488791124834145,0.9034035087719298,125
upper_propagation,M+rank_health_comp,rank_health_comp:RH_IMPROVING+rank_health_comp:RH_STABLE+rank_health_comp:RH_DETERIORATING,0.0033606125259956765,0.0008608760034443663,-0.007515151515151586,0.4081579357444733,0.12586890426803138,0.8913429027113237,125
upper_propagation,M+entropy,entropy:entropy_layers,3.3766593796336064e-05,5.081833845183015e-05,-0.0032695374800638666,0.40483108981227395,0.12505884660303884,0.8955885167464114,125
upper_propagation,M_FULL,all blocks,0.006384289360074902,0.0017928142808077974,-0.015572567783094016,0.4111816125785525,0.1268008425453948,0.8832854864433812,125
