d,R101_250,R1_25,R251_500,R26_100,YOUNG,MID_AGE,MATURE,LIQ_LO,LIQ_MID,LIQ_HI,VOL_HI,VOL_LO,VOL_MID,RH_DETERIORATING,RH_IMPROVING,RH_STABLE,entropy_layers,share_strong_ge1s,subperiod,top500_breadth_30d
2020-07-16,0.3484848484848485,0.2,0.3105263157894737,0.26666666666666666,0.3135245901639344,,,0.31901840490797545,0.345679012345679,0.27607361963190186,0.38926174496644295,0.2635135135135135,0.28378378378378377,0.22627737226277372,0.49624060150375937,0.30864197530864196,1.1043601890989803,0.17647058823529413,2020-2021,0.484
2020-07-17,0.6432160804020101,0.48,0.5238095238095238,0.6266666666666667,0.5860655737704918,,,0.5398773006134969,0.6234567901234568,0.5950920245398773,0.6466666666666666,0.5100671140939598,0.6375838926174496,0.5282392026578073,0.7457627118644068,0.5652173913043478,1.1568569995510969,0.13986013986013987,2020-2021,0.498
2020-07-18,0.5969387755102041,0.64,0.6173469387755102,0.6133333333333333,0.6097560975609756,,,0.6036585365853658,0.5914634146341463,0.6341463414634146,0.6,0.6066666666666667,0.64,0.5799373040752351,0.7087378640776699,0.6,1.1773027073799411,0.14333333333333334,2020-2021,0.536
2020-07-19,0.5482233502538071,0.56,0.5260416666666666,0.4,0.5173824130879345,,,0.5337423312883436,0.49693251533742333,0.5214723926380368,0.3691275167785235,0.5570469798657718,0.5945945945945946,0.4870967741935484,0.5871559633027523,0.5428571428571428,1.142954434202377,0.14624505928853754,2020-2021,0.582
2020-07-20,0.5833333333333334,0.24,0.6243386243386243,0.43243243243243246,0.5583333333333333,,,0.65625,0.58125,0.4375,0.49324324324324326,0.6148648648648649,0.5878378378378378,0.5331125827814569,0.6788990825688074,0.4782608695652174,1.064618454477429,0.208955223880597,2020-2021,0.574
2020-07-21,0.6717171717171717,0.92,0.6808510638297872,0.6266666666666667,0.6810699588477366,,,0.6851851851851852,0.6358024691358025,0.7222222222222222,0.6081081081081081,0.7006802721088435,0.7482993197278912,0.6677316293929713,0.625,0.8051948051948052,1.1962283086642307,0.22658610271903323,2020-2021,0.59
2020-07-22,0.7157360406091371,1.0,0.6894736842105263,0.7466666666666667,0.7248459958932238,,,0.691358024691358,0.7407407407407407,0.7423312883435583,0.6232876712328768,0.8424657534246576,0.7123287671232876,0.686084142394822,0.7572815533980582,0.84,1.214010311365178,0.22946175637393768,2020-2021,0.584
2020-07-23,0.41414141414141414,0.56,0.46808510638297873,0.4533333333333333,0.448559670781893,,,0.4567901234567901,0.4444444444444444,0.4444444444444444,0.41496598639455784,0.40816326530612246,0.4863013698630137,0.3841059602649007,0.5648148148148148,0.5394736842105263,1.2000928682876484,0.1743119266055046,2020-2021,0.588
2020-07-24,0.3939393939393939,0.28,0.4444444444444444,0.3333333333333333,0.39835728952772076,,,0.43209876543209874,0.42592592592592593,0.3374233128834356,0.4217687074829932,0.3877551020408163,0.3401360544217687,0.2972972972972973,0.6198347107438017,0.44285714285714284,1.112676889734881,0.20103092783505155,2020-2021,0.63
2020-07-25,0.542713567839196,0.92,0.5284974093264249,0.6486486486486487,0.5723014256619144,,,0.524390243902439,0.5398773006134969,0.6524390243902439,0.5202702702702703,0.6148648648648649,0.6054421768707483,0.5168918918918919,0.6486486486486487,0.6666666666666666,1.2420862886420712,0.20284697508896798,2020-2021,0.658
2020-07-26,0.37,0.4,0.3229166666666667,0.4533333333333333,0.36585365853658536,,,0.34146341463414637,0.3475609756097561,0.40853658536585363,0.33783783783783783,0.41216216216216217,0.32653061224489793,0.2708333333333333,0.5396825396825397,0.4358974358974359,1.207927642352465,0.15555555555555556,2020-2021,0.664
2020-07-27,0.3282051282051282,0.76,0.2789473684210526,0.5,0.3574380165289256,,,0.2795031055900621,0.3167701863354037,0.47530864197530864,0.3013698630136986,0.4689655172413793,0.296551724137931,0.14068441064638784,0.6232876712328768,0.6,1.3027581140048303,0.1791907514450867,2020-2021,0.672
2020-07-28,0.6515151515151515,0.76,0.6613756613756614,0.56,0.6468172484599589,,,0.6666666666666666,0.6296296296296297,0.6441717791411042,0.678082191780822,0.6301369863013698,0.6986301369863014,0.6917293233082706,0.5655172413793104,0.6447368421052632,1.1704092042303722,0.2571428571428571,2020-2021,0.688
2020-07-29,0.5778894472361809,0.52,0.6387434554973822,0.4666666666666667,0.5816326530612245,,,0.6319018404907976,0.588957055214724,0.524390243902439,0.4557823129251701,0.7054794520547946,0.5547945205479452,0.5299145299145299,0.6470588235294118,0.5930232558139535,1.1277899310814206,0.17894736842105263,2020-2021,0.7
2020-07-30,0.5532994923857868,0.76,0.5396825396825397,0.56,0.5596707818930041,,,0.5308641975308642,0.5740740740740741,0.5740740740740741,0.5586206896551724,0.5208333333333334,0.5763888888888888,0.42660550458715596,0.7005988023952096,0.6138613861386139,1.2086307034649821,0.1875,2020-2021,0.708
2020-07-31,0.3756345177664975,0.76,0.455026455026455,0.52,0.448559670781893,,,0.4506172839506173,0.4012345679012346,0.49382716049382713,0.3561643835616438,0.5068493150684932,0.45517241379310347,0.3026315789473684,0.5625,0.6020408163265306,1.2542293326141862,0.16055045871559634,2020-2021,0.682
2020-08-01,0.6262626262626263,0.88,0.5531914893617021,0.7733333333333333,0.6337448559670782,,,0.5740740740740741,0.6111111111111112,0.7160493827160493,0.5068493150684932,0.6986301369863014,0.6896551724137931,0.46113989637305697,0.7658536585365854,0.7045454545454546,1.2358134315732414,0.22727272727272727,2020-2021,0.694
2020-08-02,0.2182741116751269,0.12,0.16666666666666666,0.25675675675675674,0.1987704918032787,,,0.1656441717791411,0.22839506172839505,0.20245398773006135,0.3219178082191781,0.13793103448275862,0.12413793103448276,0.12875536480686695,0.29605263157894735,0.21359223300970873,1.153315810105639,0.13402061855670103,2020-2021,0.67
2020-08-03,0.765,0.92,0.6526315789473685,0.7837837837837838,0.7321063394683026,,,0.6625766871165644,0.7177914110429447,0.8159509202453987,0.6506849315068494,0.815068493150685,0.726027397260274,0.6476683937823834,0.785,0.7916666666666666,1.2017788587858123,0.22905027932960895,2020-2021,0.682
2020-08-04,0.6142131979695431,0.44,0.5208333333333334,0.581081081081081,0.5635245901639344,,,0.5214723926380368,0.6111111111111112,0.558282208588957,0.6326530612244898,0.4589041095890411,0.6301369863013698,0.5189873417721519,0.6709677419354839,0.5,1.1479851791515892,0.19636363636363635,2020-2021,0.7
2020-08-05,0.6934673366834171,0.8,0.6544502617801047,0.7333333333333333,0.689795918367347,,,0.6625766871165644,0.6687116564417178,0.7378048780487805,0.6164383561643836,0.8082191780821918,0.6438356164383562,0.6240601503759399,0.7697841726618705,0.7647058823529411,1.1963648411240022,0.25443786982248523,2020-2021,0.684
2020-08-06,0.542713567839196,0.64,0.6223404255319149,0.5066666666666667,0.5728952772073922,,,0.6234567901234568,0.5493827160493827,0.5460122699386503,0.564625850340136,0.4726027397260274,0.6438356164383562,0.49642857142857144,0.7099236641221374,0.618421052631579,1.167289858788418,0.20430107526881722,2020-2021,0.694
2020-08-07,0.35384615384615387,0.16,0.37037037037037035,0.32,0.3450413223140496,,,0.37267080745341613,0.32298136645962733,0.3395061728395062,0.4413793103448276,0.2361111111111111,0.3819444444444444,0.2613240418118467,0.5461538461538461,0.31343283582089554,1.097835218803005,0.19161676646706588,2020-2021,0.644
2020-08-08,0.755,0.8,0.6963350785340314,0.7466666666666667,0.7331975560081466,,,0.7012195121951219,0.754601226993865,0.7439024390243902,0.6597222222222222,0.7986111111111112,0.7152777777777778,0.6805555555555556,0.828125,0.7733333333333333,1.1823261715479474,0.24166666666666667,2020-2021,0.68
2020-08-09,0.5728643216080402,0.36,0.5736842105263158,0.5733333333333334,0.5623721881390593,,,0.5521472392638037,0.6257668711656442,0.50920245398773,0.6041666666666666,0.5594405594405595,0.5454545454545454,0.5106382978723404,0.7251908396946565,0.47368421052631576,1.1338977578454865,0.20727272727272728,2020-2021,0.706
2020-08-10,0.7373737373737373,0.68,0.6402116402116402,0.7466666666666667,0.6981519507186859,,,0.6358024691358025,0.7098765432098766,0.7484662576687117,0.6503496503496503,0.7832167832167832,0.6853146853146853,0.6746575342465754,0.7596899224806202,0.6818181818181818,1.177529310796246,0.22647058823529412,2020-2021,0.706
2020-08-11,0.22727272727272727,0.08,0.225130890052356,0.2328767123287671,0.21971252566735114,,,0.24074074074074073,0.24074074074074073,0.17791411042944785,0.24475524475524477,0.176056338028169,0.22535211267605634,0.156794425087108,0.4,0.12307692307692308,1.0972929632043067,0.14953271028037382,2020-2021,0.666
2020-08-12,0.7878787878787878,0.84,0.6510416666666666,0.9066666666666666,0.7551020408163265,,,0.6625766871165644,0.7423312883435583,0.8597560975609756,0.7132867132867133,0.8741258741258742,0.7622377622377622,0.7408637873754153,0.7874015748031497,0.7580645161290323,1.2049131422926416,0.25675675675675674,2020-2021,0.72
2020-08-13,0.5678391959798995,0.84,0.6595744680851063,0.64,0.6283367556468172,,,0.6358024691358025,0.5925925925925926,0.656441717791411,0.496551724137931,0.7724137931034483,0.6180555555555556,0.6241379310344828,0.6115107913669064,0.6896551724137931,1.2083486399743097,0.18627450980392157,2020-2021,0.728
2020-08-14,0.5255102040816326,0.44,0.5238095238095238,0.527027027027027,0.5206611570247934,,,0.546583850931677,0.5341614906832298,0.48148148148148145,0.5310344827586206,0.5103448275862069,0.5486111111111112,0.46785714285714286,0.644927536231884,0.48484848484848486,1.1582001067542202,0.1746031746031746,2020-2021,0.714
2020-08-15,0.4472361809045226,0.64,0.418848167539267,0.44,0.4448979591836735,,,0.4049079754601227,0.4601226993865031,0.4695121951219512,0.4452054794520548,0.4931506849315068,0.3904109589041096,0.4166666666666667,0.4825174825174825,0.4915254237288136,1.211114618916147,0.1559633027522936,2020-2021,0.734
2020-08-16,0.6111111111111112,0.92,0.5631578947368421,0.7866666666666666,0.6352459016393442,,,0.5828220858895705,0.5493827160493827,0.7730061349693251,0.5616438356164384,0.726027397260274,0.6689655172413793,0.5694444444444444,0.723404255319149,0.7457627118644068,1.243106434700361,0.17419354838709677,2020-2021,0.726
2020-08-17,0.5,0.56,0.5412371134020618,0.47297297297297297,0.5153374233128835,,,0.5398773006134969,0.49079754601226994,0.5153374233128835,0.4413793103448276,0.6068965517241379,0.4652777777777778,0.4931972789115646,0.5583333333333333,0.5333333333333333,1.1668233952773,0.1746031746031746,2020-2021,0.716
2020-08-18,0.3299492385786802,0.12,0.30526315789473685,0.33783783783783783,0.31069958847736623,,,0.2777777777777778,0.345679012345679,0.30864197530864196,0.3146853146853147,0.3146853146853147,0.23943661971830985,0.24092409240924093,0.5,0.30434782608695654,1.1059646073936125,0.152317880794702,2020-2021,0.712
2020-08-19,0.22110552763819097,0.04,0.19270833333333334,0.16,0.19144602851323828,,,0.18292682926829268,0.24539877300613497,0.14634146341463414,0.20279720279720279,0.15384615384615385,0.14685314685314685,0.1554054054054054,0.2833333333333333,0.18666666666666668,1.033431096549836,0.11702127659574468,2020-2021,0.67
2020-08-20,0.785,0.88,0.7021276595744681,0.8133333333333334,0.7622950819672131,,,0.6993865030674846,0.7716049382716049,0.8159509202453987,0.7132867132867133,0.8181818181818182,0.8181818181818182,0.7377049180327869,0.8288288288288288,0.7638888888888888,1.1954350238711564,0.22311827956989247,2020-2021,0.686
2020-08-21,0.24489795918367346,0.2,0.18134715025906736,0.28378378378378377,0.22336065573770492,,,0.17791411042944785,0.22839506172839505,0.26380368098159507,0.16783216783216784,0.3146853146853147,0.1888111888111888,0.11643835616438356,0.456,0.2535211267605634,1.1845864929624408,0.1834862385321101,2020-2021,0.648
2020-08-22,0.65,0.72,0.6276595744680851,0.7837837837837838,0.6652977412731006,,,0.6358024691358025,0.6111111111111112,0.7484662576687117,0.6993006993006993,0.6363636363636364,0.7132867132867133,0.6666666666666666,0.6934306569343066,0.6162790697674418,1.2028032364713497,0.1388888888888889,2020-2021,0.672
2020-08-23,0.41708542713567837,0.36,0.45454545454545453,0.4,0.42592592592592593,,,0.46296296296296297,0.42592592592592593,0.3888888888888889,0.5138888888888888,0.4195804195804196,0.34965034965034963,0.34977578475336324,0.5494505494505495,0.35802469135802467,1.1481773928079528,0.12077294685990338,2020-2021,0.674
2020-08-24,0.7040816326530612,0.84,0.6963350785340314,0.6216216216216216,0.6954732510288066,,,0.6851851851851852,0.7098765432098766,0.691358024691358,0.6713286713286714,0.6993006993006993,0.6923076923076923,0.6895306859205776,0.6758620689655173,0.765625,1.176803534430126,0.1834319526627219,2020-2021,0.682
2020-08-25,0.155,0.2,0.14659685863874344,0.22666666666666666,0.164969450101833,,,0.1402439024390244,0.17791411042944785,0.17682926829268292,0.14583333333333334,0.2013888888888889,0.11888111888111888,0.07083333333333333,0.3157894736842105,0.125,1.2343609320172362,0.09876543209876543,2020-2021,0.638
2020-08-26,0.6532663316582915,0.56,0.6774193548387096,0.7466666666666667,0.6721649484536083,,,0.691358024691358,0.6211180124223602,0.7037037037037037,0.6944444444444444,0.6736111111111112,0.6783216783216783,0.6026785714285714,0.7712765957446809,0.6301369863013698,1.1718130374069102,0.15337423312883436,2020-2021,0.658
2020-08-27,0.23857868020304568,0.2,0.2604166666666667,0.1643835616438356,0.23408624229979466,,,0.25925925925925924,0.25925925925925924,0.18404907975460122,0.27972027972027974,0.14685314685314685,0.17482517482517482,0.12941176470588237,0.3717948717948718,0.3026315789473684,1.1008988263646133,0.15789473684210525,2020-2021,0.598
2020-08-28,0.8010204081632653,0.96,0.75,0.8266666666666667,0.7930327868852459,,,0.7484662576687117,0.7777777777777778,0.852760736196319,0.7323943661971831,0.8169014084507042,0.8591549295774648,0.7971014492753623,0.7945205479452054,0.7727272727272727,1.1996667333921207,0.20930232558139536,2020-2021,0.616
2020-08-29,0.5527638190954773,0.64,0.5212765957446809,0.6533333333333333,0.5605749486652978,,,0.5246913580246914,0.5370370370370371,0.6196319018404908,0.4755244755244755,0.5734265734265734,0.6643356643356644,0.5641891891891891,0.591304347826087,0.5,1.2085916951478204,0.16483516483516483,2020-2021,0.612
2020-08-30,0.5888324873096447,0.72,0.5699481865284974,0.6266666666666667,0.5938775510204082,,,0.5828220858895705,0.5828220858895705,0.6158536585365854,0.5902777777777778,0.6736111111111112,0.5625,0.5587301587301587,0.7,0.5846153846153846,1.2009764241199195,0.21305841924398625,2020-2021,0.642
2020-08-31,0.3888888888888889,0.44,0.40414507772020725,0.47297297297297297,0.41020408163265304,,,0.4233128834355828,0.3619631901840491,0.4451219512195122,0.363013698630137,0.3561643835616438,0.43448275862068964,0.3269230769230769,0.5775862068965517,0.5161290322580645,1.1982783602111486,0.12935323383084577,2020-2021,0.596
2020-09-01,0.3768844221105528,0.96,0.3612565445026178,0.5466666666666666,0.42653061224489797,,,0.3803680981595092,0.31901840490797545,0.5792682926829268,0.33793103448275863,0.5655172413793104,0.3333333333333333,0.33653846153846156,0.5409836065573771,0.6785714285714286,1.301689735239158,0.17703349282296652,2020-2021,0.69
2020-09-02,0.22110552763819097,0.08333333333333333,0.1657754010695187,0.06666666666666667,0.16907216494845362,,,0.14814814814814814,0.2484472049689441,0.1111111111111111,0.22377622377622378,0.0979020979020979,0.1258741258741259,0.10903426791277258,0.39805825242718446,0.09836065573770492,0.9629213063528699,0.12195121951219512,2020-2021,0.544
2020-09-03,0.08080808080808081,0.12,0.043010752688172046,0.17333333333333334,0.08264462809917356,,,0.037267080745341616,0.055900621118012424,0.15432098765432098,0.06293706293706294,0.15492957746478872,0.028169014084507043,0.027491408934707903,0.15862068965517243,0.1875,1.2479511940569488,0.175,2020-2021,0.344
2020-09-04,0.6683417085427136,0.8,0.6302083333333334,0.5753424657534246,0.6462167689161554,,,0.6441717791411042,0.6196319018404908,0.6748466257668712,0.6111111111111112,0.6736111111111112,0.7222222222222222,0.6690909090909091,0.6148648648648649,0.6212121212121212,1.1747173417208354,0.25316455696202533,2020-2021,0.344
2020-09-06,0.875,0.92,0.7619047619047619,0.8783783783783784,0.8340163934426229,,,0.7484662576687117,0.8580246913580247,0.8957055214723927,0.8680555555555556,0.7552447552447552,0.9090909090909091,0.8745247148288974,0.7975460122699386,0.7580645161290323,1.1858593768795829,0.18427518427518427,2020-2021,0.314
2020-10-21,0.725,0.84,0.7263157894736842,0.9066666666666666,0.7591836734693878,,,0.7484662576687117,0.6993865030674846,0.8292682926829268,0.7266666666666667,0.7651006711409396,0.785234899328859,0.6613756613756614,0.8368421052631579,0.7927927927927928,1.2080097243085104,0.24193548387096775,2020-2021,0.328
2020-10-22,0.6414141414141414,0.92,0.6476683937823834,0.8266666666666667,0.6863543788187373,,,0.676829268292683,0.6012269938650306,0.7804878048780488,0.6040268456375839,0.7114093959731543,0.7449664429530202,0.6117021276595744,0.7298850574712644,0.7364341085271318,1.230321280553564,0.20178041543026706,2020-2021,0.35
2020-10-23,0.3417085427135678,0.32,0.35294117647058826,0.4,0.35390946502057613,,,0.35185185185185186,0.3395061728395062,0.37037037037037035,0.3469387755102041,0.36054421768707484,0.36054421768707484,0.2710843373493976,0.42786069651741293,0.3445378151260504,1.181708484319135,0.16279069767441862,2020-2021,0.502
2020-10-24,0.61,0.72,0.515625,0.56,0.5711382113821138,,,0.5,0.6036585365853658,0.6097560975609756,0.5472972972972973,0.6418918918918919,0.527027027027027,0.4171779141104294,0.7091836734693877,0.556390977443609,1.1898982699358307,0.13523131672597866,2020-2021,0.396
2020-10-25,0.275,0.2,0.2708333333333333,0.29333333333333333,0.27235772357723576,,,0.27439024390243905,0.27439024390243905,0.2682926829268293,0.33783783783783783,0.20945945945945946,0.22972972972972974,0.19375,0.3401015228426396,0.26666666666666666,1.152182172413049,0.12686567164179105,2020-2021,0.324
2020-10-27,0.49246231155778897,0.64,0.48947368421052634,0.6,0.5153374233128835,,,0.4723926380368098,0.4539877300613497,0.6196319018404908,0.42953020134228187,0.6308724832214765,0.4429530201342282,0.34806629834254144,0.6108108108108108,0.6178861788617886,1.2178425900174958,0.17857142857142858,2020-2021,0.314
2020-11-17,0.6046511627906976,0.88,0.5163934426229508,0.7887323943661971,0.6282051282051282,,,0.5230769230769231,0.5769230769230769,0.7846153846153846,,,,,,0.6282051282051282,1.266740782265459,0.0,2020-2021,0.344
2020-11-20,0.77,0.92,0.7967914438502673,0.9066666666666666,0.8090349075975359,,,0.8148148148148148,0.7530864197530864,0.8588957055214724,,,,,,0.8090349075975359,1.2039610837245378,0.0,2020-2021,0.484
2020-11-21,0.6884422110552764,0.76,0.7105263157894737,0.8133333333333334,0.7198364008179959,,,0.7239263803680982,0.6687116564417178,0.7668711656441718,,,,,,0.7198364008179959,1.196139333989076,0.0,2020-2021,0.564
2020-11-22,0.32663316582914576,0.16,0.3631578947368421,0.29333333333333333,0.32719836400818,,,0.3496932515337423,0.39263803680981596,0.2392638036809816,,,,,,0.32719836400818,1.0936948603663905,0.0,2020-2021,0.536
2020-11-23,0.7185929648241206,0.84,0.7731958762886598,0.8666666666666667,0.768762677484787,,,0.7682926829268293,0.725609756097561,0.8121212121212121,,,,0.6684210526315789,0.8260869565217391,0.84375,1.1972928806048184,0.0,2020-2021,0.596
2020-11-24,0.6180904522613065,0.88,0.5894736842105263,0.64,0.623721881390593,,,0.6012269938650306,0.588957055214724,0.6809815950920245,,,,0.5637583892617449,0.7198067632850241,0.5413533834586466,1.214767082203085,0.0,2020-2021,0.652
2020-11-25,0.39195979899497485,0.2,0.4095744680851064,0.24,0.3655030800821355,,,0.3950617283950617,0.4444444444444444,0.25766871165644173,,,,,,0.3655030800821355,1.0561083414784713,0.0,2020-2021,0.664
2020-11-26,0.145,0.16,0.08421052631578947,0.14666666666666667,0.12244897959183673,,,0.08588957055214724,0.12269938650306748,0.15853658536585366,,,,0.09523809523809523,0.13966480446927373,0.1485148514851485,1.1954274943770027,0.0,2020-2021,0.558
2020-12-16,0.705,0.84,0.6752577319587629,0.8,0.7145748987854251,,,0.6848484848484848,0.6524390243902439,0.806060606060606,0.7181208053691275,0.7315436241610739,0.738255033557047,0.6073059360730594,0.8206896551724138,0.7769230769230769,1.2035172387797826,0.26062322946175637,2020-2021,0.668
2020-12-17,0.507537688442211,0.44,0.4032258064516129,0.38666666666666666,0.44536082474226807,,,0.4012345679012346,0.4409937888198758,0.49382716049382713,0.527027027027027,0.42567567567567566,0.3741496598639456,0.3492063492063492,0.608,0.48148148148148145,1.1439487420055525,0.20833333333333334,2020-2021,0.534
2020-12-19,0.565,0.4,0.5654450261780105,0.5733333333333334,0.5580448065173116,,,0.5609756097560976,0.5705521472392638,0.5426829268292683,0.5133333333333333,0.62,0.5167785234899329,0.4881889763779528,0.6692307692307692,0.5887850467289719,1.143703099276122,0.13138686131386862,2020-2021,0.69
2020-12-20,0.31155778894472363,0.28,0.3072916666666667,0.21333333333333335,0.29327902240325865,,,0.3170731707317073,0.34355828220858897,0.21951219512195122,0.30666666666666664,0.28,0.3,0.21991701244813278,0.4605263157894737,0.21428571428571427,1.1195366908089395,0.125,2020-2021,0.626
2020-12-21,0.20603015075376885,0.08,0.19689119170984457,0.18666666666666668,0.19308943089430894,,,0.2073170731707317,0.17073170731707318,0.20121951219512196,0.2,0.18666666666666668,0.16,0.14,0.302158273381295,0.17475728155339806,1.0926366202298798,0.08421052631578947,2020-2021,0.498
2020-12-22,0.6,0.64,0.5412371134020618,0.6133333333333333,0.5809716599190283,,,0.5212121212121212,0.5975609756097561,0.6242424242424243,0.6174496644295302,0.5771812080536913,0.5369127516778524,0.45703125,0.7631578947368421,0.627906976744186,1.1868558405166931,0.18466898954703834,2020-2021,0.548
2020-12-23,0.15577889447236182,0.08,0.09090909090909091,0.09333333333333334,0.11728395061728394,,,0.08641975308641975,0.14814814814814814,0.11728395061728394,0.14864864864864866,0.12162162162162163,0.05405405405405406,0.04291845493562232,0.21764705882352942,0.12048192771084337,1.0671583627029309,0.19298245614035087,2020-2021,0.32
2020-12-24,0.8140703517587939,0.96,0.8052631578947368,0.96,0.8404907975460123,,,0.8159509202453987,0.8343558282208589,0.8711656441717791,0.7785234899328859,0.8389261744966443,0.9194630872483222,0.8290598290598291,0.8441558441558441,0.8613861386138614,1.2058417284179,0.3746958637469586,2020-2021,0.342
2020-12-25,0.5577889447236181,0.68,0.46153846153846156,0.56,0.5263157894736842,,,0.4666666666666667,0.4817073170731707,0.6303030303030303,0.4666666666666667,0.6644295302013423,0.4563758389261745,0.38738738738738737,0.6927710843373494,0.5566037735849056,1.2034221175837967,0.1346153846153846,2020-2021,0.348
2020-12-26,0.515,0.52,0.5026178010471204,0.4666666666666667,0.5030549898167006,,,0.5365853658536586,0.4110429447852761,0.5609756097560976,0.45695364238410596,0.5496688741721855,0.48,0.3728813559322034,0.6851851851851852,0.5161290322580645,1.163898312467272,0.1214574898785425,2020-2021,0.456
2020-12-27,0.545,0.48,0.515625,0.6933333333333334,0.5528455284552846,,,0.524390243902439,0.5670731707317073,0.5670731707317073,0.5231788079470199,0.5231788079470199,0.6133333333333333,0.47085201793721976,0.6463414634146342,0.580952380952381,1.1883118549357352,0.17647058823529413,2020-2021,0.478
