cluster,n_days,n_subperiods,med_breadth30,med_entropy,med_share_strong,med_R1_25,med_R251_500,silhouette
0,537,5,0.59,1.1440442254383045,0.14035087719298245,0.24,0.29473684210526313,0.4611789751355884
1,540,5,0.645,1.1882731746791668,0.18610207902256382,0.8,0.7007692710241247,0.4611789751355884
