date,bias_state,bias_direction,bias_confidence,markov_p_target25_from_ar,markov_p_target25_from_p90,regime_ratio,asian_range_pips,actual_mfe,target_hit,direction_correct
2024-12-05,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.126,22.3,81.7,True,1
2024-12-11,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.196,18.9,40.4,True,1
2024-12-12,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.952,18.8,37.9,True,1
2024-12-13,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.744,24.6,12.1,True,0
2024-12-19,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.018,44.1,70.5,True,1
2024-12-20,9/9_LOCK,SHORT,0.97,0.0594,0.0594,4.46,12.4,15.8,True,0
2024-12-23,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.445,22.7,45.2,True,1
2024-12-30,9/9_LOCK,SHORT,0.97,0.0594,0.0594,3.057,14.1,46.8,True,1
2024-12-31,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.407,17.7,17.4,True,0
2025-01-02,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.837,31.9,49.7,True,1
2025-01-03,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.805,19.0,45.3,True,1
2025-01-06,9/9_LOCK,LONG,0.97,0.0594,0.0594,5.04,24.8,134.8,True,1
2025-01-07,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.402,27.1,44.8,True,1
2025-01-09,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.036,16.8,34.7,True,1
2025-01-10,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.563,19.7,86.7,True,1
2025-01-15,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.937,15.8,21.0,True,0
2025-01-16,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.057,19.2,28.2,True,1
2025-01-20,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.663,40.6,161.9,True,1
2025-01-21,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.536,83.0,74.4,True,1
2025-01-23,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.594,19.2,18.8,True,0
2025-01-24,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.595,42.5,99.7,True,1
2025-01-27,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.146,30.1,22.1,True,0
2025-01-31,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.874,25.4,24.3,True,0
2025-02-05,9/9_LOCK,LONG,0.97,0.0594,0.0594,3.325,16.9,51.8,True,1
2025-02-06,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.803,20.3,49.6,True,1
2025-02-12,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.109,13.7,24.7,True,0
2025-02-14,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.662,21.6,50.4,True,1
2025-02-17,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.109,22.1,17.6,True,1
2025-02-18,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.428,34.1,42.2,True,1
2025-02-19,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.591,16.4,16.0,True,0
2025-02-24,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.765,68.9,6.7,False,0
2025-02-26,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.72,34.6,37.9,True,1
2025-02-28,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.046,24.1,18.6,True,1
2025-03-03,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.872,24.2,15.3,True,0
2025-03-04,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.589,25.3,73.3,True,1
2025-03-06,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.16,36.2,57.1,True,1
2025-03-07,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.511,41.9,111.9,True,1
2025-03-13,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.24,15.4,65.2,True,1
2025-03-14,9/9_LOCK,SHORT,0.97,0.0594,0.0594,3.402,24.1,21.8,True,0
2025-03-19,9/9_LOCK,SHORT,0.97,0.0594,0.0594,3.539,17.8,71.0,True,1
2025-03-20,9/9_LOCK,SHORT,0.97,0.0594,0.0594,4.13,16.9,87.9,True,1
2025-03-24,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.361,29.4,45.4,True,0
2025-03-31,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.084,40.5,16.1,True,1
2025-04-01,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.444,16.0,36.8,True,1
2025-04-02,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.343,21.0,13.1,True,0
2025-04-03,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.008,119.5,293.7,True,1
2025-04-04,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.315,61.9,56.1,True,0
2025-04-07,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.827,121.5,160.6,True,1
2025-04-08,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.016,79.6,90.7,True,1
2025-04-09,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.733,125.5,142.6,True,1
2025-04-10,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.552,46.4,186.1,True,1
2025-04-14,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.72,99.5,114.2,True,1
2025-04-15,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.234,47.4,29.3,True,0
2025-04-16,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.768,70.8,114.6,True,1
2025-04-17,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.841,54.1,63.5,True,1
2025-04-23,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.582,118.1,19.4,False,0
2025-04-24,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.262,50.7,83.4,True,1
2025-04-29,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.82,47.8,49.3,True,1
2025-04-30,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.966,40.8,22.4,True,0
2025-05-05,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.656,54.6,64.1,True,1
2025-05-06,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.929,47.6,43.9,True,1
2025-05-07,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.715,49.2,8.9,False,0
2025-05-08,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.078,44.6,25.5,True,0
2025-05-09,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.119,36.9,46.0,True,1
2025-05-13,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.755,36.4,64.5,True,1
2025-05-14,9/9_LOCK,LONG,0.97,0.0594,0.0594,4.588,18.7,81.5,True,1
2025-05-15,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.138,37.7,63.6,True,1
2025-05-16,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.071,29.4,33.1,True,1
2025-05-20,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.078,33.4,46.4,True,1
2025-05-22,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.512,34.2,41.1,True,1
2025-05-27,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.898,29.4,44.2,True,1
2025-05-28,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.016,44.5,27.2,True,1
2025-05-29,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.697,87.0,68.0,True,1
2025-05-30,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.71,44.2,51.7,True,1
2025-06-02,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.609,45.3,93.3,True,1
2025-06-03,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.94,38.5,61.8,True,1
2025-06-05,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.048,26.9,9.8,True,0
2025-06-06,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.306,24.2,72.4,True,1
2025-06-10,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.055,49.5,45.2,True,0
2025-06-12,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.315,45.4,144.4,True,1
2025-06-13,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.715,100.4,86.0,True,1
2025-06-16,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.143,23.8,78.3,True,1
2025-06-17,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.093,24.8,20.9,True,0
2025-06-18,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.847,37.2,43.3,True,1
2025-06-19,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.877,38.3,32.5,True,1
2025-06-23,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.266,53.4,64.6,True,1
2025-06-25,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.035,31.7,19.1,True,1
2025-06-27,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.505,28.9,53.7,True,1
2025-06-30,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.379,26.9,22.7,True,0
2025-07-02,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.521,21.9,59.0,True,1
2025-07-07,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.973,26.1,59.0,True,1
2025-07-09,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.957,28.1,34.7,True,1
2025-07-10,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.438,40.2,30.7,True,1
2025-07-16,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.795,24.4,27.9,True,0
2025-07-17,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.863,29.2,77.7,True,1
2025-07-18,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.72,46.8,72.7,True,1
2025-07-21,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.114,22.0,45.6,True,1
2025-07-22,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.075,13.4,20.3,True,1
2025-07-23,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.18,25.5,42.9,True,1
2025-07-24,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.923,18.2,36.6,True,0
2025-07-25,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.24,29.2,17.0,True,0
2025-07-28,9/9_LOCK,SHORT,0.97,0.0594,0.0594,3.76,24.6,129.5,True,1
2025-07-30,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.228,29.8,88.2,True,1
2025-07-31,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.061,37.9,57.6,True,1
2025-08-07,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.349,27.8,40.0,True,0
2025-08-11,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.997,35.7,27.3,True,1
2025-08-12,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.358,21.2,15.9,True,0
2025-08-13,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.457,21.9,56.3,True,1
2025-08-15,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.348,22.4,61.5,True,1
2025-08-21,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.727,13.9,34.3,True,1
2025-08-27,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.324,35.5,67.6,True,1
2025-08-29,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.106,26.4,7.6,True,0
2025-09-01,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.976,29.0,42.0,True,1
2025-09-02,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.909,28.5,97.6,True,1
2025-09-05,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.871,36.3,101.6,True,1
2025-09-08,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.006,15.5,45.0,True,1
2025-09-10,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.387,26.1,19.8,True,1
2025-09-12,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.774,19.9,14.4,True,0
2025-09-17,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.234,21.8,33.6,True,1
2025-09-18,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.943,34.9,62.3,True,1
2025-09-19,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.232,22.4,51.7,True,1
2025-09-22,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.534,22.1,44.6,True,1
2025-09-24,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.249,24.1,84.7,True,1
2025-09-29,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.696,36.9,56.1,True,1
2025-09-30,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.65,20.3,35.4,True,1
2025-10-01,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.855,33.9,45.9,True,1
2025-10-03,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.419,21.0,29.7,True,1
2025-10-07,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.931,20.4,50.9,True,1
2025-10-08,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.676,45.4,50.5,True,1
2025-10-10,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.336,21.4,26.0,True,1
2025-10-13,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.348,35.9,15.5,True,0
2025-10-14,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.368,37.8,27.3,True,0
2025-10-15,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.057,26.4,39.5,True,1
2025-10-17,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.162,35.2,41.5,True,0
2025-10-21,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.333,23.4,39.4,True,1
2025-10-28,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.844,27.5,18.8,True,1
2025-10-29,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.017,29.5,31.4,True,1
2025-10-31,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.211,18.0,34.3,True,1
2025-11-04,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.917,23.0,14.5,True,0
2025-11-05,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.026,18.9,12.9,True,0
2025-11-06,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.663,27.9,52.4,True,1
2025-11-13,9/9_LOCK,LONG,0.97,0.0594,0.0594,3.51,15.3,42.3,True,1
2025-11-19,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.732,18.3,17.0,True,0
2025-11-21,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.051,23.4,25.2,True,0
2025-11-24,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.411,26.5,39.7,True,1
2025-11-25,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.412,18.7,51.6,True,1
2025-11-26,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.06,28.5,26.4,True,1
2025-11-27,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.121,25.7,17.9,True,0
2025-11-28,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.699,20.9,39.9,True,1
2025-12-08,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.086,23.2,38.6,True,1
2025-12-10,9/9_LOCK,LONG,0.97,0.0594,0.0594,3.223,9.4,32.0,True,1
2025-12-12,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.386,15.3,17.8,True,0
2025-12-15,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.439,16.4,27.6,True,1
2025-12-16,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.563,12.6,7.5,True,0
2025-12-17,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.996,27.6,43.0,True,1
2025-12-18,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.763,11.8,22.9,True,0
2025-12-19,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.363,13.5,18.5,True,0
2025-12-22,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.571,16.1,52.0,True,1
2025-12-24,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.894,27.4,16.8,True,1
2025-12-26,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.215,17.7,11.0,True,0
2025-12-31,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.71,16.2,27.5,True,1
2026-01-02,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.645,23.1,32.7,True,1
2026-01-05,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.438,48.2,61.0,True,1
2026-01-07,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.286,21.0,15.7,True,0
2026-01-12,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.642,49.7,69.8,True,1
2026-01-19,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.501,60.7,60.8,True,1
2026-01-20,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.927,39.9,124.2,True,1
2026-01-21,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.025,23.6,22.9,True,0
2026-01-26,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.582,53.3,28.4,True,0
2026-01-27,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.597,29.3,29.7,True,0
2026-01-28,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.921,69.7,85.5,True,1
2026-01-29,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.287,45.6,15.5,True,0
2026-02-02,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.809,35.0,44.3,True,1
2026-02-03,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.219,34.2,34.3,True,1
2026-02-06,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.452,35.6,49.6,True,1
2026-02-09,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.434,27.2,108.0,True,1
2026-02-12,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.355,26.2,18.7,True,0
2026-02-16,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.859,15.6,18.8,True,1
2026-02-18,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.994,18.1,42.6,True,1
2026-02-19,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.23,13.9,25.1,True,0
2026-02-20,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.992,25.9,29.5,True,1
2026-02-23,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.135,46.7,16.8,True,0
2026-02-26,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.039,27.9,16.3,True,0
2026-02-27,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.189,24.3,24.9,True,1
2026-03-02,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.725,39.7,77.5,True,1
2026-03-03,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.141,41.9,121.0,True,1
2026-03-04,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.428,45.6,42.7,True,1
2026-03-06,9/9_LOCK,SHORT,0.97,0.0594,0.0594,3.184,17.9,62.0,True,1
2026-03-09,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.967,59.8,42.3,True,1
2026-03-10,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.344,38.7,29.1,True,0
2026-03-13,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.47,29.8,78.1,True,1
2026-03-16,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.668,38.2,5.0,False,0
2026-03-17,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.297,25.6,38.3,True,0
2026-03-23,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.208,30.8,51.7,True,0
2026-03-24,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.0,42.1,44.5,True,1
2026-03-25,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.878,33.7,34.8,True,1
2026-03-26,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.212,18.4,35.7,True,1
2026-03-30,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.077,33.8,39.6,True,1
2026-04-02,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.38,73.6,78.5,True,1
2026-04-06,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.987,23.5,48.6,True,1
2026-04-08,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.366,108.2,127.9,True,1
2026-04-14,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.061,19.7,49.8,True,1
2026-04-15,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.186,23.1,21.9,True,1
2026-04-20,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.738,33.6,45.9,True,1
2026-04-22,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.129,20.9,22.1,True,1
2026-04-23,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.516,21.3,25.2,True,1
2026-04-27,EXHAUSTION,LONG,0.3,0.0594,0.0594,0.851,40.2,62.6,True,1
2026-04-28,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.404,19.3,40.5,True,1
2026-04-30,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.676,34.3,43.7,True,1
2026-05-04,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.678,28.9,56.1,True,1
2026-05-05,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.247,17.0,16.4,True,1
2026-05-06,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.326,54.6,104.9,True,1
2026-05-07,9/9_LOCK,LONG,0.97,0.0594,0.0594,1.578,21.1,32.6,True,1
2026-05-08,9/9_LOCK,LONG,0.97,0.0594,0.0594,2.75,14.8,62.9,True,1
2026-05-11,EXHAUSTION,LONG,0.3,0.0594,0.0594,1.227,27.3,40.3,True,1
2026-05-12,EXHAUSTION,SHORT,0.3,0.0594,0.0594,0.862,33.3,56.0,True,1
2026-05-13,9/9_LOCK,SHORT,0.97,0.0594,0.0594,4.202,9.9,41.4,True,1
2026-05-15,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.432,26.6,50.2,True,1
2026-05-19,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.295,26.8,53.4,True,1
2026-05-20,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.155,19.3,20.5,True,1
2026-05-21,9/9_LOCK,SHORT,0.97,0.0594,0.0594,2.091,19.7,45.4,True,1
2026-05-22,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.929,11.2,23.6,True,1
2026-05-26,9/9_LOCK,SHORT,0.97,0.0594,0.0594,1.525,13.9,23.5,True,1
2026-05-29,EXHAUSTION,SHORT,0.3,0.0594,0.0594,1.323,22.3,25.9,True,1
