cmc_id,rank,symbol,price_usd,market_cap_usd,volume_24h_usd,date_added_cmc,is_stablecoin,historical_date,price_prev,rank_prev,vol_prev7_med,ret_1d,ret_1d_raw,ret_3d,ret_7d,ret_14d,ret_30d,ret_60d,vol_63d,vol_30d,vol_20d,vol_ewma,sigma_t0,rank_vel_1d,rank_vel_3d,rank_vel_7d,rank_vel_14d,rank_vel_30d,rank_vel_60d,vol_accel,turnover,listing_age_days,log10_mcap,log10_vol,liq_proxy,vol_pct_within_date,mcap_q_within_date,vol_regime,liq_bucket,momentum_state,fwd1_cum,fwd_rank_1d,fwd2_cum,fwd_rank_2d,fwd3_cum,fwd_rank_3d,fwd5_cum,fwd_rank_5d,fwd7_cum,fwd_rank_7d,fwd10_cum,fwd_rank_10d,fwd14_cum,fwd_rank_14d,fwd21_cum,fwd_rank_21d,fwd30_cum,fwd_rank_30d,historical_date_key,btc_ret_1d,btc_return_30d,eth_ret_1d,eth_btc_relative_return_1d,eth_btc_relative_return_30d,top500_breadth_30d,top500_dispersion_30d,btc_dominance,stablecoin_mcap_share,total_alt_share,mkt_vol_30d,field_cell,rank_band,flag_stale_price,flag_zero_volume,flag_missing_price,flag_listing_day,flag_suspicious_volume,flag_any_quality,z1,event_sign,event_sign_label,is_2s,is_3s,cluster_n,participation,event_family,amp_level,raw_amp_level,subperiod,event_id,signed_fwd1,rev1,recover1s1,signed_fwd2,rev2,recover1s2,signed_fwd3,rev3,recover1s3,signed_fwd5,rev5,recover1s5,signed_fwd7,rev7,recover1s7,signed_fwd10,rev10,recover1s10,signed_fwd14,rev14,recover1s14,signed_fwd21,rev21,recover1s21,signed_fwd30,rev30,recover1s30,fwd_rank_vel_1d,fwd_rank_vel_3d,fwd_rank_vel_7d,fwd_rank_vel_14d,fwd_rank_vel_30d,event_index,peer_n,peer_med0,peer_med1,peer_med2,peer_med3,peer_med5,peer_med7,peer_med10,peer_med14,peer_med21,peer_med30,residual0,resid1,resid2,resid3,resid5,resid7,resid10,resid14,resid21,resid30,path_class
3607,67,VEST,0.01935522,1.7125498e+08,55585.87,2018-11-15,False,2020-07-24 23:59:59,0.05875457,29.0,100019.19,-0.6705751,-0.6705751,-0.79624355,-0.8736746,-0.65128917,-0.2992718,,0.18678048,0.2406631,0.28411755,0.29214576,0.18678048,-38.0,-45.0,-52.0,-38.0,-25.0,,0.5557521,0.0003245796,617.0,8.233644,4.7449646,10.606126,0.5651921,3.0,HIGH_VOL,MED,SHORT_COLD_MEDIUM_COLD,0.52502066,47.0,0.55573124,49.0,0.7252039,45.0,0.34158537,52.0,0.31017783,788.0,0.13313824,64.0,-0.21506602,799.0,-0.5995571,838.0,-0.6987867,835.0,2020-07-24,-0.0046111047,0.023973769,0.016478125,0.02108923,0.16028416,0.63,0.5816295,0.6001004,0.043133005,0.3998996,0.045466095,HIGH_BREADTH_HIGH_DISP,26-100,False,False,False,False,False,False,3.5901775,-1.0,DOWN,True,True,1,ISOLATED,ISOLATED_DOWN,3s,20pct+,2020-2021,LF5EV_20200724_3607,-0.5250206589698792,True,False,-0.5557312369346619,True,False,-0.7252038717269897,True,False,-0.3415853679180145,True,False,-0.31017783284187317,True,False,-0.1331382393836975,True,False,0.21506601572036743,False,False,0.599557101726532,False,False,0.6987866759300232,False,False,-20.0,-22.0,721.0,732.0,768.0,63676,10,0.0,0.0,-0.00923482,0.0002538687,0.02341523,0.09292168,0.063910715,0.22404552,0.39360905,0.3205103,-0.6705751,-0.5250206589698792,-0.5464964173734188,-0.7254577404237352,-0.3650005981326103,-0.40309951454401016,-0.19704895466566086,-0.008979499340057373,0.20594805479049683,0.37827637791633606,PERSISTENT_DECOUPLING
3608,900,UDOO,0.0217116,1.0192056e+07,433475.88,2018-11-15,False,2021-08-10 23:59:59,0.02657004,845.0,353818.1,-0.18285407,-0.18285407,-0.04951941,-0.08342768,-0.1382935,0.13016208,-0.06408619,0.08439161,0.08373514,0.0949773,0.113574676,0.08439161,-55.0,-10.0,-86.0,-121.0,-60.0,-19.0,1.2251377,0.04253076,999.0,7.0082617,5.636965,9.826744,0.5197832,2.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_COLD,0.01150537,907.0,-0.055278283,933.0,0.38884282,834.0,0.2089109,882.0,0.07834614,891.0,0.29776755,868.0,0.30340648,873.0,0.414723,865.0,-0.16085456,1022.0,2021-08-10,-0.016830867,0.33133125,-0.008259546,0.008571321,0.13697878,0.798,0.37523746,0.44281074,0.06474405,0.5571892,0.053068403,HIGH_BREADTH_HIGH_DISP,751-1000,False,False,False,False,False,False,2.1667328,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,15pct,2020-2021,LF5EV_20210810_3608,-0.011505370028316975,True,False,0.05527828261256218,False,False,-0.3888428211212158,True,False,-0.20891089737415314,True,False,-0.0783461406826973,True,False,-0.2977675497531891,True,False,-0.3034064769744873,True,False,-0.4147230088710785,True,False,0.16085456311702728,False,False,7.0,-66.0,-9.0,-27.0,122.0,63794,10,0.0065918053,0.022809152,0.04527186,0.08284944,0.05698248,-0.003377304,0.068685666,0.015261202,0.19017915,0.02186274,-0.18944588,-0.034314521588385105,0.01000642403960228,-0.4716922640800476,-0.2658933773636818,-0.07496883673593402,-0.36645321547985077,-0.31866767909377813,-0.6049021631479263,0.13899182341992855,PERSISTENT_DECOUPLING
3608,1235,UDOO,0.01307436,6.163901e+06,165725.94,2018-11-15,False,2021-10-23 23:59:59,0.01584251,1163.0,43977.38,-0.17472926,-0.17472926,-0.21020508,-0.25655234,-0.20157018,-0.17950282,-0.5591477,0.080440946,0.0919156,0.078611575,0.08416252,0.080440946,-72.0,-78.0,-135.0,-139.0,-164.0,-362.0,3.768436,0.026886536,1073.0,6.7898555,5.2193904,9.39955,0.36456102,1.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_COLD,-0.029455362,1225.0,-0.14449273,1276.0,-0.19784296,1294.0,-0.25070137,1313.0,-0.09670607,1268.0,-0.12572776,1317.0,-0.063774444,1305.0,0.032105587,1304.0,-0.1576276,1370.0,2021-10-23,0.011555884,0.36749047,0.050748713,0.03919283,-0.0454711,0.654,0.38470498,0.43100604,0.04869057,0.568994,0.05149264,HIGH_BREADTH_HIGH_DISP,1001-1500,False,False,False,False,False,False,2.1721432,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,15pct,2020-2021,LF5EV_20211023_3608,0.029455361887812614,False,False,0.1444927304983139,False,True,0.19784295558929443,False,True,0.250701367855072,False,True,0.09670607000589371,False,False,0.12572775781154633,False,False,0.06377444416284561,False,False,-0.03210558742284775,True,False,0.15762759745121002,False,False,-10.0,59.0,33.0,70.0,135.0,63798,10,0.02202317,-0.015079615,0.02070186,0.010982489,-0.027883971,-0.038863476,0.002199176,0.06477665,-0.040910676,-0.1942906,-0.19675243,0.044534976594150066,0.12379087135195732,0.186860466375947,0.2785853389650583,0.13556954637169838,0.12352858181111515,-0.0010022073984146118,0.008805088698863983,0.35191819071769714,ASSET_REJOINS_PEERS
3616,1147,BCDT,0.0696437,2.6930395e+06,11274.32,2018-11-28,False,2022-09-10 23:59:59,0.07993971,1085.0,784.0,-0.12879719,-0.12879719,-0.0942383,-0.057951313,-0.048362844,-0.2640475,0.15079734,0.046985872,0.03604484,0.031122623,0.032589793,0.046985872,-62.0,-58.0,-43.0,-45.0,-75.0,-21.0,14.38051,0.004186467,1382.0,6.4302425,4.05209,8.456288,0.21746117,1.0,LOW_VOL,LOW,SHORT_COLD_MEDIUM_COLD,0.001468331,1140.0,0.002143051,1143.0,-0.04972194,1147.0,-0.04388667,1135.0,-0.029320814,1129.0,-0.09429912,1130.0,-0.10825947,1134.0,-0.1305716,1153.0,-0.11369126,1154.0,2022-09-10,0.014002358,-0.0950428,0.033225983,0.019223625,0.03921724,0.136,0.31282306,0.37347636,0.13826284,0.6265237,0.042416908,LOW_BREADTH_HIGH_DISP,1001-1500,False,False,False,False,False,False,2.7411897,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,10pct,2022,LF5EV_20220910_3616,-0.0014683309709653258,True,False,-0.0021430510096251965,True,False,0.049721941351890564,False,False,0.04388666898012161,False,False,0.029320813715457916,False,False,0.09429912269115448,False,False,0.10825946927070618,False,False,0.13057160377502441,False,False,0.11369126290082932,False,False,-7.0,0.0,-18.0,-13.0,7.0,63953,10,0.0051328866,0.01779129,0.012449892,-0.0147157395,-0.054806784,-0.053050805,-0.084992945,-0.08167869,-0.09364137,-0.109362245,-0.13393007,-0.019259620807133615,-0.014592943247407675,0.06443768087774515,0.09869345277547836,0.08237161859869957,0.17929206788539886,0.18993815779685974,0.22421297430992126,0.22305350750684738,BOTH_NORMALIZE
3617,469,ILC,0.01813529,9.882098e+06,871857.5,2018-11-26,False,2020-08-29 23:59:59,0.02027287,446.0,656496.0,-0.10544042,-0.10544042,-0.19447187,-0.21713758,-0.31818756,-0.35338905,-0.28280914,0.04180164,0.039169032,0.047081027,0.037457656,0.04180164,-23.0,-48.0,-63.0,-91.0,-136.0,-179.0,1.3280469,0.08822595,642.0,6.994849,5.9404454,9.965072,0.7639931,2.0,LOW_VOL,HIGH,SHORT_COLD_MEDIUM_COLD,0.0064338646,468.0,0.07461088,461.0,0.040711783,466.0,-0.19919395,483.0,-0.27265182,488.0,-0.2693224,473.0,-0.32942346,513.0,-0.2339494,491.0,-0.31473663,598.0,2020-08-29,-0.0030872356,0.03560826,0.01022244,0.013309675,0.15966207,0.612,0.8927,0.5734081,0.037351925,0.42659187,0.060015116,HIGH_BREADTH_HIGH_DISP,251-500,False,False,False,False,False,False,2.5223992,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,10pct,2020-2021,LF5EV_20200829_3617,-0.006433864589780569,True,False,-0.0746108815073967,True,False,-0.04071178287267685,True,False,0.19919395446777344,False,True,0.2726518213748932,False,True,0.26932239532470703,False,True,0.3294234573841095,False,True,0.23394939303398132,False,True,0.31473663449287415,False,True,-1.0,-3.0,19.0,44.0,129.0,63972,10,-0.008778567,0.018015612,0.01914656,0.077570915,-0.09354633,-0.15468338,-0.15478648,-0.047195368,-0.091858536,-0.16516668,-0.09666186,-0.02444947650656104,-0.09375744126737118,-0.11828269809484482,0.2927402853965759,0.4273352026939392,0.4241088777780533,0.3766188248991966,0.32580792903900146,0.47990331053733826,BOTH_NORMALIZE
3628,135,MXC,0.07562039,1.9979909e+08,2.0792856e+07,2018-12-06,False,2022-09-01 23:59:59,0.08100157,130.0,6.597896e+06,-0.066433035,-0.066433035,0.096639834,0.04976866,0.06696956,0.10619101,-0.053242266,0.028463194,0.030975867,0.036455028,0.048089623,0.028463194,-5.0,5.0,9.0,12.0,11.0,-16.0,3.1514375,0.10406882,1365.0,8.300593,7.317914,11.959551,0.9359871,3.0,LOW_VOL,HIGH,SHORT_HOT_MEDIUM_HOT,-0.057541095,138.0,-0.07659587,139.0,-0.09363956,142.0,-0.12913911,140.0,-0.0627102,141.0,-0.09273636,152.0,-0.071203545,141.0,-0.19242138,149.0,-0.08217863,138.0,2022-09-01,0.0038592515,-0.12407354,0.020912774,0.017053522,0.09543288,0.146,0.22172362,0.3724237,0.14832382,0.6275763,0.04226158,LOW_BREADTH_LOW_DISP,101-250,False,False,False,False,False,False,2.333998,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2022,LF5EV_20220901_3628,0.05754109472036362,False,True,0.07659587264060974,False,True,0.0936395600438118,False,True,0.12913911044597626,False,True,0.06271020323038101,False,False,0.09273636341094971,False,True,0.07120354473590851,False,False,0.19242137670516968,False,True,0.08217862993478775,False,False,3.0,7.0,6.0,6.0,3.0,64499,10,0.0007447747,-0.008301664,-0.015672756,-0.016188296,-0.055698182,-0.050256707,-0.007729158,-0.07908938,-0.075698346,-0.08653419,-0.06717781,0.06584275886416435,0.09226862899959087,0.10982785560190678,0.18483729287981987,0.11296691000461578,0.10046552121639252,0.15029292553663254,0.2681197226047516,0.168712817132473,BOTH_NORMALIZE
3631,865,FOAM,0.02217385,7.019619e+06,727.74,2018-12-11,False,2022-08-21 23:59:59,0.02796732,799.0,407.76,-0.20715141,-0.20715141,-0.27858037,-0.3306648,-0.22803915,-0.35257548,0.34809208,0.08931908,0.11090689,0.1275671,0.11548776,0.08931908,-66.0,-70.0,-73.0,-56.0,-126.0,15.0,1.7847263,0.0001036723,1349.0,6.8463135,2.8619761,8.277302,0.10128617,2.0,HIGH_VOL,LOW,SHORT_COLD_MEDIUM_COLD,0.11438248,834.0,0.038838543,853.0,0.032417465,857.0,0.2152071,809.0,0.17662743,864.0,-0.038827267,859.0,0.32951203,783.0,0.3155496,790.0,0.26342696,780.0,2022-08-21,0.017389199,-0.051985867,0.026832638,0.0094434405,0.10526642,0.382,0.27332637,0.3821717,0.14209846,0.6178283,0.045119356,HIGH_BREADTH_LOW_DISP,751-1000,False,False,False,False,False,False,2.3192291,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2022,LF5EV_20220821_3631,-0.11438248306512833,True,False,-0.03883854299783707,True,False,-0.03241746500134468,True,False,-0.21520709991455078,True,False,-0.17662742733955383,True,False,0.03882726654410362,False,False,-0.3295120298862457,True,False,-0.3155496120452881,True,False,-0.2634269595146179,True,False,-31.0,-8.0,-1.0,-82.0,-85.0,64622,10,-0.011115102,-0.009527046,0.0034986623,0.0039493316,-0.10389048,-0.111910805,-0.08697176,-0.07711319,-0.059447393,-0.23506036,-0.19603631,-0.10485543683171272,-0.04233720526099205,-0.03636679658666253,-0.11131662130355835,-0.06471662223339081,0.1257990263402462,-0.2523988410830498,-0.25610221922397614,-0.02836659550666809,LOCAL_CONTAGION
3632,993,OPCT,0.125277,1.0079299e+07,1.2510832e+06,2018-12-12,False,2021-09-05 23:59:59,0.14963557,935.0,212427.22,-0.16278596,-0.16278596,-0.09073232,-0.25079393,0.025513282,0.055612955,0.73878443,0.0786962,0.08125753,0.090590216,0.083195746,0.0786962,-58.0,-37.0,-104.0,-32.0,-81.0,4.0,5.8894677,0.124124035,998.0,7.0034304,6.097286,10.0520735,0.62690634,2.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_HOT,0.0041216663,1011.0,-0.18720748,1026.0,-0.18732537,1028.0,-0.3488658,1104.0,-0.19487017,1047.0,-0.22575101,1077.0,-0.376363,1144.0,-0.4926989,1173.0,-0.273612,1104.0,2021-09-05,0.03621581,0.20872591,0.016540084,-0.019675724,0.15834886,0.838,0.57245755,0.3937978,0.049679264,0.6062022,0.059623685,HIGH_BREADTH_HIGH_DISP,751-1000,False,False,False,False,False,False,2.0685365,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,15pct,2020-2021,LF5EV_20210905_3632,-0.004121666308492422,True,False,0.18720747530460358,False,True,0.1873253732919693,False,True,0.348865807056427,False,True,0.19487017393112183,False,False,0.22575101256370544,False,False,0.37636300921440125,False,True,0.49269890785217285,False,True,0.27361199259757996,False,False,18.0,35.0,54.0,151.0,111.0,64674,10,-0.007716312,0.0063668154,-0.1768724,-0.118212864,-0.20758665,-0.19319597,-0.19938685,-0.13399798,-0.25092542,-0.12669618,-0.15506965,-0.010488481726497412,0.36407987773418427,0.30553823709487915,0.5564524531364441,0.3880661427974701,0.42513786256313324,0.510360985994339,0.7436243295669556,0.40030817687511444,BOTH_NORMALIZE
3635,29,CRO,0.09906946,2.5027932e+09,6.1795664e+07,2018-12-14,False,2023-11-12 23:59:59,0.10835923,29.0,1.7755158e+07,-0.08573123,-0.08573123,0.2287627,0.4503614,0.6645378,1.009291,0.92154723,0.04126889,0.055052422,0.0644322,0.08381189,0.04126889,0.0,1.0,6.0,6.0,6.0,6.0,3.4804344,0.02469068,1794.0,9.398425,7.790958,13.293904,0.9467861,3.0,LOW_VOL,HIGH,SHORT_HOT_MEDIUM_HOT,-0.0642853,30.0,0.040161114,29.0,-0.026258042,30.0,-0.012187207,30.0,-0.035023004,30.0,-0.015404848,30.0,-0.06465201,29.0,-0.024158807,29.0,0.021876974,32.0,2023-11-12,-0.0022491864,0.37942082,-0.0036667814,-0.0014175951,-0.061721634,0.878,0.46993366,0.4909329,0.0853766,0.50906706,0.036935102,HIGH_BREADTH_HIGH_DISP,26-100,False,False,False,False,False,False,2.0773816,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2023,LF5EV_20231112_3635,0.06428530067205429,False,True,-0.04016111418604851,True,False,0.026258042082190514,False,False,0.012187207117676735,False,False,0.035023003816604614,False,False,0.015404848381876945,False,False,0.06465201079845428,False,False,0.02415880747139454,False,False,-0.021876974031329155,True,False,1.0,1.0,1.0,0.0,3.0,64860,10,0.0021587887,-0.068593994,-0.048820425,-0.08812739,-0.105313756,-0.09636347,-0.0869142,-0.089125365,0.07341771,0.039480958,-0.08789002,0.13287929445505142,0.008659310638904572,0.11438543163239956,0.11750096268951893,0.13138647377490997,0.10231904499232769,0.1537773758172989,-0.04925890080630779,-0.06135793216526508,BOTH_NORMALIZE
3635,31,CRO,0.07505667,3.2722143e+09,1.7062e+07,2018-12-14,False,2026-05-13 23:59:59,0.07817961,31.0,1.106797e+07,-0.03994571,-0.03994571,-0.0090766065,0.05825765,0.09710689,0.06876679,-0.030687226,0.0186308,0.019251471,0.01981202,0.023460716,0.0186308,0.0,0.0,0.0,-1.0,-1.0,-2.0,1.5415653,0.005214206,2707.0,9.514842,7.23203,13.1308565,0.86977494,3.0,LOW_VOL,HIGH,SHORT_COLD_MEDIUM_HOT,0.012783141,32.0,-0.029016342,30.0,-0.052851133,30.0,-0.06801594,30.0,-0.0819237,30.0,-0.07479282,31.0,-0.10971337,31.0,-0.1779261,31.0,-0.20917182,30.0,2026-05-13,-0.014915744,0.06434181,-0.0075032,0.0074125435,-0.11206514,0.624,0.6364392,0.5689328,0.11623118,0.43106726,0.029522778,HIGH_BREADTH_HIGH_DISP,26-100,False,False,False,False,False,False,2.1440682,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2025-2026,LF5EV_20260513_3635,-0.012783140875399113,True,False,0.029016342014074326,False,True,0.05285113304853439,False,True,0.0680159404873848,False,True,0.0819237008690834,False,True,0.07479281723499298,False,True,0.1097133681178093,False,True,0.17792609333992004,False,True,0.2091718167066574,False,True,1.0,-1.0,-1.0,0.0,-1.0,64907,10,-0.0053659477,0.015522121,-0.01061706,-0.02806458,-0.023535572,-0.028709598,-0.03623178,-0.052724432,-0.07187819,-0.102676205,-0.03457976,-0.028305262327194214,0.03963340166956186,0.08091571368277073,0.0915515124797821,0.11063329875469208,0.11102459579706192,0.1624378003180027,0.2498042806982994,0.311848022043705,BOTH_NORMALIZE
3635,32,CRO,0.05041253,2.3848965e+09,8.490678e+06,2018-12-14,False,2026-08-07 23:59:59,0.05335195,31.0,2.284641e+06,-0.055094894,-0.055094894,-0.07509194,-0.07168084,-0.111850485,-0.106978625,-0.18792222,0.02521307,0.023718674,0.013647948,0.017822318,0.02521307,-1.0,-2.0,-1.0,-4.0,-3.0,-3.0,3.7164168,0.003560187,2793.0,9.377469,6.928942,12.841941,0.85837835,3.0,LOW_VOL,HIGH,SHORT_COLD_MEDIUM_COLD,-0.028901545,32.0,-0.04940855,32.0,-0.066037156,33.0,-0.07310127,33.0,-0.040065236,31.0,-0.06720155,31.0,0.14702833,31.0,,,,,2026-08-07,0.009618059,0.04212522,0.005899886,-0.0037181724,0.055771142,0.352,0.22895479,0.5550162,0.13261062,0.44498375,0.024760695,HIGH_BREADTH_LOW_DISP,26-100,False,False,False,False,False,False,2.1851718,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,nan,2025-2026,LF5EV_20260807_3635,0.028901545330882072,False,True,0.049408551305532455,False,True,0.06603715568780899,False,True,0.07310126721858978,False,True,0.04006523638963699,False,False,0.06720154732465744,False,False,-0.14702832698822021,True,False,,False,False,,False,False,0.0,1.0,-1.0,-1.0,,64913,10,-0.006093742,0.011295011,-0.0035332884,-0.010116485,-0.023742635,-0.02647436,-0.030397411,0.17805411,,,-0.049001154,0.01760653406381607,0.052941839676350355,0.0761536406353116,0.0968439020216465,0.06653959676623344,0.09759895876049995,-0.3250824362039566,,,BOTH_NORMALIZE
3637,404,AERGO,0.21230908,7.695402e+07,1.4624984e+08,2018-12-17,False,2022-02-27 23:59:59,0.25742736,377.0,5.378325e+06,-0.1752661,-0.1752661,0.29111555,0.17321506,0.041241247,0.15144636,-0.5306859,0.08086217,0.08773985,0.10565959,0.1369892,0.08086217,-27.0,68.0,59.0,55.0,53.0,52.0,27.192451,1.9004836,1168.0,7.8862314,8.165095,11.968779,0.9679116,3.0,LOW_VOL,HIGH,SHORT_HOT_MEDIUM_HOT,0.031147655,422.0,0.007424553,426.0,-0.023527538,438.0,-0.03845573,424.0,-0.08407144,433.0,0.17357689,386.0,-0.040700663,412.0,0.104741916,405.0,0.31965515,383.0,2022-02-27,-0.03568236,-0.0019730271,-0.057282884,-0.021600522,0.031304445,0.25,0.8426981,0.4025068,0.10266274,0.59749323,0.051289335,LOW_BREADTH_HIGH_DISP,251-500,False,False,False,False,False,False,2.167467,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,15pct,2022,LF5EV_20220227_3637,-0.031147655099630356,True,False,-0.007424552924931049,True,False,0.023527538403868675,False,False,0.03845572844147682,False,False,0.08407144248485565,False,False,-0.17357689142227173,True,False,0.04070066288113594,False,False,-0.10474191606044769,True,False,-0.3196551501750946,True,False,18.0,34.0,29.0,8.0,-21.0,65015,10,-0.05123314,0.108856745,0.12016933,0.121756785,-0.005692945,-0.013983564,0.044081878,-0.016224058,0.06881429,0.2535646,-0.12403296,-0.14000440016388893,-0.12759387958794832,-0.09822924621403217,0.04414867330342531,0.09805500693619251,-0.21765876933932304,0.05692472122609615,-0.17355620861053467,-0.5732197463512421,ASSET_REJOINS_PEERS
3637,357,AERGO,0.13607104,5.558502e+07,2.0373992e+07,2018-12-17,False,2022-09-09 23:59:59,0.15351172,325.0,2.0152035e+06,-0.11361139,-0.11361139,0.1710049,0.113238305,0.12082495,-0.04472703,0.010595689,0.05547634,0.06340663,0.07069149,0.09307047,0.05547634,-32.0,21.0,18.0,18.0,21.0,-14.0,10.110141,0.36653745,1362.0,7.744958,7.3090763,11.399496,0.9137192,3.0,HIGH_VOL,HIGH,SHORT_HOT_MEDIUM_HOT,0.2796784,314.0,0.90819323,251.0,0.58269644,278.0,0.50569487,276.0,0.07148053,329.0,-0.016163027,349.0,-0.025279516,346.0,-0.075969435,361.0,0.08103473,330.0,2022-09-09,0.10612185,-0.1071709,0.05120489,-0.054916967,0.035531763,0.118,7.4995675,0.37378258,0.1403369,0.6262174,0.042262718,LOW_BREADTH_HIGH_DISP,251-500,False,False,False,False,False,False,2.047925,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,10pct,2022,LF5EV_20220909_3637,-0.2796784043312073,True,False,-0.9081932306289673,True,False,-0.5826964378356934,True,False,-0.5056948661804199,True,False,-0.07148052752017975,True,False,0.01616302691400051,False,False,0.025279516354203224,False,False,0.07596943527460098,False,False,-0.08103472739458084,True,False,-43.0,-79.0,-28.0,-11.0,-27.0,65026,10,0.038396433,0.011661233,0.018157128,0.0074782083,-0.053319577,-0.07522775,-0.09767798,-0.104416415,-0.10119339,-0.11534767,-0.15200782,-0.2913396377116442,-0.9263503588736057,-0.5901746461167932,-0.45237528905272484,0.003747224807739258,0.11384101025760174,0.1296959314495325,0.17716282606124878,0.03431294113397598,LOCAL_CONTAGION
3640,167,LPT,3.2802858,6.645788e+07,248516.8,2018-12-19,False,2020-08-17 23:59:59,4.833228,129.0,120451.875,-0.32130536,-0.32130536,-0.24592587,0.4751911,0.5593199,0.8288263,,0.14377044,0.1495732,0.1768434,0.20101467,0.14377044,-38.0,-33.0,30.0,12.0,270.0,,2.063204,0.0037394632,607.0,7.8225465,5.3953557,10.520225,0.63498545,3.0,HIGH_VOL,MED,SHORT_COLD_MEDIUM_HOT,0.045887478,161.0,0.02944971,156.0,0.0689961,157.0,-0.101604216,177.0,-0.06464438,177.0,-0.06285706,169.0,0.08159905,166.0,-0.0017607368,156.0,0.06656529,141.0,2020-08-17,0.03040476,0.33795702,-0.009809795,-0.040214553,0.4860803,0.716,1.0246683,0.5795818,0.034398515,0.42041823,0.05743458,HIGH_BREADTH_HIGH_DISP,101-250,False,False,False,False,False,False,2.23485,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2020-2021,LF5EV_20200817_3640,-0.045887477695941925,True,False,-0.029449710622429848,True,False,-0.06899610161781311,True,False,0.10160421580076218,False,False,0.06464438140392303,False,False,0.06285706162452698,False,False,-0.08159904927015305,True,False,0.0017607368063181639,False,False,-0.06656529009342194,True,False,-6.0,-10.0,10.0,-1.0,-26.0,65164,10,0.042300582,0.023144895,0.0005994034,0.06638862,-0.010069737,0.060572334,-0.09878239,0.07899599,-0.12686156,-0.12761375,-0.36360595,-0.06903237290680408,-0.030049114022403955,-0.1353847235441208,0.11167395301163197,0.004072047770023346,0.16163945198059082,-0.16059503704309464,0.12862229417078197,0.061048462986946106,ASSET_REJOINS_PEERS
3662,55,HEDG,1.0647799,3.2106435e+08,190319.34,2019-01-03,False,2020-09-12 23:59:59,1.3611326,43.0,305858.0,-0.2177251,-0.2177251,-0.20468295,-0.16435228,-0.33674452,-0.44301146,-0.21427207,0.0817007,0.09571842,0.11574096,0.12339794,0.0817007,-12.0,-13.0,-13.0,-16.0,-23.0,-21.0,0.6222474,0.00059277634,618.0,8.506592,5.279483,11.146334,0.6311765,3.0,LOW_VOL,MED,SHORT_COLD_MEDIUM_COLD,0.041510805,53.0,-0.043767978,58.0,0.017879011,53.0,0.23115224,42.0,0.17184995,43.0,-0.0036102957,49.0,0.18492462,42.0,0.029305372,43.0,-0.097519115,211.0,2020-09-12,0.003966566,-0.113879085,0.03332711,0.029360544,0.01694738,0.218,0.53660214,0.5504853,0.054982547,0.44951472,0.07275113,LOW_BREADTH_HIGH_DISP,26-100,False,False,False,False,False,False,2.664911,-1.0,DOWN,True,False,1,ISOLATED,ISOLATED_DOWN,2s,20pct+,2020-2021,LF5EV_20200912_3662,-0.04151080548763275,True,False,0.04376797750592232,False,False,-0.01787901110947132,True,False,-0.2311522364616394,True,False,-0.17184995114803314,True,False,0.003610295709222555,False,False,-0.18492461740970612,True,False,-0.02930537238717079,True,False,0.09751911461353302,False,False,-2.0,-2.0,-12.0,-13.0,156.0,65789,10,-0.0045194197,-0.0028813372,0.005996447,0.027807757,-0.06180986,0.012752066,-0.04511722,-0.11863987,-0.113110125,-0.080789775,-0.21320568,-0.038629468297585845,0.03777153044939041,-0.04568676836788654,-0.16934237629175186,-0.18460201751440763,0.0487275174818933,-0.06628474593162537,0.08380475267767906,0.1783088892698288,PERSISTENT_DECOUPLING
