cell,stage,n_days,breadth,dispersion,concentration,vol,btc7,eth_rel7,rank_depth,age,tail_share,stablecoin_chg7,tvl_chg7,p_pos_state,p_reentry_state,n_subperiods,fwd7_prop,fwd7_reentry
HIGH_BREADTH_HIGH_DISP,INITIATION,137,0.5523649635036497,1.9566459281390824,0.713081266000774,0.04510780441264736,0.05162747550022842,0.007919245336362728,-0.044025739633170156,1.4233576642335766,82.30656934306569,0.010478294454112823,0.04989072984980528,0.26277372262773724,0.5182481751824818,5,0.24087591240875914,0.39416058394160586
HIGH_BREADTH_HIGH_DISP,BIRTH,137,0.5523649635036497,1.9566459281390824,0.713081266000774,0.04510780441264736,0.05162747550022842,0.007919245336362728,-0.044025739633170156,1.4233576642335766,82.30656934306569,0.010478294454112823,0.04989072984980528,0.26277372262773724,0.5182481751824818,5,0.24087591240875914,0.39416058394160586
HIGH_BREADTH_HIGH_DISP,EARLY_SURVIVAL,125,0.632976,1.208807197229893,0.7133266824548204,0.04783023819424405,0.06229523699574319,0.012510835223783353,-0.06302783060315122,5.352,88.976,0.01828322128138373,0.08961661091088055,0.376,0.512,6,0.376,0.36
HIGH_BREADTH_HIGH_DISP,STABILIZATION,226,0.6057345132743364,1.6356904018600251,0.7137778790483025,0.04685134912650375,0.05952251707627726,0.008376766595901367,-0.055450153150241835,4.04424778761062,84.51769911504425,0.01592985991498363,0.07016953472674252,0.35398230088495575,0.5132743362831859,6,0.336283185840708,0.36283185840707965
HIGH_BREADTH_HIGH_DISP,MID_LIFE,124,0.6789838709677419,0.7627465580641102,0.714536578055729,0.049214201474528735,0.031983021164098464,0.015675575893543025,-0.06565515701587105,10.60483870967742,89.5241935483871,0.019308094314098953,0.09871574048039189,0.3709677419354839,0.46774193548387094,5,0.41935483870967744,0.33064516129032256
HIGH_BREADTH_HIGH_DISP,MATURE,341,0.6736950146627566,0.8502174518552417,0.6983785331773695,0.06155068278932257,0.01806407141541362,0.028356790430785195,-0.03582249845658212,34.193548387096776,91.00293255131965,0.027574222503153323,0.07917158546465057,0.7331378299120235,0.1466275659824047,5,0.6656891495601173,0.10263929618768329
HIGH_BREADTH_HIGH_DISP,PERTURBED,770,0.6406103896103896,1.1673039379967995,0.7069905902723506,0.053648348203265916,0.03518234655183103,0.018872762454893853,-0.04731778787725746,18.14025974025974,88.16103896103895,0.02097332255975332,0.07749404620557977,0.5116883116883116,0.34155844155844156,6,0.4844155844155844,0.24805194805194805
HIGH_BREADTH_HIGH_DISP,RESOLVING,124,0.5853387096774192,0.7446863879583162,0.7009509842674504,0.054833465057067446,0.012869946005563005,0.020005554769586705,-0.04387973948119959,29.85483870967742,84.95967741935483,0.013334192822007035,0.05844192635861087,0.5483870967741935,0.2903225806451613,5,0.23387096774193547,0.20967741935483872
HIGH_BREADTH_HIGH_DISP,EXIT,300,0.5640200000000001,0.8724140986595998,0.7068505814685281,0.049293442647962114,0.028496168291887898,0.013733603708008538,-0.050771497275662665,14.13,79.08666666666667,0.012857820646829284,0.05217556072280573,0.44,0.38666666666666666,6,0.25666666666666665,0.27666666666666667
HIGH_BREADTH_HIGH_DISP,REENTRY,191,0.5854764397905758,0.736132542964008,0.7234181543719845,0.04644866420863824,0.07420371608585055,-0.008011827950062195,-0.021594707277475898,9.612565445026178,92.67015706806282,0.013649170131283497,0.03491113225790172,0.13612565445026178,0.7643979057591623,5,0.0,1.0
HIGH_BREADTH_HIGH_DISP,PROPAGATION,373,0.7141179624664878,1.6801953110263113,0.6993067179673756,0.058751269080498034,0.02413240788639295,0.02239827372668979,-0.05922606923057082,22.455764075067023,91.11260053619303,0.0274202284433482,0.10853322208117128,0.7372654155495979,0.1742627345844504,5,1.0,0.0
HIGH_BREADTH_HIGH_DISP,FAILURE,144,0.6404027777777777,0.6572541187025145,0.7011222762383567,0.04778198563237255,0.02373079711456897,0.02229668289609387,-0.018679873107751193,18.32638888888889,98.90277777777777,0.008197383542113674,0.03481950204788214,0.4513888888888889,0.4236111111111111,5,0.3472222222222222,0.3125
HIGH_BREADTH_LOW_DISP,INITIATION,139,0.4610359712230216,0.24890755648050425,0.7077584535054345,0.04177001392181825,0.02732204473421624,0.011054532668123203,-0.018679378166632645,1.4028776978417266,67.9568345323741,0.0023518690236242787,0.010225969256319184,0.20863309352517986,0.4172661870503597,5,0.20863309352517986,0.34532374100719426
HIGH_BREADTH_LOW_DISP,BIRTH,139,0.4610359712230216,0.24890755648050425,0.7077584535054345,0.04177001392181825,0.02732204473421624,0.011054532668123203,-0.018679378166632645,1.4028776978417266,67.9568345323741,0.0023518690236242787,0.010225969256319184,0.20863309352517986,0.4172661870503597,5,0.20863309352517986,0.34532374100719426
HIGH_BREADTH_LOW_DISP,EARLY_SURVIVAL,99,0.5496969696969698,0.2424138935390608,0.7117592865735252,0.04000766532090159,0.04340762264924687,0.02620217081800618,-0.02955662055835462,5.212121212121212,73.79797979797979,0.004775504203599705,0.03718927294384172,0.23232323232323232,0.45454545454545453,4,0.2727272727272727,0.35353535353535354
HIGH_BREADTH_LOW_DISP,STABILIZATION,194,0.5174123711340206,0.2424705456158062,0.7105110662697405,0.040383764363531915,0.03823544475083304,0.02270808905148437,-0.023901101880382462,3.8402061855670104,67.90721649484536,0.0039100319663589456,0.028206296732810374,0.211340206185567,0.44329896907216493,4,0.23195876288659795,0.37628865979381443
HIGH_BREADTH_LOW_DISP,MID_LIFE,35,0.5200571428571427,0.2355974367884855,0.6986265913387513,0.03466684677636627,-0.0018989827054951844,0.027969600175391195,-0.0378569382741045,9.942857142857143,79.05714285714286,0.0012201328524482319,0.019748118242330626,0.2857142857142857,0.2,4,0.2,0.45714285714285713
HIGH_BREADTH_LOW_DISP,PERTURBED,327,0.4983119266055045,0.24099509069759922,0.7093024296649053,0.039597903187823705,0.028395190649723345,0.01849056889262582,-0.023288997089794043,4.605504587155964,70.11009174311927,0.0028885705705207765,0.020553680559435118,0.21100917431192662,0.43425076452599387,5,0.21406727828746178,0.40061162079510704
