split,N,expectancy_R,win_rate,median_mae_R,p90_mae_R,p99_mae_R,p95_loss_R,p_recover_from_neg1R,median_time_to_neg1R_losers_h,p_less_neg1R,p_less_neg2R,tail5_share_of_losses
inner_sel,461,0.352268626186329,0.6464208242950108,-0.2228411636958241,-1.367558575117248,-2.755508318657353,-1.7803523382796822,0.0,3.0,0.13665943600867678,0.0368763557483731,0.3775488530867102
inner_val,149,0.3664491310980437,0.6308724832214765,-0.19873833262327706,-1.2279054966401852,-2.6707188916423337,-1.9499122355115166,0.0,2.0,0.09395973154362416,0.04697986577181208,0.4225841958547059
RELATIONSHIP_CONFIRMED_OOS,280,0.33524177589864007,0.5892857142857143,-0.2756068794293328,-1.2167850743253799,-2.459556353378526,-1.4974085431587942,0.0,3.0,0.11071428571428571,0.02857142857142857,0.34133727406840036
