f_pct,cagr,total_compounded_return_x,historical_max_dd,calmar,worst_day_pct,worst_48h_pct,p95_resampled_dd,p99_resampled_dd,P_dd_ge_10,P_dd_ge_15,P_dd_ge_20,P_dd_ge_30,P_dd_ge_40,P_dd_ge_50,P_technical_ruin
0.25,0.3100738151229663,2.1677257354663304,0.0262442018959023,11.814945501214886,-0.0140946283608241,-0.0173025880437439,0.0395282716530037,0.0476508939036903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.7121308579330468,4.666461995073082,0.0518857911273564,13.72496867562612,-0.0280578617995034,-0.0344799935669825,0.0778822993005178,0.0935477435529334,3.01123595505618e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.9031117903356591,21.179471139282143,0.1016953921031568,18.713844855479763,-0.055592239780187,-0.0684609830318279,0.1512754275191814,0.1803914073623469,0.0070367415730337,0.0005239325842696,1.4719101123595506e-05,0.0,0.0,0.0,0.0
1.5,3.875243191842128,93.50344136655498,0.1503066675933914,25.78224408730429,-0.0826073563879079,-0.1019464507648134,0.2201461110852557,0.2618429332712746,0.0423883146067415,0.0065943820224719,0.0011194382022471,6.179775280898876e-06,0.0,0.0,0.0
2.0,7.108671008663055,401.576773014968,0.1973647698617295,36.017932752857924,-0.1091074825028464,-0.1349399271617163,0.2851791220280116,0.3365308785490252,0.0791395505617977,0.0267543820224719,0.006175617977528,0.0003133707865168,2.1348314606741574e-06,0.0,0.0
3.0,20.795967790558475,6821.809330710638,0.2866857522955963,72.5392441864922,-0.1605800829421686,-0.1994652622058945,0.4018904538764183,0.4685849945472969,0.1641655056179775,0.0800820224719101,0.0398720224719101,0.0052519101123595,0.0005921348314606,2.292134831460674e-05,0.0
5.0,139.4975600836562,1419683.424004381,0.4456368014157138,313.0297130768727,-0.257538457447736,-0.322772490644321,0.594061684636379,0.6704392842212507,0.3134131460674157,0.1982315730337078,0.1204777528089887,0.0534921348314606,0.0141007865168539,0.0033591011235955,0.0
