event_id,model,event_time,evidence_complete_time,known_time,action_time,direction,known_pos,signed_disp_1,abs_disp_1,cont_1,rej_1,mfe_1,mae_1,signed_disp_2,abs_disp_2,cont_2,rej_2,mfe_2,mae_2,signed_disp_3,abs_disp_3,cont_3,rej_3,mfe_3,mae_3,signed_disp_6,abs_disp_6,cont_6,rej_6,mfe_6,mae_6,signed_disp_12,abs_disp_12,cont_12,rej_12,mfe_12,mae_12,signed_disp_24,abs_disp_24,cont_24,rej_24,mfe_24,mae_24,time_to_rej,time_to_next_state,persistence,next_sigma_6,sigma_state,vol_tercile,hour,session,anchor_age,prior_state_duration,x_known,distance_from_boundary,stage
MODEL_A_000000,MODEL_A,2025-01-02 01:00:00+00:00,2025-01-02 01:00:00+00:00,2025-01-02 01:00:00+00:00,2025-01-02 01:00:00+00:00,-1.0,1,-0.24402403030071262,0.24402403030071262,1.0,0.0,-0.24402403030071262,-0.24402403030071262,-1.3179830729406579,1.3179830729406579,1.0,0.0,-0.24402403030071262,-1.3179830729406579,-3.7318872820648075,3.7318872820648075,1.0,0.0,-0.24402403030071262,-3.7318872820648075,-2.3201358872039552,2.3201358872039552,1.0,0.0,-0.24402403030071262,-3.7318872820648075,-1.0703433142514864,1.0703433142514864,1.0,0.0,0.2628962000957795,-3.7318872820648075,-0.1334976681306781,0.1334976681306781,1.0,0.0,1.1603502800960932,-3.7318872820648075,,,58.0,-10.0,-12.0,med,1.0,0.0,6.0,2.0,-12.676524301940058,11.676524301940058,confirmation
MODEL_A_000001,MODEL_A,2025-01-06 13:00:00+00:00,2025-01-06 13:00:00+00:00,2025-01-06 13:00:00+00:00,2025-01-06 13:00:00+00:00,-1.0,61,3.699178566296263,3.699178566296263,0.0,1.0,3.699178566296263,3.699178566296263,3.424609626836102,3.424609626836102,0.0,1.0,3.699178566296263,3.424609626836102,4.515973725205781,4.515973725205781,1.0,0.0,4.515973725205781,3.424609626836102,4.734666805531782,4.734666805531782,1.0,0.0,4.734666805531782,3.424609626836102,4.914900919003957,4.914900919003957,1.0,0.0,4.974538225569094,3.424609626836102,5.228517180706703,5.228517180706703,1.0,0.0,5.228517180706703,2.806904446617402,1.0,1.0,1.0,-1.0,3.0,high,13.0,3.0,4.0,0.0,3.1927258542585513,2.1927258542585513,confirmation
MODEL_A_000002,MODEL_A,2025-01-06 17:00:00+00:00,2025-01-06 17:00:00+00:00,2025-01-06 17:00:00+00:00,2025-01-06 17:00:00+00:00,-1.0,65,-0.14920361042398245,0.14920361042398245,1.0,0.0,-0.14920361042398245,-0.14920361042398245,0.2648185735007802,0.2648185735007802,1.0,0.0,0.2648185735007802,-0.14920361042398245,0.5046899935380917,0.5046899935380917,1.0,0.0,0.5046899935380917,-0.14920361042398245,0.16675855717595622,0.16675855717595622,1.0,0.0,0.5046899935380917,-0.14920361042398245,0.030649176435545877,0.030649176435545877,1.0,0.0,0.5410440515653163,-0.14920361042398245,4.285086824530052,4.285086824530052,1.0,0.0,4.285086824530052,-1.6629437854136002,16.0,17.0,16.0,-1.0,-1.0,high,17.0,4.0,1.0,1.0,-1.277122377772451,0.27712237777245097,confirmation
MODEL_A_000003,MODEL_A,2025-01-07 14:00:00+00:00,2025-01-07 14:00:00+00:00,2025-01-07 14:00:00+00:00,2025-01-07 14:00:00+00:00,-1.0,86,-0.7646493815707021,0.7646493815707021,1.0,0.0,-0.7646493815707021,-0.7646493815707021,-0.36964636849336596,0.36964636849336596,1.0,0.0,-0.36964636849336596,-0.7646493815707021,1.2831532284702893,1.2831532284702893,1.0,0.0,1.2831532284702893,-0.7646493815707021,2.905090226203998,2.905090226203998,1.0,0.0,2.905090226203998,-0.7646493815707021,3.704838916477393,3.704838916477393,1.0,0.0,4.356345664725608,-0.7646493815707021,13.182976284359697,13.182976284359697,1.0,0.0,13.182976284359697,-0.7646493815707021,,,124.0,-7.0,-4.0,high,14.0,3.0,29.0,0.0,-4.279055973832214,3.2790559738322136,confirmation
MODEL_A_000004,MODEL_A,2025-01-15 08:00:00+00:00,2025-01-15 08:00:00+00:00,2025-01-15 08:00:00+00:00,2025-01-15 08:00:00+00:00,-1.0,224,-1.1612519355414794,1.1612519355414794,0.0,1.0,-1.1612519355414794,-1.1612519355414794,-0.06489705677376012,0.06489705677376012,1.0,0.0,-0.06489705677376012,-1.1612519355414794,-1.6255825629106577,1.6255825629106577,0.0,1.0,-0.06489705677376012,-1.6255825629106577,0.2407710268972305,0.2407710268972305,1.0,0.0,0.2407710268972305,-1.6255825629106577,2.2468640257664747,2.2468640257664747,1.0,0.0,3.0233454461856475,-4.344094589607155,2.584485483495836,2.584485483495836,1.0,0.0,3.093475798553862,-4.344094589607155,1.0,3.0,1.0,-1.0,-1.0,med,8.0,2.0,1.0,1.0,-1.3775840909427444,0.37758409094274437,confirmation
MODEL_A_000005,MODEL_A,2025-01-15 14:00:00+00:00,2025-01-15 14:00:00+00:00,2025-01-15 14:00:00+00:00,2025-01-15 14:00:00+00:00,-1.0,230,-4.584865616504386,4.584865616504386,1.0,0.0,-4.584865616504386,-4.584865616504386,-0.22582238828504253,0.22582238828504253,1.0,0.0,-0.22582238828504253,-4.584865616504386,1.26852803972483,1.26852803972483,1.0,0.0,1.26852803972483,-4.584865616504386,2.006092998869244,2.006092998869244,1.0,0.0,2.782574419288417,-4.584865616504386,1.4941319995849702,1.4941319995849702,1.0,0.0,2.782574419288417,-4.584865616504386,9.148468988509046,9.148468988509046,1.0,0.0,9.148468988509046,-4.584865616504386,,1.0,63.0,-3.0,-1.0,med,14.0,3.0,7.0,1.0,-1.6183551178399749,0.6183551178399749,confirmation
MODEL_A_000006,MODEL_A,2025-01-15 16:00:00+00:00,2025-01-15 16:00:00+00:00,2025-01-15 16:00:00+00:00,2025-01-15 16:00:00+00:00,1.0,232,-1.4943504280098725,1.4943504280098725,1.0,0.0,-1.4943504280098725,-1.4943504280098725,-3.00839680757346,3.00839680757346,1.0,0.0,-1.4943504280098725,-3.00839680757346,-2.7037601969769725,2.7037601969769725,1.0,0.0,-1.4943504280098725,-3.00839680757346,-1.964371119083743,1.964371119083743,1.0,0.0,-1.4943504280098725,-3.00839680757346,-2.5664412063811444,2.5664412063811444,1.0,0.0,-1.4943504280098725,-3.00839680757346,-8.09794791421011,8.09794791421011,1.0,0.0,-1.4943504280098725,-9.374291376794089,,,61.0,-3.0,-1.0,high,16.0,4.0,1.0,0.0,-1.3925327295549323,0.39253272955493235,confirmation
MODEL_A_000007,MODEL_A,2025-01-15 17:00:00+00:00,2025-01-15 17:00:00+00:00,2025-01-15 17:00:00+00:00,2025-01-15 17:00:00+00:00,-1.0,233,1.5140463795635872,1.5140463795635872,1.0,0.0,1.5140463795635872,1.5140463795635872,1.2094097689670997,1.2094097689670997,1.0,0.0,1.5140463795635872,1.2094097689670997,0.737564959144414,0.737564959144414,1.0,0.0,1.5140463795635872,0.737564959144414,0.9539579227301243,0.9539579227301243,1.0,0.0,1.5140463795635872,0.47002069107387046,0.9684032084881058,0.9684032084881058,1.0,0.0,1.5140463795635872,0.22560395986014026,2.211297314673592,2.211297314673592,1.0,0.0,7.879940948784217,0.22560395986014026,,,60.0,-3.0,-2.0,high,17.0,4.0,2.0,0.0,-2.886883157564805,1.8868831575648048,confirmation
MODEL_A_000008,MODEL_A,2025-01-20 11:00:00+00:00,2025-01-20 11:00:00+00:00,2025-01-20 11:00:00+00:00,2025-01-20 11:00:00+00:00,-1.0,299,-1.3329810462654923,1.3329810462654923,0.0,1.0,-1.3329810462654923,-1.3329810462654923,-2.884553215473569,2.884553215473569,1.0,0.0,-1.3329810462654923,-2.884553215473569,-0.7223530896201354,0.7223530896201354,0.0,1.0,-0.7223530896201354,-2.884553215473569,-0.8155291424507436,0.8155291424507436,0.0,1.0,-0.7223530896201354,-5.583288143451459,-1.322252574144188,1.322252574144188,0.0,1.0,-0.03937565535247156,-5.583288143451459,2.3409310168281454,2.3409310168281454,1.0,0.0,2.3409310168281454,-5.583288143451459,1.0,2.0,1.0,-0.0,-1.0,med,11.0,2.0,7.0,1.0,-1.586111161050464,0.5861111610504639,confirmation
MODEL_A_000009,MODEL_A,2025-01-21 03:00:00+00:00,2025-01-21 03:00:00+00:00,2025-01-21 03:00:00+00:00,2025-01-21 03:00:00+00:00,-1.0,315,-0.7312039296251667,0.7312039296251667,1.0,0.0,-0.7312039296251667,-0.7312039296251667,-0.7316424829098482,0.7316424829098482,1.0,0.0,-0.7312039296251667,-0.7316424829098482,-0.8191827791514217,0.8191827791514217,1.0,0.0,-0.7312039296251667,-0.8191827791514217,-0.16964244304412524,0.16964244304412524,1.0,0.0,0.007299088706407719,-0.8191827791514217,0.41508099881784855,0.41508099881784855,1.0,0.0,2.022472959987724,-0.8191827791514217,-0.5077777166020274,0.5077777166020274,1.0,0.0,2.022472959987724,-2.471563197650175,15.0,15.0,15.0,-1.0,-2.0,high,3.0,0.0,1.0,1.0,-2.0971211402696013,1.0971211402696013,confirmation
MODEL_A_000010,MODEL_A,2025-01-22 04:00:00+00:00,2025-01-22 04:00:00+00:00,2025-01-22 04:00:00+00:00,2025-01-22 04:00:00+00:00,-1.0,340,0.14288926427614457,0.14288926427614457,1.0,0.0,0.14288926427614457,0.14288926427614457,-0.2641039833463954,0.2641039833463954,1.0,0.0,0.14288926427614457,-0.2641039833463954,-0.09928754856307087,0.09928754856307087,1.0,0.0,0.14288926427614457,-0.2641039833463954,-0.8009936511021553,0.8009936511021553,0.0,1.0,0.878198431506011,-0.8009936511021553,1.0516763690101822,1.0516763690101822,1.0,0.0,1.0516763690101822,-2.812905377287433,4.794429900652691,4.794429900652691,1.0,0.0,4.794429900652691,-2.812905377287433,6.0,7.0,6.0,-0.0,-1.0,high,4.0,1.0,1.0,1.0,-1.3057828339600566,0.30578283396005657,confirmation
MODEL_A_000011,MODEL_A,2025-01-22 15:00:00+00:00,2025-01-22 15:00:00+00:00,2025-01-22 15:00:00+00:00,2025-01-22 15:00:00+00:00,-1.0,351,0.6468877620659195,0.6468877620659195,1.0,0.0,0.6468877620659195,0.6468877620659195,1.1506053940435026,1.1506053940435026,1.0,0.0,1.1506053940435026,0.6468877620659195,1.2103208962343428,1.2103208962343428,1.0,0.0,1.2103208962343428,0.6468877620659195,1.5087752163849706,1.5087752163849706,1.0,0.0,1.556990333982262,0.6468877620659195,4.050645652706922,4.050645652706922,1.0,0.0,4.050645652706922,0.6468877620659195,4.8434634832018375,4.8434634832018375,1.0,0.0,12.834008359872517,0.6468877620659195,,,37.0,-3.0,-1.0,high,15.0,3.0,7.0,1.0,-1.7105714409043193,0.7105714409043193,confirmation
