event_id,model,event_time,evidence_complete_time,known_time,action_time,direction,known_pos,signed_disp_1,abs_disp_1,cont_1,rej_1,mfe_1,mae_1,signed_disp_2,abs_disp_2,cont_2,rej_2,mfe_2,mae_2,signed_disp_3,abs_disp_3,cont_3,rej_3,mfe_3,mae_3,signed_disp_6,abs_disp_6,cont_6,rej_6,mfe_6,mae_6,signed_disp_12,abs_disp_12,cont_12,rej_12,mfe_12,mae_12,signed_disp_24,abs_disp_24,cont_24,rej_24,mfe_24,mae_24,time_to_rej,time_to_next_state,persistence,next_sigma_6,sigma_state,vol_tercile,hour,session,anchor_age,prior_state_duration,x_known,distance_from_boundary,stage
MODEL_B_000010,MODEL_B,2023-07-17 15:00:00+00:00,2023-07-17 15:00:00+00:00,2023-07-17 15:00:00+00:00,2023-07-17 15:00:00+00:00,-1.0,255,2.0143752701569575,2.0143752701569575,1.0,0.0,2.0143752701569575,2.0143752701569575,0.2773962892340023,0.2773962892340023,1.0,0.0,2.0143752701569575,0.2773962892340023,-0.13662413752664504,0.13662413752664504,1.0,0.0,2.0143752701569575,-0.13662413752664504,-1.3769258606671402,1.3769258606671402,0.0,1.0,2.0143752701569575,-1.3769258606671402,-1.1612867896516588,1.1612867896516588,0.0,1.0,2.0143752701569575,-1.449407127317444,0.919930919424057,0.919930919424057,1.0,0.0,2.0143752701569575,-2.578750714042451,5.0,13.0,5.0,-0.0,-1.0,low,15.0,3.0,1.0,1.0,-1.6090217074657447,0.6090217074657447,development
MODEL_B_000011,MODEL_B,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,2023-07-18 17:00:00+00:00,-1.0,281,1.5091072623350748,1.5091072623350748,1.0,0.0,1.5091072623350748,1.5091072623350748,2.4137757417825174,2.4137757417825174,1.0,0.0,2.4137757417825174,1.5091072623350748,1.8828247740898636,1.8828247740898636,1.0,0.0,2.4137757417825174,1.5091072623350748,0.6540947873746958,0.6540947873746958,1.0,0.0,2.4137757417825174,0.4250712686000395,1.5524899307641205,1.5524899307641205,1.0,0.0,2.4137757417825174,0.2973848354861883,4.487959155091535,4.487959155091535,1.0,0.0,4.487959155091535,0.03368495544274985,,,149.0,-3.0,-2.0,med,17.0,4.0,1.0,0.0,-2.6714491045611126,1.6714491045611126,development
MODEL_B_000012,MODEL_B,2023-07-27 01:00:00+00:00,2023-07-27 01:00:00+00:00,2023-07-27 01:00:00+00:00,2023-07-27 01:00:00+00:00,-1.0,433,0.48478243629756124,0.48478243629756124,1.0,0.0,0.48478243629756124,0.48478243629756124,-0.14482564024633704,0.14482564024633704,1.0,0.0,0.48478243629756124,-0.14482564024633704,-1.0533247720382146,1.0533247720382146,0.0,1.0,0.48478243629756124,-1.0533247720382146,-0.8401885654898932,0.8401885654898932,0.0,1.0,0.48478243629756124,-1.1405446879782848,-1.2593389149688083,1.2593389149688083,0.0,1.0,0.48478243629756124,-3.1401778757057826,5.231033372276269,5.231033372276269,1.0,0.0,5.856953339646438,-3.1401778757057826,3.0,9.0,3.0,-0.0,-1.0,high,1.0,0.0,4.0,2.0,-1.4119859822672505,0.4119859822672505,development
MODEL_B_000013,MODEL_B,2023-07-27 17:00:00+00:00,2023-07-27 17:00:00+00:00,2023-07-27 17:00:00+00:00,2023-07-27 17:00:00+00:00,-1.0,449,-0.25448539846187934,0.25448539846187934,1.0,0.0,-0.25448539846187934,-0.25448539846187934,0.05077145843964015,0.05077145843964015,1.0,0.0,0.05077145843964015,-0.25448539846187934,-0.3655336719587199,0.3655336719587199,1.0,0.0,0.05077145843964015,-0.3655336719587199,0.44016731042681556,0.44016731042681556,1.0,0.0,0.8640621566277291,-0.3655336719587199,0.2936580424399793,0.2936580424399793,1.0,0.0,0.8640621566277291,-0.3655336719587199,3.25670556613347,3.25670556613347,1.0,0.0,8.625671365400311,-0.3655336719587199,,,142.0,-6.0,-6.0,high,17.0,4.0,30.0,0.0,-6.404877165285959,5.404877165285959,development
MODEL_B_000014,MODEL_B,2023-08-04 23:00:00+00:00,2023-08-04 23:00:00+00:00,2023-08-04 23:00:00+00:00,2023-08-04 23:00:00+00:00,-1.0,599,0.04714696947521024,0.04714696947521024,1.0,0.0,0.04714696947521024,0.04714696947521024,0.3809984233068069,0.3809984233068069,1.0,0.0,0.3809984233068069,0.04714696947521024,0.5799159927598843,0.5799159927598843,1.0,0.0,0.5799159927598843,0.04714696947521024,0.6997010184469437,0.6997010184469437,1.0,0.0,0.6997010184469437,0.04714696947521024,4.06538513758246,4.06538513758246,1.0,0.0,4.06538513758246,0.04714696947521024,2.2637965380053298,2.2637965380053298,1.0,0.0,5.98808444607142,0.04714696947521024,,,82.0,-2.0,-1.0,high,23.0,5.0,1.0,2.0,-1.668343773698528,0.668343773698528,development
MODEL_B_000015,MODEL_B,2023-08-10 15:00:00+00:00,2023-08-10 15:00:00+00:00,2023-08-10 15:00:00+00:00,2023-08-10 15:00:00+00:00,1.0,687,-2.157980790295322,2.157980790295322,0.0,1.0,-2.157980790295322,-2.157980790295322,-4.305663724770126,4.305663724770126,1.0,0.0,-2.157980790295322,-4.305663724770126,-4.672257467417823,4.672257467417823,1.0,0.0,-2.157980790295322,-4.672257467417823,-5.914664621740096,5.914664621740096,1.0,0.0,-2.157980790295322,-6.854079997321909,-6.064444339644778,6.064444339644778,1.0,0.0,-2.157980790295322,-6.854079997321909,-7.596002193752955,7.596002193752955,1.0,0.0,-2.157980790295322,-7.65075821949174,1.0,1.0,1.0,-4.0,1.0,med,15.0,3.0,1.0,0.0,1.8315091776834784,0.8315091776834784,development
MODEL_B_000016,MODEL_B,2023-08-10 19:00:00+00:00,2023-08-10 19:00:00+00:00,2023-08-10 19:00:00+00:00,2023-08-10 19:00:00+00:00,-1.0,691,2.0030747578963557,2.0030747578963557,1.0,0.0,2.0030747578963557,2.0030747578963557,1.0636593823145426,1.0636593823145426,1.0,0.0,2.0030747578963557,1.0636593823145426,1.8704619091067012,1.8704619091067012,1.0,0.0,2.0030747578963557,1.0636593823145426,1.647278038509802,1.647278038509802,1.0,0.0,2.0030747578963557,1.0636593823145426,1.739973252274114,1.739973252274114,1.0,0.0,2.0030747578963557,0.6923729854675331,5.704728147635411,5.704728147635411,1.0,0.0,5.704728147635411,0.6923729854675331,,,161.0,-4.0,-3.0,high,19.0,4.0,12.0,0.0,-3.019496061742075,2.019496061742075,development
MODEL_B_000017,MODEL_B,2023-08-21 17:00:00+00:00,2023-08-21 17:00:00+00:00,2023-08-21 17:00:00+00:00,2023-08-21 17:00:00+00:00,-1.0,857,-0.00815464193558979,0.00815464193558979,1.0,0.0,-0.00815464193558979,-0.00815464193558979,-2.1419292534175987,2.1419292534175987,1.0,0.0,-0.00815464193558979,-2.1419292534175987,-1.8233840857633374,1.8233840857633374,1.0,0.0,-0.00815464193558979,-2.1419292534175987,-1.3226012702555674,1.3226012702555674,1.0,0.0,-0.00815464193558979,-2.1419292534175987,-2.9611754645396697,2.9611754645396697,0.0,1.0,-0.00815464193558979,-2.9611754645396697,4.412442129302601,4.412442129302601,1.0,0.0,5.403071045768366,-4.344444611371675,11.0,13.0,11.0,-1.0,-3.0,med,17.0,4.0,1.0,1.0,-3.189694390755393,2.189694390755393,development
MODEL_B_000018,MODEL_B,2023-08-22 12:00:00+00:00,2023-08-22 12:00:00+00:00,2023-08-22 12:00:00+00:00,2023-08-22 12:00:00+00:00,-1.0,876,1.9447425561586615,1.9447425561586615,1.0,0.0,1.9447425561586615,1.9447425561586615,2.164399508930161,2.164399508930161,1.0,0.0,2.164399508930161,1.9447425561586615,4.226558526504437,4.226558526504437,1.0,0.0,4.226558526504437,1.9447425561586615,5.261660833782722,5.261660833782722,1.0,0.0,5.6828735884578645,1.9447425561586615,5.40587414562007,5.40587414562007,1.0,0.0,5.6828735884578645,1.9447425561586615,7.903924691796343,7.903924691796343,1.0,0.0,7.903924691796343,1.9447425561586615,,,106.0,-8.0,-2.0,med,12.0,3.0,18.0,1.0,-2.9098918480658944,1.9098918480658944,development
MODEL_B_000019,MODEL_B,2023-08-29 09:00:00+00:00,2023-08-29 09:00:00+00:00,2023-08-29 09:00:00+00:00,2023-08-29 09:00:00+00:00,-1.0,993,-2.062633181988849,2.062633181988849,1.0,0.0,-2.062633181988849,-2.062633181988849,-0.6503880013861214,0.6503880013861214,1.0,0.0,-0.6503880013861214,-2.062633181988849,-1.1397385702854956,1.1397385702854956,1.0,0.0,-0.6503880013861214,-2.062633181988849,1.525405315251164,1.525405315251164,1.0,0.0,1.525405315251164,-2.062633181988849,-4.458866591313288,4.458866591313288,0.0,1.0,1.525405315251164,-5.955295110435395,-3.059382124530485,3.059382124530485,1.0,0.0,1.525405315251164,-5.955295110435395,8.0,9.0,8.0,-6.0,-4.0,low,9.0,2.0,14.0,0.0,-4.631984974206038,3.6319849742060377,development
MODEL_B_000020,MODEL_B,2023-08-29 20:00:00+00:00,2023-08-29 20:00:00+00:00,2023-08-29 20:00:00+00:00,2023-08-29 20:00:00+00:00,1.0,1004,-1.175840382819232,1.175840382819232,0.0,1.0,-1.175840382819232,-1.175840382819232,0.03759031122337553,0.03759031122337553,1.0,0.0,0.03759031122337553,-1.175840382819232,-1.4954988692059992,1.4954988692059992,0.0,1.0,0.03759031122337553,-1.4954988692059992,-2.369990482299862,2.369990482299862,1.0,0.0,0.03759031122337553,-2.369990482299862,-2.7743081766487028,2.7743081766487028,1.0,0.0,0.03759031122337553,-3.333692238175888,-2.783845816835086,2.783845816835086,1.0,0.0,1.4554710367405506,-3.333692238175888,1.0,1.0,1.0,-1.0,1.0,high,20.0,5.0,1.0,2.0,1.0027219999264825,0.002721999926482477,development
MODEL_B_000021,MODEL_B,2023-08-30 04:00:00+00:00,2023-08-30 04:00:00+00:00,2023-08-30 04:00:00+00:00,2023-08-30 04:00:00+00:00,-1.0,1012,0.20859812073176176,0.20859812073176176,1.0,0.0,0.20859812073176176,0.20859812073176176,0.06093176613538853,0.06093176613538853,1.0,0.0,0.20859812073176176,0.06093176613538853,0.8732493700586275,0.8732493700586275,1.0,0.0,0.8732493700586275,0.06093176613538853,0.4988056516513244,0.4988056516513244,1.0,0.0,0.8732493700586275,0.06093176613538853,-3.2425626077349756,3.2425626077349756,1.0,0.0,0.8732493700586275,-3.9159139048578107,-0.2082245369255571,0.2082245369255571,1.0,0.0,0.8732493700586275,-3.9159139048578107,8.0,8.0,8.0,-1.0,-1.0,high,4.0,1.0,12.0,2.0,-1.4577208681907778,0.45772086819077784,development
MODEL_B_000022,MODEL_B,2023-08-30 16:00:00+00:00,2023-08-30 16:00:00+00:00,2023-08-30 16:00:00+00:00,2023-08-30 16:00:00+00:00,1.0,1024,-2.94737549650666,2.94737549650666,1.0,0.0,-2.94737549650666,-2.94737549650666,-3.1726449010123465,3.1726449010123465,1.0,0.0,-2.94737549650666,-3.1726449010123465,-3.183463813561821,3.183463813561821,1.0,0.0,-2.94737549650666,-3.183463813561821,-3.5492983787540275,3.5492983787540275,1.0,0.0,-2.94737549650666,-3.5659655564528014,-3.0343380708094188,3.0343380708094188,1.0,0.0,-2.717685017716157,-3.5659655564528014,-14.28198650414953,14.28198650414953,1.0,0.0,-2.717685017716157,-15.891274860858308,11.0,1.0,11.0,-1.0,1.0,high,16.0,4.0,1.0,0.0,1.7848417395441978,0.7848417395441978,development
MODEL_B_000023,MODEL_B,2023-08-31 06:00:00+00:00,2023-08-31 06:00:00+00:00,2023-08-31 06:00:00+00:00,2023-08-31 06:00:00+00:00,-1.0,1038,0.13877973032963054,0.13877973032963054,1.0,0.0,0.13877973032963054,0.13877973032963054,0.31599705119185195,0.31599705119185195,1.0,0.0,0.31599705119185195,0.13877973032963054,1.1120858578215387,1.1120858578215387,1.0,0.0,1.1120858578215387,0.13877973032963054,9.557663724494043,9.557663724494043,1.0,0.0,9.557663724494043,0.13877973032963054,10.921545119861378,10.921545119861378,1.0,0.0,12.228184328551757,0.13877973032963054,10.478787871411878,10.478787871411878,1.0,0.0,12.228184328551757,0.13877973032963054,,,167.0,-11.0,-1.0,high,6.0,1.0,15.0,2.0,-1.8782487927623528,0.8782487927623528,development
MODEL_B_000024,MODEL_B,2023-09-12 09:00:00+00:00,2023-09-12 09:00:00+00:00,2023-09-12 09:00:00+00:00,2023-09-12 09:00:00+00:00,-1.0,1233,2.364752201783358,2.364752201783358,1.0,0.0,2.364752201783358,2.364752201783358,2.433548899553945,2.433548899553945,1.0,0.0,2.433548899553945,2.364752201783358,1.2469193899835043,1.2469193899835043,1.0,0.0,2.433548899553945,1.2469193899835043,3.9133581353773303,3.9133581353773303,1.0,0.0,3.9133581353773303,1.2469193899835043,-0.5093757125761291,0.5093757125761291,1.0,0.0,3.9133581353773303,-0.5093757125761291,-0.5303744842936675,0.5303744842936675,1.0,0.0,3.9133581353773303,-3.5613244816998577,14.0,14.0,14.0,-6.0,-2.0,med,9.0,2.0,34.0,1.0,-2.9929341778729928,1.9929341778729928,development
MODEL_B_000025,MODEL_B,2023-09-13 10:00:00+00:00,2023-09-13 10:00:00+00:00,2023-09-13 10:00:00+00:00,2023-09-13 10:00:00+00:00,-1.0,1258,1.0474847098956868,1.0474847098956868,1.0,0.0,1.0474847098956868,1.0474847098956868,1.7148490711205613,1.7148490711205613,1.0,0.0,1.7148490711205613,1.0474847098956868,0.8239057672284205,0.8239057672284205,1.0,0.0,1.7148490711205613,0.8239057672284205,0.5014572547525471,0.5014572547525471,1.0,0.0,1.7148490711205613,-0.40753113202203206,2.30914395912625,2.30914395912625,1.0,0.0,2.30914395912625,-0.40753113202203206,2.7120934755490698,2.7120934755490698,1.0,0.0,2.879931986346178,-0.40753113202203206,,,79.0,-2.0,-1.0,med,10.0,2.0,1.0,0.0,-1.7996705463185056,0.7996705463185056,development
MODEL_B_000026,MODEL_B,2023-09-19 06:00:00+00:00,2023-09-19 06:00:00+00:00,2023-09-19 06:00:00+00:00,2023-09-19 06:00:00+00:00,-1.0,1350,0.34462542933772244,0.34462542933772244,1.0,0.0,0.34462542933772244,0.34462542933772244,0.506919515210307,0.506919515210307,1.0,0.0,0.506919515210307,0.34462542933772244,0.6754090946082487,0.6754090946082487,1.0,0.0,0.6754090946082487,0.34462542933772244,-0.8803238342970854,0.8803238342970854,0.0,1.0,0.6754090946082487,-1.6743551857952281,2.382176626078257,2.382176626078257,1.0,0.0,2.382176626078257,-2.923086069693089,3.7989127477133113,3.7989127477133113,1.0,0.0,3.7989127477133113,-2.923086069693089,4.0,4.0,4.0,-0.0,-1.0,med,6.0,1.0,9.0,2.0,-1.6067715417198307,0.6067715417198307,development
MODEL_B_000027,MODEL_B,2023-09-19 16:00:00+00:00,2023-09-19 16:00:00+00:00,2023-09-19 16:00:00+00:00,2023-09-19 16:00:00+00:00,-1.0,1360,0.4280885379168864,0.4280885379168864,1.0,0.0,0.4280885379168864,0.4280885379168864,1.4936522402240309,1.4936522402240309,1.0,0.0,1.4936522402240309,0.4280885379168864,1.3006975174606836,1.3006975174606836,1.0,0.0,1.4936522402240309,0.4280885379168864,1.8370225139060103,1.8370225139060103,1.0,0.0,2.294319336778388,0.4280885379168864,0.9685674390415744,0.9685674390415744,1.0,0.0,2.294319336778388,0.4280885379168864,-4.002293633527746,4.002293633527746,1.0,0.0,3.660966469510038,-4.002293633527746,,24.0,25.0,-4.0,-2.0,med,16.0,4.0,22.0,0.0,-2.495295927574057,1.4952959275740572,development
MODEL_B_000028,MODEL_B,2023-09-20 20:00:00+00:00,2023-09-20 20:00:00+00:00,2023-09-20 20:00:00+00:00,2023-09-20 20:00:00+00:00,-1.0,1388,2.82556063316828,2.82556063316828,1.0,0.0,2.82556063316828,2.82556063316828,4.40816410380617,4.40816410380617,1.0,0.0,4.40816410380617,2.82556063316828,4.315899797702241,4.315899797702241,1.0,0.0,4.40816410380617,2.82556063316828,5.017322426606661,5.017322426606661,1.0,0.0,5.017322426606661,2.82556063316828,5.845387556848794,5.845387556848794,1.0,0.0,6.308130460317343,2.82556063316828,5.895223615505104,5.895223615505104,1.0,0.0,7.12058096181292,2.82556063316828,,,146.0,-6.0,-1.0,med,20.0,5.0,1.0,0.0,-1.3035964913163578,0.3035964913163578,development
MODEL_B_000029,MODEL_B,2023-09-29 16:00:00+00:00,2023-09-29 16:00:00+00:00,2023-09-29 16:00:00+00:00,2023-09-29 16:00:00+00:00,-1.0,1552,-0.7985709106076375,0.7985709106076375,1.0,0.0,-0.7985709106076375,-0.7985709106076375,-0.3095079418464941,0.3095079418464941,1.0,0.0,-0.3095079418464941,-0.7985709106076375,0.3088000210711277,0.3088000210711277,1.0,0.0,0.3088000210711277,-0.7985709106076375,0.4101181121913209,0.4101181121913209,1.0,0.0,1.4583743128436355,-0.7985709106076375,0.9173361668523698,0.9173361668523698,1.0,0.0,1.8783359482272957,-0.7985709106076375,5.158706882551938,5.158706882551938,1.0,0.0,5.158706882551938,-1.5490825446852838,,,74.0,-4.0,-3.0,med,16.0,4.0,24.0,0.0,-3.9725842609130275,2.9725842609130275,development
MODEL_B_000030,MODEL_B,2023-10-04 21:00:00+00:00,2023-10-04 21:00:00+00:00,2023-10-04 21:00:00+00:00,2023-10-04 21:00:00+00:00,-1.0,1629,-0.9771058411982987,0.9771058411982987,0.0,1.0,-0.9771058411982987,-0.9771058411982987,-0.13604553500340155,0.13604553500340155,1.0,0.0,-0.13604553500340155,-0.9771058411982987,-0.28709067616517614,0.28709067616517614,1.0,0.0,-0.13604553500340155,-0.9771058411982987,-1.37629484837455,1.37629484837455,0.0,1.0,-0.13604553500340155,-1.37629484837455,0.027878301688050167,0.027878301688050167,1.0,0.0,0.027878301688050167,-2.0143622757616044,-3.55249647578016,3.55249647578016,1.0,0.0,0.6353182827990504,-3.55249647578016,1.0,7.0,1.0,-0.0,-1.0,high,21.0,5.0,1.0,2.0,-1.7609566307637212,0.7609566307637212,development
MODEL_B_000031,MODEL_B,2023-10-05 01:00:00+00:00,2023-10-05 01:00:00+00:00,2023-10-05 01:00:00+00:00,2023-10-05 01:00:00+00:00,-1.0,1633,-0.05281610558760841,0.05281610558760841,1.0,0.0,-0.05281610558760841,-0.05281610558760841,-1.0877515687388204,1.0877515687388204,0.0,1.0,-0.05281610558760841,-1.0877515687388204,-1.7258189961258745,1.7258189961258745,0.0,1.0,-0.05281610558760841,-1.7258189961258745,-0.806999476147648,0.806999476147648,0.0,1.0,-0.05281610558760841,-1.7258189961258745,-0.4018420482171068,0.4018420482171068,1.0,0.0,0.9238615624347801,-1.7258189961258745,-1.0749012509649623,1.0749012509649623,0.0,1.0,0.9238615624347801,-3.2639531961444304,2.0,3.0,2.0,-0.0,-1.0,high,1.0,0.0,1.0,2.0,-1.4724133511279915,0.47241335112799154,development
