historical_date,cmc_id,rank,rank_band,ret_1d,sigma_t0,fwd1_cum,fwd2_cum,fwd3_cum,fwd5_cum,fwd7_cum,fwd10_cum,fwd14_cum,fwd21_cum,fwd30_cum,rank_vel_1d,rank_vel_3d,rank_vel_7d,rank_vel_14d,rank_vel_30d,volume_24h_usd,vol_prev7_med,listing_age_days,log10_mcap,mcap_q_within_date,momentum_state,top500_breadth_30d,top500_dispersion_30d,mkt_vol_30d,btc_ret_1d,eth_ret_1d,z1,sign,ns,cls,family,fwd7_sigma,reversal,subperiod,event_id,price_outcome,pre_rank_state,fwd_rank_vel_7d,rank_outcome,price_recovered,price_new_low,rank_recovered,rank_decayed,cross_state,response_class,resp3,rank_depth_rel,vol_med,cell,age_in_cell,top3_share,fwd_rank_vel_30d,price_flat,price_declining,price_relapse_30d,later_price_breakdown
2023-06-22 23:59:59,2949,790,751-1000,-0.028411873,0.013319523,0.011014602,0.012016654,-0.002741351,0.0007933953,0.0034406204,0.011711546,-0.003178814,0.040757876,0.0071199327,-7.0,-15.0,-21.0,-9.0,-2.0,251517.98,117941.19,1799,6.967844,3.0,SHORT_HOT_MEDIUM_COLD,0.146,0.20627099757378378,0.042227916,-0.0038303395,-0.009552636,2.1330998,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.09763355,1,2023,LF2EV_2949_20230622,LATE_RECOVERY,RANK_DETERIORATING,-5.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.016739361847123102,0.04222791700284549,LOW_BREADTH_LOW_DISP,50.0,0.7368745284716638,-7.0,1,0,0,0
2021-09-19 23:59:59,3052,677,501-750,-0.26327404,0.124224305,-0.10663706,-0.16556153,-0.07422067,-0.14511818,-0.21268402,-0.17951104,-0.1366555,-0.31344673,-0.41508353,-58.0,21.0,-6.0,88.0,85.0,784034.7,257679.19,1143,7.440931,3.0,SHORT_HOT_MEDIUM_HOT,0.38,0.49012451881995434,0.06985823,-0.021089079,-0.029886303,2.119344,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.6471118,0,2020-2021,LF2EV_3052_20210919,CONTINUED_DECLINE,RANK_DETERIORATING,-31.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.0020194707114399857,0.06985822797361564,HIGH_BREADTH_HIGH_DISP,61.0,0.6090695011485547,-236.0,0,1,0,1
2021-05-06 23:59:59,3154,701,501-750,-0.29180688,0.14563617,0.013334005,-0.09431578,-0.0972131,-0.12614007,-0.3054257,-0.28898984,-0.57475054,-0.5326001,-0.6440579,-88.0,-102.0,-40.0,-161.0,-63.0,7.976754e+07,9.730026e+06,997,7.5233703,3.0,SHORT_COLD_MEDIUM_COLD,0.404,0.9476161185343975,0.08464677,-0.01789307,-0.0090561155,2.0036705,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.79266065,0,2020-2021,LF2EV_3154_20210506,CONTINUED_DECLINE,RANK_DETERIORATING,39.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.3197026943455924,0.08464676626140591,HIGH_BREADTH_HIGH_DISP,2.0,0.6402439158803768,-69.0,0,1,0,1
2021-11-25 23:59:59,3260,624,501-750,-0.1573409,0.041118,-0.09550511,-0.045159858,-0.10198404,0.13501963,-0.027711596,-0.16279002,-0.11942903,-0.12998787,-0.031691104,-48.0,-32.0,-23.0,40.0,-18.0,2.945162e+06,3.2997502e+06,1172,7.7576985,3.0,SHORT_COLD_MEDIUM_HOT,0.49,0.9553944700370947,0.060714938,0.030093217,0.0569285,3.8265698,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.25473028,0,2020-2021,LF2EV_3260_20211125,CONTINUED_DECLINE,RANK_DETERIORATING,0.0,RANK_STABLE,0,0,0,0,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.051985574015079916,0.06071493595688794,HIGH_BREADTH_HIGH_DISP,28.0,0.6288138196500501,21.0,0,1,0,0
2021-05-26 23:59:59,3264,1919,1501-2000,-0.44769296,0.17373848,0.10254582,-0.017918328,-0.022329178,0.15342593,0.017316181,-0.07018293,-0.060991205,0.007141502,0.32149303,-187.0,-128.0,-129.0,-129.0,-200.0,26668.73,299.5,988,5.671661,0.0,SHORT_COLD_MEDIUM_COLD,0.124,0.4535116454649713,0.12491615,0.023227133,0.067268066,2.576821,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.037670996,1,2020-2021,LF2EV_3264_20210526,LATE_RECOVERY,RANK_DETERIORATING,-164.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.08917653321817404,0.12491614957917811,LOW_BREADTH_HIGH_DISP,15.0,0.6263381160202749,-24.0,1,0,0,0
2021-12-27 23:59:59,3301,699,501-750,-0.14645165,0.071074575,-0.044498663,-0.045580767,0.004142481,-0.077037245,0.046010654,0.045464933,-0.04374251,-0.0634688,-0.05642836,-36.0,-49.0,-66.0,-36.0,28.0,17728.23,3597.905,1197,7.548916,3.0,SHORT_COLD_MEDIUM_COLD,0.164,0.23488140615380476,0.061196037,-0.003328042,-0.0073218592,2.060535,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,0.24467811,1,2020-2021,LF2EV_3301_20211227,LATE_RECOVERY,RANK_DETERIORATING,,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.1554687500313921,0.06119603516155825,LOW_BREADTH_LOW_DISP,11.0,0.6102977520173258,,0,0,1,0
2022-03-25 23:59:59,3336,878,751-1000,-0.073579244,0.020866122,0.0065539037,-0.007765886,-0.02260958,-0.10307644,-0.25109425,-0.29952025,-0.4151513,-0.40046602,-0.47010443,-21.0,-28.0,-56.0,-77.0,-70.0,302568.22,660390.25,1278,7.134579,2.0,SHORT_COLD_MEDIUM_COLD,0.71,0.3087834023917188,0.04674059,0.008821419,-0.00044742678,3.526254,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-4.548268,0,2022,LF2EV_3336_20220325,CONTINUED_DECLINE,RANK_DETERIORATING,-100.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.06942664479465788,0.04674059324497325,HIGH_BREADTH_HIGH_DISP,1.0,0.6266963111336286,-125.0,0,1,0,1
2022-09-10 23:59:59,3616,1147,1001-1500,-0.12879719,0.046985872,0.001468331,0.0021420617,-0.04961202,-0.039934553,-0.023712981,-0.09033267,-0.1031899,-0.12810417,-0.10424022,-62.0,-58.0,-43.0,-45.0,-75.0,11274.32,784.0,1382,6.4302425,2.0,SHORT_COLD_MEDIUM_COLD,0.136,0.312823045934103,0.042416908,0.014002358,0.033225983,2.7411897,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.19075233,0,2022,LF2EV_3616_20220910,CONTINUED_DECLINE,RANK_DETERIORATING,18.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.048636839217822525,0.04241690838667398,LOW_BREADTH_HIGH_DISP,3.0,0.6297333742345066,-7.0,0,1,0,1
2021-09-05 23:59:59,3632,993,751-1000,-0.16278596,0.0786962,0.0041216663,-0.18642211,-0.18656716,-0.39433673,-0.16148292,-0.20015661,-0.37968475,-0.551436,-0.12977135,-58.0,-37.0,-104.0,-32.0,-81.0,1.2510832e+06,212427.22,998,7.0034304,2.0,SHORT_COLD_MEDIUM_HOT,0.838,0.5724575320015655,0.059623685,0.03621581,0.016540084,2.0685365,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.775575,0,2020-2021,LF2EV_3632_20210905,CONTINUED_DECLINE,RANK_DETERIORATING,-54.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.10721787555039286,0.05962368516159688,HIGH_BREADTH_HIGH_DISP,47.0,0.6192223524828347,-155.0,0,1,0,1
2025-01-01 23:59:59,3637,603,501-750,-0.1727822,0.04990385,-0.034559876,-0.015559188,-0.022676835,0.008722068,-0.05619153,0.009020171,-0.040459123,-0.17336443,-0.23672855,-69.0,30.0,-21.0,-2.0,-6.0,1.5739878e+08,1.8828414e+07,2207,7.813338,3.0,SHORT_COLD_MEDIUM_HOT,0.17,0.4990427112134559,0.06713066,0.010602196,0.0062932493,3.462302,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.42558646,0,2025-2026,LF2EV_3637_20250101,CONTINUED_DECLINE,RANK_DETERIORATING,-79.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.03913480954551818,0.06713066558346056,LOW_BREADTH_HIGH_DISP,6.0,0.7203321358331478,-104.0,0,1,0,1
2023-01-25 23:59:59,3702,797,751-1000,-0.08689835,0.041846022,-0.10981363,-0.31376073,-0.3677882,-0.4529399,-0.34945133,-0.3752646,-0.35092825,-0.371307,-0.40119153,-30.0,-41.0,-171.0,-167.0,-190.0,3.3581748e+06,2.8777088e+06,1469,6.9462476,3.0,SHORT_COLD_MEDIUM_COLD,0.876,0.41323957149293605,0.035671588,0.021266142,0.035401937,2.0766215,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-3.156338,0,2023,LF2EV_3702_20230125,CONTINUED_DECLINE,RANK_DETERIORATING,-101.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.1615993600756217,0.03567158764263763,HIGH_BREADTH_HIGH_DISP,6.0,0.6562776086747202,-174.0,0,1,0,1
2023-01-27 23:59:59,3702,888,751-1000,-0.2039471,0.04477134,-0.05402746,-0.06684511,-0.13917917,-0.035690594,-0.04034747,-0.072932005,-0.10175369,-0.05571873,-0.06429948,-66.0,-121.0,-161.0,-258.0,-277.0,1.462957e+06,2.8777088e+06,1471,6.7970395,2.0,SHORT_COLD_MEDIUM_COLD,0.886,0.46781378662126794,0.035596926,0.0019949952,-0.0030873904,4.5553045,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.34061772,0,2023,LF2EV_3702_20230127,CONTINUED_DECLINE,RANK_DETERIORATING,-21.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.16965359801684876,0.03559692631643448,HIGH_BREADTH_HIGH_DISP,8.0,0.6513135751721509,-76.0,0,1,0,1
2022-11-04 23:59:59,3724,619,501-750,-0.1316362,0.03563423,0.0039004905,-0.028855743,-0.036094423,-0.35069907,-0.28505033,-0.39986122,-0.3634385,-0.3970754,-0.36443385,-52.0,2.0,-3.0,6.0,14.0,7.324318e+06,686060.8,1369,7.266222,3.0,SHORT_HOT_MEDIUM_HOT,0.58,0.2534310130843488,0.031212846,0.046375204,0.07414209,3.6940942,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-3.0234663,0,2022,LF2EV_3724_20221104,CONTINUED_DECLINE,RANK_DETERIORATING,-20.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.07499899997056803,0.031212845017996503,HIGH_BREADTH_LOW_DISP,11.0,0.6209061844034406,-52.0,0,1,0,1
2021-07-14 23:59:59,3734,900,751-1000,-0.10671002,0.03666129,-0.026863707,0.013898628,0.00044566533,-0.097004876,-0.06981639,-0.038272504,-0.07732176,-0.1410236,-0.18693738,-28.0,-33.0,-42.0,-47.0,-73.0,1.7298056e+06,2.1902025e+06,888,6.8543506,2.0,SHORT_COLD_MEDIUM_COLD,0.136,0.46298277843616004,0.07269704,0.0036793689,0.027961353,2.9107,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.71978146,0,2020-2021,LF2EV_3734_20210714,CONTINUED_DECLINE,RANK_DETERIORATING,-14.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.002966652303111217,0.07269704037023939,LOW_BREADTH_HIGH_DISP,7.0,0.6490804913120283,-222.0,0,1,0,1
2021-05-02 23:59:59,3753,881,751-1000,-0.16925654,0.054695472,-0.19663845,-0.22538017,-0.22962792,-0.33991277,-0.38009992,-0.31880444,-0.30504584,-0.43749204,-0.41144663,-55.0,-45.0,-70.0,-16.0,81.0,103886.66,188572.36,802,7.2510867,2.0,SHORT_COLD_MEDIUM_HOT,0.392,0.6365510352502355,0.08353406,-0.020698834,0.002092183,3.0945256,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-2.6266208,0,2020-2021,LF2EV_3753_20210502,CONTINUED_DECLINE,RANK_DETERIORATING,-159.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.23446770475526535,0.08353406255884407,HIGH_BREADTH_HIGH_DISP,76.0,0.6593828701047068,,0,1,0,1
2021-05-03 23:59:59,3753,964,751-1000,-0.19663845,0.058512513,-0.028741723,-0.03298947,-0.10388752,-0.18294898,-0.19450055,-0.1797485,-0.14901096,-0.26859945,-0.43647712,-83.0,-131.0,-122.0,-110.0,-12.0,55062.25,188104.92,803,7.1559978,2.0,SHORT_COLD_MEDIUM_COLD,0.486,0.6576589900302205,0.082473546,0.010051263,0.16226998,3.3606222,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.256386,0,2020-2021,LF2EV_3753_20210503,CONTINUED_DECLINE,RANK_DETERIORATING,-71.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.31404995785899564,0.08247354474273486,HIGH_BREADTH_HIGH_DISP,77.0,0.6627217876223043,-36.0,0,1,0,1
2025-07-20 23:59:59,3795,569,501-750,-0.03640252,0.01662154,-0.23940569,-0.2840598,-0.6696591,-1.080557,-1.1543635,-1.1656808,-1.2503383,-1.1703689,-1.17399,-46.0,-13.0,-35.0,-44.0,-30.0,95537.68,111827.77,2319,7.7101817,3.0,SHORT_HOT_MEDIUM_HOT,0.82,0.31662807297178297,0.043076497,-0.0054196464,0.045670453,2.1900811,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-26.249578,0,2025-2026,LF2EV_3795_20250720,CONTINUED_DECLINE,RANK_DETERIORATING,-469.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.1166463439355856,0.0430764950106924,HIGH_BREADTH_HIGH_DISP,1.0,0.7656850604631252,-537.0,0,1,0,1
2021-12-12 23:59:59,3840,1076,1001-1500,-0.6302957,0.118925564,0.110050306,-0.025172839,-0.2822211,-0.3649999,-0.40462208,-0.3830001,-0.44084978,-0.41921982,-0.44920987,-338.0,-354.0,-149.0,-258.0,-330.0,21228.34,33646.12,979,7.0363507,2.0,SHORT_COLD_MEDIUM_COLD,0.168,0.43336788291281353,0.06863944,0.014906593,0.012241789,5.2999177,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.2859538,0,2020-2021,LF2EV_3840_20211212,CONTINUED_DECLINE,RANK_DETERIORATING,-123.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,0.017207400842194687,0.06863944245981507,LOW_BREADTH_HIGH_DISP,9.0,0.6382079751334649,,0,1,0,1
2021-07-02 23:59:59,3866,974,751-1000,-0.27901912,0.123521686,0.010039239,-0.0016252043,-0.011508914,-0.006593258,-0.09073817,-0.14740361,-0.21385965,-0.39264297,-0.118959874,-96.0,-105.0,-83.0,29.0,-50.0,1.0744258e+06,370177.62,807,6.76866,2.0,SHORT_COLD_MEDIUM_COLD,0.088,0.2406644383339146,0.07944893,0.009678595,0.01723824,2.2588675,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.2776501,0,2020-2021,LF2EV_3866_20210702,CONTINUED_DECLINE,RANK_DETERIORATING,-44.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.06655820557819331,0.07944892906784823,LOW_BREADTH_LOW_DISP,33.0,0.6530733692034166,-97.0,0,1,0,0
2024-12-07 23:59:59,4056,793,751-1000,-0.10553419,0.04866124,-0.08614767,-0.22590083,-0.207441,-0.12658912,-0.1857194,-0.32704836,-0.34426427,-0.12238335,-0.1354474,39.0,5.0,-8.0,-44.0,-80.0,1.8026278e+06,1.3049068e+06,1989,7.6278305,3.0,SHORT_HOT_MEDIUM_HOT,0.78,0.8698633554409294,0.06324603,2.6239693e-05,-0.00077832985,2.1687527,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.4425308,0,2024,LF2EV_4056_20241207,CONTINUED_DECLINE,RANK_DETERIORATING,-43.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.18648016538990142,0.06324602308329297,HIGH_BREADTH_HIGH_DISP,25.0,0.7024148812418084,-22.0,0,1,0,1
2021-09-15 23:59:59,4064,679,501-750,-0.00393531,0.0016676554,0.001608386,0.0002292561,-0.0019331948,-0.00014040421,-0.0019319282,-0.0004903484,-0.001857948,-0.002500728,-0.0025219359,-8.0,-10.0,-15.0,-12.0,-45.0,1.2399804e+08,1.7096901e+08,779,7.458394,3.0,SHORT_COLD_MEDIUM_HOT,0.576,0.5436734920585206,0.070206285,0.0230154,0.054273482,2.359786,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.4378604,0,2020-2021,LF2EV_4064_20210915,CONTINUED_DECLINE,RANK_DETERIORATING,27.0,RANK_RECOVERY,0,0,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.015448555789570162,0.07020628607490317,HIGH_BREADTH_HIGH_DISP,57.0,0.6087739760074805,-32.0,0,1,0,1
2024-10-18 23:59:59,4090,678,501-750,-0.11224473,0.051565547,-0.018347897,-0.037212543,-0.08032068,-0.07874612,-0.094159186,-0.124320574,-0.098236665,-0.10516778,-0.012956485,-43.0,-14.0,-92.0,-133.0,-131.0,1.3096966e+06,867584.75,1928,7.5161543,3.0,SHORT_COLD_MEDIUM_COLD,0.564,0.3653084990430556,0.041345384,0.015118073,0.014314476,2.176739,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.6901668,0,2024,LF2EV_4090_20241018,CONTINUED_DECLINE,RANK_DETERIORATING,-7.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.05970951126390556,0.04134538556963609,HIGH_BREADTH_HIGH_DISP,9.0,0.7566824563740212,-62.0,0,1,0,0
2021-05-03 23:59:59,4183,1620,1501-2000,-0.15441096,0.052873973,0.0064430865,0.03417475,0.019906485,-0.0683292,-0.032891966,-0.04353349,-0.045937117,0.033362985,0.013661493,-64.0,-16.0,-55.0,-42.0,-102.0,11469.55,15190.02,546,6.2063265,1.0,SHORT_HOT_MEDIUM_HOT,0.486,0.6576589900302205,0.082473546,0.010051263,0.16226998,2.9203587,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.23512504,0,2020-2021,LF2EV_4183_20210503,CONTINUED_DECLINE,RANK_DETERIORATING,-26.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.31404995785899564,0.08247354474273486,HIGH_BREADTH_HIGH_DISP,77.0,0.6627217876223043,-12.0,0,1,0,0
2020-10-09 23:59:59,4242,705,501-750,-0.17898864,0.063946165,-0.03939222,-0.07729953,0.006973258,-0.22049528,-0.16878726,-0.1906173,-0.31442076,0.70253885,1.2230058,-75.0,-17.0,-95.0,-91.0,-9.0,237506.75,332073.5,408,6.6923313,3.0,SHORT_HOT_MEDIUM_COLD,0.254,0.39337642247243965,0.056203585,0.013629181,0.04226268,2.799052,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.9976453,0,2020-2021,LF2EV_4242_20201009,FULL_REVERSAL,RANK_DETERIORATING,-54.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.026887610787175553,0.056203584453210845,LOW_BREADTH_HIGH_DISP,14.0,0.7185816370330023,,0,1,0,0
2020-07-30 23:59:59,4309,589,501-750,-0.07884745,0.022131665,-0.037531935,-0.016687488,0.0011143999,-0.009840352,-0.026405698,-0.019758172,-0.013974948,-0.078847684,-0.19803104,-14.0,-12.0,-12.0,-47.0,-78.0,88162.18,124373.945,332,6.467136,3.0,SHORT_COLD_MEDIUM_HOT,0.708,0.5973189210086335,0.045547616,0.0009680821,0.051528014,3.5626535,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.4509564,0,2020-2021,LF2EV_4309_20200730,CONTINUED_DECLINE,RANK_DETERIORATING,-19.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.06781334415761464,0.04554761560143454,HIGH_BREADTH_HIGH_DISP,30.0,0.754805398451184,-91.0,0,1,0,1
2022-09-27 23:59:59,4467,568,501-750,-0.14491193,0.035920464,-0.039250042,-0.08914222,-0.1000002,-0.09861797,-0.08527491,-0.095492505,-0.14190811,-0.10567888,-0.25473237,-56.0,-26.0,-15.0,-27.0,-50.0,3.3756135e+06,436153.3,1114,7.341051,3.0,SHORT_COLD_MEDIUM_COLD,0.268,0.17290721750777563,0.040180355,-0.005832989,-0.0038886112,4.0342445,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.89728487,0,2022,LF2EV_4467_20220927,CONTINUED_DECLINE,RANK_DETERIORATING,-29.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.03625879633243706,0.040180355999491005,LOW_BREADTH_LOW_DISP,11.0,0.6130610603484453,-60.0,0,1,0,1
2022-09-11 23:59:59,4566,873,751-1000,-0.30478638,0.11884058,-0.30073246,-0.5131566,-0.47695357,-0.89161974,-0.18653178,-0.5744661,-0.41596276,-0.3275943,2.1249588,-90.0,-22.0,-142.0,-178.0,-246.0,1.7948461e+06,504666.25,1094,6.826277,2.0,SHORT_COLD_MEDIUM_COLD,0.124,0.4983518518818324,0.042262405,0.0040920074,-0.008109276,2.5646658,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.5932518,0,2022,LF2EV_4566_20220911,FULL_REVERSAL,RANK_DETERIORATING,-148.0,RANK_CONTINUED_DETERIORATION,1,0,0,1,PRICE_RECOVERY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.032943518782559134,0.0422624069952072,LOW_BREADTH_HIGH_DISP,4.0,0.6310071754689967,249.0,0,1,0,0
2023-04-16 23:59:59,4586,1074,1001-1500,-0.06906685,0.030423237,0.0141948005,-0.011943138,-0.086634345,-0.093432374,-0.04953113,-0.09372155,-0.08609953,-0.05487262,-0.15620615,-24.0,-26.0,-71.0,-83.0,-23.0,8163.2,1868.05,1311,6.598387,2.0,SHORT_COLD_MEDIUM_COLD,0.548,0.21498088897042708,0.03451522,-0.00010361651,0.0131610045,2.2702007,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.6153523,0,2023,LF2EV_4586_20230416,CONTINUED_DECLINE,RANK_DETERIORATING,14.0,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,-0.016838642704342544,0.03451522086499073,HIGH_BREADTH_LOW_DISP,8.0,0.6921253939942059,-25.0,0,1,0,1
2022-07-23 23:59:59,4862,584,501-750,-0.22329149,0.08002941,-0.050033655,-0.10115756,-0.10316018,-0.041251823,-0.042283922,-0.026666746,-0.06726912,-0.06138525,-0.12276075,-50.0,-49.0,-10.0,-17.0,-58.0,4.198443e+06,2.741094e+06,996,7.355905,3.0,SHORT_COLD_MEDIUM_COLD,0.614,0.2766807831670369,0.04468256,-0.010984008,0.0077353776,2.7901177,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.19969934,0,2022,LF2EV_4862_20220723,CONTINUED_DECLINE,RANK_DETERIORATING,-20.0,RANK_CONTINUED_DETERIORATION,0,0,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.02571586935858894,0.04468255822238925,HIGH_BREADTH_LOW_DISP,1.0,0.6350628131870811,-24.0,0,1,0,1
2025-01-02 23:59:59,5007,780,751-1000,-0.40562755,0.15030968,0.06639645,0.042492818,0.024501266,-0.12840049,-0.28345197,-0.326919,-0.3875489,-0.64560306,-0.8665851,-192.0,-66.0,-40.0,-27.0,2.0,4.6993763e+08,1.8220932e+07,1854,7.5589223,3.0,SHORT_COLD_MEDIUM_COLD,0.158,0.5585736640865672,0.06545017,0.026129285,0.02918992,2.6986122,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-0.7127603,0,2025-2026,LF2EV_5007_20250102,CONTINUED_DECLINE,RANK_DETERIORATING,-40.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.05344682756903113,0.06545017094032898,LOW_BREADTH_HIGH_DISP,7.0,0.7201157826704567,-277.0,0,1,0,1
2022-02-03 23:59:59,5031,559,501-750,-0.36863703,0.10990688,-0.3485766,-0.47285223,-0.37803054,-0.29148084,-0.367571,-0.3383208,-0.3382652,-0.72399527,-0.683636,-54.0,-41.0,-21.0,10.0,86.0,160224.97,162258.48,710,7.6961436,3.0,SHORT_COLD_MEDIUM_COLD,0.0,,,0.0054559954,-0.0013759508,3.354085,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-1.264059,0,2022,LF2EV_5031_20220203,CONTINUED_DECLINE,RANK_DETERIORATING,,RANK_RECOVERY,0,1,1,0,PRICE_DECAY_RANK_RECOVERY,NO_RESPONSE,NO_RESPONSE,,,LOW_BREADTH_LOW_DISP,22.0,0.6147262913484866,,0,1,0,1
2020-08-24 23:59:59,5051,810,751-1000,-0.14049251,0.04085657,-0.0005898943,-0.06222737,-0.20438495,-0.33155107,-0.3873778,-0.4936557,-0.6088634,-0.75235957,-0.8909184,-26.0,-9.0,-24.0,-43.0,-89.0,118852.78,161188.38,250,5.5705166,1.0,SHORT_COLD_MEDIUM_COLD,0.682,0.7853741146256831,0.058618058,0.009408425,0.042821594,3.438676,-1,1,ISOLATED,ISOLATED_DOWNSIDE_EXTREME,-3.5836353,0,2020-2021,LF2EV_5051_20200824,CONTINUED_DECLINE,RANK_DETERIORATING,-18.0,RANK_CONTINUED_DETERIORATION,0,1,0,1,PRICE_DECAY_RANK_DECAY,NO_RESPONSE,NO_RESPONSE,-0.1662732084612929,0.05861805648428191,HIGH_BREADTH_HIGH_DISP,55.0,0.7328677073253119,-798.0,0,1,0,1
