event_id,family,pos,admitted_f_pct,status,notional_multiple_equity,one_R_price_move_bps
EUR_ORIGIN_202307270900,A,0.5336516566470876,0.7,ACCEPT_FULL,1.5250366357056733,45.900536656687734
EUR_ORIGIN_202307271100,B,0.4380021115863547,0.3,ACCEPT_FULL,0.5364408398240745,55.9241537423558
EUR_ORIGIN_202307271500,B,0.2326443151886936,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202307272300,A,0.2492376754776009,0.7,ACCEPT_FULL,0.7122559845304235,98.27927250923646
EUR_ORIGIN_202307280300,B,0.2534575289305568,0.3,ACCEPT_FULL,0.31042080867328475,96.6430057579508
EUR_ORIGIN_202307281200,A,0.4615831515027305,0.7,ACCEPT_FULL,1.3190837275553842,53.06713936175134
EUR_ORIGIN_202307311300,B,0.9982662071710148,0.3,ACCEPT_FULL,1.222621417516234,24.53744026580629
EUR_ORIGIN_202308021300,B,1.4799197708924228,0.3,ACCEPT_FULL,1.8125241494715103,16.55150360824009
EUR_ORIGIN_202308030600,B,0.4427183862960709,0.3,ACCEPT_FULL,0.5422170730868733,55.328394270597684
EUR_ORIGIN_202308081200,B,2.370515912241251,0.3,ACCEPT_FULL,2.903277206069627,10.333150392005846
EUR_ORIGIN_202308090600,A,2.3105050718526887,0.7,ACCEPT_FULL,6.602818219843615,10.601533719287808
EUR_ORIGIN_202308101100,A,1.16724245748444,0.7,ACCEPT_FULL,3.3356731647740263,20.985269402058492
EUR_ORIGIN_202308102000,B,1.927943158909729,0.3,ACCEPT_FULL,2.36123849620919,12.705196890599145
EUR_ORIGIN_202308110800,B,1.0018493894597351,0.3,ACCEPT_FULL,1.2270099016476055,24.449680446520095
EUR_ORIGIN_202308111200,B,0.975262669655702,0.3,ACCEPT_FULL,1.1944479529204906,25.116205295214716
EUR_ORIGIN_202308111500,B,1.299011897202791,0.3,ACCEPT_FULL,1.5909581589757766,18.856561268282086
EUR_ORIGIN_202308151300,B,0.7197924638216942,0.3,ACCEPT_FULL,0.8815621285319359,34.030499982977894
EUR_ORIGIN_202308161300,B,2.029418037244739,0.3,ACCEPT_FULL,2.485519333025079,12.069912151311879
EUR_ORIGIN_202308171800,B,0.8259421935483189,0.3,ACCEPT_FULL,1.011568465614223,29.6569149986146
EUR_ORIGIN_202308220700,B,1.2691918503489428,0.3,ACCEPT_FULL,1.5544362095268691,19.299601885323582
EUR_ORIGIN_202308221200,B,1.107849948318366,0.3,ACCEPT_FULL,1.3568335424743558,22.11030245116969
EUR_ORIGIN_202308230600,B,1.154362433670633,0.3,ACCEPT_FULL,1.4137994703652212,21.219416634984462
EUR_ORIGIN_202308231000,B,0.4896704440165905,0.3,ACCEPT_FULL,0.5997213649813614,50.02323037287885
EUR_ORIGIN_202308231200,B,0.5054358544499377,0.3,ACCEPT_FULL,0.6190299705549869,48.46292009594256
EUR_ORIGIN_202308231600,A,2.0714515698242564,0.7,ACCEPT_FULL,5.9196659351160665,11.8249916071704
EUR_ORIGIN_202308240600,A,1.2678575463675985,0.7,ACCEPT_FULL,3.6232047309939603,19.319912949218516
EUR_ORIGIN_202308281400,B,1.0975771018567353,0.3,ACCEPT_FULL,1.3442519264558805,22.317245309140073
EUR_ORIGIN_202308291300,B,0.5464068483697903,0.3,ACCEPT_FULL,0.6692089852341424,44.82904542816864
EUR_ORIGIN_202308300800,A,0.8201413833928324,0.7,ACCEPT_FULL,2.3437492239615403,29.86667655581426
EUR_ORIGIN_202308301500,A,2.0637290084225244,0.7,ACCEPT_FULL,5.897596877684251,11.86924122685818
EUR_ORIGIN_202308310600,B,1.6758980518475552,0.3,ACCEPT_FULL,2.052547543975449,14.615982995402343
EUR_ORIGIN_202308311000,B,0.522487983480501,0.3,ACCEPT_FULL,0.639914478131477,46.881264645861314
EUR_ORIGIN_202309011200,A,0.4840187987785688,0.7,ACCEPT_FULL,1.3831989300760625,50.60732659484538
EUR_ORIGIN_202309051300,B,1.037538542775227,0.3,ACCEPT_FULL,1.2707200091350623,23.608662635618703
EUR_ORIGIN_202309060400,B,0.6936487142565719,0.3,ACCEPT_FULL,0.8495427053331064,35.3131158818402
EUR_ORIGIN_202309081200,A,1.561272265637,0.7,ACCEPT_FULL,4.461707133764632,15.68906203418521
EUR_ORIGIN_202309110000,B,1.7241683606687654,0.3,ACCEPT_FULL,2.1116663571447143,14.206789769840556
EUR_ORIGIN_202309110700,A,0.6392521231059454,0.7,ACCEPT_FULL,1.8268151050337798,38.318054086106116
EUR_ORIGIN_202309120600,B,2.1885176409074343,0.3,ACCEPT_FULL,2.6803757566513995,11.192460581526479
EUR_ORIGIN_202309121200,A,2.536337727538825,0.7,ACCEPT_FULL,7.24818878914707,9.657585092818373
EUR_ORIGIN_202309121900,A,1.915242238462128,0.7,ACCEPT_FULL,5.473260587734422,12.7894513476793
EUR_ORIGIN_202309122300,A,2.762533953241717,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202309141100,B,1.538927540276444,0.3,ACCEPT_FULL,1.884793612396848,15.916862091786115
EUR_ORIGIN_202309141500,B,2.222639704012996,0.3,ACCEPT_FULL,2.7221665784412363,11.020633431323136
EUR_ORIGIN_202309200500,A,1.2644850066780364,0.7,ACCEPT_FULL,3.6135668960544636,19.371441573817474
EUR_ORIGIN_202309201800,B,0.8221577559979544,0.3,ACCEPT_FULL,1.0069334951333122,29.79342741600643
EUR_ORIGIN_202309202100,B,1.5249008280942316,0.3,ACCEPT_FULL,1.8676144685891973,16.063272428309098
EUR_ORIGIN_202309210600,A,0.7329094825117614,0.7,ACCEPT_FULL,2.0944633031012674,33.42144973194381
EUR_ORIGIN_202309210900,B,0.7312629095502317,0.3,ACCEPT_FULL,0.8956104981105377,33.49670427411331
EUR_ORIGIN_202309211300,B,0.7541135799435251,0.3,ACCEPT_FULL,0.9235967394825836,32.48170843132964
EUR_ORIGIN_202309220500,A,1.3298565828811584,0.7,ACCEPT_FULL,3.800381735663432,18.41920229831336
EUR_ORIGIN_202309221100,A,1.5669239142948328,0.7,ACCEPT_FULL,4.47785806508467,15.632474049549042
EUR_ORIGIN_202309221400,A,2.84811540058194,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202309271000,B,1.8516963146675545,0.3,ACCEPT_FULL,2.267855564763794,13.228355661673111
EUR_ORIGIN_202309271200,B,1.9562554696419767,0.3,ACCEPT_FULL,2.3959138535757556,12.521318308346867
EUR_ORIGIN_202309281200,A,1.125503670948213,0.7,ACCEPT_FULL,3.216394647027871,21.76349847637134
EUR_ORIGIN_202309281500,B,1.2082112600895378,0.3,ACCEPT_FULL,1.479750544352231,20.273687422857257
EUR_ORIGIN_202309290700,A,1.1697186505057158,0.7,ACCEPT_FULL,3.342749475748587,20.940845405210617
EUR_ORIGIN_202310020600,B,2.659987451044657,0.3,ACCEPT_FULL,3.257805988632929,9.20865149879256
EUR_ORIGIN_202310030600,A,5.9372758733802655,0.7,ACCEPT_FULL,16.96717907723883,4.12561214102489
EUR_ORIGIN_202310031300,B,0.4411008746491341,0.3,ACCEPT_FULL,0.5402360339928712,55.53128283256254
EUR_ORIGIN_202310050600,A,1.2585102245596114,0.7,ACCEPT_FULL,3.5964925339542755,19.463407566993144
EUR_ORIGIN_202310061100,B,0.7136179611720178,0.3,ACCEPT_FULL,0.8739999380783511,34.324945223635254
EUR_ORIGIN_202310061400,A,0.620406792450851,0.7,ACCEPT_FULL,1.7729600868716,39.48199427518725
EUR_ORIGIN_202310090000,B,4.382216452164825,0.3,ACCEPT_FULL,5.367097125116715,5.589613770842205
EUR_ORIGIN_202310091300,B,0.8454759947806743,0.3,ACCEPT_FULL,1.0354923884923328,28.971724305651072
EUR_ORIGIN_202310101100,A,1.9910866913029424,0.7,ACCEPT_FULL,5.690004165228429,12.302275704430842
EUR_ORIGIN_202310121300,A,2.662536033689676,0.7,ACCEPT_FULL,7.608830488365713,9.199836966670969
EUR_ORIGIN_202310130800,B,3.4505967801160966,0.3,ACCEPT_FULL,4.226100709687521,7.098742330307177
EUR_ORIGIN_202310131300,B,2.546792938272094,0.3,ACCEPT_FULL,3.1191715896450636,9.617938333239872
EUR_ORIGIN_202310171400,A,4.039118855829375,0.7,ACCEPT_FULL,11.542743575108876,6.064416102160506
EUR_ORIGIN_202310180800,B,3.9695626056116926,0.3,ACCEPT_FULL,4.861701442890754,6.170679206118031
EUR_ORIGIN_202310181200,B,2.910630145370337,0.3,ACCEPT_FULL,3.5647793430600756,8.41566815584367
EUR_ORIGIN_202310200700,A,11.465802098335043,0.7,ACCEPT_FULL,32.76625873809578,2.1363439921389102
EUR_ORIGIN_202310231100,A,2.945145479831755,0.7,ACCEPT_FULL,8.416454251160811,8.317041584387567
EUR_ORIGIN_202310231300,A,2.554504219395605,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202310231500,A,1.5890028406283865,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202310241100,B,4.164780998005536,0.3,ACCEPT_FULL,5.100794167776424,5.881437088663748
EUR_ORIGIN_202310241300,B,3.3456416936434983,0.3,ACCEPT_FULL,4.097557505803745,7.321434771204129
EUR_ORIGIN_202310271000,B,1.4266688400598129,0.3,ACCEPT_FULL,1.7473053450374432,17.169294471171625
EUR_ORIGIN_202310271200,A,1.888854887356056,0.7,ACCEPT_FULL,5.397852450881957,12.968120310247212
EUR_ORIGIN_202310300800,A,5.482257903650149,0.7,ACCEPT_FULL,15.666856919330222,4.468030847567897
EUR_ORIGIN_202310301200,A,0.55737220574095,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202310310700,A,1.488506682495648,0.7,ACCEPT_FULL,4.253762159310191,16.45602113573541
EUR_ORIGIN_202310311400,B,0.8951100238238625,0.3,ACCEPT_FULL,1.0962814110094787,27.365236424446326
EUR_ORIGIN_202311020900,A,0.7342008940354343,0.7,ACCEPT_FULL,2.098153818929041,33.36266357998959
EUR_ORIGIN_202311031500,A,1.0,0.7,ACCEPT_FULL,2.857738033247041,24.49489742783178
EUR_ORIGIN_202311072000,A,2.010285713156612,0.7,ACCEPT_FULL,5.744869940180802,12.184784116765742
EUR_ORIGIN_202311081200,A,1.9320759577955045,0.7,ACCEPT_FULL,5.521366947714418,12.678019893058666
EUR_ORIGIN_202311091200,B,1.461700738596326,0.3,ACCEPT_FULL,1.7902104831051484,16.75780601394118
EUR_ORIGIN_202311091800,B,1.852693787891984,0.3,ACCEPT_FULL,2.2690772149797644,13.221233637158331
EUR_ORIGIN_202311092100,B,2.9323705445724406,0.3,ACCEPT_FULL,3.591405785484858,8.35327495468459
EUR_ORIGIN_202311130000,A,2.6544128365974777,0.7,ACCEPT_FULL,7.585616519083776,9.227990872448547
EUR_ORIGIN_202311140600,A,3.599587481949635,0.7,ACCEPT_FULL,10.286678051167419,6.804917938697985
EUR_ORIGIN_202311141100,A,0.5908891319770417,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202311141500,A,1.318844070284558,0.7,ACCEPT_FULL,3.7689108595745155,18.573004936471893
EUR_ORIGIN_202311150600,B,1.3632255385810712,0.3,ACCEPT_FULL,1.6696034869272038,17.9683381323149
EUR_ORIGIN_202311151700,A,3.412491315108379,0.7,ACCEPT_FULL,9.752006219310427,7.178010188446101
EUR_ORIGIN_202311160700,B,3.455572433650536,0.3,ACCEPT_FULL,4.232194615835646,7.088520903020076
EUR_ORIGIN_202311161300,B,1.1766071369733615,0.3,ACCEPT_FULL,1.4410435566508657,20.818246514160272
EUR_ORIGIN_202311161500,A,2.011560371518444,0.7,ACCEPT_FULL,5.7485125798608045,12.177063027614524
EUR_ORIGIN_202311171000,A,0.8836562796087202,0.7,ACCEPT_FULL,2.5252581585554217,27.719938162696057
EUR_ORIGIN_202311221600,B,2.5352290499733354,0.3,ACCEPT_FULL,3.1050087767578134,9.661808438211692
EUR_ORIGIN_202311231800,B,1.6760822282067496,0.3,ACCEPT_FULL,2.0527731130268037,14.614376917556735
EUR_ORIGIN_202311270600,A,0.8156066223895665,0.7,ACCEPT_FULL,2.330790064970822,30.032734844730125
EUR_ORIGIN_202311280500,A,1.2334704067916482,0.7,ACCEPT_FULL,3.5249352943731926,19.85852055546667
EUR_ORIGIN_202311281200,B,0.6864331705887883,0.3,ACCEPT_FULL,0.8407055052316864,35.68431491564033
EUR_ORIGIN_202311291100,B,1.0013858150683683,0.3,ACCEPT_FULL,1.2264421412892703,24.460999006820785
EUR_ORIGIN_202311300400,B,1.338618003028833,0.3,ACCEPT_FULL,1.6394655339620139,18.298646344519675
EUR_ORIGIN_202311301200,B,0.406843144570147,0.3,ACCEPT_FULL,0.4982790547731144,60.20722667875365
EUR_ORIGIN_202312010500,B,0.681327011507103,0.3,ACCEPT_FULL,0.8344517630838826,35.95174859374619
EUR_ORIGIN_202312011100,B,0.5407896148911495,0.3,ACCEPT_FULL,0.6623293073397679,45.29468901277279
EUR_ORIGIN_202312050500,A,1.6400342864429795,0.7,ACCEPT_FULL,4.686788356197275,14.935600816589035
EUR_ORIGIN_202312070600,B,0.4928168838346441,0.3,ACCEPT_FULL,0.603574951011665,49.70385194037022
EUR_ORIGIN_202312070900,A,0.563479713292348,0.7,ACCEPT_FULL,1.6102774076386812,43.470770730521735
EUR_ORIGIN_202312071200,B,0.4552602122501811,0.3,ACCEPT_FULL,0.5575776101020556,53.804169063583785
EUR_ORIGIN_202312072100,B,0.320723205656296,0.3,ACCEPT_FULL,0.3928041012638184,76.37394798953778
EUR_ORIGIN_202312081200,A,1.1511451943117,0.7,ACCEPT_FULL,3.2896714035741006,21.27872100658677
EUR_ORIGIN_202312110000,A,1.46724473179035,0.7,ACCEPT_FULL,4.193001074118637,16.694486541412083
EUR_ORIGIN_202312120500,A,1.331838782178762,0.7,ACCEPT_FULL,3.8060463419856694,18.391788672620308
EUR_ORIGIN_202312132100,A,0.4206016728380022,0.7,ACCEPT_FULL,1.201969397316488,58.237755600335355
EUR_ORIGIN_202312140900,B,0.7847968476344214,0.3,ACCEPT_FULL,0.961175914224544,31.21176837249751
EUR_ORIGIN_202312141100,A,0.9360138646577848,0.7,ACCEPT_FULL,2.6748824206790998,26.169374570949692
EUR_ORIGIN_202312141600,A,1.1962343246721932,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202312150500,B,1.1451202752739909,0.3,ACCEPT_FULL,1.402480184268345,21.39067655750915
EUR_ORIGIN_202312182300,A,0.3059621755216647,0.7,ACCEPT_FULL,0.8743597457232681,80.05858039827324
EUR_ORIGIN_202312190500,A,0.5667455090246155,0.7,ACCEPT_FULL,1.6196101963115979,43.22027618708116
EUR_ORIGIN_202312252300,A,3.96770700424004,0.7,ACCEPT_FULL,11.33866721079744,6.173565084734235
EUR_ORIGIN_202312271100,A,0.8617388975160771,0.7,ACCEPT_FULL,2.4626240221600675,28.424964334831813
EUR_ORIGIN_202312271300,B,0.8795019154400754,0.3,ACCEPT_FULL,1.0771654603143115,27.850874452701216
EUR_ORIGIN_202312290900,B,0.6003988550758749,0.3,ACCEPT_FULL,0.7353354185435598,40.79770842457096
EUR_ORIGIN_202312291200,B,0.4294311240866283,0.3,ACCEPT_FULL,0.5259435668410232,57.040340240663305
EUR_ORIGIN_202312291400,B,0.6307184991355833,0.3,ACCEPT_FULL,0.772469247108106,38.83649752053047
EUR_ORIGIN_202401021100,B,0.4184450822640365,0.3,ACCEPT_FULL,0.5124884684619103,58.53790250156564
EUR_ORIGIN_202401040500,A,0.7422896146816612,0.7,ACCEPT_FULL,2.1212692635600745,32.999111052276646
EUR_ORIGIN_202401041000,A,0.8070045980748884,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202401051200,B,0.2557482205400277,0.3,ACCEPT_FULL,0.31322632147392404,95.77739143642656
EUR_ORIGIN_202401082200,B,0.6317461013686572,0.3,ACCEPT_FULL,0.7737277976728939,38.77332582625265
EUR_ORIGIN_202401090300,A,1.0094760595862002,0.7,ACCEPT_FULL,2.884818129131841,24.264961209553217
EUR_ORIGIN_202401100500,A,2.0382229935580654,0.7,ACCEPT_FULL,5.824707368929523,12.017771119867392
EUR_ORIGIN_202401101200,A,1.6372069162471894,0.7,ACCEPT_FULL,4.678708472854696,14.961393813299456
EUR_ORIGIN_202401111500,B,1.1593410322587765,0.3,ACCEPT_FULL,1.4198969834527673,21.128293354810094
EUR_ORIGIN_202401111700,B,1.253712615354643,0.3,ACCEPT_FULL,1.535478095854535,19.537888610064602
EUR_ORIGIN_202401150000,A,1.5659998852189827,0.7,ACCEPT_FULL,4.475217432050788,15.641698099107153
EUR_ORIGIN_202401161000,B,1.8452881124770928,0.3,ACCEPT_FULL,2.2600071519961853,13.274294275353089
EUR_ORIGIN_202401161300,A,1.0144857152078544,0.7,ACCEPT_FULL,2.8991344125353113,24.14513783746389
EUR_ORIGIN_202401180400,B,1.7983224109735687,0.3,ACCEPT_FULL,2.202486149948436,13.620971010738186
EUR_ORIGIN_202401182200,A,0.9056307904501684,0.7,ACCEPT_FULL,2.5880555539490273,27.047332849246356
EUR_ORIGIN_202401191300,A,0.9622477379090034,0.7,ACCEPT_FULL,2.7498519580284895,25.455915834169705
EUR_ORIGIN_202401230300,B,0.3545088176494964,0.3,ACCEPT_FULL,0.4341828562793168,69.09531218501294
EUR_ORIGIN_202401231200,B,1.7144821036107702,0.3,ACCEPT_FULL,2.099803163489954,14.287053435112862
EUR_ORIGIN_202401240500,B,1.8540029245452896,0.3,ACCEPT_FULL,2.270680573381851,13.211897944464877
EUR_ORIGIN_202401241100,A,0.4470686624537262,0.7,ACCEPT_FULL,1.2776051201668965,54.79001210550543
EUR_ORIGIN_202401241500,A,0.9821560489336408,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202401251000,B,0.6293139507323093,0.3,ACCEPT_FULL,0.770749033654575,38.923175625342445
EUR_ORIGIN_202401290000,B,4.221478908518586,0.3,ACCEPT_FULL,5.170234642895902,5.802444583674967
EUR_ORIGIN_202401290400,B,1.8365486839593763,0.3,ACCEPT_FULL,2.249303581740219,13.337461534111773
EUR_ORIGIN_202401291200,B,1.4282214025516309,0.3,ACCEPT_FULL,1.7492068379868124,17.150630416313398
EUR_ORIGIN_202401301200,A,0.4453007647797363,0.7,ACCEPT_FULL,1.2725529317450468,55.007535053185784
EUR_ORIGIN_202401310600,A,0.8817525866214816,0.7,ACCEPT_FULL,2.519817902702164,27.779785168179995
EUR_ORIGIN_202401311100,B,0.4394777951033367,0.3,ACCEPT_FULL,0.5382481756432952,55.73637098564256
EUR_ORIGIN_202402011800,A,2.5384246716571703,0.7,ACCEPT_FULL,7.254152728727329,9.649645191890084
EUR_ORIGIN_202402021500,B,1.0,0.3,ACCEPT_FULL,1.2247448713915892,24.49489742783178
EUR_ORIGIN_202402071300,A,2.3151451855602856,0.7,ACCEPT_FULL,6.616078449264407,10.580285668738222
EUR_ORIGIN_202402120500,B,2.6233456707812777,0.3,ACCEPT_FULL,3.2129291561766977,9.337274039275494
EUR_ORIGIN_202402130400,A,2.119256859487096,0.7,ACCEPT_FULL,6.056280929575955,11.558248504978321
EUR_ORIGIN_202402130600,B,1.7103706890944286,0.3,ACCEPT_FULL,2.0947677296469,14.32139686678145
EUR_ORIGIN_202402131100,A,0.3764944607261228,0.7,ACCEPT_FULL,1.0759225397238756,65.0604457249913
EUR_ORIGIN_202402131500,B,1.9802283700726588,0.3,ACCEPT_FULL,2.425274540430615,12.369733611549567
EUR_ORIGIN_202402141100,A,1.960596859148474,0.7,ACCEPT_FULL,5.602872212253286,12.49359209851555
EUR_ORIGIN_202402150500,B,1.5319354258906597,0.3,ACCEPT_FULL,1.8762300561626755,15.989510402235505
EUR_ORIGIN_202402160500,A,3.266092274790037,0.7,ACCEPT_FULL,9.333636113761834,7.499756702191291
EUR_ORIGIN_202402200600,A,2.0168569516410115,0.7,ACCEPT_FULL,5.763648818323207,12.145084165687386
EUR_ORIGIN_202402201500,A,3.455762984932372,0.7,ACCEPT_FULL,9.875665315928561,7.0881300409296255
EUR_ORIGIN_202402221100,B,1.2964149653855128,0.3,ACCEPT_FULL,1.5877775800512113,18.89433405340841
EUR_ORIGIN_202402221700,B,4.299964200932861,0.3,ACCEPT_FULL,5.266359102259954,5.6965351996460125
EUR_ORIGIN_202402231100,B,0.9877838887031906,0.3,ACCEPT_FULL,1.209783251732473,24.79783048495541
EUR_ORIGIN_202402271300,A,3.759195423571724,0.7,ACCEPT_FULL,10.742795736349136,6.515994692438321
EUR_ORIGIN_202402281200,A,2.1188297049107314,0.7,ACCEPT_FULL,6.055060233697001,11.56057863973725
EUR_ORIGIN_202402282200,B,0.7915074682359041,0.3,ACCEPT_FULL,0.9693947123900647,30.947146313635567
EUR_ORIGIN_202402290600,A,1.0798845239302324,0.7,ACCEPT_FULL,3.0860270755502994,22.68288588735652
EUR_ORIGIN_202402291200,B,0.6735685396724616,0.3,ACCEPT_FULL,0.8249496144945695,36.36585734800351
EUR_ORIGIN_202402292200,A,2.1176932374904744,0.7,ACCEPT_FULL,6.051812507526588,11.56678266435743
EUR_ORIGIN_202403010700,B,0.947707631002147,0.3,ACCEPT_FULL,1.1607000606485522,25.84647060605581
EUR_ORIGIN_202403011000,A,0.5777162796978967,0.7,ACCEPT_FULL,1.650961784918665,42.39952774161188
EUR_ORIGIN_202403011200,B,0.5649745272789755,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202403040700,A,1.5869691727021216,0.7,ACCEPT_FULL,4.535142162421444,15.435017799447538
EUR_ORIGIN_202403051000,B,1.2024436187015917,0.3,ACCEPT_FULL,1.472686655142318,20.370932197454355
EUR_ORIGIN_202403060500,A,0.8338635852377457,0.7,ACCEPT_FULL,2.382963682073642,29.37518541578711
EUR_ORIGIN_202403070300,B,0.800310738658552,0.3,ACCEPT_FULL,0.980176472691676,30.606733415684417
EUR_ORIGIN_202403070700,B,2.6191709082808288,0.3,ACCEPT_FULL,3.2078161372149956,9.352156955618348
EUR_ORIGIN_202403071000,B,0.970240189864764,0.3,ACCEPT_FULL,1.1882966965548716,25.24622014600939
EUR_ORIGIN_202403080400,B,0.5419150304993277,0.3,ACCEPT_FULL,0.6637076543340682,45.20062380491986
EUR_ORIGIN_202403120100,A,0.6977006384023372,0.7,ACCEPT_FULL,1.9938456501831,35.108033559955715
EUR_ORIGIN_202403141900,B,2.7186457703960443,0.3,ACCEPT_FULL,3.329647464422991,9.00996286259958
EUR_ORIGIN_202403150600,A,0.9363102176166164,0.7,ACCEPT_FULL,2.6757293198008183,26.161091662743676
EUR_ORIGIN_202403180800,A,1.5540445499109947,0.7,ACCEPT_FULL,4.441052215640929,15.762030393037756
EUR_ORIGIN_202403181500,B,1.998310768317877,0.3,ACCEPT_FULL,2.447420864943906,12.25780184753291
EUR_ORIGIN_202403190500,A,0.8663128737236638,0.7,ACCEPT_FULL,2.475695247931655,28.27488563403844
EUR_ORIGIN_202403190700,B,0.7970583712626668,0.3,ACCEPT_FULL,0.9761931524036843,30.731623066737235
EUR_ORIGIN_202403191000,B,1.1441002260621804,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202403201800,A,0.5976348489232859,0.7,ACCEPT_FULL,1.7078838377619237,40.986394069827774
EUR_ORIGIN_202403202100,A,1.373617766934086,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202403210800,A,1.4325139037780554,0.7,ACCEPT_FULL,4.093749465981741,17.099238871769348
EUR_ORIGIN_202403220500,B,1.2259890364979722,0.3,ACCEPT_FULL,1.5015237848332073,19.979703487236115
EUR_ORIGIN_202403221100,B,1.0724945234176952,0.3,ACCEPT_FULL,1.3135321671513889,22.83918182609867
EUR_ORIGIN_202403270800,B,0.8350984048908368,0.3,ACCEPT_FULL,1.022782488497349,29.331749748742162
EUR_ORIGIN_202403280600,B,2.9097545175535973,0.3,ACCEPT_FULL,3.5637069223822757,8.418200669527987
EUR_ORIGIN_202403280800,B,2.4497560965738487,0.3,ACCEPT_FULL,3.0003262154390997,9.998912733430714
EUR_ORIGIN_202403281200,B,1.5680377427672694,0.3,ACCEPT_FULL,1.9204461836026572,15.621369792160259
EUR_ORIGIN_202403290600,B,3.600722011459656,0.3,ACCEPT_FULL,4.40996581684202,6.8027738186603495
EUR_ORIGIN_202404020600,A,5.2725498959911645,0.7,ACCEPT_FULL,15.06756636996668,4.645740279566779
EUR_ORIGIN_202404031300,A,2.430136049496339,0.7,ACCEPT_FULL,6.944692214610402,10.079640369479932
EUR_ORIGIN_202404031700,A,5.459527027867057,0.0,REJECT_HEAT_CAP,0.0,0.0
EUR_ORIGIN_202404040500,A,4.431703468116521,0.7,ACCEPT_FULL,12.664647552909399,5.527196845199152
EUR_ORIGIN_202404041700,B,0.733583319083223,0.3,ACCEPT_FULL,0.8984524077855972,33.39075029465453
EUR_ORIGIN_202404050600,A,2.66330737401149,0.7,ACCEPT_FULL,7.6110347769399365,9.197172533239156
EUR_ORIGIN_202404051400,A,3.836961152260331,0.7,ACCEPT_FULL,10.965029816905739,6.383931568710823
EUR_ORIGIN_202404080000,A,5.723540036273034,0.7,ACCEPT_FULL,16.356378046469597,4.279676087280764
EUR_ORIGIN_202404082000,A,4.7029272288277095,0.7,ACCEPT_FULL,13.439734009414057,5.208436413322428
EUR_ORIGIN_202404101100,B,0.8138873092407893,0.3,ACCEPT_FULL,0.996804307883357,30.09617811915647
EUR_ORIGIN_202404101500,B,1.085693289717654,0.3,ACCEPT_FULL,1.3296972884859595,22.56152604038101
EUR_ORIGIN_202404111100,B,0.8340790938379091,0.3,ACCEPT_FULL,1.0215340925129233,29.36759548200833
