alloc_id,heat_id,f_pct,edge,block_max_dd_p95,episode_max_dd_p95,block_median_cagr,episode_median_cagr,block_P_dd_ge_10,episode_P_dd_ge_10,sensitive
A0_50_50,H0,0.25,1.0,0.01991599811380313,0.021288146892238555,0.14504767623145043,0.14473227894801977,0.0,0.0,False
A0_50_50,H0,0.25,0.75,0.02740507406306026,0.0273160014458149,0.07360771056389726,0.07345860086586475,0.0,0.0,False
A0_50_50,H0,0.25,0.5,0.06425668923358682,0.062039652213855115,0.006876329731693387,0.0065912266270893305,0.001,0.001,False
A0_50_50,H0,0.25,0.25,0.19563801423734814,0.19356357839640517,-0.05586949318103773,-0.05609971216636134,0.9851,0.9872,False
A0_50_50,H0,0.5,1.0,0.03952827165300374,0.04220586746330295,0.3100862818084098,0.3093588784549661,0.0,0.0,False
A0_50_50,H0,0.5,0.75,0.05423704376726366,0.054037722420103886,0.15200288340810963,0.15163149033793466,0.0001,0.0,False
A0_50_50,H0,0.5,0.5,0.12494322025227392,0.12081347691453316,0.013418080570095858,0.012857572448541021,0.1426,0.1313,False
A0_50_50,H0,0.5,0.25,0.3535423779647464,0.3502410706329632,-0.10885368340502477,-0.10928079619661302,1.0,1.0,False
A0_50_50,H0,0.75,1.0,0.058835620199779975,0.062755144991936,0.49774285467596846,0.49647056897044106,0.0,0.0007,False
A0_50_50,H0,0.75,0.75,0.08052371563022313,0.08020592665554642,0.2354306819940375,0.23482268391247885,0.0096,0.0097,False
A0_50_50,H0,0.75,0.5,0.1824245865370681,0.17635014930402687,0.019605531937835763,0.018746783603351913,0.4401,0.4275,False
A0_50_50,H0,0.75,0.25,0.48088551065165475,0.4769092775048003,-0.15909351219729928,-0.15968000968885937,1.0,1.0,False
A0_50_50,H0,1.0,1.0,0.07788229930051781,0.08299430769649535,0.7108411400161591,0.7089504558664187,0.0045,0.0117,False
A0_50_50,H0,1.0,0.75,0.10612798819974972,0.10576303261068286,0.3241944902158881,0.3233110874639278,0.0729,0.0745,False
A0_50_50,H0,1.0,0.5,0.23650470270526314,0.22892351994380106,0.025466516067052525,0.02430667368922257,0.7148,0.7001,False
A0_50_50,H0,1.0,0.25,0.5834935385679971,0.5792767982680599,-0.20670904234758491,-0.20745937211154386,1.0,1.0,False
A0_50_50,H0,1.5,1.0,0.11515976404396254,0.12241687071769548,1.226907343327607,1.2234373438588853,0.1296,0.1854,False
A0_50_50,H0,1.5,0.75,0.15604196876811915,0.15542361011293376,0.5188014460043517,0.5170580409874366,0.4457,0.4602,False
A0_50_50,H0,1.5,0.5,0.33577207141658005,0.3256411826988905,0.03614046563690154,0.03436853198737122,0.9531,0.9569,False
A0_50_50,H0,1.5,0.25,0.7325586765681019,0.7285275067198529,-0.29457971121919535,-0.29557545081296815,1.0,1.0,False
A0_50_50,H0,2.0,1.0,0.15127542751918144,0.1607347751513187,1.8896517283935463,1.8835011274831024,0.5076,0.6042,False
A0_50_50,H0,2.0,0.75,0.20358787099973857,0.2027339183592973,0.7383204580354359,0.7353800962782449,0.8637,0.8468,False
A0_50_50,H0,2.0,0.5,0.42360018524743226,0.41285968241863097,0.045331829243020705,0.042966309085389565,0.9967,0.9954,False
A0_50_50,H0,2.0,0.25,0.8288836911375556,0.8254887299348316,-0.37339205200836884,-0.37457867249996235,1.0,1.0,False
A0_50_50,H0,3.0,1.0,0.22014611108525575,0.2335493807984943,3.820944472376263,3.804701521864936,0.9923,0.9871,False
A0_50_50,H0,3.0,0.75,0.2929425607280543,0.2913612173107012,1.2622753506457147,1.2562109207627252,0.9994,0.998,False
A0_50_50,H0,3.0,0.5,0.5701527174709751,0.5590756436455477,0.059292641844545746,0.055478214319192865,1.0,1.0,False
A0_50_50,H0,3.0,0.25,0.9306449670592108,0.9286076464570672,-0.5071817341879797,-0.5085671193145613,1.0,1.0,False
A0_50_50,H1-1.00-REJ,0.25,1.0,0.019432450797307405,0.021272258372830435,0.14388138372950598,0.14362355662591686,0.0,0.0,False
A0_50_50,H1-1.00-REJ,0.25,0.75,0.02672974319691156,0.027242898379365835,0.07327337197257555,0.07310317816515655,0.0,0.0,False
A0_50_50,H1-1.00-REJ,0.25,0.5,0.06225674350452503,0.061226306288911396,0.007129311988879561,0.006935771476667796,0.0009,0.0006,False
A0_50_50,H1-1.00-REJ,0.25,0.25,0.19235012396486054,0.1908261678356347,-0.05497928753133685,-0.05510069172297977,0.9823,0.9836,False
A0_50_50,H1-1.00-REJ,0.5,1.0,0.03856705030663647,0.0421860155301194,0.3073877703814347,0.3068320129325428,0.0,0.0,False
A0_50_50,H1-1.00-REJ,0.5,0.75,0.05288835151159584,0.05388741735320331,0.15129128343742693,0.15093303818417025,0.0001,0.0,False
A0_50_50,H1-1.00-REJ,0.5,0.5,0.12126938289243429,0.11933734063907926,0.013920391557641909,0.013538527585372329,0.1302,0.122,False
A0_50_50,H1-1.00-REJ,0.5,0.25,0.3482591716942625,0.3458196487117468,-0.10716565776157028,-0.10740246238357676,1.0,1.0,False
A0_50_50,H1-1.00-REJ,0.75,1.0,0.057413355410548865,0.06272684949649868,0.49306990074539414,0.4921292052227223,0.0,0.0007,False
A0_50_50,H1-1.00-REJ,0.75,0.75,0.07856417584102521,0.07996564573186343,0.23432041924684144,0.2337276075061816,0.0081,0.009,False
A0_50_50,H1-1.00-REJ,0.75,0.5,0.17716251062025898,0.17450787941617482,0.020403167017557844,0.019826189096610047,0.4199,0.4148,False
A0_50_50,H1-1.00-REJ,0.75,0.25,0.47450843949990507,0.47159692167378825,-0.1566929185043836,-0.1570235343171622,1.0,1.0,False
A0_50_50,H1-1.00-REJ,1.0,1.0,0.07603823276355595,0.0829439278421146,0.7037586084704798,0.7023943883570923,0.0036,0.0108,False
A0_50_50,H1-1.00-REJ,1.0,0.75,0.10372245614406085,0.10551666743716474,0.3225569523027948,0.32169456174485944,0.0631,0.0684,False
A0_50_50,H1-1.00-REJ,1.0,0.5,0.23001562677282072,0.22681651753245702,0.026534968325918395,0.025798819713252374,0.696,0.6866,False
A0_50_50,H1-1.00-REJ,1.0,0.25,0.5766588074949456,0.5735382629094125,-0.20367937231291589,-0.20410968333501422,1.0,1.0,False
A0_50_50,H1-1.00-REJ,1.5,1.0,0.11233699287966774,0.12230549353410905,1.2133892110908089,1.2106135204970159,0.1173,0.1823,False
A0_50_50,H1-1.00-REJ,1.5,0.75,0.15252961385862446,0.15476239207013753,0.5157892827902558,0.5144423272905962,0.4206,0.4504,False
A0_50_50,H1-1.00-REJ,1.5,0.5,0.3272000657307642,0.3229506582743158,0.03772507377464562,0.03660093576037682,0.9488,0.9514,False
A0_50_50,H1-1.00-REJ,1.5,0.25,0.7259060205930445,0.7228220683117831,-0.2904969364376855,-0.2910599727287653,1.0,1.0,False
A0_50_50,H1-1.00-REJ,2.0,1.0,0.14770830351057754,0.16030506745440776,1.8664422517796757,1.8613014959439254,0.4841,0.5994,True
