terminal_equity,total_return,cagr,max_dd,avg_dd,longest_dd_duration_h,time_to_recover_h,calmar,sharpe,sortino,ulcer_index,recovery_factor,worst_day_pct,best_day_pct,worst_24h_pct,worst_48h_pct,worst_month_pct,positive_month_rate,max_consecutive_neg_months,n_admitted,n_rejected,n_scaled,worst_episode_pct,max_gross_heat,p95_gross_heat,mean_gross_heat,n_events,n_admitted_full,n_admitted_scaled,rejection_fraction,scaling_fraction,admission_fraction,capital_utilization,max_gross_heat_pct,insolvent,envelope_E5,envelope_E10,envelope_E15,envelope_E20,envelope_E25,envelope_E30,survival_floor_90,survival_floor_80,survival_floor_75,survival_floor_50,edge,alloc_id,heat_id,f_pct
1.4736018432809233,0.47360184328092325,0.1449323736067707,0.013198151272005961,0.0024247355615958834,1527,353.0,10.981263255724354,5.886297321816399,3.1520158249481005,0.003298390489972527,35.88395325377578,-0.007063771123860747,0.009597925798024175,-0.007063771123860747,-0.008666968637377906,-0.007907059700505984,0.9117647058823529,2,890,0,0,-0.007671308041534933,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,True,True,True,True,True,True,True,True,True,True,1.0,A0_50_50,H0,0.25
1.2256316114517816,0.22563161145178157,0.07360760649437226,0.018324906690201245,0.003895490249133,2859,821.0,4.016806619470098,3.554568393608132,1.6906717120693495,0.005361650661073989,12.312838218839719,-0.007063771123860318,0.00719139713515063,-0.007063771123860318,-0.008666968637377264,-0.01126060657567157,0.7058823529411765,3,890,0,0,-0.007671308041534933,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,True,True,True,True,True,True,True,True,True,True,0.75,A0_50_50,H0,0.25
1.0193123288219754,0.019312328821975422,0.00669981246974527,0.02941026917639341,0.01003514547799818,8923,2621.0,0.2278052074111234,0.3850589300341306,0.16025014915652785,0.012500364602084497,0.6566525694187373,-0.007063771123860833,0.004789571367942965,-0.007063771123860833,-0.008666968637377587,-0.014603846990088452,0.5294117647058824,4,890,0,0,-0.007671308041534933,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,True,True,True,True,True,True,True,True,True,True,0.5,A0_50_50,H0,0.25
0.8476608169122677,-0.1523391830877323,-0.05606290603745823,0.15422918419321452,0.08163853965769546,24713,,-0.36350387464426964,-3.7127355467401864,-1.3694788210870243,0.09095651677446474,-0.9877455028024108,-0.007063771123860633,0.0023924413644190504,-0.007063771123860633,-0.008666968637377426,-0.017936809291776323,0.14705882352941177,14,890,0,0,-0.007671308041534933,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,False,False,False,True,True,True,False,True,True,True,0.25,A0_50_50,H0,0.25
2.1677257354663304,1.1677257354663304,0.3100738151229663,0.02624420189590232,0.00484809511056173,1527,353.0,11.814945501214886,6.29668383295712,3.371771081391995,0.00658793546674078,44.49461790067448,-0.01409462836082417,0.019271212305011682,-0.01409462836082417,-0.017302588043743964,-0.015804626950617157,0.9117647058823529,2,890,0,0,-0.015342616083069867,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,True,True,True,True,True,True,True,True,True,True,1.0,A0_50_50,H0,0.5
1.5003268263516265,0.5003268263516265,0.15213861877089463,0.03638077557671413,0.007786331747336207,2859,827.0,4.181840995942715,3.673445935044541,1.7472138500313776,0.010698629012881112,13.752505778680144,-0.014094628360824653,0.014425120375718525,-0.014094628360824653,-0.01730258804374476,-0.02244067401130166,0.7058823529411765,3,890,0,0,-0.015342616083069867,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,True,True,True,True,True,True,True,True,True,True,0.75,A0_50_50,H0,0.5
1.038096501695611,0.03809650169561096,0.013137589665265681,0.05820959865394118,0.019991801862186517,8927,1791.0,0.22569455844162872,0.377528941487448,0.15711639041563663,0.02485163583687573,0.6544711280711016,-0.014094628360824353,0.009597925798024235,-0.014094628360824353,-0.017302588043744134,-0.029036029313903873,0.5294117647058824,4,890,0,0,-0.015342616083069867,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,False,True,True,True,True,True,True,True,True,True,0.5,A0_50_50,H0,0.5
0.7180583707746325,-0.2819416292253675,-0.10918647721163632,0.28512309745088,0.15526170931998295,24713,,-0.38294504439594407,-3.615407618150646,-1.3335784626516758,0.172082606848277,-0.9888417730658927,-0.014094628360824405,0.004789571367942834,-0.014094628360824405,-0.017302588043744228,-0.03559091622994964,0.14705882352941177,14,890,0,0,-0.015342616083069867,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,False,False,False,False,False,True,False,False,False,True,0.25,A0_50_50,H0,0.5
3.1832685584910894,2.1832685584910894,0.49812500710128815,0.03913960184532473,0.007270373152744081,1527,353.0,12.726879774347776,6.7436322708352,3.6111046508850175,0.00986860906375602,55.781573024659764,-0.02109263681850105,0.02902031762744728,-0.02109263681850105,-0.025906911771767467,-0.023692004121468706,0.9117647058823529,2,890,0,0,-0.0230139241246048,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,True,True,True,True,True,True,True,True,True,True,1.0,A0_50_50,H0,0.75
1.8343316657325728,0.8343316657325728,0.23588339692253935,0.05417011545883541,0.011674013677856667,2859,827.0,4.354493154104319,3.796997381160077,1.8059790535110496,0.016010869472414486,15.402065486949025,-0.02109263681850108,0.02170136268518087,-0.02109263681850108,-0.025906911771767724,-0.03354015043702125,0.7058823529411765,3,890,0,0,-0.0230139241246048,1.5,0.5,0.10632366995858554,890,890,0,0.0,0.0,1.0,1.0,1.5,False,False,True,True,True,True,True,True,True,True,True,0.75,A0_50_50,H0,0.75
