alloc_id,heat_id,f_pct,survives_100,median_cagr_100,p95_dd_100,survives_75,median_cagr_75,p95_dd_75,survives_50,median_cagr_50,p95_dd_50,survives_25,median_cagr_25,p95_dd_25,region,dependency_sensitive,diagnostic_only
A0_50_50,H1-3.00-REJ,0.75,True,0.49710671182320476,0.06079538259585799,True,0.23512668295325817,0.08036482114288478,True,0.019176157770593838,0.1793873679205475,False,-0.15938676094307933,0.4788973940782275,ROBUST_GROWTH_REGION,False,False
A0_50_50,H1-3.00-REJ,1.0,True,0.7098957979412889,0.08043830349850659,True,0.32375278883990793,0.1059455104052163,True,0.024886594878137547,0.2327141113245321,False,-0.2070842072295644,0.5813851684180285,ROBUST_GROWTH_REGION,False,False
A0_50_50,H1-3.00-REJ,1.5,True,1.225172343593246,0.11878831738082901,True,0.5179297434958942,0.15573278944052646,True,0.03525449881213638,0.33070662705773524,False,-0.2950775810160817,0.7305430916439775,AGGRESSIVE_FRAGILE,False,False
A0_50_50,H1-3.00-REJ,2.0,True,1.8865764279383244,0.15600510133525008,True,0.7368502771568404,0.20316089467951792,True,0.044149069164205135,0.41822993383303164,False,-0.37398536225416557,0.8271862105361936,AGGRESSIVE_FRAGILE,False,False
A0_50_50,H1-3.00-REJ,3.0,True,3.812822997120599,0.226847745941875,True,1.25924313570422,0.2921518890193777,True,0.057385428081869305,0.5646141805582614,False,-0.5078744267512705,0.929626306758139,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H0,0.25,True,0.15063148945096427,0.02402890094490446,True,0.07860389333786727,0.03052206649482437,True,0.01102579322329067,0.0617818919160113,False,-0.05232994533262242,0.1891682365951048,ROBUST_LOW_SCALE,False,False
A1_70_30,H0,0.5,True,0.3226904798727543,0.047650845096879196,True,0.16262264845982072,0.06033589151664426,True,0.021741832846443765,0.12049387642103804,False,-0.10219764029044845,0.3431887865428842,ROBUST_LOW_SCALE,False,False
A1_70_30,H0,0.75,True,0.5190499563242212,0.07084150118809242,True,0.252362812034761,0.08945702097577696,True,0.03212419537644351,0.17612674611710397,False,-0.14968493829338478,0.468511918600182,ROBUST_GROWTH_REGION,False,False
A1_70_30,H0,1.0,True,0.7429347280539723,0.09357392106914018,True,0.34812932368986094,0.11796444168534248,True,0.04214081087914834,0.22895789327419855,False,-0.194912056136174,0.5703633583101142,ROBUST_GROWTH_REGION,False,False
A1_70_30,H0,1.5,True,1.288304181937102,0.13791759584703372,True,0.5592334275588067,0.17299492051173632,True,0.0611465295838623,0.3264566724004231,False,-0.2789273246432141,0.7201236001194077,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H0,2.0,True,1.9927735533153275,0.18068952799875826,True,0.7987500286745719,0.22560003899682185,True,0.07857581101556504,0.41358030793909695,False,-0.35497361412500006,0.8184885728471589,AGGRESSIVE_FRAGILE,True,False
A1_70_30,H0,3.0,True,4.06465805786452,0.2610061041719727,True,1.375512991695308,0.323094918749134,True,0.10832614807063923,0.5599822477188838,False,-0.4858481354321108,0.9245382400103841,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H1-1.00-REJ,0.25,True,0.14124422886876142,0.01751532798752953,True,0.07617434275920548,0.021938524418484262,True,0.014775193842728296,0.04290304749519928,False,-0.0430847702040246,0.15766871256777654,ROBUST_LOW_SCALE,False,False
A1_70_30,H1-1.00-REJ,0.5,True,0.301329201227549,0.034812967763352895,True,0.15748760412901674,0.043573361720270376,True,0.029388992834674665,0.08449364193352127,False,-0.08455740826367941,0.2910534377721563,ROBUST_LOW_SCALE,False,False
A1_70_30,H1-1.00-REJ,0.75,True,0.4826337420021763,0.051895702481410066,True,0.24424261442663575,0.06486778005216517,True,0.04380857803189053,0.12477709843688908,False,-0.12443912782537098,0.4037997258703312,ROBUST_GROWTH_REGION,False,False
A1_70_30,H1-1.00-REJ,1.0,True,0.6877578273464311,0.06880124881484379,True,0.3367070068663741,0.08582993981045672,True,0.058058589424256124,0.1637144704234169,False,-0.1627998934885297,0.49905323303692106,ROBUST_GROWTH_REGION,False,False
A1_70_30,H1-1.00-REJ,1.5,True,1.1816246478193513,0.10200177726379406,True,0.5402106303971198,0.12680813721287684,True,0.08591518823971273,0.23767166141351292,False,-0.23512684497061953,0.6472018485229973,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H1-1.00-REJ,2.0,True,1.8106745752405393,0.13440486554821876,True,0.7707586221191196,0.16654498305549714,True,0.11281925547135785,0.3066464552836497,False,-0.3019375096358674,0.7523907992222296,AGGRESSIVE_FRAGILE,True,False
A1_70_30,H1-1.00-REJ,3.0,True,3.6215026617176704,0.19674932016851227,True,1.324667194086637,0.24208434622490627,True,0.16326027501909207,0.43063151364276664,False,-0.4203289483148002,0.8793754095948361,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H1-1.50-REJ,0.25,True,0.15054052569858856,0.023508558060475443,True,0.07896128334482183,0.029907486928650553,True,0.01169604636371735,0.06018759030526992,False,-0.051316992790705396,0.18655130461144237,ROBUST_LOW_SCALE,False,False
A1_70_30,H1-1.50-REJ,0.5,True,0.3224997586448575,0.046620385330818276,True,0.16340289194175717,0.05915352249594937,True,0.023092317993478828,0.11751417291238914,False,-0.1002710489223039,0.33903057145291843,ROBUST_LOW_SCALE,False,False
A1_70_30,H1-1.50-REJ,0.75,True,0.5186784398407432,0.06938649459541045,True,0.2536799932137854,0.08780554592996404,True,0.03416851047176306,0.17189334870234546,False,-0.14695723055428914,0.4634386972913239,ROBUST_GROWTH_REGION,False,False
A1_70_30,H1-1.50-REJ,1.0,True,0.7423774478221827,0.09172584897351306,True,0.3500743912508136,0.11583482609673802,True,0.044937107268225696,0.2236211086154284,False,-0.1914696834305833,0.5648981410275058,ROBUST_GROWTH_REGION,False,False
A1_70_30,H1-1.50-REJ,1.5,True,1.2872275377075506,0.13518442997735403,True,0.5626305263891425,0.16984223667979273,True,0.06541919253521006,0.31920720235295696,False,-0.2743239015917015,0.7147853722390474,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H1-1.50-REJ,2.0,True,1.99151709215716,0.17713956661850888,True,0.8038642566355105,0.22140838666867924,True,0.08431780131690003,0.40492361230452045,False,-0.34949473276996057,0.8137451477763513,AGGRESSIVE_FRAGILE,True,False
A1_70_30,H1-1.50-REJ,3.0,True,4.059499779604316,0.25638096875738625,True,1.3854305632393162,0.3169705817431122,True,0.11728748504422304,0.5498968717767674,False,-0.47912919642725493,0.9215408499481439,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H1-2.00-REJ,0.25,True,0.15004778245613598,0.02350879636487512,True,0.07845859847054948,0.029971603337467144,True,0.011184582838160095,0.060866629905841865,False,-0.051837699542818694,0.1876581101489388,ROBUST_LOW_SCALE,False,False
A1_70_30,H1-2.00-REJ,0.5,True,0.32136483141843775,0.0466186778382187,True,0.1623200843650105,0.05927189261058545,True,0.022051389091856666,0.11873942639315607,False,-0.10125722827163622,0.34077703000090054,ROBUST_LOW_SCALE,False,False
A1_70_30,H1-2.00-REJ,0.75,True,0.516746036302383,0.0693583629561356,True,0.2519055286605317,0.08792737512517329,True,0.032580027329469685,0.17384206829468885,False,-0.14835979208068248,0.4656057623254624,ROBUST_GROWTH_REGION,False,False
A1_70_30,H1-2.00-REJ,1.0,True,0.7395484184597233,0.09168897307376256,True,0.34752828993885676,0.11591814379241624,True,0.04276614215439867,0.225962005684928,False,-0.1932553012942045,0.5672421794445104,ROBUST_GROWTH_REGION,False,False
A1_70_30,H1-2.00-REJ,1.5,True,1.281239195998599,0.1351078554607848,True,0.5581476268240482,0.16998850956957018,True,0.06204859822876241,0.32194778394578627,False,-0.27669648949955394,0.7170661551447204,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H1-2.00-REJ,2.0,True,1.9807180079933886,0.1770400196881768,True,0.7970749417234487,0.2215551145869013,True,0.07988338624487551,0.4081343041185703,False,-0.3523098039225784,0.8157608126739566,AGGRESSIVE_FRAGILE,True,False
A1_70_30,H1-2.00-REJ,3.0,True,4.03499562413737,0.2563710729669343,True,1.372016248124119,0.3174423144433913,True,0.11065415926583339,0.5535091651139151,False,-0.48267953056062074,0.922771278120045,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H1-3.00-REJ,0.25,True,0.15063148945096427,0.02402890094490446,True,0.07860389333786727,0.03052206649482437,True,0.01102579322329067,0.0617818919160113,False,-0.05232994533262242,0.1891682365951048,ROBUST_LOW_SCALE,False,False
A1_70_30,H1-3.00-REJ,0.5,True,0.3226904798727543,0.047650845096879196,True,0.16262264845982072,0.06033589151664426,True,0.021741832846443765,0.12049387642103804,False,-0.10219764029044845,0.3431887865428842,ROBUST_LOW_SCALE,False,False
A1_70_30,H1-3.00-REJ,0.75,True,0.5190499563242212,0.07084150118809242,True,0.252362812034761,0.08945702097577696,True,0.03212419537644351,0.17612674611710397,False,-0.14968493829338478,0.468511918600182,ROBUST_GROWTH_REGION,False,False
A1_70_30,H1-3.00-REJ,1.0,True,0.7429347280539723,0.09357392106914018,True,0.34812932368986094,0.11796444168534248,True,0.04214081087914834,0.22895789327419855,False,-0.194912056136174,0.5703633583101142,ROBUST_GROWTH_REGION,False,False
A1_70_30,H1-3.00-REJ,1.5,True,1.288304181937102,0.13791759584703372,True,0.5592334275588067,0.17299492051173632,True,0.0611465295838623,0.3264566724004231,False,-0.2789273246432141,0.7201236001194077,AGGRESSIVE_FRAGILE,False,False
A1_70_30,H1-3.00-REJ,2.0,True,1.9927735533153275,0.18068952799875826,True,0.7987500286745719,0.22560003899682185,True,0.07857581101556504,0.41358030793909695,False,-0.35497361412500006,0.8184885728471589,AGGRESSIVE_FRAGILE,True,False
A1_70_30,H1-3.00-REJ,3.0,True,4.06465805786452,0.2610061041719727,True,1.375512991695308,0.323094918749134,True,0.10832614807063923,0.5599822477188838,False,-0.4858481354321108,0.9245382400103841,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H0,0.25,True,0.15882414789741722,0.03539338075427455,True,0.08591664035169105,0.04430760579012998,True,0.017441404594424892,0.07692809503530763,False,-0.04669488132133828,0.19374665219241344,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H0,0.5,True,0.34065122598805064,0.06986789355244316,True,0.1778703802589937,0.08714401582673567,True,0.034407430613334955,0.14909688268864935,False,-0.09168769688430622,0.35107174834978355,ROBUST_LOW_SCALE,False,False
A2_100_0_A,H0,0.75,True,0.5484673536813258,0.10344100532042674,True,0.27616463047554723,0.1285086746148152,True,0.05087667986965877,0.21659013315927086,False,-0.13500435916905237,0.47858960884762936,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H0,1.0,True,0.7855593829047864,0.13620079508752952,True,0.38116786234216393,0.16844472316656872,True,0.06675522491781188,0.27973599877248195,False,-0.1766977721910738,0.5817548285210445,ROBUST_GROWTH_REGION,False,False
A2_100_0_A,H0,1.5,True,1.363403918510532,0.19898942069750852,True,0.6124255317938905,0.2443606030122243,True,0.0968311600231615,0.393853367269732,False,-0.2552739878893364,0.7323286455127007,AGGRESSIVE_FRAGILE,False,False
A2_100_0_A,H0,2.0,True,2.1084525711091304,0.25850288730233484,True,0.8741427395329091,0.3151133062059037,True,0.12433723162960336,0.49312256699199414,False,-0.3277350476020283,0.8301620407038559,AGGRESSIVE_FRAGILE,False,False
