alloc_id,heat_id,edge,scheme,f_from,f_to,d_median_cagr,d_p95_dd,d_p99_dd,d_P_dd_ge_10,d_P_dd_ge_20,d_median_dur
A1_70_30,H0,1.0,iid,0.25,0.5,0.1729384375610462,0.020809114864669635,0.02582209809153155,0.0,0.0,0.0
A1_70_30,H0,1.0,iid,0.5,0.75,0.19772556971984934,0.02049067727930754,0.02546643847004952,0.0015,0.0,0.0
A1_70_30,H0,1.0,iid,0.75,1.0,0.22557279737675895,0.020208381039867197,0.02505833400018799,0.0105,0.0,0.0
A1_70_30,H0,1.0,iid,1.0,1.5,0.5495445541768644,0.03950406415717454,0.04887990117031188,0.17049999999999998,0.001,1.0
A1_70_30,H0,1.0,iid,1.5,2.0,0.7108485998467262,0.03810769918509427,0.0466675206654118,0.4155,0.007500000000000001,0.0
A1_70_30,H0,1.0,iid,2.0,3.0,2.0978640097053303,0.07276087336123321,0.0866393776531951,0.388,0.13599999999999998,1.0
A1_70_30,H0,0.75,block,0.25,0.5,0.08436457253786056,0.03097457239753213,0.03844529281404782,0.0007,0.0,0.0
A1_70_30,H0,0.75,block,0.5,0.75,0.09014917661856214,0.030210509073077346,0.03713329527224553,0.028900000000000002,0.0001,1.0
A1_70_30,H0,0.75,block,0.75,1.0,0.0962511158882734,0.02964956969261158,0.035866632242269755,0.1255,0.0001,0.0
A1_70_30,H0,0.75,block,1.0,1.5,0.21230973460253177,0.05704719987063937,0.06862175996245135,0.4819,0.021900000000000003,1.0
A1_70_30,H0,0.75,block,1.5,2.0,0.24125378675698017,0.05447595514208414,0.06361273562611605,0.28379999999999994,0.10399999999999998,1.0
A1_70_30,H0,0.75,block,2.0,3.0,0.5804515974403667,0.10041561475444058,0.11510420479220668,0.0776,0.4526,2.5
A1_70_30,H0,0.75,episode,0.25,0.5,0.08367293770604634,0.02865307764610765,0.035717007307204285,0.0004,0.0,1.0
A1_70_30,H0,0.75,episode,0.5,0.75,0.08933115053131846,0.028031749845188032,0.03472724727549455,0.0166,0.0,0.0
A1_70_30,H0,0.75,episode,0.75,1.0,0.09528190742192644,0.02736527172651948,0.03348582923752555,0.0906,0.0001,1.0
A1_70_30,H0,0.75,episode,1.0,1.5,0.2098984731353597,0.05301375778214827,0.0647735060845197,0.4487,0.012700000000000001,1.0
A1_70_30,H0,0.75,episode,1.5,2.0,0.23777941547455017,0.050734281828086925,0.060272801729017444,0.34829999999999994,0.0726,1.0
A1_70_30,H0,0.75,episode,2.0,3.0,0.5730743286011055,0.09457414475018372,0.11002794892398454,0.09500000000000008,0.41999999999999993,2.0
A1_70_30,H0,0.75,iid,0.25,0.5,0.08486412824767597,0.02606272945619072,0.032402671308928134,0.0005,0.0,1.0
A1_70_30,H0,0.75,iid,0.5,0.75,0.09070578553104014,0.02556954990406185,0.031584519520826346,0.008,0.0,0.0
A1_70_30,H0,0.75,iid,0.75,1.0,0.09681570095423808,0.025047404926901773,0.03077585239082198,0.057,0.0005,1.0
A1_70_30,H0,0.75,iid,1.0,1.5,0.21403592873685995,0.04851351507294514,0.059170136872779056,0.3715,0.004999999999999999,1.0
A1_70_30,H0,0.75,iid,1.5,2.0,0.24273044009679,0.04650684053820073,0.0560683116974566,0.39199999999999996,0.042,1.0
A1_70_30,H0,0.75,iid,2.0,3.0,0.5879819338892565,0.08781323578718947,0.10319860198203143,0.1695000000000001,0.3225,2.0
A1_70_30,H0,0.5,block,0.25,0.5,0.011011251271224487,0.060209390154647505,0.0751467167393219,0.1285,0.0008,2.0
A1_70_30,H0,0.5,block,0.5,0.75,0.01069453401622178,0.056924864899945055,0.06969731472749241,0.29009999999999997,0.0262,3.0
A1_70_30,H0,0.5,block,0.75,1.0,0.010334344441163545,0.05407368001497831,0.06497071040737928,0.2731,0.08270000000000001,4.0
A1_70_30,H0,0.5,block,1.0,1.5,0.019726866740347182,0.09976823102649332,0.11587920327878104,0.25670000000000004,0.2757,7.0
A1_70_30,H0,0.5,block,1.5,2.0,0.018173135221036363,0.08823779441629798,0.097897089693253,0.04420000000000002,0.2716,7.0
A1_70_30,H0,0.5,block,2.0,3.0,0.031143374341854213,0.14793799781605893,0.15632980481109904,0.006399999999999961,0.2788999999999999,10.0
A1_70_30,H0,0.5,episode,0.25,0.5,0.010420827975081703,0.057214578855405984,0.07153179955016128,0.10940000000000001,0.0002,3.0
A1_70_30,H0,0.5,episode,0.5,0.75,0.01007019104377771,0.05434087449218679,0.06662001014113464,0.29169999999999996,0.017900000000000003,3.0
A1_70_30,H0,0.5,episode,0.75,1.0,0.009698886564246112,0.051588614299210855,0.0617909884912404,0.28230000000000005,0.07339999999999999,3.0
A1_70_30,H0,0.5,episode,1.0,1.5,0.018284570669080735,0.09522932722595576,0.1127639263516042,0.2663,0.27790000000000004,6.0
A1_70_30,H0,0.5,episode,1.5,2.0,0.016685427642369133,0.08600947666104969,0.09744242382442042,0.045499999999999985,0.2788,6.0
A1_70_30,H0,0.5,episode,2.0,3.0,0.028357299768294153,0.14486588174351478,0.1551959462011263,0.0040000000000000036,0.2925,12.0
A1_70_30,H0,0.5,iid,0.25,0.5,0.0114282903090972,0.05290581155909497,0.06778279825565682,0.0795,0.0,3.0
A1_70_30,H0,0.5,iid,0.5,0.75,0.011073404522585872,0.05078736225278943,0.06353529641493705,0.253,0.0115,4.5
A1_70_30,H0,0.5,iid,0.75,1.0,0.010682538879625114,0.04843786855642945,0.059496527015688555,0.30199999999999994,0.052500000000000005,3.5
A1_70_30,H0,0.5,iid,1.0,1.5,0.020375389903638852,0.09044715512439627,0.10768225103993373,0.2925000000000001,0.2365,5.0
A1_70_30,H0,0.5,iid,1.5,2.0,0.01900551976188558,0.08210423064186773,0.09361711190308952,0.06699999999999995,0.2945,9.0
A1_70_30,H0,0.5,iid,2.0,3.0,0.03225657741136567,0.14124735589165388,0.15235288285513116,0.006000000000000005,0.3205,14.0
A1_70_30,H0,0.25,block,0.25,0.5,-0.04967335996326788,0.1549359953506541,0.16665236709842216,0.0514,0.9001,0.0
A1_70_30,H0,0.25,block,0.5,0.75,-0.04731173739577477,0.12583178713629078,0.132048348027135,0.00019999999999997797,0.07289999999999996,0.0
A1_70_30,H0,0.25,block,0.75,1.0,-0.04506548336710886,0.10206795272186564,0.10451180430242246,0.0,0.0020000000000000018,0.0
A1_70_30,H0,0.25,block,1.0,1.5,-0.08373825519160061,0.14979848798514528,0.1478118875324529,0.0,0.00019999999999997797,0.0
A1_70_30,H0,0.25,block,1.5,2.0,-0.07577603834878283,0.09792620340310865,0.0919377632168511,0.0,0.0,1.0
A1_70_30,H0,0.25,block,2.0,3.0,-0.13061411494711073,0.10500106726077896,0.09207894313893539,0.0,0.0,0.0
A1_70_30,H0,0.25,episode,0.25,0.5,-0.05006202995238418,0.1531051045449048,0.1643172015498317,0.0373,0.9202,0.0
A1_70_30,H0,0.25,episode,0.5,0.75,-0.04766285861009789,0.12481447697830472,0.1308876943477597,9.999999999998899e-05,0.059799999999999964,0.0
A1_70_30,H0,0.25,episode,0.75,1.0,-0.04538875231846956,0.10163492669799867,0.10414558631588589,0.0,0.0017000000000000348,0.0
A1_70_30,H0,0.25,episode,1.0,1.5,-0.08429228182247966,0.1497219956334418,0.14837490355924865,0.0,0.00019999999999997797,0.0
A1_70_30,H0,0.25,episode,1.5,2.0,-0.0763165406147891,0.09880374205239384,0.09321156588892299,0.0,0.0,0.0
A1_70_30,H0,0.25,episode,2.0,3.0,-0.13113492766711077,0.10709826706567127,0.09467000333079367,0.0,0.0,0.0
A1_70_30,H0,0.25,iid,0.25,0.5,-0.04960012220256799,0.15192678030190984,0.16019978959992656,0.03200000000000003,0.939,0.0
A1_70_30,H0,0.25,iid,0.5,0.75,-0.04725732878326172,0.12419812911272343,0.12867858655849668,0.0,0.051000000000000045,0.0
A1_70_30,H0,0.25,iid,0.75,1.0,-0.04501090165888294,0.10137782195208006,0.10325335100590755,0.0,0.0010000000000000009,0.0
A1_70_30,H0,0.25,iid,1.0,1.5,-0.08365300605717124,0.1499803762277364,0.14904122331464154,0.0,0.0,0.0
A1_70_30,H0,0.25,iid,1.5,2.0,-0.07585726275851523,0.09902966870566521,0.09537639700266154,0.0,0.0,0.0
A1_70_30,H0,0.25,iid,2.0,3.0,-0.13049996172286243,0.10836887403325202,0.09948936622477134,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,block,0.25,0.5,0.16049489722402488,0.01579488289933857,0.018579214302488326,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,block,0.5,0.75,0.18180907109731792,0.015615692709863023,0.018369825305021563,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,block,0.75,1.0,0.20579104721857155,0.015485852791705064,0.018055024321931068,0.0003,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,block,1.0,1.5,0.49550009665885764,0.03054355827383555,0.035798650541075436,0.027299999999999998,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,block,1.5,2.0,0.6319257961620173,0.030026309738956175,0.0346455964071275,0.21760000000000002,0.0001,1.0
A1_70_30,H1-1.00-REJ,1.0,block,2.0,3.0,1.8202118358420303,0.05785598200097537,0.06673267187565973,0.7197,0.0201,0.0
A1_70_30,H1-1.00-REJ,1.0,episode,0.25,0.5,0.15967504749355033,0.01880039665230816,0.023271481685767023,0.0,0.0,1.0
A1_70_30,H1-1.00-REJ,1.0,episode,0.5,0.75,0.1808000104519366,0.018549776726251313,0.022868096769846025,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,episode,0.75,1.0,0.20445712346993794,0.01832523987516238,0.022467371660757962,0.0046,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,episode,1.0,1.5,0.49223354428698285,0.035857498624064996,0.043748140276127806,0.09659999999999999,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,episode,1.5,2.0,0.6261740586803586,0.034779866829893244,0.04195619463333994,0.32039999999999996,0.0027,1.0
A1_70_30,H1-1.00-REJ,1.0,episode,2.0,3.0,1.8014443371122322,0.06683292723961165,0.0787312562132744,0.5344,0.0752,0.0
A1_70_30,H1-1.00-REJ,1.0,iid,0.25,0.5,0.1729384375610462,0.020809114864669635,0.02582209809153155,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,iid,0.5,0.75,0.19772556971984934,0.02049067727930754,0.02546643847004952,0.0015,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,iid,0.75,1.0,0.22557279737675895,0.020208381039867197,0.02505833400018799,0.0105,0.0,0.0
A1_70_30,H1-1.00-REJ,1.0,iid,1.0,1.5,0.5495445541768644,0.03950406415717454,0.04887990117031188,0.17049999999999998,0.001,1.0
A1_70_30,H1-1.00-REJ,1.0,iid,1.5,2.0,0.7108485998467262,0.03810769918509427,0.0466675206654118,0.4155,0.007500000000000001,0.0
A1_70_30,H1-1.00-REJ,1.0,iid,2.0,3.0,2.0978640097053303,0.07276087336123321,0.0866393776531951,0.388,0.13599999999999998,1.0
A1_70_30,H1-1.00-REJ,0.75,block,0.25,0.5,0.08150960447166244,0.02024311429388383,0.02483500652207423,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,0.75,block,0.5,0.75,0.08698111268297959,0.019913152636446135,0.024361641561700433,0.0003,0.0,0.0
A1_70_30,H1-1.00-REJ,0.75,block,0.75,1.0,0.09276822541926966,0.01966309609617528,0.023866535868345196,0.0084,0.0,1.0
A1_70_30,H1-1.00-REJ,0.75,block,1.0,1.5,0.2041776139435295,0.03850388082108765,0.046785700405808026,0.1481,0.0003,1.0
A1_70_30,H1-1.00-REJ,0.75,block,1.5,2.0,0.23125410654534917,0.037414656797846474,0.04523209923897714,0.38730000000000003,0.0057,0.0
A1_70_30,H1-1.00-REJ,0.75,block,2.0,3.0,0.5562796738862125,0.0716928268713864,0.08530432302219423,0.4421999999999999,0.1262,2.0
A1_70_30,H1-1.00-REJ,0.75,episode,0.25,0.5,0.08111691826796008,0.023026560309688398,0.028303389954362625,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,0.75,episode,0.5,0.75,0.08652890791225842,0.022675684027343476,0.027629630237729706,0.002,0.0,1.0
A1_70_30,H1-1.00-REJ,0.75,episode,0.75,1.0,0.09216055946020707,0.022261223420407802,0.027136966480649935,0.0242,0.0,0.0
A1_70_30,H1-1.00-REJ,0.75,episode,1.0,1.5,0.20282963311796187,0.04345251398375259,0.05225472530821629,0.24070000000000003,0.0015,1.0
A1_70_30,H1-1.00-REJ,0.75,episode,1.5,2.0,0.22984187689865032,0.042059034887394126,0.04988068361314335,0.4092,0.0168,1.0
A1_70_30,H1-1.00-REJ,0.75,episode,2.0,3.0,0.5515374700488225,0.07938589946743183,0.09239661096714424,0.3122999999999999,0.20909999999999998,1.0
A1_70_30,H1-1.00-REJ,0.75,iid,0.25,0.5,0.08486412824767597,0.02606272945619072,0.032402671308928134,0.0005,0.0,1.0
A1_70_30,H1-1.00-REJ,0.75,iid,0.5,0.75,0.09070578553104014,0.02556954990406185,0.031584519520826346,0.008,0.0,0.0
A1_70_30,H1-1.00-REJ,0.75,iid,0.75,1.0,0.09681570095423808,0.025047404926901773,0.03077585239082198,0.057,0.0005,1.0
A1_70_30,H1-1.00-REJ,0.75,iid,1.0,1.5,0.21403592873685995,0.04851351507294514,0.059170136872779056,0.3715,0.004999999999999999,1.0
A1_70_30,H1-1.00-REJ,0.75,iid,1.5,2.0,0.24273044009679,0.04650684053820073,0.0560683116974566,0.39199999999999996,0.042,1.0
A1_70_30,H1-1.00-REJ,0.75,iid,2.0,3.0,0.5879819338892565,0.08781323578718947,0.10319860198203143,0.1695000000000001,0.3225,2.0
A1_70_30,H1-1.00-REJ,0.5,block,0.25,0.5,0.01469955773898557,0.04009620168168693,0.05019919827119976,0.0121,0.0,2.0
A1_70_30,H1-1.00-REJ,0.5,block,0.5,0.75,0.01451151914987825,0.03890764508794743,0.04794627603432276,0.11610000000000001,0.0007,2.0
A1_70_30,H1-1.00-REJ,0.5,block,0.75,1.0,0.014335887179259377,0.037605928916978254,0.04596425166251125,0.2034,0.0076,1.0
A1_70_30,H1-1.00-REJ,0.5,block,1.0,1.5,0.028085352388735108,0.07197248595152536,0.08658137547909675,0.4363,0.10049999999999999,5.5
A1_70_30,H1-1.00-REJ,0.5,block,1.5,2.0,0.027140266198290908,0.06747545452340642,0.07917357192399771,0.18419999999999992,0.19279999999999997,4.5
A1_70_30,H1-1.00-REJ,0.5,block,2.0,3.0,0.0510060411505554,0.12178247486712512,0.13674423874507663,0.047700000000000076,0.4394,11.0
A1_70_30,H1-1.00-REJ,0.5,episode,0.25,0.5,0.01452804024490717,0.043084987194957056,0.05368891355936613,0.0218,0.0,2.0
A1_70_30,H1-1.00-REJ,0.5,episode,0.5,0.75,0.014327651244553485,0.0416592679187882,0.051125529945643025,0.14679999999999999,0.0013,3.0
A1_70_30,H1-1.00-REJ,0.5,episode,0.75,1.0,0.014164135605471806,0.04026881505607738,0.04865263832566885,0.2443,0.0148,2.0
A1_70_30,H1-1.00-REJ,0.5,episode,1.0,1.5,0.027627845242178095,0.07594189602866666,0.09024171806458864,0.4076,0.1283,4.0
A1_70_30,H1-1.00-REJ,0.5,episode,1.5,2.0,0.02666786826499934,0.07047413321686716,0.08141592701205769,0.14939999999999998,0.229,5.0
A1_70_30,H1-1.00-REJ,0.5,episode,2.0,3.0,0.04987599794491304,0.1261876418511088,0.14046212221044568,0.02970000000000006,0.4211,9.0
A1_70_30,H1-1.00-REJ,0.5,iid,0.25,0.5,0.0114282903090972,0.05290581155909497,0.06778279825565682,0.0795,0.0,3.0
A1_70_30,H1-1.00-REJ,0.5,iid,0.5,0.75,0.011073404522585872,0.05078736225278943,0.06353529641493705,0.253,0.0115,4.5
A1_70_30,H1-1.00-REJ,0.5,iid,0.75,1.0,0.010682538879625114,0.04843786855642945,0.059496527015688555,0.30199999999999994,0.052500000000000005,3.5
A1_70_30,H1-1.00-REJ,0.5,iid,1.0,1.5,0.020375389903638852,0.09044715512439627,0.10768225103993373,0.2925000000000001,0.2365,5.0
A1_70_30,H1-1.00-REJ,0.5,iid,1.5,2.0,0.01900551976188558,0.08210423064186773,0.09361711190308952,0.06699999999999995,0.2945,9.0
A1_70_30,H1-1.00-REJ,0.5,iid,2.0,3.0,0.03225657741136567,0.14124735589165388,0.15235288285513116,0.006000000000000005,0.3205,14.0
A1_70_30,H1-1.00-REJ,0.25,block,0.25,0.5,-0.04151263579707204,0.1333292705906691,0.14220718359162274,0.1624,0.7715,0.0
A1_70_30,H1-1.00-REJ,0.25,block,0.5,0.75,-0.03992656875034001,0.11269513286801514,0.11832809424698126,0.0008000000000000229,0.2178,0.0
A1_70_30,H1-1.00-REJ,0.25,block,0.75,1.0,-0.03839139084643289,0.0952417523961932,0.09841859394826241,0.0,0.009700000000000042,0.0
A1_70_30,H1-1.00-REJ,0.25,block,1.0,1.5,-0.07240093572891637,0.1481616565581375,0.14962391509994466,0.0,0.0009000000000000119,0.0
A1_70_30,H1-1.00-REJ,0.25,block,1.5,2.0,-0.0668747746767911,0.1051245215315072,0.10287077991414262,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,0.25,block,2.0,3.0,-0.1184401677824346,0.12714074735365288,0.11851182862429066,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,0.25,episode,0.25,0.5,-0.04143264032223759,0.13344017981809037,0.14363805649605757,0.17410000000000003,0.7575000000000001,0.0
A1_70_30,H1-1.00-REJ,0.25,episode,0.5,0.75,-0.03983687037304312,0.11279744332833469,0.11914242223213073,0.0009000000000000119,0.22929999999999995,0.0
A1_70_30,H1-1.00-REJ,0.25,episode,0.75,1.0,-0.038330140479884534,0.09526526193698653,0.09874185645534633,0.0,0.011800000000000033,0.0
A1_70_30,H1-1.00-REJ,0.25,episode,1.0,1.5,-0.07225296723526331,0.14813557441401515,0.14945404390897166,0.0,0.0011999999999999789,0.0
A1_70_30,H1-1.00-REJ,0.25,episode,1.5,2.0,-0.06674655465370471,0.10525337986695726,0.1022908104325897,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,0.25,episode,2.0,3.0,-0.11834270957543097,0.1268284733915599,0.11704375917014864,0.0,0.0,1.0
A1_70_30,H1-1.00-REJ,0.25,iid,0.25,0.5,-0.04960012220256799,0.15192678030190984,0.16019978959992656,0.03200000000000003,0.939,0.0
A1_70_30,H1-1.00-REJ,0.25,iid,0.5,0.75,-0.04725732878326172,0.12419812911272343,0.12867858655849668,0.0,0.051000000000000045,0.0
A1_70_30,H1-1.00-REJ,0.25,iid,0.75,1.0,-0.04501090165888294,0.10137782195208006,0.10325335100590755,0.0,0.0010000000000000009,0.0
A1_70_30,H1-1.00-REJ,0.25,iid,1.0,1.5,-0.08365300605717124,0.1499803762277364,0.14904122331464154,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,0.25,iid,1.5,2.0,-0.07585726275851523,0.09902966870566521,0.09537639700266154,0.0,0.0,0.0
A1_70_30,H1-1.00-REJ,0.25,iid,2.0,3.0,-0.13049996172286243,0.10836887403325202,0.09948936622477134,0.0,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,block,0.25,0.5,0.1722089759245926,0.02352425995342057,0.028009904561376683,0.0,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,block,0.5,0.75,0.1965453599438053,0.023192547710343056,0.027412289931967142,0.0016,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,block,0.75,1.0,0.22416111216520052,0.02268184623584181,0.026758039350242027,0.0274,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,block,1.0,1.5,0.5461478890291931,0.044201829397473524,0.051570740836563184,0.27759999999999996,0.001,1.0
A1_70_30,H1-1.50-REJ,1.0,block,1.5,2.0,0.7063297129583033,0.042783643363250135,0.049468647567781354,0.5547,0.0183,0.0
A1_70_30,H1-1.50-REJ,1.0,block,2.0,3.0,2.0753300178003338,0.0805302451155786,0.09232881359504769,0.12950000000000006,0.2316,1.0
A1_70_30,H1-1.50-REJ,1.0,episode,0.25,0.5,0.17170948996794533,0.022699394587265106,0.027880342611984157,0.0,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,episode,0.5,0.75,0.19581200244796615,0.022339670818841285,0.027252470169649545,0.0014,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,episode,0.75,1.0,0.22323690379767858,0.02199686252036341,0.026685570781093362,0.0206,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,episode,1.0,1.5,0.5435522907415428,0.042715332610208406,0.051595444867058124,0.2578,0.0008,1.0
A1_70_30,H1-1.50-REJ,1.0,episode,1.5,2.0,0.7022493959409155,0.04112662991905955,0.04927463416705524,0.44580000000000003,0.0147,0.0
A1_70_30,H1-1.50-REJ,1.0,episode,2.0,3.0,2.060635357093978,0.07795255916217622,0.09124181015558938,0.27049999999999996,0.2137,1.0
A1_70_30,H1-1.50-REJ,1.0,iid,0.25,0.5,0.1729384375610462,0.020809114864669635,0.02582209809153155,0.0,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,iid,0.5,0.75,0.19772556971984934,0.02049067727930754,0.02546643847004952,0.0015,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,iid,0.75,1.0,0.22557279737675895,0.020208381039867197,0.02505833400018799,0.0105,0.0,0.0
A1_70_30,H1-1.50-REJ,1.0,iid,1.0,1.5,0.5495445541768644,0.03950406415717454,0.04887990117031188,0.17049999999999998,0.001,1.0
A1_70_30,H1-1.50-REJ,1.0,iid,1.5,2.0,0.7108485998467262,0.03810769918509427,0.0466675206654118,0.4155,0.007500000000000001,0.0
A1_70_30,H1-1.50-REJ,1.0,iid,2.0,3.0,2.0978640097053303,0.07276087336123321,0.0866393776531951,0.388,0.13599999999999998,1.0
A1_70_30,H1-1.50-REJ,0.75,block,0.25,0.5,0.08475182705009987,0.03035090080165666,0.037309995858345,0.0004,0.0,0.0
A1_70_30,H1-1.50-REJ,0.75,block,0.5,0.75,0.09063929381344649,0.029665353192803008,0.0361244973470137,0.025599999999999998,0.0001,1.0
A1_70_30,H1-1.50-REJ,0.75,block,0.75,1.0,0.09679576309267246,0.028992884787108805,0.03521665410889557,0.1121,0.0001,1.0
A1_70_30,H1-1.50-REJ,0.75,block,1.0,1.5,0.21356172576613075,0.05578518121772706,0.06661847045937297,0.46699999999999997,0.0182,1.0
A1_70_30,H1-1.50-REJ,0.75,block,1.5,2.0,0.24231576470254712,0.05308549337733831,0.06295388645664343,0.3138000000000001,0.0964,1.0
A1_70_30,H1-1.50-REJ,0.75,block,2.0,3.0,0.5852853384821708,0.09820082314216277,0.11424137271213636,0.0776,0.43299999999999994,2.0
A1_70_30,H1-1.50-REJ,0.75,episode,0.25,0.5,0.0841313901437708,0.028141170332940977,0.035119914523545966,0.0001,0.0,1.0
A1_70_30,H1-1.50-REJ,0.75,episode,0.5,0.75,0.08991490873061003,0.027638693675226304,0.03419055453798263,0.0152,0.0,0.0
A1_70_30,H1-1.50-REJ,0.75,episode,0.75,1.0,0.09599303298138384,0.027065675546439183,0.03326204980353019,0.08410000000000001,0.0,1.0
A1_70_30,H1-1.50-REJ,0.75,episode,1.0,1.5,0.21155054451052713,0.05222963994838235,0.06316742764151301,0.4399,0.0112,0.5
A1_70_30,H1-1.50-REJ,0.75,episode,1.5,2.0,0.2401516957901889,0.05004680660043467,0.05995455225086674,0.3581,0.0684,0.5
A1_70_30,H1-1.50-REJ,0.75,episode,2.0,3.0,0.5778472747254406,0.09292356700670315,0.10917145073568724,0.10210000000000008,0.4049,2.0
A1_70_30,H1-1.50-REJ,0.75,iid,0.25,0.5,0.08486412824767597,0.02606272945619072,0.032402671308928134,0.0005,0.0,1.0
A1_70_30,H1-1.50-REJ,0.75,iid,0.5,0.75,0.09070578553104014,0.02556954990406185,0.031584519520826346,0.008,0.0,0.0
A1_70_30,H1-1.50-REJ,0.75,iid,0.75,1.0,0.09681570095423808,0.025047404926901773,0.03077585239082198,0.057,0.0005,1.0
A1_70_30,H1-1.50-REJ,0.75,iid,1.0,1.5,0.21403592873685995,0.04851351507294514,0.059170136872779056,0.3715,0.004999999999999999,1.0
A1_70_30,H1-1.50-REJ,0.75,iid,1.5,2.0,0.24273044009679,0.04650684053820073,0.0560683116974566,0.39199999999999996,0.042,1.0
A1_70_30,H1-1.50-REJ,0.75,iid,2.0,3.0,0.5879819338892565,0.08781323578718947,0.10319860198203143,0.1695000000000001,0.3225,2.0
A1_70_30,H1-1.50-REJ,0.5,block,0.25,0.5,0.011641715791461116,0.05873231633236427,0.07300634620104099,0.1174,0.0006,3.0
A1_70_30,H1-1.50-REJ,0.5,block,0.5,0.75,0.011323986206730141,0.05560638518968079,0.06796098292598732,0.2793,0.021500000000000002,3.0
A1_70_30,H1-1.50-REJ,0.5,block,0.75,1.0,0.011069716237886884,0.052779574710373395,0.06319914404578439,0.2718,0.0736,2.0
A1_70_30,H1-1.50-REJ,0.5,block,1.0,1.5,0.021063691590371025,0.09721745348167252,0.11284343418108311,0.2773,0.26589999999999997,5.0
A1_70_30,H1-1.50-REJ,0.5,block,1.5,2.0,0.019483148196150935,0.08719175819872904,0.09775478754376538,0.04590000000000005,0.27310000000000006,6.0
A1_70_30,H1-1.50-REJ,0.5,block,2.0,3.0,0.034083846467901746,0.14672728220724934,0.15486242935521066,0.007499999999999951,0.2944,14.0
A1_70_30,H1-1.50-REJ,0.5,episode,0.25,0.5,0.011150827468061841,0.05592084888187417,0.07015489967685445,0.0995,0.0001,2.0
A1_70_30,H1-1.50-REJ,0.5,episode,0.5,0.75,0.01082839874983832,0.053151966390231814,0.06540411204285679,0.2819,0.0154,3.0
A1_70_30,H1-1.50-REJ,0.5,episode,0.75,1.0,0.01046747735503839,0.05067594511579246,0.06074010388045675,0.28240000000000004,0.0666,3.0
A1_70_30,H1-1.50-REJ,0.5,episode,1.0,1.5,0.0199004789435977,0.09395473399338472,0.11033703772359404,0.2811,0.2643,5.0
A1_70_30,H1-1.50-REJ,0.5,episode,1.5,2.0,0.018314069367229013,0.08424106170439788,0.09661001050174362,0.049899999999999944,0.2838,7.0
A1_70_30,H1-1.50-REJ,0.5,episode,2.0,3.0,0.03185552098674427,0.14321923673724463,0.15354048832695477,0.0049000000000000155,0.3043,10.0
A1_70_30,H1-1.50-REJ,0.5,iid,0.25,0.5,0.0114282903090972,0.05290581155909497,0.06778279825565682,0.0795,0.0,3.0
A1_70_30,H1-1.50-REJ,0.5,iid,0.5,0.75,0.011073404522585872,0.05078736225278943,0.06353529641493705,0.253,0.0115,4.5
A1_70_30,H1-1.50-REJ,0.5,iid,0.75,1.0,0.010682538879625114,0.04843786855642945,0.059496527015688555,0.30199999999999994,0.052500000000000005,3.5
A1_70_30,H1-1.50-REJ,0.5,iid,1.0,1.5,0.020375389903638852,0.09044715512439627,0.10768225103993373,0.2925000000000001,0.2365,5.0
A1_70_30,H1-1.50-REJ,0.5,iid,1.5,2.0,0.01900551976188558,0.08210423064186773,0.09361711190308952,0.06699999999999995,0.2945,9.0
A1_70_30,H1-1.50-REJ,0.5,iid,2.0,3.0,0.03225657741136567,0.14124735589165388,0.15235288285513116,0.006000000000000005,0.3205,14.0
A1_70_30,H1-1.50-REJ,0.25,block,0.25,0.5,-0.04878526473877404,0.15332699966576915,0.1651079772190265,0.058800000000000074,0.8961,0.0
A1_70_30,H1-1.50-REJ,0.25,block,0.5,0.75,-0.04652514461133356,0.12496591316115002,0.1313076205130187,0.00019999999999997797,0.0827,0.0
A1_70_30,H1-1.50-REJ,0.25,block,0.75,1.0,-0.04436031655090933,0.10173901671576951,0.1042496005834943,0.0,0.0024000000000000687,0.0
A1_70_30,H1-1.50-REJ,0.25,block,1.0,1.5,-0.08264798744756047,0.14980916560501378,0.1480981094517435,0.0,0.00029999999999996696,0.0
