alloc_id,heat_id,f_pct,edge,scheme,p95_dd_ci_lo,p95_dd_ci_hi,p99_dd_ci_lo,p99_dd_ci_hi,median_cagr_ci_lo,median_cagr_ci_hi
A0_50_50,H0,1.0,0.25,block,0.5816464538020707,0.5850359562356308,0.6146659187567687,0.6218372175698412,-0.2074996212396543,-0.20587867564633835
A0_50_50,H0,1.5,1.0,block,0.11401231893751058,0.11615435774348304,0.13579879448590498,0.14043946483995745,1.2207477290850242,1.2329175055786021
A0_50_50,H0,1.5,0.75,block,0.154811458739498,0.15803049924753612,0.1873968147241177,0.1952632787511359,0.51577798870428,0.5222527094148403
A0_50_50,H0,1.5,0.5,block,0.33262303793724707,0.33871560583804866,0.3989385365441504,0.4153748988312204,0.033973725801176705,0.038199413539899536
A0_50_50,H0,1.5,0.25,block,0.7307795543264044,0.734077280720903,0.7620336966362643,0.7687416241386676,-0.29563438759855215,-0.2934567127889344
A0_50_50,H0,2.0,1.0,block,0.14981163498193495,0.15252389102615882,0.17775742029674016,0.18363699848673926,1.8791676818336858,1.9000989262917962
A0_50_50,H0,2.0,0.75,block,0.20205069689369454,0.20629153340020487,0.24381770624799992,0.2527887083365417,0.7335961425748888,0.7434047118079294
A0_50_50,H0,2.0,0.5,block,0.41970769717441364,0.42748092207031385,0.4964376584478943,0.5157759464317375,0.04227437942256652,0.0480523494164317
A0_50_50,H0,2.0,0.25,block,0.8273771699275191,0.8301716969465267,0.8536145602701195,0.8591089303417688,-0.3746272380398001,-0.37203498472435087
A0_50_50,H0,3.0,1.0,block,0.21822267707939033,0.2222827180674939,0.2570494690620635,0.2651043905242859,3.795085610559981,3.845403082669433
A0_50_50,H0,3.0,0.75,block,0.2904940943063817,0.2963765697286068,0.34670996718594294,0.35739963784088546,1.252226846442104,1.2719254329916416
A0_50_50,H0,3.0,0.5,block,0.5664282557123076,0.5752199577982315,0.6503998615479235,0.670601572712796,0.054530719417201154,0.06328050440631168
A0_50_50,H0,3.0,0.25,block,0.929732961760771,0.931458561183529,0.9451975779138051,0.9483004318482982,-0.5086903068542002,-0.5055160951411012
A0_50_50,H1-1.00-REJ,0.25,1.0,block,0.019265310850074255,0.019601035248345083,0.022978136961688385,0.024006014253616512,0.14341557320014783,0.14430816511250794
A0_50_50,H1-1.00-REJ,0.25,0.75,block,0.02643957988848632,0.02706038881398378,0.032402200067658114,0.0343167222197853,0.07287551428378386,0.0737059809256685
A0_50_50,H1-1.00-REJ,0.25,0.5,block,0.06159058934818681,0.0629581277745017,0.0775678912588187,0.08089973149931763,0.0067983709488494025,0.007450407567220824
A0_50_50,H1-1.00-REJ,0.25,0.25,block,0.1916431724145428,0.1931733741925534,0.20815283199633788,0.21203054756379758,-0.05521536738905031,-0.054767283506110064
A0_50_50,H1-1.00-REJ,0.5,1.0,block,0.03827789526583273,0.038941517006535455,0.045610447277909735,0.04761252177849812,0.306329718257357,0.3084061252014015
A0_50_50,H1-1.00-REJ,0.5,0.75,block,0.05237074219556566,0.05352948054545267,0.06398857140733519,0.06784240981703153,0.15041680428260643,0.15217710698690123
A0_50_50,H1-1.00-REJ,0.5,0.5,block,0.11989571811286218,0.12266439276187811,0.14987046295015835,0.1560817829457587,0.013271285638825608,0.014587741157749644
A0_50_50,H1-1.00-REJ,0.5,0.25,block,0.3470896914053091,0.3495238793909276,0.3735003081583575,0.3796736372734942,-0.10761797377104969,-0.10676587424401228
A0_50_50,H1-1.00-REJ,0.75,1.0,block,0.057010968458067225,0.05802259959306825,0.06786816722081664,0.07074543817211695,0.49128448763614185,0.4948464154762954
A0_50_50,H1-1.00-REJ,0.75,0.75,block,0.07775119399978281,0.07954075211791514,0.0948730334328816,0.1004499777860587,0.23289810397490796,0.23568796880265244
A0_50_50,H1-1.00-REJ,0.75,0.5,block,0.17532041914576155,0.1792909942796209,0.21707798906180711,0.22600907404234527,0.019406636363622286,0.02139873903120123
A0_50_50,H1-1.00-REJ,0.75,0.25,block,0.47307503823164554,0.4759814984632129,0.5047357564614809,0.5120993550911348,-0.15734071678196143,-0.15614062660761713
A0_50_50,H1-1.00-REJ,1.0,1.0,block,0.07551742101542952,0.0767993278455621,0.08990540542798545,0.09346030809626873,0.7010026020465003,0.7064794310234956
A0_50_50,H1-1.00-REJ,1.0,0.75,block,0.10255314739360458,0.10486730524031067,0.12491672191845662,0.132024270321536,0.3205985338627825,0.32455152801035464
