time,open,high,low,close,volume
2015-10-10T20:00:00,184.066,184.718,181.83,184.422,0
2015-10-17T20:00:00,184.251,186.292,183.825,185.926,0
2015-10-24T20:00:00,186.03,186.718,183.868,186.112,0
2015-10-31T20:00:00,185.949,187.692,184.285,185.291,0
2015-11-07T19:00:00,185.499,187.504,185.364,186.803,0
2015-11-14T19:00:00,186.263,188.801,185.989,186.52,0
2015-11-21T19:00:00,186.506,186.962,184.236,184.598,0
2015-11-28T19:00:00,184.636,186.236,183.963,185.918,0
2015-12-05T19:00:00,186.125,186.335,183.364,184.037,0
2015-12-12T19:00:00,184.205,184.382,180.557,180.564,0
2015-12-19T19:00:00,180.545,181.215,178.951,179.471,0
2015-12-26T19:00:00,179.029,180.04,176.954,177.061,0
2016-01-02T19:00:00,177.139,177.359,170.373,170.494,0
2016-01-09T19:00:00,170.122,172.271,166.235,166.756,0
2016-01-16T19:00:00,166.533,170.352,163.971,169.356,0
2016-01-23T19:00:00,169.36,174.165,166.968,172.456,0
2016-01-30T19:00:00,172.776,175.008,168.973,169.386,0
2016-02-06T19:00:00,169.327,170.619,159.802,164.141,0
2016-02-13T19:00:00,164.267,166.078,160.722,162.005,0
2016-02-20T19:00:00,160.75,161.552,154.709,158.066,0
2016-02-27T19:00:00,157.903,162.432,156.144,161.856,0
2016-03-05T19:00:00,161.965,164.093,159.469,163.684,0
2016-03-12T19:00:00,163.777,163.967,158.998,161.521,0
2016-03-19T20:00:00,161.177,161.486,158.432,159.689,0
2016-03-26T20:00:00,159.815,162.571,158.704,158.715,0
2016-04-02T20:00:00,158.655,159.573,151.638,152.672,0
2016-04-09T20:00:00,152.388,155.747,151.954,154.556,0
2016-04-16T20:00:00,153.618,161.243,152.508,161.184,0
2016-04-23T20:00:00,161.703,162.805,155.247,155.342,0
2016-04-30T20:00:00,155.014,156.646,153.625,154.473,0
2016-05-07T20:00:00,154.377,158.482,154.367,155.959,0
2016-05-14T20:00:00,155.874,161.627,155.657,159.69,0
2016-05-21T20:00:00,159.754,162.518,158.036,161.239,0
2016-05-28T20:00:00,161.267,163.881,154.573,154.636,0
2016-06-04T20:00:00,153.96,157.938,151.494,152.516,0
2016-06-11T20:00:00,152.269,152.386,145.382,149.337,0
2016-06-18T20:00:00,151.518,160.1,133.241,139.436,0
2016-06-25T20:00:00,136.539,139.009,133.327,136.096,0
2016-07-02T20:00:00,135.951,136.799,128.768,130.189,0
2016-07-09T20:00:00,130.263,143.221,130.144,138.3,0
2016-07-16T20:00:00,138.882,142.385,138.331,139.196,0
2016-07-23T20:00:00,139.366,140.126,134.919,134.949,0
2016-07-30T20:00:00,135.181,136.248,132.224,132.955,0
2016-08-06T20:00:00,133.201,134.008,130.355,130.772,0
2016-08-13T20:00:00,130.694,132.25,129.138,130.979,0
2016-08-20T20:00:00,131.582,133.863,131.148,133.685,0
2016-08-27T20:00:00,133.882,138.823,133.326,138.258,0
2016-09-03T20:00:00,138.403,138.461,135.006,136.263,0
2016-09-10T20:00:00,136.14,136.614,132.921,132.949,0
2016-09-17T20:00:00,132.834,133.469,130.401,131.016,0
2016-09-24T20:00:00,130.9,132.427,129.618,131.544,0
2016-10-01T20:00:00,130.777,132.22,122.107,128.051,0
2016-10-08T20:00:00,128.087,128.602,124.82,126.95,0
2016-10-15T20:00:00,126.763,128.157,126.113,126.947,0
2016-10-22T20:00:00,126.84,128.413,126.588,127.687,0
2016-10-29T20:00:00,127.278,129.443,126.475,129.027,0
2016-11-05T20:00:00,129.416,134.906,126.7,134.395,0
2016-11-12T19:00:00,134.273,137.575,134.114,136.94,0
2016-11-19T19:00:00,137.008,141.736,136.269,140.811,0
2016-11-26T19:00:00,140.881,145.182,138.501,144.559,0
2016-12-03T19:00:00,142.872,146.028,142.529,144.884,0
2016-12-10T19:00:00,145.195,148.446,144.906,147.246,0
2016-12-17T19:00:00,147.146,147.284,143.481,144.151,0
2016-12-24T19:00:00,143.876,144.69,142.159,144.278,0
2016-12-31T19:00:00,144.301,145.386,142.492,143.663,0
2017-01-07T19:00:00,143.408,143.845,138.909,139.597,0
2017-01-14T19:00:00,137.501,142.163,136.442,141.78,0
2017-01-21T19:00:00,141.505,144.774,140.746,144.384,0
2017-01-28T19:00:00,144.322,144.617,140.371,140.518,0
2017-02-04T19:00:00,140.415,142.365,138.529,141.335,0
2017-02-11T19:00:00,141.469,142.803,139.621,140.088,0
2017-02-18T19:00:00,140.08,142.026,139.405,139.688,0
2017-02-25T19:00:00,139.796,140.744,138.823,140.206,0
2017-03-04T19:00:00,140.06,140.529,138.431,139.681,0
2017-03-11T19:00:00,139.415,140.605,138.549,139.634,0
2017-03-18T20:00:00,139.559,140.403,137.749,138.873,0
2017-03-25T20:00:00,138.499,140.082,137.512,139.825,0
2017-04-01T20:00:00,139.707,139.892,136.948,137.412,0
2017-04-08T20:00:00,137.445,138.255,135.958,136.035,0
2017-04-15T20:00:00,136.248,140.332,135.587,139.755,0
2017-04-22T20:00:00,141.529,144.488,140.045,144.339,0
2017-04-29T20:00:00,144.018,146.424,143.795,146.279,0
2017-05-06T20:00:00,146.63,148.098,145.648,146.047,0
2017-05-13T20:00:00,145.889,147.105,143.343,145.023,0
2017-05-20T20:00:00,144.455,145.431,142.122,142.528,0
2017-05-27T20:00:00,142.359,143.944,141.479,142.372,0
2017-06-03T20:00:00,141.896,143.089,139.518,140.545,0
2017-06-10T20:00:00,140.315,142.325,138.661,141.637,0
2017-06-17T20:00:00,141.519,142.53,139.839,141.521,0
2017-06-24T20:00:00,141.546,146.54,141.48,146.426,0
2017-07-01T20:00:00,145.907,147.602,145.885,146.677,0
2017-07-08T20:00:00,146.674,147.768,145.257,147.448,0
2017-07-15T20:00:00,147.362,147.6,144.046,144.399,0
2017-07-22T20:00:00,144.282,146.549,144.016,145.43,0
2017-07-29T20:00:00,145.211,146.787,144.219,144.31,0
2017-08-05T20:00:00,144.28,144.71,141.243,141.968,0
2017-08-12T20:00:00,141.943,143.183,139.78,140.581,0
2017-08-19T20:00:00,140.562,141.028,139.299,140.762,0
2017-08-26T20:00:00,141.033,142.998,140.0,142.834,0
2017-09-02T20:00:00,141.939,142.674,141.182,142.298,0
2017-09-09T20:00:00,142.531,151.536,142.504,150.6,0
2017-09-16T20:00:00,150.552,152.848,150.121,150.99,0
2017-09-23T20:00:00,151.327,152.259,149.738,150.664,0
2017-09-30T20:00:00,150.477,150.957,147.032,147.2,0
2017-10-07T20:00:00,147.3,149.253,146.934,148.596,0
2017-10-14T20:00:00,148.503,149.818,147.768,149.701,0
2017-10-21T20:00:00,150.053,151.383,148.884,149.265,0
2017-10-28T20:00:00,149.21,151.926,148.651,149.151,0
2017-11-04T20:00:00,149.01,150.313,148.428,149.729,0
2017-11-11T19:00:00,149.478,149.671,147.922,148.232,0
2017-11-18T19:00:00,148.2,149.36,147.622,148.681,0
2017-11-25T19:00:00,148.494,152.471,146.962,151.114,0
2017-12-02T19:00:00,151.463,153.399,149.745,152.085,0
2017-12-09T19:00:00,151.807,152.332,149.398,150.017,0
2017-12-16T19:00:00,149.979,152.004,149.959,151.331,0
2017-12-23T19:00:00,151.167,152.5,151.167,152.151,0
2017-12-30T19:00:00,151.94,153.628,151.745,153.353,0
2018-01-06T19:00:00,153.343,153.659,150.186,152.474,0
2018-01-13T19:00:00,152.464,154.57,151.923,153.55,0
2018-01-20T19:00:00,153.502,156.075,153.416,153.724,0
2018-01-27T19:00:00,153.603,156.598,151.96,155.511,0
2018-02-03T19:00:00,155.342,155.536,148.908,150.43,0
2018-02-10T19:00:00,150.271,150.814,147.956,149.068,0
2018-02-17T19:00:00,148.98,150.918,148.53,149.257,0
2018-02-24T19:00:00,149.699,150.0,144.975,145.903,0
2018-03-03T19:00:00,145.477,148.535,145.069,147.909,0
2018-03-10T19:00:00,147.681,149.37,147.234,147.806,0
2018-03-17T20:00:00,147.827,150.301,147.039,147.985,0
2018-03-24T20:00:00,147.888,150.578,147.865,149.032,0
2018-03-31T20:00:00,148.878,151.214,148.372,150.685,0
2018-04-07T20:00:00,150.654,153.844,150.488,152.831,0
2018-04-14T20:00:00,152.9,153.752,150.685,150.772,0
2018-04-21T20:00:00,150.817,152.718,150.241,150.284,0
2018-04-28T20:00:00,150.231,150.836,147.048,147.546,0
2018-05-05T20:00:00,147.653,149.298,147.041,148.106,0
2018-05-12T20:00:00,148.02,149.998,147.951,149.208,0
2018-05-19T20:00:00,149.325,149.715,145.27,145.533,0
2018-05-26T20:00:00,146.114,146.293,143.184,146.195,0
2018-06-02T20:00:00,146.006,148.105,145.831,146.85,0
2018-06-09T20:00:00,146.577,147.978,146.29,146.953,0
2018-06-16T20:00:00,146.869,147.021,144.387,145.874,0
2018-06-23T20:00:00,145.675,146.326,143.776,146.172,0
2018-06-30T20:00:00,145.943,146.871,145.183,146.747,0
2018-07-07T20:00:00,147.011,148.894,146.14,148.697,0
2018-07-14T20:00:00,148.409,149.313,145.975,146.326,0
2018-07-21T20:00:00,146.085,146.521,145.266,145.397,0
2018-07-28T20:00:00,145.295,147.147,144.51,144.679,0
2018-08-04T20:00:00,144.506,144.736,140.942,141.601,0
2018-08-11T20:00:00,140.748,142.477,139.893,140.893,0
2018-08-18T20:00:00,140.892,143.236,140.666,142.941,0
2018-08-25T20:00:00,142.926,145.686,142.527,143.961,0
2018-09-01T20:00:00,143.333,144.963,142.593,143.427,0
2018-09-08T20:00:00,143.446,147.018,143.07,146.445,0
2018-09-15T20:00:00,146.354,149.715,146.315,147.205,0
2018-09-22T20:00:00,146.913,149.095,146.913,148.1,0
2018-09-29T20:00:00,148.258,149.42,147.194,149.075,0
2018-10-06T20:00:00,149.242,149.509,147.163,147.516,0
2018-10-13T20:00:00,146.689,148.406,145.813,146.987,0
2018-10-20T20:00:00,147.126,147.578,142.77,143.487,0
2018-10-27T20:00:00,143.417,147.255,143.213,146.713,0
2018-11-03T20:00:00,147.34,149.488,146.851,147.586,0
2018-11-10T19:00:00,146.927,148.728,144.254,144.741,0
2018-11-17T19:00:00,144.828,145.951,144.023,144.659,0
2018-11-24T19:00:00,144.756,145.836,144.514,144.708,0
2018-12-01T19:00:00,144.845,145.513,142.844,143.431,0
2018-12-08T19:00:00,143.071,143.934,141.173,142.594,0
2018-12-15T19:00:00,142.827,143.237,140.239,140.419,0
2018-12-22T19:00:00,140.28,140.874,139.464,139.989,0
2018-12-29T19:00:00,139.979,140.873,131.642,137.936,0
2019-01-05T19:00:00,138.047,139.48,137.446,139.288,0
2019-01-12T19:00:00,139.459,142.213,137.362,141.265,0
2019-01-19T19:00:00,141.224,144.839,140.622,144.507,0
2019-01-26T19:00:00,144.401,144.715,142.072,143.159,0
2019-02-02T19:00:00,143.086,144.174,141.127,141.951,0
2019-02-09T19:00:00,141.948,143.331,141.007,142.319,0
2019-02-16T19:00:00,142.544,145.043,142.477,144.421,0
2019-02-23T19:00:00,144.625,148.57,144.351,147.67,0
2019-03-02T19:00:00,148.156,148.31,144.316,144.62,0
2019-03-09T19:00:00,143.97,148.872,143.656,148.092,0
2019-03-16T20:00:00,148.178,148.388,144.136,145.11,0
2019-03-23T20:00:00,145.257,146.503,143.819,144.414,0
2019-03-30T20:00:00,144.735,147.191,144.385,145.586,0
2019-04-06T20:00:00,145.609,147.013,144.766,146.337,0
2019-04-13T20:00:00,146.289,146.996,145.234,145.31,0
2019-04-20T20:00:00,145.34,145.625,143.766,144.11,0
2019-04-27T20:00:00,144.17,146.504,143.931,146.311,0
2019-05-04T20:00:00,145.39,145.937,142.23,142.897,0
2019-05-11T20:00:00,142.671,142.867,139.546,139.935,0
2019-05-18T20:00:00,140.217,141.736,138.507,138.926,0
2019-05-25T20:00:00,139.084,139.641,136.628,136.718,0
2019-06-01T20:00:00,136.725,138.166,136.555,137.725,0
2019-06-08T20:00:00,138.13,138.323,136.509,136.6,0
2019-06-15T20:00:00,136.474,137.181,135.375,136.675,0
2019-06-22T20:00:00,136.626,137.332,135.731,136.899,0
2019-06-29T20:00:00,137.367,137.79,135.169,135.809,0
2019-07-06T20:00:00,135.796,136.276,135.08,135.67,0
2019-07-13T20:00:00,135.224,135.846,133.849,134.626,0
2019-07-20T20:00:00,134.424,135.668,133.953,134.537,0
2019-07-27T20:00:00,134.419,134.578,129.075,129.569,0
2019-08-03T20:00:00,129.088,130.065,126.948,127.047,0
2019-08-10T20:00:00,127.114,129.573,126.544,129.145,0
2019-08-17T20:00:00,129.091,130.697,128.264,129.433,0
2019-08-24T20:00:00,128.746,130.384,128.189,129.241,0
2019-08-31T20:00:00,128.767,132.165,126.673,131.322,0
2019-09-07T20:00:00,131.078,135.184,130.807,135.183,0
2019-09-14T20:00:00,134.029,135.745,133.874,134.109,0
2019-09-21T20:00:00,134.16,134.609,132.317,132.644,0
2019-09-28T20:00:00,132.664,133.355,131.28,131.858,0
2019-10-05T20:00:00,131.273,137.885,130.428,137.108,0
2019-10-12T20:00:00,136.767,141.496,135.497,140.402,0
2019-10-19T20:00:00,140.396,141.353,138.867,139.431,0
2019-10-26T20:00:00,139.293,140.686,139.25,139.953,0
2019-11-02T20:00:00,139.912,140.747,139.413,139.601,0
2019-11-09T19:00:00,139.73,140.587,139.365,140.352,0
2019-11-16T19:00:00,140.549,141.574,139.32,139.393,0
2019-11-23T19:00:00,139.719,141.85,139.549,141.594,0
2019-11-30T19:00:00,141.361,143.249,140.831,142.614,0
2019-12-07T19:00:00,142.657,147.955,142.477,145.821,0
2019-12-14T19:00:00,145.706,146.809,141.977,142.306,0
2019-12-21T19:00:00,142.161,143.639,141.144,143.272,0
2019-12-28T19:00:00,143.188,144.357,141.0,141.346,0
2020-01-04T19:00:00,141.014,143.496,140.837,143.051,0
2020-01-11T19:00:00,142.767,144.525,142.355,143.331,0
2020-01-18T19:00:00,143.004,144.607,142.716,142.851,0
2020-01-25T19:00:00,142.449,143.286,141.255,143.121,0
2020-02-01T19:00:00,142.781,143.372,140.923,141.422,0
2020-02-08T19:00:00,141.341,143.473,141.235,143.237,0
2020-02-15T19:00:00,143.154,144.957,142.311,144.563,0
2020-02-22T19:00:00,144.05,144.619,137.531,138.555,0
2020-02-29T19:00:00,137.104,139.18,136.435,137.432,0
2020-03-07T19:00:00,136.29,137.202,131.219,132.744,0
2020-03-14T20:00:00,131.496,133.039,123.783,128.61,0
2020-03-21T20:00:00,129.239,134.713,127.338,134.665,0
2020-03-28T20:00:00,133.767,134.622,132.406,133.072,0
2020-04-04T20:00:00,132.395,135.745,132.387,134.848,0
2020-04-11T20:00:00,134.935,135.493,133.634,134.509,0
2020-04-18T20:00:00,134.333,134.725,131.903,132.914,0
2020-04-25T20:00:00,132.964,135.448,131.938,133.561,0
2020-05-02T20:00:00,133.322,133.443,130.656,132.373,0
2020-05-09T20:00:00,132.175,133.187,129.645,129.69,0
2020-05-16T20:00:00,129.389,132.504,129.295,130.922,0
2020-05-23T20:00:00,130.937,133.458,130.894,133.13,0
2020-05-30T20:00:00,132.701,139.734,132.7,138.83,0
2020-06-06T20:00:00,138.953,139.574,133.794,134.711,0
2020-06-13T20:00:00,134.274,136.35,131.941,131.971,0
2020-06-20T20:00:00,131.716,133.986,131.688,132.272,0
2020-06-27T20:00:00,132.105,134.7,131.952,134.163,0
2020-07-04T20:00:00,133.924,135.917,133.924,134.935,0
2020-07-11T20:00:00,134.983,135.482,133.979,134.511,0
2020-07-18T20:00:00,134.429,136.623,134.287,135.791,0
2020-07-25T20:00:00,135.611,139.199,135.143,138.582,0
2020-08-01T20:00:00,138.311,139.235,137.745,138.267,0
2020-08-08T20:00:00,138.163,140.205,137.832,139.506,0
2020-08-15T20:00:00,139.558,139.954,138.251,138.515,0
2020-08-22T20:00:00,138.345,141.612,138.288,140.645,0
2020-08-29T20:00:00,140.634,142.715,140.114,141.046,0
2020-09-05T20:00:00,140.693,140.993,135.568,135.829,0
2020-09-12T20:00:00,135.572,136.584,134.57,135.123,0
2020-09-19T20:00:00,135.092,135.329,133.037,134.495,0
2020-09-26T20:00:00,134.576,137.006,134.358,136.258,0
2020-10-03T20:00:00,136.168,137.826,135.87,137.826,0
2020-10-10T20:00:00,137.729,137.825,135.39,136.039,0
2020-10-17T20:00:00,135.843,137.663,135.835,136.583,0
2020-10-24T20:00:00,136.672,137.064,134.401,135.543,0
2020-10-31T20:00:00,135.036,137.378,134.872,135.906,0
2020-11-07T19:00:00,135.943,140.312,135.697,138.068,0
2020-11-14T19:00:00,137.855,138.866,137.19,137.983,0
2020-11-21T19:00:00,137.903,139.854,137.811,138.509,0
2020-11-28T19:00:00,138.686,140.704,138.156,139.962,0
2020-12-05T19:00:00,139.635,140.331,136.787,137.62,0
2020-12-12T19:00:00,138.936,140.443,138.264,139.456,0
2020-12-19T19:00:00,138.769,141.211,136.964,140.249,0
2020-12-26T19:00:00,140.152,141.248,139.432,141.122,0
2021-01-02T19:00:00,140.683,141.371,139.51,140.994,0
2021-01-09T19:00:00,140.845,142.258,140.337,141.077,0
2021-01-16T19:00:00,141.122,142.333,140.355,141.985,0
2021-01-23T19:00:00,141.865,143.955,141.277,143.457,0
2021-01-30T19:00:00,143.57,144.881,142.836,144.754,0
2021-02-06T19:00:00,144.431,145.473,144.027,145.333,0
2021-02-13T19:00:00,145.356,148.157,145.312,147.62,0
2021-02-20T19:00:00,147.675,150.441,147.402,148.369,0
2021-02-27T19:00:00,148.454,150.73,148.109,149.876,0
2021-03-06T19:00:00,149.674,152.229,149.624,151.752,0
2021-03-13T19:00:00,151.703,152.548,150.563,150.93,0
2021-03-20T20:00:00,150.308,151.544,148.523,151.248,0
2021-03-27T20:00:00,151.287,153.199,150.579,152.963,0
2021-04-03T20:00:00,152.918,153.413,149.587,150.255,0
2021-04-10T20:00:00,150.35,150.822,149.379,150.566,0
2021-04-17T20:00:00,150.394,151.981,149.055,149.763,0
2021-04-24T20:00:00,149.621,152.405,149.533,151.013,0
2021-05-01T20:00:00,150.927,152.228,150.792,151.891,0
2021-05-08T20:00:00,152.016,154.43,151.889,154.173,0
2021-05-15T20:00:00,154.104,154.827,153.535,154.166,0
2021-05-22T20:00:00,154.132,156.072,153.765,155.876,0
2021-05-29T20:00:00,155.684,155.93,154.731,155.13,0
2021-06-05T20:00:00,154.996,155.311,154.128,154.791,0
2021-06-12T20:00:00,154.583,155.483,151.977,152.049,0
2021-06-19T20:00:00,152.161,155.151,151.311,153.778,0
2021-06-26T20:00:00,153.841,154.227,152.61,153.561,0
2021-07-03T20:00:00,153.348,154.068,150.664,153.035,0
2021-07-10T20:00:00,152.99,153.481,151.423,151.524,0
2021-07-17T20:00:00,151.528,152.16,148.457,151.945,0
2021-07-24T20:00:00,151.878,153.441,151.398,152.502,0
2021-07-31T20:00:00,152.408,153.244,151.163,152.909,0
2021-08-07T20:00:00,152.832,153.311,151.927,152.0,0
2021-08-14T20:00:00,151.922,152.195,149.182,149.571,0
2021-08-21T20:00:00,149.459,151.591,149.216,151.107,0
2021-08-28T20:00:00,151.159,152.294,150.943,152.014,0
2021-09-04T20:00:00,151.943,152.635,151.417,152.0,0
2021-09-11T20:00:00,152.005,152.848,150.824,150.962,0
2021-09-18T20:00:00,151.01,151.731,148.949,151.391,0
2021-09-25T20:00:00,151.174,152.571,149.224,150.41,0
2021-10-02T20:00:00,150.322,152.939,150.195,152.825,0
2021-10-09T20:00:00,152.84,157.415,152.674,157.022,0
2021-10-16T20:00:00,157.076,158.214,155.922,156.158,0
2021-10-23T20:00:00,156.041,157.771,155.7,156.046,0
2021-10-30T20:00:00,156.04,156.491,152.807,153.017,0
2021-11-06T20:00:00,152.759,153.739,152.357,152.796,0
2021-11-13T19:00:00,152.81,154.731,152.517,153.287,0
2021-11-20T19:00:00,153.29,154.213,150.701,151.063,0
2021-11-27T19:00:00,151.628,151.917,148.974,149.273,0
2021-12-04T19:00:00,149.099,151.123,149.099,150.369,0
2021-12-11T19:00:00,150.003,152.633,149.763,150.498,0
2021-12-18T19:00:00,150.432,153.704,149.522,153.212,0
2021-12-25T19:00:00,153.291,156.015,153.097,155.657,0
2022-01-01T19:00:00,155.679,157.763,154.882,157.036,0
2022-01-08T19:00:00,156.924,157.707,155.453,156.212,0
2022-01-15T19:00:00,156.025,156.9,153.906,154.074,0
2022-01-22T19:00:00,154.029,154.961,152.899,154.36,0
2022-01-29T19:00:00,154.428,156.501,154.384,155.827,0
2022-02-05T19:00:00,156.12,158.064,155.133,156.508,0
2022-02-12T19:00:00,156.307,157.285,155.301,156.363,0
2022-02-19T19:00:00,156.332,156.775,153.362,154.918,0
2022-02-26T19:00:00,153.546,155.224,151.464,151.987,0
2022-03-05T19:00:00,152.067,153.398,150.976,152.91,0
2022-03-12T19:00:00,152.981,157.22,152.898,156.987,0
2022-03-19T20:00:00,156.92,161.497,156.37,160.936,0
2022-03-26T20:00:00,161.015,164.627,159.034,160.684,0
2022-04-02T20:00:00,160.585,162.342,160.269,161.977,0
2022-04-09T20:00:00,161.708,165.409,161.603,164.973,0
2022-04-16T20:00:00,164.981,168.424,164.633,165.001,0
2022-04-23T20:00:00,164.916,165.302,159.562,163.33,0
2022-04-30T20:00:00,163.278,163.88,160.308,161.036,0
2022-05-07T20:00:00,161.106,162.175,155.586,158.443,0
