date,ar_pips,ar_high,ar_low,session_bars
2022-09-12,161.0,1.70927,1.6931699999999998,41
2022-09-13,250.9,1.72154,1.69645,91
2022-09-14,96.3,1.71318,1.70355,91
2022-09-15,144.5,1.71341,1.69896,91
2022-09-16,130.4,1.712,1.69896,45
2022-09-18,78.0,1.70479,1.69699,46
2022-09-19,130.1,1.70741,1.6944,91
2022-09-20,137.6,1.70589,1.69213,91
2022-09-21,195.5,1.71051,1.69096,91
2022-09-22,443.8,1.70541,1.66103,91
2022-09-23,344.7,1.69724,1.66277,45
2022-09-25,865.7,1.67798,1.59141,46
2022-09-26,776.0,1.66494,1.58734,96
2022-09-27,415.2,1.68871,1.6471900000000002,91
2022-09-28,506.2,1.7109,1.66028,92
2022-09-29,833.5,1.74621,1.66286,91
2022-09-30,384.3,1.74582,1.70739,45
2022-10-02,234.8,1.74805,1.72457,46
2022-10-03,422.1,1.77088,1.7286700000000002,91
2022-10-04,315.1,1.76597,1.73446,91
2022-10-05,305.6,1.7642099999999998,1.73365,91
2022-10-06,130.4,1.7488,1.73576,91
2022-10-07,68.6,1.7433800000000002,1.73652,45
2022-10-09,222.8,1.75955,1.73727,46
2022-10-10,215.0,1.76229,1.74079,96
2022-10-11,193.2,1.76545,1.74613,96
2022-10-12,208.2,1.76978,1.7489599999999998,96
2022-10-13,366.8,1.80042,1.76374,96
2022-10-14,140.2,1.80253,1.78851,50
2022-10-16,54.3,1.80882,1.80339,48
2022-10-17,69.4,1.80638,1.7994400000000002,96
2022-10-18,145.9,1.80626,1.79167,96
2022-10-19,116.2,1.79683,1.78521,96
2022-10-20,114.7,1.79743,1.78596,96
2022-10-21,205.9,1.78908,1.76849,50
2022-10-23,77.6,1.78254,1.77478,48
2022-10-24,90.0,1.78817,1.77917,96
2022-10-25,126.1,1.7966,1.78399,96
2022-10-26,109.0,1.79362,1.78272,96
2022-10-27,69.9,1.79374,1.78675,96
2022-10-28,238.4,1.81276,1.78892,50
2022-10-30,79.1,1.81258,1.80467,48
2022-10-31,219.7,1.81016,1.78819,96
2022-11-01,167.2,1.80075,1.78403,96
2022-11-02,123.1,1.80032,1.78801,96
2022-11-03,342.5,1.79721,1.76296,96
2022-11-04,227.2,1.77829,1.75557,50
2022-11-06,83.4,1.76459,1.75625,60
2022-11-07,193.5,1.7804799999999998,1.76113,96
2022-11-08,94.4,1.7808000000000002,1.77136,96
2022-11-09,143.7,1.7783600000000002,1.76399,96
2022-11-10,132.6,1.77754,1.7642799999999998,96
2022-11-11,59.4,1.76993,1.76399,38
2022-11-13,131.7,1.76591,1.75274,60
2022-11-14,154.6,1.76396,1.7485,96
2022-11-15,81.5,1.75834,1.75019,96
2022-11-16,135.1,1.76885,1.75534,96
2022-11-17,106.4,1.77677,1.76613,96
2022-11-18,100.6,1.78215,1.77209,38
2022-11-20,61.5,1.78426,1.77811,60
2022-11-21,134.5,1.79296,1.77951,96
2022-11-22,58.3,1.79266,1.78683,96
2022-11-23,41.4,1.79205,1.78791,96
2022-11-24,48.3,1.79228,1.78745,96
2022-11-25,22.6,1.79043,1.78817,38
2022-11-27,144.3,1.80496,1.79053,60
2022-11-28,92.3,1.80446,1.79523,96
2022-11-29,190.4,1.7969,1.77786,96
2022-11-30,175.0,1.79055,1.77305,96
2022-12-01,286.2,1.80147,1.77285,96
2022-12-02,163.5,1.80975,1.7934,38
2022-12-04,83.6,1.80937,1.80101,60
2022-12-05,198.3,1.82041,1.80058,96
2022-12-06,102.4,1.81898,1.80874,96
2022-12-07,107.1,1.81923,1.80852,96
2022-12-08,120.4,1.81625,1.80421,96
2022-12-09,49.5,1.80828,1.80333,38
2022-12-11,94.0,1.80894,1.79954,60
2022-12-12,146.5,1.81876,1.80411,96
2022-12-13,205.3,1.81956,1.79903,96
2022-12-14,84.3,1.81314,1.80471,96
2022-12-15,98.1,1.82041,1.8106,96
2022-12-16,83.2,1.82296,1.81464,38
2022-12-18,109.9,1.81912,1.80813,60
2022-12-19,87.5,1.8172,1.80845,96
2022-12-20,150.5,1.82672,1.81167,96
2022-12-21,315.8,1.82719,1.79561,96
2022-12-22,138.3,1.80593,1.7921,96
2022-12-23,97.4,1.80359,1.79385,38
2022-12-25,130.6,1.80498,1.79192,60
2022-12-26,110.0,1.79998,1.78898,96
2022-12-27,132.5,1.79436,1.78111,96
2022-12-28,72.3,1.78712,1.77989,96
2022-12-29,103.3,1.78639,1.77606,96
2022-12-30,64.8,1.7795,1.77302,38
2023-01-01,113.7,1.77401,1.76264,60
2023-01-02,93.4,1.77782,1.76848,96
2023-01-03,146.4,1.7814299999999998,1.76679,96
2023-01-04,116.6,1.77108,1.75942,96
2023-01-05,146.1,1.77013,1.75552,96
2023-01-06,60.2,1.76362,1.7576,38
2023-01-08,68.5,1.75862,1.75177,60
2023-01-09,135.4,1.7642600000000002,1.75072,96
2023-01-10,56.3,1.76417,1.75854,96
2023-01-11,74.3,1.76338,1.75595,96
2023-01-12,128.9,1.76018,1.74729,96
