date,ar_pips,ar_high,ar_low,session_bars
2022-01-02,1702.0,3846.04,3675.84,96
2022-01-03,1795.0,3887.94,3708.44,96
2022-01-04,2964.0,3842.44,3546.04,86
2022-01-05,2653.5,3559.24,3293.89,96
2022-01-06,3729.1,3430.09,3057.18,96
2022-01-09,2720.0,3194.28,2922.28,96
2022-01-10,2129.0,3259.68,3046.78,96
2022-01-11,2077.2,3408.3,3200.58,96
2022-01-12,1792.6,3409.4,3230.14,96
2022-01-13,1547.2,3340.56,3185.84,96
2022-01-16,2139.4,3362.06,3148.12,96
2022-01-17,1627.8,3241.38,3078.6,96
2022-01-18,1475.0,3189.56,3042.06,96
2022-01-19,1969.2,3268.32,3071.4,96
2022-01-20,5411.4,3095.56,2554.42,96
2022-01-23,3973.6,2546.74,2149.38,96
2022-01-24,1569.2,2502.48,2345.56,96
2022-01-25,3198.2,2720.22,2400.4,96
2022-01-26,2389.4,2519.84,2280.9,96
2022-01-27,2227.6,2546.48,2323.72,96
2022-01-28,1228.2,2634.2,2511.38,96
2022-01-29,972.8,2636.14,2538.86,96
2022-01-30,2301.6,2703.28,2473.12,96
2022-01-31,1362.6,2807.74,2671.48,96
2022-02-01,1991.3,2807.01,2607.88,96
2022-02-02,1495.5,2719.77,2570.22,96
2022-02-03,3350.0,2974.57,2639.57,96
2022-02-04,1285.4,3056.11,2927.57,96
2022-02-05,951.4,3042.32,2947.18,96
2022-02-06,2045.6,3183.26,2978.7,96
2022-02-07,2083.1,3229.49,3021.18,96
2022-02-08,2157.6,3265.58,3049.82,96
2022-02-09,2008.5,3280.37,3079.52,96
2022-02-10,2301.7,3133.6,2903.43,96
2022-02-11,1279.7,2980.91,2852.94,96
2022-02-12,1214.6,2949.19,2827.73,96
2022-02-13,1332.8,2960.5,2827.22,96
2022-02-14,2334.1,3142.68,2909.27,96
2022-02-15,1553.1,3193.12,3037.81,96
2022-02-16,3083.6,3155.78,2847.42,96
2022-02-17,1908.2,2939.24,2748.42,96
2022-02-18,1388.8,2827.3,2688.42,96
2022-02-19,1934.8,2764.23,2570.75,96
2022-02-20,1895.7,2755.2,2565.63,96
2022-02-21,1707.7,2663.19,2492.42,96
2022-02-22,1613.3,2748.92,2587.59,96
2022-02-23,4567.6,2753.03,2296.27,96
2022-02-24,2018.7,2742.39,2540.52,96
2022-02-25,1818.5,2873.81,2691.96,96
2022-02-26,2799.3,2833.07,2553.14,96
2022-02-27,2731.4,2835.56,2562.42,96
2022-02-28,2103.4,3033.41,2823.07,96
2022-03-01,1325.1,3043.02,2910.51,96
2022-03-02,2050.0,2984.42,2779.42,96
2022-03-03,2511.5,2846.09,2594.94,96
2022-03-04,1132.7,2681.43,2568.16,96
2022-03-05,881.3,2671.83,2583.7,96
2022-03-06,2050.8,2645.59,2440.51,96
2022-03-07,1444.3,2620.41,2475.98,96
2022-03-08,2136.3,2770.58,2556.95,96
2022-03-09,1880.2,2732.27,2544.25,96
2022-03-10,1555.5,2673.47,2517.92,96
2022-03-11,602.8,2609.92,2549.64,96
2022-03-12,810.2,2600.42,2519.4,96
2022-03-13,1187.7,2606.43,2487.66,84
2022-03-14,1638.8,2665.8,2501.92,96
2022-03-15,1857.6,2785.23,2599.47,96
2022-03-16,934.2,2833.36,2739.94,96
