date,ar_pips,ar_high,ar_low,session_bars
2022-01-19,119.8,1847.92,1835.94,88
2022-01-20,147.0,1843.24,1828.54,88
2022-01-23,146.4,1844.32,1829.68,88
2022-01-24,189.0,1853.89,1834.99,88
2022-01-25,351.1,1850.06,1814.95,88
2022-01-26,303.4,1822.16,1791.82,88
2022-01-27,191.4,1799.44,1780.3,88
2022-01-30,142.9,1799.85,1785.56,88
2022-01-31,130.5,1808.77,1795.72,88
2022-02-01,163.9,1810.81,1794.42,88
2022-02-02,203.7,1809.0,1788.63,88
2022-02-03,227.5,1814.92,1792.17,88
2022-02-06,179.6,1823.58,1805.62,88
2022-02-07,133.4,1828.79,1815.45,88
2022-02-08,111.4,1835.83,1824.69,88
2022-02-09,204.3,1841.95,1821.52,88
2022-02-10,446.3,1865.5,1820.87,88
2022-02-13,234.7,1874.15,1850.68,88
2022-02-14,349.8,1879.49,1844.51,88
2022-02-15,223.1,1872.6,1850.29,88
2022-02-16,333.2,1901.13,1867.81,88
2022-02-17,158.5,1902.46,1886.61,88
2022-02-20,207.9,1908.31,1887.52,88
2022-02-21,226.5,1914.06,1891.41,88
2022-02-22,208.9,1910.53,1889.64,88
2022-02-23,964.8,1974.5,1878.02,88
2022-02-24,392.7,1922.13,1882.86,88
2022-02-27,396.3,1930.5,1890.87,88
2022-02-28,488.6,1950.25,1901.39,88
2022-03-01,340.1,1947.86,1913.85,88
2022-03-02,191.8,1941.2,1922.02,88
2022-03-03,406.1,1970.23,1929.62,88
2022-03-06,415.0,2002.6,1961.1,88
2022-03-07,894.0,2070.43,1981.03,88
2022-03-08,821.2,2059.18,1977.06,88
2022-03-09,384.0,2009.09,1970.69,88
2022-03-10,404.3,1998.98,1958.55,88
2022-03-12,42.9,1975.72,1971.43,12
2022-03-13,313.4,1981.02,1949.68,64
2022-03-14,475.0,1954.55,1907.05,79
2022-03-15,345.2,1929.43,1894.91,79
2022-03-16,265.7,1949.78,1923.21,79
2022-03-17,273.4,1945.26,1917.92,79
2022-03-20,229.7,1940.93,1917.96,76
2022-03-21,278.8,1938.4,1910.52,79
2022-03-22,329.7,1948.38,1915.41,79
2022-03-23,287.3,1966.14,1937.41,79
2022-03-24,211.8,1964.24,1943.06,79
2022-03-27,419.2,1958.85,1916.93,68
2022-03-28,391.9,1929.33,1890.14,88
2022-03-29,227.0,1938.55,1915.85,88
2022-03-30,308.0,1949.88,1919.08,88
2022-03-31,214.1,1939.42,1918.01,88
2022-04-01,27.8,1924.92,1922.14,14
2022-04-03,214.4,1936.81,1915.37,76
2022-04-04,267.2,1944.62,1917.9,88
2022-04-05,183.0,1933.54,1915.24,88
2022-04-06,172.6,1937.72,1920.46,88
2022-04-07,205.7,1948.23,1927.66,88
2022-04-08,31.3,1946.34,1943.21,14
2022-04-10,299.9,1970.0,1940.01,76
2022-04-11,288.8,1978.63,1949.75,88
2022-04-12,188.4,1981.54,1962.7,88
2022-04-13,198.5,1980.33,1960.48,88
2022-04-14,19.1,1973.58,1971.67,15
2022-04-17,279.0,1998.37,1970.47,76
2022-04-18,382.9,1981.96,1943.67,88
2022-04-19,190.9,1958.32,1939.23,88
2022-04-20,215.3,1958.31,1936.78,88
2022-04-21,290.8,1955.65,1926.57,88
2022-04-22,36.1,1934.65,1931.04,14
2022-04-24,429.4,1934.45,1891.51,76
2022-04-25,154.8,1911.23,1895.75,88
2022-04-26,257.4,1907.04,1881.3,88
2022-04-27,247.9,1896.76,1871.97,88
2022-04-28,273.2,1919.88,1892.56,88
2022-04-29,23.5,1897.75,1895.4,14
2022-05-01,453.1,1899.9,1854.59,76
2022-05-02,276.6,1878.1,1850.44,88
2022-05-03,283.7,1889.78,1861.41,88
2022-05-04,373.0,1909.81,1872.51,88
2022-05-05,265.4,1892.52,1865.98,88
2022-05-06,28.0,1883.23,1880.43,14
2022-05-08,339.7,1885.64,1851.67,76
2022-05-09,298.7,1865.4,1835.53,88
2022-05-10,261.8,1858.15,1831.97,88
2022-05-11,375.0,1858.83,1821.33,88
2022-05-12,296.9,1828.82,1799.13,88
2022-05-13,32.4,1812.25,1809.01,14
2022-05-15,407.6,1826.89,1786.13,76
2022-05-16,232.4,1836.11,1812.87,88
2022-05-17,174.3,1824.7,1807.27,88
2022-05-18,381.7,1849.13,1810.96,88
2022-05-19,170.1,1849.42,1832.41,88
2022-05-20,16.7,1845.96,1844.29,14
2022-05-22,221.7,1865.37,1843.2,76
2022-05-23,204.8,1869.71,1849.23,88
2022-05-24,267.0,1868.0,1841.3,88
2022-05-25,144.9,1855.18,1840.69,88
2022-05-26,140.9,1861.96,1847.87,88
2022-05-27,13.7,1854.24,1852.87,14
2022-05-29,160.3,1864.0,1847.97,76
2022-05-30,220.3,1857.18,1835.15,76
2022-05-31,215.4,1850.01,1828.47,88
2022-06-01,265.6,1870.5,1843.94,88
2022-06-02,267.1,1874.1,1847.39,88
2022-06-03,16.2,1851.5,1849.88,14
2022-06-05,171.8,1857.86,1840.68,76
2022-06-06,186.3,1855.58,1836.95,88
2022-06-07,151.3,1859.66,1844.53,88
2022-06-08,153.3,1855.37,1840.04,88
2022-06-09,513.9,1875.97,1824.58,88
2022-06-10,19.9,1872.31,1870.32,14
2022-06-12,606.7,1879.11,1818.44,76
2022-06-13,264.8,1831.57,1805.09,88
2022-06-14,354.1,1842.02,1806.61,88
2022-06-15,425.0,1857.53,1815.03,88
2022-06-16,235.0,1857.42,1833.92,88
2022-06-17,54.9,1841.77,1836.28,14
2022-06-19,116.5,1846.17,1834.52,76
2022-06-20,150.7,1843.7,1828.63,76
2022-06-21,244.6,1847.89,1823.43,88
2022-06-22,234.8,1846.04,1822.56,88
2022-06-23,149.3,1831.81,1816.88,88
2022-06-24,33.4,1827.39,1824.05,14
2022-06-26,202.9,1841.05,1820.76,76
2022-06-27,111.1,1829.48,1818.37,88
2022-06-28,210.4,1833.07,1812.03,88
2022-06-29,223.6,1825.07,1802.71,88
2022-06-30,248.0,1809.29,1784.49,88
2022-07-01,31.6,1808.36,1805.2,14
2022-07-03,102.7,1814.22,1803.95,76
2022-07-04,482.4,1812.13,1763.89,76
2022-07-05,406.4,1772.88,1732.24,88
2022-07-06,127.7,1749.11,1736.34,88
2022-07-07,194.3,1752.38,1732.95,88
2022-07-08,13.2,1742.38,1741.06,14
2022-07-10,133.4,1744.64,1731.3,76
2022-07-11,211.7,1744.24,1723.07,88
2022-07-12,381.7,1745.42,1707.25,88
2022-07-13,387.3,1736.3,1697.57,88
2022-07-14,174.6,1716.56,1699.1,88
2022-07-15,22.3,1706.98,1704.75,14
2022-07-17,181.4,1723.9,1705.76,76
2022-07-18,132.8,1718.47,1705.19,88
2022-07-19,220.2,1714.38,1692.36,88
2022-07-20,394.4,1720.26,1680.82,88
2022-07-21,265.3,1739.28,1712.75,88
2022-07-22,40.8,1727.37,1723.29,14
2022-07-24,214.7,1736.24,1714.77,76
2022-07-25,145.9,1728.22,1713.63,88
2022-07-26,287.8,1740.17,1711.39,88
2022-07-27,240.7,1757.08,1733.01,88
2022-07-28,159.2,1767.9,1751.98,88
2022-07-29,48.2,1766.11,1761.29,14
2022-07-31,170.4,1775.3,1758.26,76
2022-08-01,281.0,1787.99,1759.89,88
2022-08-02,184.9,1772.77,1754.28,88
2022-08-03,318.9,1794.93,1763.04,88
2022-08-04,298.8,1794.82,1764.94,88
2022-08-05,23.0,1775.17,1772.87,14
2022-08-07,196.4,1790.03,1770.39,76
2022-08-08,173.0,1800.39,1783.09,88
2022-08-09,206.6,1807.87,1787.21,88
2022-08-10,157.3,1799.24,1783.51,88
2022-08-11,172.6,1802.14,1784.88,88
2022-08-12,17.0,1801.86,1800.16,14
2022-08-14,292.5,1802.19,1772.94,76
2022-08-15,117.1,1783.16,1771.45,88
2022-08-16,225.5,1782.28,1759.73,88
2022-08-17,171.1,1772.37,1755.26,88
2022-08-18,140.3,1759.58,1745.55,88
2022-08-19,12.1,1747.37,1746.16,14
2022-08-21,212.6,1749.05,1727.79,76
2022-08-22,230.1,1753.84,1730.83,88
2022-08-23,134.9,1755.97,1742.48,88
2022-08-24,157.1,1765.48,1749.77,88
2022-08-25,247.4,1758.88,1734.14,86
2022-08-26,14.3,1737.95,1736.52,10
2022-08-28,251.5,1745.47,1720.32,76
2022-08-29,191.5,1740.45,1721.3,85
2022-08-30,169.4,1726.55,1709.61,85
2022-08-31,226.2,1711.38,1688.76,85
2022-09-01,236.2,1717.97,1694.35,85
2022-09-04,81.0,1715.79,1707.69,76
2022-09-05,269.3,1726.73,1699.8,76
2022-09-06,280.5,1719.41,1691.36,85
2022-09-07,241.9,1728.15,1703.96,85
2022-09-08,226.2,1729.43,1706.81,85
2022-09-11,232.6,1735.13,1711.87,76
2022-09-12,347.6,1731.8,1697.04,85
2022-09-13,134.5,1707.06,1693.61,85
2022-09-14,378.6,1698.21,1660.35,85
2022-09-15,262.2,1680.32,1654.1,85
2022-09-18,202.8,1679.9,1659.62,76
2022-09-19,194.5,1679.41,1659.96,85
2022-09-20,342.2,1688.03,1653.81,85
2022-09-21,292.9,1684.89,1655.6,85
2022-09-22,361.4,1675.87,1639.73,85
2022-09-25,286.3,1649.76,1621.13,76
2022-09-26,216.4,1642.46,1620.82,88
2022-09-27,480.2,1662.78,1614.76,86
2022-09-28,234.0,1664.88,1641.48,85
2022-09-29,161.4,1675.36,1659.22,85
2022-10-02,418.4,1701.49,1659.65,76
2022-10-03,343.4,1729.5,1695.16,85
2022-10-04,273.1,1727.76,1700.45,85
2022-10-05,187.2,1725.6,1706.88,85
2022-10-06,242.5,1714.83,1690.58,85
2022-10-09,127.0,1699.85,1687.15,72
2022-10-10,121.8,1673.59,1661.41,87
2022-10-11,61.3,1667.46,1661.33,87
2022-10-12,65.7,1675.58,1669.01,87
2022-10-13,112.3,1670.25,1659.02,87
2022-10-14,19.8,1644.63,1642.65,14
2022-10-16,96.5,1652.63,1642.98,72
2022-10-17,58.6,1653.55,1647.69,87
2022-10-18,53.5,1654.42,1649.07,87
2022-10-19,78.8,1630.3,1622.42,87
2022-10-20,77.7,1628.39,1620.62,87
2022-10-21,38.0,1657.82,1654.02,14
2022-10-23,186.0,1670.5,1651.9,72
2022-10-24,78.0,1654.94,1647.14,87
2022-10-25,79.0,1657.63,1649.73,87
2022-10-26,84.7,1670.78,1662.31,87
2022-10-27,64.9,1667.0,1660.51,87
2022-10-28,19.1,1645.68,1643.77,14
2022-10-30,47.0,1645.34,1640.64,72
2022-10-31,93.3,1640.03,1630.7,87
2022-11-01,73.8,1653.36,1645.98,87
2022-11-02,91.7,1640.97,1631.8,87
2022-11-03,115.1,1640.07,1628.56,87
2022-11-04,20.6,1681.7,1679.64,14
2022-11-06,99.0,1680.24,1670.34,72
2022-11-07,73.0,1676.74,1669.44,79
2022-11-08,64.1,1713.42,1707.01,79
2022-11-09,62.8,1710.13,1703.85,79
2022-11-10,87.9,1756.08,1747.29,79
2022-11-13,74.9,1766.8,1759.31,76
2022-11-14,57.3,1772.8,1767.07,79
2022-11-15,110.6,1781.4,1770.34,79
2022-11-16,126.4,1774.72,1762.08,79
2022-11-17,64.1,1765.75,1759.34,79
2022-11-20,90.3,1752.98,1743.95,84
2022-11-21,83.7,1745.78,1737.41,87
2022-11-22,99.6,1742.84,1732.88,87
2022-11-23,81.7,1756.84,1748.67,87
2022-11-24,87.8,1761.14,1752.36,84
2022-11-27,97.9,1755.67,1745.88,84
2022-11-28,155.2,1755.03,1739.51,87
2022-11-29,79.2,1755.74,1747.82,87
2022-11-30,144.8,1782.62,1768.14,87
2022-12-01,88.6,1804.4,1795.54,87
