strategy_id,family_id,asset,source_state_id,signal_timestamp,decision_timestamp,entry_timestamp,entry_price,direction,execution_object,exit_timestamp,exit_price,exit_reason,invalidation_reason,holding_hours,gross_bps,entry_cost_bps,exit_cost_bps,funding_bps,net_bps,gross_R,net_R,MAE,MFE,state_at_entry,state_at_exit,control_id,effective_episode_id
ALPHA1_C001,FAM_A,BTC,,2026-01-30T14:00:00+00:00,2026-01-30T15:00:00+00:00,2026-01-30T15:00:00+00:00,83053.0,LONG,perp,2026-01-30T22:00:00+00:00,84214.0,TIME_EXIT,,8,139.7903,2.5,2.5,0.0557,134.846,1.3979,1.3485,-0.0025,0.0149,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-01-30T22:00:00+00:00,2026-01-30T23:00:00+00:00,2026-01-30T23:00:00+00:00,84213.0,LONG,perp,2026-01-31T06:00:00+00:00,83736.0,TIME_EXIT,,8,-56.6421,2.5,2.5,0.125,-61.5171,-0.5664,-0.6152,-0.0057,0.0003,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-01-31T06:00:00+00:00,2026-01-31T07:00:00+00:00,2026-01-31T07:00:00+00:00,83736.0,LONG,perp,2026-01-31T14:00:00+00:00,81450.0,TIME_EXIT,,8,-273.0009,2.5,2.5,0.0672,-277.9337,-2.73,-2.7793,-0.0273,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-01-31T14:00:00+00:00,2026-01-31T15:00:00+00:00,2026-01-31T15:00:00+00:00,81450.0,LONG,perp,2026-01-31T22:00:00+00:00,78140.0,TIME_EXIT,,8,-406.3843,2.5,2.5,0.125,-411.2593,-4.0638,-4.1126,-0.0457,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-01-31T22:00:00+00:00,2026-01-31T23:00:00+00:00,2026-01-31T23:00:00+00:00,78139.0,LONG,perp,2026-02-01T06:00:00+00:00,78272.0,TIME_EXIT,,8,17.0209,2.5,2.5,0.125,12.1459,0.1702,0.1215,0.0,0.0104,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-01T06:00:00+00:00,2026-02-01T07:00:00+00:00,2026-02-01T07:00:00+00:00,78271.0,LONG,perp,2026-02-01T14:00:00+00:00,78164.0,TIME_EXIT,,8,-13.6705,2.5,2.5,0.125,-18.5455,-0.1367,-0.1855,-0.0014,0.0094,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-01T14:00:00+00:00,2026-02-01T15:00:00+00:00,2026-02-01T15:00:00+00:00,78166.0,LONG,perp,2026-02-01T22:00:00+00:00,77219.0,TIME_EXIT,,8,-121.1524,2.5,2.5,0.0449,-126.1075,-1.2115,-1.2611,-0.0215,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-01T22:00:00+00:00,2026-02-01T23:00:00+00:00,2026-02-01T23:00:00+00:00,77218.0,LONG,perp,2026-02-02T06:00:00+00:00,76490.0,TIME_EXIT,,8,-94.2785,2.5,2.5,-0.0512,-99.3298,-0.9428,-0.9933,-0.0227,0.0054,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-02T06:00:00+00:00,2026-02-02T07:00:00+00:00,2026-02-02T07:00:00+00:00,76491.0,LONG,perp,2026-02-02T14:00:00+00:00,77796.0,TIME_EXIT,,8,170.6083,2.5,2.5,-0.0955,165.5128,1.7061,1.6551,0.0,0.0221,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-02T14:00:00+00:00,2026-02-02T15:00:00+00:00,2026-02-02T15:00:00+00:00,77796.0,LONG,perp,2026-02-02T22:00:00+00:00,78764.0,TIME_EXIT,,8,124.428,2.5,2.5,-0.2062,119.2218,1.2443,1.1922,0.0,0.0145,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-02T22:00:00+00:00,2026-02-02T23:00:00+00:00,2026-02-02T23:00:00+00:00,78763.0,LONG,perp,2026-02-03T06:00:00+00:00,78550.0,TIME_EXIT,,8,-27.0432,2.5,2.5,-0.0801,-32.1233,-0.2704,-0.3212,-0.0128,0.0034,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-03T06:00:00+00:00,2026-02-03T07:00:00+00:00,2026-02-03T07:00:00+00:00,78550.0,LONG,perp,2026-02-03T14:00:00+00:00,77166.0,TIME_EXIT,,8,-176.1935,2.5,2.5,0.0077,-181.1858,-1.7619,-1.8119,-0.0176,0.0025,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-03T14:00:00+00:00,2026-02-03T15:00:00+00:00,2026-02-03T15:00:00+00:00,77165.0,LONG,perp,2026-02-03T22:00:00+00:00,75684.0,TIME_EXIT,,8,-191.9264,2.5,2.5,-0.0051,-196.9315,-1.9193,-1.9693,-0.0524,0.0121,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-03T22:00:00+00:00,2026-02-03T23:00:00+00:00,2026-02-03T23:00:00+00:00,75684.0,LONG,perp,2026-02-04T06:00:00+00:00,76617.0,TIME_EXIT,,8,123.2757,2.5,2.5,0.1235,118.3993,1.2328,1.184,0.0,0.0131,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-04T06:00:00+00:00,2026-02-04T07:00:00+00:00,2026-02-04T07:00:00+00:00,76617.0,LONG,perp,2026-02-04T14:00:00+00:00,74342.0,TIME_EXIT,,8,-296.9315,2.5,2.5,0.0856,-301.8458,-2.9693,-3.0185,-0.0297,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-04T14:00:00+00:00,2026-02-04T15:00:00+00:00,2026-02-04T15:00:00+00:00,74342.0,LONG,perp,2026-02-04T22:00:00+00:00,72534.0,TIME_EXIT,,8,-243.2003,2.5,2.5,0.125,-248.0753,-2.432,-2.4808,-0.0243,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-04T22:00:00+00:00,2026-02-04T23:00:00+00:00,2026-02-04T23:00:00+00:00,72535.0,LONG,perp,2026-02-05T06:00:00+00:00,70938.0,TIME_EXIT,,8,-220.1696,2.5,2.5,0.125,-225.0446,-2.2017,-2.2504,-0.0251,0.0084,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-05T06:00:00+00:00,2026-02-05T07:00:00+00:00,2026-02-05T07:00:00+00:00,70938.0,LONG,perp,2026-02-05T14:00:00+00:00,69392.0,TIME_EXIT,,8,-217.9368,2.5,2.5,0.125,-222.8118,-2.1794,-2.2281,-0.0218,0.0087,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-05T14:00:00+00:00,2026-02-05T15:00:00+00:00,2026-02-05T15:00:00+00:00,69393.0,LONG,perp,2026-02-05T22:00:00+00:00,63904.0,TIME_EXIT,,8,-791.002,2.5,2.5,0.125,-795.877,-7.91,-7.9588,-0.089,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-05T22:00:00+00:00,2026-02-05T23:00:00+00:00,2026-02-05T23:00:00+00:00,63904.0,LONG,perp,2026-02-06T06:00:00+00:00,64935.0,TIME_EXIT,,8,161.3358,2.5,2.5,0.125,156.4608,1.6134,1.5646,-0.0158,0.0387,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-06T06:00:00+00:00,2026-02-06T07:00:00+00:00,2026-02-06T07:00:00+00:00,64935.0,LONG,perp,2026-02-06T14:00:00+00:00,68124.0,TIME_EXIT,,8,491.1065,2.5,2.5,0.0106,486.1171,4.9111,4.8612,-0.0022,0.0491,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-06T14:00:00+00:00,2026-02-06T15:00:00+00:00,2026-02-06T15:00:00+00:00,68146.0,LONG,perp,2026-02-06T22:00:00+00:00,71308.0,TIME_EXIT,,8,464.0038,2.5,2.5,-0.3104,458.6934,4.64,4.5869,0.0,0.0464,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-06T22:00:00+00:00,2026-02-06T23:00:00+00:00,2026-02-06T23:00:00+00:00,71308.0,LONG,perp,2026-02-07T06:00:00+00:00,68705.0,TIME_EXIT,,8,-365.0362,2.5,2.5,-0.353,-370.3892,-3.6504,-3.7039,-0.0365,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-07T06:00:00+00:00,2026-02-07T07:00:00+00:00,2026-02-07T07:00:00+00:00,68724.0,LONG,perp,2026-02-07T14:00:00+00:00,68611.0,TIME_EXIT,,8,-16.4426,2.5,2.5,-0.3096,-21.7521,-0.1644,-0.2175,-0.0116,0.0048,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-07T14:00:00+00:00,2026-02-07T15:00:00+00:00,2026-02-07T15:00:00+00:00,68611.0,LONG,perp,2026-02-07T22:00:00+00:00,69344.0,TIME_EXIT,,8,106.8342,2.5,2.5,-0.0478,101.7864,1.0683,1.0179,0.0,0.0145,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-07T22:00:00+00:00,2026-02-07T23:00:00+00:00,2026-02-07T23:00:00+00:00,69344.0,LONG,perp,2026-02-08T06:00:00+00:00,69315.0,TIME_EXIT,,8,-4.182,2.5,2.5,-0.1952,-9.3773,-0.0418,-0.0938,-0.0042,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-08T06:00:00+00:00,2026-02-08T07:00:00+00:00,2026-02-08T07:00:00+00:00,69316.0,LONG,perp,2026-02-08T14:00:00+00:00,71218.0,TIME_EXIT,,8,274.3955,2.5,2.5,-0.0813,269.3142,2.744,2.6931,0.0,0.0313,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-08T14:00:00+00:00,2026-02-08T15:00:00+00:00,2026-02-08T15:00:00+00:00,71219.0,LONG,perp,2026-02-08T22:00:00+00:00,71024.0,TIME_EXIT,,8,-27.3803,2.5,2.5,0.0277,-32.3527,-0.2738,-0.3235,-0.0119,0.0023,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-08T22:00:00+00:00,2026-02-08T23:00:00+00:00,2026-02-08T23:00:00+00:00,71024.0,LONG,perp,2026-02-09T06:00:00+00:00,70630.0,TIME_EXIT,,8,-55.4742,2.5,2.5,0.047,-60.4272,-0.5547,-0.6043,-0.0102,0.0034,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-09T06:00:00+00:00,2026-02-09T07:00:00+00:00,2026-02-09T07:00:00+00:00,70631.0,LONG,perp,2026-02-09T14:00:00+00:00,69241.0,TIME_EXIT,,8,-196.7974,2.5,2.5,0.125,-201.6724,-1.968,-2.0167,-0.0295,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-09T14:00:00+00:00,2026-02-09T15:00:00+00:00,2026-02-09T15:00:00+00:00,69239.0,LONG,perp,2026-02-09T22:00:00+00:00,70325.0,TIME_EXIT,,8,156.848,2.5,2.5,-0.0548,151.7933,1.5685,1.5179,0.0,0.0243,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-09T22:00:00+00:00,2026-02-09T23:00:00+00:00,2026-02-09T23:00:00+00:00,70325.0,LONG,perp,2026-02-10T06:00:00+00:00,68885.0,TIME_EXIT,,8,-204.7636,2.5,2.5,-0.0847,-209.8483,-2.0476,-2.0985,-0.0205,0.0017,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-10T06:00:00+00:00,2026-02-10T07:00:00+00:00,2026-02-10T07:00:00+00:00,68884.0,LONG,perp,2026-02-10T14:00:00+00:00,68418.0,TIME_EXIT,,8,-67.65,2.5,2.5,-0.0207,-72.6706,-0.6765,-0.7267,-0.0068,0.0034,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-10T14:00:00+00:00,2026-02-10T15:00:00+00:00,2026-02-10T15:00:00+00:00,68419.0,LONG,perp,2026-02-10T22:00:00+00:00,68682.0,TIME_EXIT,,8,38.4396,2.5,2.5,0.1105,33.5501,0.3844,0.3355,0.0,0.0216,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-10T22:00:00+00:00,2026-02-10T23:00:00+00:00,2026-02-10T23:00:00+00:00,68663.0,LONG,perp,2026-02-11T06:00:00+00:00,66772.0,TIME_EXIT,,8,-275.4031,2.5,2.5,0.0477,-280.3553,-2.754,-2.8036,-0.0275,0.0072,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-11T06:00:00+00:00,2026-02-11T07:00:00+00:00,2026-02-11T07:00:00+00:00,66771.0,LONG,perp,2026-02-11T14:00:00+00:00,66565.0,TIME_EXIT,,8,-30.8517,2.5,2.5,-0.0153,-35.867,-0.3085,-0.3587,-0.0041,0.0099,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-11T14:00:00+00:00,2026-02-11T15:00:00+00:00,2026-02-11T15:00:00+00:00,66562.0,LONG,perp,2026-02-11T22:00:00+00:00,67386.0,TIME_EXIT,,8,123.7944,2.5,2.5,0.0809,118.8753,1.2379,1.1888,-0.0084,0.0182,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-11T22:00:00+00:00,2026-02-11T23:00:00+00:00,2026-02-11T23:00:00+00:00,67397.0,LONG,perp,2026-02-12T06:00:00+00:00,67080.0,TIME_EXIT,,8,-47.0347,2.5,2.5,-0.1548,-52.1895,-0.4703,-0.5219,-0.0062,0.0037,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-12T06:00:00+00:00,2026-02-12T07:00:00+00:00,2026-02-12T07:00:00+00:00,67080.0,LONG,perp,2026-02-12T14:00:00+00:00,67558.0,TIME_EXIT,,8,71.2582,2.5,2.5,-0.0302,66.228,0.7126,0.6623,0.0,0.0189,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-12T14:00:00+00:00,2026-02-12T15:00:00+00:00,2026-02-12T15:00:00+00:00,67556.0,LONG,perp,2026-02-12T22:00:00+00:00,66270.0,TIME_EXIT,,8,-190.3606,2.5,2.5,0.125,-195.2356,-1.9036,-1.9524,-0.0322,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-12T22:00:00+00:00,2026-02-12T23:00:00+00:00,2026-02-12T23:00:00+00:00,66270.0,LONG,perp,2026-02-13T06:00:00+00:00,66331.0,TIME_EXIT,,8,9.2048,2.5,2.5,0.125,4.3298,0.092,0.0433,-0.0059,0.0056,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-13T06:00:00+00:00,2026-02-13T07:00:00+00:00,2026-02-13T07:00:00+00:00,66330.0,LONG,perp,2026-02-13T14:00:00+00:00,67690.0,TIME_EXIT,,8,205.0354,2.5,2.5,-0.0345,200.0009,2.0504,2.0,-0.0023,0.0205,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-13T14:00:00+00:00,2026-02-13T15:00:00+00:00,2026-02-13T15:00:00+00:00,67694.0,LONG,perp,2026-02-13T22:00:00+00:00,68978.0,TIME_EXIT,,8,189.6771,2.5,2.5,0.125,184.8021,1.8968,1.848,0.0,0.0208,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-13T22:00:00+00:00,2026-02-13T23:00:00+00:00,2026-02-13T23:00:00+00:00,68977.0,LONG,perp,2026-02-14T06:00:00+00:00,68907.0,TIME_EXIT,,8,-10.1483,2.5,2.5,0.125,-15.0233,-0.1015,-0.1502,-0.0033,0.0009,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-14T06:00:00+00:00,2026-02-14T07:00:00+00:00,2026-02-14T07:00:00+00:00,68907.0,LONG,perp,2026-02-14T14:00:00+00:00,69681.0,TIME_EXIT,,8,112.3253,2.5,2.5,0.125,107.4503,1.1233,1.0745,0.0,0.0229,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-14T14:00:00+00:00,2026-02-14T15:00:00+00:00,2026-02-14T15:00:00+00:00,69681.0,LONG,perp,2026-02-14T22:00:00+00:00,69933.0,TIME_EXIT,,8,36.1648,2.5,2.5,0.125,31.2898,0.3616,0.3129,0.0,0.0045,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-14T22:00:00+00:00,2026-02-14T23:00:00+00:00,2026-02-14T23:00:00+00:00,69932.0,LONG,perp,2026-02-15T06:00:00+00:00,70378.0,TIME_EXIT,,8,63.7762,2.5,2.5,0.125,58.9012,0.6378,0.589,-0.0068,0.0064,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-15T06:00:00+00:00,2026-02-15T07:00:00+00:00,2026-02-15T07:00:00+00:00,70379.0,LONG,perp,2026-02-15T14:00:00+00:00,69125.0,TIME_EXIT,,8,-178.1781,2.5,2.5,0.125,-183.0531,-1.7818,-1.8305,-0.021,0.0058,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-15T14:00:00+00:00,2026-02-15T15:00:00+00:00,2026-02-15T15:00:00+00:00,69128.0,LONG,perp,2026-02-15T22:00:00+00:00,68975.0,TIME_EXIT,,8,-22.1329,2.5,2.5,-0.0355,-27.1684,-0.2213,-0.2717,-0.0125,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-15T22:00:00+00:00,2026-02-15T23:00:00+00:00,2026-02-15T23:00:00+00:00,68974.0,LONG,perp,2026-02-16T06:00:00+00:00,68423.0,TIME_EXIT,,8,-79.8852,2.5,2.5,0.125,-84.7602,-0.7989,-0.8476,-0.0099,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-16T06:00:00+00:00,2026-02-16T07:00:00+00:00,2026-02-16T07:00:00+00:00,68422.0,LONG,perp,2026-02-16T14:00:00+00:00,68393.0,TIME_EXIT,,8,-4.2384,2.5,2.5,0.1014,-9.137,-0.0424,-0.0914,-0.0009,0.019,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-16T14:00:00+00:00,2026-02-16T15:00:00+00:00,2026-02-16T15:00:00+00:00,68394.0,LONG,perp,2026-02-16T22:00:00+00:00,68556.0,TIME_EXIT,,8,23.6863,2.5,2.5,0.0369,18.7231,0.2369,0.1872,-0.013,0.0064,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-16T22:00:00+00:00,2026-02-16T23:00:00+00:00,2026-02-16T23:00:00+00:00,68556.0,LONG,perp,2026-02-17T06:00:00+00:00,68377.0,TIME_EXIT,,8,-26.11,2.5,2.5,0.0882,-31.0219,-0.2611,-0.3102,-0.0051,0.0046,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-17T06:00:00+00:00,2026-02-17T07:00:00+00:00,2026-02-17T07:00:00+00:00,68376.0,LONG,perp,2026-02-17T14:00:00+00:00,66839.0,TIME_EXIT,,8,-224.7865,2.5,2.5,0.0695,-229.7169,-2.2479,-2.2972,-0.0225,0.0,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,2026-02-17T15:00:00+00:00,66839.0,LONG,perp,2026-02-17T22:00:00+00:00,67514.0,TIME_EXIT,,8,100.9889,2.5,2.5,0.1183,96.1072,1.0099,0.9611,0.0,0.0185,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-17T22:00:00+00:00,2026-02-17T23:00:00+00:00,2026-02-17T23:00:00+00:00,67514.0,LONG,perp,2026-02-18T06:00:00+00:00,67812.0,TIME_EXIT,,8,44.139,2.5,2.5,0.125,39.264,0.4414,0.3926,-0.0055,0.0044,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-18T06:00:00+00:00,2026-02-18T07:00:00+00:00,2026-02-18T07:00:00+00:00,67813.0,LONG,perp,2026-02-18T14:00:00+00:00,67197.0,TIME_EXIT,,8,-90.838,2.5,2.5,0.0761,-95.762,-0.9084,-0.9576,-0.0091,0.0047,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-18T14:00:00+00:00,2026-02-18T15:00:00+00:00,2026-02-18T15:00:00+00:00,67195.0,LONG,perp,2026-02-18T22:00:00+00:00,66365.0,TIME_EXIT,,8,-123.5211,2.5,2.5,0.125,-128.3961,-1.2352,-1.284,-0.0157,0.0071,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-18T22:00:00+00:00,2026-02-18T23:00:00+00:00,2026-02-18T23:00:00+00:00,66365.0,LONG,perp,2026-02-19T06:00:00+00:00,67115.0,TIME_EXIT,,8,113.0114,2.5,2.5,0.026,108.0374,1.1301,1.0804,0.0,0.0113,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-19T06:00:00+00:00,2026-02-19T07:00:00+00:00,2026-02-19T07:00:00+00:00,67115.0,LONG,perp,2026-02-19T14:00:00+00:00,66406.0,TIME_EXIT,,8,-105.6396,2.5,2.5,0.125,-110.5146,-1.0564,-1.1051,-0.0181,0.0011,,,ALPHA1_C001,
ALPHA1_C001,FAM_A,BTC,,2026-02-19T14:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,66407.0,LONG,perp,2026-02-19T22:00:00+00:00,66894.0,TIME_EXIT,,8,73.3356,2.5,2.5,0.125,68.4606,0.7334,0.6846,-0.0019,0.0105,,,ALPHA1_C001,
