entry_z,model,n,median_giveback,giveback_p75,giveback_p90,giveback_p95,winners_giveback_gt25pct,winners_giveback_gt50pct,winners_giveback_gt75pct,losers_prev_profitable_pct,median_capture_winners,median_giveback_early,median_giveback_slow
2.5,TB-B,405,0.02163760576089402,0.1156248469339527,5.4987790310325915,8.33886094659844,13.793103448275861,6.609195402298851,2.8735632183908044,59.64912280701754,0.999091311262734,0.019709174185670975,0.037726337584906844
2.5,TB-C-2.5%,405,0.02163760576089402,0.09979563712852535,5.522004083829788,8.071441140264668,12.716763005780345,7.225433526011561,2.312138728323699,57.6271186440678,0.9991470733174499,0.019144490444741535,0.03264683991226036
2.5,TB-C-5%,405,0.02163760576089402,0.09147703021161391,5.517131600267659,7.955810467959554,11.594202898550725,7.246376811594203,3.1884057971014492,53.333333333333336,0.9992430407591869,0.01640285219638038,0.03144164467421717
2.5,TB-C-10%,405,0.02163760576089402,0.0641908286060211,3.1001746670132357,7.451429843012821,10.650887573964498,5.621301775147929,3.2544378698224854,53.73134328358209,0.9992978080477285,0.014739452857734037,0.026982881970095463
3.0,TB-B,194,0.02163760576089402,0.09260196222193073,4.628494102588675,7.173383228705317,11.11111111111111,5.263157894736842,2.3391812865497075,56.52173913043478,0.9993387830897233,0.018191126546406977,0.0270854417198354
3.0,TB-C-2.5%,194,0.02163760576089402,0.07339808044073948,4.48192630710662,6.944823771438082,10.059171597633137,5.325443786982249,2.366863905325444,56.00000000000001,0.9994320123027742,0.018369827421322427,0.02631784789469016
3.0,TB-C-5%,194,0.02163760576089402,0.06269413078321584,3.7809309780591493,7.260852469890471,10.119047619047619,4.761904761904762,3.571428571428571,57.692307692307686,0.9995661721817418,0.016636767645477946,0.025647383455673634
3.0,TB-C-10%,194,0.02163760576089402,0.054924432101609355,2.3734072543752784,6.383074487841098,8.641975308641975,2.4691358024691357,0.6172839506172839,62.5,0.9996140942178429,0.01586140449825635,0.025564948971734225
