entry_time,exit_time,direction,entry_basis,exit_basis,entry_zscore,exit_zscore,result,pnl_net_log,q_ga,q_gn,q_an,TB-A_s0,TB-A_s1,TB-A_s2,TB-A_pnl_net,TB-A_resid,TB-B_s0,TB-B_s1,TB-B_s2,TB-B_pnl_net,TB-B_resid,TB-C-2.5%_s0,TB-C-2.5%_s1,TB-C-2.5%_s2,TB-C-2.5%_pnl_net,TB-C-2.5%_resid,TB-C-5%_s0,TB-C-5%_s1,TB-C-5%_s2,TB-C-5%_pnl_net,TB-C-5%_resid,TB-C-7.5%_s0,TB-C-7.5%_s1,TB-C-7.5%_s2,TB-C-7.5%_pnl_net,TB-C-7.5%_resid,TB-C-10%_s0,TB-C-10%_s1,TB-C-10%_s2,TB-C-10%_pnl_net,TB-C-10%_resid
2022-09-14 15:20:00,2022-09-14 17:00:00,SHORT,0.0017057039115114,0.0007117585220538,2.749357364525697,1.0993888763451762,TIMEOUT,2.200902953111754,0.21865588882089435,0.19519933358357644,0.5861447775955292,0.655967666462683,0.5855980007507293,1.7584343327865875,2.200902953111754,40.755934842887456,1.0451781348169857,0.9770881674312059,0.9777336977518082,6.182414397245587,0.021517677353410924,1.0218218366573228,0.9516247622069931,1.0265534011356838,5.967129810975745,2.4976212976230205,0.9990323017294296,0.9255251972051487,1.0754425010654216,5.772117962105952,4.997679640726588,0.9762416193136569,0.8994449596905796,1.1243134209957635,5.576848594409142,7.497764709298344,0.95347314714325,0.8733308562571565,1.1731959965995933,5.382480906210239,9.997524519264477
2022-09-19 12:50:00,2022-09-19 17:00:00,SHORT,0.0025838529042175,0.0020709056843396,2.5352587065069074,0.6596809933993728,TIMEOUT,-15.012909902093906,0.26470565119319206,0.2202212691933918,0.5150730796134161,0.7941169535795762,0.6606638075801754,1.5452192388402484,-15.012909902095668,29.485181042002427,1.0437213032760961,0.9776486924352796,0.9786300042886242,16.898441800594263,0.03271039511149043,1.019913029702693,0.9525649801847276,1.0275219901125792,14.389858019412827,2.4995359043718,0.997099388115309,0.9265032734800606,1.0763973384046306,11.775582623306164,4.996468830819001,0.9745179366220578,0.9005461834024207,1.1249358799755218,9.17122491536168,7.479656552436708,0.9517102000095224,0.8744873812732972,1.1738024187171803,6.5572270942571365,9.977167914796103
2022-09-20 10:45:00,2022-09-20 12:40:00,SHORT,0.0044634254035696,0.0010883659129057,2.5992123611320883,-0.2679791680926831,TP_HIT,30.404489633753425,0.2645590296179336,0.19376756736770517,0.5416734030143612,0.7936770888538007,0.5813027021031155,1.6250202090430834,30.40448963375648,34.7905835646656,1.038321455268345,0.9799982734224061,0.9816802713092491,50.61297090636138,0.056066596228099286,1.0135694851027115,0.9557198457869802,1.0307106691103085,49.435596452942676,2.499694110777606,0.9907126778175006,0.9298522896987022,1.0794350324837974,48.16217518351567,4.986091426169842,0.9672504906865302,0.9038793167470605,1.1288701925664093,46.88633045463412,7.4996958606449615,0.9445081902919397,0.8779909725961248,1.1775008371119355,45.611168292614266,9.983662150527023
2022-09-21 09:55:00,2022-09-21 13:05:00,SHORT,0.0011490057360823,-0.0004442428053686,2.7221438968466227,-0.2881478525361765,TP_HIT,22.544816507595066,0.18583296849166817,0.15219195319629505,0.6619750783120368,0.5574989054750045,0.45657585958888514,1.9859252349361105,22.54481650759823,51.46273867189991,1.03843887885331,0.9805638946545279,0.9809972264921618,7.670368447789031,0.014444394587798115,1.0149438896726701,0.9550574501640188,1.0299986601633113,8.392899145692489,2.4980403333097536,0.9918419863926375,0.9291095399812626,1.0790484736261,9.142410654548051,4.997972671082308,0.9687266429035657,0.9031825471369912,1.128090809959443,9.89073761538819,7.498267887201049,0.9456273643365651,0.8772352522903901,1.177137383373045,10.640268941422661,9.998177052970654
2022-09-22 15:55:00,2022-09-22 17:00:00,SHORT,0.0027320834043775,0.0023229447138263,2.7608189034498185,1.937913668016634,TIMEOUT,-8.738597044804354,0.16118001555157774,0.142597036478146,0.6962229479702763,0.4835400466547332,0.427791109434438,2.088668843910829,-8.738597044804358,57.3678227998899,1.037316284744406,0.9808273468537716,0.9818563684018223,-1.876211696514961,0.034300718268359676,1.013224584022527,0.9560263326650866,1.0307490833123867,-2.179204666267074,2.490785181755938,0.9899689726831611,0.9300440270183079,1.0799870002985312,-2.4839344127196643,4.998314301499082,0.96680744831471,0.904119356694288,1.129073194991002,-2.787716190621846,7.4984612765571335,0.9436840472335598,0.8783207906776032,1.1779951620888367,-3.090497353641294,9.989375147446726
2022-09-23 13:00:00,2022-09-23 15:00:00,LONG,-0.0025517286510205,-0.0003591972265926,-2.7883883381878523,0.0659727936059825,TP_HIT,37.03352816126064,0.12677146398727276,0.11688456847097294,0.7563439675417544,0.38031439196181827,0.3506537054129188,2.269031902625263,37.033528161260634,67.35229296285627,1.0370718783307142,0.9819468385087846,0.9809812831605013,21.772970747572433,0.03218517827611178,1.014944163112722,0.9550414589876293,1.030014377899649,22.049311962687508,2.499097297067321,0.9918725814335045,0.9291906695715453,1.07893674899495,22.430375560462767,4.99200507575069,0.9687284888786867,0.9031573806311117,1.1281141304902018,22.80836387217379,7.498558328636334,0.9456153054264991,0.8772197864944427,1.177164908079058,23.188418503855846,9.998451064526614
2022-09-26 15:00:00,2022-09-26 17:00:00,SHORT,0.0053218150371548,0.0059222205588594,3.2463310067470235,2.111313006401008,TIMEOUT,-38.67315171564462,0.13440809458986847,0.1194955758746085,0.7460963295355231,0.4032242837696054,0.3584867276238255,2.2382889886065693,-38.67315171564293,64.86536311800987,1.0344514443682062,0.9817628495084098,0.9837857061233839,-9.657593768842945,0.06742855383247148,1.0091339965416202,0.9579488656494322,1.0329171378089477,-10.752416979429745,2.498942405317184,0.985759461119073,0.932143008219305,1.0820975306616218,-11.9855107245039,4.9984840814105596,0.962384832475575,0.9063252888310993,1.1312898786933259,-13.21929376349729,7.498819662074219,0.9390747397707244,0.8806028461072826,1.1803224141219932,-14.448273863917695,9.990894437813147
2022-10-06 08:55:00,2022-10-06 14:50:00,SHORT,0.00505350522961,0.0001817690791299,2.546358664105862,-0.0965567929799723,TP_HIT,67.06865744181711,0.3361154850266641,0.27850493487281486,0.38537958010052104,1.0083464550799923,0.8355148046184446,1.156138740301563,67.06865744181712,10.687464522770618,1.040371923315238,0.9788699812404138,0.9807580954443476,81.51613176523465,0.06293714013112517,1.0160723053131615,0.954527276042854,1.0294004186439842,79.54570388254766,2.4957714200376735,1.0083881572990625,0.920812659944019,1.0707991827569185,76.15181145718262,4.9995507604299885,1.0083588871271547,0.883332636214611,1.1083084766582345,72.1609382464015,7.499194681454119,1.008376153646662,0.8460907240498075,1.1455331223035305,68.19423257795052,9.981413275124101
2022-10-07 15:25:00,2022-10-07 15:30:00,SHORT,0.0057113071743104,5.223946838309179e-05,5.79107704333378,-0.3768313485058246,TP_HIT,52.85112231975279,0.2788240930094211,0.16253280895384978,0.5586430980367291,0.8364722790282634,0.4875984268615493,1.6759292941101873,52.851122319759455,39.61102890828793,1.038442282215462,0.9797173288909138,0.9818403888936242,97.09978343885618,0.0707686667570151,1.0132651158440331,0.9559096107488261,1.0308252734071408,94.5231253000193,2.4971887552771577,0.990091108498935,0.9300022317249427,1.0799066597761224,91.83875311458299,4.996814268372657,0.9674734621121612,0.9039372597606203,1.1285892781272184,89.15778641703088,7.4884006122199365,0.9438092105119447,0.8781175068981688,1.178073282589887,86.46640144761483,9.998525856390605
2022-10-11 09:05:00,2022-10-11 13:00:00,LONG,-0.004368717479756,-0.0013048256935895,-2.8147290677535284,0.6718614889657207,TP_HIT,33.4856832877124,0.2684683892102055,0.22546971947582742,0.5060618913139672,0.8054051676306164,0.6764091584274823,1.5181856739419015,33.48568328771239,28.059217183813978,1.0430471852315661,0.979290216496988,0.977662598271446,44.54961609873027,0.054253940851400895,1.0218904099997947,0.9515896924782377,1.0265198975219674,43.55240530913203,2.497673501457659,0.9991130205824821,0.9255004267182538,1.075386552699264,42.540777806316555,4.996204199367005,0.9766326952494998,0.899512214187414,1.1238550905630862,41.53837321484687,7.478095879189073,0.9535831304531126,0.8732158385917195,1.1732010309551681,40.516394434130106,9.999506412114956
