entry_time,entry_abs_z,vel1_basis,vel3_basis,vel5_basis,accel_basis,z_vel1,dur_above_thr,touches_20bar,hours_since_prior_exit,basis_vol5m,atr_ga,atr_gn,atr_an,rel_vol_gn_ga,rel_vol_an_ga,vol_tercile,dom_1bar,primary_1bar,contrib_pct_1bar,dom_5bar,primary_5bar,contrib_pct_5bar,session_third,weekday,month
2022-09-14 15:20:00,2.749357364525676,0.0003588653101072037,0.0008383469412158451,0.0007225666534521613,0.00025984134582389407,0.4527798076983638,1,1,,0.0002889866104184417,0.0009569999999999856,0.0010720000000000174,0.000356999999999974,1.1201671891327414,0.3730407523510756,NA,0.9075138069492056,GN,111.34761466650409,0.6181221093689222,GN,162.70386053420341,late,Wednesday,2022-09
2022-09-19 12:50:00,2.5352587065069194,0.0005033925608277368,0.0005197382956398239,0.0009825417933389397,0.000303274548941565,0.4805167025031696,1,1,115.83333333333333,0.00023290962182260548,0.000700500000000015,0.0008420000000000427,0.00036000000000001585,1.2019985724482865,0.5139186295503329,NA,0.4741336442828872,GN,54.05471643607571,0.4710285783190971,GN,130.87942099429148,mid,Monday,2022-09
2022-09-20 10:45:00,2.599212361132095,0.0005792317834691918,0.0006650352001990878,0.0007998346345594598,0.000834114193301122,0.4597678018652118,1,1,17.75,0.00034161840622461576,0.000906000000000029,0.0012370000000000215,0.00044250000000001233,1.3653421633553884,0.48841059602648806,NA,0.8294260211964299,GN,118.23538120495895,0.686249104757114,GA,184.22883311359973,early,Tuesday,2022-09
2022-09-21 09:55:00,2.722143896846763,0.0005945176862376389,0.0008380441532939292,0.0005328543139582198,0.00035895395327420476,0.9683670021949347,1,1,21.25,0.0003679192167225476,0.0011310000000000152,0.00138100000000001,0.0003175000000000261,1.2210433244915928,0.28072502210435174,NA,0.790537150654539,GA,79.0537150654539,0.4719961065749498,GA,173.536206289188,early,Wednesday,2022-09
2022-09-22 15:55:00,2.760818903449817,0.00031384488662208887,0.0006736257451103733,0.0010582915849798036,0.0001717686714720057,0.3104801824618648,1,1,26.833333333333332,0.0002761429692354967,0.0013045000000000417,0.0014744999999999897,0.00030200000000000224,1.1303181295515083,0.23150632426216372,NA,0.6249889967960561,GA,235.99771194100626,0.6353598386745383,GA,72.17618613345981,late,Thursday,2022-09
2022-09-23 13:00:00,2.7883883381878922,-0.0003175037700356709,-0.000515196654000627,-0.0015354959620925701,-0.00013205623413267698,-0.3317757459922168,1,1,20.0,0.00030745283603792975,0.0025594999999999702,0.0027759999999999894,0.0004290000000000127,1.0845868333659003,0.16761086149639293,NA,0.5380707051207658,GA,706.6728911559788,0.6486642114212166,GA,218.1642122270197,mid,Friday,2022-09
2022-09-26 15:00:00,3.2463310067472313,0.0013999338005304118,0.0018353168371433026,0.0038023687884717883,0.001496341035913451,0.8491936725476172,1,1,72.0,0.0006308474312384046,0.003974500000000003,0.0044705,0.0007160000000000166,1.1247955717700329,0.1801484463454563,NA,0.8625819690919693,AN,102.57730981607172,0.6256620805157795,AN,95.74116404604531,late,Monday,2022-09
2022-10-06 08:55:00,2.5463586641058678,0.0008240962547945846,0.0012508517258129903,0.0005977775352870862,3.80265779297978e-05,0.34040058745928103,1,3,231.91666666666666,0.000626873121046184,0.0008605000000000196,0.0010384999999999978,0.0007504999999999651,1.2068564787913703,0.8721673445670517,NA,0.9542820625220589,AN,105.03188891325873,0.7030361026955441,AN,101.17512033430167,early,Thursday,2022-10
2022-10-07 15:25:00,5.791077043333814,0.004409323806741777,0.004408924807346254,0.003959004779272662,0.0045205627847691165,4.790996309598424,1,1,24.583333333333332,0.001105757310302594,0.0011230000000000185,0.0019264999999999866,0.0005604999999999971,1.715494211932284,0.4991095280498556,NA,0.8457806239965971,GN,94.0300563432966,0.8503082960532216,GN,109.42147991730312,late,Friday,2022-10
2022-10-11 09:05:00,2.8147290677535013,-0.0017823225489988215,-0.002369205156492013,-0.0022902232776171733,-0.0015033906196343372,-1.54273017701408,1,1,89.58333333333333,0.0004937963676278794,0.0012374999999999914,0.001473499999999983,0.0006565000000000598,1.1907070707070653,0.5305050505051025,NA,0.4266188856017112,AN,90.8835005982233,0.5969136556274925,AN,90.95485919632844,early,Tuesday,2022-10
2022-10-11 13:55:00,2.9793273382247145,0.0010395667590090557,0.0018701990463533963,0.0014808454957528638,0.0008920674369286286,0.7087450747194133,1,1,0.9166666666666666,0.0005567189121806625,0.0012970000000000147,0.0017540000000000223,0.0005284999999999763,1.3523515805705493,0.407478797224341,NA,0.5780986874848467,GN,57.809868748484675,0.6373647816414515,GN,101.5873269598065,mid,Tuesday,2022-10
2022-10-13 15:55:00,2.656954875697612,-0.000565455970802764,-0.0011307858096575862,-0.0015226962468011113,-0.0007023113312183277,-0.5609591105918721,1,1,46.916666666666664,0.0005184606555677583,0.004749999999999999,0.005110000000000003,0.0005445000000000033,1.0757894736842115,0.11463157894736914,NA,0.6042526266663054,GN,133.7413329153931,0.5320581785305214,GN,165.27377639614272,late,Thursday,2022-10
2022-10-17 14:55:00,2.500069596819932,0.00026323910155313934,0.0005557369689488112,0.0006729618749505839,0.00028912198142566625,0.2788503852190942,1,1,93.91666666666667,0.0002596524573988126,0.0016844999999999887,0.001971500000000126,0.00040949999999999597,1.1703769664589725,0.24309884238646406,NA,0.5760110018345113,GN,69.70308856220467,0.6469287709113919,AN,64.6928770911392,late,Monday,2022-10
2022-10-18 09:15:00,2.5303318470731475,0.00013987228675992058,0.0009776476642663207,0.002045021800367808,-0.0002116210123400547,0.06850106025507063,1,1,16.25,0.000497908659758279,0.0011379999999999945,0.0016300000000000203,0.0005784999999999818,1.4323374340949282,0.5083479789103555,NA,0.4532610837708899,GN,326.32549463853303,0.5282537545323929,GN,132.56851540891014,early,Tuesday,2022-10
2022-10-19 08:15:00,3.0841769860454082,-0.0011573459041393508,-0.0016537708411553664,-0.0019176089424798037,-0.0012065979708268393,-1.7802713616352195,1,1,19.5,0.0004450177634159522,0.0006164999999999865,0.0008064999999999878,0.0004750000000000032,1.3081914030819228,0.7704785077048071,NA,0.9213159314808007,AN,92.13159314808007,0.7092061987170234,AN,99.87410744923433,early,Wednesday,2022-10
2022-10-19 12:10:00,2.8194728089599,0.00043753257026625525,0.0008876663546105029,0.0010578329298440436,-0.00010272702199397299,0.6063790978737416,1,1,1.3333333333333333,0.0003114157555068231,0.0013285000000000102,0.001597000000000015,0.00035749999999998836,1.2021076401957116,0.269100489273606,NA,0.5204229009542943,AN,68.00957346748892,0.6212088688609436,GN,126.75986169715338,mid,Wednesday,2022-10
