family,pair,hold_h,n,mean_return_bps,median_return_bps,win_prob,mean_mfe_bps,mean_mae_bps,mean_cost_bps,mean_net_bps,routing_efficiency
EUR_ACCUMULATION_JPY_WEAKNESS,CHFJPY,4,213,6.5948818049477405,8.118363830886821,0.6384976525821596,14.528827864886862,-10.869488329221658,1.82283105022831,4.772050754719432,5.948051478202277
EUR_ACCUMULATION_JPY_WEAKNESS,CHFJPY,6,213,10.446172867655193,9.797992800297806,0.647887323943662,21.540294662682587,-12.928810644145333,1.8342465753424657,8.611926292312727,7.723583899648458
EUR_ACCUMULATION_JPY_WEAKNESS,CHFJPY,8,213,10.491606286229603,10.975583260250943,0.6384976525821596,24.720449661198213,-14.641334270119904,1.8456621004566214,8.645944185772981,8.504347295265351
EUR_ACCUMULATION_JPY_WEAKNESS,CHFJPY,12,213,9.913067148291107,9.475634994897675,0.6291079812206573,28.99665753957973,-18.490420401904526,1.8684931506849318,8.044573997606177,8.829174802165555
EUR_ACCUMULATION_JPY_WEAKNESS,EURJPY,4,213,0.45193567268627727,0.43033889194354913,0.5305164319248826,8.616204497609088,-8.64244929265077,1.668493150684931,-1.2165574779986545,4.257601517196642
EUR_ACCUMULATION_JPY_WEAKNESS,EURJPY,6,213,-0.5901513321226179,0.0,0.49765258215962443,11.786596806481558,-13.02618845244159,1.702739726027397,-2.2928910581500155,4.647573423467899
EUR_ACCUMULATION_JPY_WEAKNESS,EURJPY,8,213,-0.09175146347835879,1.0856191658614733,0.5211267605633803,14.777588972750234,-16.651984356783455,1.7369863013698634,-1.828737764848222,4.74555602408538
EUR_ACCUMULATION_JPY_WEAKNESS,EURJPY,12,213,0.7889740236991155,2.586791604199945,0.5258215962441315,18.72113780907473,-20.151320031883905,1.8054794520547937,-1.0165054283556791,5.269948424439082
EUR_ACCUMULATION_JPY_WEAKNESS,GBPJPY,4,213,12.265467611954795,10.295526783838937,0.6995305164319249,18.949285565832817,-10.028868396740604,2.1484018264840183,10.117065785470777,6.719753572084915
EUR_ACCUMULATION_JPY_WEAKNESS,GBPJPY,6,213,16.666279500404443,13.38523152890403,0.7276995305164319,27.82986588559717,-12.261729727440585,2.2226027397260277,14.443676760678416,8.77418027521307
EUR_ACCUMULATION_JPY_WEAKNESS,GBPJPY,8,213,17.549805484676654,15.635250699537195,0.7089201877934272,31.66424614758043,-14.088362117549911,2.296803652968037,15.253001831708618,9.42821755926129
EUR_ACCUMULATION_JPY_WEAKNESS,GBPJPY,12,213,18.128940658436743,12.813469297281443,0.676056338028169,37.45855764658683,-18.717476584459813,2.4452054794520555,15.68373517898469,10.13321240072116
EUR_ACCUMULATION_JPY_WEAKNESS,USDJPY,4,213,10.158508966525716,5.076006627655616,0.5915492957746479,16.50529562042813,-10.00856195783935,1.348401826484018,8.810107140041701,9.347517035265671
EUR_ACCUMULATION_JPY_WEAKNESS,USDJPY,6,213,12.875403834020323,6.266656104303436,0.6666666666666666,23.76119960739462,-12.134634393351336,1.4226027397260272,11.452801094294298,11.160974166432519
EUR_ACCUMULATION_JPY_WEAKNESS,USDJPY,8,213,13.589620938116445,7.705860457383196,0.6431924882629108,27.26302010690682,-14.46368435891638,1.4968036529680364,12.092817285148408,11.661477019096523
EUR_ACCUMULATION_JPY_WEAKNESS,USDJPY,12,213,13.89630024313211,11.740613861723759,0.6197183098591549,34.081086807994915,-20.442873730152744,1.6452054794520552,12.251094763680058,11.339334479718762
