alloc_id,heat_id,f_pct,survives_100,survives_75,survives_50,survives_25,median_cagr_100,median_cagr_75,median_cagr_50,p95_dd_100,is_recommendation_alloc
A0_50_50,H0,0.25,True,True,True,False,0.1448899775897351,0.073533155714881,0.0067337781793913,0.0206020725030208,True
A0_50_50,H0,0.5,True,True,True,False,0.3097225801316879,0.1518171868730221,0.0131378265093184,0.0408670695581533,True
A0_50_50,H0,0.75,True,True,True,False,0.4971067118232047,0.2351266829532581,0.0191761577705938,0.0607953825958579,True
A0_50_50,H0,1.0,True,True,True,False,0.7098957979412889,0.3237527888399079,0.0248865948781375,0.0804383034985065,True
A0_50_50,H0,1.5,True,True,True,False,1.225172343593246,0.5179297434958942,0.0352544988121363,0.118788317380829,True
A0_50_50,H0,2.0,True,True,True,False,1.8865764279383244,0.7368502771568404,0.0441490691642051,0.15600510133525,True
A0_50_50,H0,3.0,True,True,True,False,3.812822997120599,1.25924313570422,0.0573854280818693,0.226847745941875,True
A0_50_50,H1-1.00-REJ,0.25,True,True,True,False,0.1437524701777114,0.073188275068866,0.0070325417327736,0.0203523545850689,True
A0_50_50,H1-1.00-REJ,0.5,True,True,True,False,0.3071098916569887,0.1511121608107986,0.0137294595715071,0.0403765329183779,True
A0_50_50,H1-1.00-REJ,0.75,True,True,True,False,0.4925995529840582,0.2340240133765115,0.0201146780570839,0.0600701024535237,True
A0_50_50,H1-1.00-REJ,1.0,True,True,True,False,0.703076498413786,0.3221257570238271,0.0261668940195853,0.0794910803028352,True
A0_50_50,H1-1.00-REJ,1.5,True,True,True,False,1.2120013657939124,0.5151158050404261,0.0371630047675112,0.1173212432068883,True
A0_50_50,H1-1.00-REJ,2.0,True,True,True,False,1.8638718738618003,0.732518050743554,0.0467521745544988,0.1540066854824926,True
A0_50_50,H1-1.00-REJ,3.0,True,True,True,False,3.7559576885102337,1.2509741980675857,0.061367199175965,0.2240158526184016,True
A0_50_50,H1-1.50-REJ,0.25,True,True,True,False,0.1448899775897351,0.073533155714881,0.0067337781793913,0.0206020725030208,True
A0_50_50,H1-1.50-REJ,0.5,True,True,True,False,0.3097225801316879,0.1518171868730221,0.0131378265093184,0.0408670695581533,True
A0_50_50,H1-1.50-REJ,0.75,True,True,True,False,0.4971067118232047,0.2351266829532581,0.0191761577705938,0.0607953825958579,True
A0_50_50,H1-1.50-REJ,1.0,True,True,True,False,0.7098957979412889,0.3237527888399079,0.0248865948781375,0.0804383034985065,True
A0_50_50,H1-1.50-REJ,1.5,True,True,True,False,1.225172343593246,0.5179297434958942,0.0352544988121363,0.118788317380829,True
A0_50_50,H1-1.50-REJ,2.0,True,True,True,False,1.8865764279383244,0.7368502771568404,0.0441490691642051,0.15600510133525,True
A0_50_50,H1-1.50-REJ,3.0,True,True,True,False,3.812822997120599,1.25924313570422,0.0573854280818693,0.226847745941875,True
A0_50_50,H1-2.00-REJ,0.25,True,True,True,False,0.1448899775897351,0.073533155714881,0.0067337781793913,0.0206020725030208,True
A0_50_50,H1-2.00-REJ,0.5,True,True,True,False,0.3097225801316879,0.1518171868730221,0.0131378265093184,0.0408670695581533,True
A0_50_50,H1-2.00-REJ,0.75,True,True,True,False,0.4971067118232047,0.2351266829532581,0.0191761577705938,0.0607953825958579,True
A0_50_50,H1-2.00-REJ,1.0,True,True,True,False,0.7098957979412889,0.3237527888399079,0.0248865948781375,0.0804383034985065,True
A0_50_50,H1-2.00-REJ,1.5,True,True,True,False,1.225172343593246,0.5179297434958942,0.0352544988121363,0.118788317380829,True
A0_50_50,H1-2.00-REJ,2.0,True,True,True,False,1.8865764279383244,0.7368502771568404,0.0441490691642051,0.15600510133525,True
A0_50_50,H1-2.00-REJ,3.0,True,True,True,False,3.812822997120599,1.25924313570422,0.0573854280818693,0.226847745941875,True
A0_50_50,H1-3.00-REJ,0.25,True,True,True,False,0.1448899775897351,0.073533155714881,0.0067337781793913,0.0206020725030208,True
A0_50_50,H1-3.00-REJ,0.5,True,True,True,False,0.3097225801316879,0.1518171868730221,0.0131378265093184,0.0408670695581533,True
A0_50_50,H1-3.00-REJ,0.75,True,True,True,False,0.4971067118232047,0.2351266829532581,0.0191761577705938,0.0607953825958579,True
A0_50_50,H1-3.00-REJ,1.0,True,True,True,False,0.7098957979412889,0.3237527888399079,0.0248865948781375,0.0804383034985065,True
A0_50_50,H1-3.00-REJ,1.5,True,True,True,False,1.225172343593246,0.5179297434958942,0.0352544988121363,0.118788317380829,True
A0_50_50,H1-3.00-REJ,2.0,True,True,True,False,1.8865764279383244,0.7368502771568404,0.0441490691642051,0.15600510133525,True
A0_50_50,H1-3.00-REJ,3.0,True,True,True,False,3.812822997120599,1.25924313570422,0.0573854280818693,0.226847745941875,True
A1_70_30,H0,0.25,True,True,True,False,0.1506314894509642,0.0786038933378672,0.0110257932232906,0.0240289009449044,True
A1_70_30,H0,0.5,True,True,True,False,0.3226904798727543,0.1626226484598207,0.0217418328464437,0.0476508450968791,True
A1_70_30,H0,0.75,True,True,True,False,0.5190499563242212,0.252362812034761,0.0321241953764435,0.0708415011880924,True
A1_70_30,H0,1.0,True,True,True,False,0.7429347280539723,0.3481293236898609,0.0421408108791483,0.0935739210691401,True
A1_70_30,H0,1.5,True,True,True,False,1.288304181937102,0.5592334275588067,0.0611465295838623,0.1379175958470337,True
A1_70_30,H0,2.0,True,True,True,False,1.9927735533153277,0.7987500286745719,0.078575811015565,0.1806895279987582,True
A1_70_30,H0,3.0,True,True,True,False,4.06465805786452,1.375512991695308,0.1083261480706392,0.2610061041719727,True
A1_70_30,H1-1.00-REJ,0.25,True,True,True,False,0.1412442288687614,0.0761743427592054,0.0147751938427282,0.0175153279875295,True
A1_70_30,H1-1.00-REJ,0.5,True,True,True,False,0.301329201227549,0.1574876041290167,0.0293889928346746,0.0348129677633528,True
A1_70_30,H1-1.00-REJ,0.75,True,True,True,False,0.4826337420021763,0.2442426144266357,0.0438085780318905,0.05189570248141,True
A1_70_30,H1-1.00-REJ,1.0,True,True,True,False,0.6877578273464311,0.3367070068663741,0.0580585894242561,0.0688012488148437,True
A1_70_30,H1-1.00-REJ,1.5,True,True,True,False,1.1816246478193513,0.5402106303971198,0.0859151882397127,0.102001777263794,True
A1_70_30,H1-1.00-REJ,2.0,True,True,True,False,1.8106745752405395,0.7707586221191196,0.1128192554713578,0.1344048655482187,True
A1_70_30,H1-1.00-REJ,3.0,True,True,True,False,3.6215026617176704,1.324667194086637,0.163260275019092,0.1967493201685122,True
A1_70_30,H1-1.50-REJ,0.25,True,True,True,False,0.1505405256985885,0.0789612833448218,0.0116960463637173,0.0235085580604754,True
A1_70_30,H1-1.50-REJ,0.5,True,True,True,False,0.3224997586448575,0.1634028919417571,0.0230923179934788,0.0466203853308182,True
A1_70_30,H1-1.50-REJ,0.75,True,True,True,False,0.5186784398407432,0.2536799932137854,0.034168510471763,0.0693864945954104,True
A1_70_30,H1-1.50-REJ,1.0,True,True,True,False,0.7423774478221827,0.3500743912508136,0.0449371072682256,0.091725848973513,True
A1_70_30,H1-1.50-REJ,1.5,True,True,True,False,1.2872275377075506,0.5626305263891425,0.06541919253521,0.135184429977354,True
A1_70_30,H1-1.50-REJ,2.0,True,True,True,False,1.99151709215716,0.8038642566355105,0.0843178013169,0.1771395666185088,True
A1_70_30,H1-1.50-REJ,3.0,True,True,True,False,4.059499779604316,1.3854305632393162,0.117287485044223,0.2563809687573862,True
A1_70_30,H1-2.00-REJ,0.25,True,True,True,False,0.1500477824561359,0.0784585984705494,0.01118458283816,0.0235087963648751,True
A1_70_30,H1-2.00-REJ,0.5,True,True,True,False,0.3213648314184377,0.1623200843650105,0.0220513890918566,0.0466186778382187,True
A1_70_30,H1-2.00-REJ,0.75,True,True,True,False,0.516746036302383,0.2519055286605317,0.0325800273294696,0.0693583629561356,True
A1_70_30,H1-2.00-REJ,1.0,True,True,True,False,0.7395484184597233,0.3475282899388567,0.0427661421543986,0.0916889730737625,True
A1_70_30,H1-2.00-REJ,1.5,True,True,True,False,1.281239195998599,0.5581476268240482,0.0620485982287624,0.1351078554607848,True
A1_70_30,H1-2.00-REJ,2.0,True,True,True,False,1.9807180079933888,0.7970749417234487,0.0798833862448755,0.1770400196881768,True
A1_70_30,H1-2.00-REJ,3.0,True,True,True,False,4.03499562413737,1.372016248124119,0.1106541592658333,0.2563710729669343,True
A1_70_30,H1-3.00-REJ,0.25,True,True,True,False,0.1506314894509642,0.0786038933378672,0.0110257932232906,0.0240289009449044,True
A1_70_30,H1-3.00-REJ,0.5,True,True,True,False,0.3226904798727543,0.1626226484598207,0.0217418328464437,0.0476508450968791,True
A1_70_30,H1-3.00-REJ,0.75,True,True,True,False,0.5190499563242212,0.252362812034761,0.0321241953764435,0.0708415011880924,True
A1_70_30,H1-3.00-REJ,1.0,True,True,True,False,0.7429347280539723,0.3481293236898609,0.0421408108791483,0.0935739210691401,True
A1_70_30,H1-3.00-REJ,1.5,True,True,True,False,1.288304181937102,0.5592334275588067,0.0611465295838623,0.1379175958470337,True
A1_70_30,H1-3.00-REJ,2.0,True,True,True,False,1.9927735533153277,0.7987500286745719,0.078575811015565,0.1806895279987582,True
A1_70_30,H1-3.00-REJ,3.0,True,True,True,False,4.06465805786452,1.375512991695308,0.1083261480706392,0.2610061041719727,True
A2_100_0_A,H0,0.25,True,True,True,False,0.1588241478974172,0.085916640351691,0.0174414045944248,0.0353933807542745,True
A2_100_0_A,H0,0.5,True,True,True,False,0.3406512259880506,0.1778703802589937,0.0344074306133349,0.0698678935524431,True
A2_100_0_A,H0,0.75,True,True,True,False,0.5484673536813258,0.2761646304755472,0.0508766798696587,0.1034410053204267,True
A2_100_0_A,H0,1.0,True,True,True,False,0.7855593829047864,0.3811678623421639,0.0667552249178118,0.1362007950875295,True
A2_100_0_A,H0,1.5,True,True,True,False,1.363403918510532,0.6124255317938905,0.0968311600231615,0.1989894206975085,True
A2_100_0_A,H0,2.0,True,True,True,False,2.1084525711091304,0.8741427395329091,0.1243372316296033,0.2585028873023348,True
A2_100_0_A,H0,3.0,True,True,True,False,4.277913148585911,1.4988627009276994,0.1709567900763089,0.3680478735255716,True
A2_100_0_A,H1-1.00-REJ,0.25,True,True,True,False,0.1460960445163648,0.0828854231274329,0.0231352967411095,0.0249347997315961,True
A2_100_0_A,H1-1.00-REJ,0.5,True,True,True,False,0.3116631685506788,0.1715435258767594,0.0461667370470045,0.0494590726303569,True
A2_100_0_A,H1-1.00-REJ,0.75,True,True,True,False,0.4989743430401777,0.2662573057528766,0.0690380001553389,0.0735503710509009,True
A2_100_0_A,H1-1.00-REJ,1.0,True,True,True,False,0.7106840683453421,0.367292568672616,0.091738475392652,0.0972707426440083,True
A2_100_0_A,H1-1.00-REJ,1.5,True,True,True,False,1.2190317182533252,0.5897780301320462,0.1365635146626351,0.1434771367841989,True
A2_100_0_A,H1-1.00-REJ,2.0,True,True,True,False,1.861694351149636,0.8416577665694807,0.1802792731053984,0.1881082754246805,True
A2_100_0_A,H1-1.00-REJ,3.0,True,True,True,False,3.687045311860412,1.4441890402587392,0.2628880106355138,0.272607986354751,True
A2_100_0_A,H1-1.50-REJ,0.25,True,True,True,False,0.1460960445163648,0.0828854231274329,0.0231352967411095,0.0249347997315961,True
A2_100_0_A,H1-1.50-REJ,0.5,True,True,True,False,0.3116631685506788,0.1715435258767594,0.0461667370470045,0.0494590726303569,True
A2_100_0_A,H1-1.50-REJ,0.75,True,True,True,False,0.4989743430401777,0.2662573057528766,0.0690380001553389,0.0735503710509009,True
A2_100_0_A,H1-1.50-REJ,1.0,True,True,True,False,0.7106840683453421,0.367292568672616,0.091738475392652,0.0972707426440083,True
A2_100_0_A,H1-1.50-REJ,1.5,True,True,True,False,1.2190317182533252,0.5897780301320462,0.1365635146626351,0.1434771367841989,True
A2_100_0_A,H1-1.50-REJ,2.0,True,True,True,False,1.861694351149636,0.8416577665694807,0.1802792731053984,0.1881082754246805,True
A2_100_0_A,H1-1.50-REJ,3.0,True,True,True,False,3.687045311860412,1.4441890402587392,0.2628880106355138,0.272607986354751,True
A2_100_0_A,H1-2.00-REJ,0.25,True,True,True,False,0.1580006197367529,0.085611724757148,0.0176084559349757,0.0347487457657318,True
A2_100_0_A,H1-2.00-REJ,0.5,True,True,True,False,0.3387696482308447,0.1772720785980854,0.034745692014091,0.06863990930599,True
A2_100_0_A,H1-2.00-REJ,0.75,True,True,True,False,0.5452615257830571,0.2753150857431529,0.0513887311751969,0.1015927553823384,True
A2_100_0_A,H1-2.00-REJ,1.0,True,True,True,False,0.7807211181786942,0.3800268437840223,0.0675329064516337,0.1337583276332313,True
A2_100_0_A,H1-2.00-REJ,1.5,True,True,True,False,1.353669288182506,0.6104681415185331,0.0982347238656234,0.195646767410996,True
A2_100_0_A,H1-2.00-REJ,2.0,True,True,True,False,2.091172985450944,0.8712866937108368,0.1263436173372673,0.2543103749465049,True
A2_100_0_A,H1-2.00-REJ,3.0,True,True,True,False,4.236393243657094,1.4922021342177156,0.1741920769935714,0.3627422407736707,True
A2_100_0_A,H1-3.00-REJ,0.25,True,True,True,False,0.1588241478974172,0.085916640351691,0.0174414045944248,0.0353933807542745,True
A2_100_0_A,H1-3.00-REJ,0.5,True,True,True,False,0.3406512259880506,0.1778703802589937,0.0344074306133349,0.0698678935524431,True
A2_100_0_A,H1-3.00-REJ,0.75,True,True,True,False,0.5484673536813258,0.2761646304755472,0.0508766798696587,0.1034410053204267,True
A2_100_0_A,H1-3.00-REJ,1.0,True,True,True,False,0.7855593829047864,0.3811678623421639,0.0667552249178118,0.1362007950875295,True
A2_100_0_A,H1-3.00-REJ,1.5,True,True,True,False,1.363403918510532,0.6124255317938905,0.0968311600231615,0.1989894206975085,True
A2_100_0_A,H1-3.00-REJ,2.0,True,True,True,False,2.1084525711091304,0.8741427395329091,0.1243372316296033,0.2585028873023348,True
A2_100_0_A,H1-3.00-REJ,3.0,True,True,True,False,4.277913148585911,1.4988627009276994,0.1709567900763089,0.3680478735255716,True
A3_0_100_B,H0,0.25,True,True,False,False,0.1301397122567654,0.0611036539167631,-0.0038809952975752,0.0441985210321696,False
A3_0_100_B,H0,0.5,True,True,False,False,0.2752036434552096,0.1247124922471248,-0.0084799686906431,0.0868509777552264,False
A3_0_100_B,H0,0.75,True,True,False,False,0.4367321027194302,0.1908260612615057,-0.0137984390409947,0.1280944081502248,False
A3_0_100_B,H0,1.0,True,True,False,False,0.6162128623696463,0.259406459242751,-0.0197975056759859,0.167893517647166,False
A3_0_100_B,H0,1.5,True,True,False,False,1.0364302666478262,0.404118018889928,-0.0338537834871525,0.2431975193398225,False
A3_0_100_B,H0,2.0,True,True,False,False,1.5495553927491108,0.5588193843237939,-0.0506439496187341,0.3130742871106943,False
A3_0_100_B,H0,3.0,True,True,False,False,2.9240617769685544,0.8954445265123555,-0.0918203282297599,0.4368304062039447,False
A3_0_100_B,H1-1.00-REJ,0.25,True,True,False,False,0.1023303367046197,0.0461123441327545,-0.0072716636447989,0.0386366444869952,False
A3_0_100_B,H1-1.00-REJ,0.5,True,True,False,False,0.213482778416819,0.093372725435266,-0.0151129598204289,0.0760348563276904,False
A3_0_100_B,H1-1.00-REJ,0.75,True,True,False,False,0.3341838421806645,0.141755650282199,-0.0235013882953774,0.1124571621667569,False
A3_0_100_B,H1-1.00-REJ,1.0,True,True,False,False,0.465073772697244,0.1912310030302537,-0.0323808292622258,0.1476773502033783,False
A3_0_100_B,H1-1.00-REJ,1.5,True,True,False,False,0.7598550685866465,0.2931269306881121,-0.0517215095256584,0.2149760305601491,False
A3_0_100_B,H1-1.00-REJ,2.0,True,True,False,False,1.1035705467462056,0.3986123778823472,-0.0731124475266737,0.2781283638466987,False
A3_0_100_B,H1-1.00-REJ,3.0,True,True,False,False,1.9606451521391617,0.6190567567515535,-0.1214158397903876,0.3930691398545872,False
A3_0_100_B,H1-1.50-REJ,0.25,True,True,False,False,0.1023303367046197,0.0461123441327545,-0.0072716636447989,0.0386366444869952,False
A3_0_100_B,H1-1.50-REJ,0.5,True,True,False,False,0.213482778416819,0.093372725435266,-0.0151129598204289,0.0760348563276904,False
A3_0_100_B,H1-1.50-REJ,0.75,True,True,False,False,0.3341838421806645,0.141755650282199,-0.0235013882953774,0.1124571621667569,False
A3_0_100_B,H1-1.50-REJ,1.0,True,True,False,False,0.465073772697244,0.1912310030302537,-0.0323808292622258,0.1476773502033783,False
A3_0_100_B,H1-1.50-REJ,1.5,True,True,False,False,0.7598550685866465,0.2931269306881121,-0.0517215095256584,0.2149760305601491,False
A3_0_100_B,H1-1.50-REJ,2.0,True,True,False,False,1.1035705467462056,0.3986123778823472,-0.0731124475266737,0.2781283638466987,False
A3_0_100_B,H1-1.50-REJ,3.0,True,True,False,False,1.9606451521391617,0.6190567567515535,-0.1214158397903876,0.3930691398545872,False
A3_0_100_B,H1-2.00-REJ,0.25,True,True,False,False,0.1286479783870686,0.0600127909734529,-0.0045680913397505,0.044525109518485,False
A3_0_100_B,H1-2.00-REJ,0.5,True,True,False,False,0.2718676956645249,0.1224070902529866,-0.0098128295196172,0.0874812747391977,False
A3_0_100_B,H1-2.00-REJ,0.75,True,True,False,False,0.4309984686873923,0.1871899935060956,-0.0157746770340907,0.1289085522823248,False
A3_0_100_B,H1-2.00-REJ,1.0,True,True,False,False,0.6076483143942961,0.2543749522979793,-0.0224452461787389,0.1687904862812182,False
A3_0_100_B,H1-2.00-REJ,1.5,True,True,False,False,1.019483035198593,0.3956997414839555,-0.0378362726490237,0.2444339874309223,False
A3_0_100_B,H1-2.00-REJ,2.0,True,True,False,False,1.5212115925923668,0.5464391432735753,-0.055911484520972,0.3145944803353773,False
A3_0_100_B,H1-2.00-REJ,3.0,True,True,False,False,2.8598731282331045,0.8734501292858328,-0.0992303656318102,0.4389648906878401,False
A3_0_100_B,H1-3.00-REJ,0.25,True,True,False,False,0.1301397122567654,0.0611036539167631,-0.0038809952975752,0.0441985210321696,False
A3_0_100_B,H1-3.00-REJ,0.5,True,True,False,False,0.2752036434552096,0.1247124922471248,-0.0084799686906431,0.0868509777552264,False
A3_0_100_B,H1-3.00-REJ,0.75,True,True,False,False,0.4367321027194302,0.1908260612615057,-0.0137984390409947,0.1280944081502248,False
A3_0_100_B,H1-3.00-REJ,1.0,True,True,False,False,0.6162128623696463,0.259406459242751,-0.0197975056759859,0.167893517647166,False
A3_0_100_B,H1-3.00-REJ,1.5,True,True,False,False,1.0364302666478262,0.404118018889928,-0.0338537834871525,0.2431975193398225,False
A3_0_100_B,H1-3.00-REJ,2.0,True,True,False,False,1.5495553927491108,0.5588193843237939,-0.0506439496187341,0.3130742871106943,False
A3_0_100_B,H1-3.00-REJ,3.0,True,True,False,False,2.9240617769685544,0.8954445265123555,-0.0918203282297599,0.4368304062039447,False
