alloc_id,alloc_name,historical_cagr_pct,historical_max_dd_pct,block_median_cagr,episode_median_cagr,block_p95_dd,episode_p95_dd,P_dd_ge_5,P_dd_ge_10,P_dd_ge_15,P_dd_ge_20,survives_100,survives_75,survives_50,survives_25,tail_efficiency,diagnostic_only
A0_50_50,50/50 A/B diversified reference,70.55459797175025,5.18857911273565,0.7037586084704798,0.7023943883570923,0.0760382327635559,0.0829439278421146,0.64515,0.0072,0.0,0.0,True,True,True,False,8.844721895026366,False
A1_70_30,70/30 A-heavy robust reference,69.03534854991547,4.97739320967338,0.689687549216883,0.685828105475979,0.0628614471303819,0.0747410504993056,0.35835,0.00245,0.0,0.0,True,True,True,False,9.996298602040033,False
A2_100_0_A,100/0 A concentration reference,71.70569019299444,7.54403468647809,0.7130962081913924,0.708271928499292,0.087460002671725,0.1070814826162916,0.89175,0.0463,0.0015,0.0,True,True,True,False,7.306246966226066,False
