heat_id,gross_cap_mult,scope,d_median_cagr,d_median_max_dd,d_p95_max_dd,P_h1_dd_lt_h0,P_h1_term_gt_h0,d_P_dd_ge_10,d_P_dd_ge_15,d_mc_p95_dd,hist_d_cagr_pct,hist_d_max_dd_pct,rejection_fraction,capital_utilization,max_gross_heat_pct,verdict
H1-1.00-REJ,1.0,operating allocs x robust-core band x primary schemes,-0.0022632850304813126,-0.014745806765918178,-0.00035739129941318227,0.8023281250000001,0.5369625,-0.0077874999999999975,-8.75e-05,-0.011347743574746105,-3.0965430605001343,-0.9954803576668294,0.04382022471910105,0.9425668460127432,1.0,RETAIN_OPERATING_REFERENCE
H1-1.50-REJ,1.5,operating allocs x robust-core band x primary schemes,0.0007902753927061409,-0.0009185128514167806,0.0007998012066362701,0.361025,0.350584375,-0.0014249999999999992,-1.2500000000000006e-05,-0.0008257696720772867,-0.0024871594686448617,-6.522560269672795e-14,0.0044943820224719,0.9949977262391996,1.45,NOT_RETAINED_NO_PROTECTION
H1-2.00-REJ,2.0,operating allocs x robust-core band x primary schemes,-0.0001646383378041844,-0.0004029919904822306,0.0009583542002745992,0.31720312500000003,0.262240625,-0.0014374999999999978,-1.2500000000000006e-05,-0.0008420215568336331,-0.1545032330572682,6.522560269672795e-14,0.00224719101123595,0.9968167348794907,1.6,NOT_RETAINED_NO_PROTECTION
H1-3.00-REJ,3.0,operating allocs x robust-core band x primary schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,NOT_RETAINED_NEVER_BINDS
