terminal_equity,total_return,cagr,max_dd,avg_dd,longest_dd_duration_h,time_to_recover_h,calmar,sharpe,sortino,ulcer_index,recovery_factor,worst_day_pct,best_day_pct,worst_24h_pct,worst_48h_pct,worst_month_pct,positive_month_rate,max_consecutive_neg_months,n_admitted,n_rejected,n_scaled,worst_episode_pct,max_gross_heat,p95_gross_heat,mean_gross_heat,policy_id,kind,cap_mult,treatment,w_A_pct,w_B_pct,f_pct
1.4736018432809233,0.47360184328092325,0.1449323736067707,0.013198151272005961,0.0024247355615958834,1527,353.0,10.981263255724354,5.886297321816399,3.1520158249481005,0.003298390489972527,35.88395325377578,-0.007063771123860747,0.009597925798024175,-0.007063771123860747,-0.008666968637377906,-0.007907059700505984,0.9117647058823529,2,890,0,0,-0.007671308041534933,1.5,0.5,0.10632366995858554,H0,H0,,REJECT,50,50,0.25
2.1677257354663304,1.1677257354663304,0.3100738151229663,0.02624420189590232,0.00484809511056173,1527,353.0,11.814945501214886,6.29668383295712,3.371771081391995,0.00658793546674078,44.49461790067448,-0.01409462836082417,0.019271212305011682,-0.01409462836082417,-0.017302588043743964,-0.015804626950617157,0.9117647058823529,2,890,0,0,-0.015342616083069867,1.5,0.5,0.10632366995858554,H0,H0,,REJECT,50,50,0.5
3.1832685584910894,2.1832685584910894,0.49812500710128815,0.03913960184532473,0.007270373152744081,1527,353.0,12.726879774347776,6.7436322708352,3.6111046508850175,0.00986860906375602,55.781573024659764,-0.02109263681850105,0.02902031762744728,-0.02109263681850105,-0.025906911771767467,-0.023692004121468706,0.9117647058823529,2,890,0,0,-0.0230139241246048,1.5,0.5,0.10632366995858554,H0,H0,,REJECT,50,50,0.75
4.666461995073081,3.666461995073081,0.7121308579330468,0.051885791127356445,0.00969137155322535,1527,353.0,13.724968675626117,7.23063774075643,3.8718881050844205,0.013140377459594467,70.66408578166524,-0.02805786179950348,0.03884570177092181,-0.02805786179950348,-0.03447999356698251,-0.03156849974150587,0.9117647058823529,2,890,0,0,-0.030685232166139734,1.5,0.5,0.10632366995858554,H0,H0,,REJECT,50,50,1.0
9.975991643693852,8.975991643693852,1.2321615194078865,0.07693624801504641,0.014526671411210468,1542,353.0,16.015357535591193,8.340521020530463,4.466212426543185,0.019657077855941254,116.66791499812182,-0.04189022351117326,0.058727156056079276,-0.04189022351117326,-0.051532647300209594,-0.04728611174098744,0.9117647058823529,2,890,0,0,-0.0460278482492096,1.5,0.5,0.10632366995858554,H0,H0,,REJECT,50,50,1.5
21.179471139282136,20.179471139282136,1.9031117903356587,0.10169539210315688,0.019367931120683666,1751,353.0,18.713844855479753,9.661645597004382,5.173653003209241,0.02615765478367076,198.4305357593062,-0.05559223978018692,0.07891929329583748,-0.05559223978018692,-0.06846098303182743,-0.06295205752707572,0.9117647058823529,2,890,0,0,-0.06137046433227947,1.5,0.5,0.10632366995858554,H0,H0,,REJECT,50,50,2.0
1.469467661566799,0.469467661566799,0.1438100356026324,0.013198151272005992,0.0023973513393788196,1527,353.0,10.89622573940802,5.897383470963757,3.150262794153962,0.0032433335331607323,35.570713798573124,-0.006499610646145019,0.009597925798024388,-0.006499610646145019,-0.00810280815966187,-0.007343378357374873,0.9117647058823529,2,876,14,0,-0.007671308041534933,1.0,0.5,0.10465116279069768,H1-1.00-REJ,H1,1.0,REJECT,50,50,0.25
2.1556513739581367,1.1556513739581367,0.3075218069483572,0.026244201895902736,0.004793224907187925,1527,353.0,11.717704663610583,6.305450150465555,3.3682437486395886,0.006477925463087503,44.03454060222566,-0.012967611689517131,0.019271212305011207,-0.012967611689517131,-0.016175571372437022,-0.014679565027680084,0.9117647058823529,2,876,14,0,-0.015342616083069867,1.0,0.5,0.10465116279069768,H1-1.00-REJ,H1,1.0,REJECT,50,50,0.5
3.1568663858690384,2.1568663858690384,0.49377562069962866,0.039139601845324404,0.007188249432142965,1527,353.0,12.61575482170151,6.749608193605923,3.6055039785226315,0.009703763443741525,55.1070088651578,-0.01940410662005424,0.029020317627447514,-0.01940410662005424,-0.024218381573320555,-0.02200795760590493,0.9117647058823529,2,876,14,0,-0.0230139241246048,1.0,0.5,0.10465116279069768,H1-1.00-REJ,H1,1.0,REJECT,50,50,0.75
4.615234539361445,3.6152345393614453,0.7055459797175025,0.0518857911273565,0.009581679477780197,1527,353.0,13.598057664490486,7.233283792321737,3.863873686135614,0.012920826992882809,69.67677394544597,-0.02580919875362876,0.03884570177092173,-0.02580919875362876,-0.03223133052110781,-0.02932795882708122,0.9117647058823529,2,876,14,0,-0.030685232166139734,1.0,0.5,0.10465116279069768,H1-1.00-REJ,H1,1.0,REJECT,50,50,1.0
