policy_id,kind,cap_mult,treatment,w_A_pct,w_B_pct,scheme,f_pct,n_paths,max_dd_p5,max_dd_p25,max_dd_p50,max_dd_p75,max_dd_p90,max_dd_p95,max_dd_p99,terminal_p5,terminal_p25,terminal_p50,terminal_p75,terminal_p90,terminal_p95,terminal_p99,cagr_p5,cagr_p25,cagr_p50,cagr_p75,cagr_p90,cagr_p95,cagr_p99,min_eq_p5,min_eq_p25,min_eq_p50,min_eq_p75,min_eq_p90,min_eq_p95,min_eq_p99,exp_cagr,median_cagr,exp_max_dd,median_terminal,dur_trades_p95,P_dd_ge_10,P_dd_ge_15,P_dd_ge_20,P_dd_ge_30,P_dd_ge_40,P_dd_ge_50,P_technical_ruin
H3-0.75-REJ,H3,0.75,REJECT,50.0,50.0,block,1.0,8000,0.032726274801548765,0.04093090667643277,0.05102872489605191,0.05419572111622156,0.06279736511841275,0.06943068235828093,0.08255568581276897,3.103661168968722,3.6154537173131986,4.0542481982165794,4.530347914313457,5.016697969164767,5.314263020221318,5.926655436860619,0.4849383381152163,0.5662066965235606,0.6301044852104799,0.6945289430477142,0.7559370073610927,0.7916160395340809,0.8611447942074034,0.9715090427390489,0.9892296398234298,0.9968210663738771,1.0023945602063198,1.0064014094886438,1.008882776144908,1.0136618111958486,0.6323431499649297,0.6301044852104799,0.049284575018091276,4.0542481982165794,94.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0
H3-0.75-REJ,H3,0.75,REJECT,50.0,50.0,block,2.0,8000,0.06467248025042187,0.08093986675146737,0.09995467488522507,0.1064797707447798,0.12290172015895096,0.13521178818519505,0.15974471421320963,9.312078540117994,12.646023331547825,15.88991694562199,19.833204476000404,24.34476301242656,27.29747808227137,33.844627609784396,1.179136961839755,1.4248292308238155,1.6260294796436559,1.8373109618099546,2.0477572256551695,2.172021105231962,2.4192403886775056,0.942059370661809,0.9783141485846184,0.9935898625143641,1.0045978715458945,1.012802818977287,1.0177241286129068,1.0272300690041793,1.6422590720197638,1.6260294796436559,0.09676766362076603,15.88991694562199,96.0,0.34175,0.019375,0.0005,0.0,0.0,0.0,0.0
H4-1.50-REJ,H4,1.5,REJECT,50.0,50.0,block,0.5,8000,0.019734559540189333,0.023550631595569752,0.02578124066983257,0.030185146953984325,0.03566079748551413,0.03933727098319729,0.04745907341587786,1.8493389794916115,2.021955075033345,2.1570728967105977,2.3031117157245267,2.438403398496058,2.5247958859792368,2.6816610909711303,0.23940375878750375,0.27862086140714204,0.30782273903489843,0.3380753170116175,0.36500641912918247,0.38169818188327626,0.41107965876649444,0.9827405393423397,0.9938955941051635,0.9981709059450333,1.0011512316742497,1.0033592908106783,1.0045788087423304,1.0077343736243034,0.30867630195389845,0.30782273903489843,0.02747978121138913,2.1570728967105977,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.50-REJ,H4,1.5,REJECT,50.0,50.0,block,1.0,8000,0.03918896269176309,0.04665353313516973,0.05102872489605234,0.05973853723151752,0.07040172857690398,0.07762435779937198,0.0931571540209824,3.3900561460219722,4.051127630231459,4.609817369477957,5.254517281547114,5.888823245457353,6.315710734575995,7.121057824482891,0.5314045915963383,0.6296663729346619,0.7048468696505461,0.7845586786706059,0.8569888096294113,0.9029151717173151,0.9843341104618781,0.9656236601588737,0.9878015026962419,0.9963203203081654,1.0023024633484992,1.0066193813513824,1.0091003846568756,1.015468747248607,0.7090626629433301,0.7048468696505461,0.05440963104098698,4.609817369477957,100.0,0.003875,0.0,0.0,0.0,0.0,0.0,0.0
H4-1.50-REJ,H4,1.5,REJECT,50.0,50.0,block,2.0,8000,0.07726646353589035,0.09154172499527179,0.1002282980824816,0.11720090012008376,0.1371329039206256,0.15079018566155325,0.17993686106550286,11.105186802999313,15.843422172509639,20.487551151016127,26.638214010680144,33.43561093419731,38.4565256929643,48.801135100717445,1.3173021617492702,1.6233445457425346,1.8696446069510484,2.145065050563407,2.404758179781585,2.575174604120105,2.885206139783478,0.9318672101086739,0.9754579529911794,0.9925913994617488,1.004536935793635,1.013222830587307,1.0181876649653652,1.030937494497214,1.8967935886775191,1.8696446069510484,0.10664339217416055,20.487551151016127,103.0,0.503875,0.052375,0.001625,0.0,0.0,0.0,0.0
H5-1.50-REJ,H5,1.5,REJECT,50.0,50.0,block,0.5,8000,0.019734559540189333,0.023341621417191885,0.025781240669832447,0.02985089318284881,0.03505551531248589,0.038596383257806295,0.0465000456401394,1.8473748981290095,2.0177259333926343,2.154171052378608,2.299084646170826,2.437256760115374,2.52170485052511,2.678757067230806,0.2389440918503714,0.2776866270360185,0.30720828999278615,0.33725809614367597,0.3647823099916628,0.38110743493169436,0.4105460306794913,0.9829173313827319,0.9938955941051635,0.9981765830236581,1.0011344189920375,1.0033057076468268,1.0045467438157045,1.006807517251045,0.30815542679952196,0.30720828999278615,0.027155318228429162,2.154171052378608,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H5-1.50-REJ,H5,1.5,REJECT,50.0,50.0,block,1.0,8000,0.039188962691763085,0.04638359366562264,0.0510287248960522,0.0591438228660977,0.06924442740507612,0.07610256818742527,0.09139580944061645,3.382142622654987,4.034784701543724,4.596581534791696,5.236898070681569,5.885757548348678,6.303185122760375,7.110982205142228,0.5301557118485646,0.6273683139069303,0.7031364734332031,0.7824674744898044,0.856651272764128,0.901596872051512,0.9833535383652624,0.9659609116621929,0.9878015026962419,0.996329669984016,1.0022688379840752,1.0065715884290074,1.0090826673821234,1.0136150345020898,0.7076808552279946,0.7031364734332031,0.05377499674665975,4.596581534791696,99.0,0.00325,0.0,0.0,0.0,0.0,0.0,0.0
H5-1.50-REJ,H5,1.5,REJECT,50.0,50.0,block,2.0,8000,0.07726646353589034,0.0914910725710145,0.09995467488522537,0.1157733426909306,0.13497984246054026,0.1479755396779582,0.17639845431888046,11.03368919886574,15.714557918151911,20.37069874954473,26.452894576937346,33.398086832584326,38.26581290804932,48.720936220740825,1.3120830328078403,1.61587611193361,1.8639203238905304,2.1374096426739815,2.4034237798905815,2.5689752400496015,2.882976075316579,0.9322437237973537,0.9754426481942065,0.9926286838796515,1.0045138259284607,1.0131369576732627,1.0180225569534247,1.0272300690041793,1.891964511314177,1.8639203238905304,0.10543121357367352,20.37069874954473,101.0,0.48525,0.043875,0.00125,0.0,0.0,0.0,0.0
H0,H0,,REJECT,50.0,50.0,episode,0.5,3000,0.01916367910888334,0.02366907223361696,0.027567134773832224,0.03239271534967494,0.03836309366956409,0.04224243603950817,0.05172218316060105,1.8525923312254904,2.027245309476765,2.1633806188538394,2.308903192857946,2.4495050717185753,2.539890657556111,2.7140029398034593,0.24016446392950502,0.2797877060770214,0.3091565098742822,0.339248963431988,0.3671726895546096,0.38457629479183647,0.41699736111320734,0.9846648889329312,0.9942592351316522,0.9984748740750418,1.001003975887247,1.0029869101067204,1.0042963684863218,1.0065847200856817,0.3104181515072464,0.3091565098742822,0.028692785243149062,2.1633806188538394,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0,H0,,REJECT,50.0,50.0,episode,1.0,3000,0.03810557511444231,0.04689867371128138,0.05459503978393564,0.06403262653432581,0.07551490873064588,0.08308640827621246,0.10129092843822052,3.399995409021394,4.074349701697543,4.633934838856291,5.28288381095674,5.943745275450523,6.392996162659603,7.301039660139173,0.5329704796017832,0.6329213461787281,0.7079552358457516,0.787915901794169,0.8630164950582938,0.9110119229279079,1.0017000579668867,0.969365021259009,0.9883709076120824,0.9969497481500835,1.0020079517744944,1.0059738202134405,1.0085762959396252,1.013048729805885,0.7135886834411307,0.7079552358457516,0.05675438633177088,4.633934838856291,95.0,0.011666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
