week_start,bias,fib_level,target_price,hit_found,day_hit,hour_hit,asian_range
2023-03-17,BULLISH,neg168,1811.1419999999998,True,5.0,15.0,70.89999999999986
2023-03-17,BULLISH,132_inv,1598.4420000000002,False,,,70.89999999999986
2023-03-24,BEARISH,neg25,1765.3675,True,4.0,11.0,18.25
2023-03-24,BEARISH,neg50,1760.805,True,4.0,11.0,18.25
2023-03-24,BEARISH,neg100,1751.68,True,4.0,12.0,18.25
2023-03-24,BEARISH,neg168,1739.27,True,4.0,14.0,18.25
2023-03-24,BEARISH,132_inv,1794.02,True,2.0,11.0,18.25
2023-03-31,BULLISH,neg25,1793.6525000000001,True,4.0,16.0,36.05000000000018
2023-03-31,BULLISH,neg50,1802.6650000000002,True,4.0,16.0,36.05000000000018
2023-03-31,BULLISH,neg100,1820.6900000000003,True,1.0,14.0,36.05000000000018
2023-03-31,BULLISH,neg168,1845.2040000000004,True,1.0,14.0,36.05000000000018
2023-03-31,BULLISH,132_inv,1737.0539999999999,True,0.0,4.0,36.05000000000018
2023-04-07,BULLISH,neg25,1855.2075,True,0.0,20.0,23.34999999999991
2023-04-07,BULLISH,neg50,1861.0449999999998,True,0.0,20.0,23.34999999999991
2023-04-07,BULLISH,neg100,1872.7199999999998,True,1.0,1.0,23.34999999999991
2023-04-07,BULLISH,neg168,1888.5979999999997,True,1.0,3.0,23.34999999999991
2023-04-07,BULLISH,132_inv,1818.548,True,4.0,10.0,23.34999999999991
2023-04-14,BULLISH,neg25,2135.2325,False,,,131.49000000000024
2023-04-14,BULLISH,neg50,2168.1050000000005,False,,,131.49000000000024
2023-04-14,BULLISH,neg100,2233.8500000000004,False,,,131.49000000000024
2023-04-14,BULLISH,neg168,2323.2632000000003,False,,,131.49000000000024
2023-04-14,BULLISH,132_inv,1928.7931999999998,True,2.0,11.0,131.49000000000024
2023-04-21,BULLISH,neg25,1930.035,True,2.0,15.0,23.5
2023-04-21,BULLISH,neg50,1935.91,False,,,23.5
2023-04-21,BULLISH,neg100,1947.66,False,,,23.5
2023-04-21,BULLISH,neg168,1963.64,False,,,23.5
2023-04-21,BULLISH,132_inv,1893.14,True,4.0,8.0,23.5
2023-04-28,BEARISH,neg25,1851.3025,True,4.0,16.0,32.50999999999999
2023-04-28,BEARISH,neg50,1843.1750000000002,True,4.0,18.0,32.50999999999999
2023-04-28,BEARISH,neg100,1826.92,True,0.0,4.0,32.50999999999999
2023-04-28,BEARISH,neg168,1804.8132,True,0.0,4.0,32.50999999999999
2023-04-28,BEARISH,132_inv,1902.3432,True,6.0,18.0,32.50999999999999
2023-05-05,BULLISH,neg25,1886.3825,True,4.0,15.0,40.210000000000036
2023-05-05,BULLISH,neg50,1896.435,True,4.0,16.0,40.210000000000036
2023-05-05,BULLISH,neg100,1916.54,True,4.0,17.0,40.210000000000036
2023-05-05,BULLISH,neg168,1943.8828,True,4.0,19.0,40.210000000000036
2023-05-05,BULLISH,132_inv,1823.2528,True,5.0,17.0,40.210000000000036
2023-05-12,BEARISH,neg25,1708.72,True,4.0,8.0,47.0
2023-05-12,BEARISH,neg50,1696.97,False,,,47.0
2023-05-12,BEARISH,neg100,1673.47,False,,,47.0
2023-05-12,BEARISH,neg168,1641.51,False,,,47.0
2023-05-12,BEARISH,132_inv,1782.51,True,5.0,1.0,47.0
2023-05-19,BULLISH,neg25,1794.29,True,4.0,18.0,24.919999999999845
2023-05-19,BULLISH,neg50,1800.52,True,1.0,4.0,24.919999999999845
2023-05-19,BULLISH,neg100,1812.9799999999998,True,1.0,5.0,24.919999999999845
2023-05-19,BULLISH,neg168,1829.9255999999996,True,1.0,6.0,24.919999999999845
2023-05-19,BULLISH,132_inv,1755.1656,True,2.0,16.0,24.919999999999845
2023-05-26,BEARISH,neg25,1759.5075000000002,False,,,15.730000000000018
2023-05-26,BEARISH,neg50,1755.575,False,,,15.730000000000018
2023-05-26,BEARISH,neg100,1747.71,False,,,15.730000000000018
2023-05-26,BEARISH,neg168,1737.0136,False,,,15.730000000000018
2023-05-26,BEARISH,132_inv,1784.2036,True,4.0,11.0,15.730000000000018
2023-06-02,BULLISH,neg25,1866.365,True,4.0,14.0,42.22000000000003
2023-06-02,BULLISH,neg50,1876.92,True,4.0,21.0,42.22000000000003
2023-06-02,BULLISH,neg100,1898.03,False,,,42.22000000000003
2023-06-02,BULLISH,neg168,1926.7395999999999,False,,,42.22000000000003
2023-06-02,BULLISH,132_inv,1800.0795999999998,True,0.0,18.0,42.22000000000003
2023-06-09,BEARISH,neg25,1785.3125,True,5.0,7.0,28.50999999999999
2023-06-09,BEARISH,neg50,1778.185,True,5.0,7.0,28.50999999999999
2023-06-09,BEARISH,neg100,1763.93,True,5.0,7.0,28.50999999999999
2023-06-09,BEARISH,neg168,1744.5432,True,5.0,8.0,28.50999999999999
2023-06-09,BEARISH,132_inv,1830.0732,False,,,28.50999999999999
2023-06-16,BEARISH,neg25,1620.7175,True,4.0,17.0,21.37000000000012
2023-06-16,BEARISH,neg50,1615.375,False,,,21.37000000000012
2023-06-16,BEARISH,neg100,1604.6899999999998,False,,,21.37000000000012
2023-06-16,BEARISH,neg168,1590.1583999999998,False,,,21.37000000000012
2023-06-16,BEARISH,132_inv,1654.2684000000002,True,4.0,19.0,21.37000000000012
2023-06-23,BEARISH,neg25,1822.7975,True,0.0,19.0,26.090000000000146
2023-06-23,BEARISH,neg50,1816.2749999999999,True,0.0,19.0,26.090000000000146
2023-06-23,BEARISH,neg100,1803.2299999999998,True,2.0,22.0,26.090000000000146
2023-06-23,BEARISH,neg168,1785.4887999999996,True,2.0,22.0,26.090000000000146
2023-06-23,BEARISH,132_inv,1863.7588,True,4.0,18.0,26.090000000000146
2023-06-30,BULLISH,neg25,1892.9099999999999,True,4.0,20.0,68.15999999999985
2023-06-30,BULLISH,neg50,1909.9499999999998,True,4.0,20.0,68.15999999999985
2023-06-30,BULLISH,neg100,1944.0299999999997,True,0.0,11.0,68.15999999999985
2023-06-30,BULLISH,neg168,1990.3787999999997,False,,,68.15999999999985
2023-06-30,BULLISH,132_inv,1785.8988000000002,False,,,68.15999999999985
2023-07-07,BEARISH,neg25,1775.545,False,,,62.700000000000045
2023-07-07,BEARISH,neg50,1759.87,False,,,62.700000000000045
2023-07-07,BEARISH,neg100,1728.52,False,,,62.700000000000045
2023-07-07,BEARISH,neg168,1685.884,False,,,62.700000000000045
2023-07-07,BEARISH,132_inv,1873.9840000000002,True,3.0,18.0,62.700000000000045
2023-07-14,BULLISH,neg25,2012.7025,False,,,59.090000000000146
2023-07-14,BULLISH,neg50,2027.4750000000001,False,,,59.090000000000146
2023-07-14,BULLISH,neg100,2057.0200000000004,False,,,59.090000000000146
2023-07-14,BULLISH,neg168,2097.2012000000004,False,,,59.090000000000146
2023-07-14,BULLISH,132_inv,1919.9311999999998,True,4.0,21.0,59.090000000000146
2023-07-21,BULLISH,neg25,1872.2375,True,4.0,21.0,15.509999999999991
2023-07-21,BULLISH,neg50,1876.1149999999998,False,,,15.509999999999991
2023-07-21,BULLISH,neg100,1883.87,False,,,15.509999999999991
2023-07-21,BULLISH,neg168,1894.4168,False,,,15.509999999999991
2023-07-21,BULLISH,132_inv,1847.8868,True,6.0,2.0,15.509999999999991
2023-07-28,BULLISH,neg25,1834.3425,True,4.0,12.0,10.289999999999964
2023-07-28,BULLISH,neg50,1836.915,True,4.0,15.0,10.289999999999964
2023-07-28,BULLISH,neg100,1842.06,True,4.0,17.0,10.289999999999964
2023-07-28,BULLISH,neg168,1849.0572,True,4.0,17.0,10.289999999999964
2023-07-28,BULLISH,132_inv,1818.1872,True,6.0,23.0,10.289999999999964
2023-08-04,BEARISH,neg25,1789.2425,True,4.0,23.0,19.75
2023-08-04,BEARISH,neg50,1784.305,True,4.0,23.0,19.75
2023-08-04,BEARISH,neg100,1774.43,True,0.0,19.0,19.75
2023-08-04,BEARISH,neg168,1761.0,False,,,19.75
2023-08-04,BEARISH,132_inv,1820.25,True,1.0,19.0,19.75
2023-08-11,BEARISH,neg25,1806.375,True,4.0,19.0,12.099999999999909
2023-08-11,BEARISH,neg50,1803.3500000000001,True,4.0,19.0,12.099999999999909
2023-08-11,BEARISH,neg100,1797.3000000000002,True,1.0,22.0,12.099999999999909
2023-08-11,BEARISH,neg168,1789.0720000000003,True,1.0,22.0,12.099999999999909
2023-08-11,BEARISH,132_inv,1825.372,True,6.0,22.0,12.099999999999909
2023-08-18,BEARISH,neg25,1403.12,False,,,229.0
2023-08-18,BEARISH,neg50,1345.87,False,,,229.0
2023-08-18,BEARISH,neg100,1231.37,False,,,229.0
2023-08-18,BEARISH,neg168,1075.6499999999999,False,,,229.0
2023-08-18,BEARISH,132_inv,1762.6499999999999,False,,,229.0
2023-08-25,BEARISH,neg25,1607.1499999999999,True,4.0,17.0,19.75999999999999
2023-08-25,BEARISH,neg50,1602.21,True,4.0,20.0,19.75999999999999
2023-08-25,BEARISH,neg100,1592.33,True,0.0,12.0,19.75999999999999
2023-08-25,BEARISH,neg168,1578.8932,False,,,19.75999999999999
2023-08-25,BEARISH,132_inv,1638.1732,True,4.0,17.0,19.75999999999999
2023-09-01,BULLISH,neg25,1627.62,True,2.0,20.0,25.200000000000045
2023-09-01,BULLISH,neg50,1633.92,True,2.0,20.0,25.200000000000045
2023-09-01,BULLISH,neg100,1646.52,False,,,25.200000000000045
2023-09-01,BULLISH,neg168,1663.656,False,,,25.200000000000045
2023-09-01,BULLISH,132_inv,1588.0559999999998,True,4.0,20.0,25.200000000000045
2023-09-08,BULLISH,neg25,1632.5649999999998,False,,,21.779999999999973
2023-09-08,BULLISH,neg50,1638.0099999999998,False,,,21.779999999999973
2023-09-08,BULLISH,neg100,1648.8999999999999,False,,,21.779999999999973
2023-09-08,BULLISH,neg168,1663.7104,False,,,21.779999999999973
2023-09-08,BULLISH,132_inv,1598.3704,True,4.0,13.0,21.779999999999973
2023-09-15,BULLISH,neg25,1606.1299999999999,True,5.0,1.0,14.039999999999964
2023-09-15,BULLISH,neg50,1609.6399999999999,True,5.0,1.0,14.039999999999964
2023-09-15,BULLISH,neg100,1616.6599999999999,True,5.0,1.0,14.039999999999964
2023-09-15,BULLISH,neg168,1626.2071999999998,True,0.0,15.0,14.039999999999964
2023-09-15,BULLISH,132_inv,1584.0872,True,4.0,17.0,14.039999999999964
2023-09-22,BULLISH,neg25,1568.205,True,4.0,11.0,20.019999999999982
2023-09-22,BULLISH,neg50,1573.21,True,2.0,12.0,20.019999999999982
2023-09-22,BULLISH,neg100,1583.22,True,2.0,13.0,20.019999999999982
2023-09-22,BULLISH,neg168,1596.8336,True,2.0,14.0,20.019999999999982
2023-09-22,BULLISH,132_inv,1536.7736,True,0.0,2.0,20.019999999999982
2023-09-29,BEARISH,neg25,1605.5149999999999,True,0.0,21.0,16.100000000000136
2023-09-29,BEARISH,neg50,1601.4899999999998,True,2.0,3.0,16.100000000000136
2023-09-29,BEARISH,neg100,1593.4399999999998,True,2.0,3.0,16.100000000000136
2023-09-29,BEARISH,neg168,1582.4919999999997,True,3.0,18.0,16.100000000000136
2023-09-29,BEARISH,132_inv,1630.7920000000001,True,4.0,10.0,16.100000000000136
2023-10-06,BULLISH,neg25,1596.0975,True,4.0,10.0,15.590000000000146
2023-10-06,BULLISH,neg50,1599.9950000000001,True,4.0,11.0,15.590000000000146
2023-10-06,BULLISH,neg100,1607.7900000000002,True,4.0,18.0,15.590000000000146
2023-10-06,BULLISH,neg168,1618.3912000000003,True,4.0,22.0,15.590000000000146
2023-10-06,BULLISH,132_inv,1571.6211999999998,True,0.0,12.0,15.590000000000146
2023-10-13,BULLISH,neg25,1517.8775,True,4.0,10.0,13.950000000000045
2023-10-13,BULLISH,neg50,1521.3650000000002,True,4.0,23.0,13.950000000000045
2023-10-13,BULLISH,neg100,1528.3400000000001,True,4.0,23.0,13.950000000000045
2023-10-13,BULLISH,neg168,1537.8260000000002,True,5.0,0.0,13.950000000000045
2023-10-13,BULLISH,132_inv,1495.976,False,,,13.950000000000045
2023-10-20,BULLISH,neg25,1570.535,True,4.0,11.0,34.180000000000064
2023-10-20,BULLISH,neg50,1579.08,True,4.0,11.0,34.180000000000064
2023-10-20,BULLISH,neg100,1596.17,True,4.0,13.0,34.180000000000064
2023-10-20,BULLISH,neg168,1619.4124000000002,True,0.0,1.0,34.180000000000064
2023-10-20,BULLISH,132_inv,1516.8724,False,,,34.180000000000064
2023-10-27,BEARISH,neg25,1729.93,True,4.0,20.0,39.200000000000045
2023-10-27,BEARISH,neg50,1720.13,True,4.0,20.0,39.200000000000045
2023-10-27,BEARISH,neg100,1700.53,False,,,39.200000000000045
2023-10-27,BEARISH,neg168,1673.874,False,,,39.200000000000045
2023-10-27,BEARISH,132_inv,1791.4740000000002,True,6.0,16.0,39.200000000000045
2023-11-03,BEARISH,neg25,1735.88,False,,,30.079999999999927
2023-11-03,BEARISH,neg50,1728.3600000000001,False,,,30.079999999999927
2023-11-03,BEARISH,neg100,1713.3200000000002,False,,,30.079999999999927
2023-11-03,BEARISH,neg168,1692.8656000000003,False,,,30.079999999999927
2023-11-03,BEARISH,132_inv,1783.1056,True,4.0,19.0,30.079999999999927
2023-11-10,BULLISH,neg25,2126.8624999999997,False,,,81.12999999999988
2023-11-10,BULLISH,neg50,2147.145,False,,,81.12999999999988
2023-11-10,BULLISH,neg100,2187.71,False,,,81.12999999999988
2023-11-10,BULLISH,neg168,2242.8783999999996,False,,,81.12999999999988
2023-11-10,BULLISH,132_inv,1999.4884000000002,True,5.0,3.0,81.12999999999988
2023-11-17,BULLISH,neg25,1969.1499999999999,True,0.0,1.0,39.19999999999982
2023-11-17,BULLISH,neg50,1978.9499999999998,True,0.0,1.0,39.19999999999982
2023-11-17,BULLISH,neg100,1998.5499999999997,True,0.0,11.0,39.19999999999982
2023-11-17,BULLISH,neg168,2025.2059999999997,True,0.0,19.0,39.19999999999982
2023-11-17,BULLISH,132_inv,1907.6060000000002,True,4.0,16.0,39.19999999999982
2023-11-24,BULLISH,neg25,2049.5575,True,4.0,9.0,17.99000000000001
2023-11-24,BULLISH,neg50,2054.055,True,4.0,11.0,17.99000000000001
2023-11-24,BULLISH,neg100,2063.05,True,4.0,11.0,17.99000000000001
2023-11-24,BULLISH,neg168,2075.2832,True,4.0,11.0,17.99000000000001
2023-11-24,BULLISH,132_inv,2021.3131999999998,True,6.0,18.0,17.99000000000001
2023-12-01,BULLISH,neg25,2082.8424999999997,True,5.0,20.0,60.409999999999854
2023-12-01,BULLISH,neg50,2097.9449999999997,True,5.0,20.0,60.409999999999854
2023-12-01,BULLISH,neg100,2128.1499999999996,True,5.0,21.0,60.409999999999854
2023-12-01,BULLISH,neg168,2169.2287999999994,True,0.0,0.0,60.409999999999854
2023-12-01,BULLISH,132_inv,1987.9988,False,,,60.409999999999854
2023-12-08,BULLISH,neg25,2375.33,False,,,47.4399999999996
2023-12-08,BULLISH,neg50,2387.1899999999996,False,,,47.4399999999996
2023-12-08,BULLISH,neg100,2410.9099999999994,False,,,47.4399999999996
2023-12-08,BULLISH,neg168,2443.169199999999,False,,,47.4399999999996
2023-12-08,BULLISH,132_inv,2300.8492,True,4.0,15.0,47.4399999999996
2023-12-15,BEARISH,neg25,2213.5325,True,4.0,15.0,69.75
2023-12-15,BEARISH,neg50,2196.095,True,4.0,17.0,69.75
2023-12-15,BEARISH,neg100,2161.22,True,0.0,1.0,69.75
2023-12-15,BEARISH,neg168,2113.79,True,0.0,12.0,69.75
2023-12-15,BEARISH,132_inv,2323.04,False,,,69.75
2023-12-22,BULLISH,neg25,2255.12,True,4.0,8.0,44.23999999999978
2023-12-22,BULLISH,neg50,2266.18,True,4.0,8.0,44.23999999999978
2023-12-22,BULLISH,neg100,2288.2999999999997,True,4.0,11.0,44.23999999999978
2023-12-22,BULLISH,neg168,2318.3831999999998,True,2.0,17.0,44.23999999999978
2023-12-22,BULLISH,132_inv,2185.6632000000004,True,1.0,18.0,44.23999999999978
2023-12-29,BULLISH,neg25,2347.59,True,4.0,13.0,54.19999999999982
2023-12-29,BULLISH,neg50,2361.14,True,1.0,2.0,54.19999999999982
2023-12-29,BULLISH,neg100,2388.24,True,1.0,10.0,54.19999999999982
2023-12-29,BULLISH,neg168,2425.0959999999995,False,,,54.19999999999982
2023-12-29,BULLISH,132_inv,2262.496,True,4.0,18.0,54.19999999999982
2024-01-05,BEARISH,neg25,2158.31,True,0.0,2.0,77.40000000000009
2024-01-05,BEARISH,neg50,2138.96,True,0.0,4.0,77.40000000000009
2024-01-05,BEARISH,neg100,2100.2599999999998,False,,,77.40000000000009
2024-01-05,BEARISH,neg168,2047.6279999999997,False,,,77.40000000000009
2024-01-05,BEARISH,132_inv,2279.828,True,0.0,20.0,77.40000000000009
2024-01-12,BULLISH,neg25,2604.2425,True,4.0,13.0,44.56999999999971
2024-01-12,BULLISH,neg50,2615.3849999999998,True,4.0,13.0,44.56999999999971
2024-01-12,BULLISH,neg100,2637.6699999999996,True,4.0,14.0,44.56999999999971
2024-01-12,BULLISH,neg168,2667.9775999999993,True,4.0,16.0,44.56999999999971
2024-01-12,BULLISH,132_inv,2534.2676,True,4.0,19.0,44.56999999999971
2024-01-19,BULLISH,neg25,2450.3275,True,4.0,11.0,31.75
2024-01-19,BULLISH,neg50,2458.265,True,4.0,12.0,31.75
2024-01-19,BULLISH,neg100,2474.14,False,,,31.75
2024-01-19,BULLISH,neg168,2495.73,False,,,31.75
2024-01-19,BULLISH,132_inv,2400.48,True,4.0,18.0,31.75
2024-01-26,BULLISH,neg25,2212.3275,True,4.0,13.0,27.670000000000073
2024-01-26,BULLISH,neg50,2219.245,True,4.0,13.0,27.670000000000073
2024-01-26,BULLISH,neg100,2233.08,True,4.0,18.0,27.670000000000073
2024-01-26,BULLISH,neg168,2251.8956,True,6.0,3.0,27.670000000000073
2024-01-26,BULLISH,132_inv,2168.8855999999996,True,4.0,9.0,27.670000000000073
2024-02-02,BULLISH,neg25,2295.93,True,5.0,3.0,34.0
2024-02-02,BULLISH,neg50,2304.43,True,0.0,15.0,34.0
2024-02-02,BULLISH,neg100,2321.43,True,1.0,18.0,34.0
2024-02-02,BULLISH,neg168,2344.5499999999997,True,1.0,21.0,34.0
2024-02-02,BULLISH,132_inv,2242.5499999999997,True,6.0,21.0,34.0
2024-02-09,BULLISH,neg25,2445.3125,True,4.0,11.0,48.690000000000055
2024-02-09,BULLISH,neg50,2457.4849999999997,True,4.0,13.0,48.690000000000055
2024-02-09,BULLISH,neg100,2481.83,True,4.0,14.0,48.690000000000055
2024-02-09,BULLISH,neg168,2514.9392,True,0.0,17.0,48.690000000000055
2024-02-09,BULLISH,132_inv,2368.8691999999996,False,,,48.690000000000055
2024-02-16,BULLISH,neg25,2874.3450000000003,True,0.0,0.0,66.94000000000005
2024-02-16,BULLISH,neg50,2891.08,True,0.0,0.0,66.94000000000005
2024-02-16,BULLISH,neg100,2924.55,True,0.0,8.0,66.94000000000005
2024-02-16,BULLISH,neg168,2970.0692000000004,True,0.0,23.0,66.94000000000005
2024-02-16,BULLISH,132_inv,2769.2492,True,4.0,17.0,66.94000000000005
2024-02-23,BEARISH,neg25,2917.3224999999998,True,4.0,10.0,61.0300000000002
2024-02-23,BEARISH,neg50,2902.0649999999996,False,,,61.0300000000002
2024-02-23,BEARISH,neg100,2871.5499999999997,False,,,61.0300000000002
2024-02-23,BEARISH,neg168,2830.0495999999994,False,,,61.0300000000002
2024-02-23,BEARISH,132_inv,3013.1396,True,6.0,3.0,61.0300000000002
2024-03-01,BULLISH,neg25,3413.7,True,4.0,10.0,91.91999999999962
2024-03-01,BULLISH,neg50,3436.6799999999994,True,4.0,10.0,91.91999999999962
2024-03-01,BULLISH,neg100,3482.6399999999994,True,6.0,18.0,91.91999999999962
2024-03-01,BULLISH,neg168,3545.145599999999,True,0.0,10.0,91.91999999999962
2024-03-01,BULLISH,132_inv,3269.3856000000005,True,1.0,21.0,91.91999999999962
2024-03-08,BULLISH,neg25,3970.2025000000003,True,4.0,15.0,104.45000000000027
2024-03-08,BULLISH,neg50,3996.3150000000005,True,4.0,17.0,104.45000000000027
2024-03-08,BULLISH,neg100,4048.5400000000004,True,0.0,12.0,104.45000000000027
2024-03-08,BULLISH,neg168,4119.566000000001,False,,,104.45000000000027
2024-03-08,BULLISH,132_inv,3806.216,True,0.0,1.0,104.45000000000027
2024-03-15,BEARISH,neg25,3542.0175000000004,True,6.0,0.0,315.12999999999965
2024-03-15,BEARISH,neg50,3463.2350000000006,True,6.0,9.0,315.12999999999965
2024-03-15,BEARISH,neg100,3305.6700000000005,True,1.0,10.0,315.12999999999965
2024-03-15,BEARISH,neg168,3091.3816000000006,True,2.0,8.0,315.12999999999965
2024-03-15,BEARISH,132_inv,4036.7715999999996,False,,,315.12999999999965
2024-03-22,BULLISH,neg25,3546.32,True,0.0,17.0,74.08000000000038
2024-03-22,BULLISH,neg50,3564.84,True,0.0,17.0,74.08000000000038
2024-03-22,BULLISH,neg100,3601.8800000000006,True,0.0,19.0,74.08000000000038
2024-03-22,BULLISH,neg168,3652.2544000000007,True,0.0,20.0,74.08000000000038
2024-03-22,BULLISH,132_inv,3430.0143999999996,True,4.0,13.0,74.08000000000038
2024-03-29,BULLISH,neg25,3596.9625,True,6.0,8.0,43.01000000000022
2024-03-29,BULLISH,neg50,3607.715,True,6.0,8.0,43.01000000000022
2024-03-29,BULLISH,neg100,3629.2200000000003,True,6.0,9.0,43.01000000000022
2024-03-29,BULLISH,neg168,3658.4668000000006,True,6.0,21.0,43.01000000000022
2024-03-29,BULLISH,132_inv,3529.4368,True,4.0,10.0,43.01000000000022
2024-04-05,BEARISH,neg25,3228.73,True,4.0,15.0,87.24000000000024
2024-04-05,BEARISH,neg50,3206.92,True,4.0,15.0,87.24000000000024
2024-04-05,BEARISH,neg100,3163.2999999999997,False,,,87.24000000000024
2024-04-05,BEARISH,neg168,3103.9767999999995,False,,,87.24000000000024
2024-04-05,BEARISH,132_inv,3365.6968,True,6.0,0.0,87.24000000000024
2024-04-12,BULLISH,neg25,3568.6225,False,,,63.32999999999993
2024-04-12,BULLISH,neg50,3584.455,False,,,63.32999999999993
2024-04-12,BULLISH,neg100,3616.12,False,,,63.32999999999993
2024-04-12,BULLISH,neg168,3659.1843999999996,False,,,63.32999999999993
2024-04-12,BULLISH,132_inv,3469.1944,True,4.0,16.0,63.32999999999993
2024-04-19,BEARISH,neg25,2806.735,False,,,215.9000000000001
2024-04-19,BEARISH,neg50,2752.76,False,,,215.9000000000001
2024-04-19,BEARISH,neg100,2644.81,False,,,215.9000000000001
2024-04-19,BEARISH,neg168,2497.998,False,,,215.9000000000001
2024-04-19,BEARISH,132_inv,3145.6980000000003,True,5.0,20.0,215.9000000000001
2024-04-26,BEARISH,neg25,3103.685,True,4.0,18.0,67.26000000000022
2024-04-26,BEARISH,neg50,3086.87,True,5.0,3.0,67.26000000000022
2024-04-26,BEARISH,neg100,3053.24,True,1.0,11.0,67.26000000000022
2024-04-26,BEARISH,neg168,3007.5031999999997,True,1.0,14.0,67.26000000000022
2024-04-26,BEARISH,132_inv,3209.2832000000003,True,5.0,20.0,67.26000000000022
2024-05-03,BULLISH,neg25,3047.4249999999997,True,4.0,16.0,58.899999999999636
2024-05-03,BULLISH,neg50,3062.1499999999996,True,4.0,17.0,58.899999999999636
2024-05-03,BULLISH,neg100,3091.5999999999995,True,4.0,23.0,58.899999999999636
2024-05-03,BULLISH,neg168,3131.651999999999,True,5.0,13.0,58.899999999999636
2024-05-03,BULLISH,132_inv,2954.952,True,4.0,13.0,58.899999999999636
2024-05-10,BULLISH,neg25,3067.01,False,,,43.960000000000036
2024-05-10,BULLISH,neg50,3078.0,False,,,43.960000000000036
2024-05-10,BULLISH,neg100,3099.98,False,,,43.960000000000036
2024-05-10,BULLISH,neg168,3129.8728,False,,,43.960000000000036
2024-05-10,BULLISH,132_inv,2997.9928,True,4.0,17.0,43.960000000000036
2024-05-17,BULLISH,neg25,2962.3849999999998,True,4.0,9.0,34.57999999999993
2024-05-17,BULLISH,neg50,2971.0299999999997,True,4.0,10.0,34.57999999999993
2024-05-17,BULLISH,neg100,2988.3199999999997,True,4.0,10.0,34.57999999999993
2024-05-17,BULLISH,neg168,3011.8343999999997,True,4.0,10.0,34.57999999999993
2024-05-17,BULLISH,132_inv,2908.0944,False,,,34.57999999999993
2024-05-24,BULLISH,neg25,3945.5,True,0.0,11.0,167.55999999999995
2024-05-24,BULLISH,neg50,3987.3900000000003,False,,,167.55999999999995
2024-05-24,BULLISH,neg100,4071.17,False,,,167.55999999999995
2024-05-24,BULLISH,neg168,4185.1108,False,,,167.55999999999995
2024-05-24,BULLISH,132_inv,3682.4308,True,4.0,9.0,167.55999999999995
2024-05-31,BULLISH,neg25,3779.875,True,4.0,13.0,36.659999999999854
2024-05-31,BULLISH,neg50,3789.04,True,4.0,14.0,36.659999999999854
2024-05-31,BULLISH,neg100,3807.37,True,4.0,14.0,36.659999999999854
2024-05-31,BULLISH,neg168,3832.2987999999996,True,4.0,15.0,36.659999999999854
2024-05-31,BULLISH,132_inv,3722.3188,True,1.0,3.0,36.659999999999854
2024-06-07,BULLISH,neg25,3827.2225,True,4.0,14.0,28.329999999999927
2024-06-07,BULLISH,neg50,3834.305,True,4.0,14.0,28.329999999999927
2024-06-07,BULLISH,neg100,3848.47,False,,,28.329999999999927
2024-06-07,BULLISH,neg168,3867.7344,False,,,28.329999999999927
2024-06-07,BULLISH,132_inv,3782.7444,True,4.0,15.0,28.329999999999927
2024-06-14,BULLISH,neg25,3519.385,True,4.0,8.0,51.340000000000146
2024-06-14,BULLISH,neg50,3532.2200000000003,True,5.0,9.0,51.340000000000146
2024-06-14,BULLISH,neg100,3557.8900000000003,True,5.0,15.0,51.340000000000146
2024-06-14,BULLISH,neg168,3592.8012000000003,True,6.0,17.0,51.340000000000146
2024-06-14,BULLISH,132_inv,3438.7812,True,4.0,19.0,51.340000000000146
2024-06-21,BEARISH,neg25,3476.6175,True,4.0,10.0,44.84999999999991
2024-06-21,BEARISH,neg50,3465.4049999999997,True,4.0,10.0,44.84999999999991
2024-06-21,BEARISH,neg100,3442.98,True,4.0,11.0,44.84999999999991
2024-06-21,BEARISH,neg168,3412.482,True,6.0,23.0,44.84999999999991
2024-06-21,BEARISH,132_inv,3547.0319999999997,False,,,44.84999999999991
2024-06-28,BULLISH,neg25,3498.8275,True,0.0,4.0,52.309999999999945
2024-06-28,BULLISH,neg50,3511.9049999999997,True,0.0,4.0,52.309999999999945
2024-06-28,BULLISH,neg100,3538.06,False,,,52.309999999999945
2024-06-28,BULLISH,neg168,3573.6308,False,,,52.309999999999945
2024-06-28,BULLISH,132_inv,3416.7008,True,4.0,11.0,52.309999999999945
2024-07-05,BEARISH,neg25,2711.12,False,,,364.52
2024-07-05,BEARISH,neg50,2619.99,False,,,364.52
2024-07-05,BEARISH,neg100,2437.73,False,,,364.52
2024-07-05,BEARISH,neg168,2189.8564,False,,,364.52
2024-07-05,BEARISH,132_inv,3283.4164,False,,,364.52
2024-07-12,BEARISH,neg25,3035.0474999999997,False,,,66.37000000000035
2024-07-12,BEARISH,neg50,3018.455,False,,,66.37000000000035
2024-07-12,BEARISH,neg100,2985.2699999999995,False,,,66.37000000000035
2024-07-12,BEARISH,neg168,2940.1383999999994,False,,,66.37000000000035
2024-07-12,BEARISH,132_inv,3139.2484000000004,True,4.0,19.0,66.37000000000035
2024-07-19,BULLISH,neg25,3447.215,True,4.0,9.0,54.09999999999991
2024-07-19,BULLISH,neg50,3460.74,True,4.0,17.0,54.09999999999991
2024-07-19,BULLISH,neg100,3487.79,True,4.0,19.0,54.09999999999991
2024-07-19,BULLISH,neg168,3524.578,True,4.0,22.0,54.09999999999991
