event_index,asset_id,rank_band,z1,horizon,asset_signed_return,reversal,recover_1s,rank_vel,peer_median_return,peer_dispersion,peer_same_sign,asset_peer_residual,peer_median_return_BEHAVIORAL_10,peer_dispersion_BEHAVIORAL_10,peer_same_sign_BEHAVIORAL_10,asset_peer_residual_BEHAVIORAL_10,peer_median_return_CORR_60_10,peer_dispersion_CORR_60_10,peer_same_sign_CORR_60_10,asset_peer_residual_CORR_60_10,peer_median_return_STATE,peer_dispersion_STATE,peer_same_sign_STATE,asset_peer_residual_STATE,peer_median_return_HYBRID_10,peer_dispersion_HYBRID_10,peer_same_sign_HYBRID_10,asset_peer_residual_HYBRID_10
378,3,751-1000,5.167153358459473,2,-0.15115736424922943,True,False,,-0.003360995091497898,0.0464436835131752,0.52,-0.10041221883147955,-0.011363797,0.024301324,0.7,-0.09240942,,,0.0,,-0.01105881528928876,0.030336631238715973,0.75,-0.09271439863368869,-0.005148343,0.020839266,0.6,-0.09862487
378,3,751-1000,5.167153358459473,3,-0.08080470561981201,True,False,-29.0,-0.003360995091497898,0.0464436835131752,0.52,-0.10041221883147955,-0.011363797,0.024301324,0.7,-0.09240942,,,0.0,,-0.01105881528928876,0.030336631238715973,0.75,-0.09271439863368869,-0.005148343,0.020839266,0.6,-0.09862487
378,3,751-1000,5.167153358459473,5,-0.10527362674474716,True,False,,-0.003360995091497898,0.0464436835131752,0.52,-0.10041221883147955,-0.011363797,0.024301324,0.7,-0.09240942,,,0.0,,-0.01105881528928876,0.030336631238715973,0.75,-0.09271439863368869,-0.005148343,0.020839266,0.6,-0.09862487
378,3,751-1000,5.167153358459473,7,-0.09478260576725006,True,False,-52.0,-0.003360995091497898,0.0464436835131752,0.52,-0.10041221883147955,-0.011363797,0.024301324,0.7,-0.09240942,,,0.0,,-0.01105881528928876,0.030336631238715973,0.75,-0.09271439863368869,-0.005148343,0.020839266,0.6,-0.09862487
378,3,751-1000,5.167153358459473,10,-0.08459307998418808,True,False,,-0.003360995091497898,0.0464436835131752,0.52,-0.10041221883147955,-0.011363797,0.024301324,0.7,-0.09240942,,,0.0,,-0.01105881528928876,0.030336631238715973,0.75,-0.09271439863368869,-0.005148343,0.020839266,0.6,-0.09862487
378,3,751-1000,5.167153358459473,14,-0.13897976279258728,True,False,-101.0,-0.003360995091497898,0.0464436835131752,0.52,-0.10041221883147955,-0.011363797,0.024301324,0.7,-0.09240942,,,0.0,,-0.01105881528928876,0.030336631238715973,0.75,-0.09271439863368869,-0.005148343,0.020839266,0.6,-0.09862487
378,3,751-1000,5.167153358459473,21,-0.09829158335924149,True,False,,-0.003360995091497898,0.0464436835131752,0.52,-0.10041221883147955,-0.011363797,0.024301324,0.7,-0.09240942,,,0.0,,-0.01105881528928876,0.030336631238715973,0.75,-0.09271439863368869,-0.005148343,0.020839266,0.6,-0.09862487
378,3,751-1000,5.167153358459473,30,-0.07048904150724411,True,False,-91.0,-0.003360995091497898,0.0464436835131752,0.52,-0.10041221883147955,-0.011363797,0.024301324,0.7,-0.09240942,,,0.0,,-0.01105881528928876,0.030336631238715973,0.75,-0.09271439863368869,-0.005148343,0.020839266,0.6,-0.09862487
404,3,751-1000,3.2078089714050293,1,0.022211354225873947,False,True,11.0,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
404,3,751-1000,3.2078089714050293,2,0.005347820930182934,False,False,,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
404,3,751-1000,3.2078089714050293,3,0.013771925121545792,False,False,18.0,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
404,3,751-1000,3.2078089714050293,5,0.06359595060348511,False,True,,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
404,3,751-1000,3.2078089714050293,7,0.020794522017240524,False,False,22.0,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
404,3,751-1000,3.2078089714050293,10,0.03300245851278305,False,False,,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
404,3,751-1000,3.2078089714050293,14,0.04472196102142334,False,False,24.0,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
404,3,751-1000,3.2078089714050293,21,-0.016402972862124443,True,False,,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
404,3,751-1000,3.2078089714050293,30,-0.014055381529033184,True,False,52.0,0.00470883515663445,0.09624467477161508,0.6,-0.0595083583611995,0.010938995,0.010979415,0.9,-0.065738514,,,0.0,,-0.0013695717207156122,0.0009755364091890393,1.0,-0.053429951483849436,0.0050406707,0.018711783,0.7,-0.059840195
478,5,501-750,3.1090383529663086,1,-0.09632838517427444,True,False,-21.0,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
478,5,501-750,3.1090383529663086,2,-0.10676450282335281,True,False,,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
478,5,501-750,3.1090383529663086,3,-0.14526809751987457,True,False,-44.0,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
478,5,501-750,3.1090383529663086,5,-0.3384990990161896,True,False,,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
478,5,501-750,3.1090383529663086,7,-0.22176417708396912,True,False,-64.0,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
478,5,501-750,3.1090383529663086,10,-0.281715989112854,True,False,,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
478,5,501-750,3.1090383529663086,14,-0.02919827774167061,True,False,-5.0,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
478,5,501-750,3.1090383529663086,21,-0.10017289966344833,True,False,,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
478,5,501-750,3.1090383529663086,30,0.006127416156232357,False,False,-5.0,0.005481965374201536,0.08733336475127446,0.55,-0.16258174879476428,-0.0043984186,0.060638648,0.7,-0.15270136,,,0.0,,-0.015365492552518845,0.039970566945722846,0.7,-0.1417342908680439,-0.002624157,0.020712275,0.7,-0.15447563
525,5,501-750,2.6962084770202637,1,-0.11375506967306137,True,False,-15.0,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
525,5,501-750,2.6962084770202637,2,-0.10096610337495804,True,False,,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
525,5,501-750,2.6962084770202637,3,-0.19880445301532745,True,False,-31.0,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
525,5,501-750,2.6962084770202637,5,-0.10283462703227997,True,False,,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
525,5,501-750,2.6962084770202637,7,-0.06997707486152649,True,False,-7.0,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
525,5,501-750,2.6962084770202637,10,-0.06057985872030258,True,False,,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
525,5,501-750,2.6962084770202637,14,-0.1889580935239792,True,False,-41.0,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
525,5,501-750,2.6962084770202637,21,-0.03863757848739624,True,False,,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
525,5,501-750,2.6962084770202637,30,-0.0183026771992445,True,False,-24.0,-0.0063310107216238976,0.060489864762566174,0.58,-0.15001060161739588,-0.037216224,0.019124245,1.0,-0.11912539,,,0.0,,-0.010595605708658695,0.03238376588661969,0.8,-0.14574600663036108,-0.011669137,0.050208166,0.8,-0.14467248
575,5,1001-1500,2.215632200241089,1,-0.020048201084136963,True,False,98.0,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
575,5,1001-1500,2.215632200241089,2,-0.006707278545945883,True,False,,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
575,5,1001-1500,2.215632200241089,3,-0.08152254670858383,True,False,-8.0,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
575,5,1001-1500,2.215632200241089,5,-0.02675270289182663,True,False,,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
575,5,1001-1500,2.215632200241089,7,-0.2861519455909729,True,False,-31.0,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
575,5,1001-1500,2.215632200241089,10,-0.25801876187324524,True,False,,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
575,5,1001-1500,2.215632200241089,14,-0.34412139654159546,True,False,-57.0,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
575,5,1001-1500,2.215632200241089,21,-0.10116206854581833,True,False,,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
575,5,1001-1500,2.215632200241089,30,0.016978956758975983,False,False,-12.0,0.010785089805722237,0.09683983085772808,0.61,-0.10487494058907032,0.009219901,0.10904549,0.7,-0.10330975,,,0.0,,0.013593054376542568,0.07780047877999634,0.8571428571428571,-0.10768290515989065,0.0012330265,0.10922571,0.6,-0.09532288
793,13,1001-1500,2.11202073097229,1,-0.14734889566898346,True,False,-25.0,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
793,13,1001-1500,2.11202073097229,2,-0.34635064005851746,True,False,,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
793,13,1001-1500,2.11202073097229,3,-0.23446699976921082,True,False,-37.0,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
793,13,1001-1500,2.11202073097229,5,-0.25922131538391113,True,False,,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
793,13,1001-1500,2.11202073097229,7,-0.45099031925201416,True,False,-55.0,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
793,13,1001-1500,2.11202073097229,10,0.09057384729385376,False,False,,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
793,13,1001-1500,2.11202073097229,14,-0.15552012622356415,True,False,71.0,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
793,13,1001-1500,2.11202073097229,21,-0.18782652914524078,True,False,,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
793,13,1001-1500,2.11202073097229,30,-0.23146399855613708,True,False,133.0,0.037718355655670166,0.7705003354885998,0.71,-0.3584986627101898,0.04569275,0.057971083,0.9,-0.36647305,,,0.0,,0.046817364171147346,0.21187965265781955,0.75,-0.367597671225667,0.047130145,0.03732514,0.8,-0.36791044
1206,41,751-1000,2.0716514587402344,1,-0.6764478087425232,True,False,-126.0,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1206,41,751-1000,2.0716514587402344,2,-0.6531945466995239,True,False,,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1206,41,751-1000,2.0716514587402344,3,-0.23507916927337646,True,False,-63.0,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1206,41,751-1000,2.0716514587402344,5,0.03609788417816162,False,False,,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1206,41,751-1000,2.0716514587402344,7,0.08382239192724228,False,False,8.0,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1206,41,751-1000,2.0716514587402344,10,0.10574687272310257,False,False,,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1206,41,751-1000,2.0716514587402344,14,0.28269293904304504,False,False,82.0,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1206,41,751-1000,2.0716514587402344,21,0.3665153384208679,False,False,,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1206,41,751-1000,2.0716514587402344,30,0.36131104826927185,False,False,126.0,0.001008396502584219,0.045497479169720585,0.5,-0.4183256379328668,0.030968118,0.21436463,0.6,-0.44828537,,,0.0,,,,,,0.012749162,0.14732808,0.7,-0.4300664
1242,42,1001-1500,2.146693468093872,1,-0.2160959094762802,True,False,-75.0,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1242,42,1001-1500,2.146693468093872,2,-0.059398893266916275,True,False,,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1242,42,1001-1500,2.146693468093872,3,-0.0482645221054554,True,False,-39.0,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1242,42,1001-1500,2.146693468093872,5,0.10281835496425629,False,False,,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1242,42,1001-1500,2.146693468093872,7,0.19116705656051636,False,False,21.0,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1242,42,1001-1500,2.146693468093872,10,0.14912699162960052,False,False,,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1242,42,1001-1500,2.146693468093872,14,0.11947012692689896,False,False,-24.0,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1242,42,1001-1500,2.146693468093872,21,0.07628081738948822,False,False,,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1242,42,1001-1500,2.146693468093872,30,-0.12841124832630157,True,False,-84.0,0.0006192495056893677,0.06023713244324031,0.51,-0.18327044145553373,0.0008707781,0.02629123,0.8,-0.18352197,,,0.0,,0.012462531216442585,0.19706291417797708,0.8070175438596491,-0.19511372316628695,0.0009138516,0.31714153,0.8,-0.18356505
1777,66,751-1000,2.5725910663604736,1,-0.0018238336779177189,True,False,-2.0,0.010320424102246761,0.09984157709824965,0.5959595959595959,-0.2047981908544898,0.0018939537,0.028121654,0.5,-0.19637172,,,0.0,,0.024214331060647964,0.05307295494848397,0.7878787878787878,-0.218692097812891,-0.013844125,0.05047277,0.6,-0.18063363
1777,66,751-1000,2.5725910663604736,2,-0.022329511120915413,True,False,,0.010320424102246761,0.09984157709824965,0.5959595959595959,-0.2047981908544898,0.0018939537,0.028121654,0.5,-0.19637172,,,0.0,,0.024214331060647964,0.05307295494848397,0.7878787878787878,-0.218692097812891,-0.013844125,0.05047277,0.6,-0.18063363
1777,66,751-1000,2.5725910663604736,3,-0.21386682987213135,True,False,-31.0,0.010320424102246761,0.09984157709824965,0.5959595959595959,-0.2047981908544898,0.0018939537,0.028121654,0.5,-0.19637172,,,0.0,,0.024214331060647964,0.05307295494848397,0.7878787878787878,-0.218692097812891,-0.013844125,0.05047277,0.6,-0.18063363
1777,66,751-1000,2.5725910663604736,5,-0.11953739076852798,True,False,,0.010320424102246761,0.09984157709824965,0.5959595959595959,-0.2047981908544898,0.0018939537,0.028121654,0.5,-0.19637172,,,0.0,,0.024214331060647964,0.05307295494848397,0.7878787878787878,-0.218692097812891,-0.013844125,0.05047277,0.6,-0.18063363
1777,66,751-1000,2.5725910663604736,7,-0.10578788816928864,True,False,3.0,0.010320424102246761,0.09984157709824965,0.5959595959595959,-0.2047981908544898,0.0018939537,0.028121654,0.5,-0.19637172,,,0.0,,0.024214331060647964,0.05307295494848397,0.7878787878787878,-0.218692097812891,-0.013844125,0.05047277,0.6,-0.18063363
