state,y,forcing,demand,capacity,saturation,rank_depth,route_deform,volatility,dispersion,btc_anchor,stablecoin,concentration
6C_0,0,1.246561185532078,0.18095276769258742,0.808,0.5099222290569011,-0.04601669517750053,0.11592857710478938,0.05641302445330778,0.7609323204011743,0.038794834153254874,0.02599691737052849,0.7068481632832472
6C_1,1,0.4930696299482068,0.07741098647833021,0.8659999999999999,0.4977804797967753,-0.04949531107615625,0.19819355254050997,0.04896212392128003,0.3927576099802495,0.028968867877381996,0.012565778466719872,0.707228957663836
6C_2,0,-0.9509827817171607,-0.17219997019940636,0.9369999999999999,0.44484064006169166,-0.03170833003681886,0.14153182265195627,0.05371023648741775,0.14909773249227753,-0.015977055604679886,0.002843092910482706,0.6943533082946969
6C_3,1,0.08777939727191451,1.1316893237223244,0.9459999999999997,0.7123212712227754,-0.02804153178648887,0.18171210062792525,0.0403062539574082,0.1389489880358069,0.04298672464290371,0.0037879260016253887,0.7098792078636182
6C_4,0,-0.5177113621318588,-0.23250592214730878,1.0999999999999999,0.399432395184208,-0.023018623672985326,0.18329868163613752,0.045369285199815715,0.16428780128102136,0.0009051160138607801,0.0027856954949397783,0.7068353090118956
6C_5,0,-0.34973488419161713,-0.31268023466151956,0.8330000000000001,0.43046222158364594,-0.055646125722869526,0.20449505227279194,0.060006339401979886,0.49117698539535176,-0.020530788941017942,0.013092670151373472,0.6976512879525335
