entry_time,direction,weight_GA,weight_GN,weight_AN,mid_GA,mid_GN,mid_AN,raw_GA,raw_GN,raw_AN,round_GA,round_GN,round_AN,max_currency_residual_pct,max_weight_error_pct,passed_gate_k,reject_reason
2024-05-14 09:25:00,SHORT,1.060322,0.969682,0.969996,1.91056,2.29787,1.20273,0.065523,0.059761,0.114214,0.07,0.06,0.11,6.613,5.4084,True,
2024-05-17 12:50:00,SHORT,1.064724,0.967376,0.967899,1.91056,2.29787,1.20273,0.065795,0.059619,0.113967,0.07,0.06,0.11,6.613,4.9725,True,
2024-05-21 09:00:00,SHORT,1.063433,0.967957,0.96861,1.91056,2.29787,1.20273,0.065716,0.059655,0.114051,0.07,0.06,0.11,6.613,5.1,True,
2024-06-05 08:20:00,SHORT,1.073782,0.963409,0.962809,1.91056,2.29787,1.20273,0.066355,0.059375,0.113368,0.07,0.06,0.11,6.613,4.2641,True,
2024-06-07 15:25:00,SHORT,1.073303,0.962877,0.96382,1.91056,2.29787,1.20273,0.066325,0.059342,0.113487,0.07,0.06,0.11,6.613,4.3645,True,
2024-06-12 11:25:00,SHORT,1.073754,0.963445,0.962801,1.91056,2.29787,1.20273,0.066353,0.059377,0.113367,0.07,0.06,0.11,6.613,4.2633,True,
2024-06-21 08:00:00,SHORT,1.066644,0.967152,0.966204,1.91056,2.29787,1.20273,0.065914,0.059605,0.113768,0.07,0.06,0.11,6.613,4.7836,True,
2024-06-25 09:45:00,SHORT,1.066443,0.967025,0.966531,1.91056,2.29787,1.20273,0.065902,0.059598,0.113806,0.07,0.06,0.11,6.613,4.8033,True,
2024-06-28 08:20:00,SHORT,1.062588,0.968391,0.96902,1.91056,2.29787,1.20273,0.065663,0.059682,0.114099,0.07,0.06,0.11,6.613,5.1835,True,
2024-07-04 09:35:00,SHORT,1.059257,0.970181,0.970563,1.91056,2.29787,1.20273,0.065457,0.059792,0.114281,0.07,0.06,0.11,6.613,5.5143,True,
2024-07-09 10:45:00,SHORT,1.057793,0.971222,0.970985,1.91056,2.29787,1.20273,0.065367,0.059856,0.114331,0.07,0.06,0.11,6.613,5.6603,True,
2024-07-25 11:30:00,SHORT,1.054637,0.972156,0.973208,1.91056,2.29787,1.20273,0.065172,0.059914,0.114592,0.07,0.06,0.11,6.613,5.9766,True,
2024-08-02 11:25:00,SHORT,1.062241,0.969318,0.968441,1.91056,2.29787,1.20273,0.065642,0.059739,0.114031,0.07,0.06,0.11,6.613,5.2179,True,
2024-08-05 14:55:00,SHORT,1.064972,0.966057,0.968971,1.91056,2.29787,1.20273,0.065811,0.059538,0.114094,0.07,0.06,0.11,6.613,4.9481,True,
2024-08-13 12:20:00,SHORT,1.063761,0.96856,0.967679,1.91056,2.29787,1.20273,0.065736,0.059692,0.113941,0.07,0.06,0.11,6.613,5.0676,True,
2024-08-20 11:30:00,SHORT,1.060493,0.969654,0.969853,1.91056,2.29787,1.20273,0.065534,0.05976,0.114197,0.07,0.06,0.11,6.613,5.3913,True,
2024-08-23 13:45:00,SHORT,1.063399,0.968596,0.968005,1.91056,2.29787,1.20273,0.065713,0.059694,0.11398,0.07,0.06,0.11,6.613,5.1033,True,
2024-09-03 13:00:00,SHORT,1.066617,0.967234,0.966149,1.91056,2.29787,1.20273,0.065912,0.05961,0.113761,0.07,0.06,0.11,6.613,4.7862,True,
2024-09-06 12:35:00,SHORT,1.069389,0.964996,0.965615,1.91056,2.29787,1.20273,0.066084,0.059473,0.113698,0.07,0.06,0.11,6.613,4.5423,True,
2024-09-11 15:25:00,SHORT,1.067668,0.965677,0.966655,1.91056,2.29787,1.20273,0.065977,0.059515,0.113821,0.07,0.06,0.11,6.613,4.6831,True,
2024-09-13 13:20:00,SHORT,1.066504,0.966213,0.967283,1.91056,2.29787,1.20273,0.065905,0.059548,0.113895,0.07,0.06,0.11,6.613,4.7973,True,
2024-09-20 09:30:00,SHORT,1.063665,0.967848,0.968487,1.91056,2.29787,1.20273,0.06573,0.059648,0.114037,0.07,0.06,0.11,6.613,5.0771,True,
2024-10-18 09:30:00,SHORT,1.05491,0.972764,0.972327,1.91056,2.29787,1.20273,0.065189,0.059951,0.114489,0.07,0.06,0.11,6.613,5.9491,True,
2024-10-28 11:50:00,SHORT,1.055981,0.972373,0.971647,1.91056,2.29787,1.20273,0.065255,0.059927,0.114409,0.07,0.06,0.11,6.613,5.8417,True,
2024-10-30 10:55:00,SHORT,1.05975,0.969828,0.970422,1.91056,2.29787,1.20273,0.065488,0.05977,0.114264,0.07,0.06,0.11,6.613,5.4652,True,
2024-11-05 10:10:00,SHORT,1.056299,0.971526,0.972175,1.91056,2.29787,1.20273,0.065275,0.059875,0.114471,0.07,0.06,0.11,6.613,5.8098,True,
2024-11-13 14:35:00,SHORT,1.057488,0.970962,0.97155,1.91056,2.29787,1.20273,0.065348,0.05984,0.114397,0.07,0.06,0.11,6.613,5.6909,True,
2024-11-21 09:45:00,SHORT,1.051897,0.97417,0.973934,1.91056,2.29787,1.20273,0.065003,0.060038,0.114678,0.07,0.06,0.11,6.613,6.2526,True,
2024-11-29 13:00:00,SHORT,1.057959,0.970868,0.971173,1.91056,2.29787,1.20273,0.065377,0.059834,0.114353,0.07,0.06,0.11,6.613,5.6438,True,
2024-12-18 08:00:00,SHORT,1.057929,0.970679,0.971392,1.91056,2.29787,1.20273,0.065375,0.059823,0.114379,0.07,0.06,0.11,6.613,5.6468,True,
2025-01-03 12:05:00,SHORT,1.05321,0.973639,0.973151,1.91056,2.29787,1.20273,0.065084,0.060005,0.114586,0.07,0.06,0.11,6.613,6.1201,True,
2025-01-07 09:50:00,SHORT,1.054732,0.972457,0.972811,1.91056,2.29787,1.20273,0.065178,0.059932,0.114546,0.07,0.06,0.11,6.613,5.9669,True,
2025-01-08 08:20:00,SHORT,1.054641,0.972294,0.973065,1.91056,2.29787,1.20273,0.065172,0.059922,0.114576,0.07,0.06,0.11,6.613,5.9761,True,
2025-01-10 12:45:00,SHORT,1.053729,0.973418,0.972852,1.91056,2.29787,1.20273,0.065116,0.059992,0.114551,0.07,0.06,0.11,6.613,6.0678,True,
2025-01-15 10:00:00,SHORT,1.05529,0.97205,0.972659,1.91056,2.29787,1.20273,0.065212,0.059907,0.114528,0.07,0.06,0.11,6.613,5.9109,True,
2025-01-24 12:25:00,SHORT,1.054727,0.972922,0.972351,1.91056,2.29787,1.20273,0.065178,0.059961,0.114492,0.07,0.06,0.11,6.613,5.9675,True,
2025-02-07 12:25:00,SHORT,1.053666,0.972866,0.973468,1.91056,2.29787,1.20273,0.065112,0.059958,0.114623,0.07,0.06,0.11,6.613,6.0742,True,
2025-02-13 12:20:00,SHORT,1.050792,0.974373,0.974834,1.91056,2.29787,1.20273,0.064934,0.06005,0.114784,0.06,0.06,0.11,1.3669,4.126,True,
2025-02-14 14:45:00,SHORT,1.052307,0.974342,0.973352,1.91056,2.29787,1.20273,0.065028,0.060049,0.114609,0.07,0.06,0.11,6.613,6.2112,True,
2025-03-03 15:05:00,SHORT,1.052699,0.973988,0.973313,1.91056,2.29787,1.20273,0.065052,0.060027,0.114605,0.07,0.06,0.11,6.613,6.1716,True,
2025-03-06 12:15:00,SHORT,1.05565,0.972,0.97235,1.91056,2.29787,1.20273,0.065235,0.059904,0.114491,0.07,0.06,0.11,6.613,5.8748,True,
2025-03-07 12:05:00,SHORT,1.05667,0.9714,0.97193,1.91056,2.29787,1.20273,0.065298,0.059867,0.114442,0.07,0.06,0.11,6.613,5.7726,True,
2025-03-21 15:05:00,SHORT,1.063077,0.968254,0.968669,1.91056,2.29787,1.20273,0.065694,0.059673,0.114058,0.07,0.06,0.11,6.613,5.1351,True,
2025-03-28 13:20:00,SHORT,1.058348,0.971066,0.970586,1.91056,2.29787,1.20273,0.065401,0.059847,0.114284,0.07,0.06,0.11,6.613,5.6049,True,
2025-04-04 09:25:00,SHORT,1.065097,0.968072,0.966832,1.91056,2.29787,1.20273,0.065818,0.059662,0.113842,0.07,0.06,0.11,6.613,4.9358,True,
2025-04-11 11:30:00,SHORT,1.075252,0.961563,0.963185,1.91056,2.29787,1.20273,0.066446,0.059261,0.113412,0.07,0.06,0.11,6.613,4.3014,True,
2025-04-16 08:40:00,SHORT,1.074401,0.962096,0.963504,1.91056,2.29787,1.20273,0.066393,0.059294,0.11345,0.07,0.06,0.11,6.613,4.3331,True,
2025-04-22 09:25:00,SHORT,1.079054,0.961106,0.95984,1.91056,2.29787,1.20273,0.066681,0.059233,0.113018,0.07,0.06,0.11,6.613,3.9679,True,
2025-05-02 11:25:00,SHORT,1.069609,0.965723,0.964669,1.91056,2.29787,1.20273,0.066097,0.059517,0.113587,0.07,0.06,0.11,6.613,4.4932,True,
2025-05-13 14:50:00,SHORT,1.065439,0.966876,0.967684,1.91056,2.29787,1.20273,0.06584,0.059588,0.113942,0.07,0.06,0.11,6.613,4.9021,True,
2025-05-23 08:25:00,SHORT,1.067283,0.966817,0.965901,1.91056,2.29787,1.20273,0.065953,0.059585,0.113732,0.07,0.06,0.11,6.613,4.7209,True,
2025-07-01 13:10:00,SHORT,1.072695,0.9634,0.963905,1.91056,2.29787,1.20273,0.066288,0.059374,0.113497,0.07,0.06,0.11,6.613,4.3729,True,
2025-07-10 13:35:00,SHORT,1.064405,0.967512,0.968083,1.91056,2.29787,1.20273,0.065776,0.059628,0.113989,0.07,0.06,0.11,6.613,5.004,True,
2025-07-15 12:50:00,SHORT,1.061324,0.96912,0.969556,1.91056,2.29787,1.20273,0.065585,0.059727,0.114162,0.07,0.06,0.11,6.613,5.3088,True,
2025-07-22 10:00:00,SHORT,1.061601,0.969385,0.969014,1.91056,2.29787,1.20273,0.065602,0.059743,0.114099,0.07,0.06,0.11,6.613,5.2813,True,
2025-09-04 13:30:00,SHORT,1.050107,0.974636,0.975258,1.91056,2.29787,1.20273,0.064892,0.060067,0.114834,0.06,0.06,0.11,1.3669,4.098,True,
2025-09-05 13:30:00,SHORT,1.050498,0.97507,0.974431,1.91056,2.29787,1.20273,0.064916,0.060093,0.114736,0.06,0.06,0.11,1.3669,4.0516,True,
2025-09-10 12:45:00,SHORT,1.051081,0.974174,0.974745,1.91056,2.29787,1.20273,0.064952,0.060038,0.114773,0.06,0.06,0.11,1.3669,4.1474,True,
2025-09-12 12:55:00,SHORT,1.048705,0.975895,0.9754,1.91056,2.29787,1.20273,0.064805,0.060144,0.114851,0.06,0.06,0.11,1.3669,3.9637,True,
2025-09-22 13:10:00,SHORT,1.043319,0.978615,0.978066,1.91056,2.29787,1.20273,0.064473,0.060312,0.115164,0.06,0.06,0.12,1.538,5.7951,True,
2025-09-26 12:45:00,SHORT,1.03786,0.980818,0.981322,1.91056,2.29787,1.20273,0.064135,0.060448,0.115548,0.06,0.06,0.12,1.538,5.2996,True,
2025-09-30 10:40:00,SHORT,1.034889,0.981918,0.983193,1.91056,2.29787,1.20273,0.063952,0.060515,0.115768,0.06,0.06,0.12,1.538,5.0278,True,
2025-10-10 14:15:00,SHORT,1.035742,0.982745,0.981513,1.91056,2.29787,1.20273,0.064004,0.060566,0.11557,0.06,0.06,0.12,1.538,5.1072,True,
