entry_time,direction,weight_GA,weight_GN,weight_AN,mid_GA,mid_GN,mid_AN,raw_GA,raw_GN,raw_AN,round_GA,round_GN,round_AN,max_currency_residual_pct,max_weight_error_pct,passed_gate_k,reject_reason
2022-09-19 13:05:00,SHORT,1.043645,0.977567,0.978789,1.91079,2.29854,1.20294,0.064485,0.06023,0.115229,0.06,0.06,0.12,1.5343,5.8316,True,
2022-09-21 10:55:00,SHORT,1.03813,0.980565,0.981305,1.91079,2.29854,1.20294,0.064144,0.060415,0.115525,0.06,0.06,0.12,1.5343,5.3314,True,
2022-09-26 15:00:00,SHORT,1.034451,0.981763,0.983786,1.91079,2.29854,1.20294,0.063917,0.060488,0.115817,0.06,0.06,0.12,1.5343,4.9947,True,
2022-10-07 15:25:00,SHORT,1.038442,0.979717,0.98184,1.91079,2.29854,1.20294,0.064164,0.060362,0.115588,0.06,0.06,0.12,1.5343,5.3599,True,
2022-10-11 09:10:00,SHORT,1.043096,0.979329,0.977575,1.91079,2.29854,1.20294,0.064451,0.060338,0.115086,0.06,0.06,0.12,1.5343,5.7821,True,
2022-10-11 14:00:00,SHORT,1.044873,0.977131,0.977996,1.91079,2.29854,1.20294,0.064561,0.060203,0.115136,0.06,0.06,0.12,1.5343,5.9423,True,
2022-10-19 08:15:00,SHORT,1.053995,0.973413,0.972593,1.91079,2.29854,1.20294,0.065124,0.059974,0.114499,0.07,0.06,0.11,6.6162,6.0335,True,
2022-10-19 12:15:00,SHORT,1.053858,0.972575,0.973567,1.91079,2.29854,1.20294,0.065116,0.059922,0.114614,0.07,0.06,0.11,6.6162,6.0472,True,
2022-10-21 15:10:00,SHORT,1.05371,0.97352,0.972771,1.91079,2.29854,1.20294,0.065107,0.059981,0.11452,0.07,0.06,0.11,6.6162,6.0621,True,
2022-10-24 09:35:00,SHORT,1.055178,0.971723,0.973099,1.91079,2.29854,1.20294,0.065198,0.05987,0.114559,0.07,0.06,0.11,6.6162,5.9146,True,
2022-10-25 08:05:00,SHORT,1.052952,0.972904,0.974145,1.91079,2.29854,1.20294,0.06506,0.059943,0.114682,0.07,0.06,0.11,6.6162,6.1385,True,
2022-10-26 09:05:00,SHORT,1.049449,0.97465,0.975902,1.91079,2.29854,1.20294,0.064844,0.06005,0.114889,0.06,0.06,0.11,1.3706,4.1062,True,
2022-10-26 12:05:00,SHORT,1.048928,0.975904,0.975168,1.91079,2.29854,1.20294,0.064811,0.060127,0.114803,0.06,0.06,0.11,1.3706,3.9724,True,
2022-11-03 14:40:00,SHORT,1.064153,0.968465,0.967383,1.91079,2.29854,1.20294,0.065752,0.059669,0.113886,0.07,0.06,0.11,6.6162,5.0213,True,
2022-11-04 11:25:00,SHORT,1.064277,0.968213,0.967511,1.91079,2.29854,1.20294,0.06576,0.059654,0.113901,0.07,0.06,0.11,6.6162,5.0091,True,
2022-11-04 11:55:00,SHORT,1.062885,0.967906,0.969208,1.91079,2.29854,1.20294,0.065674,0.059635,0.114101,0.07,0.06,0.11,6.6162,5.1465,True,
2022-11-09 12:55:00,SHORT,1.061202,0.969737,0.969062,1.91079,2.29854,1.20294,0.06557,0.059747,0.114084,0.07,0.06,0.11,6.6162,5.3134,True,
2022-11-10 11:30:00,SHORT,1.062366,0.968391,0.969242,1.91079,2.29854,1.20294,0.065642,0.059665,0.114105,0.07,0.06,0.11,6.6162,5.1979,True,
2022-11-11 10:55:00,SHORT,1.057777,0.97139,0.970833,1.91079,2.29854,1.20294,0.065358,0.059849,0.114292,0.07,0.06,0.11,6.6162,5.6543,True,
2022-12-01 08:00:00,SHORT,1.074609,0.963679,0.961712,1.91079,2.29854,1.20294,0.066398,0.059374,0.113219,0.07,0.06,0.11,6.6162,4.1562,True,
2022-12-05 12:30:00,SHORT,1.081594,0.958713,0.959693,1.91079,2.29854,1.20294,0.06683,0.059068,0.112981,0.07,0.06,0.11,6.6162,3.9545,True,
2022-12-13 11:15:00,SHORT,1.084892,0.956962,0.958146,1.91079,2.29854,1.20294,0.067034,0.05896,0.112799,0.07,0.06,0.11,6.6162,3.7994,True,
2022-12-15 12:15:00,SHORT,1.08473,0.958744,0.956525,1.91079,2.29854,1.20294,0.067024,0.05907,0.112608,0.07,0.06,0.11,6.6162,3.6365,True,
2022-12-22 14:20:00,SHORT,1.078431,0.961624,0.959945,1.91079,2.29854,1.20294,0.066634,0.059248,0.113011,0.07,0.06,0.11,6.6162,3.9798,True,
2022-12-27 08:05:00,SHORT,1.077172,0.962198,0.96063,1.91079,2.29854,1.20294,0.066557,0.059283,0.113091,0.07,0.06,0.11,6.6162,4.0482,True,
2022-12-30 11:25:00,SHORT,1.077138,0.962181,0.960681,1.91079,2.29854,1.20294,0.066554,0.059282,0.113097,0.07,0.06,0.11,6.6162,4.0533,True,
2023-01-06 11:40:00,SHORT,1.068357,0.966439,0.965205,1.91079,2.29854,1.20294,0.066012,0.059544,0.11363,0.07,0.06,0.11,6.6162,4.608,True,
2023-01-09 12:10:00,SHORT,1.068199,0.965449,0.966352,1.91079,2.29854,1.20294,0.066002,0.059483,0.113765,0.07,0.06,0.11,6.6162,4.6235,True,
2023-01-12 15:25:00,SHORT,1.067303,0.965371,0.967325,1.91079,2.29854,1.20294,0.065947,0.059478,0.113879,0.07,0.06,0.11,6.6162,4.7124,True,
2023-01-23 13:20:00,SHORT,1.070149,0.964001,0.96585,1.91079,2.29854,1.20294,0.066123,0.059394,0.113706,0.07,0.06,0.11,6.6162,4.5668,True,
2023-01-26 13:05:00,SHORT,1.060409,0.970151,0.96944,1.91079,2.29854,1.20294,0.065521,0.059773,0.114128,0.07,0.06,0.11,6.6162,5.3921,True,
