entry_time,exit_time,pnl,result,reason,direction,ar_pips,deep_state,activation,entry_price,exit_price,est_hour
2023-01-11 13:00:00+00:00,2023-01-11 13:05:00+00:00,-22.1,W,tp,SHORT,32.0,1.07467,1.07256,1.07477,1.07256,8
2023-01-12 13:00:00+00:00,2023-01-12 13:05:00+00:00,-19.9,W,tp,SHORT,32.3,1.07593,1.07428,1.07627,1.07428,8
2023-01-13 13:00:00+00:00,2023-01-13 13:05:00+00:00,-4.5,W,tp,SHORT,32.9,1.0836,1.08315,1.0836,1.08315,8
2023-01-16 13:00:00+00:00,2023-01-16 13:05:00+00:00,-30.2,W,tp,SHORT,59.9,1.08302,1.08014,1.08316,1.08014,8
2023-01-17 13:00:00+00:00,2023-01-17 13:05:00+00:00,-14.3,W,tp,SHORT,29.5,1.0821,1.08092,1.08235,1.08092,8
2023-01-18 13:00:00+00:00,2023-01-18 13:05:00+00:00,-84.3,W,tp,SHORT,103.4,1.08507,1.07681,1.08524,1.07681,8
2023-01-19 13:00:00+00:00,2023-01-19 13:05:00+00:00,-48.6,W,tp,SHORT,55.8,1.0828,1.07825,1.08311,1.07825,8
2023-01-20 13:00:00+00:00,2023-01-20 13:05:00+00:00,-20.6,W,tp,SHORT,38.1,1.08381,1.08209,1.08415,1.08209,8
2023-01-23 13:00:00+00:00,2023-01-23 13:05:00+00:00,-11.4,W,tp,SHORT,39.5,1.08967,1.08873,1.08987,1.08873,8
2023-01-24 13:00:00+00:00,2023-01-24 13:05:00+00:00,-5.4,W,tp,SHORT,46.1,1.08571,1.08518,1.08572,1.08518,8
2023-01-25 13:00:00+00:00,2023-01-25 13:05:00+00:00,-2.8,W,tp,SHORT,48.1,1.08642,1.08631,1.08659,1.08631,8
2023-01-26 13:00:00+00:00,2023-01-26 13:05:00+00:00,-10.6,W,tp,SHORT,37.0,1.0903,1.08924,1.0903,1.08924,8
2023-01-27 13:00:00+00:00,2023-01-27 13:05:00+00:00,-27.2,W,tp,SHORT,29.9,1.08889,1.08656,1.08928,1.08656,8
2023-01-30 13:00:00+00:00,2023-01-30 13:05:00+00:00,-54.1,W,tp,SHORT,60.8,1.0907,1.0853,1.09071,1.0853,8
2023-01-31 13:00:00+00:00,2023-01-31 13:05:00+00:00,-25.3,W,tp,SHORT,47.6,1.08222,1.08021,1.08274,1.08021,8
2023-02-01 13:00:00+00:00,2023-02-01 13:05:00+00:00,-1.9,W,tp,LONG,28.4,1.08936,1.08938,1.08919,1.08938,8
2023-02-02 13:00:00+00:00,2023-02-02 13:05:00+00:00,-5.1,W,tp,SHORT,44.4,1.09822,1.09805,1.09856,1.09805,8
2023-02-03 13:00:00+00:00,2023-02-03 13:05:00+00:00,-49.0,W,tp,SHORT,54.9,1.09294,1.0882,1.0931,1.0882,8
2023-02-06 13:00:00+00:00,2023-02-06 13:05:00+00:00,-5.2,W,tp,SHORT,38.2,1.07624,1.07599,1.07651,1.07599,8
2023-02-07 13:00:00+00:00,2023-02-07 13:05:00+00:00,-19.1,W,tp,SHORT,46.9,1.07122,1.06969,1.0716,1.06969,8
2023-02-08 13:00:00+00:00,2023-02-08 13:05:00+00:00,-21.6,W,tp,SHORT,36.8,1.0745,1.0724,1.07456,1.0724,8
2023-02-09 13:00:00+00:00,2023-02-09 13:05:00+00:00,-47.7,W,tp,SHORT,54.4,1.07708,1.07242,1.07719,1.07242,8
2023-02-10 13:00:00+00:00,2023-02-10 13:05:00+00:00,-15.3,W,tp,SHORT,61.2,1.07061,1.06917,1.0707,1.06917,8
2023-02-13 13:00:00+00:00,2023-02-13 13:05:00+00:00,-20.5,W,tp,SHORT,26.6,1.06799,1.06631,1.06836,1.06631,8
2023-02-14 13:00:00+00:00,2023-02-14 13:05:00+00:00,-25.2,W,tp,SHORT,38.3,1.0751,1.07285,1.07537,1.07285,8
2023-02-15 13:00:00+00:00,2023-02-15 13:05:00+00:00,-19.5,W,tp,SHORT,32.9,1.07156,1.07,1.07195,1.07,8
2023-02-16 13:00:00+00:00,2023-02-16 13:05:00+00:00,-14.7,W,tp,SHORT,33.5,1.07011,1.06889,1.07036,1.06889,8
2023-02-17 13:00:00+00:00,2023-02-17 13:05:00+00:00,-7.3,W,tp,SHORT,31.9,1.06366,1.06294,1.06367,1.06294,8
2023-02-20 13:00:00+00:00,2023-02-20 13:05:00+00:00,-6.0,W,tp,SHORT,26.7,1.06828,1.0678,1.0684,1.0678,8
2023-02-21 13:00:00+00:00,2023-02-21 13:05:00+00:00,-7.6,W,tp,SHORT,45.9,1.06475,1.06426,1.06502,1.06426,8
2023-02-22 13:00:00+00:00,2023-02-22 13:05:00+00:00,-7.5,W,tp,SHORT,39.2,1.06244,1.06244,1.06319,1.06244,8
2023-02-23 13:00:00+00:00,2023-02-23 13:05:00+00:00,-12.4,W,tp,SHORT,40.3,1.05978,1.05873,1.05997,1.05873,8
2023-02-24 13:00:00+00:00,2023-02-24 13:05:00+00:00,-8.7,W,tp,SHORT,22.5,1.05858,1.05797,1.05884,1.05797,8
2023-02-27 13:00:00+00:00,2023-02-27 13:05:00+00:00,-1.2,W,tp,LONG,35.0,1.05692,1.05678,1.05666,1.05678,8
2023-02-28 13:00:00+00:00,2023-02-28 13:05:00+00:00,-32.8,W,tp,SHORT,44.0,1.06117,1.05816,1.06144,1.05816,8
2023-03-01 13:00:00+00:00,2023-03-01 13:05:00+00:00,-76.9,W,tp,SHORT,80.3,1.06623,1.05889,1.06658,1.05889,8
2023-03-02 13:00:00+00:00,2023-03-02 13:05:00+00:00,-5.3,W,tp,SHORT,35.7,1.06135,1.06129,1.06182,1.06129,8
2023-03-03 13:00:00+00:00,2023-03-03 13:05:00+00:00,-16.1,W,tp,SHORT,28.7,1.06144,1.06003,1.06164,1.06003,8
2023-03-06 13:00:00+00:00,2023-03-06 13:05:00+00:00,-1.7,W,tp,SHORT,32.0,1.06254,1.06253,1.0627,1.06253,8
2023-03-07 13:00:00+00:00,2023-03-07 13:05:00+00:00,-9.1,W,tp,SHORT,40.1,1.06584,1.06541,1.06632,1.06541,8
2023-03-08 13:00:00+00:00,2023-03-08 13:05:00+00:00,-16.3,W,tp,SHORT,24.4,1.05381,1.05242,1.05405,1.05242,8
2023-03-09 13:00:00+00:00,2023-03-09 13:05:00+00:00,0.0,W,tp,LONG,21.6,1.05718,1.05696,1.05696,1.05696,8
2023-03-10 13:00:00+00:00,2023-03-10 13:05:00+00:00,-15.2,W,tp,SHORT,32.9,1.05865,1.05739,1.05891,1.05739,8
2023-03-13 13:00:00+00:00,2023-03-13 13:05:00+00:00,-12.4,W,tp,SHORT,74.7,1.06675,1.06623,1.06747,1.06623,8
2023-03-14 13:00:00+00:00,2023-03-14 13:05:00+00:00,-30.2,W,tp,SHORT,36.5,1.0708,1.06788,1.0709,1.06788,8
2023-03-15 13:00:00+00:00,2023-03-15 13:05:00+00:00,-18.1,W,tp,SHORT,87.9,1.0672,1.06658,1.06839,1.06658,8
2023-03-16 13:00:00+00:00,2023-03-16 13:05:00+00:00,-25.8,W,tp,SHORT,42.9,1.06142,1.05926,1.06184,1.05926,8
2023-03-17 13:00:00+00:00,2023-03-17 13:05:00+00:00,-5.8,W,tp,SHORT,31.0,1.06415,1.06388,1.06446,1.06388,8
2023-03-20 13:00:00+00:00,2023-03-20 13:05:00+00:00,-45.7,W,tp,SHORT,49.7,1.06707,1.06312,1.06769,1.06312,8
2023-03-21 13:00:00+00:00,2023-03-21 13:05:00+00:00,-2.3,W,tp,LONG,45.7,1.07485,1.07495,1.07472,1.07495,8
2023-03-22 13:00:00+00:00,2023-03-22 13:05:00+00:00,-24.9,W,tp,SHORT,34.1,1.07835,1.07589,1.07838,1.07589,8
2023-03-23 13:00:00+00:00,2023-03-23 13:05:00+00:00,-0.5,W,tp,SHORT,48.9,1.08807,1.08807,1.08812,1.08807,8
2023-03-24 13:00:00+00:00,2023-03-24 13:05:00+00:00,-10.2,W,tp,SHORT,115.8,1.07255,1.07212,1.07314,1.07212,8
2023-03-27 13:00:00+00:00,2023-03-27 13:05:00+00:00,-20.1,W,tp,SHORT,37.2,1.07635,1.07448,1.07649,1.07448,8
2023-03-28 13:00:00+00:00,2023-03-28 13:05:00+00:00,-12.0,W,tp,SHORT,27.7,1.08148,1.08062,1.08182,1.08062,8
2023-03-29 13:00:00+00:00,2023-03-29 13:05:00+00:00,-41.0,W,tp,SHORT,44.9,1.08563,1.08177,1.08587,1.08177,8
2023-03-30 13:00:00+00:00,2023-03-30 13:05:00+00:00,-39.3,W,tp,SHORT,55.9,1.08601,1.08234,1.08627,1.08234,8
2023-03-31 13:00:00+00:00,2023-03-31 13:05:00+00:00,-11.0,W,tp,SHORT,37.8,1.08831,1.08729,1.08839,1.08729,8
2023-04-03 13:00:00+00:00,2023-04-03 13:05:00+00:00,-3.0,W,tp,LONG,65.5,1.08524,1.08544,1.08514,1.08544,8
2023-04-04 13:00:00+00:00,2023-04-04 13:05:00+00:00,-47.6,W,tp,SHORT,55.5,1.09291,1.08827,1.09303,1.08827,8
2023-04-05 13:00:00+00:00,2023-04-05 13:05:00+00:00,-11.1,W,tp,SHORT,26.4,1.09498,1.09408,1.09519,1.09408,8
2023-04-06 13:00:00+00:00,2023-04-06 13:05:00+00:00,-12.9,W,tp,SHORT,27.5,1.09014,1.08896,1.09025,1.08896,8
2023-04-07 13:00:00+00:00,2023-04-07 13:05:00+00:00,-1.1,W,tp,SHORT,9.3,1.09124,1.09113,1.09124,1.09113,8
2023-04-10 13:00:00+00:00,2023-04-10 13:05:00+00:00,-14.9,W,tp,SHORT,26.2,1.09047,1.08908,1.09057,1.08908,8
2023-04-11 13:00:00+00:00,2023-04-11 13:05:00+00:00,-31.3,W,tp,SHORT,39.0,1.0909,1.08807,1.0912,1.08807,8
2023-04-12 13:00:00+00:00,2023-04-12 13:05:00+00:00,-12.5,W,tp,SHORT,21.5,1.09268,1.09158,1.09283,1.09158,8
2023-04-13 13:00:00+00:00,2023-04-13 13:05:00+00:00,-47.0,W,tp,SHORT,55.0,1.1023,1.09766,1.10236,1.09766,8
2023-04-14 13:00:00+00:00,2023-04-14 13:05:00+00:00,-6.9,W,tp,SHORT,21.9,1.10588,1.10538,1.10607,1.10538,8
2023-04-17 13:00:00+00:00,2023-04-17 13:05:00+00:00,-13.2,W,tp,SHORT,35.6,1.09767,1.0964,1.09772,1.0964,8
2023-04-18 13:00:00+00:00,2023-04-18 13:05:00+00:00,-37.1,W,tp,SHORT,49.4,1.09703,1.09337,1.09708,1.09337,8
2023-04-19 13:00:00+00:00,2023-04-19 13:05:00+00:00,-7.7,W,tp,SHORT,48.7,1.0927,1.09257,1.09334,1.09257,8
2023-04-20 13:00:00+00:00,2023-04-20 13:05:00+00:00,-14.2,W,tp,SHORT,28.5,1.09609,1.09498,1.0964,1.09498,8
2023-04-21 13:00:00+00:00,2023-04-21 13:05:00+00:00,-11.5,W,tp,SHORT,34.2,1.09493,1.09379,1.09494,1.09379,8
2023-04-24 13:00:00+00:00,2023-04-24 13:05:00+00:00,-40.7,W,tp,SHORT,54.7,1.09989,1.09657,1.10064,1.09657,8
2023-04-25 13:00:00+00:00,2023-04-25 13:05:00+00:00,-7.8,W,tp,SHORT,34.2,1.10303,1.10245,1.10323,1.10245,8
2023-04-26 13:00:00+00:00,2023-04-26 13:05:00+00:00,-75.3,W,tp,SHORT,82.1,1.1041,1.09721,1.10474,1.09721,8
2023-04-27 13:00:00+00:00,2023-04-27 13:05:00+00:00,-1.7,W,tp,SHORT,29.4,1.10353,1.1034,1.10357,1.1034,8
2023-04-28 13:00:00+00:00,2023-04-28 13:05:00+00:00,-9.6,W,tp,SHORT,59.7,1.09834,1.09767,1.09863,1.09767,8
2023-05-01 13:00:00+00:00,2023-05-01 13:05:00+00:00,-16.2,W,tp,SHORT,25.9,1.10024,1.09883,1.10045,1.09883,8
2023-05-02 13:00:00+00:00,2023-05-02 13:05:00+00:00,-1.8,W,tp,SHORT,57.3,1.09479,1.09491,1.09509,1.09491,8
2023-05-03 13:00:00+00:00,2023-05-03 13:05:00+00:00,-22.6,W,tp,SHORT,32.5,1.10366,1.10143,1.10369,1.10143,8
2023-05-04 13:00:00+00:00,2023-05-04 13:05:00+00:00,-13.6,W,tp,SHORT,55.1,1.10494,1.10365,1.10501,1.10365,8
2023-05-05 13:00:00+00:00,2023-05-05 13:05:00+00:00,-5.3,W,tp,SHORT,25.9,1.10257,1.10219,1.10272,1.10219,8
2023-05-08 13:00:00+00:00,2023-05-08 13:05:00+00:00,-16.6,W,tp,SHORT,30.7,1.10353,1.10228,1.10394,1.10228,8
2023-05-09 13:00:00+00:00,2023-05-09 13:05:00+00:00,-8.5,W,tp,SHORT,28.0,1.09802,1.09726,1.09811,1.09726,8
2023-05-10 13:00:00+00:00,2023-05-10 13:05:00+00:00,-7.9,W,tp,SHORT,34.5,1.09558,1.09479,1.09558,1.09479,8
2023-05-11 13:00:00+00:00,2023-05-11 13:05:00+00:00,-11.7,W,tp,SHORT,63.9,1.09266,1.09182,1.09299,1.09182,8
2023-05-12 13:00:00+00:00,2023-05-12 13:05:00+00:00,-11.2,W,tp,SHORT,36.6,1.09091,1.08988,1.091,1.08988,8
2023-05-15 13:00:00+00:00,2023-05-15 13:05:00+00:00,-15.4,W,tp,SHORT,24.6,1.08684,1.08553,1.08707,1.08553,8
2023-05-16 13:00:00+00:00,2023-05-16 13:05:00+00:00,-28.3,W,tp,SHORT,41.8,1.08902,1.08628,1.08911,1.08628,8
2023-05-17 13:00:00+00:00,2023-05-17 13:05:00+00:00,-7.6,W,tp,SHORT,47.1,1.08268,1.08205,1.08281,1.08205,8
2023-05-18 13:00:00+00:00,2023-05-18 13:05:00+00:00,-9.2,W,tp,SHORT,33.2,1.08155,1.08072,1.08164,1.08072,8
2023-05-19 13:00:00+00:00,2023-05-19 13:05:00+00:00,-37.4,W,tp,SHORT,43.8,1.07973,1.07604,1.07978,1.07604,8
2023-05-22 13:00:00+00:00,2023-05-22 13:05:00+00:00,-25.9,W,tp,SHORT,28.6,1.08173,1.07955,1.08214,1.07955,8
2023-05-23 13:00:00+00:00,2023-05-23 14:10:00+00:00,3.7,W,tp,SHORT,32.7,1.07749,1.07802,1.07765,1.07802,8
2023-05-24 13:00:00+00:00,2023-05-24 14:35:00+00:00,3.3,W,tp,SHORT,24.7,1.07666,1.07702,1.07669,1.07702,8
2023-05-25 13:00:00+00:00,2023-05-25 13:05:00+00:00,-17.2,W,tp,SHORT,29.7,1.07297,1.07141,1.07313,1.07141,8
2023-05-26 13:00:00+00:00,2023-05-26 13:05:00+00:00,-8.6,W,tp,SHORT,19.0,1.0731,1.07253,1.07339,1.07253,8
2023-05-29 13:00:00+00:00,2023-05-29 13:05:00+00:00,-3.8,W,tp,SHORT,30.2,1.07154,1.07133,1.07171,1.07133,8
2023-05-30 13:00:00+00:00,2023-05-30 15:55:00+00:00,5.6,W,tp,LONG,52.3,1.07318,1.07246,1.07302,1.07246,8
2023-05-31 13:00:00+00:00,2023-05-31 13:05:00+00:00,-13.6,W,tp,SHORT,42.2,1.06716,1.06586,1.06722,1.06586,8
2023-06-01 13:00:00+00:00,2023-06-01 13:05:00+00:00,-4.6,W,tp,LONG,47.7,1.07097,1.07095,1.07049,1.07095,8
2023-06-02 13:00:00+00:00,2023-06-02 13:05:00+00:00,-9.0,W,tp,SHORT,18.9,1.07663,1.076,1.0769,1.076,8
2023-06-05 13:00:00+00:00,2023-06-05 13:05:00+00:00,-8.2,W,tp,SHORT,20.4,1.06911,1.06833,1.06915,1.06833,8
2023-06-06 13:00:00+00:00,2023-06-06 13:05:00+00:00,0.5,W,tp,SHORT,43.3,1.06885,1.06894,1.06889,1.06894,8
2023-06-07 13:00:00+00:00,2023-06-07 18:45:00+00:00,3.1,W,tp,LONG,29.1,1.07019,1.06975,1.07006,1.06975,8
2023-06-08 13:00:00+00:00,2023-06-08 13:05:00+00:00,-4.1,W,tp,LONG,33.0,1.07308,1.07338,1.07297,1.07338,8
2023-06-09 13:00:00+00:00,2023-06-09 13:05:00+00:00,-0.7,W,tp,SHORT,26.0,1.07566,1.07579,1.07586,1.07579,8
2023-06-12 13:00:00+00:00,2023-06-12 13:05:00+00:00,-47.9,W,tp,SHORT,51.0,1.07826,1.0739,1.07869,1.0739,8
2023-06-13 13:00:00+00:00,2023-06-13 13:05:00+00:00,-27.2,W,tp,SHORT,34.5,1.08031,1.07761,1.08033,1.07761,8
2023-06-14 13:00:00+00:00,2023-06-14 13:05:00+00:00,-30.7,W,tp,SHORT,36.1,1.08021,1.07739,1.08046,1.07739,8
