entry_time,exit_time,pnl,result,reason,direction,ar_pips,deep_state,activation,entry_price,exit_price,est_hour
2022-10-07 13:00:00+00:00,2022-10-07 13:05:00+00:00,-29.0,W,tp,SHORT,35.2,0.99041,0.98779,0.99069,0.98779,8
2022-10-10 13:00:00+00:00,2022-10-10 13:05:00+00:00,-37.7,W,tp,SHORT,53.6,0.99734,0.99373,0.9975,0.99373,8
2022-10-11 13:00:00+00:00,2022-10-11 13:05:00+00:00,-14.9,W,tp,SHORT,39.2,0.99898,0.99816,0.99965,0.99816,8
2022-10-12 13:00:00+00:00,2022-10-12 13:05:00+00:00,-25.7,W,tp,SHORT,47.4,0.99563,0.99308,0.99565,0.99308,8
2022-10-13 13:00:00+00:00,2022-10-13 13:05:00+00:00,-15.1,W,tp,SHORT,34.7,0.99807,0.99691,0.99842,0.99691,8
2022-10-14 13:00:00+00:00,2022-10-14 13:05:00+00:00,-63.1,W,tp,SHORT,73.5,1.00259,0.99643,1.00274,0.99643,8
2022-10-17 13:00:00+00:00,2022-10-17 13:05:00+00:00,-31.4,W,tp,SHORT,48.5,1.00229,0.99921,1.00235,0.99921,8
2022-10-18 13:00:00+00:00,2022-10-18 13:05:00+00:00,-32.1,W,tp,SHORT,48.2,0.9948,0.99189,0.9951,0.99189,8
2022-10-19 13:00:00+00:00,2022-10-19 13:05:00+00:00,-51.1,W,tp,SHORT,61.7,0.99949,0.99476,0.99987,0.99476,8
2022-10-20 13:00:00+00:00,2022-10-20 13:05:00+00:00,-12.3,W,tp,SHORT,31.6,1.00481,1.00367,1.0049,1.00367,8
2022-10-21 13:00:00+00:00,2022-10-21 13:05:00+00:00,-2.3,W,tp,LONG,83.7,1.01183,1.01194,1.01171,1.01194,8
2022-10-24 13:00:00+00:00,2022-10-24 13:05:00+00:00,-45.4,W,tp,SHORT,66.5,1.00066,0.99648,1.00102,0.99648,8
2022-10-25 13:00:00+00:00,2022-10-25 13:05:00+00:00,-3.8,W,tp,LONG,33.0,1.003,1.00295,1.00257,1.00295,8
2022-10-26 13:00:00+00:00,2022-10-26 13:05:00+00:00,-41.4,W,tp,SHORT,96.0,0.98943,0.98544,0.98958,0.98544,8
2022-10-27 13:00:00+00:00,2022-10-27 13:05:00+00:00,-40.0,W,tp,SHORT,53.7,0.98897,0.98502,0.98902,0.98502,8
2022-10-28 13:00:00+00:00,2022-10-28 13:05:00+00:00,-65.1,W,tp,SHORT,82.6,0.99448,0.98824,0.99475,0.98824,8
2022-10-31 13:00:00+00:00,2022-10-31 13:05:00+00:00,-33.5,W,tp,SHORT,50.7,0.99896,0.99616,0.99951,0.99616,8
2022-11-01 13:00:00+00:00,2022-11-01 13:05:00+00:00,-1.5,W,tp,SHORT,82.5,0.99263,0.99268,0.99283,0.99268,8
2022-11-02 13:00:00+00:00,2022-11-02 13:05:00+00:00,-2.0,W,tp,SHORT,32.8,0.99601,0.99636,0.99656,0.99636,8
2022-11-03 13:00:00+00:00,2022-11-03 13:05:00+00:00,-111.8,W,tp,SHORT,116.0,1.01223,1.00143,1.01261,1.00143,8
2022-11-04 13:00:00+00:00,2022-11-04 13:05:00+00:00,-9.7,W,tp,SHORT,33.6,1.0092,1.00827,1.00924,1.00827,8
2022-11-07 13:00:00+00:00,2022-11-07 13:05:00+00:00,-7.1,W,tp,SHORT,62.4,0.99138,0.99072,0.99143,0.99072,8
2022-11-08 13:00:00+00:00,2022-11-08 13:05:00+00:00,-6.5,W,tp,SHORT,36.5,0.98891,0.98863,0.98928,0.98863,8
2022-11-09 13:00:00+00:00,2022-11-09 13:05:00+00:00,-29.3,W,tp,SHORT,48.8,0.98528,0.98251,0.98544,0.98251,8
2022-11-10 13:00:00+00:00,2022-11-10 13:05:00+00:00,-4.1,W,tp,LONG,55.2,0.98792,0.98797,0.98756,0.98797,8
2022-11-11 13:00:00+00:00,2022-11-11 13:05:00+00:00,-9.3,W,tp,SHORT,82.8,0.9581,0.95894,0.95987,0.95894,8
2022-11-14 13:00:00+00:00,2022-11-14 13:05:00+00:00,-35.8,W,tp,SHORT,60.0,0.94525,0.94248,0.94606,0.94248,8
2022-11-15 13:00:00+00:00,2022-11-15 13:05:00+00:00,-13.9,W,tp,SHORT,74.0,0.93907,0.93789,0.93928,0.93789,8
2022-11-16 13:00:00+00:00,2022-11-16 13:05:00+00:00,1.7,W,tp,SHORT,65.8,0.94004,0.94035,0.94018,0.94035,8
2022-11-17 13:00:00+00:00,2022-11-17 13:05:00+00:00,-39.8,W,tp,SHORT,46.7,0.94685,0.94326,0.94724,0.94326,8
2022-11-18 13:00:00+00:00,2022-11-18 13:05:00+00:00,-16.5,W,tp,SHORT,32.8,0.95077,0.9498,0.95145,0.9498,8
2022-11-21 13:00:00+00:00,2022-11-21 13:05:00+00:00,-30.6,W,tp,SHORT,44.7,0.9582,0.95529,0.95835,0.95529,8
2022-11-22 13:00:00+00:00,2022-11-22 13:05:00+00:00,-9.5,W,tp,SHORT,47.4,0.9542,0.95347,0.95442,0.95347,8
2022-11-23 13:00:00+00:00,2022-11-23 13:05:00+00:00,-35.2,W,tp,SHORT,44.2,0.95227,0.94888,0.9524,0.94888,8
2022-11-24 13:00:00+00:00,2022-11-24 13:05:00+00:00,-42.6,W,tp,SHORT,57.7,0.94289,0.93877,0.94303,0.93877,8
2022-11-25 13:00:00+00:00,2022-11-25 13:05:00+00:00,-13.7,W,tp,SHORT,33.7,0.94348,0.94259,0.94396,0.94259,8
2022-11-28 13:00:00+00:00,2022-11-28 13:05:00+00:00,-18.8,W,tp,SHORT,67.1,0.94229,0.94049,0.94237,0.94049,8
2022-11-29 13:00:00+00:00,2022-11-29 13:05:00+00:00,-35.0,W,tp,SHORT,64.0,0.9484,0.94602,0.94952,0.94602,8
2022-11-30 13:00:00+00:00,2022-11-30 13:05:00+00:00,-20.6,W,tp,SHORT,63.0,0.95001,0.94844,0.9505,0.94844,8
2022-12-01 13:00:00+00:00,2022-12-01 13:05:00+00:00,-35.4,W,tp,SHORT,40.3,0.94459,0.94127,0.94481,0.94127,8
2022-12-02 13:00:00+00:00,2022-12-02 13:05:00+00:00,-1.9,W,tp,SHORT,46.3,0.93343,0.93344,0.93363,0.93344,8
2022-12-05 13:00:00+00:00,2022-12-05 13:05:00+00:00,-33.6,W,tp,SHORT,39.1,0.93585,0.93302,0.93638,0.93302,8
2022-12-06 13:00:00+00:00,2022-12-06 13:05:00+00:00,-0.2,W,tp,SHORT,41.6,0.94125,0.9414,0.94142,0.9414,8
2022-12-07 13:00:00+00:00,2022-12-07 13:05:00+00:00,-13.5,W,tp,SHORT,32.7,0.94156,0.94047,0.94182,0.94047,8
2022-12-08 13:00:00+00:00,2022-12-08 13:05:00+00:00,-18.8,W,tp,SHORT,33.5,0.94115,0.9393,0.94118,0.9393,8
2022-12-09 13:00:00+00:00,2022-12-09 13:05:00+00:00,0.2,W,tp,SHORT,24.9,0.93228,0.93247,0.93245,0.93247,8
2022-12-12 13:00:00+00:00,2022-12-12 13:05:00+00:00,-1.5,W,tp,SHORT,46.5,0.93236,0.93223,0.93238,0.93223,8
2022-12-13 13:00:00+00:00,2022-12-13 13:05:00+00:00,-26.6,W,tp,SHORT,35.6,0.93648,0.9339,0.93656,0.9339,8
2022-12-14 13:00:00+00:00,2022-12-14 13:05:00+00:00,-3.8,W,tp,SHORT,35.1,0.92623,0.92606,0.92644,0.92606,8
2022-12-15 13:00:00+00:00,2022-12-15 13:05:00+00:00,-52.4,W,tp,SHORT,58.3,0.92895,0.92456,0.9298,0.92456,8
2022-12-16 13:00:00+00:00,2022-12-16 13:05:00+00:00,-36.0,W,tp,SHORT,46.6,0.92955,0.926,0.9296,0.926,8
2022-12-19 13:00:00+00:00,2022-12-19 13:05:00+00:00,-30.2,W,tp,SHORT,46.9,0.93097,0.92836,0.93138,0.92836,8
2022-12-20 13:00:00+00:00,2022-12-20 13:05:00+00:00,-17.9,W,tp,SHORT,49.8,0.92633,0.92488,0.92667,0.92488,8
2022-12-21 13:00:00+00:00,2022-12-21 13:05:00+00:00,-12.1,W,tp,SHORT,38.0,0.92632,0.92511,0.92632,0.92511,8
2022-12-22 13:00:00+00:00,2022-12-22 20:00:00+00:00,-60.72,L,sl,LONG,27.6,0.92582,0.9254,0.92554,0.93161,8
2022-12-23 13:00:00+00:00,2022-12-23 13:05:00+00:00,-2.4,W,tp,SHORT,31.2,0.92978,0.92957,0.92981,0.92957,8
2022-12-27 13:00:00+00:00,2022-12-27 13:05:00+00:00,-4.9,W,tp,SHORT,51.6,0.92711,0.92694,0.92743,0.92694,8
2022-12-28 13:00:00+00:00,2022-12-28 13:05:00+00:00,-2.6,W,tp,SHORT,31.4,0.92782,0.92756,0.92782,0.92756,8
2022-12-29 13:00:00+00:00,2022-12-29 13:05:00+00:00,-31.0,W,tp,SHORT,59.1,0.92537,0.92283,0.92593,0.92283,8
2022-12-30 13:00:00+00:00,2022-12-30 13:05:00+00:00,-0.4,W,tp,SHORT,36.2,0.92138,0.92141,0.92145,0.92141,8
2023-01-02 13:00:00+00:00,2023-01-02 13:05:00+00:00,-28.7,W,tp,SHORT,45.3,0.92375,0.92098,0.92385,0.92098,8
2023-01-03 13:00:00+00:00,2023-01-03 13:05:00+00:00,-2.1,W,tp,LONG,150.2,0.93884,0.93884,0.93863,0.93884,8
2023-01-04 13:00:00+00:00,2023-01-04 13:05:00+00:00,-15.7,W,tp,SHORT,87.9,0.92673,0.9253,0.92687,0.9253,8
2023-01-05 13:00:00+00:00,2023-01-05 13:05:00+00:00,-2.1,W,tp,SHORT,47.2,0.92604,0.92607,0.92628,0.92607,8
2023-01-06 13:00:00+00:00,2023-01-06 13:05:00+00:00,-3.4,W,tp,LONG,42.1,0.9403,0.94049,0.94015,0.94049,8
2023-01-09 13:00:00+00:00,2023-01-09 13:05:00+00:00,-29.3,W,tp,SHORT,45.0,0.92449,0.92164,0.92457,0.92164,8
2023-01-10 13:00:00+00:00,2023-01-10 13:05:00+00:00,-17.1,W,tp,SHORT,28.5,0.9212,0.9195,0.92121,0.9195,8
2023-01-11 13:00:00+00:00,2023-01-11 13:05:00+00:00,-29.5,W,tp,SHORT,31.5,0.92289,0.92044,0.92339,0.92044,8
2023-01-12 13:00:00+00:00,2023-01-12 13:05:00+00:00,-16.3,W,tp,SHORT,44.0,0.93166,0.93044,0.93207,0.93044,8
2023-01-13 13:00:00+00:00,2023-01-13 13:05:00+00:00,-7.1,W,tp,SHORT,48.0,0.92683,0.92677,0.92748,0.92677,8
2023-01-16 13:00:00+00:00,2023-01-16 13:05:00+00:00,-23.6,W,tp,SHORT,51.3,0.9259,0.92368,0.92604,0.92368,8
2023-01-17 13:00:00+00:00,2023-01-17 13:05:00+00:00,-3.0,W,tp,SHORT,39.8,0.92214,0.92207,0.92237,0.92207,8
2023-01-18 13:00:00+00:00,2023-01-18 13:05:00+00:00,-4.8,W,tp,SHORT,110.6,0.9129,0.91257,0.91305,0.91257,8
2023-01-19 13:00:00+00:00,2023-01-19 13:05:00+00:00,-18.4,W,tp,SHORT,25.9,0.91657,0.91487,0.91671,0.91487,8
2023-01-20 13:00:00+00:00,2023-01-20 13:05:00+00:00,-49.7,W,tp,SHORT,73.9,0.91869,0.91411,0.91908,0.91411,8
2023-01-23 13:00:00+00:00,2023-01-23 13:05:00+00:00,-39.2,W,tp,SHORT,37.6,0.91904,0.91596,0.91988,0.91596,8
2023-01-24 13:00:00+00:00,2023-01-24 13:05:00+00:00,1.1,W,tp,LONG,44.9,0.9238,0.92368,0.92379,0.92368,8
2023-01-25 13:00:00+00:00,2023-01-25 13:05:00+00:00,-5.1,W,tp,SHORT,24.0,0.9225,0.92211,0.92262,0.92211,8
2023-01-26 13:00:00+00:00,2023-01-26 13:05:00+00:00,-24.2,W,tp,SHORT,36.1,0.91804,0.91611,0.91853,0.91611,8
2023-01-27 13:00:00+00:00,2023-01-27 13:05:00+00:00,-4.0,W,tp,SHORT,27.3,0.92036,0.92011,0.92051,0.92011,8
2023-01-30 13:00:00+00:00,2023-01-30 13:05:00+00:00,-5.9,W,tp,SHORT,49.0,0.91856,0.91819,0.91878,0.91819,8
2023-01-31 13:00:00+00:00,2023-01-31 13:05:00+00:00,-5.3,W,tp,LONG,41.7,0.92877,0.9288,0.92827,0.9288,8
2023-02-01 13:00:00+00:00,2023-02-01 13:05:00+00:00,-4.9,W,tp,SHORT,18.4,0.91554,0.91518,0.91567,0.91518,8
2023-02-02 13:00:00+00:00,2023-02-02 13:05:00+00:00,-4.0,W,tp,LONG,40.0,0.91057,0.91067,0.91027,0.91067,8
2023-02-03 13:00:00+00:00,2023-02-03 13:05:00+00:00,-7.7,W,tp,SHORT,41.9,0.91284,0.91258,0.91335,0.91258,8
2023-02-06 13:00:00+00:00,2023-02-06 13:05:00+00:00,-2.8,W,tp,LONG,40.8,0.92659,0.92678,0.9265,0.92678,8
2023-02-07 13:00:00+00:00,2023-02-07 13:05:00+00:00,-19.8,W,tp,SHORT,47.3,0.92613,0.92423,0.92621,0.92423,8
2023-02-08 13:00:00+00:00,2023-02-08 13:05:00+00:00,-12.2,W,tp,SHORT,44.4,0.91888,0.91779,0.91901,0.91779,8
2023-02-09 13:00:00+00:00,2023-02-09 13:05:00+00:00,-10.8,W,tp,SHORT,30.8,0.91777,0.91717,0.91825,0.91717,8
2023-02-10 13:00:00+00:00,2023-02-10 13:05:00+00:00,-29.7,W,tp,SHORT,45.5,0.92249,0.91979,0.92276,0.91979,8
2023-02-13 13:00:00+00:00,2023-02-13 13:05:00+00:00,-9.5,W,tp,SHORT,39.5,0.92277,0.92187,0.92282,0.92187,8
2023-02-14 13:00:00+00:00,2023-02-14 13:05:00+00:00,-3.7,W,tp,LONG,37.1,0.91922,0.91946,0.91909,0.91946,8
2023-02-15 13:00:00+00:00,2023-02-15 13:05:00+00:00,-6.1,W,tp,SHORT,32.5,0.92205,0.92154,0.92215,0.92154,8
2023-02-16 13:00:00+00:00,2023-02-16 13:05:00+00:00,-8.8,W,tp,SHORT,20.2,0.92198,0.92135,0.92223,0.92135,8
2023-02-17 13:00:00+00:00,2023-02-17 13:05:00+00:00,0.3,W,tp,LONG,42.9,0.93294,0.93289,0.93292,0.93289,8
2023-02-20 13:00:00+00:00,2023-02-20 13:05:00+00:00,-12.5,W,tp,SHORT,26.9,0.92322,0.922,0.92325,0.922,8
2023-02-21 13:00:00+00:00,2023-02-21 13:05:00+00:00,-20.9,W,tp,SHORT,39.6,0.92522,0.9232,0.92529,0.9232,8
2023-02-22 13:00:00+00:00,2023-02-22 13:05:00+00:00,-21.9,W,tp,SHORT,34.3,0.92733,0.92525,0.92744,0.92525,8
2023-02-23 13:00:00+00:00,2023-02-23 13:05:00+00:00,-29.2,W,tp,SHORT,44.2,0.9316,0.929,0.93192,0.929,8
2023-02-24 13:00:00+00:00,2023-02-24 13:05:00+00:00,-9.7,W,tp,SHORT,27.8,0.93464,0.93368,0.93465,0.93368,8
2023-02-27 13:00:00+00:00,2023-02-27 13:05:00+00:00,-4.7,W,tp,SHORT,27.5,0.94037,0.94012,0.94059,0.94012,8
2023-02-28 13:00:00+00:00,2023-02-28 13:05:00+00:00,-20.0,W,tp,SHORT,28.3,0.93761,0.93606,0.93806,0.93606,8
2023-03-01 13:00:00+00:00,2023-03-01 13:10:00+00:00,1.6,W,tp,SHORT,42.3,0.9363,0.93654,0.93638,0.93654,8
2023-03-02 13:00:00+00:00,2023-03-02 13:05:00+00:00,-0.7,W,tp,SHORT,30.2,0.94088,0.94096,0.94103,0.94096,8
2023-03-03 13:00:00+00:00,2023-03-03 13:05:00+00:00,-15.2,W,tp,SHORT,42.5,0.93822,0.9368,0.93832,0.9368,8
2023-03-06 13:00:00+00:00,2023-03-06 13:05:00+00:00,-40.3,W,tp,SHORT,52.8,0.93505,0.93126,0.93529,0.93126,8
2023-03-07 13:00:00+00:00,2023-03-07 13:05:00+00:00,-0.1,W,tp,LONG,44.6,0.93324,0.933,0.93299,0.933,8
2023-03-08 13:00:00+00:00,2023-03-08 13:05:00+00:00,-10.9,W,tp,SHORT,23.4,0.94258,0.94151,0.9426,0.94151,8
2023-03-09 13:00:00+00:00,2023-03-09 13:05:00+00:00,-5.1,W,tp,SHORT,33.9,0.93723,0.93697,0.93748,0.93697,8
2023-03-10 13:00:00+00:00,2023-03-10 13:05:00+00:00,-4.7,W,tp,SHORT,29.4,0.9291,0.92867,0.92914,0.92867,8
2023-03-13 13:00:00+00:00,2023-03-13 13:05:00+00:00,-40.8,W,tp,SHORT,79.0,0.91279,0.90976,0.91384,0.90976,8
2023-03-14 13:00:00+00:00,2023-03-14 13:05:00+00:00,-17.7,W,tp,SHORT,40.3,0.91157,0.91048,0.91225,0.91048,8
2023-03-15 13:00:00+00:00,2023-03-15 13:05:00+00:00,-45.3,W,tp,SHORT,54.8,0.91759,0.91307,0.9176,0.91307,8
2023-03-16 13:00:00+00:00,2023-03-16 13:05:00+00:00,-46.1,W,tp,SHORT,78.4,0.92709,0.92289,0.9275,0.92289,8
2023-03-17 13:00:00+00:00,2023-03-17 13:05:00+00:00,-21.8,W,tp,SHORT,32.3,0.92611,0.92397,0.92615,0.92397,8
2023-03-20 13:00:00+00:00,2023-03-20 13:05:00+00:00,-45.3,W,tp,SHORT,67.4,0.9288,0.92446,0.92899,0.92446,8
2023-03-21 13:00:00+00:00,2023-03-21 13:05:00+00:00,-2.6,W,tp,SHORT,53.1,0.92644,0.92636,0.92662,0.92636,8
2023-03-22 13:00:00+00:00,2023-03-22 13:05:00+00:00,-17.6,W,tp,SHORT,39.0,0.92175,0.92061,0.92237,0.92061,8
2023-03-23 13:00:00+00:00,2023-03-23 13:05:00+00:00,-48.4,W,tp,SHORT,61.8,0.91556,0.91188,0.91672,0.91188,8
2023-03-24 13:00:00+00:00,2023-03-24 13:05:00+00:00,-30.9,W,tp,SHORT,38.2,0.91788,0.91547,0.91856,0.91547,8
2023-03-27 13:00:00+00:00,2023-03-27 13:05:00+00:00,-7.9,W,tp,SHORT,40.6,0.91622,0.91565,0.91644,0.91565,8
2023-03-28 13:00:00+00:00,2023-03-28 13:05:00+00:00,-37.3,W,tp,SHORT,47.4,0.91749,0.91378,0.91751,0.91378,8
2023-03-29 13:00:00+00:00,2023-03-29 13:05:00+00:00,-4.8,W,tp,SHORT,58.1,0.91678,0.91648,0.91696,0.91648,8
2023-03-30 13:00:00+00:00,2023-03-30 13:05:00+00:00,-3.4,W,tp,SHORT,43.0,0.91548,0.91528,0.91562,0.91528,8
2023-03-31 13:00:00+00:00,2023-03-31 13:05:00+00:00,-35.0,W,tp,SHORT,43.5,0.91673,0.91334,0.91684,0.91334,8
2023-04-03 13:00:00+00:00,2023-04-03 13:05:00+00:00,-7.9,W,tp,SHORT,31.9,0.91701,0.91642,0.91721,0.91642,8
2023-04-04 13:00:00+00:00,2023-04-04 13:05:00+00:00,-17.1,W,tp,SHORT,42.3,0.91129,0.91001,0.91172,0.91001,8
2023-04-05 13:00:00+00:00,2023-04-05 13:05:00+00:00,-10.2,W,tp,SHORT,19.2,0.90496,0.90406,0.90508,0.90406,8
2023-04-06 13:00:00+00:00,2023-04-06 13:05:00+00:00,-17.9,W,tp,SHORT,38.4,0.90527,0.90362,0.90541,0.90362,8
2023-04-07 13:00:00+00:00,2023-04-07 13:05:00+00:00,-5.0,W,tp,LONG,15.1,0.90453,0.90489,0.90439,0.90489,8
2023-04-10 13:00:00+00:00,2023-04-10 13:05:00+00:00,-8.4,W,tp,SHORT,16.5,0.90576,0.90504,0.90588,0.90504,8
2023-04-11 13:00:00+00:00,2023-04-11 13:05:00+00:00,-7.3,W,tp,SHORT,44.3,0.90423,0.90372,0.90445,0.90372,8
2023-04-12 13:00:00+00:00,2023-04-12 13:15:00+00:00,0.5,W,tp,SHORT,17.6,0.90158,0.90168,0.90163,0.90168,8
2023-04-13 13:00:00+00:00,2023-04-13 13:05:00+00:00,-6.7,W,tp,SHORT,77.9,0.88999,0.88967,0.89034,0.88967,8
2023-04-14 13:00:00+00:00,2023-04-14 13:05:00+00:00,-9.6,W,tp,SHORT,17.7,0.88791,0.88705,0.88801,0.88705,8
2023-04-17 13:00:00+00:00,2023-04-17 13:05:00+00:00,-21.1,W,tp,SHORT,29.3,0.89414,0.89216,0.89427,0.89216,8
2023-04-18 13:00:00+00:00,2023-04-18 13:05:00+00:00,-10.0,W,tp,SHORT,27.6,0.8962,0.89571,0.89671,0.89571,8
2023-04-19 13:00:00+00:00,2023-04-19 13:05:00+00:00,-32.4,W,tp,SHORT,40.0,0.89906,0.89593,0.89917,0.89593,8
2023-04-20 13:00:00+00:00,2023-04-20 13:05:00+00:00,-4.3,W,tp,SHORT,22.9,0.89512,0.89485,0.89528,0.89485,8
2023-04-21 13:00:00+00:00,2023-04-21 13:05:00+00:00,-13.6,W,tp,SHORT,23.0,0.89404,0.89301,0.89437,0.89301,8
2023-04-24 13:00:00+00:00,2023-04-24 13:05:00+00:00,-13.1,W,tp,SHORT,43.4,0.88949,0.88826,0.88957,0.88826,8
2023-04-25 13:00:00+00:00,2023-04-25 13:05:00+00:00,-6.1,W,tp,SHORT,31.8,0.8864,0.88604,0.88665,0.88604,8
2023-04-26 13:00:00+00:00,2023-04-26 13:05:00+00:00,-6.5,W,tp,SHORT,31.6,0.88926,0.88868,0.88933,0.88868,8
2023-04-27 13:00:00+00:00,2023-04-27 13:05:00+00:00,-30.2,W,tp,SHORT,35.4,0.89313,0.89026,0.89328,0.89026,8
2023-04-28 13:00:00+00:00,2023-04-28 13:05:00+00:00,-29.4,W,tp,SHORT,41.9,0.89593,0.8933,0.89624,0.8933,8
2023-05-01 13:00:00+00:00,2023-05-01 13:05:00+00:00,-1.5,W,tp,SHORT,21.9,0.89276,0.8927,0.89285,0.8927,8
2023-05-02 13:00:00+00:00,2023-05-02 13:05:00+00:00,-5.6,W,tp,LONG,45.7,0.8993,0.89946,0.8989,0.89946,8
2023-05-03 13:00:00+00:00,2023-05-03 13:05:00+00:00,-8.7,W,tp,SHORT,45.0,0.88777,0.88707,0.88794,0.88707,8
2023-05-04 13:00:00+00:00,2023-05-04 13:05:00+00:00,-50.9,W,tp,SHORT,58.2,0.88735,0.88238,0.88747,0.88238,8
2023-05-05 13:00:00+00:00,2023-05-05 13:05:00+00:00,-82.7,W,tp,SHORT,96.9,0.89165,0.88342,0.89169,0.88342,8
2023-05-08 13:00:00+00:00,2023-05-08 13:05:00+00:00,-21.3,W,tp,SHORT,28.4,0.88882,0.88674,0.88887,0.88674,8
2023-05-09 13:00:00+00:00,2023-05-09 13:05:00+00:00,-27.3,W,tp,SHORT,39.0,0.89114,0.88882,0.89155,0.88882,8
2023-05-10 13:00:00+00:00,2023-05-10 13:05:00+00:00,-19.4,W,tp,SHORT,23.1,0.89025,0.8886,0.89054,0.8886,8
2023-05-11 13:00:00+00:00,2023-05-11 13:05:00+00:00,-38.6,W,tp,SHORT,48.8,0.8939,0.89012,0.89398,0.89012,8
2023-05-12 13:00:00+00:00,2023-05-12 13:05:00+00:00,-30.9,W,tp,SHORT,44.2,0.89258,0.88968,0.89277,0.88968,8
2023-05-15 13:00:00+00:00,2023-05-15 13:05:00+00:00,-7.7,W,tp,SHORT,20.3,0.89681,0.89608,0.89685,0.89608,8
2023-05-16 13:00:00+00:00,2023-05-16 13:05:00+00:00,-9.4,W,tp,SHORT,42.4,0.89259,0.89197,0.89291,0.89197,8
2023-05-17 13:00:00+00:00,2023-05-17 13:05:00+00:00,-37.2,W,tp,SHORT,51.2,0.89916,0.89561,0.89933,0.89561,8
2023-05-18 13:00:00+00:00,2023-05-18 13:05:00+00:00,-20.5,W,tp,SHORT,27.2,0.90019,0.89833,0.90038,0.89833,8
2023-05-19 13:00:00+00:00,2023-05-19 13:05:00+00:00,-1.0,W,tp,SHORT,32.2,0.90196,0.90195,0.90205,0.90195,8
2023-05-22 13:00:00+00:00,2023-05-22 13:05:00+00:00,-1.9,W,tp,SHORT,52.3,0.89461,0.89448,0.89467,0.89448,8
2023-05-23 13:00:00+00:00,2023-05-23 13:05:00+00:00,1.1,W,tp,LONG,35.8,0.90177,0.90145,0.90156,0.90145,8
2023-05-24 13:00:00+00:00,2023-05-24 13:05:00+00:00,-1.9,W,tp,LONG,24.3,0.90273,0.9029,0.90271,0.9029,8
2023-05-25 13:00:00+00:00,2023-05-25 13:05:00+00:00,-11.6,W,tp,SHORT,23.1,0.90563,0.90452,0.90568,0.90452,8
2023-05-26 13:00:00+00:00,2023-05-26 13:05:00+00:00,-11.4,W,tp,SHORT,36.0,0.9029,0.90183,0.90297,0.90183,8
2023-05-29 13:00:00+00:00,2023-05-29 13:05:00+00:00,-2.8,W,tp,SHORT,21.8,0.90326,0.90309,0.90337,0.90309,8
2023-05-30 13:00:00+00:00,2023-05-30 13:25:00+00:00,7.4,W,tp,SHORT,59.5,0.9016,0.90246,0.90172,0.90246,8
