entry_time,exit_time,pnl,result,reason,direction,ar_pips,deep_state,activation,entry_price,exit_price,est_hour
2022-10-27 13:00:00+00:00,2022-10-27 13:05:00+00:00,-73.8,W,tp,SHORT,90.1,147.946,147.241,147.979,147.241,8
2022-10-28 13:00:00+00:00,2022-10-28 13:05:00+00:00,-102.3,W,tp,SHORT,108.5,148.422,147.435,148.458,147.435,8
2022-10-31 13:00:00+00:00,2022-10-31 13:05:00+00:00,-53.1,W,tp,SHORT,58.6,148.483,147.99,148.521,147.99,8
2022-11-01 13:00:00+00:00,2022-11-01 13:05:00+00:00,-46.4,W,tp,SHORT,79.8,148.195,147.874,148.338,147.874,8
2022-11-02 13:00:00+00:00,2022-11-02 13:05:00+00:00,-22.5,W,tp,SHORT,54.3,147.563,147.361,147.586,147.361,8
2022-11-03 13:00:00+00:00,2022-11-03 13:05:00+00:00,1.4,W,tp,SHORT,71.9,146.32,146.346,146.332,146.346,8
2022-11-04 13:00:00+00:00,2022-11-04 13:05:00+00:00,-42.9,W,tp,SHORT,67.2,146.372,145.997,146.426,145.997,8
2022-11-07 13:00:00+00:00,2022-11-07 13:05:00+00:00,-19.6,W,tp,SHORT,57.9,147.846,147.678,147.874,147.678,8
2022-11-08 13:00:00+00:00,2022-11-08 13:05:00+00:00,-6.2,W,tp,SHORT,43.7,147.775,147.763,147.825,147.763,8
2022-11-09 13:00:00+00:00,2022-11-09 13:05:00+00:00,-39.5,W,tp,SHORT,50.7,147.782,147.503,147.898,147.503,8
2022-11-10 13:00:00+00:00,2022-11-10 13:05:00+00:00,-14.4,W,tp,SHORT,57.9,148.192,148.138,148.282,148.138,8
2022-11-11 13:00:00+00:00,2022-11-11 14:25:00+00:00,23.9,W,tp,SHORT,108.2,145.515,145.896,145.657,145.896,8
2022-11-14 13:00:00+00:00,2022-11-14 13:05:00+00:00,-152.4,W,tp,SHORT,158.6,148.348,146.931,148.455,146.931,8
2022-11-15 13:00:00+00:00,2022-11-15 13:05:00+00:00,-9.4,W,tp,SHORT,75.1,148.081,148.033,148.127,148.033,8
2022-11-16 13:00:00+00:00,2022-11-16 13:05:00+00:00,-46.0,W,tp,SHORT,62.3,148.157,147.747,148.207,147.747,8
2022-11-17 13:00:00+00:00,2022-11-17 13:05:00+00:00,-29.2,W,tp,SHORT,60.2,147.344,147.091,147.383,147.091,8
2022-11-18 13:00:00+00:00,2022-11-18 13:05:00+00:00,-43.7,W,tp,SHORT,76.7,147.114,146.677,147.114,146.677,8
2022-11-21 13:00:00+00:00,2022-11-21 13:05:00+00:00,-100.7,W,tp,SHORT,115.2,147.831,146.926,147.933,146.926,8
2022-11-22 13:00:00+00:00,2022-11-22 13:05:00+00:00,-37.6,W,tp,SHORT,67.5,148.0,147.655,148.031,147.655,8
2022-11-23 13:00:00+00:00,2022-11-23 13:05:00+00:00,-11.2,W,tp,SHORT,41.8,148.421,148.317,148.429,148.317,8
2022-11-24 13:00:00+00:00,2022-11-24 13:05:00+00:00,-8.9,W,tp,SHORT,146.8,146.389,146.418,146.507,146.418,8
2022-11-25 13:00:00+00:00,2022-11-25 13:05:00+00:00,-104.9,W,tp,SHORT,115.2,147.588,146.539,147.588,146.539,8
2022-11-28 13:00:00+00:00,2022-11-28 13:05:00+00:00,-40.9,W,tp,SHORT,62.0,146.12,145.792,146.201,145.792,8
2022-11-29 13:00:00+00:00,2022-11-29 13:05:00+00:00,-23.7,W,tp,SHORT,150.4,145.259,145.03,145.267,145.03,8
2022-11-30 13:00:00+00:00,2022-11-30 13:05:00+00:00,-89.6,W,tp,SHORT,119.2,146.011,145.135,146.031,145.135,8
2022-12-01 13:00:00+00:00,2022-12-01 13:05:00+00:00,-11.0,W,tp,SHORT,72.4,144.354,144.257,144.367,144.257,8
2022-12-02 13:00:00+00:00,2022-12-02 13:05:00+00:00,-64.1,W,tp,SHORT,136.1,143.518,142.894,143.535,142.894,8
2022-12-05 13:00:00+00:00,2022-12-05 13:05:00+00:00,-96.0,W,tp,SHORT,132.0,144.587,143.654,144.614,143.654,8
2022-12-06 13:00:00+00:00,2022-12-06 13:05:00+00:00,-31.1,W,tp,SHORT,77.7,144.964,144.726,145.037,144.726,8
2022-12-07 13:00:00+00:00,2022-12-07 13:05:00+00:00,-25.7,W,tp,SHORT,63.1,145.883,145.637,145.894,145.637,8
2022-12-08 13:00:00+00:00,2022-12-08 13:05:00+00:00,-17.9,W,tp,SHORT,39.8,145.377,145.223,145.402,145.223,8
2022-12-09 13:00:00+00:00,2022-12-09 13:05:00+00:00,-33.0,W,tp,SHORT,61.1,145.844,145.588,145.918,145.588,8
2022-12-12 13:00:00+00:00,2022-12-12 13:05:00+00:00,-54.1,W,tp,SHORT,57.6,146.522,146.07,146.611,146.07,8
2022-12-13 13:00:00+00:00,2022-12-13 13:05:00+00:00,-10.5,W,tp,SHORT,49.7,146.849,146.797,146.902,146.797,8
2022-12-14 13:00:00+00:00,2022-12-14 13:05:00+00:00,-20.6,W,tp,SHORT,81.3,145.355,145.198,145.404,145.198,8
2022-12-15 13:00:00+00:00,2022-12-15 13:05:00+00:00,-77.1,W,tp,SHORT,100.6,147.122,146.418,147.189,146.418,8
2022-12-16 13:00:00+00:00,2022-12-16 13:05:00+00:00,-9.8,W,tp,SHORT,85.3,147.398,147.35,147.448,147.35,8
2022-12-19 13:00:00+00:00,2022-12-19 13:05:00+00:00,-49.0,W,tp,SHORT,64.2,146.171,145.76,146.25,145.76,8
2022-12-20 13:00:00+00:00,2022-12-20 13:05:00+00:00,-46.8,W,tp,SHORT,142.4,142.775,142.388,142.856,142.388,8
2022-12-21 13:00:00+00:00,2022-12-21 13:05:00+00:00,-23.2,W,tp,SHORT,51.1,142.211,142.009,142.241,142.009,8
2022-12-22 13:00:00+00:00,2022-12-22 13:05:00+00:00,-16.8,W,tp,SHORT,45.3,142.689,142.576,142.744,142.576,8
2022-12-23 13:00:00+00:00,2022-12-23 13:05:00+00:00,-38.6,W,tp,SHORT,41.9,142.539,142.188,142.574,142.188,8
2022-12-27 13:00:00+00:00,2022-12-27 13:05:00+00:00,-111.1,W,tp,SHORT,119.1,143.699,142.605,143.716,142.605,8
2022-12-28 13:00:00+00:00,2022-12-28 13:05:00+00:00,-36.9,W,tp,SHORT,46.2,144.208,143.92,144.289,143.92,8
2022-12-29 13:00:00+00:00,2022-12-29 13:05:00+00:00,-52.5,W,tp,SHORT,77.7,144.514,143.995,144.52,143.995,8
2022-12-30 13:00:00+00:00,2022-12-30 13:05:00+00:00,-58.7,W,tp,SHORT,129.6,143.001,142.42,143.007,142.42,8
2023-01-02 13:00:00+00:00,2023-01-02 13:05:00+00:00,-31.1,W,tp,SHORT,73.6,141.44,141.187,141.498,141.187,8
2023-01-03 13:00:00+00:00,2023-01-03 13:05:00+00:00,-26.3,W,tp,SHORT,168.5,139.19,138.949,139.212,138.949,8
2023-01-04 13:00:00+00:00,2023-01-04 13:05:00+00:00,-66.9,W,tp,SHORT,89.6,140.665,139.997,140.666,139.997,8
2023-01-05 13:00:00+00:00,2023-01-05 13:05:00+00:00,-79.9,W,tp,SHORT,101.2,142.97,142.173,142.972,142.173,8
2023-01-06 13:00:00+00:00,2023-01-06 13:05:00+00:00,-22.9,W,tp,SHORT,60.9,142.906,142.689,142.918,142.689,8
2023-01-09 13:00:00+00:00,2023-01-09 13:05:00+00:00,-107.5,W,tp,SHORT,118.8,143.298,142.237,143.312,142.237,8
2023-01-10 13:00:00+00:00,2023-01-10 13:05:00+00:00,-40.5,W,tp,SHORT,63.3,143.216,142.961,143.366,142.961,8
2023-01-11 13:00:00+00:00,2023-01-11 13:05:00+00:00,-6.9,W,tp,SHORT,47.2,143.457,143.409,143.478,143.409,8
2023-01-12 13:00:00+00:00,2023-01-12 13:05:00+00:00,-8.7,W,tp,SHORT,90.8,140.502,140.424,140.511,140.424,8
2023-01-13 13:00:00+00:00,2023-01-13 13:05:00+00:00,-54.2,W,tp,SHORT,110.3,138.432,137.935,138.477,137.935,8
2023-01-16 13:00:00+00:00,2023-01-16 13:05:00+00:00,-54.8,W,tp,SHORT,100.6,138.548,138.025,138.573,138.025,8
2023-01-17 13:00:00+00:00,2023-01-17 13:05:00+00:00,-74.7,W,tp,SHORT,94.3,139.672,138.955,139.702,138.955,8
2023-01-18 13:00:00+00:00,2023-01-18 13:05:00+00:00,-19.0,W,tp,SHORT,122.8,141.345,141.181,141.371,141.181,8
2023-01-19 13:00:00+00:00,2023-01-19 13:05:00+00:00,-63.4,W,tp,SHORT,94.0,140.076,139.464,140.098,139.464,8
2023-01-20 13:00:00+00:00,2023-01-20 13:05:00+00:00,-73.6,W,tp,SHORT,81.9,141.012,140.287,141.023,140.287,8
2023-01-23 13:00:00+00:00,2023-01-23 13:05:00+00:00,-24.5,W,tp,SHORT,66.3,141.385,141.156,141.401,141.156,8
2023-01-24 13:00:00+00:00,2023-01-24 13:05:00+00:00,1.9,W,tp,SHORT,72.8,140.879,140.905,140.886,140.905,8
2023-01-25 13:00:00+00:00,2023-01-25 13:05:00+00:00,-21.9,W,tp,SHORT,91.3,140.776,140.572,140.791,140.572,8
2023-01-26 13:00:00+00:00,2023-01-26 13:05:00+00:00,-46.0,W,tp,SHORT,67.2,141.219,140.841,141.301,140.841,8
2023-01-27 13:00:00+00:00,2023-01-27 13:05:00+00:00,-27.2,W,tp,SHORT,52.7,140.946,140.685,140.957,140.685,8
2023-01-30 13:00:00+00:00,2023-01-30 13:05:00+00:00,-117.4,W,tp,SHORT,120.1,141.353,140.288,141.462,140.288,8
2023-01-31 13:00:00+00:00,2023-01-31 13:05:00+00:00,-3.0,W,tp,SHORT,54.7,140.375,140.346,140.376,140.346,8
2023-02-01 13:00:00+00:00,2023-02-01 13:05:00+00:00,-14.2,W,tp,SHORT,84.2,141.707,141.601,141.743,141.601,8
2023-02-02 13:00:00+00:00,2023-02-02 13:05:00+00:00,-3.4,W,tp,SHORT,52.5,141.548,141.551,141.585,141.551,8
2023-02-03 13:00:00+00:00,2023-02-03 13:05:00+00:00,-28.4,W,tp,SHORT,49.2,140.64,140.374,140.658,140.374,8
2023-02-06 13:00:00+00:00,2023-02-06 13:05:00+00:00,-50.6,W,tp,SHORT,74.0,142.673,142.2,142.706,142.2,8
2023-02-07 13:00:00+00:00,2023-02-07 13:05:00+00:00,-42.1,W,tp,SHORT,69.2,142.441,142.071,142.492,142.071,8
2023-02-08 13:00:00+00:00,2023-02-08 13:05:00+00:00,-12.1,W,tp,SHORT,42.3,142.242,142.158,142.279,142.158,8
2023-02-09 13:00:00+00:00,2023-02-09 13:05:00+00:00,-34.3,W,tp,SHORT,95.3,142.511,142.182,142.525,142.182,8
2023-02-10 13:00:00+00:00,2023-02-10 13:05:00+00:00,-80.5,W,tp,SHORT,168.2,141.835,141.063,141.868,141.063,8
2023-02-13 13:00:00+00:00,2023-02-13 13:05:00+00:00,-86.8,W,tp,SHORT,109.8,143.548,142.72,143.588,142.72,8
2023-02-14 13:00:00+00:00,2023-02-14 13:05:00+00:00,-36.4,W,tp,SHORT,56.0,143.878,143.577,143.941,143.577,8
2023-02-15 13:00:00+00:00,2023-02-15 13:05:00+00:00,-60.8,W,tp,SHORT,66.3,144.589,144.009,144.617,144.009,8
2023-02-16 13:00:00+00:00,2023-02-16 13:05:00+00:00,-3.7,W,tp,LONG,36.9,145.262,145.26,145.223,145.26,8
2023-02-17 13:00:00+00:00,2023-02-17 13:05:00+00:00,-10.5,W,tp,SHORT,66.9,144.639,144.554,144.659,144.554,8
2023-02-20 13:00:00+00:00,2023-02-20 13:05:00+00:00,-25.9,W,tp,SHORT,53.7,145.191,144.966,145.225,144.966,8
2023-02-21 13:00:00+00:00,2023-02-21 13:05:00+00:00,-26.7,W,tp,SHORT,48.5,145.508,145.262,145.529,145.262,8
2023-02-22 13:00:00+00:00,2023-02-22 13:05:00+00:00,-14.3,W,tp,SHORT,42.0,145.378,145.26,145.403,145.26,8
2023-02-23 13:00:00+00:00,2023-02-23 13:05:00+00:00,-28.7,W,tp,SHORT,60.2,144.716,144.453,144.74,144.453,8
2023-02-24 13:00:00+00:00,2023-02-24 13:05:00+00:00,-4.4,W,tp,LONG,69.9,144.645,144.653,144.609,144.653,8
2023-02-27 13:00:00+00:00,2023-02-27 13:05:00+00:00,-36.7,W,tp,SHORT,57.3,144.804,144.453,144.82,144.453,8
2023-02-28 13:00:00+00:00,2023-02-28 13:05:00+00:00,-43.9,W,tp,SHORT,66.1,145.748,145.337,145.776,145.337,8
2023-03-01 13:00:00+00:00,2023-03-01 13:05:00+00:00,-17.5,W,tp,SHORT,49.5,144.783,144.621,144.796,144.621,8
2023-03-02 13:00:00+00:00,2023-03-02 13:05:00+00:00,-4.0,W,tp,LONG,56.5,145.253,145.229,145.189,145.229,8
2023-03-03 13:00:00+00:00,2023-03-03 13:05:00+00:00,-11.3,W,tp,SHORT,50.3,145.186,145.084,145.197,145.084,8
2023-03-06 13:00:00+00:00,2023-03-06 13:05:00+00:00,-42.5,W,tp,SHORT,80.1,145.351,144.926,145.351,144.926,8
2023-03-07 13:00:00+00:00,2023-03-07 13:05:00+00:00,-17.3,W,tp,SHORT,76.3,145.729,145.575,145.748,145.575,8
2023-03-08 13:00:00+00:00,2023-03-08 13:05:00+00:00,-6.9,W,tp,SHORT,45.0,145.737,145.703,145.772,145.703,8
2023-03-09 13:00:00+00:00,2023-03-09 13:05:00+00:00,-7.7,W,tp,SHORT,65.6,145.178,145.118,145.195,145.118,8
2023-03-10 13:00:00+00:00,2023-03-10 13:05:00+00:00,-104.1,W,tp,SHORT,109.2,147.319,146.312,147.353,146.312,8
2023-03-13 13:00:00+00:00,2023-03-13 13:05:00+00:00,-30.3,W,tp,SHORT,121.7,145.796,145.789,146.092,145.789,8
2023-03-14 13:00:00+00:00,2023-03-14 13:05:00+00:00,-94.5,W,tp,SHORT,114.8,146.985,146.072,147.017,146.072,8
2023-03-15 13:00:00+00:00,2023-03-15 13:05:00+00:00,1.1,W,tp,SHORT,159.1,145.951,145.964,145.953,145.964,8
2023-03-16 13:00:00+00:00,2023-03-16 13:05:00+00:00,-71.2,W,tp,SHORT,156.3,143.225,142.513,143.225,142.513,8
2023-03-17 13:00:00+00:00,2023-03-17 13:05:00+00:00,-31.6,W,tp,SHORT,73.9,143.703,143.417,143.733,143.417,8
2023-03-20 13:00:00+00:00,2023-03-20 13:05:00+00:00,-92.7,W,tp,SHORT,240.0,141.078,140.236,141.163,140.236,8
2023-03-21 13:00:00+00:00,2023-03-21 13:05:00+00:00,-160.6,W,tp,SHORT,160.2,142.585,141.074,142.68,141.074,8
2023-03-22 13:00:00+00:00,2023-03-22 13:05:00+00:00,-37.9,W,tp,SHORT,57.4,143.669,143.29,143.669,143.29,8
2023-03-23 13:00:00+00:00,2023-03-23 13:05:00+00:00,-46.0,W,tp,SHORT,109.0,143.061,142.604,143.064,142.604,8
2023-03-24 13:00:00+00:00,2023-03-24 13:05:00+00:00,-11.7,W,tp,SHORT,119.2,141.131,141.11,141.227,141.11,8
2023-03-27 13:00:00+00:00,2023-03-27 13:05:00+00:00,1.4,W,tp,LONG,132.1,143.483,143.461,143.475,143.461,8
2023-03-28 13:00:00+00:00,2023-03-28 13:05:00+00:00,-6.0,W,tp,SHORT,77.0,142.577,142.544,142.604,142.544,8
2023-03-29 13:00:00+00:00,2023-03-29 13:05:00+00:00,-69.2,W,tp,SHORT,74.4,143.559,142.93,143.622,142.93,8
2023-03-30 13:00:00+00:00,2023-03-30 13:05:00+00:00,-0.1,W,tp,LONG,87.4,144.989,144.959,144.958,144.959,8
2023-03-31 13:00:00+00:00,2023-03-31 13:05:00+00:00,-26.5,W,tp,SHORT,68.1,145.4,145.211,145.476,145.211,8
2023-04-03 13:00:00+00:00,2023-04-03 13:05:00+00:00,-27.3,W,tp,SHORT,53.5,145.331,145.12,145.393,145.12,8
2023-04-04 13:00:00+00:00,2023-04-04 13:05:00+00:00,-54.3,W,tp,SHORT,77.3,145.709,145.229,145.772,145.229,8
2023-04-05 13:00:00+00:00,2023-04-05 13:05:00+00:00,-38.8,W,tp,SHORT,57.2,145.303,144.934,145.322,144.934,8
2023-04-06 13:00:00+00:00,2023-04-06 13:05:00+00:00,-57.0,W,tp,SHORT,82.3,144.995,144.49,145.06,144.49,8
2023-04-07 13:00:00+00:00,2023-04-07 13:05:00+00:00,-4.4,W,tp,SHORT,43.7,145.536,145.507,145.551,145.507,8
2023-04-10 13:00:00+00:00,2023-04-10 13:05:00+00:00,-18.3,W,tp,SHORT,80.7,145.864,145.715,145.898,145.715,8
2023-04-11 13:00:00+00:00,2023-04-11 13:05:00+00:00,-30.9,W,tp,SHORT,58.1,147.116,146.81,147.119,146.81,8
2023-04-12 13:00:00+00:00,2023-04-12 13:05:00+00:00,-28.1,W,tp,SHORT,42.3,148.208,147.998,148.279,147.998,8
2023-04-13 13:00:00+00:00,2023-04-13 13:05:00+00:00,-2.3,W,tp,LONG,112.4,149.665,149.6,149.577,149.6,8
2023-04-14 13:00:00+00:00,2023-04-14 13:05:00+00:00,-23.9,W,tp,SHORT,40.2,149.128,148.904,149.143,148.904,8
2023-04-17 13:00:00+00:00,2023-04-17 13:05:00+00:00,-33.0,W,tp,SHORT,60.5,149.88,149.578,149.908,149.578,8
2023-04-18 13:00:00+00:00,2023-04-18 13:05:00+00:00,-2.3,W,tp,SHORT,37.0,149.497,149.498,149.521,149.498,8
2023-04-19 13:00:00+00:00,2023-04-19 13:05:00+00:00,-21.9,W,tp,SHORT,52.7,149.853,149.694,149.913,149.694,8
2023-04-20 13:00:00+00:00,2023-04-20 13:05:00+00:00,-46.2,W,tp,SHORT,54.9,150.404,149.961,150.423,149.961,8
2023-04-21 13:00:00+00:00,2023-04-21 13:05:00+00:00,-3.8,W,tp,SHORT,52.4,149.538,149.517,149.555,149.517,8
2023-04-24 13:00:00+00:00,2023-04-24 13:05:00+00:00,-73.3,W,tp,SHORT,90.9,150.971,150.306,151.039,150.306,8
2023-04-25 13:00:00+00:00,2023-04-25 13:05:00+00:00,-7.1,W,tp,SHORT,55.5,150.917,150.903,150.974,150.903,8
2023-04-26 13:00:00+00:00,2023-04-26 13:05:00+00:00,-43.3,W,tp,SHORT,59.9,149.968,149.61,150.043,149.61,8
2023-04-27 13:00:00+00:00,2023-04-27 13:05:00+00:00,-12.2,W,tp,SHORT,61.2,149.72,149.62,149.742,149.62,8
2023-04-28 13:00:00+00:00,2023-04-28 13:05:00+00:00,-268.9,W,tp,SHORT,279.0,151.794,149.133,151.822,149.133,8
2023-05-01 13:00:00+00:00,2023-05-01 13:05:00+00:00,-18.3,W,tp,SHORT,34.8,153.103,152.975,153.158,152.975,8
2023-05-02 13:00:00+00:00,2023-05-02 13:05:00+00:00,-7.5,W,tp,SHORT,112.3,152.802,152.835,152.91,152.835,8
2023-05-03 13:00:00+00:00,2023-05-03 13:05:00+00:00,-25.5,W,tp,SHORT,46.1,152.73,152.53,152.785,152.53,8
2023-05-04 13:00:00+00:00,2023-05-04 13:05:00+00:00,-0.8,W,tp,SHORT,90.1,151.543,151.537,151.545,151.537,8
2023-05-05 13:00:00+00:00,2023-05-05 13:05:00+00:00,-24.2,W,tp,SHORT,147.2,150.363,150.185,150.427,150.185,8
2023-05-08 13:00:00+00:00,2023-05-08 13:05:00+00:00,-46.6,W,tp,SHORT,83.6,151.838,151.411,151.877,151.411,8
2023-05-09 13:00:00+00:00,2023-05-09 13:05:00+00:00,-21.6,W,tp,SHORT,77.0,151.223,151.01,151.226,151.01,8
2023-05-10 13:00:00+00:00,2023-05-10 13:05:00+00:00,-1.6,W,tp,SHORT,61.7,151.74,151.726,151.742,151.726,8
2023-05-11 13:00:00+00:00,2023-05-11 13:05:00+00:00,-29.9,W,tp,SHORT,51.6,150.569,150.304,150.603,150.304,8
2023-05-12 13:00:00+00:00,2023-05-12 13:05:00+00:00,-20.5,W,tp,SHORT,87.2,150.837,150.662,150.867,150.662,8
2023-05-15 13:00:00+00:00,2023-05-15 13:05:00+00:00,-41.9,W,tp,SHORT,52.9,151.813,151.449,151.868,151.449,8
2023-05-16 13:00:00+00:00,2023-05-16 13:05:00+00:00,-39.9,W,tp,SHORT,61.9,152.011,151.622,152.021,151.622,8
2023-05-17 13:00:00+00:00,2023-05-17 13:05:00+00:00,-6.1,W,tp,SHORT,53.8,152.095,152.049,152.11,152.049,8
2023-05-18 13:00:00+00:00,2023-05-18 13:05:00+00:00,-26.0,W,tp,SHORT,44.5,152.987,152.761,153.021,152.761,8
2023-05-19 13:00:00+00:00,2023-05-19 13:05:00+00:00,-22.4,W,tp,SHORT,23.6,153.012,152.855,153.079,152.855,8
2023-05-22 13:00:00+00:00,2023-05-22 13:05:00+00:00,0.8,W,tp,LONG,82.8,154.122,154.104,154.112,154.104,8
2023-05-23 13:00:00+00:00,2023-05-23 13:05:00+00:00,-5.1,W,tp,SHORT,73.8,153.537,153.551,153.602,153.551,8
2023-05-24 13:00:00+00:00,2023-05-24 13:05:00+00:00,-6.5,W,tp,SHORT,45.1,153.473,153.441,153.506,153.441,8
2023-05-25 13:00:00+00:00,2023-05-25 13:05:00+00:00,-14.9,W,tp,SHORT,33.1,153.939,153.805,153.954,153.805,8
2023-05-26 13:00:00+00:00,2023-05-26 13:05:00+00:00,-35.4,W,tp,SHORT,42.3,154.572,154.265,154.619,154.265,8
2023-05-29 13:00:00+00:00,2023-05-29 13:05:00+00:00,-16.0,W,tp,SHORT,40.5,155.185,155.037,155.197,155.037,8
2023-05-30 13:00:00+00:00,2023-05-30 13:05:00+00:00,-78.3,W,tp,SHORT,98.1,155.262,154.512,155.295,154.512,8
2023-05-31 13:00:00+00:00,2023-05-31 13:05:00+00:00,-38.7,W,tp,SHORT,78.7,153.57,153.195,153.582,153.195,8
2023-06-01 13:00:00+00:00,2023-06-01 13:05:00+00:00,-3.9,W,tp,LONG,82.2,153.843,153.844,153.805,153.844,8
2023-06-02 13:00:00+00:00,2023-06-02 13:05:00+00:00,-4.7,W,tp,SHORT,54.0,153.212,153.22,153.267,153.22,8
2023-06-05 13:00:00+00:00,2023-06-05 13:05:00+00:00,-33.5,W,tp,SHORT,57.8,154.025,153.697,154.032,153.697,8
2023-06-06 13:00:00+00:00,2023-06-06 13:05:00+00:00,-2.7,W,tp,SHORT,79.1,153.503,153.487,153.514,153.487,8
2023-06-07 13:00:00+00:00,2023-06-07 13:05:00+00:00,-42.3,W,tp,SHORT,53.3,153.631,153.26,153.683,153.26,8
2023-06-08 13:00:00+00:00,2023-06-08 13:05:00+00:00,-19.8,W,tp,SHORT,33.1,153.688,153.512,153.71,153.512,8
2023-06-09 13:00:00+00:00,2023-06-09 13:20:00+00:00,3.3,W,tp,SHORT,48.4,154.725,154.767,154.734,154.767,8
2023-06-12 13:00:00+00:00,2023-06-12 13:05:00+00:00,-6.0,W,tp,SHORT,65.0,154.131,154.099,154.159,154.099,8
2023-06-13 13:00:00+00:00,2023-06-13 13:05:00+00:00,-31.1,W,tp,SHORT,79.2,153.912,153.635,153.946,153.635,8
