timestamp,GBPAUD_open,GBPAUD_high,GBPAUD_low,GBPAUD_close,GBPNZD_open,GBPNZD_high,GBPNZD_low,GBPNZD_close,AUDNZD_open,AUDNZD_high,AUDNZD_low,AUDNZD_close,source,broker_symbol,bar_closed,synchronization_valid
2026-08-24T04:40:00+00:00,1.90346,1.90385,1.90334,1.90384,2.2829,2.28335,2.28269,2.2833,1.1993,1.1995,1.19916,1.19927,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:45:00+00:00,1.90384,1.90404,1.90373,1.9037600000000001,2.28326,2.28405,2.28326,2.28333,1.19925,1.19959,1.19924,1.19932,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:50:00+00:00,1.9037600000000001,1.90396,1.90334,1.9038599999999999,2.28333,2.28356,2.28307,2.28352,1.19932,1.19963,1.19926,1.1993800000000001,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:55:00+00:00,1.90384,1.90409,1.9037600000000001,1.90404,2.2835,2.28391,2.28332,2.28382,1.1993800000000001,1.19953,1.19929,1.19944,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:00:00+00:00,1.904,1.90446,1.90388,1.9039199999999998,2.28381,2.28466,2.28375,2.28407,1.19944,1.19974,1.19925,1.19961,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:05:00+00:00,1.9039199999999998,1.90415,1.9037,1.90373,2.28407,2.28485,2.28386,2.28393,1.19961,1.19994,1.1994799999999999,1.19968,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:10:00+00:00,1.90373,1.90391,1.9034900000000001,1.90357,2.28393,2.28408,2.28347,2.28355,1.19968,1.19971,1.19949,1.19956,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:15:00+00:00,1.90357,1.90368,1.90344,1.90364,2.28355,2.2837,2.28322,2.28356,1.19956,1.19962,1.19941,1.19952,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:20:00+00:00,1.90364,1.90371,1.9034900000000001,1.90366,2.28356,2.28362,2.2832,2.28322,1.19952,1.19956,1.19934,1.19934,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:25:00+00:00,1.90366,1.90402,1.9034900000000001,1.90391,2.28322,2.28401,2.28302,2.2837899999999998,1.19934,1.19959,1.19931,1.19947,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:30:00+00:00,1.9039000000000001,1.90395,1.90357,1.90371,2.28378,2.28382,2.2834,2.28372,1.19947,1.19961,1.19943,1.19956,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:35:00+00:00,1.90371,1.90387,1.90359,1.90387,2.28372,2.28372,2.28328,2.28345,1.19956,1.19959,1.19929,1.19931,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:40:00+00:00,1.90387,1.90407,1.9037899999999999,1.90387,2.28345,2.28358,2.28331,2.28339,1.19931,1.1993800000000001,1.1992099999999999,1.19928,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:45:00+00:00,1.90387,1.90488,1.90387,1.9048699999999998,2.28339,2.28388,2.28339,2.28384,1.19928,1.19937,1.19885,1.19889,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:50:00+00:00,1.90488,1.90491,1.90465,1.9046699999999999,2.28386,2.28452,2.28377,2.2842000000000002,1.19889,1.19936,1.19885,1.1992,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T05:55:00+00:00,1.9046699999999999,1.90489,1.9045,1.90479,2.2842000000000002,2.28456,2.2841,2.28433,1.1992,1.1994,1.19914,1.19922,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:00:00+00:00,1.90479,1.90507,1.90468,1.90489,2.28433,2.28469,2.28414,2.28462,1.19922,1.1993800000000001,1.19912,1.19932,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:05:00+00:00,1.9049,1.9051200000000001,1.90483,1.9050500000000001,2.28464,2.28539,2.28459,2.28539,1.19932,1.19962,1.19929,1.19961,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:10:00+00:00,1.9050799999999999,1.90518,1.90477,1.9048,2.28539,2.28575,2.28503,2.28515,1.19961,1.19975,1.19955,1.19962,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T06:15:00+00:00,1.9048,1.90488,1.9045999999999998,1.90468,2.28515,2.28528,2.2849,2.28524,1.19962,1.19977,1.19951,1.19976,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
