asset_id,historical_date,event_index,rank_band,peer_n,jaccard_persistence,membership_turnover,new_peer_count,lost_peer_count
1042,2024-02-25 23:59:59,9055,101-250,10,0.42857142857142855,0.5714285714285714,4.0,4.0
8335,2021-07-20 23:59:59,141094,26-100,10,,,,
8335,2023-12-23 23:59:59,141149,251-500,10,0.0,1.0,10.0,10.0
8335,2024-01-24 23:59:59,141158,501-750,10,0.0,1.0,10.0,10.0
11498,2023-01-17 23:59:59,172665,251-500,10,,,,
11498,2024-02-25 23:59:59,172692,1001-1500,10,0.17647058823529413,0.8235294117647058,7.0,7.0
19590,2022-07-27 23:59:59,195023,501-750,10,,,,
19590,2024-02-25 23:59:59,195057,751-1000,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1044,2023-12-25 23:59:59,9126,501-750,10,,,,
1044,2024-06-22 23:59:59,9131,251-500,10,0.1111111111111111,0.8888888888888888,8.0,8.0
1044,2024-07-14 23:59:59,9136,251-500,10,0.42857142857142855,0.5714285714285714,4.0,4.0
4172,2021-05-22 23:59:59,82554,26-100,10,,,,
4172,2022-09-12 23:59:59,82581,26-100,10,0.0,1.0,10.0,10.0
4172,2022-12-28 23:59:59,82585,26-100,10,0.0,1.0,10.0,10.0
4172,2024-06-22 23:59:59,82614,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
4172,2026-05-06 23:59:59,82648,26-100,10,0.0,1.0,10.0,10.0
16946,2023-01-11 23:59:59,189531,751-1000,10,,,,
16946,2023-06-21 23:59:59,189540,501-750,10,0.3333333333333333,0.6666666666666667,5.0,5.0
16946,2024-07-14 23:59:59,189559,501-750,10,0.17647058823529413,0.8235294117647058,7.0,7.0
16352,2022-05-29 23:59:59,188128,251-500,10,,,,
16352,2023-10-29 23:59:59,188158,751-1000,10,0.0,1.0,10.0,10.0
1168,2021-12-20 23:59:59,9955,26-100,10,,,,
1168,2025-04-30 23:59:59,10023,101-250,10,0.1111111111111111,0.8888888888888888,8.0,8.0
4120,2021-12-20 23:59:59,81427,101-250,10,,,,
4120,2024-10-26 23:59:59,81481,251-500,10,0.0,1.0,10.0,10.0
4120,2025-04-11 23:59:59,81486,251-500,10,0.0,1.0,10.0,10.0
4120,2025-12-19 23:59:59,81505,101-250,10,0.1111111111111111,0.8888888888888888,8.0,8.0
5523,2021-03-28 23:59:59,102884,751-1000,10,,,,
5523,2021-12-20 23:59:59,102895,501-750,10,0.0,1.0,10.0,10.0
5523,2022-04-16 23:59:59,102900,501-750,10,0.0,1.0,10.0,10.0
8719,2023-07-08 23:59:59,147904,101-250,10,,,,
8719,2025-11-09 23:59:59,147957,251-500,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1214,2020-08-27 23:59:59,10392,26-100,10,,,,
1214,2021-04-22 23:59:59,10408,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1214,2022-12-21 23:59:59,10440,101-250,10,0.0,1.0,10.0,10.0
7958,2021-04-12 23:59:59,134752,251-500,10,,,,
7958,2021-09-12 23:59:59,134761,251-500,10,0.17647058823529413,0.8235294117647058,7.0,7.0
7958,2022-04-17 23:59:59,134773,251-500,10,0.25,0.75,6.0,6.0
7958,2023-05-28 23:59:59,134797,101-250,10,0.0,1.0,10.0,10.0
7958,2026-01-04 23:59:59,134838,251-500,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1230,2023-10-25 23:59:59,10680,251-500,10,,,,
1230,2024-12-29 23:59:59,10713,251-500,10,0.25,0.75,6.0,6.0
5899,2021-07-18 23:59:59,109643,251-500,10,,,,
5899,2023-10-25 23:59:59,109679,26-100,10,0.0,1.0,10.0,10.0
5899,2024-07-31 23:59:59,109700,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
5899,2024-10-24 23:59:59,109708,251-500,10,0.0,1.0,10.0,10.0
5899,2025-10-17 23:59:59,109722,251-500,10,0.0,1.0,10.0,10.0
20362,2023-10-25 23:59:59,196930,101-250,10,,,,
20362,2023-10-31 23:59:59,196933,101-250,10,0.25,0.75,6.0,6.0
1274,2021-12-10 23:59:59,11020,26-100,10,,,,
1274,2022-04-04 23:59:59,11031,26-100,10,0.0,1.0,10.0,10.0
1274,2024-04-03 23:59:59,11073,101-250,10,0.0,1.0,10.0,10.0
1274,2026-05-25 23:59:59,11110,251-500,10,0.05263157894736842,0.9473684210526316,9.0,9.0
7440,2021-05-16 23:59:59,127897,251-500,10,,,,
7440,2021-06-23 23:59:59,127902,251-500,10,0.0,1.0,10.0,10.0
7440,2022-03-07 23:59:59,127912,501-750,10,0.17647058823529413,0.8235294117647058,7.0,7.0
7440,2024-07-16 23:59:59,127966,751-1000,10,0.05263157894736842,0.9473684210526316,9.0,9.0
37322,2026-05-25 23:59:59,239418,101-250,10,,,,
37322,2026-07-30 23:59:59,239423,101-250,10,0.0,1.0,10.0,10.0
4779,2020-08-08 23:59:59,90079,26-100,10,,,,
4779,2020-12-05 23:59:59,90086,26-100,10,0.1111111111111111,0.8888888888888888,8.0,8.0
4779,2021-01-13 23:59:59,90091,26-100,10,0.0,1.0,10.0,10.0
4779,2021-01-30 23:59:59,90092,26-100,10,0.05263157894736842,0.9473684210526316,9.0,9.0
4779,2021-09-01 23:59:59,90101,101-250,10,0.17647058823529413,0.8235294117647058,7.0,7.0
4779,2021-10-13 23:59:59,90104,101-250,10,0.25,0.75,6.0,6.0
4779,2022-04-10 23:59:59,90114,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
4779,2022-07-08 23:59:59,90127,101-250,10,0.1111111111111111,0.8888888888888888,8.0,8.0
4779,2023-01-27 23:59:59,90143,501-750,10,0.0,1.0,10.0,10.0
1298,2021-03-29 23:59:59,11329,251-500,10,,,,
1298,2021-04-06 23:59:59,11332,251-500,10,0.0,1.0,10.0,10.0
1298,2025-03-02 23:59:59,11414,1501-2000,10,0.05263157894736842,0.9473684210526316,9.0,9.0
3662,2020-09-12 23:59:59,65789,26-100,10,,,,
3662,2020-11-19 23:59:59,65790,26-100,10,0.0,1.0,10.0,10.0
3662,2020-11-22 23:59:59,65791,101-250,10,0.17647058823529413,0.8235294117647058,7.0,7.0
2989,2021-04-25 23:59:59,53253,251-500,10,,,,
2989,2022-07-05 23:59:59,53272,101-250,10,0.0,1.0,10.0,10.0
2989,2022-11-04 23:59:59,53291,101-250,10,0.0,1.0,10.0,10.0
2989,2023-03-18 23:59:59,53299,101-250,10,0.0,1.0,10.0,10.0
2989,2023-03-24 23:59:59,53301,101-250,10,0.42857142857142855,0.5714285714285714,4.0,4.0
2989,2023-05-22 23:59:59,53305,101-250,10,0.25,0.75,6.0,6.0
2989,2024-12-11 23:59:59,53340,251-500,10,0.1111111111111111,0.8888888888888888,8.0,8.0
2989,2025-01-02 23:59:59,53344,251-500,10,0.42857142857142855,0.5714285714285714,4.0,4.0
2989,2025-04-19 23:59:59,53345,251-500,10,0.25,0.75,6.0,6.0
5446,2021-09-12 23:59:59,101672,751-1000,10,,,,
5446,2023-05-27 23:59:59,101716,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
5446,2024-04-07 23:59:59,101728,251-500,10,0.3333333333333333,0.6666666666666667,5.0,5.0
5446,2024-05-02 23:59:59,101731,251-500,10,0.6666666666666666,0.33333333333333337,2.0,2.0
5446,2024-10-30 23:59:59,101739,251-500,10,0.05263157894736842,0.9473684210526316,9.0,9.0
5446,2024-12-03 23:59:59,101745,251-500,10,0.3333333333333333,0.6666666666666667,5.0,5.0
5446,2025-01-15 23:59:59,101750,251-500,10,0.3333333333333333,0.6666666666666667,5.0,5.0
27075,2023-09-05 23:59:59,211507,26-100,10,,,,
27075,2023-10-13 23:59:59,211509,26-100,10,0.0,1.0,10.0,10.0
27075,2025-02-21 23:59:59,211545,26-100,10,0.0,1.0,10.0,10.0
7311,2024-04-08 23:59:59,125855,751-1000,10,,,,
7311,2025-07-27 23:59:59,125884,751-1000,10,0.0,1.0,10.0,10.0
17520,2024-02-08 23:59:59,190832,101-250,10,,,,
17520,2024-04-10 23:59:59,190838,101-250,10,0.25,0.75,6.0,6.0
17520,2024-08-31 23:59:59,190845,101-250,10,0.17647058823529413,0.8235294117647058,7.0,7.0
17520,2024-09-10 23:59:59,190848,101-250,10,0.17647058823529413,0.8235294117647058,7.0,7.0
17520,2025-03-13 23:59:59,190863,251-500,10,0.0,1.0,10.0,10.0
17520,2025-07-22 23:59:59,190869,251-500,10,0.05263157894736842,0.9473684210526316,9.0,9.0
17520,2025-10-01 23:59:59,190871,251-500,10,0.1111111111111111,0.8888888888888888,8.0,8.0
17520,2025-10-09 23:59:59,190872,251-500,10,0.05263157894736842,0.9473684210526316,9.0,9.0
17520,2025-12-03 23:59:59,190878,501-750,10,0.0,1.0,10.0,10.0
17520,2026-02-16 23:59:59,190881,501-750,10,0.05263157894736842,0.9473684210526316,9.0,9.0
17520,2026-02-25 23:59:59,190883,501-750,10,0.1111111111111111,0.8888888888888888,8.0,8.0
17520,2026-03-14 23:59:59,190888,751-1000,10,0.25,0.75,6.0,6.0
3918,2022-04-18 23:59:59,74962,101-250,10,,,,
3918,2022-05-15 23:59:59,74963,101-250,10,0.0,1.0,10.0,10.0
3918,2022-09-10 23:59:59,74970,101-250,10,0.0,1.0,10.0,10.0
3918,2022-09-25 23:59:59,74972,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
3918,2022-10-01 23:59:59,74974,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
3918,2022-10-12 23:59:59,74977,101-250,10,0.1111111111111111,0.8888888888888888,8.0,8.0
3918,2023-01-11 23:59:59,74986,101-250,10,0.25,0.75,6.0,6.0
1437,2024-02-06 23:59:59,12718,101-250,10,,,,
1437,2025-04-13 23:59:59,12745,101-250,10,0.0,1.0,10.0,10.0
2665,2024-02-06 23:59:59,44538,501-750,10,,,,
2665,2024-02-09 23:59:59,44539,501-750,10,0.17647058823529413,0.8235294117647058,7.0,7.0
28293,2024-10-16 23:59:59,214133,101-250,10,,,,
28293,2024-12-01 23:59:59,214136,251-500,10,0.1111111111111111,0.8888888888888888,8.0,8.0
28293,2025-04-07 23:59:59,214151,101-250,10,0.0,1.0,10.0,10.0
28293,2025-05-11 23:59:59,214153,101-250,10,0.1111111111111111,0.8888888888888888,8.0,8.0
28293,2025-05-25 23:59:59,214155,101-250,10,0.0,1.0,10.0,10.0
28293,2025-06-03 23:59:59,214157,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
10529,2022-02-20 23:59:59,164542,251-500,10,,,,
10529,2025-09-06 23:59:59,164629,101-250,10,0.0,1.0,10.0,10.0
10529,2025-12-25 23:59:59,164637,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
10529,2026-03-24 23:59:59,164645,26-100,10,0.05263157894736842,0.9473684210526316,9.0,9.0
10529,2026-06-30 23:59:59,164650,26-100,10,0.1111111111111111,0.8888888888888888,8.0,8.0
7326,2024-12-15 23:59:59,126197,101-250,10,,,,
7326,2024-12-16 23:59:59,126198,101-250,10,0.3333333333333333,0.6666666666666667,5.0,5.0
7326,2025-04-01 23:59:59,126207,26-100,10,0.0,1.0,10.0,10.0
7326,2025-06-02 23:59:59,126210,26-100,10,0.0,1.0,10.0,10.0
7326,2025-10-08 23:59:59,126218,26-100,10,0.05263157894736842,0.9473684210526316,9.0,9.0
7326,2026-07-21 23:59:59,126240,26-100,10,0.0,1.0,10.0,10.0
7326,2026-07-23 23:59:59,126241,101-250,10,0.3333333333333333,0.6666666666666667,5.0,5.0
4268,2021-01-20 23:59:59,84603,101-250,10,,,,
4268,2021-06-06 23:59:59,84614,251-500,10,0.0,1.0,10.0,10.0
4268,2022-03-28 23:59:59,84624,501-750,10,0.0,1.0,10.0,10.0
4268,2022-10-05 23:59:59,84638,751-1000,10,0.0,1.0,10.0,10.0
2643,2022-10-09 23:59:59,43839,751-1000,10,,,,
2643,2024-05-23 23:59:59,43873,751-1000,10,0.0,1.0,10.0,10.0
11240,2022-06-20 23:59:59,170157,251-500,10,,,,
11240,2023-03-01 23:59:59,170177,251-500,10,0.17647058823529413,0.8235294117647058,7.0,7.0
11240,2023-03-05 23:59:59,170179,251-500,10,0.42857142857142855,0.5714285714285714,4.0,4.0
11240,2023-03-06 23:59:59,170180,251-500,10,0.42857142857142855,0.5714285714285714,4.0,4.0
4644,2020-08-03 23:59:59,87565,101-250,10,,,,
4644,2021-05-24 23:59:59,87581,251-500,10,0.0,1.0,10.0,10.0
4644,2021-05-31 23:59:59,87582,251-500,10,0.0,1.0,10.0,10.0
5957,2022-11-21 23:59:59,110665,251-500,10,,,,
5957,2024-02-01 23:59:59,110685,501-750,10,0.0,1.0,10.0,10.0
5957,2024-09-10 23:59:59,110702,751-1000,10,0.0,1.0,10.0,10.0
1637,2023-03-25 23:59:59,15287,101-250,10,,,,
1637,2025-08-28 23:59:59,15335,251-500,10,0.0,1.0,10.0,10.0
30460,2025-08-28 23:59:59,222044,751-1000,10,,,,
30460,2026-01-05 23:59:59,222052,251-500,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1659,2021-06-26 23:59:59,15560,101-250,10,,,,
1659,2021-11-09 23:59:59,15567,101-250,10,0.0,1.0,10.0,10.0
1659,2024-04-24 23:59:59,15628,26-100,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1659,2026-05-03 23:59:59,15666,101-250,10,0.1111111111111111,0.8888888888888888,8.0,8.0
2662,2021-06-26 23:59:59,44401,251-500,10,,,,
2662,2021-06-27 23:59:59,44402,251-500,10,0.05263157894736842,0.9473684210526316,9.0,9.0
7189,2022-05-03 23:59:59,123343,251-500,10,,,,
7189,2022-07-30 23:59:59,123349,251-500,10,0.42857142857142855,0.5714285714285714,4.0,4.0
7189,2022-08-18 23:59:59,123353,251-500,10,0.6666666666666666,0.33333333333333337,2.0,2.0
7189,2022-08-23 23:59:59,123355,251-500,10,1.0,0.0,0.0,0.0
7189,2023-06-26 23:59:59,123367,501-750,10,0.0,1.0,10.0,10.0
7189,2024-06-04 23:59:59,123388,1001-1500,10,0.0,1.0,10.0,10.0
23081,2024-04-06 23:59:59,204587,751-1000,10,,,,
23081,2024-04-22 23:59:59,204591,751-1000,10,0.1111111111111111,0.8888888888888888,8.0,8.0
23081,2024-09-23 23:59:59,204606,751-1000,10,0.0,1.0,10.0,10.0
23081,2025-02-15 23:59:59,204619,751-1000,10,0.1111111111111111,0.8888888888888888,8.0,8.0
13524,2022-10-04 23:59:59,181600,501-750,10,,,,
13524,2022-10-08 23:59:59,181602,501-750,10,0.3333333333333333,0.6666666666666667,5.0,5.0
13524,2024-04-24 23:59:59,181644,501-750,10,0.1111111111111111,0.8888888888888888,8.0,8.0
28194,2025-03-26 23:59:59,213685,101-250,10,,,,
28194,2026-05-03 23:59:59,213727,501-750,10,0.0,1.0,10.0,10.0
1660,2021-02-04 23:59:59,15681,501-750,10,,,,
1660,2021-05-09 23:59:59,15686,751-1000,10,0.0,1.0,10.0,10.0
5072,2021-05-09 23:59:59,95358,501-750,10,,,,
5072,2021-07-24 23:59:59,95365,251-500,10,0.0,1.0,10.0,10.0
5072,2021-07-31 23:59:59,95367,251-500,10,0.1111111111111111,0.8888888888888888,8.0,8.0
5072,2023-01-15 23:59:59,95396,251-500,10,0.0,1.0,10.0,10.0
5072,2023-01-27 23:59:59,95399,251-500,10,0.1111111111111111,0.8888888888888888,8.0,8.0
5072,2023-08-26 23:59:59,95407,251-500,10,0.0,1.0,10.0,10.0
5072,2023-11-04 23:59:59,95418,501-750,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1680,2024-04-16 23:59:59,16048,101-250,10,,,,
1680,2024-07-24 23:59:59,16052,101-250,10,0.0,1.0,10.0,10.0
1680,2024-10-22 23:59:59,16059,101-250,10,0.0,1.0,10.0,10.0
5616,2021-03-16 23:59:59,104597,101-250,10,,,,
5616,2021-11-17 23:59:59,104611,251-500,10,0.0,1.0,10.0,10.0
5616,2021-12-12 23:59:59,104614,501-750,10,0.0,1.0,10.0,10.0
1698,2020-10-12 23:59:59,16634,101-250,10,,,,
1698,2025-11-08 23:59:59,16742,101-250,10,0.0,1.0,10.0,10.0
35386,2025-11-08 23:59:59,233829,751-1000,10,,,,
35386,2025-12-10 23:59:59,233830,751-1000,10,0.0,1.0,10.0,10.0
1710,2021-10-12 23:59:59,17158,501-750,10,,,,
1710,2023-08-09 23:59:59,17191,251-500,10,0.0,1.0,10.0,10.0
5604,2021-10-12 23:59:59,104258,101-250,10,,,,
5604,2022-07-20 23:59:59,104270,101-250,10,0.0,1.0,10.0,10.0
2465,2021-10-18 23:59:59,36770,501-750,10,,,,
2465,2021-10-28 23:59:59,36771,751-1000,10,0.0,1.0,10.0,10.0
9308,2023-09-07 23:59:59,155221,101-250,10,,,,
9308,2026-02-14 23:59:59,155274,751-1000,10,0.05263157894736842,0.9473684210526316,9.0,9.0
7334,2022-10-19 23:59:59,126356,251-500,10,,,,
7334,2024-01-19 23:59:59,126376,26-100,10,0.0,1.0,10.0,10.0
19891,2022-06-14 23:59:59,196031,26-100,10,,,,
19891,2022-09-14 23:59:59,196036,26-100,10,0.25,0.75,6.0,6.0
19891,2022-10-19 23:59:59,196038,26-100,10,0.25,0.75,6.0,6.0
19891,2022-11-10 23:59:59,196044,26-100,10,0.42857142857142855,0.5714285714285714,4.0,4.0
19891,2023-01-06 23:59:59,196047,26-100,10,0.42857142857142855,0.5714285714285714,4.0,4.0
19891,2023-01-14 23:59:59,196048,26-100,10,0.5384615384615384,0.46153846153846156,3.0,3.0
19891,2023-10-24 23:59:59,196057,26-100,10,0.42857142857142855,0.5714285714285714,4.0,4.0
19891,2023-11-26 23:59:59,196061,26-100,10,0.42857142857142855,0.5714285714285714,4.0,4.0
19891,2023-11-29 23:59:59,196063,26-100,10,0.42857142857142855,0.5714285714285714,4.0,4.0
19891,2024-04-15 23:59:59,196074,101-250,10,0.17647058823529413,0.8235294117647058,7.0,7.0
19891,2024-04-29 23:59:59,196078,101-250,10,0.3333333333333333,0.6666666666666667,5.0,5.0
19891,2024-12-30 23:59:59,196086,101-250,10,0.1111111111111111,0.8888888888888888,8.0,8.0
19891,2025-05-19 23:59:59,196092,101-250,10,0.25,0.75,6.0,6.0
19891,2025-07-20 23:59:59,196094,101-250,10,0.25,0.75,6.0,6.0
19891,2025-09-08 23:59:59,196098,101-250,10,0.42857142857142855,0.5714285714285714,4.0,4.0
19891,2025-12-31 23:59:59,196106,26-100,10,0.25,0.75,6.0,6.0
19891,2026-04-07 23:59:59,196114,26-100,10,0.42857142857142855,0.5714285714285714,4.0,4.0
19891,2026-05-11 23:59:59,196116,26-100,10,0.5384615384615384,0.46153846153846156,3.0,3.0
1750,2022-12-06 23:59:59,18110,251-500,10,,,,
1750,2022-12-11 23:59:59,18112,251-500,10,0.1111111111111111,0.8888888888888888,8.0,8.0
4642,2020-12-08 23:59:59,87441,26-100,10,,,,
4642,2023-06-15 23:59:59,87494,26-100,10,0.0,1.0,10.0,10.0
4642,2023-07-22 23:59:59,87499,26-100,10,0.17647058823529413,0.8235294117647058,7.0,7.0
10312,2025-06-19 23:59:59,162871,501-750,10,,,,
10312,2025-10-13 23:59:59,162885,501-750,10,0.1111111111111111,0.8888888888888888,8.0,8.0
10312,2025-10-18 23:59:59,162886,751-1000,10,0.17647058823529413,0.8235294117647058,7.0,7.0
6941,2023-11-24 23:59:59,119272,101-250,10,,,,
6941,2024-02-01 23:59:59,119278,101-250,10,0.3333333333333333,0.6666666666666667,5.0,5.0
6941,2024-02-07 23:59:59,119280,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
6941,2024-02-29 23:59:59,119282,251-500,10,0.3333333333333333,0.6666666666666667,5.0,5.0
1765,2022-04-21 23:59:59,18714,26-100,10,,,,
1765,2023-03-04 23:59:59,18738,26-100,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1765,2025-04-08 23:59:59,18787,26-100,10,0.0,1.0,10.0,10.0
2222,2022-04-21 23:59:59,29406,251-500,10,,,,
2222,2023-06-19 23:59:59,29435,501-750,10,0.0,1.0,10.0,10.0
2222,2023-06-23 23:59:59,29437,501-750,10,0.17647058823529413,0.8235294117647058,7.0,7.0
17704,2022-08-04 23:59:59,191270,101-250,10,,,,
17704,2022-08-06 23:59:59,191272,101-250,10,0.8181818181818182,0.18181818181818177,1.0,1.0
17704,2022-08-20 23:59:59,191273,101-250,10,0.42857142857142855,0.5714285714285714,4.0,4.0
17704,2022-12-30 23:59:59,191282,101-250,10,0.1111111111111111,0.8888888888888888,8.0,8.0
3987,2021-01-31 23:59:59,77343,251-500,10,,,,
3987,2023-01-17 23:59:59,77352,101-250,10,0.0,1.0,10.0,10.0
3987,2024-05-06 23:59:59,77379,251-500,10,0.0,1.0,10.0,10.0
3987,2024-09-28 23:59:59,77387,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
3987,2025-04-01 23:59:59,77399,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
3987,2025-12-28 23:59:59,77414,101-250,10,0.3333333333333333,0.6666666666666667,5.0,5.0
3987,2026-05-31 23:59:59,77422,101-250,10,0.5384615384615384,0.46153846153846156,3.0,3.0
1826,2021-02-14 23:59:59,20417,751-1000,10,,,,
1826,2021-07-04 23:59:59,20429,501-750,10,0.0,1.0,10.0,10.0
1826,2021-09-22 23:59:59,20434,751-1000,10,0.0,1.0,10.0,10.0
1826,2021-12-12 23:59:59,20436,751-1000,10,0.1111111111111111,0.8888888888888888,8.0,8.0
1826,2023-08-11 23:59:59,20475,751-1000,10,0.0,1.0,10.0,10.0
8755,2021-09-22 23:59:59,148376,501-750,10,,,,
8755,2021-09-23 23:59:59,148377,751-1000,10,0.05263157894736842,0.9473684210526316,9.0,9.0
2273,2022-08-12 23:59:59,30483,101-250,10,,,,
2273,2024-08-10 23:59:59,30523,501-750,10,0.0,1.0,10.0,10.0
2273,2024-09-28 23:59:59,30525,501-750,10,0.05263157894736842,0.9473684210526316,9.0,9.0
2273,2025-04-24 23:59:59,30538,501-750,10,0.0,1.0,10.0,10.0
2273,2025-06-01 23:59:59,30541,501-750,10,0.0,1.0,10.0,10.0
2273,2025-12-28 23:59:59,30552,501-750,10,0.1111111111111111,0.8888888888888888,8.0,8.0
38561,2026-01-04 23:59:59,242884,501-750,10,,,,
38561,2026-03-11 23:59:59,242890,251-500,10,0.0,1.0,10.0,10.0
3307,2021-03-31 23:59:59,58938,251-500,10,,,,
3307,2021-04-02 23:59:59,58939,251-500,10,0.1111111111111111,0.8888888888888888,8.0,8.0
5475,2020-07-06 23:59:59,102265,251-500,10,,,,
5475,2021-01-22 23:59:59,102279,501-750,10,0.0,1.0,10.0,10.0
5475,2021-01-31 23:59:59,102283,751-1000,10,0.05263157894736842,0.9473684210526316,9.0,9.0
5475,2021-03-31 23:59:59,102285,1501-2000,10,0.0,1.0,10.0,10.0
1817,2021-04-24 23:59:59,20317,101-250,10,,,,
1817,2022-06-22 23:59:59,20343,101-250,10,0.0,1.0,10.0,10.0
5625,2021-11-22 23:59:59,105004,251-500,10,,,,
5625,2023-10-08 23:59:59,105036,101-250,10,0.0,1.0,10.0,10.0
8245,2022-06-22 23:59:59,139593,501-750,10,,,,
8245,2024-02-09 23:59:59,139625,751-1000,10,0.1111111111111111,0.8888888888888888,8.0,8.0
2927,2021-02-02 23:59:59,51458,101-250,10,,,,
2927,2021-07-04 23:59:59,51471,101-250,10,0.05263157894736842,0.9473684210526316,9.0,9.0
2927,2021-12-19 23:59:59,51482,251-500,10,0.17647058823529413,0.8235294117647058,7.0,7.0
2927,2024-05-11 23:59:59,51523,501-750,10,0.25,0.75,6.0,6.0
2927,2024-05-15 23:59:59,51527,501-750,10,0.8181818181818182,0.18181818181818177,1.0,1.0
2927,2024-05-16 23:59:59,51528,501-750,10,0.1111111111111111,0.8888888888888888,8.0,8.0
2927,2025-03-30 23:59:59,51555,501-750,10,0.17647058823529413,0.8235294117647058,7.0,7.0
2927,2025-04-09 23:59:59,51559,501-750,10,0.25,0.75,6.0,6.0
22031,2024-02-02 23:59:59,201592,751-1000,10,,,,
22031,2024-02-18 23:59:59,201596,751-1000,10,0.0,1.0,10.0,10.0
3063,2021-04-25 23:59:59,54578,501-750,10,,,,
3063,2021-06-24 23:59:59,54583,1001-1500,10,0.0,1.0,10.0,10.0
1856,2025-01-26 23:59:59,21374,501-750,10,,,,
1856,2025-07-26 23:59:59,21382,501-750,10,0.1111111111111111,0.8888888888888888,8.0,8.0
1856,2025-11-02 23:59:59,21385,751-1000,10,0.1111111111111111,0.8888888888888888,8.0,8.0
26081,2023-12-16 23:59:59,210543,26-100,10,,,,
26081,2024-03-10 23:59:59,210549,26-100,10,0.25,0.75,6.0,6.0
26081,2024-03-31 23:59:59,210552,26-100,10,0.8181818181818182,0.18181818181818177,1.0,1.0
26081,2024-08-25 23:59:59,210556,26-100,10,0.17647058823529413,0.8235294117647058,7.0,7.0
26081,2024-09-16 23:59:59,210558,26-100,10,0.25,0.75,6.0,6.0
26081,2024-09-23 23:59:59,210559,26-100,10,0.5384615384615384,0.46153846153846156,3.0,3.0
26081,2024-10-10 23:59:59,210561,26-100,10,0.3333333333333333,0.6666666666666667,5.0,5.0
26081,2024-11-18 23:59:59,210562,26-100,10,0.6666666666666666,0.33333333333333337,2.0,2.0
26081,2024-12-14 23:59:59,210565,26-100,10,0.6666666666666666,0.33333333333333337,2.0,2.0
26081,2024-12-15 23:59:59,210566,26-100,10,0.6666666666666666,0.33333333333333337,2.0,2.0
26081,2025-11-02 23:59:59,210583,26-100,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1876,2021-12-26 23:59:59,21644,1001-1500,10,,,,
1876,2024-12-22 23:59:59,21702,1501-2000,10,0.0,1.0,10.0,10.0
11419,2023-03-23 23:59:59,171951,26-100,10,,,,
11419,2023-05-12 23:59:59,171953,26-100,10,0.17647058823529413,0.8235294117647058,7.0,7.0
4804,2021-03-22 23:59:59,90282,751-1000,10,,,,
4804,2021-07-15 23:59:59,90288,751-1000,10,0.0,1.0,10.0,10.0
4687,2020-12-21 23:59:59,88175,26-100,10,,,,
4687,2021-03-17 23:59:59,88178,26-100,10,0.0,1.0,10.0,10.0
4687,2021-04-08 23:59:59,88186,26-100,10,0.42857142857142855,0.5714285714285714,4.0,4.0
4687,2021-04-12 23:59:59,88188,26-100,10,0.42857142857142855,0.5714285714285714,4.0,4.0
4687,2023-10-30 23:59:59,88236,26-100,10,0.05263157894736842,0.9473684210526316,9.0,9.0
1896,2024-01-28 23:59:59,22213,101-250,10,,,,
1896,2025-12-31 23:59:59,22253,101-250,10,0.0,1.0,10.0,10.0
4116,2024-01-28 23:59:59,81230,1001-1500,10,,,,
4116,2024-02-13 23:59:59,81234,751-1000,10,0.0,1.0,10.0,10.0
16430,2024-01-28 23:59:59,188374,501-750,10,,,,
16430,2024-06-06 23:59:59,188389,751-1000,10,0.05263157894736842,0.9473684210526316,9.0,9.0
35721,2025-05-22 23:59:59,234849,101-250,10,,,,
35721,2025-06-12 23:59:59,234851,101-250,10,0.5384615384615384,0.46153846153846156,3.0,3.0
35721,2025-12-29 23:59:59,234864,101-250,10,0.17647058823529413,0.8235294117647058,7.0,7.0
35721,2026-04-10 23:59:59,234874,101-250,10,0.6666666666666666,0.33333333333333337,2.0,2.0
35721,2026-04-22 23:59:59,234875,101-250,10,0.8181818181818182,0.18181818181818177,1.0,1.0
35721,2026-05-10 23:59:59,234876,101-250,10,1.0,0.0,0.0,0.0
35721,2026-05-13 23:59:59,234878,101-250,10,0.8181818181818182,0.18181818181818177,1.0,1.0
35721,2026-06-15 23:59:59,234881,101-250,10,0.8181818181818182,0.18181818181818177,1.0,1.0
2563,2020-12-16 23:59:59,40621,26-100,10,,,,
