time,open,high,low,close,volume
2015-10-11T20:00:00,0.86493,0.87438,0.8641,0.87205,0
2015-10-12T20:00:00,0.87209,0.87604,0.86154,0.86492,0
2015-10-13T20:00:00,0.86497,0.88076,0.86483,0.87919,0
2015-10-14T20:00:00,0.8792,0.88789,0.87694,0.87878,0
2015-10-15T20:00:00,0.87874,0.88078,0.87508,0.87903,0
2015-10-17T20:00:00,0.87736,0.87959,0.87705,0.8774,0
2015-10-18T20:00:00,0.87715,0.88644,0.87666,0.8862,0
2015-10-19T20:00:00,0.886,0.89011,0.87294,0.87694,0
2015-10-20T20:00:00,0.87682,0.8843,0.87118,0.88255,0
2015-10-21T20:00:00,0.88255,0.89365,0.88202,0.89007,0
2015-10-22T20:00:00,0.89005,0.89647,0.88664,0.88858,0
2015-10-24T20:00:00,0.8873,0.88971,0.88693,0.88865,0
2015-10-25T20:00:00,0.88861,0.89384,0.8847,0.89217,0
2015-10-26T20:00:00,0.89218,0.90072,0.89098,0.89857,0
2015-10-27T20:00:00,0.89845,0.89869,0.87319,0.88084,0
2015-10-28T20:00:00,0.88089,0.8862,0.87799,0.88181,0
2015-10-29T20:00:00,0.88246,0.8903,0.88246,0.88488,0
2015-10-31T20:00:00,0.88146,0.88506,0.8814,0.88484,0
2015-11-01T19:00:00,0.88466,0.88656,0.88093,0.88423,0
2015-11-02T19:00:00,0.88429,0.8867,0.86877,0.8701,0
2015-11-03T19:00:00,0.87017,0.87025,0.86199,0.8666,0
2015-11-04T19:00:00,0.86662,0.87464,0.86586,0.86936,0
2015-11-05T19:00:00,0.86937,0.87493,0.86393,0.86721,0
2015-11-07T19:00:00,0.8669,0.86908,0.8668,0.86865,0
2015-11-08T19:00:00,0.8686,0.87176,0.86574,0.86704,0
2015-11-09T19:00:00,0.86702,0.86981,0.86295,0.86842,0
2015-11-10T19:00:00,0.86843,0.8723,0.8676,0.86839,0
2015-11-11T19:00:00,0.86847,0.87088,0.86664,0.86958,0
2015-11-12T19:00:00,0.86936,0.87084,0.86631,0.87061,0
2015-11-14T19:00:00,0.87026,0.8714,0.86823,0.86989,0
2015-11-15T19:00:00,0.86976,0.87051,0.86221,0.8641,0
2015-11-16T19:00:00,0.86414,0.86435,0.85951,0.86237,0
2015-11-17T19:00:00,0.86232,0.86565,0.85823,0.86314,0
2015-11-18T19:00:00,0.86312,0.87411,0.86235,0.87187,0
2015-11-19T19:00:00,0.87187,0.87755,0.87155,0.87551,0
2015-11-21T19:00:00,0.87481,0.87535,0.87325,0.87338,0
2015-11-22T19:00:00,0.87362,0.87369,0.86815,0.86956,0
2015-11-23T19:00:00,0.86959,0.87312,0.86831,0.87215,0
2015-11-24T19:00:00,0.87208,0.87496,0.8714,0.87402,0
2015-11-25T19:00:00,0.87403,0.87729,0.87084,0.87377,0
2015-11-26T19:00:00,0.87389,0.87452,0.87003,0.87297,0
2015-11-28T19:00:00,0.87291,0.87323,0.87147,0.87165,0
2015-11-29T19:00:00,0.87198,0.88118,0.87097,0.88021,0
2015-11-30T19:00:00,0.88026,0.89409,0.87981,0.89098,0
2015-12-01T19:00:00,0.89108,0.89198,0.88477,0.8864,0
2015-12-02T19:00:00,0.88642,0.89471,0.88286,0.89106,0
2015-12-03T19:00:00,0.89129,0.90422,0.88803,0.90098,0
2015-12-05T19:00:00,0.90038,0.90086,0.89874,0.90075,0
2015-12-06T19:00:00,0.90067,0.90072,0.89459,0.8959,0
2015-12-07T19:00:00,0.89615,0.90397,0.89571,0.90124,0
2015-12-08T19:00:00,0.90126,0.91706,0.89297,0.91206,0
2015-12-09T19:00:00,0.91203,0.9217,0.91099,0.92164,0
2015-12-10T19:00:00,0.92123,0.92432,0.91766,0.92322,0
2015-12-12T19:00:00,0.92085,0.92278,0.91951,0.92227,0
2015-12-13T19:00:00,0.92242,0.93244,0.91939,0.93047,0
2015-12-14T19:00:00,0.93044,0.9348,0.92372,0.92872,0
2015-12-15T19:00:00,0.9286,0.94006,0.92592,0.93274,0
2015-12-16T19:00:00,0.9327,0.9365,0.92731,0.93297,0
2015-12-17T19:00:00,0.93372,0.94013,0.9319,0.9378,0
2015-12-19T19:00:00,0.9368,0.93887,0.93656,0.93839,0
2015-12-20T19:00:00,0.93841,0.94756,0.93804,0.94498,0
2015-12-21T19:00:00,0.945,0.95252,0.94487,0.9471,0
2015-12-22T19:00:00,0.9471,0.94997,0.93829,0.94033,0
2015-12-23T19:00:00,0.94038,0.94822,0.9396,0.94208,0
2015-12-24T19:00:00,0.94208,0.9442,0.94186,0.94412,0
2015-12-26T19:00:00,0.94322,0.94671,0.9429,0.9462,0
2015-12-27T19:00:00,0.94614,0.95251,0.94454,0.95216,0
2015-12-28T19:00:00,0.95218,0.95709,0.94894,0.94932,0
2015-12-29T19:00:00,0.94944,0.9527,0.94687,0.94893,0
2015-12-30T19:00:00,0.94894,0.95286,0.94343,0.94365,0
2016-01-02T19:00:00,0.943,0.94729,0.943,0.94708,0
2016-01-03T19:00:00,0.94709,0.94733,0.93606,0.93946,0
2016-01-04T19:00:00,0.93962,0.94015,0.93194,0.93674,0
2016-01-05T19:00:00,0.93667,0.93715,0.92941,0.93397,0
2016-01-06T19:00:00,0.93406,0.94167,0.93139,0.93398,0
2016-01-07T19:00:00,0.93402,0.93992,0.92365,0.92681,0
2016-01-09T19:00:00,0.92665,0.92825,0.92284,0.92397,0
2016-01-10T19:00:00,0.92415,0.93329,0.92288,0.93198,0
2016-01-11T19:00:00,0.93138,0.93409,0.92765,0.93195,0
2016-01-12T19:00:00,0.93196,0.93838,0.92888,0.93038,0
2016-01-13T19:00:00,0.93037,0.9334,0.92375,0.93087,0
2016-01-14T19:00:00,0.93085,0.94017,0.92452,0.93893,0
2016-01-16T19:00:00,0.93801,0.93959,0.93582,0.93889,0
2016-01-17T19:00:00,0.939,0.94092,0.93428,0.93798,0
2016-01-18T19:00:00,0.938,0.9454,0.93076,0.93143,0
2016-01-19T19:00:00,0.93147,0.93773,0.92603,0.93567,0
2016-01-20T19:00:00,0.93575,0.93629,0.92273,0.93331,0
2016-01-21T19:00:00,0.93336,0.93428,0.91494,0.9159,0
2016-01-23T19:00:00,0.91778,0.91849,0.91436,0.91483,0
2016-01-24T19:00:00,0.91493,0.9234,0.91376,0.92055,0
2016-01-25T19:00:00,0.92057,0.92322,0.9124,0.91904,0
2016-01-26T19:00:00,0.919,0.92047,0.90432,0.90557,0
2016-01-27T19:00:00,0.90565,0.91213,0.90508,0.909,0
2016-01-28T19:00:00,0.90897,0.91553,0.90428,0.90491,0
2016-01-30T19:00:00,0.90567,0.91485,0.90302,0.90398,0
2016-01-31T19:00:00,0.90399,0.91421,0.90262,0.91311,0
2016-02-01T19:00:00,0.91296,0.91823,0.90696,0.9163,0
2016-02-02T19:00:00,0.91618,0.92563,0.91517,0.91658,0
2016-02-03T19:00:00,0.91668,0.92549,0.91477,0.92493,0
2016-02-04T19:00:00,0.92494,0.92676,0.91416,0.92206,0
2016-02-06T19:00:00,0.91907,0.9212,0.91829,0.92,0
2016-02-07T19:00:00,0.92017,0.92472,0.91917,0.92122,0
2016-02-08T19:00:00,0.9213,0.92241,0.91283,0.92196,0
