time,open,high,low,close,tick_volume,spread,real_volume
2021-05-31,68.84,69.72,68.65,69.18,12327,0,0
2021-06-01,69.27,71.22,69.2,70.43,32506,0,0
2021-06-02,70.37,71.36,70.23,71.11,22164,0,0
2021-06-03,71.11,71.85,70.5,71.12,28822,0,0
2021-06-04,71.08,71.99,70.6,71.44,23445,0,0
2021-06-07,71.84,72.08,70.93,71.18,22985,0,0
2021-06-08,71.22,72.2,70.53,71.9,26023,0,0
2021-06-09,71.94,72.63,71.58,71.64,28069,0,0
2021-06-10,71.73,72.63,70.68,71.97,31384,0,0
2021-06-11,72.05,72.71,71.57,72.24,29146,0,0
2021-06-14,72.43,73.21,72.24,72.63,22552,0,0
2021-06-15,72.66,73.81,72.39,73.66,28364,0,0
2021-06-16,73.71,74.37,73.16,73.16,32733,0,0
2021-06-17,73.19,73.86,71.46,72.34,41614,0,0
2021-06-18,72.24,73.11,71.57,72.57,35551,0,0
2021-06-21,72.96,74.22,72.3,74.01,39965,0,0
2021-06-22,74.04,74.52,73.59,74.33,33126,0,0
2021-06-23,74.06,75.29,74.05,74.59,28373,0,0
2021-06-24,74.6,75.05,73.84,74.82,25205,0,0
2021-06-25,74.78,75.39,74.15,75.25,28265,0,0
2021-06-28,75.42,75.7,73.88,73.96,24709,0,0
2021-06-29,74.05,74.9,73.27,74.5,25066,0,0
2021-06-30,74.51,75.21,73.81,74.44,26838,0,0
2021-07-01,74.47,76.54,74.38,75.24,38850,0,0
2021-07-02,75.39,75.9,75.38,75.58,2415,0,0
2021-07-05,76.64,77.74,76.19,77.52,14009,0,0
2021-07-06,77.87,78.29,74.59,75.4,26772,0,0
2021-07-07,75.16,76.42,73.04,73.81,31043,0,0
2021-07-08,73.78,74.81,72.53,74.78,32306,0,0
2021-07-09,74.75,76.18,74.18,75.96,18533,0,0
2021-07-12,76.01,76.15,74.55,75.57,21438,0,0
2021-07-13,75.56,76.89,75.23,76.77,17271,0,0
2021-07-14,76.59,76.98,74.07,74.83,30083,0,0
2021-07-15,74.77,74.81,73.44,73.46,26042,0,0
2021-07-16,73.31,74.31,72.56,73.34,23765,0,0
2021-07-19,73.24,73.49,68.01,68.92,42600,0,0
2021-07-20,69.19,69.86,67.57,68.78,39244,0,0
2021-07-21,69.12,72.46,68.75,72.27,23434,0,0
2021-07-22,72.26,73.98,71.82,73.68,26521,0,0
2021-07-23,73.63,74.27,73.38,74.27,19789,0,0
2021-07-26,74.2,74.81,72.74,74.8,26503,0,0
2021-07-27,74.67,75.01,73.9,74.56,24045,0,0
2021-07-28,74.61,75.12,74.32,74.66,21212,0,0
2021-07-29,74.63,75.91,74.47,75.65,15278,0,0
2021-07-30,75.55,76.38,75.13,75.84,14464,0,0
2021-08-02,75.9,76.0,72.97,73.77,27294,0,0
2021-08-03,73.71,74.16,71.68,72.78,29120,0,0
2021-08-04,73.0,73.41,70.71,70.8,27562,0,0
2021-08-05,70.91,72.06,70.31,71.79,21822,0,0
2021-08-06,71.73,72.96,70.83,70.85,21665,0,0
2021-08-09,70.24,70.35,68.05,69.68,35235,0,0
2021-08-10,69.82,71.65,69.37,71.22,25359,0,0
2021-08-11,71.23,72.02,69.46,72.0,31464,0,0
2021-08-12,71.93,72.26,71.04,71.51,18510,0,0
2021-08-13,71.41,71.71,70.34,70.52,18216,0,0
2021-08-16,70.45,70.7,68.4,69.94,33633,0,0
2021-08-17,69.98,70.22,69.05,69.16,28839,0,0
2021-08-18,69.21,70.23,67.42,67.46,29970,0,0
2021-08-19,67.79,67.79,65.74,66.8,39385,0,0
2021-08-20,66.77,67.06,65.14,65.22,29975,0,0
2021-08-23,64.98,68.95,64.98,68.72,28249,0,0
2021-08-24,68.65,71.29,68.55,71.18,22532,0,0
2021-08-25,70.97,72.4,70.51,71.89,23601,0,0
2021-08-26,71.78,72.1,70.7,71.45,24905,0,0
2021-08-27,71.47,72.64,71.13,72.52,20201,0,0
2021-08-30,72.99,73.49,71.83,72.96,23563,0,0
2021-08-31,72.92,73.14,72.15,72.42,22599,0,0
2021-09-01,72.39,73.12,71.17,72.03,27751,0,0
2021-09-02,72.04,74.18,71.64,73.54,20739,0,0
2021-09-03,73.55,74.37,73.09,73.21,23144,0,0
2021-09-06,73.19,73.37,72.12,72.69,14090,0,0
2021-09-07,72.75,72.93,70.83,71.27,26459,0,0
2021-09-08,71.36,72.6,71.24,72.28,22960,0,0
2021-09-09,72.14,72.79,70.52,70.83,29804,0,0
2021-09-10,70.91,72.72,70.57,72.48,20533,0,0
2021-09-13,72.33,73.52,72.27,73.22,23609,0,0
2021-09-14,73.23,73.83,72.68,73.44,23101,0,0
2021-09-15,73.45,75.63,73.31,74.92,23401,0,0
2021-09-16,74.86,75.36,73.99,75.06,29585,0,0
2021-09-17,75.07,75.22,74.05,74.68,27189,0,0
2021-09-20,74.59,74.75,72.81,73.4,35186,0,0
2021-09-21,73.65,74.46,72.6,73.92,29112,0,0
2021-09-22,73.82,75.52,73.75,75.14,25482,0,0
2021-09-23,75.09,76.55,74.84,76.43,21681,0,0
2021-09-24,76.47,77.38,76.06,77.17,21888,0,0
2021-09-27,77.49,78.99,77.34,78.51,30015,0,0
2021-09-28,78.5,79.86,77.27,77.34,33318,0,0
2021-09-29,77.38,78.6,76.65,77.79,30438,0,0
2021-09-30,77.69,79.13,76.36,78.21,40419,0,0
2021-10-01,78.34,79.2,77.37,78.93,31113,0,0
2021-10-04,79.2,81.75,78.53,81.02,32168,0,0
2021-10-05,81.02,82.84,80.91,82.4,29448,0,0
2021-10-06,82.27,83.16,80.32,80.45,38647,0,0
2021-10-07,80.45,82.18,78.77,82.06,34625,0,0
2021-10-08,82.03,83.06,81.62,82.16,31265,0,0
2021-10-11,82.21,84.18,82.16,83.16,32712,0,0
2021-10-12,83.08,83.78,82.29,82.84,35086,0,0
2021-10-13,82.65,83.26,81.81,82.91,30039,0,0
2021-10-14,83.09,84.03,82.75,83.66,25156,0,0
2021-10-15,83.81,84.57,83.66,84.28,23272,0,0
2021-10-18,84.46,85.47,83.45,83.53,29768,0,0
2021-10-19,83.65,84.8,83.16,84.49,26024,0,0
2021-10-20,84.57,85.29,83.03,85.2,24644,0,0
2021-10-21,85.21,85.47,82.71,84.08,26610,0,0
2021-10-22,83.81,85.05,83.17,84.96,24308,0,0
2021-10-25,84.83,85.77,84.51,85.09,23593,0,0
2021-10-26,85.21,85.69,84.52,85.36,21162,0,0
2021-10-27,85.21,85.46,83.23,83.24,30057,0,0
2021-10-28,83.37,83.82,81.46,83.73,36236,0,0
2021-10-29,83.53,84.07,82.38,83.47,29285,0,0
2021-11-01,83.45,84.82,82.76,84.12,25799,0,0
2021-11-02,84.12,84.87,83.42,83.69,26941,0,0
2021-11-03,83.62,83.79,80.74,80.92,32696,0,0
2021-11-04,80.91,84.05,79.82,80.52,38419,0,0
2021-11-05,80.92,82.69,79.83,81.91,35015,0,0
2021-11-08,82.13,83.52,82.13,83.13,29280,0,0
2021-11-09,82.96,84.52,82.63,84.48,25294,0,0
2021-11-10,84.36,84.82,81.5,81.93,34059,0,0
2021-11-11,82.25,82.77,81.04,81.89,35753,0,0
2021-11-12,82.18,82.18,80.61,81.35,29348,0,0
2021-11-15,81.53,81.78,80.02,81.38,30244,0,0
2021-11-16,81.2,82.39,80.84,81.55,27211,0,0
2021-11-17,81.24,81.45,79.1,79.46,29989,0,0
2021-11-18,79.3,80.66,78.54,80.34,28636,0,0
2021-11-19,80.23,81.47,77.4,77.87,41415,0,0
2021-11-22,77.34,79.37,76.91,78.81,38755,0,0
2021-11-23,78.78,81.65,77.86,81.27,36642,0,0
2021-11-24,80.82,81.88,80.64,80.97,29802,0,0
2021-11-25,80.96,81.35,80.47,81.09,14873,0,0
2021-11-26,80.09,80.23,70.93,71.66,57970,0,0
2021-11-29,72.57,75.83,72.06,73.02,65934,0,0
2021-11-30,74.13,74.23,67.39,70.01,68893,0,0
2021-12-01,69.63,72.73,68.03,68.82,59583,0,0
2021-12-02,69.55,70.55,65.65,70.34,64866,0,0
2021-12-03,70.02,72.43,69.09,69.84,46235,0,0
2021-12-06,70.57,73.61,70.28,73.47,45829,0,0
2021-12-07,73.2,76.04,73.02,74.94,42756,0,0
2021-12-08,75.29,76.19,74.21,75.82,43248,0,0
2021-12-09,75.67,76.52,73.71,73.85,32022,0,0
2021-12-10,74.01,75.53,73.65,75.19,34126,0,0
2021-12-13,75.32,76.21,74.05,74.14,36163,0,0
2021-12-14,74.4,75.02,72.52,73.13,36634,0,0
2021-12-15,73.23,74.46,72.42,74.21,32605,0,0
2021-12-16,74.29,75.45,73.87,74.47,30305,0,0
2021-12-17,74.48,74.85,72.61,72.86,34186,0,0
2021-12-20,72.45,72.48,69.27,72.07,52183,0,0
2021-12-21,72.08,74.2,71.23,73.92,32608,0,0
2021-12-22,73.99,75.56,73.52,75.45,27169,0,0
2021-12-23,75.41,76.76,74.7,76.51,22223,0,0
2021-12-27,76.08,78.62,75.34,78.4,24428,0,0
2021-12-28,78.12,79.4,77.99,78.69,27435,0,0
2021-12-29,78.86,79.94,78.01,79.11,27856,0,0
2021-12-30,79.04,79.91,78.31,78.84,22750,0,0
2021-12-31,78.84,79.54,77.4,77.71,25158,0,0
2022-01-03,78.17,79.12,76.89,78.75,29936,0,0
2022-01-04,78.9,80.38,78.45,79.95,31018,0,0
2022-01-05,79.9,81.24,79.33,79.79,29597,0,0
2022-01-06,80.0,82.49,79.34,81.69,40599,0,0
2022-01-07,81.72,82.63,81.11,81.35,33262,0,0
2022-01-10,81.44,81.92,80.2,80.67,37863,0,0
2022-01-11,80.85,83.6,80.56,83.23,32379,0,0
2022-01-12,83.44,84.75,83.1,84.28,33132,0,0
2022-01-13,84.42,84.61,83.34,83.6,30280,0,0
2022-01-14,83.65,85.96,83.51,85.92,36692,0,0
2022-01-17,85.87,86.16,85.05,86.0,20438,0,0
2022-01-18,85.93,87.93,85.87,87.86,39556,0,0
2022-01-19,87.83,88.44,86.87,86.89,39920,0,0
2022-01-20,87.14,88.78,86.36,86.54,36928,0,0
2022-01-21,85.95,87.47,85.0,86.93,51302,0,0
2022-01-24,87.13,88.11,84.23,86.28,63116,0,0
2022-01-25,85.85,87.35,85.27,86.88,52808,0,0
2022-01-26,86.89,89.23,86.66,88.45,42279,0,0
2022-01-27,88.5,89.63,87.69,88.62,55379,0,0
2022-01-28,88.55,90.08,87.98,88.83,55976,0,0
2022-01-31,89.07,89.54,87.83,88.98,35803,0,0
2022-02-01,89.34,89.62,87.37,89.0,34933,0,0
2022-02-02,89.09,90.12,87.91,88.9,37395,0,0
2022-02-03,88.62,90.83,87.59,90.51,35061,0,0
2022-02-04,90.69,93.07,90.65,92.18,37644,0,0
2022-02-07,92.05,93.33,91.5,92.27,43590,0,0
2022-02-08,91.95,92.21,89.28,90.49,40133,0,0
2022-02-09,90.31,91.34,89.29,90.94,34381,0,0
2022-02-10,90.93,92.23,90.08,90.53,39550,0,0
2022-02-11,90.25,94.45,89.64,93.84,44412,0,0
2022-02-14,93.63,95.36,92.24,94.35,58659,0,0
2022-02-15,94.32,94.66,90.62,91.73,48269,0,0
2022-02-16,91.74,94.1,89.55,90.16,45170,0,0
2022-02-17,90.54,92.56,90.34,91.17,53063,0,0
2022-02-18,90.74,92.26,88.61,92.09,48131,0,0
2022-02-21,92.24,94.25,90.58,94.21,37485,0,0
2022-02-22,94.55,96.54,93.03,93.5,55043,0,0
2022-02-23,93.57,95.68,92.77,94.26,43579,0,0
2022-02-24,94.93,102.08,93.92,95.37,93301,0,0
2022-02-25,97.25,98.05,92.53,94.24,70120,0,0
2022-02-28,97.4,100.81,96.61,97.58,63581,0,0
2022-03-01,97.57,106.75,97.57,106.51,72069,0,0
2022-03-02,106.51,113.93,105.83,113.37,82646,0,0
2022-03-03,113.64,118.34,108.18,109.24,86078,0,0
2022-03-04,112.17,117.67,108.49,116.84,73566,0,0
2022-03-07,122.76,135.78,117.39,122.52,99102,0,0
2022-03-08,123.13,131.06,119.58,127.07,102287,0,0
2022-03-09,127.9,129.43,103.46,109.95,105051,0,0
2022-03-10,110.67,115.96,107.05,107.1,82740,0,0
2022-03-11,108.0,111.71,104.96,110.31,67793,0,0
2022-03-14,110.5,110.75,101.59,103.75,63625,0,0
2022-03-15,103.36,103.61,95.7,96.98,76489,0,0
2022-03-16,97.73,101.94,95.23,96.21,70480,0,0
2022-03-17,96.97,105.28,96.1,104.51,65686,0,0
2022-03-18,104.55,107.22,103.63,106.19,59682,0,0
2022-03-21,105.46,113.73,104.82,113.43,59074,0,0
2022-03-22,114.19,116.14,109.83,111.23,73444,0,0
2022-03-23,111.23,118.68,111.2,117.65,66505,0,0
2022-03-24,118.06,120.02,113.66,114.42,82261,0,0
2022-03-25,115.28,117.67,111.93,116.34,78446,0,0
2022-03-28,113.7,114.81,105.98,106.36,76879,0,0
2022-03-29,107.03,111.53,101.99,108.3,75661,0,0
2022-03-30,109.55,111.91,107.54,110.27,61574,0,0
2022-03-31,110.64,110.71,103.69,104.99,83219,0,0
2022-04-01,104.93,105.7,101.93,103.94,65158,0,0
2022-04-04,103.63,108.09,102.42,107.32,57482,0,0
2022-04-05,108.32,109.35,104.05,105.26,56458,0,0
2022-04-06,105.19,108.05,100.22,101.19,68673,0,0
2022-04-07,101.48,103.14,98.17,100.97,65082,0,0
2022-04-08,101.14,102.94,99.28,101.97,56619,0,0
2022-04-11,101.91,102.55,97.33,98.88,56393,0,0
2022-04-12,99.0,105.17,98.72,104.51,57438,0,0
2022-04-13,104.98,108.52,103.66,107.98,54141,0,0
2022-04-14,107.63,111.69,106.12,110.4,54273,0,0
2022-04-18,111.5,113.92,109.9,111.51,46269,0,0
2022-04-19,111.84,113.14,106.28,106.73,56097,0,0
2022-04-20,107.73,108.51,104.35,106.55,59863,0,0
2022-04-21,106.62,109.37,106.36,108.02,56812,0,0
2022-04-22,107.91,108.41,105.04,105.51,51353,0,0
2022-04-25,105.14,105.16,99.22,101.99,62117,0,0
2022-04-26,102.31,105.73,100.86,104.69,59955,0,0
2022-04-27,105.02,105.86,102.92,104.42,51595,0,0
2022-04-28,104.51,107.51,102.74,106.81,54303,0,0
2022-04-29,106.93,109.69,105.91,106.16,57774,0,0
2022-05-02,105.86,108.05,102.79,106.98,53754,0,0
2022-05-03,107.19,107.92,104.29,105.33,49597,0,0
