time,open,high,low,close,volume
2020-06-13T20:00:00,9324.9,9587.3,8883.6,9303.9,0
2020-06-20T20:00:00,9311.05,9702.88,8976.55,9190.4,0
2020-06-27T20:00:00,9096.25,9299.38,8928.9,9100.63,0
2020-07-04T20:00:00,9284.38,9474.8,9111.1,9227.0,0
2020-07-11T20:00:00,9231.4,9342.6,9025.13,9155.63,0
2020-07-18T20:00:00,9176.5,9676.5,9125.9,9628.3,0
2020-07-25T20:00:00,9913.25,11459.16,9909.75,11353.31,0
2020-08-01T20:00:00,10994.33,11918.02,10880.93,11575.69,0
2020-08-08T20:00:00,11666.75,12077.79,11110.64,11771.51,0
2020-08-15T20:00:00,11826.08,12480.76,11544.28,11621.33,0
2020-08-22T20:00:00,11641.33,11830.63,11108.76,11497.54,0
2020-08-29T20:00:00,11609.2,12053.5,9892.1,10593.5,0
2020-09-05T20:00:00,10289.5,10491.5,9842.8,10322.5,0
2020-09-12T20:00:00,10311.5,11097.5,10243.5,10883.5,0
2020-09-19T20:00:00,10845.5,10994.5,10124.5,10706.5,0
2020-09-26T20:00:00,10724.5,10946.5,10378.5,10539.5,0
2020-10-03T20:00:00,10651.5,11104.5,10511.5,11037.5,0
2020-10-10T20:00:00,11286.5,11723.5,11190.5,11309.5,0
2020-10-17T20:00:00,11441.5,13230.5,11398.5,12938.5,0
2020-10-24T20:00:00,13033.5,13858.5,12778.5,13547.5,0
2020-10-31T20:00:00,13787.5,15970.5,13209.5,15559.5,0
2020-11-07T19:00:00,15364.5,16487.5,14807.5,16286.5,0
2020-11-14T19:00:00,15837.5,18824.5,15785.5,18590.5,0
2020-11-21T19:00:00,18567.5,19497.5,16200.5,17015.5,0
2020-11-28T19:00:00,18169.5,19906.5,18017.5,18831.5,0
2020-12-05T19:00:00,19240.5,19417.5,17574.5,18095.5,0
2020-12-12T19:00:00,19162.5,23721.5,18972.5,22905.5,0
2020-12-19T19:00:00,23238.5,24105.5,21936.5,23382.5,0
2020-12-26T19:00:00,26336.5,29289.5,25827.5,28980.5,0
2021-01-02T19:00:00,33233.5,41982.5,27825.5,39908.5,0
2021-01-09T19:00:00,38181.5,40080.5,30240.5,36302.5,0
2021-01-16T19:00:00,36647.5,37853.5,28778.5,33337.5,0
2021-01-23T19:00:00,31814.5,38629.5,29201.5,34694.5,0
2021-01-30T19:00:00,32680.5,38725.5,32314.5,37842.5,0
2021-02-06T19:00:00,38510.5,48937.16,38029.5,47858.12,0
2021-02-13T19:00:00,48859.72,57476.25,45757.95,56493.24,0
2021-02-20T19:00:00,56309.18,58298.45,44076.12,46814.38,0
2021-02-27T19:00:00,46744.9,52596.61,42944.25,48538.33,0
2021-03-06T19:00:00,48521.78,61742.18,48438.26,61038.57,0
2021-03-13T19:00:00,61018.25,61656.27,53148.28,58516.87,0
2021-03-20T20:00:00,58398.87,58807.34,50353.86,55823.84,0
2021-03-27T20:00:00,55788.76,60068.01,54645.93,58027.03,0
2021-04-03T20:00:00,58061.39,61079.02,55410.46,58495.76,0
2021-04-10T20:00:00,58648.32,64875.25,58586.76,60857.5,0
2021-04-17T20:00:00,60770.69,60992.26,47283.86,50972.94,0
2021-04-24T20:00:00,50910.38,58513.26,46990.18,57704.94,0
2021-05-01T20:00:00,57664.94,59541.6,52885.0,58989.0,0
2021-05-08T20:00:00,58941.6,59558.0,45925.4,48210.6,0
2021-05-15T20:00:00,48452.2,49790.2,29559.5,38048.7,0
2021-05-22T20:00:00,38039.9,40870.9,31022.1,34231.7,0
2021-05-29T20:00:00,34377.3,39464.5,33338.9,35802.5,0
2021-06-05T20:00:00,35747.9,38436.3,30967.5,35976.9,0
2021-06-12T20:00:00,35921.9,41291.5,34733.3,36081.3,0
2021-06-19T20:00:00,36058.5,36128.5,28761.7,31274.5,0
2021-06-26T20:00:00,31161.3,36586.1,30876.5,34689.5,0
2021-07-03T20:00:00,34660.1,35917.9,32069.9,33304.3,0
2021-07-10T20:00:00,33275.7,34639.5,30989.9,31702.9,0
2021-07-17T20:00:00,31665.7,34494.3,29255.1,33914.7,0
